"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Ln_C_org","Ln_C_org_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Isla Hermite","HER42PB","HER42PB1H",269,297,297.6,297.6,297.6,0.6,3202,3735,3448,3451,266,0.101,0.00799,21210.4285714286,53617.7142857143,1.35428571428571,32.1428571428571,311.714285714286,71.8571428571429,70,3615.42857142857,0.357142857142857,37.7142857142857,511.142857142857,818.857142857143,37505.7142857143,6051,6.20071406385714,1.82446394832149,0.161336665428571,-1.82446394825627,43556.7142857143,488.015661341197,1113.35270157091,0.0544233843297599,19.2737176091223,63.3001166026158,25.7580315722337,20.1990098767242,365.019112350234,0.944911182523068,59.2360089971021,71.7691404700483,66.896508557195,777.171519954618,178.501167129704,0.133652963161455,0.0216685551983237,0.00351483582438937,0.0216685546964173,909.214993696158,82.59,17.41,0.87,57.98,2.9,33.63,2.9,3.51541852575218,0.303143435167449,3.8869,10.6171,1.2026,0.2535,0.7051,0.0256,0.0732,286.1
"Isla Hermite","HER42PB","HER42PB1H",270,298.4,298.9,298.9,298.9,0.6,3210,3747,3462,3464,268,0.1011,0.00802,22220.6666666667,55996.8333333333,1.335,28.8333333333333,303.333333333333,46.1666666666667,54.5,3279.33333333333,4.16666666666667,42.5,471.333333333333,791.833333333333,39759.8333333333,6320.33333333333,6.293107291,1.83919395906423,0.158986831166667,-1.83919396008509,46080.1666666667,286.314978069026,692.181888427216,0.0960728889958036,13.905634349668,25.9743463183709,21.848722311995,15.1624536272992,351.280894252259,10.2062072615966,56.6947969394018,100.857655468817,136.789497647541,441.216235724238,123.757289347604,0.157775154574194,0.0250060368850842,0.00396451592885403,0.0250060368812934,425.087951683727,84.64,15.36,0.77,67.34,3.37,39.06,3.37,3.66509892544853,0.316215652298043,4.173,11.4464,1.1488,0.2085,0.5822,0.0211,0.0605,287.2
"Isla Hermite","HER42PB","HER42PB1H",271,299.7,300.2,300.2,300.2,0.6,3220,3759,3475,3477,269,0.0984,0.00781,21287.6666666667,55969.5,1.29666666666667,44.5,369.166666666667,91.6666666666667,81.8333333333333,4859,0.357142857142857,81,649,859.5,37504.8333333333,6219.66666666667,6.03233604366667,1.79701002300262,0.16581442,-1.79701002404442,43724.5,316.31798347022,1187.29250818827,0.0535412613473634,15.4110350074224,52.8409563375481,24.7682592579024,9.64192235327928,574.074908004173,0.944911182523068,39.8948618245508,70.8773588672716,164.234892760339,937.15066380314,218.781778644079,0.104352631117561,0.0172606077243209,0.00285595094956037,0.0172606082536642,1136.37155015426,80.39,19.61,0.98,52.93,2.65,30.7,2.65,3.42426265459315,0.295579675396477,4.3693,12.0331,1.0882,0.2654,0.7441,0.0261,0.0753,288.3
"Isla Hermite","HER42PB","HER42PB1H",272,301,301.6,301.6,301.6,0.6,3243,3765,3488,3491,261,0.0981,0.00752,20398.4285714286,52243.2857142857,1.32,37.5714285714286,334.714285714286,49.1428571428571,56.7142857142857,3602.28571428571,0.357142857142857,137,593.142857142857,854.285714285714,36346,5919.42857142857,6.14179286614286,1.81494822736759,0.162873901714286,-1.81494822716672,42265.4285714286,917.875237916871,2056.32931168508,0.0565685424949238,13.6730530955007,73.5180573866364,20.020227866074,32.10770564685,755.225730998292,0.944911182523068,77.2700890815241,160.553655176319,158.986073064817,1524.04593106638,265.023808454295,0.121486306071701,0.0198497654342406,0.00324381746950753,0.0198497661812611,1766.01735147599,82.25,17.75,0.89,55.71,2.79,32.31,2.79,3.47537677983641,0.300102173189216,4.2537,11.7509,1.0909,0.2353,0.6619,0.0231,0.0667,288.9
"Isla Hermite","HER42PB","HER42PB1H",273,302.3,302.9,302.9,302.9,0.6,3267,3773,3502,3505,253,0.0974,0.00722,21475,53632.5714285714,1.3,17.2857142857143,295.142857142857,33.2857142857143,35.8571428571429,2546,0.357142857142857,94.4285714285714,380.285714285714,826.285714285714,38969.4285714286,6163.71428571429,6.32679683714286,1.84446422365034,0.158162066428571,-1.84446422282711,45133.1428571429,421.100938018428,1157.53198042831,0.102632028788938,12.7895046257245,26.5858895621253,19.6104928181683,24.4910090402483,348.283888037714,0.944911182523068,62.5562603924317,76.2074237103671,90.2897452385269,908.308841959029,230.666219377491,0.175681325963096,0.0277300293769533,0.00437849005372437,0.0277300287223102,1078.49655053867,85.38,14.62,0.73,68.09,3.4,39.5,3.41,3.67630067190708,0.31737177952413,4.9832,13.8333,1.0321,0.1767,0.4993,0.0172,0.0499,290
"Isla Hermite","HER42PB","HER42PB1H",274,303.7,304.3,304.3,304.3,0.6,3284,3780,3515,3519,248,0.0985,0.00714,21237.1428571429,53071.8571428571,1.29571428571429,32.7142857142857,311.142857142857,59.5714285714286,40.5714285714286,3243.85714285714,0.357142857142857,40.2857142857143,545.142857142857,811.857142857143,37980.1428571429,6193,6.13596924857143,1.81387391241715,0.163069525285714,-1.81387391282362,44173.1428571429,440.879964227388,1389.91587617997,0.0729970645202355,21.8457798038453,47.4110696336786,10.906529280774,12.6603994520597,586.703908449975,0.944911182523068,38.5387868937009,96.6461390355362,97.1724044699738,728.200391048927,186.01881625255,0.160431932923982,0.0262239864424682,0.00428843352233042,0.0262239874002018,837.295931072447,84.1,15.9,0.79,38.92,1.95,22.58,1.95,3.11706455872152,0.269188480491894,4.1542,11.557,1.1175,0.2112,0.5982,0.0208,0.0604,290.4
"Isla Hermite","HER42PB","HER42PB1H",275,305.1,305.7,305.7,305.7,0.6,3299,3789,3529,3533,245,0.0977,0.00697,21423.8571428571,52981.7142857143,1.38285714285714,30.4285714285714,257.428571428571,78.5714285714286,57.2857142857143,2443.28571428571,0.357142857142857,20.8571428571429,475.857142857143,844.142857142857,38426.1428571429,6140.14285714286,6.26217636114286,1.83422086937832,0.159786994,-1.83422086894098,44566.2857142857,242.490156893999,389.348478994381,0.0689720440261332,8.24332341670403,31.3254802722275,66.3974325378553,24.3016754272505,255.321832390491,0.944911182523068,44.0848748492744,85.6337717091969,155.614297298833,405.688480064622,182.185279840266,0.167480001909724,0.0267687058690726,0.00428001064866745,0.0267687058600212,513.478890927925,85.43,14.57,0.73,72.57,3.63,42.1,3.63,3.74004774068834,0.322479175741061,4.6419,12.9672,1.0972,0.1872,0.5322,0.0183,0.0533,291.5
"Isla Hermite","HER42PB","HER42PB1H",276,306.5,307.1,307.1,307.1,0.6,3314,3802,3544,3547,244,0.0981,0.00694,22040,52911.2857142857,1.27428571428571,12.8571428571429,220.285714285714,44.7142857142857,31.7142857142857,1758.85714285714,0.357142857142857,64.7142857142857,350.571428571429,935,39717.4285714286,6219.71428571429,6.38835567314286,1.85423316265752,0.156610834571429,-1.85423316257582,45937.1428571429,449.304277003161,921.672522154826,0.060788470084697,9.92351704166373,33.9838897406516,17.0754627630243,13.9846855013414,156.3217073553,0.944911182523068,77.2004194412489,91.6912521142869,184.997297277555,743.105164639761,169.212602254988,0.15294338258999,0.0238022792164048,0.00370581323235656,0.0238022792791797,841.578760142988,84.98,15.02,0.75,80.93,4.05,46.95,4.05,3.84908320565427,0.332029541701806,4.8754,13.678,1.1305,0.1998,0.5705,0.0196,0.0574,292.6
"Isla Hermite","HER42PB","HER42PB1H",277,307.8,308.5,308.5,308.5,0.7,3326,3818,3559,3561,246,0.0978,0.00696,21143.25,51759.125,1.275,26.625,273.875,53.5,44.875,2152.75,0.357142857142857,35.25,556.625,882.5,37610.75,6087,6.182730735375,1.82134390885632,0.1618769925,-1.82134390945183,43697.75,273.600203634009,764.432457541448,0.0851888658050033,37.5307017177746,33.4682685539602,31.7760017263703,11.4696805286185,204.325195984944,0.944911182523068,45.8218600358263,108.899609733001,102.083999026012,682.019427875775,173.087096160121,0.188576860184557,0.0310120151861639,0.00510268447781129,0.0310120152070325,729.173847583688,83.53,16.47,0.82,59.53,2.98,34.53,2.98,3.5418285114019,0.305666057456637,4.7173,13.2697,1.0713,0.2112,0.6045,0.0207,0.0606,293.4
"Isla Hermite","HER42PB","HER42PB1H",278,309.3,309.9,309.9,309.9,0.6,3339,3837,3573,3576,249,0.1135,0.00813,20365.4285714286,51957,1.28714285714286,37,344.142857142857,77.1428571428571,67.7142857142857,4287.71428571429,0.357142857142857,37,663.857142857143,800.571428571429,35924.8571428571,5911.14285714286,6.08103534685714,1.80452939715535,0.164658041142857,-1.80452939722925,41836,375.607888248218,1119.88154135456,0.0629058253037258,8.38649708360608,34.1146526262473,26.9222867492627,15.6494332774309,764.731698982441,0.944911182523068,52.9622507074614,70.7305416620679,109.475807286141,1011.92167492869,151.618411999146,0.236107583209268,0.0388049498089174,0.00638412754164969,0.038804949986782,1016.08743062134,80.51,19.49,0.97,57.07,2.85,33.1,2.86,3.49953328238302,0.302376591770859,5.0786,14.3495,1.1668,0.2825,0.8122,0.0321,0.0945,294.7
"Isla Hermite","HER42PB","HER42PB1H",279,310.7,311.3,311.3,311.3,0.6,3355,3848,3586,3589,246,0.1145,0.00809,20126.1428571429,53498.8571428571,1.27714285714286,44.8571428571429,361.142857142857,98.5714285714286,78.1428571428571,7181.57142857143,5.14285714285714,77.1428571428571,704.714285714286,796.142857142857,34716,5797.85714285714,5.99160311928571,1.78992245694525,0.167045828,-1.78992245641819,40513.8571428571,242.749135646541,1868.01779332812,0.0844026630137315,11.9083804024529,42.8307855458686,27.4885257447366,24.009918585372,1219.36894295681,13.6067210283322,68.4018239801361,114.520324667304,132.291885076685,558.403677160768,157.378978447386,0.191482736479219,0.0318954987904778,0.00531689119984809,0.0318954976487138,579.639666393823,81,19,0.95,51.36,2.57,29.79,2.57,3.39417276672519,0.292817187327417,4.9676,14.0831,1.0765,0.2526,0.7287,0.0289,0.0855,295.6
"Isla Hermite","HER42PB","HER42PB1H",280,312.1,312.7,312.7,312.7,0.6,3371,3856,3598,3601,242,0.1145,0.00794,20610.5714285714,53292.4285714286,1.31714285714286,51.2857142857143,412.571428571429,115.857142857143,94.7142857142857,6243.71428571429,1.57142857142857,86,655.285714285714,743.857142857143,35224.8571428571,5854,6.022198787,1.79492175918809,0.166229119285714,-1.79492175874372,41078.8571428571,303.877089814757,1269.32079700692,0.0549891764241794,9.05012496625112,51.3966832355848,15.9940465114218,14.7954304399961,598.415606493713,4.1576092031015,80.6494471979401,72.6560717483733,139.766982953091,580.759109146936,181.963366276475,0.211340105169049,0.0352379818665854,0.0058809986402064,0.0352379810169109,606.372115830818,82.08,17.92,0.9,57.29,2.86,33.23,2.87,3.5034530823665,0.302585324898943,3.925,11.147,1.0903,0.238,0.6879,0.0273,0.0807,295.9
"Isla Hermite","HER42PB","HER42PB1H",281,313.5,314.2,314.2,314.2,0.6,3387,3864,3612,3613,238,0.1145,0.00779,20227,52898.375,1.30125,53,381.375,154.75,87.5,5864.875,0.357142857142857,61.375,712.75,774.25,34956.625,5984.25,5.843452779875,1.76511600987197,0.171201938375,-1.76511601090956,40940.875,229.384891768025,1297.80902595765,0.0657783073230507,10.515294982616,53.2646693409431,107.256368442291,20.5981968697679,665.513644273568,0.944911182523068,40.5742265131802,88.001217524045,98.235504201456,511.568718327683,136.683941997588,0.127170800704345,0.0216559682153488,0.00368997642668382,0.0216559692177442,582.176074862972,78.8,21.2,1.06,41.78,2.09,24.24,2.09,3.18800416120111,0.274873296077159,4.0237,11.4697,1.1684,0.3144,0.9119,0.036,0.1069,296.8
"Isla Hermite","HER42PB","HER42PB1H",282,314.9,315.6,315.6,315.6,0.6,3394,3878,3623,3626,242,0.1145,0.00786,20485,54269.375,1.28875,46.625,386.625,119.375,77,7342.125,1.625,50.625,645.125,739.375,34959.875,5975.125,5.85251174175,1.76673610478045,0.170912840125,-1.76673610434851,40935,204.09101611081,777.96730329751,0.0773558567364396,14.4413839859125,55.525894859966,21.5601318575348,18.4158316983746,803.050156323644,4.59619407771256,45.8909810622648,119.339177497225,90.7223983998911,451.350176850366,132.353895187972,0.102842363955441,0.0175458384765551,0.00299409410334442,0.0175458384008669,541.769059919182,78.43,21.57,1.08,52.22,2.61,30.29,2.61,3.41081762503915,0.293900099087229,4.5358,12.9861,1.0415,0.2865,0.8345,0.0328,0.0978,298.2
"Isla Hermite","HER42PB","HER42PB1H",283,316.4,317,317,317,0.6,3404,3892,3637,3638,244,0.114,0.00787,20515.1428571429,53692.5714285714,1.30857142857143,34.8571428571429,363.571428571429,140.714285714286,61,5941.71428571429,0.357142857142857,67.1428571428571,650.142857142857,793.714285714286,35733.4285714286,5965.85714285714,5.99360480757143,1.79031594711854,0.166970709,-1.79031594778185,41699.2857142857,208.97801205823,1090.20179433945,0.0747057720725272,13.9574182358172,46.729209790227,137.310735542557,22.3233808670043,435.960133607694,0.944911182523068,107.26979781751,91.5722457433266,36.7319764678964,595.873268724947,182.70871952503,0.177320616378474,0.0297024729310574,0.00497883205182775,0.0297024740250521,676.12023444693,81.33,18.67,0.93,20.04,1,11.62,1.01,2.45272775142377,0.213188900941308,3.7312,10.7048,1.1836,0.2717,0.7931,0.031,0.0926,298.8
"Isla Hermite","HER42PB","HER42PB1H",284,317.8,318.4,318.4,318.4,0.6,3412,3908,3649,3650,248,0.1145,0.00799,20862.4285714286,52327.2857142857,1.31285714285714,50.1428571428571,356.285714285714,88.4285714285714,64.4285714285714,3773.71428571429,0.357142857142857,57.5714285714286,576.428571428571,778.857142857143,36814.5714285714,5916.85714285714,6.22315289642857,1.82818077355498,0.160721051,-1.82818077313566,42731.4285714286,205.151047720825,731.306528136621,0.0552914356581818,17.9576220718722,29.7024930811892,14.7970396009601,17.7092926911,494.830514515059,0.944911182523068,50.2853760811138,81.7187394723657,88.867745501257,336.570377555154,102.305797443137,0.0931654020955615,0.0149532477359266,0.00240057542101964,0.0149532482118019,398.139363013697,82.43,17.57,0.88,37.4,1.87,21.7,1.87,3.07731226054641,0.26518773858165,4.1542,11.9725,1.142,0.2434,0.7137,0.0279,0.0837,300.2
"Isla Hermite","HER42PB","HER42PB1H",285,319.1,319.7,319.7,319.7,0.6,3420,3922,3661,3662,251,0.1069,0.00754,20924.5714285714,52221.5714285714,1.33428571428571,33.4285714285714,312.428571428571,60.4285714285714,48.4285714285714,2791.57142857143,3.85714285714286,35.1428571428571,566,851.571428571429,37554.7142857143,5950.42857142857,6.31369658714286,1.84254320330881,0.158442284857143,-1.84254320385577,43505.1428571429,185.323012730797,688.608707744066,0.0778582350294737,11.4288690437439,38.1176124770739,17.8592379723319,19.042558851663,308.648590440573,7.08116213222499,45.5281179471491,99.6393496566492,67.6581040794009,401.512853379031,145.797641890918,0.128657807527843,0.0203927460926629,0.00323374853166648,0.020392746581885,498.74924513608,88.08,11.92,0.6,65.68,3.28,38.1,3.29,3.64021428213266,0.314338713601481,4.6635,13.4985,1.6382,0.2217,0.6527,0.0237,0.0714,301.5
"Isla Hermite","HER42PB","HER42PB1I",292,320,320.5,320.5,320.5,0.5,3429,3926,3667,3669,248,0.1028,0.00711,21016.1666666667,53988.8333333333,1.29166666666667,32.1666666666667,311.5,45.5,50.3333333333333,3670.83333333333,8.33333333333333,25,539.833333333333,787.666666666667,37570.1666666667,6067,6.1951169645,1.82357308685689,0.1614781825,-1.82357308734321,43637.1666666667,215.147778670073,1719.28059567561,0.127501633976458,10.7408876107455,42.1509193256802,21.5939806427625,34.9895222411891,1254.52754719323,20.4124145231932,29.6580511834476,62.3647870730484,85.6403331769947,246.801472172811,146.887712215828,0.131865180646366,0.0212461629206718,0.00342454449259225,0.0212461641382356,351.536863880115,84.5,15.5,0.77,82.34,4.12,47.76,4.12,3.86618846908435,0.333515420699906,2.826,8.365,1.0366,0.1901,0.5723,0.0195,0.0602,307.9
"Isla Hermite","HER42PB","HER42PB1I",293,321,321.6,321.6,321.6,0.6,3451,3936,3678,3680,243,0.1032,0.007,21201.3333333333,54004.5,1.27833333333333,29.8333333333333,270,51.8333333333333,53.6666666666667,3091.16666666667,5.16666666666667,64.6666666666667,497.5,868.5,38393.6666666667,6108.83333333333,6.285463615,1.83818799539117,0.159113677333333,-1.83818799582959,44502.5,225.547925431973,1005.23803151293,0.122868493384865,7.46770826068257,30.7180728562194,13.5855315194757,24.0887248866906,380.161237722452,12.6556970043798,69.1886310506767,64.2020248901855,124.787419237678,441.766303226793,88.4090870140998,0.0699486793737618,0.0111297242460826,0.00177103585273452,0.0111297234808784,503.966169499501,81.13,18.87,0.94,66.27,3.31,38.44,3.31,3.64909858410209,0.314217385883921,5.4259,16.1584,0.9089,0.2114,0.6402,0.0218,0.0675,309.6
"Isla Hermite","HER42PB","HER42PB1I",294,322.4,323,323,323,0.6,3475,3944,3690,3693,235,0.1033,0.00677,20547,52830.8571428571,1.33714285714286,29.1428571428571,358.428571428571,72.2857142857143,58,4473.28571428571,0.357142857142857,26.8571428571429,631.142857142857,859.857142857143,35998.2857142857,6025,5.974535467,1.78734315177574,0.167431681,-1.78734315166124,42023.2857142857,435.789704635925,960.312176425185,0.0508967208224281,5.24177360024167,39.5468378123003,16.8296789998531,13.1656117720877,1188.45273560285,0.944911182523068,38.5850945808031,91.3608752355707,108.941006316,1101.80529348969,128.523668377981,0.116573602006229,0.0195159186412498,0.00326896167001583,0.0195159190936662,1204.70255170944,82.03,17.97,0.9,63.85,3.19,37.04,3.19,3.61199840977798,0.311076536911224,6.1328,18.3371,0.9129,0.2,0.6079,0.0207,0.0641,310.6
"Isla Hermite","HER42PB","HER42PB1I",295,323.8,324.4,324.4,324.4,0.6,3493,3956,3702,3707,231,0.1032,0.00663,20290.2857142857,51898.2857142857,1.29142857142857,44.5714285714286,392.571428571429,72.5714285714286,67.1428571428571,4963.14285714286,3.14285714285714,46.7142857142857,627.571428571429,727,35023.5714285714,5786.57142857143,6.05230764528571,1.80029567909587,0.165273837142857,-1.80029567779593,40810.1428571429,335.139132443882,1595.47116492127,0.0545980986935661,11.0582871316364,43.4774161408623,22.2999039075444,19.667473752608,1457.71595639336,8.315218406203,66.6100950450062,101.332550122287,129.477153711894,820.938052300103,60.734002400789,0.110860164638033,0.0183325059576137,0.00303258908440281,0.0183325070678148,861.740376326,81.4,18.6,0.93,33.58,1.68,19.48,1.68,2.96938829821439,0.256086875821364,5.0921,15.2585,1.0428,0.2383,0.7261,0.0246,0.0765,311.1
"Isla Hermite","HER42PB","HER42PB1I",296,325.1,325.7,325.7,325.7,0.6,3508,3969,3715,3720,230,0.1037,0.00662,20919.2857142857,52902.5714285714,1.31285714285714,31,366.571428571429,56.1428571428571,57,3301.71428571429,27.4285714285714,88.7142857142857,529.142857142857,802.571428571429,37397.2857142857,5999.28571428571,6.23457339885714,1.82997247823169,0.160440024714286,-1.82997247922433,43396.5714285714,463.795829464401,1134.72138388576,0.0626403186758299,10.3601801786134,36.7598383332369,20.4403895219618,27.2213151776324,630.579816329309,40.7506938299098,64.311000318023,116.907981722704,99.0367897010284,582.170282731125,100.33230500976,0.111855403295346,0.0179145282552403,0.00286960859977272,0.0179145292709363,627.734247683114,82.82,17.18,0.86,62.01,3.1,35.97,3.1,3.58268525770753,0.308766313563896,5.5349,16.6461,0.9375,0.1945,0.5946,0.0202,0.0629,312.1
"Isla Hermite","HER42PB","HER42PB1I",297,326.5,327.1,327.1,327.1,0.6,3520,3981,3728,3733,230,0.1029,0.00654,22424.7142857143,55414.4285714286,1.34285714285714,27.1428571428571,335.142857142857,87.4285714285714,32,1594.85714285714,0.357142857142857,27.1428571428571,545.285714285714,878.714285714286,41067.4285714286,6448.57142857143,6.37684724371429,1.85206518925638,0.157005366571429,-1.85206518889093,47516,454.187815147623,1998.00107250078,0.0910520520937128,22.3862202513702,40.8143298831369,83.3283808052157,19.399312702602,1237.78558032365,0.944911182523068,33.2085760581438,101.358627795425,70.9124208342335,912.331967568614,294.380625009447,0.244083126156932,0.0373925462471858,0.00573442978438365,0.0373925470715641,1120.72476549776,83.61,16.39,0.82,71.91,3.6,41.71,3.6,3.73074090820885,0.322001133290623,6.1328,18.5211,0.9274,0.1819,0.5583,0.0187,0.0586,313.4
"Isla Hermite","HER42PB","HER42PB1I",298,327.9,328.5,328.5,328.5,0.6,3529,3997,3742,3747,234,0.1033,0.00665,22176.4285714286,53852.2857142857,1.29857142857143,30.8571428571429,273.857142857143,24.7142857142857,32.4285714285714,841.142857142857,0.357142857142857,79.5714285714286,382.714285714286,898,40981.5714285714,6436.57142857143,6.36898574314286,1.85135328684352,0.157038107285714,-1.85135328526074,47418.1428571429,467.718169108584,1413.22901119926,0.0389138242053607,20.5623326451432,39.2319112094078,15.5103651978742,16.7815090983811,206.40044296741,0.944911182523068,64.5622623076803,67.4084917640557,114.933313998452,847.230361657493,198.734208716783,0.0909492485115233,0.0142252913986268,0.00222541715842227,0.0142252910794048,1034.00151975572,85.01,14.99,0.75,77.91,3.9,45.19,3.9,3.81087582342319,0.32888726955854,5.3043,16.0534,0.9783,0.1725,0.5306,0.0178,0.056,314.1
"Isla Hermite","HER42PB","HER42PB1I",299,329.3,329.9,329.9,329.9,0.7,3538,4018,3756,3760,240,0.0975,0.00641,21867.2857142857,53591.2857142857,1.33285714285714,29,318.857142857143,47,41.2857142857143,1788.28571428571,4.14285714285714,43.8571428571429,431.857142857143,897.857142857143,39693.2857142857,6154.28571428571,6.45401245557143,1.86438042865277,0.155042473714286,-1.86438042873922,45847.5714285714,176.327077033671,697.508354617996,0.061566843271977,11.8321595661992,45.7945723546236,17.6918060129541,24.864394125699,266.498101485242,8.29515062006253,56.1083136187754,83.8618478439959,86.6245318821956,467.252149731354,190.903740390905,0.176083272205396,0.0274500002871188,0.00428253361285473,0.027450001618804,579.982717312294,84.69,15.31,0.77,79.83,3.99,46.31,3.99,3.83535792049266,0.330448674212173,6.1256,18.6156,0.9598,0.1735,0.5359,0.0169,0.0534,315.5
"Isla Hermite","HER42PB","HER42PB1I",300,330.7,331.3,331.3,331.3,0.7,3573,4024,3769,3775,226,0.0978,0.00604,20883.7142857143,53338.2857142857,1.36428571428571,42.2857142857143,365.285714285714,69.5714285714286,60,4809.57142857143,24.4285714285714,19,455.571428571429,803.285714285714,36816,5801.71428571429,6.34636504914286,1.84780014451865,0.157596439428571,-1.84780014499355,42617.7142857143,262.184867530345,914.985193739169,0.0512695955569324,15.9761727343596,41.3993328678707,30.4294656698467,19.5021366350801,853.671845059692,26.1843282827543,28.0594606743133,101.44104551061,92.3737233303106,998.379520356195,162.478423475974,0.0876195235903814,0.0138544304174174,0.00219092249671205,0.0138544311940889,1143.29577891954,84.62,15.38,0.77,71.82,3.59,41.66,3.59,3.72954143583283,0.321388712305325,5.8781,17.9164,0.9947,0.1808,0.5602,0.0177,0.0559,316
"Isla Hermite","HER42PB","HER42PB1I",301,332.1,332.7,332.7,332.7,0.6,3603,4031,3782,3789,214,0.0974,0.00567,21696,54046.1428571429,1.34285714285714,25.5714285714286,297.571428571429,38,29.5714285714286,2765.42857142857,0.357142857142857,26.2857142857143,405,820,39013.2857142857,5974.42857142857,6.53313816128571,1.87663587834559,0.153142987428571,-1.87663587757378,44987.7142857143,243.496748780485,837.615748930942,0.105785047102491,10.952277432223,27.8858216235249,14.742229591664,12.6340432015665,422.708669236413,0.944911182523068,46.6537397061739,109.021404626186,102.957920206914,571.602342625744,162.646710329328,0.157922552588191,0.0242531671251839,0.00372652544750325,0.0242531674820738,660.406116034095,83.96,16.04,0.8,67.6,3.38,39.21,3.38,3.66893181630424,0.316271092555683,5.0921,15.564,0.9984,0.1907,0.5925,0.0186,0.0588,316.5
"Isla Hermite","HER42PB","HER42PB1I",302,333.5,334.1,334.1,334.1,0.7,3632,4044,3796,3804,206,0.0974,0.00547,22072.7142857143,55947.7142857143,1.31857142857143,22.5714285714286,303.857142857143,57.4285714285714,42.2857142857143,4039.42857142857,43.2857142857143,34,395.142857142857,775,39670,6270.57142857143,6.33009699271429,1.84503037279828,0.15806511,-1.84503037325346,45940.5714285714,159.545933078549,704.323011665745,0.0866849797501603,9.76144017477515,27.5464974871493,44.3653661574624,22.5515282979098,690.979463549836,46.1725542059865,60.7618301238533,103.825861536563,63.08724118235,324.916399504037,173.333836995605,0.164161167631006,0.025727494612844,0.00403348374795283,0.0257274958954781,425.875121423662,84.86,15.14,0.76,76.09,3.8,44.13,3.81,3.78713982328146,0.32696584470207,6.232,19.1229,0.9973,0.1779,0.5548,0.0173,0.055,317.5
"Isla Hermite","HER42PB","HER42PB1I",303,334.9,335.6,335.6,335.6,0.7,3659,4052,3811,3819,197,0.0974,0.0052,21537,54131.75,1.33,26.375,285.25,40.375,33,3311.5,0.357142857142857,68.625,498.75,761.75,38551,6039.25,6.3841926965,1.8537599915161,0.156657212,-1.85375999018872,44590.25,191.126734318955,777.33753470236,0.0563154381269343,7.94512429103535,43.8886578253914,29.0513707569392,17.6311412806189,528.059520454709,0.944911182523068,57.4628762146235,96.702415393087,88.746428499566,77.4928568136629,70.355728774767,0.0780204095578621,0.0121805309004505,0.00190187746045112,0.0121805308508699,95.4219950685226,87.11,12.89,0.64,78.04,3.9,45.27,3.9,3.81264456144787,0.328458444657537,6.0012,18.4746,0.9314,0.1378,0.4312,0.0134,0.0427,318.2
"Isla Hermite","HER42PB","HER42PB1I",304,336.4,337,337,337,0.6,3681,4062,3824,3833,191,0.0971,0.00501,21872.4285714286,54687.4285714286,1.32142857142857,21.5714285714286,266.428571428571,30,38.7142857142857,2721.71428571429,0.357142857142857,62.4285714285714,401.857142857143,827.714285714286,39609.2857142857,6137.14285714286,6.45675447885714,1.86492589222276,0.154938683,-1.86492589355325,45746.4285714286,195.054571118663,526.607968398649,0.0552052447473883,10.0475062056403,13.6119695226559,14.4913767461894,16.6103811486902,288.298291292031,0.944911182523068,70.0995890212802,50.1910635187466,103.649592836818,413.095515301128,153.072345174244,0.140080941710551,0.0216287446997197,0.00334045115463685,0.0216287438470891,508.411531846285,85.23,14.77,0.74,72.27,3.61,41.92,3.61,3.73576304001279,0.321710509886597,5.5349,17.0889,1.0423,0.1806,0.5666,0.0175,0.0559,318.9
"Isla Hermite","HER42PB","HER42PB1I",305,337.8,338.4,338.4,338.4,0.6,3699,4073,3837,3847,187,0.0975,0.00491,20781.5714285714,52033.2857142857,1.33428571428571,28,249,31.1428571428571,40,2945.85714285714,0.357142857142857,51.1428571428571,396,783,37325.1428571429,5881,6.34885111314286,1.84809574815503,0.157565185,-1.84809574832953,43206.1428571429,506.231125456498,1302.55936707772,0.0960654538768824,12.4230967690561,27.6103845198384,20.5055160987523,11.1055541659718,472.593351826363,0.944911182523068,62.6695794662465,146.043372553042,105.582511178067,607.34296422242,147.74076395272,0.128862236652521,0.020432248536061,0.00324110443485833,0.020432249952428,702.64937405305,85.86,14.14,0.71,72.4,3.62,41.99,3.62,3.7374314946961,0.322207716380088,5.652,17.5099,0.9967,0.1641,0.5166,0.016,0.0512,319.8
