Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass_pc,Dry_mass_pc_err,LOI550_pc,LOI550_err,C_org,C_org_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr-1,DMAR_err_pc
Bird Island,BI10,BI10.4,155,143.7,144.8,144.2,144.2,0.55,2200.4,2521.6,2363.6,2367.5,160.6,0.07115,0.0051,23702.18182,57136.36364,1.3,15,295.1818182,43.36363636,36.72727273,2365.545455,174,35.27272727,334.3636364,924.0909091,43491.36364,6470.090909,6.724115531,1.905509236,0.14877554,-1.905509236,49961.45455,908.5621408,2238.277654,0.080124902,8.567379996,39.34671062,14.61692668,14.7179544,243.0569331,47.97082447,43.24601926,127.3022174,129.7262152,1582.596049,258.1609787,0.137343132,0.020548593,0.003075184,0.020548594,1809.322158,83.67,16.33,0.82,86.15,4.31,43.07,2.15,3.762826699,0.187835556,6.412,0.42,1.1377,0.1858,0.0186,0.0132,0.0022,16.6
Bird Island,BI10,BI10.4,156,145,146,145.5,145.5,0.5,2226.5,2535.7,2382.2,2385.8,154.6,0.07115,0.00486,24159.54545,58271.54545,1.331818182,10.81818182,212,24.63636364,35.27272727,1715.090909,196.9090909,58.54545455,378.7272727,997.7272727,44740.27273,6804,6.576677822,1.883349333,0.152107505,-1.883349332,51544.27273,574.2778707,1306.71285,0.085418755,8.807021992,45.43566881,25.12079906,16.51115326,217.4141001,60.51521221,47.21093864,65.52570627,112.9354602,894.7091249,131.1647819,0.130590315,0.019954677,0.003050434,0.019954676,964.5108699,84.4,15.6,0.78,88.76,4.44,44.38,2.22,3.792788918,0.189724908,5.4091,0.3381,1.2718,0.1984,0.0198,0.0141,0.0023,16.3
Bird Island,BI10,BI10.4,157,146.1,147.1,146.6,146.6,0.5,2253,2548.4,2398.9,2401.3,147.7,0.07113,0.00462,23601.54545,56912,1.287272727,6.909090909,206.7272727,26.81818182,35.09090909,1768,154.8181818,39.72727273,380,964.9090909,43835.90909,6615.818182,6.627658867,1.890948082,0.150974723,-1.890948083,50451.72727,573.9808993,1410.526214,0.067836702,5.356389557,39.16399088,17.79785482,16.67006026,284.9070024,81.73104451,43.78148218,108.9853201,92.16664749,1054.497174,145.5457441,0.170796481,0.025878366,0.003923054,0.025878367,1115.911833,84.59,15.41,0.77,88.37,4.42,44.18,2.21,3.788272198,0.189499356,5.1045,0.3114,1.2708,0.1958,0.0196,0.0139,0.0022,16.1
Bird Island,BI10,BI10.4,158,147.3,148.4,147.8,147.8,0.53,2275.9,2567.2,2416.1,2418.1,145.6,0.07115,0.00454,23658.75,56949.25,1.3,8.5,212.25,30.08333333,37.08333333,1878.666667,88,31.16666667,374.9166667,931.5833333,43897.08333,6604,6.650495579,1.894466199,0.150432396,-1.894466199,50501.08333,559.1313271,1202.535891,0.05923758,8.575864653,36.37212969,18.30279826,15.43583984,279.4840484,54.73406784,35.40116417,94.92050103,107.1527867,919.4464202,215.8564338,0.147564636,0.02215389,0.00332738,0.022153891,1091.110898,83.83,16.17,0.81,89.28,4.46,44.64,2.23,3.798630318,0.189761326,6.3472,0.4189,1.1809,0.191,0.0191,0.0136,0.0023,16.6
Bird Island,BI10,BI10.4,159,148.5,149.6,149.1,149.1,0.55,2299.8,2592.6,2434.5,2436.4,146.4,0.07984,0.00509,23766.91667,57340.58333,1.305833333,7.416666667,178.0833333,17.25,31.25,1875.25,93.5,53,438.8333333,926.4166667,44135.08333,6721.25,6.567769289,1.882075041,0.152289053,-1.88207504,50856.33333,290.6142267,1463.957554,0.097464057,7.844608262,45.3440551,16.61940268,16.46000663,415.8417804,60.35124462,81.07347958,66.34323057,102.8489257,640.0361436,136.859666,0.096171197,0.014746796,0.002261568,0.014746796,740.644355,83.57,16.43,0.82,89.62,4.48,44.81,2.24,3.802431329,0.190079138,5.6149,0.3481,1.1253,0.1849,0.0185,0.0148,0.0024,16.2
Bird Island,BI10,BI10.4,160,149.8,150.8,150.3,150.3,0.5,2314.6,2613.7,2448.3,2451.4,149.5,0.12605,0.00811,22494.36364,55095.36364,1.291818182,7,176.6363636,26.54545455,36.54545455,2918.454545,200,65.72727273,379.4545455,923,41312.18182,6404.636364,6.451156246,1.864084721,0.155064965,-1.864084721,47716.81818,590.9838023,2116.637252,0.074137464,7.307530363,31.78764769,18.47356834,25.02144535,1010.430241,93.48903679,76.48933378,104.1079859,79.79974937,1019.833498,142.5358009,0.126835924,0.019572821,0.003021034,0.019572821,1118.188698,84.23,15.77,0.79,86.83,4.34,43.42,2.17,3.770920164,0.188459161,4.6163,0.2701,1.3141,0.2073,0.0207,0.0261,0.0041,15.9
Bird Island,BI10,BI10.4,161,151,152,151.5,151.5,0.5,2329.8,2621.5,2457.6,2460.9,145.9,0.12618,0.0079,22645.90909,54806.27273,1.298181818,6.181818182,174.9090909,34.63636364,33.45454545,2608.818182,143.9090909,47.81818182,276.7272727,881.3636364,41606.90909,6308.272727,6.598143622,1.886627996,0.151606472,-1.886627997,47915.18182,332.5584023,1273.748255,0.071108112,8.010220744,44.17115472,27.96523816,16.45821155,600.4298157,57.75024597,39.67068989,114.2594337,112.1144707,351.2165869,149.888686,0.123723804,0.018797686,0.002857171,0.018797687,468.3918911,84.19,15.81,0.79,79.93,4,39.96,2,3.687878954,0.184578526,5.0049,0.3028,1.3649,0.2158,0.0216,0.0272,0.0044,16.1
Bird Island,BI10,BI10.4,162,152.2,153.2,152.7,152.7,0.53,2343.1,2629.1,2468,2470.5,143,0.12605,0.00773,22828.36364,57584.36364,1.487272727,6.727272727,163.3636364,36.09090909,33.54545455,5843.545455,234.0909091,16.27272727,222.5454545,918.1818182,41228,6282.636364,6.564739975,1.881536316,0.152383434,-1.881536315,47510.63636,552.2385848,3003.960295,0.141144671,15.45374329,23.35924968,16.37348189,22.57150255,2402.495593,87.70342587,30.84830922,60.19528825,126.0125535,745.4982227,177.2587221,0.127822867,0.019831165,0.003078448,0.019831165,878.2593322,84.82,15.18,0.76,82.71,4.14,41.36,2.07,3.72231423,0.186295707,5.6796,0.3578,1.323,0.2009,0.0201,0.0253,0.0041,16.3
Bird Island,BI10,BI10.4,163,153.4,154.4,153.9,153.9,0.53,2352.1,2641.3,2477.7,2480,144.6,0.12658,0.00781,23201.8,59262.2,1.36,9.2,190.4,26.3,43.7,7206.6,329.6,35.3,233.7,821.8,41430.2,6379.5,6.49818829,1.871116261,0.154014782,-1.87111626,47809.7,254.6404,1649.016259,0.07007932,14.07756292,25.02088017,17.49317327,11.00555415,1602.311816,107.9971193,56.26534359,105.5283532,100.9948294,487.7234645,152.4447076,0.194924019,0.03012409,0.004661035,0.030124089,458.1006803,85.29,14.71,0.74,89.49,4.47,44.75,2.24,3.801091445,0.190266924,6.0088,0.3876,1.1537,0.1697,0.017,0.0215,0.0035,16.5
Bird Island,BI10,BI10.5,170,153.6,154.6,154.1,154.1,0.5,2353.4,2643.8,2479.8,2481.6,145.2,0.12609,0.00779,23158.6,58704.6,1.348,11.9,196.3,28.1,45,6795.7,276.4,43.7,254.1,830.4,41407,6257.6,6.622035609,1.89002352,0.15112512,-1.890023518,47664.6,300.0548839,2190.994914,0.072694184,14.69277978,26.34830798,16.97350877,11.07549848,1899.245584,135.7982163,60.41348267,66.15041782,81.445551,477.112379,191.7939867,0.193015747,0.028976368,0.004353561,0.028976369,574.6050238,83.5,16.5,0.83,87.28,4.36,43.64,2.18,3.775974161,0.188625657,4.712,0.278,1.0992,0.1814,0.0181,0.0229,0.0036,15.9
Bird Island,BI10,BI10.5,171,154.8,155.9,155.4,155.4,0.55,2359,2660.9,2491.1,2491.9,150.9,0.12605,0.00808,23504.75,57999.58333,1.289166667,15.5,212.5833333,44,30,4624.833333,201.4166667,36.91666667,195.9166667,906.5,42765.41667,6441.25,6.640578864,1.893051426,0.150633682,-1.893051427,49206.66667,467.2350246,1338.505371,0.074401654,7.440674456,44.87043638,12.43163121,21.82575626,513.8267896,72.62914308,54.40831877,92.39683026,73.59780135,764.7052264,131.8836436,0.11946589,0.017933457,0.0026929,0.017933457,846.2680999,85.63,14.37,0.72,87.52,4.38,43.76,2.19,3.778720158,0.18910871,5.9501,0.3778,1.0875,0.1563,0.0156,0.0197,0.0032,16.4
Bird Island,BI10,BI10.5,172,156.1,157.2,156.6,156.6,0.53,2362.5,2680.8,2500.8,2501.4,159.2,0.12621,0.00845,22998.41667,56715.83333,1.343333333,10.16666667,260.25,53.58333333,38.58333333,4047.083333,186.3333333,49.91666667,303.6666667,872.4166667,42205,6261.416667,6.74203834,1.908241128,0.148359081,-1.908241129,48466.41667,500.6427611,1205.74065,0.091684571,8.440522747,66.1171481,13.05553406,18.43148656,466.4413552,78.16571363,56.298649,72.72655303,93.24694324,782.1758696,151.5912317,0.109521474,0.016267761,0.002416937,0.016267761,899.775877,84.35,15.65,0.78,87.61,4.38,43.8,2.19,3.779633817,0.188981691,5.7883,0.3676,1.0301,0.1612,0.0161,0.0203,0.0033,16.4
Bird Island,BI10,BI10.5,173,157.4,158.5,157.9,157.9,0.55,2366.2,2703.3,2511.6,2511.7,168.6,0.12609,0.0089,23575.16667,58407.16667,1.298333333,21,252,43.16666667,33.25,4971.75,167.1666667,24.08333333,288,907.3333333,42760.16667,6409.083333,6.674718534,1.898152798,0.149871246,-1.898152797,49169.25,513.5723076,1261.887895,0.074569471,10.28679648,41.04985882,17.55942292,15.42209159,624.4308135,61.00198705,52.76785925,90.26828699,108.7092313,822.8893478,196.1550678,0.130196209,0.019493662,0.002919537,0.019493661,985.4177817,85.26,14.74,0.74,86,4.3,43,2.15,3.761200116,0.188060006,5.8373,0.3677,1.1444,0.1687,0.0169,0.0213,0.0035,16.3
Bird Island,BI10,BI10.5,174,158.7,159.8,159.2,159.2,0.55,2370.9,2721.5,2522.5,2522,175.3,0.13458,0.00982,22652.83333,56260.75,1.3125,25.41666667,245.75,42.08333333,31.75,4435.083333,166.0833333,61.33333333,324.5,854.6666667,41233.08333,6319.916667,6.526992132,1.875645372,0.153302196,-1.875645372,47553,509.8405871,1429.667865,0.078869858,26.22787668,41.45123093,27.00659291,19.34906622,442.6281958,46.4356022,76.7905455,104.84404,80.72324587,1051.406803,189.4395842,0.167122513,0.025628279,0.003932367,0.025628278,1172.833244,85.34,14.66,0.73,86.44,4.32,43.22,2.16,3.766303351,0.188228025,6.6495,0.4422,1.0451,0.1532,0.0153,0.0206,0.0034,16.7
Bird Island,BI10,BI10.5,175,159.9,161,160.5,160.5,0.55,2377.3,2740.2,2532,2531.7,181.4,0.15064,0.01131,23440.33333,57598.5,1.340833333,15.83333333,234.0833333,46.75,31.25,4480.25,118.3333333,49.75,238.6666667,841.9166667,42478.16667,6370.916667,6.671444659,1.897428131,0.150016337,-1.897428131,48849.08333,434.8927419,1053.131823,0.083389375,9.427554714,37.55833846,23.15216463,13.28105281,597.6972668,64.03455507,67.63824228,118.9807726,101.1160075,683.7220107,164.7744786,0.197060651,0.030005258,0.004574536,0.030005258,702.2156439,85.73,14.27,0.71,84.28,4.21,42.14,2.11,3.740997408,0.187316197,5.9501,0.3778,1.0255,0.1463,0.0146,0.022,0.0036,16.4
Bird Island,BI10,BI10.5,176,161.2,162.3,161.8,161.8,0.53,2386.2,2746.7,2539.4,2540.3,180.3,0.15056,0.01117,23058.16667,57377.41667,1.283333333,22.91666667,257,50,37,4539.083333,133.5833333,51.08333333,254.5833333,910.8333333,42042.83333,6430.5,6.541915745,1.877935157,0.152950376,-1.877935158,48473.33333,445.5339663,1151.818677,0.091882666,16.5059677,45.31706482,30.83681389,15.51538826,416.0114636,53.26854493,61.53411224,64.47192248,117.2897216,752.7073358,200.9285264,0.166366072,0.025333775,0.003860302,0.025333776,884.7945148,86.31,13.69,0.68,78.17,3.91,39.09,1.95,3.66586668,0.182871323,5.4653,0.3388,1.1838,0.1621,0.0162,0.0244,0.004,16.2
Bird Island,BI10,BI10.5,177,162.5,163.5,163,163,0.5,2392.3,2759.5,2546.3,2548.3,183.6,0.15068,0.01132,22979.72727,58110.09091,1.355454545,24.18181818,278.3636364,65.36363636,46,5271.727273,168,54.27272727,281.9090909,892.5454545,41880.27273,6422.545455,6.522845888,1.875105884,0.153370367,-1.875105884,48302.81818,282.8197627,711.2398266,0.094801227,18.18140909,32.99476543,22.39318078,14.89966443,878.4510335,78.77436131,51.46278444,81.11406111,103.209848,655.3260396,141.1986995,0.138012334,0.021267558,0.00327881,0.021267558,721.6128904,86.01,13.99,0.7,87.45,4.37,43.72,2.19,3.777805663,0.18923592,5.5127,0.3473,1.1031,0.1543,0.0154,0.0232,0.0038,16.3
Bird Island,BI10,BI10.5,178,163.7,164.6,164.1,164.1,0.47,2397.4,2771.3,2553.9,2555.6,187,0.15075,0.01147,22971.4,56995.3,1.299,17.1,290.7,51.1,34.9,4040.1,120.7,29.1,332.6,874.2,42154.5,6350.6,6.64119103,1.893038523,0.150651209,-1.893038522,48505.1,484.0696001,1555.800262,0.085563492,12.60026455,30.33534792,19.7340653,20.52342835,614.5439954,47.18768672,44.85396056,86.48339597,122.0735662,713.7907023,183.1284916,0.158115003,0.02364895,0.003538694,0.02364895,833.4611169,85.75,14.25,0.71,87.7,4.39,43.85,2.19,3.780774719,0.188823184,5.6397,0.3638,1.1016,0.157,0.0157,0.0237,0.0039,16.5
Bird Island,BI10,BI10.5,179,164.8,165.8,165.3,165.3,0.5,2402.1,2785.1,2560.5,2563.5,191.5,0.15056,0.0117,22003.36364,55622.63636,1.340909091,22.36363636,298.7272727,77,45.72727273,5640.909091,107.3636364,18.36363636,341.1818182,842,39460.90909,6059.454545,6.514161707,1.873775162,0.153574041,-1.873775163,45520.36364,289.8773095,1856.683671,0.10192689,29.26524467,40.17235594,60.43839839,17.73747958,2883.757877,72.57585374,30.47711511,66.89666387,120.6673112,1155.963361,195.2973956,0.13801692,0.021134792,0.003237462,0.021134792,1311.525164,85.77,14.23,0.71,82.36,4.12,41.18,2.06,3.717952702,0.18598792,5.1045,0.3114,1.1174,0.159,0.0159,0.0239,0.0039,16.1
Bird Island,BI10,BI10.5,180,166,167,166.5,166.5,0.47,2407.7,2803.5,2568.2,2571.5,197.9,0.15068,0.01203,22280.72727,54897.27273,1.333636364,17.45454545,207.8181818,35,40.81818182,4976.545455,82.09090909,39.81818182,313.4545455,793.4545455,39736.09091,6138.545455,6.477216427,1.868076201,0.154453824,-1.868076202,45874.63636,507.6315772,1112.5203,0.077236355,19.71985617,35.11358194,19.02104098,18.20888894,953.1574228,40.78346367,52.78791184,80.68254289,96.6688819,900.572424,230.9036005,0.140309748,0.021767224,0.003379643,0.021767225,1103.034294,85.82,14.18,0.71,82.59,4.13,41.29,2.06,3.72062034,0.185625524,5.237,0.3273,1.0837,0.1537,0.0154,0.0232,0.0038,16.3
Bird Island,BI10,BI10.5,181,167.1,168.1,167.6,167.6,0.5,2411.3,2816.6,2574.4,2578.8,202.7,0.15064,0.01229,22774.81818,56605,1.321818182,8.818181818,213.1818182,44.72727273,42,5498.181818,60.36363636,47.90909091,268.1818182,872.3636364,40605.81818,6218.545455,6.531406881,1.876296201,0.153206189,-1.8762962,46824.36364,876.0623058,2030.65226,0.087842835,8.170901808,33.27406853,21.13334289,19.28730152,384.610405,42.2143879,55.37409962,111.0313633,126.0478264,1578.421985,227.4209153,0.175114066,0.026776157,0.00409643,0.026776157,1755.79596,85.62,14.38,0.72,87.27,4.36,43.63,2.18,3.775744987,0.188657439,5.6172,0.3567,1.0828,0.1557,0.0156,0.0235,0.0038,16.4
Bird Island,BI10,BI10.5,182,168.3,169.4,168.9,168.9,0.53,2416.2,2839.4,2582.3,2587.4,211.6,0.15075,0.0128,23532.75,57838,1.351666667,17.08333333,228,56.5,54.33333333,5467.583333,52.58333333,47.41666667,292,797.6666667,41929.08333,6334.916667,6.622293578,1.890073063,0.151116366,-1.890073063,48264,411.9603081,1053.964981,0.062498485,9.558036441,32.70529565,42.42533548,16.34477027,525.9121009,21.04306551,49.83875515,113.7701031,99.04850358,660.1258087,157.5242887,0.187994742,0.028349993,0.004276854,0.028349993,692.4722508,86.76,13.24,0.66,83.16,4.16,41.58,2.08,3.727619282,0.186470613,5.1516,0.3117,1.2325,0.1632,0.0163,0.0246,0.0039,16.1
Bird Island,BI10,BI10.5,183,169.6,170.6,170.1,170.1,0.53,2420.7,2853.3,2589,2595.4,216.3,0.15267,0.01319,23887.63636,59671.72727,1.357272727,7.090909091,219.5454545,35.54545455,42.81818182,6307.363636,59.81818182,20.36363636,310,858.6363636,42600.27273,6492.818182,6.566325095,1.881478239,0.152437108,-1.881478239,49093.09091,246.739244,761.7575849,0.11748114,9.049359596,46.69124894,21.36522238,16.11097875,739.9646306,48.55474885,26.57921266,120.5910444,98.62887278,392.6395525,180.6254789,0.212734171,0.032347514,0.004922666,0.032347514,368.9109525,86.17,13.83,0.69,85.34,4.27,42.67,2.13,3.753496097,0.187366925,5.898,0.3775,1.1728,0.1622,0.0162,0.0248,0.0041,16.4
Bird Island,BI10,BI10.5,184,170.8,171.8,171.3,171.3,0.5,2434.5,2862.7,2595.3,2603.2,214.1,0.15248,0.01299,23769.63636,58918,1.386363636,11.72727273,230.4545455,43.36363636,35.18181818,6724.909091,51.18181818,27.72727273,292.8181818,825.2727273,41981.72727,6227.272727,6.746169805,1.908620635,0.148337909,-1.908620635,48209,492.9061316,1515.248692,0.093303025,9.078446002,32.06045426,22.8090891,17.40585064,995.3537516,38.91225561,33.95317631,79.33828607,89.66391795,644.3143784,192.2405217,0.187320834,0.027995022,0.004187478,0.027995024,745.3835254,86.12,13.88,0.69,88.37,4.42,44.19,2.21,3.788498519,0.189467792,5.3066,0.329,1.1759,0.1632,0.0163,0.0249,0.004,16.2
Bird Island,BI10,BI10.5,185,172,173,172.5,172.5,0.5,2444.9,2873.7,2601.9,2611.1,214.4,0.15248,0.01296,23214.72727,58143.72727,1.366363636,11.63636364,215.9090909,34.63636364,30.72727273,5654.272727,107.0909091,42.54545455,223.7272727,860.1818182,41962.90909,6494.636364,6.464899947,1.866063127,0.154781491,-1.866063127,48457.54545,359.6570842,1705.958973,0.057144156,11.68137601,23.37714502,20.07123677,16.17461535,826.0152651,47.0647523,56.11303527,121.8352091,132.1512907,616.1536261,180.3403852,0.173279805,0.026671294,0.004106995,0.026671293,699.8558943,86,14,0.7,84.75,4.24,42.37,2.12,3.746440565,0.187454661,4.9063,0.2944,1.1088,0.1552,0.0155,0.0237,0.0038,16
Bird Island,BI10,BI10.5,186,173.2,174.1,173.7,173.7,0.45,2448.9,2887.6,2608.6,2619,219.3,0.15257,0.01317,23873.8,59277,1.34,18.2,255.6,59.1,45.1,5272.3,119.2,35.8,309.3,847,42924.6,6729.7,6.382547067,1.85323676,0.156780602,-1.853236759,49654.3,339.8590558,905.8902313,0.113137085,10.67499675,34.67692156,16.01700485,22.65906735,572.5506382,52.4145866,52.87469464,68.64732737,87.42615932,388.2991974,190.1204589,0.173423551,0.027066725,0.004228769,0.027066725,479.8722168,86.49,13.51,0.68,87.28,4.36,43.64,2.18,3.775974161,0.188625657,4.8682,0.2994,1.2048,0.1628,0.0163,0.0248,0.004,16.2
Bird Island,BI10,BI10.5,187,174.3,175.3,174.8,174.8,0.53,2451.3,2902.4,2615.2,2626.2,225.5,0.15248,0.01355,23860.81818,59791.90909,1.373636364,24.18181818,229.9090909,51.72727273,35.18181818,6544.363636,94.63636364,35.63636364,306.7272727,823.1818182,42324.72727,6587.090909,6.42708078,1.86041199,0.155625521,-1.86041199,48911.81818,359.1740019,932.0572359,0.074601974,23.4214354,41.1787677,39.58052781,18.29108079,992.0097049,53.16252952,43.95514242,108.0121205,71.7548858,826.6484248,175.6698349,0.098868922,0.015477515,0.002423321,0.015477515,975.4336285,85.99,14.01,0.7,75.99,3.8,37.99,1.9,3.637322967,0.18191402,5.5719,0.3482,1.1118,0.1558,0.0156,0.0238,0.0039,16.3
Bird Island,BI10,BI10.5,188,175.5,176.5,176,176,0.5,2459,2918.2,2621.7,2634.1,229.6,0.15267,0.01374,23633.90909,59427.72727,1.359090909,13.81818182,230.5454545,50.90909091,41.90909091,6397.363636,105.8181818,43.72727273,370.9090909,936.6363636,41929,6508.090909,6.44278047,1.862854589,0.155245224,-1.86285459,48437.09091,356.217477,1359.424002,0.062362576,18.49225882,41.56528272,26.94236272,20.51562597,976.3271248,50.28482511,42.55135934,99.94844125,110.8280404,824.2147778,96.70724331,0.098364336,0.015230371,0.00235871,0.015230371,889.6982022,85.6,14.4,0.72,79.37,3.97,39.68,1.98,3.680847282,0.183671311,5.3066,0.329,1.2043,0.1735,0.0173,0.0265,0.0043,16.2
Bird Island,BI10,BI10.5,189,176.7,177.7,177.2,177.2,0.5,2461.4,2933.3,2629.2,2641.9,236,0.15248,0.01405,23352.90909,57165.18182,1.340909091,14.09090909,222,45,34.18181818,4768.363636,105.3636364,51.63636364,347.9090909,847.0909091,41429.36364,6427,6.447165386,1.863554227,0.155133719,-1.863554227,47856.36364,455.4458156,1426.988985,0.084315425,8.10499285,36.79945652,16.16786937,16.10477061,1212.197531,49.25905547,59.34690005,76.27510019,56.61882116,690.1720471,133.9365521,0.088819344,0.013784128,0.002139539,0.013784127,796.2528835,84.87,15.13,0.76,76.17,3.81,38.09,1.9,3.63995178,0.181567561,5.205,0.3201,1.1314,0.1711,0.0171,0.0261,0.0042,16.2
Bird Island,BI10,BI10.5,190,177.9,178.9,178.4,178.4,0.5,2464.1,2952.7,2636.8,2649.8,244.3,0.15248,0.01448,22234.36364,57545.72727,1.343636364,83.27272727,305.7272727,149.1818182,44,8161.454545,102.4545455,99.81818182,535.5454545,826.9090909,38240.81818,6184.636364,6.184689637,1.820694805,0.16213586,-1.820694805,44425.45455,1189.10271,2677.866131,0.099224264,96.1884514,49.98417932,157.2608141,21.0428135,1134.589297,60.84301708,75.58018018,161.3978709,70.45204688,2138.663125,149.1544654,0.34194844,0.055069278,0.008887868,0.055069278,2179.772115,82.33,17.67,0.88,44.33,2.22,22.17,1.11,3.098740024,0.155146659,5.205,0.3201,1.1536,0.2039,0.0204,0.0311,0.005,16.2
Bird Island,BI10,BI10.5,191,179.1,180.1,179.6,179.6,0.5,2467.7,2972.9,2644.7,2657.7,252.6,0.11483,0.01123,22504.90909,58725.63636,1.375454545,18.81818182,221.0909091,44.27272727,44.27272727,10223.72727,130.0909091,84,456.2727273,814,37830.09091,6131.181818,6.169881969,1.81892949,0.162323613,-1.818929489,43961.27273,906.1215652,4185.815291,0.089706592,17.06937715,40.7736546,23.82054117,17.81623366,3086.625442,60.73294748,77.20233157,187.2789849,82.49848483,1941.035675,192.936683,0.248063111,0.040841765,0.006735486,0.040841765,2067.413606,79.81,20.19,1.01,71.14,3.56,35.57,1.78,3.571502586,0.178725741,4.1527,0.2325,1.3949,0.2816,0.0282,0.0323,0.005,15.6
Bird Island,BI10,BI10.5,192,180.3,181.4,180.8,180.8,0.55,2481.8,2984.2,2652.6,2668.1,251.2,0.10212,0.00993,22310.66667,58592.83333,1.3775,28.58333333,231.1666667,66,52.08333333,9882.333333,117.5833333,213.1666667,673.1666667,844.5833333,37375.33333,6260,5.965042556,1.784196198,0.168227885,-1.784196197,43635.33333,1041.070632,2659.809181,0.092257052,26.8918992,47.96558109,39.77664916,18.96627789,1931.609331,46.2295819,158.9384291,313.7995403,119.9586734,3074.974067,212.3187997,0.361010435,0.061629863,0.010542421,0.061629862,3240.621386,79.45,20.55,1.03,81.07,4.05,40.54,2.03,3.702289141,0.18538843,4.7687,0.2766,1.1818,0.2429,0.0243,0.0248,0.0039,15.8
Bird Island,BI10,BI10.5,193,181.6,182.6,182.1,182.1,0.53,2502.6,2995,2662.8,2680.8,246.2,0.10213,0.00967,23189.81818,58256.36364,1.331818182,15.54545455,173.6363636,45.09090909,28.72727273,6117.636364,109,72,305.7272727,876.0909091,41288.09091,6462.363636,6.39188423,1.854779316,0.156526228,-1.854779316,47750.45455,355.8291214,1398.109886,0.079097178,13.2315051,33.57461162,37.8561872,17.26899481,1108.618173,56.34713835,43.88849508,103.9106259,70.32134035,482.9613762,155.2187313,0.150493841,0.023391375,0.003637756,0.023391375,549.4714485,76.71,23.29,1.16,72.43,3.62,36.22,1.81,3.589611452,0.179381467,4.0806,0.2244,1.0766,0.2507,0.0251,0.0256,0.004,15.5
Bird Island,BI10,BI10.5,194,182.8,183.8,183.3,183.3,0.5,2514.5,3004.4,2672.9,2692.6,245,0.10213,0.00957,22651.54545,56036,1.316363636,3.636363636,177.4545455,35.72727273,26.54545455,5216.727273,138.0909091,81,339.1818182,846.5454545,40127.27273,6327.818182,6.343787676,1.84723704,0.157710389,-1.84723704,46455.09091,381.5485195,983.9852641,0.087666724,5.220588612,20.9062844,18.20489445,12.05291364,598.5987121,75.54793782,84.39075779,62.18652295,58.07643866,524.6486617,137.0341696,0.144521593,0.023004395,0.003664243,0.023004396,568.2598797,64.5,35.5,1.78,77.78,3.89,38.89,1.94,3.660737148,0.18261327,4.3352,0.2471,1.196,0.4246,0.0425,0.0434,0.0068,15.7
