"depth","SH20_mean_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
93,2748.34,6.64,18030,73330,1.5,64,1602,4433,243,36605,184,0,2308,1168,19876,4439,4.477585042,0.223334675,24315
93.1,2750.75,6.64,17956,70378,1.37,22,1328,4387,175,32681,76,111,2549,1240,20881,4716,4.42769296,0.225851252,25597
93.2,2753.15,6.64,18922,75474,1.53,51,1860,4351,187,36012,138,39,2394,1301,21391,4984,4.291934189,0.232995185,26375
93.3,2755.55,6.63,18359,73942,1.34,52,1842,4197,229,36520,121,189,2296,1061,20661,4455,4.637710438,0.215623639,25116
93.4,2757.95,6.63,18506,79581,1.35,101,2198,5012,258,40665,182,175,2483,1159,20476,4535,4.515104741,0.221478804,25011
93.5,2760.35,6.6,17688,72323,1.22,61,2021,4866,194,35689,163,26,2248,954,19510,4376,4.458409506,0.224295233,23886
93.6,2762.75,6.58,17306,68346,1.35,69,1664,4545,168,32201,220,46,2315,1127,19677,4323,4.551700208,0.219698125,24000
93.7,2765.16,6.58,16667,63954,1.32,67,1478,4169,145,27606,250,0,2521,1131,19981,4403,4.538042244,0.220359341,24384
93.8,2767.56,6.58,17697,68263,1.47,47,1324,4389,209,31525,200,36,2416,1097,20412,4485,4.551170569,0.219723692,24897
93.9,2769.96,6.59,18131,69731,1.44,66,1475,4550,213,32050,233,0,2592,1051,20634,4790,4.307724426,0.232141126,25424
94,2772.36,6.58,17992,68864,1.38,26,1310,4498,220,30679,132,57,2561,1286,20985,4655,4.508055854,0.221825113,25640
94.1,2774.76,6.58,17928,70940,1.46,64,1808,5230,221,33035,243,116,2659,1089,19777,4509,4.386116656,0.227992112,24286
94.2,2777.16,6.58,17396,69108,1.32,36,1810,4538,265,31413,161,57,2795,1192,19865,4457,4.457033879,0.22436446,24322
94.3,2779.57,6.58,17349,66417,1.31,34,1426,4265,184,29446,214,138,2475,1238,20116,4541,4.429861264,0.225740704,24657
94.4,2781.97,6.57,17282,67153,1.45,41,1580,4345,194,30382,100,27,2623,1208,19698,4730,4.16448203,0.240125901,24428
94.5,2784.37,6.57,17041,62595,1.47,22,1178,3526,172,27378,150,0,2479,1073,19831,4666,4.250107158,0.235288185,24497
94.6,2786.77,6.56,17907,68759,1.45,31,1497,4255,249,32024,260,0,2562,1061,20208,4626,4.368352789,0.22891924,24834
94.7,2789.17,6.56,17748,69303,1.39,70,1608,4588,215,31526,242,71,2561,1246,20281,4749,4.270583281,0.234160051,25030
94.8,2791.57,6.55,17006,64512,1.35,29,1050,3519,195,28297,86,55,2448,1008,20447,4594,4.450805398,0.224678437,25041
94.9,2793.98,6.56,17252,66593,1.41,56,1475,3962,185,30777,138,63,2501,1065,19536,4476,4.36461126,0.229115479,24012
95,2796.38,6.56,17916,72751,1.59,45,1710,4419,253,36231,217,0,2535,1170,19519,4605,4.238653637,0.235923972,24124
95.1,2798.83,6.55,19170,80389,1.49,89,2216,5973,262,40247,223,93,2874,1275,20380,4555,4.474204171,0.223503435,24935
95.2,2801.29,6.55,16874,71895,1.28,68,1973,5380,251,37438,161,130,2495,1211,16907,4115,4.108626974,0.243390312,21022
95.3,2803.74,6.54,16429,72473,1.33,85,1889,4514,207,38886,191,138,2692,873,16981,4115,4.126609964,0.242329663,21096
95.6,2811.1,6.47,17127,70259,1.42,59,1758,4678,168,34724,214,46,2672,1011,18054,4617,3.910331384,0.255732802,22671
95.7,2813.55,6.5,15761,63304,1.28,35,1259,4255,159,29948,171,6,2695,1142,17257,4206,4.102948169,0.243727183,21463
95.8,2816.01,6.51,15098,63600,1.35,35,1601,4730,231,32145,167,82,2589,952,15410,3902,3.949256791,0.2532122,19312
95.9,2818.46,6.52,14267,60453,1.35,45,1882,5120,198,29873,218,32,2071,834,14587,3497,4.171289677,0.23973401,18084
96,2820.92,6.53,14341,59387,1.21,68,1594,4632,182,28709,110,23,2255,1119,15147,3734,4.056507766,0.246517462,18881
96.1,2823.37,6.52,16248,68031,1.42,105,1822,5391,165,32914,255,51,2607,1236,17312,4166,4.155544887,0.240642329,21478
96.2,2825.82,6.51,16649,68735,1.34,82,1830,5025,156,33193,184,56,2683,1163,17908,4483,3.994646442,0.250335046,22391
96.3,2828.28,6.5,16292,65597,1.42,72,1619,5041,132,31060,194,57,2568,1004,17535,4278,4.09887798,0.243969204,21813
96.4,2830.73,6.5,16590,67615,1.35,72,1741,5304,153,32281,281,0,2523,1148,17476,4283,4.080317534,0.245078965,21759
96.5,2833.18,6.5,15160,61249,1.33,64,1558,4459,147,28593,125,92,2460,1218,16732,4303,3.888449919,0.257171886,21035
96.6,2835.64,6.5,15916,63493,1.3,64,1797,4475,184,29521,138,34,2586,1142,17619,4250,4.145647059,0.241216868,21869
96.7,2838.09,6.51,16997,71098,1.35,82,1927,5456,224,35311,193,25,2577,1188,17762,4251,4.178310986,0.239331156,22013
96.8,2840.55,6.52,15358,61592,1.44,65,1537,4168,167,29148,95,10,2108,1015,16491,4750,3.471789474,0.288035898,21241
96.9,2843,6.53,14731,57077,1.38,26,1025,3712,157,25979,134,60,2099,963,17082,3955,4.31908976,0.231530266,21037
97,2845.45,6.56,15569,62530,1.42,39,1242,4341,165,29321,173,29,2613,1236,17389,4044,4.299950544,0.232560814,21433
97.1,2847.91,6.57,17381,69860,1.44,32,1647,5710,152,32376,282,0,3712,1141,18562,4244,4.373704053,0.228639155,22806
97.2,2850.36,6.58,17170,71642,1.58,67,1815,5850,218,35169,158,32,3017,1276,17573,4338,4.050945136,0.246855972,21911
97.3,2852.81,6.57,16981,73228,1.33,71,2011,5443,210,36830,268,123,3500,1274,17391,4175,4.165508982,0.240066701,21566
97.7,2862.63,6.45,13590,56332,1.28,58,1817,4842,163,26749,78,0,2019,1006,14437,3556,4.059898763,0.246311561,17993
97.8,2865.08,6.46,13124,54607,1.22,39,1567,5336,160,25777,137,7,2261,960,13339,3364,3.965219976,0.252192818,16703
97.9,2867.54,6.47,14843,63004,1.32,44,1967,5716,212,32659,69,71,2202,906,14302,3386,4.223862965,0.236750105,17688
98,2869.99,6.47,16253,69786,1.47,88,2004,5639,238,37076,221,34,2333,846,15196,3907,3.88942923,0.257107133,19103
98.1,2872.44,6.47,15913,66765,1.4,62,2310,5272,205,33573,203,0,2173,1009,16203,3846,4.212948518,0.237363451,20049
98.2,2874.9,6.46,17483,70308,1.29,92,1640,5164,198,33715,263,74,2388,1127,19005,4370,4.348970252,0.22993949,23375
98.3,2877.35,6.43,18393,73027,1.47,58,1679,5448,172,33566,282,92,2544,1421,20627,4703,4.385923878,0.228002133,25330
98.4,2879.81,6.42,19982,80086,1.45,73,1865,6424,257,38191,236,102,2516,1262,21784,4783,4.554463726,0.219564818,26567
98.5,2882.26,6.4,19685,77938,1.44,66,1784,5741,216,36659,204,0,2656,1337,22209,4928,4.506696429,0.221892026,27137
98.6,2884.71,6.4,19468,77210,1.34,77,1671,5385,184,35834,316,0,2643,1413,22266,5063,4.397787873,0.227387048,27329
98.7,2887.17,6.39,17915,67536,1.49,50,1390,4670,141,29024,194,0,2381,1440,21079,4726,4.460220059,0.224204184,25805
99.1,2896.98,6.28,14731,56399,1.25,43,1105,3476,134,23957,164,0,2350,1038,17968,4158,4.321308321,0.231411398,22126
99.2,2899.44,6.27,15600,60363,1.23,54,1334,3472,135,26218,256,33,2608,1291,18298,4488,4.077094474,0.245272707,22786
99.3,2901.89,6.3,16657,65514,1.33,60,1792,4504,165,29528,217,0,2519,1106,19014,4595,4.137976061,0.241664037,23609
99.6,2909.25,6.43,17096,67896,1.4,60,1585,4961,200,32058,216,24,2373,1274,19112,4237,4.51073873,0.221693177,23349
99.7,2911.7,6.44,15859,61852,1.37,45,1329,4154,142,27841,184,0,2358,1226,18583,4338,4.283771323,0.233439165,22921
99.8,2914.16,6.42,17851,73614,1.52,98,2009,4552,227,36274,131,52,2883,1187,19457,4653,4.181603267,0.239142725,24110
99.9,2916.61,6.39,17350,68224,1.41,55,1576,4711,185,32225,172,62,2560,1042,19210,4393,4.372865923,0.228682978,23603
100,2919.07,6.38,16676,67955,1.46,84,1705,4450,261,33830,247,71,2361,1251,17895,4066,4.401131333,0.227214306,21961
100.1,2921.35,6.39,16322,67942,1.36,100,1778,4542,244,35170,215,10,2283,1017,16819,3842,4.377667881,0.22843213,20661
100.2,2923.64,6.39,16388,64539,1.39,57,1459,4443,159,30800,204,113,2337,1066,18114,3968,4.565020161,0.219057083,22082
100.3,2925.93,6.39,16397,66182,1.34,51,1672,4414,211,31940,216,10,2255,1142,18151,4064,4.46628937,0.22389951,22215
100.4,2928.22,6.4,16924,65836,1.38,62,1422,4476,156,30402,197,65,2640,1163,19009,4277,4.444470423,0.224998685,23286
100.5,2930.5,6.42,17643,68082,1.43,17,1432,4380,173,31465,242,0,2656,1237,19828,4395,4.51149033,0.221656244,24223
100.6,2932.79,6.43,17715,69807,1.48,39,1390,4700,188,33483,304,51,2613,1390,19431,4296,4.523044693,0.221090011,23727
100.7,2935.08,6.43,18242,75927,1.42,105,1979,5218,238,39299,218,72,2993,1207,18362,4388,4.184594348,0.23897179,22750
100.8,2937.37,6.44,18595,79493,1.31,90,2320,5856,250,40955,399,21,3318,1276,18459,4374,4.220164609,0.236957582,22833
100.9,2939.66,6.44,17341,73125,1.41,101,2503,5381,213,37607,213,0,3470,1155,16384,4146,3.951760733,0.253051758,20530
101,2941.94,6.42,15390,63756,1.31,76,1844,4907,207,30624,315,89,3066,1160,15959,3923,4.068060158,0.245817407,19882
101.4,2951.1,6.24,16820,72699,1.37,101,2052,5725,277,38255,273,62,2714,1130,16220,4037,4.017835026,0.248890259,20257
101.5,2953.38,6.24,14129,58676,1.31,81,1543,3936,182,29288,217,29,2340,1081,14812,3602,4.112159911,0.243181204,18414
101.6,2955.67,6.24,12800,50846,1.37,56,1233,3255,95,22612,218,80,2248,1080,14715,3586,4.103457892,0.243696908,18301
101.7,2957.96,6.23,13797,53878,1.33,63,1278,3404,120,24449,230,0,2222,1113,15804,3742,4.223409941,0.2367755,19546
101.8,2960.25,6.23,15869,68609,1.36,55,2107,4920,197,35146,229,149,2652,1019,15913,4067,3.912712073,0.255577201,19980
101.9,2962.54,6.25,16518,73153,1.39,108,2140,5094,246,39806,275,0,2778,1127,15848,3850,4.116363636,0.242932862,19698
102,2964.82,6.27,14456,58983,1.36,61,1423,4030,140,28192,236,0,2499,1075,15647,4003,3.908818386,0.255831789,19650
102.1,2967.11,6.3,16009,65757,1.42,83,1554,4554,176,31926,256,37,2721,1202,17337,4241,4.087950955,0.24462133,21578
102.2,2969.4,6.34,16640,68255,1.47,78,1602,4489,178,33137,216,65,2868,1287,18060,4434,4.073071719,0.24551495,22494
102.3,2971.69,6.38,17543,71134,1.55,57,1594,5327,155,33879,322,96,3133,1377,18774,4612,4.070685169,0.24565889,23386
102.5,2976.26,6.46,14957,61926,1.33,36,1372,4428,171,31047,216,14,2554,1169,15342,3784,4.054439746,0.246643202,19126
102.6,2978.55,6.47,15153,63483,1.45,73,1852,4954,200,30646,257,30,2859,1173,15718,3852,4.080477674,0.245069347,19570
102.7,2980.84,6.46,17198,73517,1.38,106,1999,5136,227,37292,283,0,2769,1326,17708,4176,4.240421456,0.235825616,21884
102.8,2983.13,6.46,17178,71435,1.34,75,1981,5340,177,35647,274,10,2435,1262,18106,4267,4.243262245,0.235667734,22373
102.9,2985.42,6.46,16831,68325,1.34,71,1652,4958,210,32721,307,46,2487,1209,18154,4377,4.147589673,0.241103889,22531
103,2987.7,6.46,17673,74911,1.35,87,2062,5726,207,37141,220,81,2823,1282,18863,4312,4.374536178,0.228595663,23175
103.1,2989.99,6.46,18775,79697,1.47,71,2234,6602,183,41300,260,0,2911,1218,18547,4275,4.338479532,0.230495498,22822
103.2,2992.28,6.46,17138,73514,1.38,79,1989,5867,225,38568,286,84,2731,1124,16580,4095,4.048840049,0.246984318,20675
103.3,2994.57,6.47,14908,63432,1.38,51,1842,4709,184,32730,200,29,2755,1134,14579,3789,3.847717076,0.259894369,18368
103.4,2996.86,6.48,15173,64273,1.3,93,1668,3928,211,32585,262,39,2462,1149,15754,4059,3.88125154,0.257648851,19813
103.5,2999.14,6.5,16174,67391,1.45,83,1850,4001,228,33964,284,0,2439,1061,17179,4495,3.821802002,0.261656674,21674
103.6,3001.43,6.52,17323,77952,1.32,157,3518,4917,340,42105,329,61,2510,1132,16276,4528,3.594522968,0.278201032,20804
103.7,3003.72,6.53,16914,71025,1.37,115,2138,4826,218,36045,242,32,2298,1235,17485,4295,4.071012806,0.245639119,21780
103.8,3006.01,6.54,15589,61702,1.36,54,1455,3996,171,28641,230,0,2238,1107,17739,4109,4.317108786,0.231636507,21848
103.9,3008.3,6.54,17831,72109,1.31,75,1534,4682,212,34887,244,41,2719,1404,19471,4566,4.26434516,0.234502594,24037
104,3010.58,6.55,18100,74751,1.41,80,1804,5113,178,36710,356,95,2850,1386,19369,4341,4.461875144,0.224121018,23710
104.1,3012.87,6.56,18063,75907,1.61,88,1981,5355,186,37696,305,52,2691,1527,19099,4615,4.138461538,0.241635688,23714
104.2,3015.16,6.56,17989,73774,1.47,66,1643,4722,194,36584,323,0,2856,1216,19699,4539,4.339942719,0.230417788,24238
104.3,3017.45,6.55,19280,79322,1.55,98,2012,5663,192,39556,350,0,2837,1365,20472,4651,4.401634057,0.227188355,25123
104.4,3019.74,6.53,18385,74017,1.49,76,1843,5195,185,35048,352,0,2850,1443,20153,4574,4.40599038,0.226963727,24727
104.5,3022.02,6.52,17974,72824,1.4,58,1921,5421,159,33736,428,40,2965,1423,19827,4643,4.270299375,0.234175619,24470
104.6,3024.31,6.53,16538,66042,1.38,73,1689,4483,153,29975,344,0,2837,1274,19207,4346,4.419466176,0.226271672,23553
104.7,3026.6,6.52,12324,43893,1.23,35,751,1825,80,15821,112,34,2360,1285,16441,3835,4.287092568,0.233258318,20276
