"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Ln_C_org","Ln_C_org_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Bird Island","BI10","BI10.4",155,143.7,144.8,144.2,144.2,0.55,2200,2522,2364,2368,161,0.07115,0.0051,23702.1818181818,57136.3636363636,1.3,15,295.181818181818,43.3636363636364,36.7272727272727,2365.54545454545,174,35.2727272727273,334.363636363636,924.090909090909,43491.3636363636,6470.09090909091,6.72411553136364,1.90550923585562,0.14877554,-1.90550923582926,49961.4545454545,908.562140767688,2238.27765358667,0.0801249024960405,8.56737999624156,39.3467106168182,14.6169266761021,14.7179544033192,243.056933098549,47.9708244665442,43.2460192597906,127.302217362678,129.726215196046,1582.59604907426,258.160978672399,0.137343132499917,0.0205485930076692,0.00307518430171036,0.0205485935271271,1809.32215835856,83.67,16.33,0.82,86.15,4.31,43.07,4.31,3.76282669906602,0.37654476603145,6.412,10.2881,0.9519,0.1858,0.3074,0.0132,0.0228,172.6,3079.887722,69.393988,5594.694254,1007.044966,6436.237221,836.7108387,1149.476822,160.9267551,82.80022216,9.936026659,6074.810846,1093.465952,1.250579343,0.087540554,6.317256008,3.411318244,67.58862806,9.462407928,145.146567,13.06319103,5.364596712,0.048444676,20.81297886,3.330076618,121.0153008,2.420306016,58.14267286,2.907133643,2.650531649,0.028355943,1.955638501,0.006912781
"Bird Island","BI10","BI10.5",172,156.1,157.2,156.6,156.6,0.525,2362,2681,2501,2501,159,0.12621,0.00845,22998.4166666667,56715.8333333333,1.34333333333333,10.1666666666667,260.25,53.5833333333333,38.5833333333333,4047.08333333333,186.333333333333,49.9166666666667,303.666666666667,872.416666666667,42205,6261.41666666667,6.74203834041667,1.90824112783939,0.148359080916667,-1.90824112851907,48466.4166666667,500.642761100592,1205.74065003695,0.091684571254168,8.44052274698814,66.1171480988652,13.055534064027,18.4314865642926,466.441355240707,78.1657136337844,56.2986489961161,72.726553026742,93.2469432434245,782.175869551785,151.591231656556,0.109521473710116,0.0162677608146421,0.00241693687562996,0.0162677612880037,899.775876975972,84.35,15.65,0.78,87.61,4.38,43.8,4.38,3.7796338173824,0.37796338173824,5.7883,10.2626,0.8689,0.1612,0.2939,0.0203,0.0385,189,1967.834735,47.21852826,2804.420041,504.7956074,5642.915643,733.5790336,253.7523195,35.52532473,42.83579617,5.14029554,49049.46764,8828.904175,16.76515491,1.173560844,16.20702482,8.751793403,58.21751812,8.150452537,148.0981288,13.32883159,23.90463007,0.06260096,4.260143181,0.681622909,85.39705279,1.707941056,5.057282645,0.252864132,3.146538486,0.012418503,0.570044874,0.002471594
"Bird Island","BI10","BI10.5",175,159.9,161,160.5,160.5,0.55,2377,2740,2532,2532,181,0.15064,0.01131,23440.3333333333,57598.5,1.34083333333333,15.8333333333333,234.083333333333,46.75,31.25,4480.25,118.333333333333,49.75,238.666666666667,841.916666666667,42478.1666666667,6370.91666666667,6.67144465891667,1.89742813056763,0.150016337416667,-1.89742813120061,48849.0833333333,434.892741914253,1053.13182288052,0.0833893750953194,9.42755471364595,37.5583384600382,23.1521646347102,13.2810528060227,597.697266789194,64.0345550654039,67.6382422759626,118.980772574497,101.116007484953,683.722010673042,164.774478569585,0.197060650622766,0.030005257671143,0.00457453586991726,0.0300052575133493,702.215643948539,85.73,14.27,0.71,84.28,4.21,42.14,4.22,3.74099740837604,0.374632393529827,5.9501,10.725,0.8793,0.1463,0.271,0.022,0.0425,192.8,1694.735519,33.88377561,21023.43508,3784.218314,6500.001765,845.0002295,1574.554031,220.4375643,219.4284939,26.33141927,51904.82693,9342.868847,14.16367715,0.991457401,12.29132094,6.637313308,34.00992075,4.761388905,148.2023206,13.33820885,15.12156246,0.095879915,43.16608535,6.906573656,121.2110164,2.424220328,16.90685979,0.84534299,2.340809011,0.027559605,2.295847112,0.022916539
"Bird Island","BI10","BI10.5",181,167.1,168.1,167.6,167.6,0.5,2411,2817,2574,2579,203,0.15064,0.01229,22774.8181818182,56605,1.32181818181818,8.81818181818182,213.181818181818,44.7272727272727,42,5498.18181818182,60.3636363636364,47.9090909090909,268.181818181818,872.363636363636,40605.8181818182,6218.54545454545,6.53140688127273,1.87629620113202,0.153206188818182,-1.87629620047849,46824.3636363636,876.062305795863,2030.65225974316,0.0878428348606967,8.17090180846866,33.2740685273628,21.1333428926467,19.2873015219859,384.61040500273,42.2143878962439,55.3740996232978,111.031363300482,126.047826420984,1578.42198528669,227.420915325026,0.175114066195682,0.0267761574202045,0.00409642958204847,0.0267761570164585,1755.79596039672,85.62,14.38,0.72,87.27,4.36,43.63,4.36,3.77574498713552,0.377314878384388,5.6172,10.4676,0.9271,0.1557,0.298,0.0235,0.0468,199.5,2752.727597,75.0445044,1243.638909,223.8550036,6176.904031,802.997524,227.5458294,31.85641612,41.17278862,4.940734634,34127.39087,6142.930357,6.771422937,0.473999606,8.534630865,4.608700667,31.39605337,4.395447472,72.11422012,6.490279811,12.77033613,0.179389774,2.564526013,0.410324162,95.32051892,1.906410378,5.156965844,0.257848292,1.427389453,0.026999745,0.435568334,0.001231962
"Bird Island","BI10","BI10.5",191,179.1,180.1,179.6,179.6,0.5,2468,2973,2645,2658,253,0.11483,0.01123,22504.9090909091,58725.6363636364,1.37545454545455,18.8181818181818,221.090909090909,44.2727272727273,44.2727272727273,10223.7272727273,130.090909090909,84,456.272727272727,814,37830.0909090909,6131.18181818182,6.169881969,1.81892948950506,0.162323613363636,-1.81892948877053,43961.2727272727,906.121565193706,4185.81529149883,0.0897065924404262,17.069377152188,40.7736545957179,23.820541173915,17.8162336597324,3086.62544183479,60.7329474757393,77.2023315710089,187.278984891039,82.4984848345714,1941.03567481618,192.936682972326,0.24806311077453,0.0408417650884922,0.0067354855461372,0.0408417652741702,2067.41360597772,79.81,20.19,1.01,71.14,3.56,35.57,3.56,3.57150258596036,0.357451481754819,4.1527,8.1226,1.1133,0.2816,0.565,0.0323,0.068,210.4,1749.918156,38.72164841,11337.75217,2040.795391,6093.055388,792.0972004,915.5577505,128.1780851,122.3868181,14.68641817,29114.97389,5240.6953,5.562421054,0.389369474,5.623618255,3.036753858,28.97367916,4.056315082,93.7163573,8.434472157,5.880620616,0.031702243,24.03856275,3.84617004,119.1548845,2.38309769,15.8979202,0.79489601,2.455216785,0.026686848,1.603626604,0.009780705
"Bird Island","BI10","BI10.5",197,186.5,187.5,187,187,0.5,2550,3047,2708,2729,248,0.10214,0.00957,21576.8181818182,58939.5454545455,1.30909090909091,10.5454545454545,219.545454545455,41.8181818181818,31.8181818181818,11936.7272727273,22.1818181818182,19.9090909090909,382.909090909091,737.181818181818,37035.4545454545,5849.72727272727,6.33712958645455,1.84592348658039,0.157959376636364,-1.8459234865511,42885.1818181818,604.766205765801,2859.09091718456,0.0713378644836731,10.308866439756,53.1683432812489,18.8987734089712,20.3755646882151,2019.26977350274,28.8472465993487,48.7533681820129,105.525783148437,90.433199856931,636.905701597397,208.731928994627,0.209959739604729,0.033307738031243,0.00529084476447882,0.0333077388078782,741.670522291647,84.62,15.38,0.77,80.22,4.01,40.11,4.01,3.69162567978196,0.369070530439433,4.712,9.5135,0.983,0.1787,0.3698,0.0183,0.0395,216.3,3664.07192,100.1547698,4642.258304,835.6064947,7288.66125,947.5259625,660.9863166,92.53808432,67.78989286,8.134787143,27055.53366,4869.996059,5.752426608,0.402669863,6.761396788,3.651154266,46.72905914,6.54206828,130.7729603,11.76956643,9.314588371,0.068044927,12.67353344,2.02776535,118.8967341,2.377934682,12.27077458,0.613538729,4.000698932,0.018011777,1.094034563,0.005286327
"Bird Island","BI10","BI10.5",202,192.4,193.3,192.8,192.8,0.475,2624,3136,2799,2816,256,0.04843,0.00452,20937.6,62954,1.343,41.1,216.7,50.4,27.1,19501.7,48,63.8,307.2,658.5,33850.5,5552.6,6.0993466709,1.80787539510005,0.1640530744,-1.80787539551345,39403.1,558.417645375454,2331.11365850936,0.077610136794966,56.0980292781207,52.4363105745119,41.9210898925323,14.2863571283935,1767.56845223412,48.6826457785523,56.1501954087824,144.665745004745,105.489599276685,956.475155047021,193.527029407034,0.158134854341453,0.0261702471603671,0.0043337489373488,0.0261702475926921,1095.64262725885,83.14,16.86,0.84,77.46,3.87,38.73,3.87,3.65661449352666,0.365378210429852,4.6609,9.6481,0.9287,0.1884,0.3993,0.0091,0.0202,221.3,3848.06892,41.19289408,2367.746797,426.1944235,5866.599826,762.6579774,234.8825033,32.88355046,42.2400533,5.068806396,70333.76898,12660.07842,6.816523388,0.477156637,10.88241106,5.876501972,68.09335946,9.533070324,90.27805952,8.125025357,12.34294185,0.16755276,2.553601126,0.40857618,85.79649547,1.715929909,5.275218799,0.26376094,3.910548282,0.038689543,0.525755101,0.007880519
"Bird Island","BI10","BI10.6",221,205.5,206.6,206,206,0.525,2807,3404,3080,3085,299,0.05,0.00497,22371.8333333333,81956.6666666667,1.5275,24.6666666666667,355.5,65,44.4166666666667,41775.5833333333,243.666666666667,64.8333333333333,323.666666666667,582,30418.1666666667,5392.91666666667,5.64056009716667,1.72963145582907,0.17741193525,-1.72963145649277,35811.0833333333,867.578745006976,6018.16334612198,0.0754531763293092,16.5822102558645,54.8526953013084,19.1453768452192,16.0536505807775,6373.70178522416,112.874293178766,43.890014050275,63.7171781223775,66.5213567893117,1321.10035633753,181.707286256737,0.156607520725892,0.0276827481370965,0.00489662584405501,0.0276827478477628,1464.01244768263,85.64,14.36,0.72,79.39,3.97,39.7,3.97,3.68135118769314,0.368135118769314,5.049,11.4083,1.0727,0.198,0.4574,0.0099,0.0239,240.9,3024.167109,28.86847469,21467.56946,3864.162503,6764.508083,879.3860508,1293.229498,181.0521297,160.5283798,19.26340558,107255.388,19305.96984,11.84941346,0.829458942,9.702568502,5.239386991,34.46389212,4.824944897,255.5835815,23.00252234,14.42470471,0.069185362,25.70637949,4.113020718,111.2286921,2.224573842,16.62081972,0.831040986,2.773325809,0.03176745,1.704581666,0.021768116
"Bird Island","BI10","BI10.6",231,217,218,217.5,217.5,0.5,2987,3570,3316,3305,291,0.05329,0.00482,22900.2727272727,68445.9090909091,1.42727272727273,15.0909090909091,217.727272727273,47,59.1818181818182,21076.3636363636,436.181818181818,42.5454545454545,400.545454545455,725.909090909091,36831.7272727273,5925,6.21843648890909,1.82719037920197,0.160917065636364,-1.8271903804581,42756.7272727273,492.938148434282,3397.00628361342,0.0667968426036604,10.3581325098161,42.5795512167306,24.7588368062799,17.7641109083353,3403.5106073796,77.7056216522565,37.4415908752917,78.1541600125849,65.1835171580278,900.634675205112,148.638487613404,0.168082524468356,0.0267879673323981,0.00427195598393809,0.0267879675379642,972.820958954842,83.6,16.4,0.82,83.74,4.19,41.87,4.19,3.73456958003105,0.373724541206833,5.0049,11.814,0.946,0.1855,0.4472,0.0099,0.0247,250.1,3706.069884,86.41481399,3810.216932,685.8390478,8457.047616,1099.41619,430.4165299,60.25831419,73.63658302,8.836389962,46161.88967,8309.140141,10.70451145,0.749315802,8.361148745,4.515020322,60.20244341,8.428342077,399.0691035,35.91621932,17.48268627,0.198162364,6.149324503,0.98389192,136.1592518,2.723185036,8.204676276,0.410233814,3.749120605,0.024650014,0.747638528,0.004995818
"Bird Island","BI10","BI10.6",242,230.4,231.5,230.9,230.9,0.525,3307,3734,3577,3561,213,0.07807,0.00486,23546.9166666667,68270.5,1.4125,17.8333333333333,336.833333333333,41.9166666666667,41.4166666666667,18747,29.5833333333333,30.1666666666667,395.666666666667,803.916666666667,38686.1666666667,6079.08333333333,6.36472744433333,1.85043836022701,0.157220291333333,-1.85043835988613,44765.25,313.954674879652,2268.15132972768,0.0770035418311746,10.4519100762695,60.3969194478318,9.23883437485815,16.0988894779808,3407.07832714083,25.4002803611346,29.8841196300076,60.1578731087602,53.8102023670965,1358.90415966378,173.477511423518,0.172101765360184,0.0269161048532189,0.00421264954751389,0.0269161048064295,1477.85564093877,81.24,18.76,0.94,81.1,4.06,40.55,4.06,3.70253578056142,0.370710117609849,4.4556,10.9897,0.9729,0.2246,0.5652,0.0175,0.0452,257.9,7511.379127,223.8801072,2179.747422,392.354536,7198.222186,935.7688842,389.6638198,54.55293477,51.31483509,6.157780211,28337.51625,5100.752925,6.228678054,0.436007464,7.693387104,4.154429036,73.19734621,10.24762847,48.4428199,4.359853791,7.838729242,0.124651229,4.534790413,0.725566466,116.7915838,2.335831676,9.348601732,0.467430087,3.415881262,0.066169411,0.749361277,0.007417022
"Bird Island","BI10","BI10.6",250,240.2,242,241.1,241.1,0.925,3501,3826,3691,3684,163,0.16685,0.008,22340.9473684211,66589.2631578947,1.40947368421053,4.57894736842105,205.157894736842,31.0526315789474,35.4210526315789,21261.3684210526,87.2105263157895,20.7368421052632,228.526315789474,694.263157894737,35777.0526315789,5731.21052631579,6.244756707,1.83155044281596,0.160195734736842,-1.83155044330594,41508.2631578947,608.918027112591,3476.36816938638,0.0547188454445415,5.37810158031504,39.5182983747118,13.8623137567312,12.4468460506342,3202.6923432659,54.0355633380754,15.3797923164101,64.0792637815356,59.5182904709535,516.80035621808,137.08658210836,0.12569461412012,0.0201152967862671,0.0032201876379998,0.0201152969467275,601.909354757865,84.58,15.42,0.77,79.86,3.99,39.93,3.99,3.68712792107513,0.368435772729521,9.4433,24.0897,0.8893,0.1621,0.4217,0.0271,0.0717,264.9,3917.962311,74.2155094,2601.638721,468.2949698,6524.805309,848.2246902,301.303437,42.18248118,64.81180749,7.777416899,68261.38783,12287.04981,16.02760991,1.121932694,12.99158529,7.015456057,116.9107903,16.36751064,232.0043335,20.88039002,14.95444042,0.169784194,3.037488827,0.485998212,95.07661499,1.9015323,4.985074292,0.249253715,3.090751455,0.020183412,0.448381306,0.005306797
"Bird Island","BI10","BI10.7",259,252.7,253.7,253.2,253.2,0.5,3586,3905,3760,3756,160,0.17647,0.00785,23187,58870.4545454545,1.39545454545455,10,196.181818181818,36,29.0909090909091,6707.54545454545,1.09090909090909,85.0909090909091,261.454545454545,859.454545454545,41279,6347.63636363636,6.50631130854545,1.87250415531609,0.153779594090909,-1.87250415593145,47626.6363636364,519.021579512837,1658.28564268261,0.0860655141579525,8.08702664766229,41.099435961624,18.5202591774521,15.155557036642,898.565675244316,3.61813613493316,77.5634637512464,92.75814102963,114.880253861457,582.317267475386,167.920381566546,0.157917727541024,0.0243223958114681,0.00374760155290341,0.02432239595445,669.908094103553,84.45,15.55,0.78,86.09,4.3,43.05,4.31,3.76236223087374,0.376673198956233,4.9063,12.9525,0.9652,0.1777,0.4781,0.0314,0.0858,273.4,4680.104734,586.151653,2160.208858,388.8375944,6240.983611,811.3278694,344.5794406,48.24112168,41.07148346,4.928578015,23779.92504,4280.386507,0.986560337,0.069059224,4.505779401,2.433120877,32.9760233,4.616643262,29.80921049,2.682828944,6.793606115,0.069503372,5.026836978,0.804293916,101.292967,2.02585934,7.527120756,0.376356038,1.7765461,0.019867709,0.69790539,0.001405959
"Bird Island","BI10","BI10.7",271,267,268,267.5,267.5,0.5,3684,3998,3837,3839,157,0.16949,0.00726,20938.7272727273,61362,1.38545454545455,6.18181818181818,217.181818181818,24,30,17880.7272727273,138.545454545455,19.8181818181818,228.363636363636,634.454545454545,34199.3636363636,5456.72727272727,6.26873508081818,1.83543334321196,0.159566969636364,-1.835433342858,39656.0909090909,444.488265516446,1668.0925633789,0.121273545042902,9.97815796445598,28.234086426935,16.2296025829347,18.6225669551756,1593.27581359343,42.0603462571664,43.7762908017986,49.7961298240591,97.4785757347363,540.843096050467,111.332915985427,0.110301974253258,0.0176445221072437,0.00282320934691189,0.0176445227813587,608.821723420815,85.68,14.32,0.72,83.02,4.15,41.51,4.15,3.72593436206495,0.372503676284498,4.3352,11.952,0.89,0.1488,0.4176,0.0252,0.0719,285,4753.263651,653.2476809,2135.960113,384.4728203,7771.356271,1010.276315,232.314161,32.52398254,56.87091915,6.824510298,58747.48129,10574.54663,23.84445704,1.669111993,14.66999494,7.921797268,145.5334854,20.37468796,316.1883316,28.45694984,15.17453377,0.147209444,2.699363842,0.431898215,119.6977813,2.393955626,5.881017729,0.294050886,3.15990626,0.005576577,0.499045891,0.00796755
"Bird Island","BI10","BI10.7",280,277.9,278.9,278.4,278.4,0.5,3766,4076,3903,3910,155,0.14981,0.00622,22731,61159.0909090909,1.42727272727273,11.1818181818182,211.363636363636,34.6363636363636,38.1818181818182,12464.5454545455,328.545454545455,31.7272727272727,287.090909090909,804.272727272727,38471.5454545455,5968.27272727273,6.45070821481818,1.86367777874239,0.155181694181818,-1.86367777790988,44439.8181818182,786.865299781354,2228.89526243588,0.117566228917229,10.1470998991651,25.562757000264,14.2075524090022,19.6408664870885,1350.36886543169,52.0449106759991,39.1103334403861,81.9786003118552,106.552419877815,830.822287091092,182.925717661072,0.215096436656643,0.0336813211454114,0.00528096160113453,0.033681321403453,888.338653688087,84.86,15.14,0.76,84.07,4.2,42.03,4.2,3.73838364901703,0.37357152809592,4.2434,12.0789,1.1606,0.207,0.5996,0.031,0.0911,293.8,3716.413631,63.81448751,1942.49545,349.649181,6196.60628,805.5588164,227.4128172,31.83779441,39.2756349,4.713076188,49872.72804,8977.091047,36.34308788,2.544016152,15.10269284,8.155454134,49.70613596,6.958859034,205.2689039,18.47420135,12.76796013,0.043601511,2.511699688,0.40187195,99.83622626,1.996724525,5.366567931,0.268328397,1.246594212,0.013360443,0.429107176,0.003204618
"Bird Island","BI10","BI10.8",300,293.7,294.8,294.3,294.3,0.525,3864,4267,4033,4041,202,0.1194,0.00617,23009.75,76577.8333333333,1.45666666666667,4.75,235.5,34.3333333333333,41.5833333333333,33287.9166666667,353.5,19.4166666666667,330.666666666667,617.916666666667,33209.4166666667,5644.5,5.88324556366667,1.77191561593976,0.170039656666667,-1.77191561657701,38853.9166666667,443.556519920107,5874.81750329061,0.0735259179205578,6.21032864011091,22.0557145759222,17.052503592959,21.1808589976608,6636.72951300472,99.2265543637845,34.9531071146715,66.4712286814697,104.645252103852,980.29999659968,107.902733978338,0.121016906736387,0.0204935030403021,0.00347219146728084,0.020493502680326,1061.40271325118,81.19,18.81,0.94,77.72,3.89,38.86,3.89,3.65996544394929,0.366373277842582,5.3597,16.3524,0.9,0.2086,0.6468,0.0249,0.0785,315.3,4199.690674,81.21750475,643.1526044,115.7674688,6725.623999,874.3311199,263.8954581,36.94536413,55.60667563,6.672801076,73040.17367,13147.23126,35.13097178,2.459168025,14.43173082,7.793134643,80.36054861,11.25047681,206.0678435,18.54610592,16.9214082,0.263096896,3.349219592,0.535875135,110.4667193,2.209334386,6.491956622,0.324597831,3.493072909,0.039826018,0.610606448,0.001338725
"Bird Island","BI10","BI10.8",303,297.4,298.4,297.9,297.9,0.5,3881,4306,4064,4071,212,0.1194,0.00643,21616.6363636364,78639.6363636364,1.58545454545455,5.54545454545454,209.454545454545,38.9090909090909,35.5454545454545,40362.3636363636,195.636363636364,44.8181818181818,285.454545454545,519.454545454545,28926.6363636364,5198.63636363636,5.56203857918182,1.71555397316647,0.179937245363636,-1.7155539730589,34125.2727272727,524.892231363215,9770.88401602155,0.0804193554268668,7.13251198896485,24.8127533190641,7.66099922274563,12.6440787435355,11069.3534614514,186.552551699125,51.4408751516111,70.9159553786927,88.1627627021336,1468.86985623147,143.722143545991,0.167994627764191,0.0299892556806328,0.00535814138375511,0.0299892556921595,1594.4333219617,80.64,19.36,0.97,76.15,3.81,38.07,3.81,3.63942657039441,0.364229451883443,4.6163,14.2113,0.9061,0.2176,0.6807,0.026,0.0827,318.2,3127.488942,35.02606732,661.9708417,119.1547515,5960.306307,774.8398199,277.5603378,38.85844729,54.76131918,6.571358302,74836.34761,13470.54257,16.81953054,1.177367138,12.65956686,6.836166104,78.52750915,10.99385128,100.7202187,9.064819683,15.16180663,0.331171028,3.120629768,0.499300763,95.05242503,1.901048501,6.318871737,0.315943587,3.874266683,0.031053551,0.552785654,0.004543821
"Bird Island","BI10","BI10.8",311,307.1,308,307.6,307.6,0.475,3938,4410,4143,4149,236,0.12543,0.00734,22302.1,75887.4,1.534,13.3,255.9,49.8,51.6,34432.4,52.4,50,366.9,606.9,31508.9,5565.6,5.6645467106,1.73363117327407,0.1767509009,-1.73363117316243,37074.5,300.973033122017,3605.881929416,0.0914330356052997,9.75306219718824,23.7554672069867,21.8825145822971,13.2010100623652,4387.70834136556,41.4063870542805,51.0794587981422,91.4736756303874,85.4536261502239,1126.92861353326,192.676009000717,0.202486955379365,0.0367092842783777,0.00666478491991086,0.0367092836339526,1224.38422164867,79.31,20.69,1.03,60.59,3.03,30.3,3.03,3.41114771251532,0.341114771251532,4.0312,12.7246,1.0991,0.2867,0.9193,0.036,0.1174,326.5,2256.343461,33.09058136,1745.183529,314.1330352,6654.679504,865.1083355,691.4862269,96.80807177,80.6250656,9.675007872,65108.07757,11719.45396,25.16163647,1.761314553,12.05911704,6.511923202,51.06064778,7.148490689,130.9239492,11.78315543,14.08609213,0.26063734,9.077687309,1.452429969,109.9097917,2.198195834,13.10956878,0.655478439,4.086498841,0.00643734,0.973432922,0.009359448
