"Location","Site","Section","sample","top","bottom","mp","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Isla Hermite","HER42PB","HER42PB1I",319,356.9,357.5,357.2,357.2,0.6,3906,4551,4199,4206,322,0.0464,0.00363,76.28,23.72,1.19,40.27,2.01,23.36,2.02,4.9832,16.1256,1.0526,0.3272,1.0753,0.0152,0.0511,336.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1I",320,358.3,358.9,358.6,358.6,0.7,3920,4598,4230,4236,339,0.0474,0.00387,79.77,20.23,1.01,51.41,2.57,29.82,2.57,5.3984,17.5234,0.9361,0.2374,0.7824,0.0113,0.038,337.8,1200.562927,35.77677523,4495.825694,809.2486249,17533.72021,2279.383627,1567.919211,219.5086895,262.5621361,31.50745633,10730.82606,1931.548691,4.010749764,0.280752483,8.272910832,4.467371849,24.02900522,3.364060731,26.45734265,2.381160839,2.833849077,0.096917638,13.39282812,2.142852499,213.4629871,4.269259742,10.06828333,0.503414167,4.271034409,0.057658965,1.550468308,0.032404788
"Isla Hermite","HER42PB","HER42PB1I",321,359.7,360.3,360,360,0.6,3934,4643,4257,4265,355,0.051,0.00432,75.63,24.37,1.22,45.89,2.29,26.62,2.3,4.7755,15.5492,1.0577,0.3408,1.1266,0.0174,0.0589,339.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",328,360,360.6,360.3,360.3,0.6,3944,4646,4263,4271,351,0.0511,0.00428,77.89,22.11,1.11,40.25,2.01,23.35,2.01,4.3715,14.5351,0.9197,0.261,0.881,0.0133,0.0461,345.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",329,361.3,361.9,361.6,361.6,0.6,3981,4660,4290,4297,340,0.0511,0.00412,66.62,33.38,1.67,26.74,1.34,15.51,1.34,5.4259,18.1117,0.9275,0.4647,1.5746,0.0237,0.0824,346.9,861.3822804,18.60585726,7640.061698,1375.211106,25617.84304,3330.319595,2459.596002,344.3434403,478.1053801,57.37264561,19294.05726,3472.930307,8.019375617,0.561356293,8.373213228,4.521535143,34.81762093,4.87446693,40.93193485,3.683874137,3.144908687,0.047488121,22.50407206,3.60065153,261.5567621,5.231135242,15.26880059,0.76344003,7.974084403,0.171442815,1.760695953,0.022889047
"Isla Hermite","HER42PB","HER42PB1J",330,362.7,363.3,363,363,0.6,4007,4680,4322,4325,336,0.0515,0.00409,67.18,32.82,1.64,17.33,0.87,10.05,0.87,5.6544,18.9364,0.8957,0.4375,1.4872,0.0225,0.0784,347.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",331,364.2,364.8,364.5,364.5,0.6,4024,4701,4352,4353,338,0.0509,0.00404,70.33,29.67,1.48,30.32,1.52,17.58,1.52,5.4259,18.2202,0.8818,0.372,1.2677,0.0189,0.066,348.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",332,365.6,366.1,365.9,365.9,0.6,4044,4723,4381,4380,340,0.0513,0.00406,75.8,24.2,1.21,43.83,2.19,25.42,2.19,5.1998,17.5131,0.9314,0.2973,1.0162,0.0153,0.0533,349.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",333,366.9,367.5,367.2,367.2,0.6,4059,4758,4408,4407,350,0.0511,0.00414,68.12,31.88,1.59,21.62,1.08,12.54,1.08,4.9832,16.8232,0.9598,0.4491,1.5387,0.023,0.0805,350.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",334,368.4,368.9,368.7,368.7,0.6,4075,4794,4433,4434,360,0.0516,0.00426,61.72,38.28,1.91,22.55,1.13,13.08,1.13,4.2749,14.4683,0.9097,0.5643,1.9382,0.0291,0.1024,351.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",335,369.7,370.2,370,370,0.6,4092,4837,4458,4460,372,0.0516,0.00438,64.71,35.29,1.76,20.51,1.03,11.9,1.03,4.4692,15.175,1.0516,0.5734,1.9757,0.0296,0.1045,353,1059.70837,14.83591718,7405.052803,1332.909505,23158.71471,3010.632912,2487.088223,348.1923512,488.9858648,58.67830378,21529.71781,3875.349206,9.69654668,0.678758268,9.940322624,5.367774217,43.85099046,6.139138664,64.61496501,5.815346851,3.303881034,0.113323119,26.16719666,4.186751466,242.5140453,4.850280906,20.70374755,1.035187378,8.380156581,0.092181722,2.132896115,0.018769486
"Isla Hermite","HER42PB","HER42PB1J",336,371,371.6,371.3,371.3,0.6,4124,4853,4484,4486,364,0.0518,0.00429,66.9,33.1,1.65,22.26,1.11,12.91,1.12,4.5593,15.5198,0.9105,0.4504,1.5557,0.0233,0.0825,353.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",337,372.4,373,372.7,372.7,0.6,4154,4868,4514,4514,357,0.0516,0.00417,63.8,36.2,1.81,23.45,1.17,13.6,1.18,4.5358,15.4808,0.9271,0.526,1.8216,0.0271,0.0962,354.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",338,373.9,374.5,374.2,374.2,0.6,4179,4887,4542,4541,354,0.0518,0.00412,63.43,36.57,1.83,24.3,1.22,14.1,1.22,4.6723,16.0049,0.9587,0.5527,1.9209,0.0286,0.1018,355.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",339,375.2,375.8,375.5,375.5,0.6,4202,4905,4572,4568,352,0.0514,0.00404,67.21,32.79,1.64,29.03,1.45,16.84,1.45,4.5593,15.6566,0.9253,0.4514,1.5725,0.0232,0.0827,356.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",340,376.7,377.3,377,377,0.6,4223,4930,4602,4596,353,0.0518,0.00407,73.49,26.51,1.33,30.47,1.52,17.67,1.53,4.6419,15.9845,1.0527,0.3798,1.3267,0.0197,0.0703,357.2,1223.037067,26.17299323,6938.306145,1248.895106,20268.84804,2634.950245,2279.040838,319.0657173,412.4972905,49.49967486,23564.0081,4241.521458,6.815172626,0.477062084,14.36379274,7.75644808,35.30719832,4.943007765,38.30523184,3.447470866,3.635115642,0.109053469,23.87451872,3.819922995,229.7243184,4.594486368,10.85448743,0.542724372,7.058762849,0.09882268,2.037859749,0.04605563
"Isla Hermite","HER42PB","HER42PB1J",341,378.1,378.8,378.5,378.5,0.7,4242,4960,4635,4625,359,0.0524,0.00416,60.92,39.08,1.95,28.99,1.45,16.81,1.45,4.5004,15.5354,0.8605,0.5521,1.9333,0.0289,0.1036,358.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",342,379.6,380.3,380,380,0.6,4267,4992,4665,4654,362,0.0557,0.00443,61.16,38.84,1.94,16.76,0.84,9.72,0.84,4.431,15.3422,0.9168,0.5822,2.045,0.0324,0.1165,359.2,871.6765028,9.32693858,8950.558177,1611.100472,24808.64122,3225.123359,2482.192492,347.5069489,468.1176464,56.17411757,19367.63702,3486.174664,6.870330497,0.480923135,8.283716354,4.473206831,39.39945912,5.515924277,38.04452155,3.42400694,3.562688785,0.089423488,26.1051305,4.17682088,258.8993453,5.177986906,16.12641381,0.806320691,7.577023425,0.208368144,2.518058486,0.066476744
"Isla Hermite","HER42PB","HER42PB1J",343,381.1,381.7,381.4,381.4,0.6,4322,5000,4688,4680,339,0.0555,0.00411,67.4,32.6,1.63,27.15,1.36,15.75,1.36,4.1542,14.4235,0.8822,0.4267,1.5028,0.0237,0.0852,359.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",344,382.5,383.1,382.8,382.8,0.6,4370,5017,4711,4704,324,0.0555,0.0039,81.69,18.31,0.92,63.56,3.18,36.87,3.18,3.5409,12.3241,1.0122,0.2269,0.8009,0.0126,0.0453,360.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",345,383.9,384.4,384.2,384.2,0.6,4404,5031,4733,4729,314,0.0555,0.00377,84.51,15.49,0.77,74.87,3.74,43.43,3.74,4.5593,15.9301,1.024,0.1877,0.6651,0.0104,0.0376,361.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",346,385.3,385.9,385.6,385.6,0.6,4432,5044,4758,4755,306,0.0555,0.00366,84.78,15.22,0.76,72.9,3.65,42.29,3.65,4.3544,15.2534,1.0203,0.1832,0.6509,0.0102,0.0368,361.9,1227.016938,40.73696234,2336.807871,420.6254168,10578.61869,1375.22043,931.8953279,130.4653459,132.2391605,15.86869926,28458.15526,5122.467947,4.4576731,0.312037117,6.187784978,3.341403888,33.54823181,4.696752453,28.66381491,2.579743342,3.280271554,0.124322292,6.326605247,1.01225684,150.1829657,3.003659314,3.63246372,0.181623186,4.534795472,0.040813159,1.002590836,0.011529795
"Isla Hermite","HER42PB","HER42PB1J",347,386.7,387.3,387,387,0.6,4460,5059,4784,4780,300,0.0559,0.00359,83.37,16.63,0.83,69.9,3.49,40.54,3.5,4.1542,14.5896,1.0296,0.2054,0.7316,0.0115,0.0416,362.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",348,388.1,388.8,388.5,388.5,0.7,4479,5082,4812,4806,301,0.0554,0.00357,81.24,18.76,0.94,46.43,2.32,26.93,2.32,5.0521,17.8062,0.9527,0.2199,0.7862,0.0122,0.0443,363.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",349,389.6,390.2,389.9,389.9,0.6,4505,5110,4840,4833,302,0.0566,0.00363,77.35,22.65,1.13,58.85,2.94,34.13,2.94,4.6419,16.4022,1.0018,0.2933,1.051,0.0166,0.0606,364.8,1126.513631,14.53202584,4675.210641,841.5379154,15306.70025,1989.871033,1260.681432,176.4954005,253.2933803,30.39520564,22717.61164,4089.170095,4.917649378,0.344235456,6.573395751,3.549633706,29.94669397,4.192537156,23.73971131,2.136574018,3.658620938,0.113783111,14.32868034,2.292588854,171.0846086,3.421692172,7.44121623,0.372060812,4.388692134,0.083385151,1.4011857,0.017374703
"Isla Hermite","HER42PB","HER42PB1J",350,391.1,391.7,391.4,391.4,0.6,4563,5122,4862,4859,280,0.056,0.00331,79.63,20.37,1.02,63.62,3.18,36.9,3.18,4.1237,14.602,1.0684,0.2732,0.9812,0.0153,0.0559,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",351,392.6,393.2,392.9,392.9,0.6,4624,5134,4887,4885,255,0.0566,0.00304,79.69,20.31,1.02,46.89,2.34,27.2,2.35,4.1542,14.7558,1.1088,0.2825,1.0176,0.016,0.0585,365.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",352,394,394.6,394.3,394.3,0.6,4674,5148,4912,4910,237,0.0562,0.0028,81.35,18.65,0.93,58.47,2.92,33.91,2.92,4.2537,15.1539,1.0051,0.2304,0.8322,0.0129,0.0474,366.2,998.2394004,14.77394313,3450.956197,621.1721155,14483.51439,1882.856871,1130.676773,158.2947482,183.982931,22.07795172,10907.12191,1963.281944,2.854988022,0.199849162,7.039017163,3.801069268,21.79382396,3.051135354,16.6275996,1.496483964,2.911871915,0.024459724,11.48762934,1.838020694,184.4496706,3.688993412,5.635881127,0.281794056,3.882690362,0.097843797,1.11492431,0.015162971
"Isla Hermite","HER42PB","HER42PB1J",353,395.4,396,395.7,395.7,0.6,4721,5164,4936,4935,221,0.0562,0.00261,67.39,32.61,1.63,48.85,2.44,28.33,2.44,3.768,13.4518,0.9787,0.4737,1.7147,0.0266,0.0976,366.6,1038.253805,16.5082355,6847.805483,1232.604987,20434.06435,2656.428366,2039.268789,285.4976305,341.6514086,40.99816903,13769.49752,2478.509554,4.926755175,0.344872862,7.826063409,4.226074241,21.85564158,3.059789821,27.36166731,2.462550058,3.209631745,0.053279887,19.78681817,3.165890907,233.8952637,4.677905274,9.132377618,0.456618881,4.864690472,0.059349224,1.426305967,0.046925466
"Isla Hermite","HER42PB","HER42PB1J",354,396.8,397.4,397.1,397.1,0.6,4759,5182,4961,4960,212,0.0564,0.00249,70.7,29.3,1.47,32.42,1.62,18.81,1.62,4.0559,14.5262,0.9851,0.4083,1.4827,0.023,0.0846,367.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",355,398.2,398.9,398.6,398.6,0.6,4789,5200,4986,4986,206,0.0585,0.0025,71.43,28.57,1.43,31.63,1.58,18.35,1.58,3.8275,13.7388,1.0724,0.429,1.5612,0.0251,0.0924,368.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",356,399.7,400.2,400,400,0.5,4814,5220,5009,5009,203,0.0804,0.00336,75.45,24.55,1.23,43.97,2.2,25.5,2.2,2.8357,10.2057,1.2236,0.3981,1.4526,0.032,0.1181,369.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",357,400.9,401.5,401.2,401.2,0.6,4844,5233,5027,5025,195,0.0801,0.00322,77.41,22.59,1.13,50.1,2.5,29.06,2.51,3.768,13.6025,1.0893,0.3179,1.1633,0.0255,0.0942,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",358,402.3,402.9,402.6,402.6,0.7,4870,5251,5046,5043,190,0.08,0.00315,78.42,21.58,1.08,49.4,2.47,28.66,2.47,4.5004,16.3005,1.0109,0.2781,1.0213,0.0222,0.0826,371.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",359,403.8,404.4,404.1,404.1,0.7,4884,5270,5063,5062,193,0.0806,0.0032,79.29,20.71,1.04,52.63,2.63,30.53,2.63,4.1847,15.1925,1.2022,0.3139,1.1554,0.0253,0.0941,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",360,405.3,405.9,405.6,405.6,0.6,4892,5289,5080,5080,199,0.0798,0.00324,82.52,17.48,0.87,60.05,3,34.83,3,4.4562,16.2363,1.1293,0.2393,0.8837,0.0191,0.0713,373.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",361,406.7,407.4,407.1,407.1,0.6,4901,5316,5099,5098,207,0.0803,0.00339,77.25,22.75,1.14,48.46,2.42,28.11,2.42,3.925,14.3263,1.1164,0.3288,1.2164,0.0264,0.0988,374.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1J",362,408.2,408.8,408.5,408.5,0.6,4906,5344,5115,5116,219,0.08,0.00354,80.84,19.16,0.96,48.82,2.44,28.32,2.44,3.768,13.7909,1.0462,0.248,0.92,0.0198,0.0745,375.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
