Site,depth,SH20_age,Ti,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS
BI10,172.7,2616.38,-6.636748217,6.487011212,656.5581151,423.4397395,1018.016304
BI10,172.8,2617.07,-7.121790811,6.157182249,472.0959499,304.4729498,732.0012697
BI10,172.9,2617.75,-7.391604916,5.973708657,392.9603268,253.4353237,609.2987204
BI10,173,2618.44,-6.371588105,6.667320089,786.2856027,507.1060172,1219.163307
BI10,173.1,2619.13,-6.115751211,6.841289177,935.6946331,603.4656835,1450.82723
BI10,173.2,2619.81,-6.953334719,6.271732391,529.3937009,341.4264871,820.8434351
BI10,173.3,2620.5,-6.71176379,6.436000623,623.9065658,402.3814916,967.3889353
BI10,173.4,2621.19,-6.958888805,6.267955613,527.398069,340.1394269,817.7491382
BI10,173.5,2621.87,-6.577768632,6.52711733,683.4252798,440.7674139,1059.674782
BI10,173.6,2622.56,-6.804129369,6.373192029,585.9251371,377.8857983,908.4974028
BI10,173.7,2623.24,-6.49154029,6.585752603,724.6962509,467.3846605,1123.666865
BI10,173.8,2623.93,-6.163125549,6.809074627,906.0320011,584.3351041,1404.834283
BI10,173.9,2624.62,-6.389815206,6.65492566,776.6001884,500.8595187,1204.145734
BI10,174,2625.3,-6.344365933,6.685831166,800.9761454,516.5805167,1241.941507
BI10,174.1,2625.99,-6.805330265,6.37237542,585.4468605,377.5773392,907.7558182
BI10,174.2,2626.68,-6.560729185,6.538704154,691.3900624,445.9042105,1072.024455
BI10,174.3,2627.36,-9.064551303,4.836105114,125.9777261,81.24791131,195.3328671
BI10,174.4,2628.05,-7.539720617,5.87298998,355.3097629,229.1530178,550.9202052
BI10,174.5,2628.74,-6.173419736,6.80207458,899.7118807,580.2590139,1395.034715
BI10,174.6,2629.42,-6.042374105,6.891185609,983.5668515,634.3403301,1525.054778
BI10,174.7,2630.11,-5.801904255,7.054705107,1158.295847,747.0298219,1795.978193
BI10,174.8,2630.8,-6.727886711,6.425037037,617.1036725,397.9940425,956.8408116
BI10,174.9,2631.48,-6.86947366,6.328757911,560.4600202,361.4623588,869.0128491
BI10,175,2632.17,-6.938502695,6.281818167,534.7600638,344.8874622,829.1641684
BI10,175.1,2632.85,NA,NA,NA,NA,NA
BI10,175.2,2633.54,-6.944110728,6.278004705,532.7246598,343.5747514,826.0082034
BI10,175.3,2634.23,-6.78678749,6.384984507,592.875547,382.3683866,919.2742562
BI10,175.4,2634.91,-6.898378117,6.30910288,549.551714,354.42717,852.099139
BI10,175.5,2635.6,-5.828278069,7.036770913,1137.707911,733.7518651,1764.055878
BI10,175.6,2636.29,-6.903306373,6.305751666,547.713131,353.2413966,849.2483519
BI10,175.7,2636.97,-6.207247744,6.779071534,879.2519895,567.0636382,1363.310939
BI10,175.8,2637.66,-6.888426825,6.315869759,553.2830743,356.8336686,857.8847436
BI10,175.9,2638.35,-6.99287384,6.244845789,515.3497461,332.3689971,799.0677925
BI10,176,2639.03,-6.848877741,6.342763136,568.3646125,366.5603363,881.2691956
BI10,176.1,2639.72,-6.774853426,6.39309967,597.7064041,385.4839933,926.764669
BI10,176.2,2640.41,-6.943522569,6.278404653,532.9377646,343.712191,826.3386299
BI10,176.3,2641.09,-6.905217177,6.30445232,547.0019239,352.7827116,848.1456004
BI10,176.4,2641.78,-7.348944967,6.002717422,404.5265708,260.8948421,627.232586
BI10,176.5,2642.46,-7.242535609,6.075075786,434.8824592,280.4725294,674.3004519
BI10,176.6,2643.15,-7.344719054,6.005591043,405.6906987,261.6456332,629.0376069
BI10,176.7,2643.84,-6.773842861,6.393786855,598.1172796,385.7489829,927.4017459
BI10,176.8,2644.52,-6.633270585,6.489376002,658.1125743,424.4422704,1020.426547
BI10,176.9,2645.21,-6.466575305,6.602728793,737.1038509,475.386802,1142.905282
BI10,177,2645.9,-7.040773026,6.212274342,498.8344825,321.7176644,773.460299
BI10,177.1,2646.58,-7.506281173,5.895728802,363.4816457,234.4233813,563.5909951
BI10,177.2,2647.27,-6.456938703,6.609281682,741.9498713,478.5121881,1150.419206
BI10,177.3,2647.96,-7.001676935,6.238859684,512.2740236,330.3853446,794.2987772
BI10,177.4,2648.64,-7.451580381,5.932925341,377.2565051,243.3073213,584.949396
BI10,177.5,2649.33,-6.412862654,6.639253395,764.5239827,493.0711062,1185.421155
BI10,177.6,2650.02,-6.815590148,6.365398699,581.3765766,374.9522556,901.4447007
BI10,177.7,2650.7,-7.224000513,6.087679651,440.3983469,284.0299389,682.8530285
BI10,177.8,2651.39,-6.054131052,6.883190885,975.7348551,629.2891724,1512.910994
BI10,177.9,2652.07,-7.002874053,6.238045644,511.8571816,330.1165071,793.6524492
BI10,178,2652.76,-6.265642385,6.739363178,845.0224358,544.9876742,1310.23682
BI10,178.1,2653.45,-6.599078596,6.512626555,673.5933259,434.4264063,1044.429993
BI10,178.2,2654.13,-7.435668851,5.943745181,381.3605226,245.954161,591.3128186
BI10,178.3,2654.82,-6.894488172,6.311748043,551.0072919,355.3659285,854.3560635
BI10,178.4,2655.51,-6.606624198,6.507495545,670.145964,432.2030692,1039.084738
BI10,178.5,2656.19,-5.269395273,7.416811214,1663.719794,1072.997287,2579.655687
BI10,178.6,2656.88,-4.584745626,7.882372974,2650.153851,1709.186789,4109.156167
BI10,178.7,2657.57,-4.295438429,8.079101868,3226.334262,2080.787836,5002.544031
BI10,178.8,2658.25,-5.026475559,7.58199662,1962.54351,1265.720267,3042.992301
BI10,178.9,2658.94,-6.310868875,6.708609165,819.4301544,528.4822214,1270.555093
BI10,179,2659.63,-6.22720411,6.765501205,867.4008447,559.4203762,1344.935325
BI10,179.1,2660.31,-6.862273052,6.333654325,563.2109937,363.2365681,873.2783295
BI10,179.2,2661,-7.283499103,6.04722061,422.9358911,272.7677253,655.7768805
BI10,179.3,2661.68,-6.995308176,6.24319044,514.4973684,331.8192657,797.746151
BI10,179.4,2662.37,-7.085977536,6.181535276,483.7340516,311.9788121,750.0465532
BI10,179.5,2663.06,-7.438894908,5.941551463,380.5248419,245.4151982,590.0170664
BI10,179.6,2663.74,-6.909241354,6.301715879,545.5071319,351.8186624,845.8278732
BI10,179.7,2664.43,-6.532750093,6.557729937,704.6702316,454.4691056,1092.615822
BI10,179.8,2665.12,-7.9605384,5.586833888,266.8892793,172.1272258,413.8211551
BI10,179.9,2665.8,-6.423638736,6.63192566,758.9422287,489.471217,1176.76645
BI10,180,2666.49,-6.346786117,6.68418544,799.6590429,515.7310664,1239.899294
BI10,180.1,2667.47,-5.841716661,7.027632671,1127.358619,727.0772064,1748.00894
BI10,180.2,2668.45,-6.272405197,6.734764466,841.1453425,542.4871866,1304.225251
BI10,180.3,2669.43,-6.462549322,6.605466461,739.1245616,476.6900365,1146.038465
BI10,180.4,2670.41,-6.350711181,6.681516397,797.5275639,514.3563931,1236.594361
BI10,180.5,2671.39,-6.393082981,6.652703573,774.8764311,499.7478009,1201.472988
BI10,180.6,2672.37,-5.249115186,7.430601674,1686.822184,1087.896913,2615.47675
BI10,180.7,2673.35,-5.926415257,6.970037625,1064.262793,686.3842659,1650.176656
BI10,180.8,2674.33,-7.856009686,5.657913414,286.5501067,184.8072543,444.3059552
BI10,180.9,2675.31,-6.650380507,6.477741255,650.4999722,419.5326087,1008.622941
BI10,181,2676.29,-6.722980716,6.428373113,619.1658154,399.3239983,960.0382363
BI10,181.1,2677.27,-6.531717321,6.558432222,705.1652847,454.7883845,1093.383419
BI10,181.2,2678.25,-6.46878263,6.601227812,735.998302,474.6737907,1141.19109
BI10,181.3,2679.23,-6.95709667,6.269174264,528.0411754,340.5541911,818.7462972
BI10,181.4,2680.21,-6.202231827,6.782482358,882.2560832,569.0010945,1367.968891
BI10,181.6,2682.17,-6.739706381,6.416999661,612.1636575,394.8080356,949.1811456
BI10,181.7,2683.15,-6.588274705,6.519973201,678.5602001,437.6297357,1052.131305
BI10,181.8,2684.13,-8.698966979,5.084702454,161.531869,104.1781542,250.4608083
BI10,181.9,2685.11,-6.949161103,6.27457045,530.8982854,342.3968519,823.1763461
BI10,182,2686.09,-6.722100172,6.428971883,619.5366643,399.5631731,960.6132504
BI10,182.1,2687.07,-5.628422853,7.17267246,1303.323031,840.5634661,2020.84791
BI10,182.2,2688.05,-7.166483132,6.12679147,457.9644084,295.3589718,710.0898208
BI10,182.3,2689.03,-6.722292795,6.428840899,619.4555205,399.5108403,960.487434
BI10,182.4,2690.01,-7.173686376,6.121893264,455.7266893,293.9157802,706.6201592
BI10,182.5,2690.99,-8.237142532,5.398743078,221.1283005,142.6141994,342.8671582
BI10,182.6,2691.97,-7.525737985,5.88249817,358.7042275,231.3422395,556.1834413
BI10,182.7,2692.95,NA,NA,NA,NA,NA
BI10,182.8,2693.93,-7.517249075,5.888270629,360.7808207,232.6815147,559.4032715
BI10,182.9,2694.91,-6.740322335,6.416580812,611.9073072,394.6427054,948.7836656
BI10,183,2695.89,-7.42716892,5.949525134,383.5711511,247.3798809,594.7404753
BI10,183.1,2696.87,-7.270983702,6.055731083,426.5506353,275.0990137,661.3816676
BI10,183.2,2697.86,-7.313664733,6.026707982,414.348738,267.2295379,642.4621995
BI10,183.3,2698.84,-7.217859095,6.091855815,442.2413684,285.2185748,685.7106978
BI10,183.4,2699.82,-7.135811742,6.147648015,467.6162661,301.5838284,725.0553635
BI10,183.5,2700.8,-6.496322399,6.582500769,722.3434864,465.8672716,1120.018821
BI10,183.6,2701.78,-8.974339519,4.897449127,133.9476601,86.38803022,207.6905283
BI10,183.7,2702.76,-6.403599669,6.645552225,769.3547874,496.1866791,1192.911486
BI10,183.8,2703.74,-6.635062862,6.488157254,657.3109892,423.9252972,1019.183661
BI10,183.9,2704.72,-6.622861768,6.496453998,662.7872162,427.4571279,1027.674743
BI10,184,2705.7,-6.156074277,6.813869492,910.386734,587.1436399,1411.586448
BI10,184.1,2706.68,-6.841691786,6.347649586,571.148694,368.3558982,885.5860113
BI10,184.2,2707.66,-7.675417095,5.780716375,323.9912066,208.9544688,502.3596892
BI10,184.3,2708.64,-7.363786751,5.992625009,400.4644543,258.275026,620.9341324
BI10,184.4,2709.62,-6.606601045,6.507511289,670.1565149,432.2098739,1039.101098
BI10,184.5,2710.6,-7.981220685,5.572769934,263.1620321,169.7233798,408.0419282
BI10,184.6,2711.58,-6.935445271,6.283897216,535.8730123,345.6052458,830.889834
BI10,184.7,2712.56,-7.142215203,6.143293662,465.5845263,300.2734808,721.9050799
BI10,184.8,2713.54,-7.580368065,5.845349716,345.6233906,222.9059014,535.9011465
BI10,184.9,2714.52,-7.826168756,5.678205246,292.4241293,188.5956388,453.4138325
BI10,185,2715.5,-6.281419036,6.728635056,836.0053859,539.1722297,1296.255569
BI10,185.1,2716.48,NA,NA,NA,NA,NA
BI10,185.2,2717.46,-7.435104503,5.944128938,381.5069003,246.0485657,591.5397824
BI10,185.3,2718.44,-7.579959683,5.845627416,345.7193835,222.967811,536.0499867
BI10,185.4,2719.42,-6.871683887,6.327254957,559.6183071,360.9195054,867.7077434
BI10,185.5,2720.4,-6.992241541,6.245275752,515.5713752,332.5119343,799.4114362
BI10,185.6,2721.38,-8.699443317,5.084378544,161.4795557,104.1444153,250.3796947
BI10,185.7,2722.36,-7.758689377,5.724091224,306.1549124,197.4511523,474.7038916
BI10,185.8,2723.34,-8.079570368,5.50589215,246.1379497,158.7438901,381.6454933
BI10,185.9,2724.32,-7.296510116,6.038373121,419.2104751,270.3650603,650.0004928
BI10,186,2725.3,-6.963488701,6.264827683,525.7509825,339.077157,815.195273
BI10,186.1,2726.28,-6.74763869,6.411605691,608.8705544,392.684186,944.0750743
BI10,186.2,2727.26,-7.270179051,6.056278245,426.7840917,275.2495788,661.74365
BI10,186.3,2728.24,NA,NA,NA,NA,NA
BI10,186.4,2729.22,-7.209102485,6.09781031,444.882548,286.9219737,689.805939
BI10,186.5,2730.2,-7.487120338,5.90875817,368.2485693,237.4977548,570.9822767
BI10,186.6,2731.18,-6.873641503,6.325923778,558.8738506,360.4393767,866.5534377
BI10,186.7,2732.16,-6.519174104,6.566961609,711.2056363,458.684041,1102.749195
BI10,186.8,2733.14,-6.858942038,6.335919414,564.4881629,364.0602639,875.258625
BI10,186.9,2734.12,-6.966260008,6.262943195,524.7611436,338.4387716,813.6604933
BI10,187,2735.1,-7.752657415,5.728192958,307.4132574,198.2627077,476.6549995
BI10,187.1,2736.08,-6.409763613,6.641360743,766.1367995,494.1112742,1187.921884
BI10,187.2,2737.06,-6.094983006,6.855411556,949.0026167,612.0485172,1471.461724
BI10,187.3,2738.04,-6.64586537,6.480811548,652.500267,420.8226763,1011.724468
BI10,187.4,2739.02,-6.998011386,6.241352258,513.5524968,331.2098815,796.2810947
BI10,187.5,2740,-7.079130041,6.186191572,485.9917129,313.4348652,753.547136
BI10,187.6,2740.98,-7.241862083,6.075533784,435.08168,280.6010146,674.6093506
BI10,187.7,2741.96,-7.314499569,6.026140293,414.1135837,267.0778778,642.0975846
BI10,187.8,2742.94,-6.377683123,6.663175476,783.0334977,505.0086089,1214.120805
BI10,187.9,2743.92,-6.094086376,6.856021264,949.581408,612.4218022,1472.35916
BI10,188,2744.9,-6.74791402,6.411418466,608.7565697,392.6106728,943.8983369
BI10,188.1,2745.88,-6.554262081,6.543101785,694.4372358,447.8694505,1076.749204
BI10,188.2,2746.86,-6.639989496,6.484807143,655.1126088,422.5074766,1015.774996
BI10,188.3,2747.84,-5.805020218,7.052586252,1155.844185,745.4486499,1792.176804
BI10,188.4,2748.82,-5.058551714,7.560184834,1920.2004,1238.411556,2977.33783
BI10,188.5,2749.8,-8.305072003,5.352551038,211.1462535,136.176391,327.3896455
BI10,188.6,2750.78,-6.789960048,6.382827167,591.5978919,381.5443774,917.2932073
BI10,188.7,2751.76,-8.722770014,5.06851639,158.9383499,102.5054933,246.4394663
BI10,188.8,2752.74,-7.429493866,5.947944171,382.9652183,246.9890914,593.8009553
BI10,188.9,2753.72,-6.561086132,6.53846143,691.2222658,445.795992,1071.764281
BI10,189,2754.7,NA,NA,NA,NA,NA
BI10,189.1,2755.68,-6.82363897,6.3599255,578.2032789,372.9056731,896.5243917
BI10,189.2,2756.66,-7.750700825,5.729523439,307.8225372,198.5266681,477.2896021
BI10,189.3,2757.64,NA,NA,NA,NA,NA
BI10,189.4,2758.62,-6.982949714,6.251594194,518.8392965,334.6195432,804.4784623
BI10,189.5,2759.61,-7.398290728,5.969162305,391.1778457,252.2857327,606.5349212
BI10,189.6,2760.59,NA,NA,NA,NA,NA
BI10,189.7,2761.57,-6.98425325,6.25070779,518.3795987,334.3230664,803.7656849
BI10,189.8,2762.55,-7.215357619,6.093556819,442.9942628,285.7041455,686.8780868
BI10,189.9,2763.53,-7.489735646,5.906979761,367.5942545,237.0757619,569.9677389
BI10,190,2764.51,-7.065672256,6.195342866,490.459578,316.3163644,760.474717
BI10,190.1,2766.3,-6.902194391,6.306507814,548.1274397,353.5086003,849.890752
BI10,190.2,2768.1,-7.859472553,5.655558664,285.8761468,184.3725915,443.2609568
BI10,190.3,2769.9,-6.693813448,6.448206855,631.5687827,407.3231519,979.2694704
BI10,190.4,2771.7,-7.273352798,6.054120097,425.8640217,274.65619,660.3170493
BI10,190.5,2773.5,-7.902714994,5.626153804,277.592387,179.0300742,430.4166978
BI10,190.6,2775.29,NA,NA,NA,NA,NA
BI10,190.7,2777.09,-6.905130215,6.304511454,547.0342714,352.8035738,848.1957563
BI10,190.8,2778.89,-7.008696955,6.234086071,509.8344528,328.811971,790.5161374
BI10,190.9,2780.69,-6.723301217,6.428155172,619.0308887,399.2369788,959.8290277
BI10,191,2782.49,-7.777177998,5.711518961,302.3299472,194.9842842,468.7731494
BI10,191.1,2784.29,-6.75087323,6.409406204,607.5328231,391.8214313,942.0008751
BI10,191.2,2786.08,-6.299062363,6.716637593,826.0353698,532.7421804,1280.79671
BI10,191.3,2787.88,-6.632832045,6.489674209,658.3088574,424.568861,1020.730891
BI10,191.4,2789.68,-7.685817892,5.773643833,321.7078493,207.4818433,498.8192638
BI10,191.5,2791.48,-7.006412125,6.235639755,510.6271903,329.3232381,791.7453046
BI10,191.6,2793.28,-6.605902351,6.507986401,670.4749899,432.4152707,1039.594904
BI10,191.7,2795.07,-7.251316614,6.069104702,432.293477,278.8027946,670.2861444
BI10,191.8,2796.87,NA,NA,NA,NA,NA
BI10,191.9,2798.67,-6.727285665,6.425445748,617.3559413,398.1567404,957.2319631
BI10,192,2800.47,-7.340098341,6.008733128,406.967418,262.4690389,631.0172048
BI10,192.1,2802.27,-7.45359084,5.931558229,376.7411055,242.9749202,584.150251
BI10,192.2,2804.07,-7.123478262,6.156034782,471.5545462,304.1237776,731.1618044
BI10,192.3,2805.86,-7.483750475,5.911049677,369.093381,238.0426066,572.2921868
BI10,192.4,2807.66,-7.637404548,5.806564907,332.4750791,214.4260465,515.51423
BI10,192.5,2809.46,-6.568575213,6.533368855,687.7111125,443.5315133,1066.320115
BI10,192.6,2811.26,-8.368025907,5.309742383,202.2981063,130.4698784,313.670284
BI10,192.7,2813.06,-7.073602592,6.189950237,487.8218303,314.6151788,756.384797
BI10,192.8,2814.85,-6.931136056,6.286827482,537.4455658,346.6194464,833.3281331
BI10,192.9,2816.65,-6.833924192,6.352931549,574.1734621,370.3066882,890.27602
BI10,193,2818.45,-6.316954075,6.704471229,816.0464105,526.299914,1265.30848
BI10,193.1,2820.25,-6.363473902,6.672837747,790.6360488,509.9117883,1225.908826
BI10,193.2,2822.05,-6.349168128,6.682565673,798.3648296,514.8963782,1237.892571
BI10,193.3,2823.85,-5.402363728,7.326392665,1519.889122,980.2353197,2356.641202
BI10,193.4,2825.64,-6.113986337,6.842489291,936.8182477,604.1903461,1452.569434
BI10,193.5,2827.44,-6.791303674,6.381913502,591.057616,381.1959326,916.4554907
BI10,193.6,2829.24,-7.935119408,5.604118803,271.5425374,175.128292,421.0361945
BI10,193.7,2831.04,-6.672707823,6.46255868,640.6983032,413.211133,993.4251112
BI10,193.8,2832.84,-7.876112852,5.644243261,282.6595756,182.2981003,438.2735508
BI10,193.9,2834.63,-6.664090092,6.468418737,644.4638543,415.6396826,999.2637296
BI10,194,2836.43,-6.836955757,6.350870085,572.9910432,369.5441006,888.4426382
BI10,194.1,2838.23,-7.278657697,6.050512766,424.3305566,273.667199,657.939358
BI10,194.2,2840.03,-6.794792842,6.379540867,589.6569148,380.2925662,914.2836545
BI10,194.3,2841.83,-7.207326396,6.099018051,445.4201752,287.2687103,690.6395489
BI10,194.4,2843.63,-6.734069497,6.420832742,614.5146333,396.3242709,952.8264158
BI10,194.5,2845.42,-6.52197967,6.565053824,709.8501024,457.8098048,1100.647393
BI10,194.6,2847.22,-6.205297281,6.780397849,880.4189282,567.8162421,1365.120318
BI10,194.7,2849.02,-7.158975053,6.131896964,460.3085217,296.8707812,713.7244503
BI10,194.8,2850.82,-6.693013831,6.448750595,631.912285,407.5446898,979.8020828
BI10,194.9,2852.62,-7.15534054,6.134368433,461.4475668,297.6053955,715.4905796
BI10,195,2854.41,-7.38967625,5.97502015,393.4760296,253.7679204,610.0983356
BI10,195.1,2856.21,NA,NA,NA,NA,NA
BI10,195.2,2858.01,-6.305002635,6.712598208,822.7054249,530.5945701,1275.633514
BI10,195.3,2859.81,-7.637999879,5.806160082,332.3405121,214.339259,515.3055792
BI10,195.4,2861.61,NA,NA,NA,NA,NA
BI10,195.5,2863.41,-7.125491645,6.154665681,470.9093824,303.7076865,730.1614554
BI10,195.6,2865.2,NA,NA,NA,NA,NA
BI10,195.7,2867,-8.278569325,5.370572859,214.9859891,138.6527851,333.3432897
BI10,195.8,2868.8,-7.195026553,6.107381944,449.1612452,289.6814711,696.4402086
BI10,195.9,2870.6,-6.374316929,6.665464488,784.8279237,506.1659036,1216.903125
BI10,196,2872.4,NA,NA,NA,NA,NA
BI10,196.1,2874.19,-7.426034871,5.950296288,383.8670573,247.5707223,595.1992883
BI10,196.2,2875.99,-6.584818475,6.522323437,680.1568525,438.6594786,1054.606971
BI10,196.3,2877.79,-6.780868429,6.389009468,595.2666571,383.9105061,922.981756
BI10,196.4,2879.59,-6.867097745,6.330373533,561.3662437,362.0468174,870.4179803
BI10,196.5,2881.39,-6.799898425,6.376069071,587.6132956,378.974557,911.1149515
BI10,196.6,2883.19,-7.223430744,6.088067094,440.5690092,284.1400056,683.1176463
BI10,196.7,2884.98,-6.696403631,6.446445531,630.4573642,406.6063551,977.5461773
BI10,196.8,2886.78,-6.842475019,6.347116987,570.8445821,368.1597647,885.1144751
BI10,196.9,2888.58,-6.461858725,6.605936067,739.4717404,476.9139456,1146.576778
BI10,197,2890.38,-8.076411738,5.508040018,246.6671898,159.0852176,382.4660986
BI10,197.1,2892.18,-7.196014771,6.106709956,448.8595155,289.486874,695.9723661
BI10,197.2,2893.97,NA,NA,NA,NA,NA
BI10,197.3,2895.77,-6.971329794,6.25949574,522.9551683,337.2740282,810.8602654
BI10,197.4,2897.57,-7.121799492,6.157176345,472.093163,304.4711525,731.9969486
BI10,197.5,2899.37,-7.107346213,6.167004575,476.7558787,307.4783183,739.2266522
BI10,197.6,2901.17,-7.29581335,6.038846922,419.4091445,270.4931899,650.3085366
BI10,197.7,2902.97,-7.735613303,5.739782954,310.996903,200.5739394,482.2115673
BI10,197.8,2904.76,-6.600367498,6.511750101,673.0032114,434.0458186,1043.515
BI10,197.9,2906.56,-7.547211556,5.867896142,353.5044741,227.9887172,548.1210419
BI10,198,2908.36,NA,NA,NA,NA,NA
BI10,198.1,2910.16,-7.190460703,6.110486722,450.5579583,290.5822655,698.605861
BI10,198.2,2911.96,-6.8545979,6.338873428,566.1581341,365.137293,877.8479737
