Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Bird Island,BI10,BI10.5,202,199.9,200.8,200.3,3041.911111,20677.77778,62829.77778,1.47,0.000289493,0.008353405,0.00160211,0.001444744,0.68864449,0.006340513,0.00596139,0.004344151,0.00069031,0.001847152,0.009573677,0.019365859,1,0.169655698,0.169655698,0.000174827,0.001800909,0.000587959,0.000417864,0.201655044,0.001774103,0.000568358,0.001148994,0.000379567,0.001726573,0.001518646,0.002361003,0,0.004830661,0.004830661,83.13688985,4.156844492,16.86311015,1.686311015,0.188368399,0.01883684,3848.06892,41.19289408,2367.746797,501.3815099,5866.599826,19.40433341,234.8825033,3.049548028,42.2400533,0.50833131,70333.76898,854.1412459,6.816523388,0.051952222,10.88241106,0.042866217,68.09335946,0.816242088,90.27805952,0.945061034,12.34294185,0.16755276,2.553601126,0.066508029,85.79649547,1.323999276,5.275218799,0.119640341,3.910548282,0.038689543,0.525755101,0.007880519
Bird Island,BI10,BI10.6,218,209.5,210.5,210,3183,22777.27273,67689.90909,1.406363636,0.000461798,0.007734895,0.001319559,0.001160253,0.593663476,0.004831292,0.005455814,0.00365339,0.015961902,0.00157992,0.009694557,0.019490954,1,0.161179198,0.161179198,0.000216831,0.001922133,0.000426044,0.000510281,0.067190517,0.001942404,0.000658275,0.000609836,0.00280591,0.001598119,0.003345264,0.001566639,0,0.004940452,0.004940452,79.05956449,3.952978225,20.94043551,2.094043551,0.264956368,0.026495637,3024.167109,28.86847469,21467.56946,3376.49462,6764.508083,155.9717551,1293.229498,27.32451171,160.5283798,4.267333565,107255.388,1659.164889,11.84941346,0.182590959,9.702568502,0.102763012,34.46389212,0.171217055,255.5835815,0.192255063,14.42470471,0.069185362,25.70637949,0.437908223,111.2286921,1.368956728,16.62081972,0.226326755,2.773325809,0.03176745,1.704581666,0.021768116
Bird Island,BI10,BI10.6,228,221.4,222.4,221.9,3362.6,22133.63636,59188.27273,1.385454545,0.000317333,0.006411977,0.001013192,0.001006726,0.291407194,0.003392085,0.005209758,0.003927353,0.01706412,0.001053293,0.009617833,0.020317776,1,0.15488026,0.15488026,0.000255947,0.000676846,0.000253518,0.00040845,0.030052749,0.001357362,0.000652702,0.000945345,0.004375965,0.000781459,0.001992883,0.00139551,0,0.002108052,0.002108052,84.98142525,4.249071263,15.01857475,1.501857475,0.168317087,0.016831709,3706.069884,86.41481399,3810.216932,970.2818044,8457.047616,112.1937561,430.4165299,8.811078548,73.63658302,0.458479319,46161.88967,524.1315649,10.70451145,0.097700279,8.361148745,0.023794572,60.20244341,0.548086843,399.0691035,1.143493468,17.48268627,0.198162364,6.149324503,0.106149158,136.1592518,2.420949669,8.204676276,0.204151273,3.749120605,0.024650014,0.747638528,0.004995818
Bird Island,BI10,BI10.6,239,234.2,235.2,234.7,3550.090909,21143.36364,63280.36364,1.398181818,0.000234871,0.008546633,0.001140935,0.00107988,0.611687156,0.00624626,0.005797145,0.004308474,0.001478668,0.001362151,0.011011157,0.01983826,1,0.162813335,0.162813335,0.000283948,0.001407352,0.00037337,0.000314427,0.064644186,0.001811316,0.00076946,0.001005641,0.000814525,0.000957637,0.002521794,0.002001768,0,0.004598312,0.004598313,81.1801616,4.05900808,18.8198384,1.88198384,0.221334128,0.022133413,7511.379127,223.8801072,2179.747422,564.4911449,7198.222186,31.09232618,389.6638198,1.204776961,51.31483509,0.280653345,28337.51625,150.1728069,6.228678054,0.076630039,7.693387104,0.131022298,73.19734621,0.669512032,48.4428199,0.895210879,7.838729242,0.124651229,4.534790413,0.043240663,116.7915838,1.35786783,9.348601732,0.169618079,3.415881262,0.066169411,0.749361277,0.007417022
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,0.000136796,0.003556222,0.00049016,0.000639302,0.21375755,0.002748636,0.004979617,0.003390231,0.001390228,0.001128355,0.005081943,0.019262032,1,0.151656429,0.151656429,0.000176689,0.000825574,0.000357044,0.000453321,0.048093797,0.001438682,0.000872948,0.001351738,0.001168815,0.000998994,0.001389906,0.002195261,0,0.003910051,0.003910051,83.17463361,4.158731681,16.82536639,1.682536639,0.198638202,0.01986382,3917.962311,74.2155094,2601.638721,565.6764383,6524.805309,142.7736565,301.303437,4.144805205,64.81180749,1.00218427,68261.38783,1004.21079,16.02760991,0.211315323,12.99158529,0.144606736,116.9107903,0.841170558,232.0043335,1.25702578,14.95444042,0.169784194,3.037488827,0.043979182,95.07661499,0.69914278,4.985074292,0.127587693,3.090751455,0.020183412,0.448381306,0.005306797
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,0.000180567,0.005417985,0.00057186,0.00076287,0.150564856,0.001464608,0.004850139,0.002371152,4.36205E-05,0.000929298,0.007748939,0.019465427,1,0.149871289,0.149871289,0.000172415,0.000787627,0.000429338,0.000244542,0.027548291,0.001142431,0.000916245,0.00123923,0,0.001248363,0.002153192,0.002019679,0,0.003718036,0.003718036,84.44773905,4.222386952,15.55226095,1.555226095,0.177747431,0.017774743,4680.104734,586.151653,2160.208858,504.1027803,6240.983611,108.9028532,344.5794406,2.148483588,41.07148346,0.20369105,23779.92504,84.31463012,0.986560337,0.017365677,4.505779401,0.038483459,32.9760233,0.203795286,29.80921049,0.499214017,6.793606115,0.069503372,5.026836978,0.140151798,101.292967,0.811859205,7.527120756,0.159172342,1.7765461,0.019867709,0.69790539,0.001405959
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,0.000293398,0.006889873,0.000977774,0.001154331,0.678443373,0.008044354,0.005951105,0.004476354,0.004094678,0.000421995,0.005419729,0.020107207,1,0.16333933,0.16333933,0.000280894,0.001177116,0.000552946,0.000603467,0.09032106,0.002002319,0.001156419,0.002020027,0.002377409,0.000877192,0.001936129,0.002715993,0,0.002567568,0.002567568,85.67958003,4.283979001,14.32041997,1.432041997,0.148754132,0.014875413,4753.263651,653.2476809,2135.960113,544.2065152,7771.356271,103.9511198,232.314161,2.611283675,56.87091915,0.770254564,58747.48129,702.1728764,23.84445704,0.16101435,14.66999494,0.043454784,145.5334854,0.604259635,316.1883316,1.43334069,15.17453377,0.147209444,2.699363842,0.043626306,119.6977813,1.823339563,5.881017729,0.137897582,3.15990626,0.005576577,0.499045891,0.00796755
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,0.000323182,0.005338563,0.000762331,0.000609676,0.289582416,0.005101453,0.005796247,0.003695906,0.007607693,0.000790225,0.007553061,0.020124724,1,0.155620114,0.155620113,0.00017863,0.000840513,0.000288121,0.0003426,0.031186278,0.001567293,0.000818506,0.001433816,0.001837268,0.000674433,0.002835777,0.002077225,0,0.004236405,0.004236404,84.86245119,4.24312256,15.13754881,1.513754881,0.207020337,0.020702034,3716.413631,63.81448751,1942.49545,493.2577849,6196.60628,108.1773992,227.4128172,2.821840444,39.2756349,0.284820113,49872.72804,195.5233093,36.34308788,0.239108874,15.10269284,0.154591105,49.70613596,0.602315252,205.2689039,3.657473631,12.76796013,0.043601511,2.511699688,0.052718839,99.83622626,1.333664845,5.366567931,0.132996241,1.246594212,0.013360443,0.429107176,0.003204618
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,0.000164548,0.008275719,0.001139727,0.001623134,2.11122385,0.016105399,0.006194451,0.006514038,0.009970747,0.000999337,0.008699018,0.017887148,1,0.189814865,0.189814865,0.000211654,0.001116681,0.000590894,0.000726394,0.299323552,0.005111435,0.001032975,0.001888092,0.004694649,0.001543889,0.002811774,0.002866675,0,0.005451463,0.005451463,81.18525035,4.059262517,18.81474965,1.881474965,0.208570691,0.020857069,4199.690674,81.21750475,643.1526044,288.8626367,6725.623999,76.79365852,263.8954581,3.723189943,55.60667563,0.815337755,73040.17367,1106.313667,35.13097178,0.339194543,14.43173082,0.092282265,80.36054861,0.943852418,206.0678435,1.998237331,16.9214082,0.263096896,3.349219592,0.075375837,110.4667193,1.25507819,6.491956622,0.038041679,3.493072909,0.039826018,0.610606448,0.001338725
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,0.000368221,0.007271523,0.001438889,0.00115347,1.079493472,0.012532558,0.005872386,0.006222641,0.009846789,0.00098215,0.009836905,0.018994292,1,0.171447406,0.171447406,0.000804663,0.001127865,0.000931556,0.000669732,0.160269254,0.002873435,0.000673217,0.001398325,0.00158942,0.001464145,0.00214152,0.002943188,0,0.004035679,0.004035679,80.63662046,4.031831023,19.36337954,1.936337954,0.217571512,0.021757151,3127.488942,35.02606732,661.9708417,325.0800747,5960.306307,73.5430348,277.5603378,3.234638602,54.76131918,0.753154456,74836.34761,1508.582346,16.81953054,0.252021868,12.65956686,0.112267444,78.52750915,0.406648955,100.7202187,1.066310133,15.16180663,0.331171028,3.120629768,0.061658011,95.05242503,0.168162163,6.318871737,0.0188804,3.874266683,0.031053551,0.552785654,0.004543821
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,0.00103903,0.011481739,0.003323514,0.002115916,0.985713205,0.008895081,0.006016509,0.004178933,0.001934403,0.001447788,0.016761406,0.018725227,1,0.172016067,0.172016068,0.00040043,0.001630783,0.000981938,0.000413958,0.120762386,0.002687326,0.001259294,0.001290594,0.001070227,0.00157399,0.00225649,0.002767782,0,0.004841071,0.004841071,79.31158754,3.965579377,20.68841246,2.068841246,0.286703829,0.028670383,2256.343461,33.09058136,1745.183529,636.3270443,6654.679504,148.2965685,691.4862269,19.13692576,80.6250656,1.855020668,65108.07757,794.4594063,25.16163647,0.249659858,12.05911704,0.120104386,51.06064778,0.387827921,130.9239492,1.378555529,14.08609213,0.26063734,9.077687309,0.090928537,109.9097917,0.96047458,13.10956878,0.116047921,4.086498841,0.00643734,0.973432922,0.009359448
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.666667,22422,70225.66667,1.4325,0.00030453,0.007043432,0.00124601,0.001185848,0.749312925,0.006044415,0.005810126,0.003306585,0.000222763,0.000560257,0.011888264,0.018825209,1,0.163066212,0.163066212,0.000234305,0.000836043,0.000434857,0.000332559,0.077115583,0.001865218,0.000998202,0.001352855,0.000418651,0.001224664,0.002558596,0.003031764,0,0.004634782,0.004634782,85.15747699,4.257873849,14.84252301,1.484252301,0.17652867,0.017652867,1913.800621,31.98948586,543.4726901,321.6442737,6154.781584,212.2812892,244.2716404,8.441122001,70.96066682,1.987543814,88890.89611,1660.843449,11.55396277,0.105306814,9.165262456,0.085089883,50.54112884,0.613078987,83.34916521,1.323098068,17.61827763,0.432720307,2.400125578,0.053500798,92.99111859,0.763475857,4.823094008,0.025467738,4.499188133,0.02272668,0.436569956,0.006324564
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.333333,21681.08333,58369,1.370833333,0.000296071,0.004643329,0.001172636,0.000805604,0.237467963,0.004963975,0.005067846,0.003770249,0.000629463,0.001510436,0.010730407,0.022202051,1,0.156833358,0.156833359,0.000246786,0.000707549,0.000437286,0.000447947,0.096078149,0.001811475,0.000497064,0.000972234,0.00067399,0.001580396,0.004244676,0.001867647,0,0.004609041,0.004609041,82.30218853,4.115109426,17.69781147,1.769781147,0.241308675,0.024130868,1062.510848,14.90439106,2704.115972,923.7798793,4314.171561,119.5885434,390.264881,7.243542018,272.5348429,4.718080418,76198.44633,424.3239232,13.36853596,0.092428737,9.036215502,0.032002711,35.29243706,0.37314492,141.7452321,1.295372249,16.48089604,0.082550766,13.28023284,0.106355187,54.97448254,0.904111945,14.95585253,0.150306821,3.349093001,0.037822983,0.815362521,0.010288198
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,1.489090909,0.000452258,0.008622919,0.002219744,0.001249217,1.690270856,0.011754929,0.005917181,0.005413267,0.003329693,0.001185604,0.015405332,0.017041249,1,0.190100896,0.190100896,0.00041296,0.001952517,0.000898825,0.000727168,0.682673722,0.005489654,0.000985716,0.001657678,0.001791358,0.001623353,0.002674013,0.004174425,0,0.01330137,0.01330137,54.15974773,2.707987387,45.84025227,4.584025227,0.283876328,0.028387633,1907.808331,19.06490942,473.7956247,223.0052862,3366.405358,43.51758987,159.3219544,2.10548711,48.26462876,0.742906646,244762.4318,2521.469387,24.67115714,0.388038712,18.49534977,0.16867968,54.25753022,0.451401204,108.9295808,0.641673601,29.81581511,0.773136298,2.02301219,0.013793806,53.58134359,0.512470791,3.512118591,0.040596801,3.936977584,0.019326058,0.365718702,0.003108463
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,1.418181818,0.000328788,0.005233047,0.001162152,0.000861073,0.575762571,0.009177082,0.005966816,0.006176219,0.005738495,0.002000903,0.012165249,0.019789574,1,0.16223298,0.16223298,0.000490004,0.001159487,0.000630971,0.000368736,0.126393949,0.001864721,0.000899665,0.001498959,0.001621331,0.001240351,0.002389878,0.003048614,0,0.002604529,0.002604529,79.92749239,3.996374619,20.07250761,2.007250761,0.233658379,0.023365838,3740.72618,50.17060239,519.5682507,257.8592821,6376.14109,151.4025643,247.3342292,5.109463262,71.25145017,1.139627929,33059.50476,411.0830407,30.22335953,0.347057047,15.52691154,0.153207334,93.06939632,0.991321257,242.3611357,4.004351166,13.38786455,0.172694261,3.033425815,0.053768638,126.2966844,0.909448982,6.610934788,0.094285182,3.489982864,0.053218462,0.532835757,0.004931813
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.190909,21037,62387.36364,1.343636364,0.000942781,0.007574038,0.002850972,0.001085935,0.527856831,0.003748649,0.004792436,0.004716388,0.000330809,0.001170869,0.017351834,0.021179184,1,0.159601123,0.159601123,0.000529061,0.00098205,0.000747515,0.000634551,0.143732981,0.002168856,0.000768424,0.001228018,0.000708701,0.001362062,0.002587178,0.002158045,0,0.003367752,0.003367752,75.51545368,3.775772684,24.48454632,2.448454632,0.271119644,0.027111964,4761.875299,30.36296028,2355.45594,816.8976853,6975.754499,274.4419208,799.193679,23.04972736,63.1732016,1.032756436,19940.78074,195.2603694,5.120949268,0.044446999,8.855748872,0.059897145,61.1989585,0.484100081,50.4248919,0.745226883,5.486958807,0.08884197,12.19802273,0.459798787,152.5618881,1.310436979,25.31019839,0.350281555,5.131125425,0.052935455,1.245198413,0.027091858
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,0.001213587,0.01304684,0.003259108,0.001921201,1.435975971,0.012675175,0.006371315,0.004750732,0.00582397,0.000979415,0.024797946,0.017117125,1,0.181389686,0.181389686,0.000607231,0.002789261,0.001069708,0.000429938,0.161210826,0.001905523,0.000934264,0.001396345,0.002330887,0.001141544,0.007229467,0.003056927,0,0.004755556,0.004755556,75.42653024,3.771326512,24.57346976,2.457346976,0.306744795,0.030674479,4611.136234,33.19747396,1070.885179,427.93975,6849.57438,146.3509218,482.4222414,13.2812371,70.44102514,1.552356955,91742.56196,2210.042469,76.74575589,1.991003144,30.78295408,0.919411339,84.15061701,1.054966543,199.4152519,1.966916731,10.06036084,0.205877938,4.992973415,0.124594431,138.0986394,3.800967424,9.681378018,0.061403622,6.041542002,0.028948675,0.81296146,0.006029443
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.135,20704.7,67593,1.402,0.000415187,0.008058725,0.001857336,0.001276541,0.915286442,0.007135076,0.00571234,0.005914172,0.002088597,0.000788404,0.016807158,0.017740544,1,0.16678874,0.16678874,0.000308349,0.000867487,0.000769942,0.000681474,0.219167269,0.002782899,0.00116248,0.001337871,0.001797147,0.001177715,0.00227995,0.001730933,0,0.004356488,0.004356488,77.82667862,3.891333931,22.17332138,2.217332138,0.217762879,0.021776288,5476.238187,44.56145304,1739.758107,627.1074323,7954.492393,112.904805,927.4315698,12.88564894,100.6908119,1.179209481,63330.72521,818.7355802,33.30735274,0.338289287,18.94940307,0.152496095,69.48540749,0.847400448,155.6838291,0.659026021,17.98872607,0.108961756,9.175578982,0.009274375,172.6424549,2.126521142,18.17108513,0.431769602,10.90930959,0.055230939,1.325701748,0.018963946
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,1.454545455,0.000649257,0.007977706,0.001982396,0.001652194,0.829212799,0.007287882,0.005747988,0.004024086,0.001009432,0.003054762,0.019963246,0.017191593,1,0.169669246,0.169669246,0.000386013,0.001061921,0.001159029,0.000715672,0.090986191,0.00294289,0.001163366,0.001552885,0.001408061,0.00139372,0.004710634,0.003364718,0,0.004359041,0.004359041,77.00109282,3.850054641,22.99890718,2.299890718,0.291571616,0.029157162,4996.075153,52.11628875,1447.271106,470.971649,6910.359074,99.46866164,541.6620458,6.468674827,69.28334701,0.809799887,69886.15056,651.9486024,17.29854042,0.049507222,16.74430526,0.065879465,96.04739856,0.836309314,106.4331106,0.572822095,12.94872931,0.192691994,7.537000498,0.16325235,142.7753473,1.931616323,10.27576935,0.187219683,7.2235317,0.082032731,0.9882166,0.017709204
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,0.000631317,0.007836682,0.002059795,0.001315508,0.618946494,0.004338627,0.005995679,0.00560414,0.000805581,0.003839248,0.019882389,0.01870862,1,0.167034797,0.167034797,0.000203797,0.000703239,0.00067027,0.000673966,0.156181218,0.001537897,0.001073858,0.00166181,0.000755601,0.002211406,0.002928713,0.002416853,0,0.006357407,0.006357407,72.13219103,3.606609551,27.86780897,2.786780897,0.364923014,0.036492301,4505.833499,31.50266064,1334.018291,545.4493081,6023.226846,96.77731334,617.6592849,3.394601775,70.46152124,0.555145222,54047.68966,417.3743136,24.79954461,0.187662858,17.31182215,0.157291165,74.97636554,0.220258,153.3540492,1.292838823,11.06391366,0.159070092,7.097707001,0.184578085,129.6985539,0.996133225,12.79708303,0.179448508,6.262183706,0.042454841,1.05208357,0.008324452
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,1.430909091,0.000480052,0.006920949,0.002073901,0.001025769,0.67340313,0.004756421,0.00544003,0.004838404,0.000587962,0.000915945,0.015208469,0.02153354,1,0.164979079,0.164979079,0.000463987,0.001472531,0.000688279,0.000622661,0.195920672,0.001234275,0.000925407,0.001318419,0.000723357,0.000994868,0.002054894,0.002939901,0,0.004879674,0.004879674,78.69058332,3.934529166,21.30941668,2.130941668,0.239273227,0.023927323,6066.004862,40.91124585,3262.422113,1005.382976,8005.462824,147.2086058,862.5856098,15.31657184,97.8957421,1.441879782,40132.04847,295.2089979,9.040037779,0.114474506,10.00803438,0.051752058,55.15725169,0.118938531,63.73190593,0.856844166,8.61116978,0.232102114,14.36128756,0.211659558,153.3496638,2.167962906,18.27558905,0.220152357,4.279527789,0.028118065,1.483670914,0.004179591
Bird Island,BI10,BI10.10,392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,1.463333333,0.000847398,0.009103167,0.002566874,0.001632852,0.940001034,0.007193646,0.006072831,0.004846956,0.002370126,0.001375433,0.016205258,0.019300897,1,0.167321741,0.167321741,0.000268548,0.000991152,0.00075991,0.000524811,0.168024112,0.002218955,0.000865865,0.001041148,0.001168991,0.001835013,0.002668292,0.002294845,0,0.004963907,0.004963907,72.08217607,3.604108804,27.91782393,2.791782393,0.329623388,0.032962339,4548.665534,59.92319496,2439.861236,757.6437819,8103.945816,176.7489113,859.4671757,5.986441722,81.91402797,0.649961199,54152.91453,901.2653807,19.75221569,0.192516402,13.25060411,0.079029689,94.26813549,0.602079612,136.8739771,1.421346544,12.8787305,0.584735162,9.248141245,0.206388311,135.6264282,2.715802678,16.48531144,0.237707627,5.788177951,0.208124419,1.022346242,0.016719137
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,1.360833333,0.000172348,0.00595669,0.001087462,0.001469276,0.090559716,0.001010769,0.005217533,0.002976713,0.000351526,0.000558318,0.006985706,0.018798527,1,0.145414416,0.145414416,0.000168596,0.000968919,0.000434266,0.000582128,0.112732842,0.001279223,0.000945674,0.000782032,0.000645835,0.00091733,0.002095712,0.001437146,0,0.004866682,0.004866682,80.30162948,4.015081474,19.69837052,1.969837052,0.222180671,0.022218067,1529.984744,25.92577122,4192.532888,1214.507924,7585.017065,119.0582216,1453.514493,20.57369583,274.0987451,7.474758189,20119.39045,302.8601579,2.860665218,0.027058096,5.370449412,0.073763255,19.4548787,0.169805204,47.14281535,0.412457182,5.442980062,0.045398161,20.02750394,0.356503119,151.7312933,1.325348387,23.6965254,0.126505307,1.683004451,0.00603126,1.28523096,0.007747074
