Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr,DMAR_err_pc
Isla Hermite,HER42PB,HER42PB1E,180,204,205.2,204.6,204.6,0.6,1872,2629,2246,2247,378,0.0694,0.01189,19990,50456.85714,1.242857143,37.71428571,348.5714286,61.42857143,59.14285714,3303.285714,8,35,514.4285714,861,35815.85714,5601,6.398289662,1.85518378,0.156556708,-1.85518378,41416.85714,465.3432425,1019.465453,0.080976187,16.15254661,71.2293412,23.44395546,17.99470822,887.2684138,13.66260102,45.98188049,223.6804694,111.1860303,1249.49929,137.7001573,0.284417301,0.044456528,0.006957582,0.044456528,1248.193552,83.19,16.81,0.84,53.31,2.67,30.92,2.67,3.431403224,0.296308105,3.3117,6.0853,1.1686,0.2361,0.4456,0.0164,0.0337,205.9
Isla Hermite,HER42PB,HER42PB1E,181,205.5,206.6,206.1,206.1,0.6,1888,2655,2268,2269,383,0.0699,0.012,19756.71429,49472.42857,1.252857143,31,311.4285714,84.14285714,41.42857143,2889.857143,17.85714286,34.42857143,428.7142857,708.1428571,35473.42857,5734.428571,6.185514311,1.821930293,0.161758602,-1.821930292,41207.85714,802.1562014,1945.220284,0.033022359,9.678154094,40.0535356,33.21359446,22.39685352,522.257736,26.49168782,58.88366254,74.322976,107.6776494,1500.040428,174.0506221,0.157984466,0.025560919,0.004137259,0.025560918,1643.222994,85.52,14.48,0.72,62.5,3.13,36.25,3.13,3.590439381,0.310015869,3.454,6.3899,1.1075,0.1875,0.3563,0.0131,0.0272,207.2
Isla Hermite,HER42PB,HER42PB1F,188,206.7,207.9,207.3,207.3,0.6,1896,2678,2286,2286,391,0.0697,0.01212,20512.66667,52681.66667,1.388333333,55.5,358,173.6666667,77.5,4651.5,3.833333333,83.33333333,607.3333333,773.5,35633.83333,5867,6.077347622,1.803283446,0.1649641,-1.803283446,41500.83333,711.5368344,3369.011408,0.087958323,13.26272973,57.82732918,124.0155904,26.57630524,1852.106557,9.389710681,47.88179891,207.1633816,125.2609277,1786.320623,176.8592661,0.341327949,0.05522277,0.00895471,0.05522277,1815.725686,85.38,14.62,0.73,47.87,2.39,27.77,2.4,3.323956301,0.28727026,4.4562,8.5716,1.0112,0.1731,0.3417,0.0121,0.0259,214.7
Isla Hermite,HER42PB,HER42PB1F,189,208.1,209.3,208.7,208.7,0.6,1905,2702,2305,2306,398,0.0691,0.01213,20352.57143,51142.85714,1.408571429,43.42857143,303.8571429,88.28571429,73.14285714,3089.428571,0.357142857,117.4285714,690.2857143,732,35784.28571,5777.571429,6.202566141,1.824215015,0.16146801,-1.824215016,41561.85714,250.3097129,1072.474309,0.132089436,10.96748441,42.91242466,17.22124933,18.18816989,273.7851086,0.944911183,51.81009278,149.380626,75.02666193,772.864092,264.7280725,0.255954973,0.042040512,0.006914389,0.042040512,910.3842465,85.34,14.66,0.73,63.98,3.2,37.11,3.2,3.613886475,0.311625888,4.5593,8.8176,1.1109,0.1908,0.3785,0.0132,0.0285,216
Isla Hermite,HER42PB,HER42PB1F,190,209.5,210.7,210.1,210.1,0.6,1918,2725,2326,2326,403,0.0645,0.01138,20140.57143,51355.71429,1.3,37.14285714,317.2857143,96.28571429,74.85714286,3102.428571,1.285714286,73,671.2857143,794.4285714,35787.57143,5837.142857,6.137890066,1.813860821,0.163125031,-1.813860822,41624.71429,272.1248838,776.5040705,0.093630479,10.44714589,34.46599428,33.4948468,16.93545169,509.1512078,3.401680257,84.42748368,81.76738202,151.0274336,376.6248607,208.7034807,0.233066314,0.03807895,0.006228395,0.038078949,416.9387302,84.38,15.62,0.78,61.58,3.08,35.72,3.08,3.575710756,0.308319964,4.5358,8.8131,1.187,0.2198,0.4381,0.0142,0.0308,216.9
Isla Hermite,HER42PB,HER42PB1F,191,210.9,212.2,211.6,211.6,0.7,1953,2736,2350,2349,392,0.064,0.01087,21062.14286,52534.42857,1.31,41.42857143,267,59.42857143,34.85714286,2390.428571,0.357142857,56.85714286,413.2857143,760.1428571,37614.71429,6008.714286,6.261268198,1.834266277,0.159749238,-1.834266277,43623.42857,448.0764178,1291.618475,0.056273143,13.79440881,77.24851671,15.56552968,15.07125931,409.6314836,0.944911183,65.31061315,108.3277654,80.77422974,769.589006,148.5885979,0.103287599,0.01648033,0.002630025,0.01648033,885.8688498,81.09,18.91,0.95,62.08,3.1,36.01,3.11,3.583796678,0.309514237,4.7173,9.2128,1.0462,0.244,0.4887,0.0156,0.0339,217.3
Isla Hermite,HER42PB,HER42PB1F,192,212.4,213.5,213,213,0.6,1981,2750,2372,2371,385,0.0645,0.01065,20125,50716.16667,1.321666667,29.66666667,244.5,63,59.83333333,2529,0.357142857,109.6666667,654.3333333,746.1666667,35725.66667,6027.666667,5.929200509,1.779698548,0.168720883,-1.779698547,41753.33333,127.8420901,776.3706374,0.064935866,7.474400756,35.79804464,18.09972375,22.86846446,400.0734932,0.944911183,101.2100127,88.56109003,44.49456896,189.061542,131.6687764,0.127490251,0.021350856,0.003576781,0.021350856,255.4006004,81.48,18.52,0.93,39.75,1.99,23.06,1.99,3.138099515,0.270807374,4.2706,8.3853,1.0515,0.2391,0.4814,0.0154,0.0336,217.9
Isla Hermite,HER42PB,HER42PB1F,193,213.7,215,214.4,214.4,0.7,2003,2764,2396,2393,381,0.064,0.01038,20995.875,53387.875,1.3075,32.75,267.625,67,52.625,2943.375,3.375,81.75,454.75,734,37834.375,6032.5,6.273546361,1.836068322,0.159486508,-1.836068321,43866.875,518.4260348,1229.547006,0.069436507,13.57255634,52.213675,40.93548932,22.23856046,1173.631353,9.545941546,55.52283957,117.5606227,60.18068034,1013.638276,165.1380375,0.157173174,0.02497698,0.003971324,0.02497698,1116.87887,81.95,18.05,0.9,50.71,2.54,29.42,2.54,3.381674715,0.29195968,4.6082,9.0897,1.0441,0.2299,0.465,0.0147,0.0321,218.5
Isla Hermite,HER42PB,HER42PB1F,194,215.2,216.4,215.8,215.8,0.6,2022,2778,2419,2415,378,0.0643,0.01026,18320.57143,48419.42857,1.312857143,56.42857143,354.1428571,97.57142857,74.42857143,4852.714286,2,134,798.2857143,731.2857143,31777.85714,5408.857143,5.875057877,1.770407033,0.170316198,-1.770407033,37186.71429,1009.673851,2800.079276,0.095866971,33.07495096,115.6797715,52.97438734,26.36827098,1472.962968,3.605551275,88.24964589,94.68670143,63.61528717,1608.813168,226.9202713,0.157824194,0.026837733,0.00456575,0.026837732,1804.123029,86.49,13.51,0.68,67.69,3.38,39.26,3.39,3.670206189,0.316912862,4.2249,8.3716,1.1388,0.1779,0.3615,0.0114,0.0251,219.1
Isla Hermite,HER42PB,HER42PB1F,195,216.6,217.8,217.2,217.2,0.6,2038,2791,2447,2437,377,0.0645,0.01014,19360.14286,50638.57143,1.394285714,55.71428571,356.1428571,107.4285714,72.42857143,4894.285714,12.42857143,102.2857143,656.8571429,653.4285714,33652.71429,5588.285714,6.024535283,1.795577229,0.166075966,-1.795577228,39241,118.8197915,968.2480497,0.089973541,14.94115441,48.27845818,23.32993172,36.266868,778.5299639,22.61162786,36.87688655,73.95590707,115.3095214,381.1140312,124.0641155,0.148112214,0.024875183,0.00417976,0.024875184,400.1662155,87.22,12.78,0.64,68.57,3.43,39.77,3.43,3.683112859,0.317653435,3.4327,6.8277,1.1809,0.1731,0.3529,0.0112,0.0245,219.6
Isla Hermite,HER42PB,HER42PB1F,196,217.9,219.1,218.5,218.5,0.6,2056,2806,2470,2458,375,0.0642,0.00997,19221.71429,49958,1.304285714,49.57142857,369,109.4285714,94.71428571,5327.714286,0.357142857,131.5714286,653.2857143,691,32788.71429,5506.142857,5.958130672,1.78448372,0.167929485,-1.78448372,38294.85714,176.5481184,902.4014258,0.056820519,19.39808533,11.76151918,22.49338527,13.62246044,548.0954036,0.944911183,102.9706384,98.67237757,123.9583263,942.2647742,209.7827675,0.150526129,0.02523158,0.004231647,0.025231579,1108.848266,85.56,14.44,0.72,70.29,3.51,40.77,3.52,3.707946517,0.320136663,3.6744,7.3469,1.1539,0.1948,0.3992,0.0125,0.0276,220.5
Isla Hermite,HER42PB,HER42PB1F,197,219.3,220.5,219.9,219.9,0.6,2073,2832,2491,2479,379,0.0547,0.00852,18981.57143,48712.14286,1.354285714,44.71428571,355.7142857,108.1428571,69.42857143,4555.142857,0.357142857,105,699.8571429,694.1428571,32498.42857,5487.428571,5.921258332,1.778310329,0.168963469,-1.77831033,37985.85714,359.2217779,1027.911869,0.08303757,8.577378887,48.78426757,42.27461244,21.55502372,1064.124433,0.944911183,74.91995729,157.8980985,71.51323554,1176.747333,99.86467033,0.140034114,0.023572093,0.00396909,0.023572092,1260.158248,85.86,14.14,0.71,66.48,3.32,38.56,3.33,3.65221547,0.315401388,4.4562,8.9727,1.1597,0.1909,0.394,0.0104,0.0232,221.9
Isla Hermite,HER42PB,HER42PB1F,198,220.7,221.9,221.3,221.3,0.6,2120,2841,2515,2504,361,0.0547,0.00802,20350.57143,51041.42857,1.321428571,43.28571429,285.5714286,98.14285714,41.57142857,2470.428571,2,93.71428571,553.7142857,822.7142857,36210.28571,5909.428571,6.129605515,1.812923796,0.163210602,-1.812923798,42119.71429,384.7301466,1097.236811,0.083751333,13.18729547,29.99365012,74.20788047,13.07487594,186.5027767,5.291502622,60.37304665,100.0694997,98.17452875,504.2200956,131.8595934,0.13351059,0.022043999,0.003641069,0.022043999,560.5793772,86.94,13.06,0.65,75,3.75,43.5,3.75,3.772760938,0.325238012,4.5702,9.2546,1.0762,0.1617,0.3355,0.0088,0.0196,222.2
Isla Hermite,HER42PB,HER42PB1F,199,222,223.2,222.6,222.6,0.6,2153,2851,2539,2529,349,0.0544,0.00766,20076.42857,50436.28571,1.308571429,33.85714286,279.2857143,61.14285714,38.42857143,2297,8.142857143,49.57142857,488.2857143,813.4285714,36315.85714,5868.857143,6.188373368,1.822543149,0.161635134,-1.822543149,42184.71429,406.5180837,773.6848442,0.114226175,12.38855078,35.29265403,26.66101131,21.9685923,241.0345757,18.64071325,47.65101308,83.24004302,85.24251119,630.343406,79.48045582,0.107296984,0.017367071,0.002811797,0.017367071,666.2506321,86.34,13.66,0.68,66.35,3.32,38.49,3.32,3.650398467,0.314869392,4.6635,9.4879,1.1364,0.1797,0.3746,0.0098,0.0218,222.5
Isla Hermite,HER42PB,HER42PB1F,200,223.4,224.6,224,224,0.6,2190,2867,2565,2554,338,0.0545,0.00736,20205.85714,51089,1.255714286,27.57142857,261.5714286,78.71428571,51.14285714,2363.142857,5.714285714,65.71428571,607.4285714,799.4285714,36589.57143,5885.285714,6.22053583,1.827518166,0.160866099,-1.827518167,42474.85714,257.4803737,828.8827822,0.080178373,9.034326074,45.52968681,32.54081686,20.4566906,502.8360994,15.11857892,60.31228257,87.88412284,104.3006186,441.2364661,148.659246,0.175371954,0.028023244,0.004481828,0.028023243,463.8269895,88.36,11.64,0.58,70.1,3.5,40.66,3.51,3.705244808,0.319857582,4.0559,8.2801,1.0819,0.1425,0.2981,0.0078,0.0173,222.7
Isla Hermite,HER42PB,HER42PB1F,201,224.8,225.9,225.4,225.4,0.6,2212,2879,2589,2579,334,0.0544,0.00717,18835.66667,47070.5,1.248333333,26,248.1666667,78.16666667,35,1899.833333,1.833333333,90.83333333,518.1666667,757.8333333,34427.83333,5500.666667,6.259277467,1.834009038,0.159780749,-1.834009038,39928.5,316.7166978,921.999295,0.067946057,11.54123044,46.58504767,27.81666167,21.08079695,307.6429207,4.490731195,80.82429503,86.24712556,57.72838701,759.8750994,125.0498567,0.071999186,0.011594888,0.001867429,0.011594889,870.2038267,88.13,11.87,0.59,93.63,4.68,54.31,4.68,3.994708372,0.344231913,4.0849,8.3883,1.1155,0.1502,0.316,0.0082,0.0183,223.5
Isla Hermite,HER42PB,HER42PB1F,202,226.1,227.3,226.7,226.7,0.6,2229,2894,2616,2603,333,0.0543,0.00708,19546.57143,48807.71429,1.314285714,18.71428571,243.5714286,82.28571429,43.28571429,2002,0.357142857,97,575.5714286,712.1428571,35402.14286,5752.571429,6.158905247,1.817508647,0.162493013,-1.817508646,41154.71429,266.031237,1340.414204,0.090711474,8.32094317,21.53181478,71.24772344,10.19336853,283.1277686,0.944911183,67.65845599,102.8815778,72.81810345,577.866025,193.8228204,0.186375876,0.030143046,0.004879033,0.030143046,691.3572917,87.32,12.68,0.63,84.67,4.23,49.11,4.23,3.89406268,0.335407965,4.4562,9.1955,1.2479,0.1812,0.3831,0.0098,0.0221,224.4
Isla Hermite,HER42PB,HER42PB1F,203,227.5,228.7,228.1,228.1,0.6,2251,2917,2643,2629,333,0.0546,0.00707,20526.42857,51233.28571,1.4,52,287.7142857,69.57142857,47,2123.571429,0.357142857,61.85714286,462.2857143,796.8571429,37024.14286,5727.142857,6.470584971,1.866523387,0.154775799,-1.866523386,42751.28571,322.5594814,1228.163903,0.061913919,22.60530911,29.47719054,32.14476185,24.93992783,573.1680548,0.944911183,65.31571677,157.2934776,86.43384478,739.2319051,160.9828444,0.268912156,0.041681366,0.006466045,0.041681366,677.6825005,89.24,10.76,0.54,74.75,3.74,43.36,3.74,3.769537357,0.325139984,4.3273,8.9662,1.1307,0.1364,0.2895,0.0074,0.0168,225.1
Isla Hermite,HER42PB,HER42PB1F,204,228.9,230.1,229.5,229.5,0.6,2264,2952,2669,2655,344,0.0561,0.00741,19879.57143,51064.57143,1.32,35.14285714,332.2857143,135.7142857,73.14285714,3334.428571,0.357142857,96.85714286,693.7142857,788.5714286,34656.57143,5736,6.045062186,1.798980169,0.16551125,-1.79898017,40392.57143,198.4690212,976.4843158,0.100664459,13.45893224,51.52900247,106.2586691,27.06429734,651.3769664,0.944911183,54.99523789,44.67181918,96.51572781,344.0900353,150.653023,0.14865909,0.024764567,0.004127662,0.024764567,419.3613625,88.49,11.51,0.58,76.14,3.81,44.17,3.81,3.788045826,0.326747897,4.3544,9.0702,1.1498,0.1496,0.3191,0.0084,0.019,226.5
Isla Hermite,HER42PB,HER42PB1F,205,230.3,231.5,230.9,230.9,0.6,2304,2968,2694,2679,332,0.0571,0.00723,19974,51093.85714,1.284285714,42.42857143,305.2857143,107,62.42857143,3231,5.142857143,102.2857143,673.2857143,766.5714286,35404.14286,5789.714286,6.117199915,1.81089416,0.1635425,-1.81089416,41193.85714,118.5256653,455.055465,0.057113087,8.243323417,36.51809727,21.61018278,20.18132093,204.5189478,13.60672103,82.25106744,81.30747052,87.42398058,292.3214148,118.1365231,0.135035387,0.0221909,0.003648218,0.022190901,311.1947025,88.43,11.57,0.58,75.58,3.78,43.84,3.78,3.780546643,0.325968666,4.5593,9.5471,1.14,0.1491,0.3197,0.0085,0.0193,227.1
Isla Hermite,HER42PB,HER42PB1F,206,231.6,232.9,232.3,232.3,0.7,2358,2976,2719,2704,309,0.0571,0.00668,19858.375,52366.875,1.33,49.75,372,124.375,74,5519.375,13.75,137.625,599.25,748.625,34541,5590.25,6.180155757,1.821249154,0.161838818,-1.821249156,40131.25,422.5487081,924.123436,0.092272887,5.922113522,50.59926595,31.02965172,15.83847034,531.7714164,23.51139541,37.30161812,81.77102176,109.1825961,576.1423435,132.9551482,0.090527991,0.014700408,0.002387464,0.014700408,685.6508378,85.66,14.34,0.72,65.63,3.28,38.07,3.28,3.63942657,0.313562363,5.0521,10.6322,1.0935,0.1831,0.3945,0.0105,0.0237,227.2
Isla Hermite,HER42PB,HER42PB1F,207,233.1,234.3,233.7,233.7,0.6,2408,2984,2743,2729,288,0.0569,0.00615,20527.57143,52994,1.295714286,42.28571429,298.5714286,83.57142857,50.71428571,4773.714286,9.285714286,131.1428571,511.8571429,770,35936.71429,5796.142857,6.201289585,1.824676744,0.16128274,-1.824676744,41732.85714,267.5224957,1008.855127,0.045773771,11.62919151,30.94542046,36.6599561,9.214377999,639.2784251,15.88200539,37.41402844,115.0469883,112.1279032,562.6019061,130.2093552,0.085047282,0.013703716,0.002208319,0.013703715,671.1905911,75.5,24.5,1.23,35.42,1.77,20.54,1.77,3.022374205,0.260448021,4.9832,10.5444,1.0767,0.3495,0.757,0.0199,0.0452,227.4
Isla Hermite,HER42PB,HER42PB1F,208,234.5,235.7,235.1,235.1,0.6,2439,2996,2767,2753,279,0.0573,0.00595,19037.57143,48330.14286,1.361428571,28.71428571,201.4285714,63.42857143,38,2897.142857,13.28571429,79.14285714,393.7142857,723.5714286,34505,5376.857143,6.420743861,1.858998341,0.155912789,-1.858998341,39881.85714,321.1193221,635.1733172,0.104151904,10.65698966,24.8116716,18.5639179,19.94993734,429.9005422,35.15069599,51.44067318,139.2272893,122.5654344,628.4573706,97.55755322,0.226086768,0.035424243,0.005555168,0.035424243,543.0544566,75.12,24.88,1.24,38.75,1.94,22.48,1.94,3.112626025,0.268616303,4.3693,9.2804,1.1516,0.3814,0.8291,0.0219,0.0498,227.8
Isla Hermite,HER42PB,HER42PB1F,209,235.8,236.9,236.4,236.4,0.6,2465,3006,2789,2776,271,0.0569,0.00568,17822.71429,45813,1.355714286,36.14285714,276.4285714,88.14285714,61.14285714,4167,0.357142857,85.85714286,671.8571429,615.8571429,30762.57143,5317.571429,5.782286384,1.754524381,0.173037638,-1.754524382,36080.14286,825.3842972,1399.481332,0.082433234,19.68441491,84.22560407,30.55284259,13.33452376,1041.976967,0.944911183,33.43365855,133.7976439,107.7704792,1763.157098,206.265086,0.145496599,0.025401299,0.00443615,0.025401299,1957.721586,73.17,26.83,1.34,30.35,1.52,17.61,1.52,2.868466923,0.247590558,3.8992,8.3151,1.1141,0.4084,0.8914,0.0232,0.053,228.2
Isla Hermite,HER42PB,HER42PB1F,210,237.1,238.3,237.7,237.7,0.6,2483,3019,2814,2799,268,0.0573,0.00562,16619.71429,43730.14286,1.258571429,68.28571429,381.8571429,120.1428571,77.42857143,5541.571429,4.428571429,130.5714286,1104.857143,669.1428571,27311.85714,5114.714286,5.325474551,1.669018665,0.18909758,-1.669018666,32426.57143,1866.585538,3936.853923,0.112609735,21.89150738,84.06431778,33.94322992,26.66994028,1087.674409,7.699721702,65.85301092,367.8298649,85.71158726,4119.813444,450.5188543,0.476473099,0.090478806,0.017235542,0.090478806,4507.258141,76.83,23.17,1.16,35.38,1.77,20.52,1.77,3.02140002,0.260617838,4.4692,9.5841,1.0839,0.3268,0.7171,0.0187,0.0429,229.3
Isla Hermite,HER42PB,HER42PB1F,211,238.4,239.5,239,239,0.6,2499,3039,2838,2822,270,0.0598,0.00585,18944.28571,49520.57143,1.265714286,47.28571429,318.4285714,98.42857143,73.85714286,4686.714286,1.857142857,67.85714286,671.2857143,797.4285714,33289.71429,5649.714286,5.893205152,1.77365113,0.16973721,-1.77365113,38939.42857,201.9708843,1072.471889,0.049280538,27.17667067,75.89215406,37.54489376,44.22453531,1038.414772,3.184785259,46.61340498,63.8297587,135.7311769,468.1711632,83.02351933,0.110447563,0.018588015,0.003129383,0.018588016,490.0581112,77.91,22.09,1.1,45.67,2.28,26.49,2.29,3.276767303,0.28326905,4.0849,8.7968,1.1382,0.3227,0.711,0.0193,0.0444,230.1
Isla Hermite,HER42PB,HER42PB1F,212,239.7,240.9,240.3,240.3,0.6,2525,3059,2860,2844,267,0.0702,0.00676,19208.42857,49129.28571,1.255714286,44.42857143,390.4285714,99,69.71428571,4346.428571,4.142857143,92.71428571,723.1428571,727.1428571,33133.42857,5680,5.833300907,1.763434613,0.171480836,-1.763434613,38813.42857,658.0751875,1712.229318,0.07367884,16.16433464,128.4547354,46.03983782,24.37699931,766.2038147,10.96096972,50.53617281,177.5522727,59.19861646,956.2637114,124.1531313,0.107676833,0.018685374,0.003243448,0.018685374,1055.383162,76.35,23.65,1.18,39.24,1.96,22.76,1.96,3.125004609,0.269112875,4.4562,9.6411,1.1252,0.3486,0.7716,0.0245,0.0565,231
Isla Hermite,HER42PB,HER42PB1F,213,241.1,242.3,241.7,241.7,0.6,2584,3066,2875,2863,241,0.0723,0.00626,19740.14286,50887.57143,1.26,70.85714286,454.8571429,110.2857143,65.14285714,4459.142857,0.357142857,89.28571429,840.8571429,719.5714286,34229.28571,5840.857143,5.855720149,1.765333275,0.171492661,-1.765333274,40070.14286,1215.089493,2522.895549,0.075718778,34.01680257,186.1365346,24.31538803,18.07787387,758.7088657,0.944911183,76.06732607,253.2801009,118.6140199,2992.847291,199.0991617,0.405523553,0.070040261,0.012156984,0.070040262,3133.336051,75.47,24.53,1.23,32.36,1.62,18.77,1.62,2.932259851,0.253077302,3.9811,8.647,1.178,0.3828,0.8506,0.0277,0.0639,230.9
Isla Hermite,HER42PB,HER42PB1G,220,241.3,242.7,242,242,0.7,2599,3070,2879,2868,235,0.0702,0.00596,20765.71429,52891.85714,1.271428571,53.85714286,373.7142857,98.57142857,69.85714286,3969.285714,0.357142857,75.71428571,665.8571429,791.8571429,36491.14286,6042.571429,6.039889401,1.79779123,0.165761662,-1.797791229,42533.71429,896.5856929,1739.593576,0.106054793,15.66767981,29.61257777,14.84202528,17.17972227,504.8411348,0.944911183,75.79295105,147.5719356,91.72500308,1729.432029,213.7856069,0.226409064,0.037126294,0.006095912,0.037126294,1875.118638,76.04,23.96,1.2,44.63,2.23,25.89,2.23,3.253856794,0.280266537,5.9408,13.346,0.807,0.2542,0.5839,0.0178,0.0425,238.1
Isla Hermite,HER42PB,HER42PB1G,221,242.9,244.1,243.5,243.5,0.6,2656,3079,2897,2889,211,0.0707,0.00535,20532.85714,51451.57143,1.254285714,17.57142857,218,43.57142857,11.57142857,2921.571429,5.142857143,86,400.2857143,862.4285714,37401.71429,6032.285714,6.204059762,1.824885245,0.16128765,-1.824885245,43434,420.5565474,1091.038933,0.057693773,9.501879513,35.26093211,15.09809196,16.54143427,311.2779343,13.60672103,63.84877968,93.22144654,80.34686707,844.4459158,209.2794896,0.168955739,0.027283835,0.004407894,0.027283835,986.0226502,67.28,32.72,1.64,29.55,1.48,17.14,1.48,2.841414913,0.245349712,5.3135,11.9952,0.7586,0.3689,0.8513,0.0261,0.0622,238.3
Isla Hermite,HER42PB,HER42PB1G,222,244.2,245.4,244.8,244.8,0.6,2707,3088,2913,2908,191,0.0702,0.00477,20650.85714,51585.85714,1.29,19.14285714,186.2857143,28.71428571,17.28571429,3227.714286,0.357142857,50.14285714,312.4285714,848.1428571,37826.42857,5853.857143,6.466406437,1.866258385,0.154758087,-1.866258386,43680.28571,324.984322,790.0505107,0.06350853,11.12697281,39.01586979,22.37345366,13.87701079,525.6331783,0.944911183,66.68940089,81.24829669,65.28253613,688.0733626,199.2096288,0.186926301,0.029152018,0.004550262,0.029152018,807.2537218,71.51,28.49,1.42,36.68,1.83,21.28,1.84,3.057767664,0.264393445,5.2022,11.7934,0.9243,0.3683,0.8533,0.0259,0.0617,238.5
Isla Hermite,HER42PB,HER42PB1G,223,245.6,246.8,246.2,246.2,0.6,2746,3100,2931,2927,177,0.0707,0.00445,21134.42857,51747.85714,1.284285714,14.85714286,183.4285714,27.42857143,17.71428571,1518,0.357142857,27.71428571,359.2857143,874,39119.71429,6076.142857,6.440255537,1.862392162,0.155327984,-1.86239216,45195.85714,265.0106018,897.9889436,0.056230817,9.423880507,25.23131086,14.05770421,15.12959887,228.8077796,0.944911183,27.63279625,108.6611158,90.47835837,764.8175631,160.9227854,0.13062719,0.020260905,0.003143311,0.020260904,877.8542834,80.95,19.05,0.95,69.35,3.47,40.22,3.47,3.694364384,0.318733078,5.0921,11.5922,1.0317,0.2428,0.5648,0.0172,0.041,238.9
Isla Hermite,HER42PB,HER42PB1G,224,246.9,248.1,247.5,247.5,0.6,2777,3111,2949,2946,167,0.0704,0.00417,21672.57143,53576.57143,1.285714286,21,204.5714286,55.14285714,41.85714286,1815.285714,6,54.28571429,341.2857143,900.5714286,40182.71429,6265.428571,6.41499204,1.858481826,0.155933456,-1.858481825,46448.14286,199.8723402,1011.801505,0.093248261,13.31665624,25.6700678,80.90823726,32.34928423,467.4589873,9.16515139,92.79855294,64.67537987,107.354331,433.5053688,114.1969894,0.12237678,0.019073818,0.002973756,0.019073817,470.1575724,86.61,13.39,0.67,78.71,3.94,45.65,3.94,3.821003607,0.329786511,5.0921,11.6431,0.9987,0.1545,0.3609,0.0109,0.0261,239.6
Isla Hermite,HER42PB,HER42PB1G,225,248.3,249.5,248.9,248.9,0.6,2801,3124,2967,2966,161,0.075,0.00427,21531.28571,53533.28571,1.294285714,25.57142857,242.2857143,34.14285714,24.28571429,1902.857143,3.857142857,37.85714286,368,936.5714286,39928.71429,6229.714286,6.410584459,1.857644954,0.156086796,-1.857644955,46158.42857,698.6801162,1653.621351,0.123539082,8.223080178,23.72561405,14.96026483,11.23557276,191.0815084,7.581305328,59.49069555,114.5556633,143.2490339,1152.131028,148.8463573,0.172170257,0.026620505,0.004118607,0.026620504,1232.982814,86.7,13.3,0.67,76.75,3.84,44.52,3.84,3.795938526,0.327412487,5.3043,12.1813,1.0339,0.1586,0.3722,0.0119,0.0286,240.3
Isla Hermite,HER42PB,HER42PB1G,226,249.7,250.9,250.3,250.3,0.6,2820,3138,2985,2984,159,0.104,0.00579,19921.14286,50245.57143,1.33,29.71428571,233.1428571,51.71428571,39,2431,32.85714286,51.28571429,379.7142857,819.2857143,36482.85714,5784.428571,6.305547232,1.840962616,0.158739185,-1.840962616,42267.28571,941.1909882,1496.684542,0.094692485,18.38218599,51.29466695,20.46716302,30.69744832,945.7707615,80.92677466,33.2651684,109.5821066,85.29500627,1994.181154,213.6920347,0.207558206,0.033064658,0.005270622,0.033064656,2172.554158,86.8,13.2,0.66,74.64,3.73,43.29,3.73,3.767921661,0.324655759,4.9832,11.4912,1.0625,0.1616,0.3808,0.0168,0.0405,241.2
Isla Hermite,HER42PB,HER42PB1G,227,251,252.3,251.7,251.7,0.6,2841,3152,2998,2997,155,0.1036,0.00562,20901.28571,51615.85714,1.331428571,36.14285714,297.7142857,58.85714286,37.85714286,2246.142857,0.357142857,19.42857143,476.7142857,785.7142857,37636.42857,5942.571429,6.33634456,1.846056242,0.157897112,-1.846056242,43579,114.9995859,536.5318967,0.069144431,20.4811179,41.08411812,19.28236302,15.89998503,133.929619,0.944911183,30.77800699,100.0911489,91.42157711,218.3123581,139.786572,0.152121371,0.023919262,0.003763075,0.023919263,269.3560221,87.16,12.84,0.64,77.37,3.87,44.88,3.87,3.803992261,0.328018049,5.0786,11.7595,1.0456,0.154,0.3642,0.016,0.0386,242
