"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-7.6248693855067,4.88e-05,3.06574451930241,0.265985286,3.96157625903888,2.60012330689141,5.32302921118635
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-8.1446783634481,2.9e-05,3.53536141071338,0.161244834,3.82748171561748,2.46665814151819,5.18830528971678
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-9.39787549582302,8.29e-06,3.62922159939006,0.844109781,3.50419584635771,2.14393346891731,4.86445822379811
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-8.58873215859855,1.86e-05,3.62513118517816,0.240189735,3.71292965237483,2.35245962968029,5.07339967506938
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-7.80830554454428,4.06e-05,3.9844393195492,0.73644544,3.91425543728137,2.55305111186432,5.27545976269842
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-7.63844649909846,4.82e-05,3.78801354276903,0.295929446,3.95807378615879,2.59664022714073,5.31950734517685
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-12.3984445381776,4.125e-07,3.37553375081111,0.245615046,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-12.3984445381776,4.125e-07,3.49122404765087,0.403761077,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-8.87358246187781,1.4e-05,4.19322257080977,0.437156922,3.63944713671504,2.27911453019329,4.9997797432368
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-7.22160885704769,7.31e-05,3.6016805686366,0.454581421,4.0656049286816,2.70350379249037,5.42770606487283
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-12.3984445381776,4.125e-07,3.68601553400694,0.570364181,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-12.3984445381776,4.125e-07,3.25146044625172,0.604375968,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-9.72785498389297,5.96e-06,2.83442463779072,0.095315385,3.41907140513239,2.05873181616245,4.77941099410233
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-9.80454760468122,5.52e-06,3.04009534210467,0.288519863,3.39928709511697,2.03891612906008,4.75965806117385
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-10.8923489772451,1.86e-06,2.74996969107395,0.154857362,3.11866818590765,1.75730697443802,4.48002939737727
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-12.3984445381776,4.125e-07,3.36968780245525,0.465111204,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-6.4995120334738,0.000150417,3.10812005563607,0.503526008,4.2518834424669,2.88827321547294,5.61549366946086
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-9.61680598041793,6.66e-06,2.07901959267187,0.049579076,3.44771859294619,2.0874154589424,4.80802172694997
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-9.28183637368125,9.31e-06,3.41801018735681,0.494240099,3.53413032952928,2.17387281275213,4.89438784630643
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-12.3984445381776,4.125e-07,2.80491069370191,0.41479256,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-7.77357868248478,4.21e-05,3.61764363767697,0.19742336,3.92321388723114,2.56196471273384,5.28446306172843
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-10.5729182064788,2.56e-06,3.52367868168802,0.220408107,3.20107138627232,1.84010654058149,4.56203623196315
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-8.14366948836145,2.91e-05,3.4990720781595,0.231593164,3.82774197400057,2.46691740343198,5.18856654456917
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-8.60984590541279,1.82e-05,2.87487884117517,0.435992606,3.70748296261164,2.34702552312041,5.06794040210287
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-9.00066308517237,1.23e-05,2.95166894721385,0.317688595,3.60666428978178,2.24637044640072,4.96695813316283
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-12.3984445381776,4.125e-07,3.54007925457092,0.086174127,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-9.37639495630627,8.47e-06,3.1228272136505,0.286152255,3.50973715722608,2.14947655442272,4.86999776002944
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-9.2637411487033,9.48e-06,3.02993923063869,0.055879132,3.5387983345744,2.17854053033964,4.89905613880915
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-10.1596709579285,3.87e-06,3.23900503216466,0.387726603,3.30767631898038,1.94709403598706,4.6682586019737
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-8.81634748554309,1.48e-05,3.37529660788889,0.397568164,3.65421197984979,2.29385737196819,5.0145665877314
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-12.3984445381776,4.125e-07,3.28397878418057,0.456257456,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-9.41368129599421,8.16e-06,2.9098237393006,0.427638024,3.50011844168155,2.13985450459185,4.86038237877125
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-12.3984445381776,4.125e-07,3.37881315029192,0.410703063,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-9.94015153690772,4.82e-06,2.7232734649831,0.085288537,3.36430549966613,2.00386665802204,4.72474434131022
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-9.0960032667241,1.12e-05,3.08871184642079,0.410442305,3.58206948927348,2.22179559447042,4.94234338407653
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-12.3984445381776,4.125e-07,2.88742139930985,0.148959866,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-12.3984445381776,4.125e-07,3.30125500615249,0.496784369,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-8.76036089456137,1.57e-05,3.00023784620038,0.263183123,3.66865477840465,2.3082759193604,5.02903363744889
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-8.96830441141015,1.27e-05,3.46713565612529,0.522330623,3.61501182083261,2.2547094271859,4.97531421447932
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-12.3984445381776,4.125e-07,2.58407201230154,0.348500948,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-10.7902194821687,2.06e-06,3.10187369402627,0.289114572,3.14501441806847,1.78378947350167,4.50623936263527
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-9.48609387356269,7.59e-06,3.23708143133069,0.440446036,3.48143824965127,2.12116441577194,4.84171208353059
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-12.3984445381776,4.125e-07,3.13401237158342,0.1607616,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-12.3984445381776,4.125e-07,3.29514222257321,0.334567514,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-8.13129153920801,2.94e-05,3.44252992167188,0.522141509,3.83093509976534,2.47009823217416,5.19177196735653
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-9.58721802323243,6.86e-06,3.85287535714911,0.325185819,3.4553513653259,2.09505615233088,4.81564657832093
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-12.3984445381776,4.125e-07,3.98221238143133,0.455902306,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-10.031320924046,4.4e-06,2.56318952524941,0.138855423,3.34078663435,1.98029325693685,4.70128001176316
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-10.2774539935849,3.44e-06,3.40648890117947,0.476514828,3.27729196038066,1.91661561362254,4.63796830713878
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-9.75334489410641,5.81e-06,3.27553372469413,0.203721538,3.41249580136836,2.05214634580025,4.77284525693648
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-8.48119400797582,2.07e-05,3.71191056155902,0.151448159,3.74067114938638,2.38013108101371,5.10121121775905
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-8.67614203068845,1.71e-05,4.16844604046188,0.594457678,3.69038062497089,2.32996020118976,5.05080104875202
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-9.9054895552068,4.99e-06,3.64558648842404,0.597561617,3.37324721250201,2.01282722718019,4.73366719782383
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-9.11010597243041,1.11e-05,3.63875709365244,0.391858572,3.57843142998065,2.21815982121252,4.93870303874878
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-10.9251388000681,1.8e-06,3.35563552275323,0.447155513,3.11020943181354,1.74880256933534,4.47161629429173
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-7.88648274230208,3.76e-05,3.16714922861896,0.12582047,3.89408815259765,2.5329809975767,5.2551953076186
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-12.3984445381776,4.125e-07,2.81106394123518,0.310936112,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-12.3984445381776,4.125e-07,3.30914303059058,0.601956681,2.73014239054324,1.36573276233488,4.0945520187516
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-6.64589267878867,0.000129935,4.31021719623181,0.998541864,4.21412179033661,2.8508535628764,5.57739001779682
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-7.11001100772389,8.17e-05,4.40542971898481,1.376284175,4.09439370164806,2.73208853142913,5.456698871867
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-6.88490924832401,0.000102311,4.31145096094824,0.647526893,4.15246295195155,2.78971373626753,5.51521216763557
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-9.10791917187703,1.11e-05,3.30600657103305,0.458474537,3.5789955564852,2.21872360446196,4.93926750850843
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-8.07455433555458,3.11e-05,4.17992757005025,0.643115219,3.84557153303559,2.48467661238162,5.20646645368956
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-7.95995164834228,3.49e-05,3.35858273198982,0.45941447,3.87513546068735,2.51411483414967,5.23615608722504
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-8.30744698508811,2.47e-05,3.36689568062705,0.171941507,3.78549247547664,2.42481819951076,5.14616675144253
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-9.18290031755079,1.03e-05,2.45736692217607,0.10489905,3.55965275379996,2.19939022043879,4.91991528716113
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-10.5612675892588,2.59e-06,3.79155135686407,0.350471561,3.20407688302783,1.84312483562941,4.56502893042626
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-9.61380747742167,6.68e-06,3.37991501008423,0.129787204,3.44849211342639,2.08818981649082,4.80879441036196
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-6.44886947434526,0.000158231,4.53848628591666,0.215122776,4.26494764707323,2.90121483357538,5.62868046057109
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-6.6226710780784,0.000132987,3.69253363918979,0.370308521,4.22011224082303,2.85679098241917,5.5834334992269
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-7.0198092570737,8.94e-05,4.40179627466128,0.230844804,4.11766294685646,2.75518505590284,5.48014083781008
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-7.40310625510997,6.09e-05,4.3812426909703,0.565674037,4.01878424693478,2.65699212035982,5.38057637350974
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-7.01819422361448,8.95e-05,3.97682991679584,0.456586235,4.11807957524019,2.75559852821096,5.48056062226941
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-7.04110268853258,8.75e-05,4.65866304560745,0.961084227,4.1121699040455,2.74973341533087,5.47460639276014
