Location,Site,Section,Sample_ID,field_min_depth,field_max_depth,field_depth_mid,strat_min_depth,strat_max_depth,strat_depth_mid,depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate_cmyr-1,kcps,cps,MSE,K,K_sd,Ca,Ca_sd,Ti,Ti_sd,Mn,Mn_sd,Fe,Fe_sd,Co,Co_sd,Ni,Ni_sd,Cu,Cu_sd,Zn,Zn_sd,Rb,Rb_sd,Sr,Sr_sd,Zr,Zr_sd,Mo_inc,Mo_coh,coh_inc,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,dry_mass_pc,dry_mass_err
Bird Island,BI10,BI10.4,145,141,142,141.5,132,133,132.5,132.5,2055.67,2332.71,2176.07,2195.64,0.07082,23972.81818,57889.27273,1.315454545,8.181818182,0.818181818,202.5454545,20.25454545,24.36363636,2.436363636,30,3,2676.181818,267.6181818,63.81818182,6.381818182,233.4545455,23.34545455,166.3636364,16.63636364,198.0909091,19.80909091,23.18181818,2.318181818,395.0909091,39.50909091,963.8181818,96.38181818,43889.09091,6543,0.149073162,498.626003,178.5463525,0.003382222,5412.77206,974.2989708,5488.24581,713.4719553,523.0275133,73.22385186,51.81193098,6.217431718,36760.73258,6616.931864,3.769043144,0.26383302,7.155451754,3.863943947,40.6484082,5.690777148,36.99629166,3.329666249,9.787053209,1.565928513,91.25190224,1.825038045,9.674570314,0.483728516,14.8081316,1.48081316
Bird Island,BI10,BI10.4,155,152.7,153.8,153.2,143.7,144.8,144.25,144.25,2179.55,2520.54,2361.64,2362.25,0.09204,23105.16667,59388.66667,1.445,3.333333333,0.333333333,163.6666667,16.36666667,21.91666667,2.191666667,37.08333333,3.708333333,7485.25,748.525,241.3333333,24.13333333,224.6666667,22.46666667,194.5,19.45,335.9166667,33.59166667,23.08333333,2.308333333,209.3333333,20.93333333,889.5833333,88.95833333,41299.08333,6409.916667,0.155222517,461.5002134,152.3157357,0.003991243,5594.694254,1007.044966,6436.237221,836.7108387,1149.476822,160.9267551,82.80022216,9.936026659,6074.810846,1093.465952,1.250579343,0.087540554,6.317256008,3.411318244,67.58862806,9.462407928,145.146567,13.06319103,20.81297886,3.330076618,121.0153008,2.420306016,58.14267286,2.907133643,16.33050513,1.633050513
Bird Island,BI10,BI10.4,165,164.8,165.8,165.3,155.8,156.8,156.3,156.3,2249.13,2670.38,2494.89,2492.63,0.13256,22003.36364,55622.63636,1.340909091,22.36363636,2.236363636,298.7272727,29.87272727,77,7.7,45.72727273,4.572727273,5640.909091,564.0909091,97.45454545,9.745454545,219.6363636,21.96363636,153.9090909,15.39090909,107.3636364,10.73636364,18.36363636,1.836363636,341.1818182,34.11818182,842,84.2,39460.90909,6059.454545,0.153574041,1155.963361,195.2973956,0.003237462,2804.420041,504.7956074,5642.915643,733.5790336,253.7523195,35.52532473,42.83579617,5.14029554,49049.46764,8828.904175,16.76515491,1.173560844,16.20702482,8.751793403,58.21751812,8.150452537,148.0981288,13.32883159,4.260143181,0.681622909,85.39705279,1.707941056,5.057282645,0.252864132,15.40632226,1.540632226
Bird Island,BI10,BI10.4,168,168.4,170,169.2,159.4,161,160.2,160.2,2272.78,2732.60,2522.11,2522.05,0.16196,23517.94118,58045.35294,1.348823529,14.70588235,1.470588235,221.5294118,22.15294118,53.11764706,5.311764706,52.58823529,5.258823529,5513.470588,551.3470588,93.94117647,9.394117647,223.5882353,22.35882353,128.1176471,12.81176471,68.88235294,6.888235294,47.94117647,4.794117647,306.8235294,30.68235294,807.4705882,80.74705882,41957.52941,6396.058824,0.152447822,646.1320606,215.9295228,0.004793828,21023.43508,3784.218314,6500.001765,845.0002295,1574.554031,220.4375643,219.4284939,26.33141927,51904.82693,9342.868847,14.16367715,0.991457401,12.29132094,6.637313308,34.00992075,4.761388905,148.2023206,13.33820885,43.16608535,6.906573656,121.2110164,2.424220328,16.90685979,0.84534299,18.59519446,1.859519446
Bird Island,BI10,BI10.5,181,174.6,175.6,175.1,167.1,168.1,167.6,167.6,2315.87,2805.79,2565.17,2567.74,0.15607,23704.54545,59517.81818,1.359090909,25.63636364,2.563636364,234.4545455,23.44545455,59.27272727,5.927272727,34.18181818,3.418181818,6844.727273,684.4727273,139.0909091,13.90909091,239.5454545,23.95454545,158.7272727,15.87272727,107.4545455,10.74545455,30.63636364,3.063636364,331.3636364,33.13636364,889,88.9,41661.81818,6516.909091,0.156416456,698.4810403,165.7784392,0.00248921,1243.638909,223.8550036,6176.904031,802.997524,227.5458294,31.85641612,41.17278862,4.940734634,34127.39087,6142.930357,6.771422937,0.473999606,8.534630865,4.608700667,31.39605337,4.395447472,72.11422012,6.490279811,2.564526013,0.410324162,95.32051892,1.906410378,5.156965844,0.257848292,14.38022471,1.438022471
Bird Island,BI10,BI10.5,191,186.6,187.6,187.1,179.1,180.1,179.6,179.6,2392.72,2951.11,2635.26,2644.63,0.09353,21510,58730.81818,1.32,8,0.8,223.3636364,22.33636364,42.27272727,4.227272727,35.81818182,3.581818182,11848.63636,1184.863636,215.5454545,21.55454545,186.6363636,18.66363636,161.3636364,16.13636364,20.18181818,2.018181818,17.36363636,1.736363636,409.8181818,40.98181818,739,73.9,36929.18182,5825.272727,0.157757844,652.108552,199.2370904,0.005194461,11337.75217,2040.795391,6093.055388,792.0972004,915.5577505,128.1780851,122.3868181,14.68641817,29114.97389,5240.6953,5.562421054,0.389369474,5.623618255,3.036753858,28.97367916,4.056315082,93.7163573,8.434472157,24.03856275,3.84617004,119.1548845,2.38309769,15.8979202,0.79489601,20.19056256,2.019056256
Bird Island,BI10,BI10.5,194,190.3,191.3,190.8,182.8,183.8,183.3,183.3,2446.36,3000.53,2669.34,2684.19,0.08924,21500.09091,61427.81818,1.414545455,5.090909091,0.509090909,184,18.4,32.72727273,3.272727273,27.63636364,2.763636364,16426.63636,1642.663636,237.9090909,23.79090909,179.2727273,17.92727273,142.3636364,14.23636364,7.727272727,0.772727273,12.81818182,1.281818182,203.9090909,20.39090909,700.2727273,70.02727273,35551.54545,5773.636364,0.162441652,762.2013335,147.2387671,0.004380893,21256.47654,3826.165777,9697.311696,1260.65052,2196.956371,307.5738919,243.6402038,29.23682446,24845.10488,4472.118878,3.933228837,0.275326019,4.972003175,2.684881715,26.9304948,3.770269272,75.23867924,6.771481132,58.90663431,9.42506149,121.5336821,2.430673642,34.80855314,1.740427657,35.50400774,3.550400774
Bird Island,BI10,BI10.5,197,194,195,194.5,186.5,187.5,187,187,2460.59,3059.22,2709.75,2725.65,0.06416,21368,63253.63636,1.329090909,6.181818182,0.618181818,212.7272727,21.27272727,37.18181818,3.718181818,26.45454545,2.645454545,18888.27273,1888.827273,197.8181818,19.78181818,195.9090909,19.59090909,143.0909091,14.30909091,35.54545455,3.554545455,37.36363636,3.736363636,252.1818182,25.21818182,641.3636364,64.13636364,34873.36364,5607.636364,0.160814896,692.400646,152.3169542,0.003733565,4642.258304,835.6064947,7288.66125,947.5259625,660.9863166,92.53808432,67.78989286,8.134787143,27055.53366,4869.996059,5.752426608,0.402669863,6.761396788,3.651154266,46.72905914,6.54206828,130.7729603,11.76956643,12.67353344,2.02776535,118.8967341,2.377934682,12.27077458,0.613538729,15.3832195,1.53832195
Bird Island,BI10,BI10.5,202,199.9,200.8,200.3,192.4,193.3,192.85,192.85,2561.92,3150.15,2800.45,2817.61,0.04946,20677.77778,62829.77778,1.47,9,0.9,262.6666667,26.26666667,50.33333333,5.033333333,46,4.6,21612.11111,2161.211111,199.7777778,19.97777778,188.8888889,18.88888889,138.1111111,13.81111111,22.11111111,2.211111111,56.77777778,5.677777778,303.3333333,30.33333333,617.1111111,61.71111111,31754.11111,5380.777778,0.169655698,1836.138301,193.7335656,0.004830661,2367.746797,426.1944235,5866.599826,762.6579774,234.8825033,32.88355046,42.2400533,5.068806396,70333.76898,12660.07842,6.816523388,0.477156637,10.88241106,5.876501972,68.09335946,9.533070324,90.27805952,8.125025357,2.553601126,0.40857618,85.79649547,1.715929909,5.275218799,0.26376094,16.86311015,1.686311015
Bird Island,BI10,BI10.6,218,209.5,210.5,210,205.5,206.5,206,206,2799.10,3379.03,3076.30,3082.47,0.05043,22777.27273,67689.90909,1.406363636,16.54545455,1.654545455,277.6363636,27.76363636,47.45454545,4.745454545,41.72727273,4.172727273,21337.36364,2133.736364,173.4545455,17.34545455,196.5454545,19.65454545,131.7272727,13.17272727,572.5454545,57.25454545,56.18181818,5.618181818,347.3636364,34.73636364,701.8181818,70.18181818,35983.63636,5795.545455,0.161179198,1415.962943,168.6542995,0.004940452,21467.56946,3864.162503,6764.508083,879.3860508,1293.229498,181.0521297,160.5283798,19.26340558,107255.388,19305.96984,11.84941346,0.829458942,9.702568502,5.239386991,34.46389212,4.824944897,255.5835815,23.00252234,25.70637949,4.113020718,111.2286921,2.224573842,16.62081972,0.831040986,20.94043551,2.094043551
