"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd","dry_mass_err"
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.972727,23972.81818,57889.27273,1.315454545,-8.543590627,-5.378833545,-7.48005937,-7.279909155,-2.797072457,-6.524513395,-5.23590819,-5.575590899,-5.401101578,-7.518497149,-4.710223656,-3.818417798,-1.903318071,0.149073162,-8.761871462,-7.338158899,-7.682855741,-7.836554729,-4.625439144,-6.560457473,-6.959830847,-7.0109981,-6.803902049,-7.178226969,-6.18801118,-6.335376745,-5.689222356,0.003382222,8.596516636,1.54737299448,8.610363959,1.11934731467,6.259634069,0.87634876966,3.947620451,0.47371445412,10.5121855,1.89219339,1.326821161,0.09287748127,1.967874549,1.06265225646,3.704959677,0.51869435478,3.610817682,0.32497359138,2.281060411,0.36496966576,4.513623839,0.09027247678,2.269500826,14.8081316,7.032671095,2.902131942,0.625871991,-2.996484677,5.175645282,-3.003790252,-3.4831463,-1.97316695,-1.218525202,-2.820044203,-0.357031769,-1.708559867,1.48081316
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.408333,23105.16667,59388.66667,1.445,-9.19759933,-5.530233462,-7.526482685,-7.009346596,-1.708798207,-5.143486468,-5.213853769,-5.359552732,-4.811641508,-7.452039535,-5.283877346,-3.83812702,-1.862895602,0.155222517,-8.630318201,-7.505479893,-8.043971942,-7.722906978,-3.151969244,-6.348223826,-6.847444846,-6.779882759,-6.154303148,-7.034744004,-6.075074343,-5.927618022,-5.523652466,0.003991243,8.629573973,1.55332331514,8.769699366,1.14006091758,7.04706218,0.9865887052,4.416430744,0.52997168928,8.711906131,1.56814310358,0.223606918,0.01565248426,1.843284938,0.99537386652,4.213439745,0.5898815643,4.977744039,0.44799696351,3.035576776,0.48569228416,4.79591699,0.0959183398,4.062899867,16.33050513,7.321501501,4.310113661,2.998570023,0.095350908,4.508997095,-5.699902113,-3.820949104,-0.991264886,0.416448222,-1.293759575,0.039170547,1.866165217,1.633050513
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.272727,22003.36364,55622.63636,1.340909091,-7.46838244,-4.883225927,-6.241400533,-6.759992299,-1.932890034,-6.003552307,-5.190019176,-5.550710295,-5.910836454,-7.648823876,-4.75102726,-3.847792578,-1.873572475,0.153574041,-7.209401009,-6.91043121,-6.485147328,-7.697981529,-2.550591306,-6.596932091,-7.068922814,-6.493438932,-6.34038836,-7.201384257,-6.387704898,-5.849601068,-5.732965518,0.003237462,7.938952038,1.42901136684,8.638156169,1.12296030197,5.536358671,0.77509021394,3.757374112,0.45088489344,10.80058461,1.9441052298,2.81930262,0.1973511834,2.785444779,1.50414018066,4.064186308,0.56898608312,4.997875086,0.44980875774,1.44930277,0.2318884432,4.44731159,0.0889462318,1.620829312,15.40632226,6.371748551,3.859687644,1.511993497,-0.356881048,6.401029508,-2.229465523,-3.452511382,-0.86849302,-0.484182057,-2.970261369,0.457205785,-2.155906223,1.540632226
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.011765,23517.94118,58045.35294,1.348823529,-7.94288164,-5.243287125,-6.667178526,-6.682521008,-2.029431077,-6.102113566,-5.235597011,-5.793171103,-6.412103977,-6.76162186,-4.916195307,-3.950011913,-1.880932893,0.152447822,-8.322146958,-7.202993439,-7.012399149,-7.942389246,-4.613113375,-6.589318365,-7.091378434,-6.846023968,-6.773854324,-6.777260513,-5.96904778,-6.027930808,-5.340426112,0.004793828,9.953393051,1.79161074918,8.779557727,1.14134250451,7.361727356,1.03064182984,5.391026411,0.64692316932,10.85716707,1.9542900726,2.65068074,0.1855476518,2.508893399,1.35480243546,3.526652269,0.49373131766,4.998578371,0.44987205339,3.765055126,0.60240882016,4.797532964,0.09595065928,2.827719444,18.59519446,8.314022094,5.056383665,2.19334013,0.451899996,6.451266652,-1.986420591,-0.990654825,-0.369667763,0.181494622,-0.596639562,0.348786965,-0.935962562,1.859519446
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,23704.54545,59517.81818,1.359090909,-7.385971857,-5.179277768,-6.552134814,-7.104211415,-1.805355183,-5.701431061,-5.158551357,-5.569677741,-5.957715444,-7.197847478,-4.831411473,-3.846268908,-1.855233238,0.156416456,-7.362251156,-6.7885918,-6.976072765,-7.931949671,-3.80846859,-6.815409042,-7.35481075,-7.107919167,-6.772358512,-7.17618341,-5.846383428,-5.879654448,-5.995789839,0.00248921,7.125796965,1.2826434537,8.728572459,1.13471441967,5.427351666,0.75982923324,3.717777568,0.44613330816,10.43785559,1.8788140062,1.912711248,0.13388978736,2.144132106,1.15783133724,3.446682196,0.48253550744,4.278251253,0.38504261277,0.941773671,0.15068378736,4.557245096,0.09114490192,1.640348392,14.38022471,6.081563636,4.122919788,0.966479451,-1.778265648,5.195126237,-2.792448647,-1.995372519,-1.03233236,-3.593495968,-3.110397769,0.25054418,-1.817559443,1.438022471
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.454545,21510,58730.81818,1.32,-8.388273141,-5.10791455,-6.771675045,-6.931947096,-1.138398451,-5.146485573,-5.289750721,-5.436506404,-7.46967192,-7.605470068,-4.501174744,-3.911845376,-1.846694053,0.157757844,-8.367441631,-6.629680277,-7.597700967,-7.442140166,-2.954292144,-6.375331579,-6.800878928,-6.450163077,-7.318623485,-6.609559399,-6.144196319,-6.060127178,-5.260162517,0.005194461,9.335893336,1.68046080048,8.714904941,1.13293764233,6.819533443,0.95473468202,4.807186669,0.57686240028,10.27900789,1.8502214202,1.716033455,0.12012234185,1.726975274,0.93256664796,3.366387803,0.47129429242,4.540272745,0.40862454705,3.179659322,0.50874549152,4.780424197,0.09560848394,2.766188296,20.19056256,7.869624693,4.599801573,2.840424466,0.331048087,5.48800172,-3.210406095,-2.837766885,-1.62716197,-1.368841386,-1.103842472,1.084337082,-1.492280499,2.019056256
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.109091,21500.09091,61427.81818,1.414545455,-8.784356905,-5.26359483,-6.983354835,-7.163988842,-0.773413214,-5.006379178,-5.291584408,-5.521055726,-8.321201534,-7.880502918,-5.160037351,-3.928363672,-1.817436409,0.162441652,-8.920057892,-6.819972928,-7.577117383,-7.810305566,-2.967329131,-6.635301749,-6.868244841,-6.719089643,-8.009590075,-7.317367887,-6.177588793,-6.076605659,-5.430502713,0.004380893,9.964416906,1.79359504308,9.179603981,1.19334851753,7.694828214,1.07727594996,5.495692562,0.65948310744,10.12041603,1.8216748854,1.369460676,0.09586224732,1.603822812,0.86606431848,3.29325928,0.4610562992,4.32066545,0.3888598905,4.075953721,0.65215259536,4.800191443,0.09600382886,3.549863136,35.50400774,8.442000628,4.26436897,3.024617315,0.363534882,5.370690396,-3.645716483,-3.182204416,-3.10633591,-1.304791203,-0.18737236,0.864790502,0.063038728,3.550400774
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.418182,21368,63253.63636,1.329090909,-8.587209374,-5.097691425,-6.844437357,-7.181772573,-0.613316933,-5.175312996,-5.182011948,-5.494899926,-6.869666377,-6.839340926,-4.92995734,-3.994983049,-1.827501289,0.160814896,-8.464568851,-6.532351962,-7.78436737,-7.498447594,-2.508600415,-6.129355328,-7.303875011,-6.484838763,-7.115386972,-6.75611182,-5.93679328,-5.690989709,-5.590391799,0.003733565,8.44295623,1.5197321214,8.894075166,1.15622977158,6.493733139,0.90912263946,4.216413111,0.50596957332,10.20564683,1.8370164294,1.749621785,0.12247352495,1.911229494,1.03206392676,3.844366223,0.53821127122,4.873462692,0.43861164228,2.539515838,0.40632253408,4.778255336,0.09556510672,2.507220385,15.3832195,7.237032993,4.720821217,1.487490806,-0.450747267,5.850544593,-2.67144733,-2.960136565,-2.083269443,-0.142324946,-1.158485909,0.096859297,-1.163172711,1.53832195
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.911111,20677.77778,62829.77778,1.47,-8.147381152,-4.785086013,-6.436433794,-6.539822974,-0.373030121,-5.060795601,-5.122451571,-5.438924907,-7.278370269,-6.29411012,-4.648737919,-3.944243616,-1.773984203,0.169655698,-8.651713252,-6.319463698,-7.438852587,-7.78035413,-1.601196743,-6.334460081,-7.472759203,-6.768868294,-7.876479576,-6.361616912,-6.489936223,-6.048668805,-5.332772069,0.004830661,7.769694063,1.39854493134,8.677030499,1.12801396487,5.459085403,0.76427195642,3.743368901,0.44920426812,11.16100732,2.0089813176,1.919349575,0.13435447025,2.387147822,1.28905982388,4.220879697,0.59092315758,4.502894458,0.40526050122,0.937504569,0.15000073104,4.45197816,0.0890395632,1.663020157,16.86311015,6.217367308,2.965496413,1.114993392,-0.676621859,6.750096573,-2.95743079,-3.149671246,-0.203044292,-0.056505767,-2.710432602,0.280656911,-2.123265195,1.686311015
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,22777.27273,67689.90909,1.406363636,-7.680382938,-4.862013386,-6.630457578,-6.759117222,-0.521442659,-5.332641305,-5.21107344,-5.612099739,-4.137550533,-6.45038103,-4.636190677,-3.937804813,-1.825238504,0.161179198,-8.436392613,-6.254319848,-7.760966817,-7.580549109,-2.700223154,-6.243828669,-7.325887853,-7.402320643,-5.8760275,-6.438928118,-5.700209614,-6.458822786,-5.310298525,0.004940452,9.974298678,1.79537376204,8.819444823,1.14652782699,7.164897856,1.00308569984,5.078470748,0.60941648976,11.58296807,2.0849342526,2.472278369,0.17305948583,2.272390644,1.22709094776,3.539912171,0.49558770394,5.543549485,0.49891945365,3.24673919,0.5194782704,4.711588371,0.09423176742,2.81065611,20.94043551,8.124593356,5.049674934,3.307784164,1.450989174,7.414069676,-1.700506825,-2.275329796,-1.7648232,-1.648932335,-0.825745927,0.314048937,-1.485775505,2.094043551
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,22133.63636,59188.27273,1.385454545,-8.055558167,-5.049587655,-6.894649481,-6.901051657,-1.233033698,-5.686310521,-5.257221871,-5.539789618,-4.070777262,-6.855833857,-4.64413631,-3.896259104,-1.865102974,0.15488026,-8.270538631,-7.298066994,-8.280076474,-7.803142009,-3.504801153,-6.602212213,-7.334390222,-6.963960528,-5.431628265,-7.15434778,-6.218173009,-6.574495567,-6.161991044,0.002108052,8.245441404,1.48417945272,9.04275541,1.1755582033,6.064753414,0.84906547796,4.299141954,0.51589703448,10.73990984,1.9331837712,2.370665283,0.16594656981,2.123595827,1.14674174658,4.09771294,0.5736798116,5.989134594,0.53902211346,1.816342239,0.29061475824,4.91382517,0.0982765034,2.104704269,15.01857475,6.877586549,4.720227342,2.176009856,-0.779840094,6.261742731,-2.325850864,-3.738297792,-0.601321532,0.134088022,-2.242910023,0.884159888,-1.588894026,1.501857475
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.090909,21143.36364,63280.36364,1.398181818,-8.356472408,-4.762217913,-6.775906936,-6.830904955,-0.491534311,-5.075772438,-5.150389644,-5.447171607,-6.516613611,-6.598689877,-4.508846244,-3.920142893,-1.815150917,0.162813335,-8.166718787,-6.566045119,-7.8929411,-8.0647592,-2.738857101,-6.313701431,-7.169821162,-6.902129806,-7.112905999,-6.951041547,-5.982784891,-6.213724269,-5.382065907,0.004598313,7.686964288,1.38365357184,8.881589356,1.15460661628,5.965284367,0.83513981138,3.937979893,0.47255758716,10.25194187,1.8453495366,1.82916412,0.1280414884,2.040361142,1.10179501668,4.293159166,0.60104228324,3.880384131,0.34923457179,1.511778867,0.24188461872,4.760391011,0.09520782022,2.235226785,18.8198384,6.335924697,3.436961042,0.186294455,-1.270635019,5.011786677,-2.568766125,-2.032387757,-0.401206142,-0.110695969,-3.140973953,0.305915697,-1.774205963,1.88198384
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,-8.89702167,-5.639056548,-7.620778836,-7.355134057,-1.542912852,-5.89665055,-5.302402216,-5.686857249,-6.578287873,-6.786994515,-5.282061683,-3.94961938,-1.886137652,0.151656429,-8.641120609,-7.099431885,-7.937650527,-7.698909346,-3.034602069,-6.544027541,-7.043634896,-6.606364445,-6.751765077,-6.908762085,-6.57851928,-6.121454549,-5.544204979,0.003910051,7.863896803,1.41550142454,8.783366394,1.14183763122,5.708117853,0.79913649942,4.171487801,0.50057853612,11.13109955,2.003597919,2.774312854,0.19420189978,2.564301862,1.38472300548,4.761411168,0.66659756352,5.44675605,0.4902080445,1.11103113,0.1777649808,4.55468304,0.0910936608,1.606448306,16.82536639,6.338022251,4.961260555,1.421855792,0.002181888,6.911957228,-1.554403839,-1.933737387,-0.172960836,0.228748439,-3.124038893,-0.357900294,-2.058951363,1.682536639
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,-8.619408694,-5.218031279,-7.466616546,-7.178422474,-1.893361354,-6.526167738,-5.328747899,-6.044379344,-10.0399833,-6.981081439,-4.860199412,-3.939115337,-1.897978426,0.149871289,-8.665606854,-7.146486404,-7.753266864,-8.316123247,-3.591814766,-6.774597197,-6.995226756,-6.693265377,-11.88715831,-6.685922002,-6.140803909,-6.204816805,-5.594559639,0.003718036,7.67796019,1.3820328342,8.738893079,1.13605610027,5.842324661,0.81792545254,3.715314048,0.44583768576,10.07659702,1.8137874636,-0.013530793,-0.00094715551,1.505360884,0.81289487736,3.495780731,0.48940930234,3.394817423,0.30553356807,1.614790955,0.2583665528,4.618016981,0.09236033962,2.018512599,15.55226095,6.222780176,4.69045623,0.764762285,-1.591150894,4.434555398,-4.053259607,-3.257526766,-1.590639289,-0.694720383,-1.965029172,-0.208428347,-1.837767752,1.555226095
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,-8.133980676,-4.977702632,-6.930231721,-6.764234172,-0.387954262,-4.822784757,-5.124178307,-5.408946495,-5.498067083,-7.770517416,-5.217709375,-3.90667696,-1.811925466,0.16333933,-8.177534007,-6.744687664,-7.500250877,-7.412818958,-2.404384627,-6.213449503,-6.762427321,-6.204644425,-6.041744062,-7.038784784,-6.247064481,-5.908597752,-5.964795971,0.002567568,7.666671526,1.38000087468,8.95819998,1.1645659974,5.448090598,0.76273268372,4.040784123,0.48489409476,10.98100356,1.9765806408,3.171551781,0.22200862467,2.685804247,1.45033429338,4.9804062,0.697256868,5.756338022,0.51807042198,0.993016131,0.15888258096,4.784970077,0.09569940154,1.77172983,14.32041997,6.299328798,4.643920787,0.95984193,-0.261034216,6.554179636,-1.826261788,-3.13603433,-0.503751314,0.360007867,-3.132094962,0.600669744,-1.981244029,1.432041997
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,-8.037293703,-5.232798835,-7.179129982,-7.40258365,-1.23931534,-5.278229945,-5.150544698,-5.6005296,-4.878595291,-7.143192754,-4.885802311,-3.905806176,-1.860337411,0.155620113,-8.630191601,-7.081498554,-8.152131731,-7.978945822,-3.467777084,-6.458405222,-7.108029503,-6.547415563,-6.299475463,-7.301637509,-5.865439182,-6.17672221,-5.464040359,0.004236404,7.57172874,1.3629111732,8.731757047,1.13512841611,5.426766944,0.75974737216,3.67060435,0.440472522,10.8172296,1.947101328,3.593004031,0.25151028217,2.714873062,1.46603145348,3.906128385,0.5468579739,5.324320846,0.47918887614,0.920959691,0.14735355056,4.603531106,0.09207062212,1.680188585,15.13754881,6.201031928,4.683772465,1.037389312,-1.25589748,5.275679601,-1.430836291,-1.86697168,-0.506974296,1.296772644,-2.942782411,0.287930675,-2.017434414,1.513754881
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,-8.712308326,-4.794429497,-6.776966451,-6.423396682,0.747267803,-4.128600698,-5.084101453,-5.033795677,-4.608099785,-6.908418462,-4.744545107,-4.023672829,-1.661706076,0.189814865,-8.460557949,-6.797394202,-7.433873816,-7.227418192,-1.206230176,-5.276275157,-6.875312406,-6.272188363,-5.361332001,-6.473450493,-5.873939692,-5.854602352,-5.211871174,0.005451463,6.466382028,1.16394876504,8.813679988,1.14577839844,5.575553033,0.78057742462,4.018303259,0.48219639108,11.19876489,2.0157776802,3.559083128,0.24913581896,2.669429312,1.44149182848,4.386523367,0.61411327138,5.328205452,0.47953849068,1.208727361,0.19339637776,4.704714293,0.09409428586,1.870563968,18.81474965,5.66595127,4.341122065,1.314580812,-0.204152828,7.008788747,-1.081181463,-2.382903301,-0.057785462,0.692265457,-2.58526852,0.227197873,-3.269072905,1.881474965
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,-7.90682791,-4.923789547,-6.543883802,-6.764980459,0.076491924,-4.379425407,-5.137494276,-5.079560916,-4.620609818,-6.925766626,-4.62161411,-3.96361676,-1.763478729,0.171447406,-7.125087295,-6.787428834,-6.978654148,-7.308632327,-1.830900039,-5.85224693,-7.303443013,-6.572480407,-6.444385946,-6.52648402,-6.146239613,-5.82826191,-5.512580711,0.004035679,6.495221509,1.16913987162,8.692877153,1.13007402989,5.626038343,0.78764536802,4.00298409,0.4803580908,11.22305898,2.0201506164,2.822540743,0.19757785201,2.538413203,1.37074312962,4.363448998,0.61088285972,4.612346561,0.41511119049,1.13803483,0.1820855728,4.554428582,0.09108857164,1.84354067,19.36337954,5.784071536,4.297870742,1.173917207,-0.283484951,7.318925645,-1.378239417,-2.186871361,-0.899804984,0.064204215,-2.786152115,-1.782826509,-3.969630932,1.936337954
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,-6.869468065,-4.466997418,-5.706732584,-6.15826736,-0.014389834,-4.72225688,-5.113248041,-5.477699281,-6.247956735,-6.537718279,-4.088676273,-3.977883638,-1.760167391,0.172016068,-7.822971267,-6.418694803,-6.925982209,-7.789745763,-2.11393042,-5.919208534,-6.677204341,-6.652652489,-6.839884646,-6.454141186,-6.09394472,-5.889709181,-5.330619247,0.004841071,7.464615003,1.34363070054,8.803075571,1.14439982423,6.538843233,0.91543805262,4.389809589,0.52677715068,11.0838039,1.995084702,3.225320472,0.22577243304,2.489820975,1.3445033265,3.933014098,0.55062197372,4.874616614,0.43871549526,2.205819459,0.35293111344,4.699659954,0.09399319908,2.573342405,20.68841246,6.455712652,4.99921411,2.951619755,0.617895838,6.677661891,-1.387655856,-2.119394031,-0.94719354,0.321036233,-2.397681389,-0.040327763,-2.153752061,2.068841246
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.666667,22422,70225.66667,1.4325,-8.096741377,-4.955659666,-6.687809158,-6.737297461,-0.288598592,-5.108620641,-5.148153092,-5.711839209,-8.409403484,-7.487114585,-4.432203544,-3.972558381,-1.813598953,0.163066212,-8.358885849,-7.086831009,-7.740492721,-8.008692022,-2.562449909,-6.284377128,-6.909554729,-6.605538299,-7.778474022,-6.705088428,-5.968296451,-5.798610703,-5.374166071,0.004634782,6.297979457,1.13363630226,8.724984552,1.13424799176,5.498280886,0.76975932404,4.262125735,0.5114550882,11.39516501,2.0511297018,2.447028475,0.17129199325,2.215420518,1.19632707972,3.922787437,0.54919024118,4.423038594,0.39807347346,0.87552106,0.1400833696,4.53250399,0.0906500798,1.573415632,14.84252301,5.773446195,5.357912231,2.133115238,0.686899612,7.415080854,-2.250877152,-2.464047134,-0.489261498,0.279976008,-2.928058709,-0.269873776,-3.670342804,1.484252301
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.333333,21681.08333,58369,1.370833333,-8.124912393,-5.372323721,-6.748500677,-7.123918516,-1.437722559,-5.305548385,-5.284839367,-5.580614277,-7.37064306,-6.495357036,-4.534673831,-3.807570623,-1.852571448,0.156833359,-8.306987045,-7.253703643,-7.734922903,-7.710836451,-2.342593363,-6.31361393,-7.606791044,-6.935913675,-7.302295479,-6.450079963,-5.462089673,-6.283076116,-5.379735472,0.004609041,7.902530325,1.4224554585,8.369660595,1.08805587735,5.966825691,0.83535559674,5.60776647,0.6729319764,11.24109635,2.023397343,2.592903883,0.18150327181,2.201240448,1.18866984192,3.563668693,0.49891361702,4.954031306,0.44586281754,2.586276677,0.41380426832,4.006869124,0.08013738248,2.705102697,17.69781147,6.828473817,4.784057046,1.980110316,1.551402026,6.050497133,-2.381317342,-3.441934661,-0.985788409,0.258798105,-2.240970966,-0.100802093,-1.895076601,1.769781147
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,1.489090909,-7.7012584,-4.753331632,-6.110363484,-6.685238088,0.524888786,-4.443482661,-5.129895058,-5.218902509,-5.704875162,-6.737503068,-4.173041568,-4.072118471,-1.660200318,0.190100896,-7.792160457,-6.238636137,-7.014421663,-7.226352384,-0.381738247,-5.204890099,-6.922142275,-6.402337276,-6.324781386,-6.423261503,-5.924174771,-5.478778757,-4.319888238,0.01330137,6.160776057,1.10893969026,8.121600795,1.05580810335,5.070927025,0.7099297835,3.876698969,0.46520387628,12.40804335,2.233447803,3.205634834,0.22439443838,2.917519337,1.57546044198,3.993741789,0.55912385046,4.690701626,0.42216314634,0.704587584,0.11273401344,3.98120094,0.0796240188,1.256219443,45.84025227,5.407195476,3.773165221,0.744546847,-0.297184887,7.832597101,-0.946650171,-1.779753747,-0.795398747,-0.443675514,-4.283535628,-0.668511563,-3.204066009,4.584025227
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,1.418181818,-8.020098423,-5.252761618,-6.757482175,-7.057330882,-0.552059906,-4.69104596,-5.12154175,-5.087049005,-5.160558276,-6.214156804,-4.409171841,-3.922600046,-1.818721828,0.16223298,-7.62109741,-6.759777216,-7.368250073,-7.905430287,-2.06835167,-6.284643608,-7.013488247,-6.502984634,-6.424507854,-6.692360929,-6.036512753,-5.793068323,-5.950503515,0.002604529,6.25299818,1.1255396724,8.760318349,1.13884138537,5.510740577,0.77150368078,4.266215172,0.51194582064,10.40606439,1.8730915902,3.40861512,0.2386030584,2.742574747,1.48099036338,4.533345412,0.63466835768,5.49042891,0.4941386019,1.109692613,0.17755081808,4.838633777,0.09677267554,1.888725064,20.07250761,5.552414018,5.019942278,1.631094362,0.130701831,6.01879524,-1.058266112,-1.875963151,-0.008716623,1.387381561,-2.923064919,-0.094916377,-2.361431238,2.007250761
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.190909,21037,62387.36364,1.343636364,-6.966676348,-4.883028884,-5.860095196,-6.825313692,-0.638930185,-5.586359751,-5.340716399,-5.356712101,-8.013969429,-6.750009353,-4.054057078,-3.854736468,-1.835077561,0.159601123,-7.544407682,-6.925868424,-7.19875642,-7.362592456,-1.939797997,-6.133555639,-7.171169004,-6.70235405,-7.252077245,-6.598755633,-5.957187551,-6.138552366,-5.693509806,0.003367752,7.764489593,1.39760812674,8.850195773,1.15052545049,6.683603318,0.93570446452,4.145880186,0.49750562232,9.900522197,1.78209399546,1.633339826,0.11433378782,2.181066838,1.17777609252,4.114130171,0.57597822394,3.92048494,0.3528436446,2.501273867,0.40020381872,5.027570337,0.10055140674,3.231207413,24.48454632,6.705513855,5.614739657,3.137653941,0.032231379,5.274333896,-3.113457833,-2.815126438,-0.725463615,-0.294066566,-0.776966305,0.270360653,-1.049018005,2.448454632
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,-6.714174476,-4.339209299,-5.72630167,-6.254804777,0.361844737,-4.368109887,-5.055949401,-5.349456553,-5.145773051,-6.928555108,-3.69699445,-4.067675842,-1.707107599,0.181389686,-7.406600646,-5.881978603,-6.84036926,-7.75186861,-1.825042292,-6.262998624,-6.975751961,-6.573897368,-6.061506573,-6.775373332,-4.929590014,-5.790345049,-5.348441677,0.004755556,6.976240856,1.25572335408,8.831941795,1.14815243335,6.17881975,0.865034765,4.254775837,0.51057310044,11.42674169,2.0568135042,4.340498087,0.30383486609,3.426961098,1.85055899292,4.432608253,0.62056515542,5.295389344,0.47658504096,1.608031607,0.25728505712,4.927968208,0.09855936416,2.270204248,24.57346976,6.058982415,4.986007312,2.586352295,0.439774392,7.700767011,0.688638604,-0.084021663,0.053509054,0.676467206,-2.082691369,1.33525562,-2.790286455,2.457346976
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,20704.7,67593,1.402,-7.786780968,-4.820999885,-6.288612176,-6.663601165,-0.088518212,-4.94273239,-5.165126489,-5.13040371,-6.171262854,-7.145500408,-4.085950403,-4.031902657,-1.791027298,0.16678874,-8.084277597,-7.049910126,-7.169195399,-7.291252719,-1.517920054,-5.884262154,-6.757200012,-6.616675624,-6.321554969,-6.744179118,-6.083601613,-6.359094421,-5.436088987,0.004356488,7.461501364,1.34307024552,8.981492129,1.16759397677,6.832419013,0.95653866182,4.612054553,0.55344654636,11.05612588,1.9901026584,3.505778176,0.24540447232,2.941772431,1.58855711274,4.241116766,0.59375634724,5.047827214,0.45430444926,2.216545496,0.35464727936,5.151222721,0.10302445442,2.899831602,22.17332138,6.441117869,4.72654503,2.556114207,0.164844283,6.707761175,-1.083853871,-1.88061629,-0.165581912,-0.41699226,-4.680500058,0.754487378,-0.839863162,2.217332138
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,1.454545455,-7.339681844,-4.831104412,-6.223449015,-6.405650895,-0.187278463,-4.921542314,-5.1589054,-5.515457446,-6.898367425,-5.791053697,-3.91386241,-4.063334786,-1.773904351,0.169669246,-7.859638455,-6.847676094,-6.760172276,-7.242288197,-2.397047527,-5.828363326,-6.756437738,-6.467640537,-6.565541779,-6.57577915,-5.357932809,-5.694411101,-5.435503202,0.004359041,7.277435066,1.30993831188,8.84077688,1.1493009944,6.294642275,0.8812499185,4.238204574,0.50858454888,11.15462278,2.0078321004,2.850622129,0.19954354903,2.818058216,1.52175143664,4.564841805,0.6390778527,4.667516718,0.42007650462,2.019824291,0.32317188656,4.961272397,0.09922544794,2.329788633,22.99890718,6.154797899,4.599842636,1.866971269,-0.210968115,6.479965728,-3.005636721,-2.719928495,-0.178756742,-0.55718009,-1.812458116,0.658357125,-1.675472576,2.299890718
