"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","Mo_inc","Mo_coh","coh_inc","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","dry_mass_err"
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.911111,20677.77778,62829.77778,1.47,9,0.9,262.6666667,26.26666667,50.33333333,5.033333333,46,4.6,21612.11111,2161.211111,199.7777778,19.97777778,188.8888889,18.88888889,138.1111111,13.81111111,22.11111111,2.211111111,56.77777778,5.677777778,303.3333333,30.33333333,617.1111111,61.71111111,31754.11111,5380.777778,0.169655698,1836.138301,193.7335656,0.004830661,2367.746797,426.19442346,5866.599826,762.65797738,234.8825033,32.883550462,42.2400533,5.068806396,70333.76898,12660.0784164,6.816523388,0.47715663716,10.88241106,5.8765019724,68.09335946,9.5330703244,90.27805952,8.1250253568,2.553601126,0.40857618016,85.79649547,1.7159299094,5.275218799,0.26376093995,16.86311015,501.3815099,19.40433341,3.049548028,0.50833131,854.1412459,0.051952222,0.042866217,0.816242088,0.945061034,0.066508029,1.323999276,0.119640341,1.686311015
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,22777.27273,67689.90909,1.406363636,16.54545455,1.654545455,277.6363636,27.76363636,47.45454545,4.745454545,41.72727273,4.172727273,21337.36364,2133.736364,173.4545455,17.34545455,196.5454545,19.65454545,131.7272727,13.17272727,572.5454545,57.25454545,56.18181818,5.618181818,347.3636364,34.73636364,701.8181818,70.18181818,35983.63636,5795.545455,0.161179198,1415.962943,168.6542995,0.004940452,21467.56946,3864.1625028,6764.508083,879.38605079,1293.229498,181.05212972,160.5283798,19.263405576,107255.388,19305.96984,11.84941346,0.8294589422,9.702568502,5.23938699108,34.46389212,4.8249448968,255.5835815,23.002522335,25.70637949,4.1130207184,111.2286921,2.224573842,16.62081972,0.831040986,20.94043551,3376.49462,155.9717551,27.32451171,4.267333565,1659.164889,0.182590959,0.102763012,0.171217055,0.192255063,0.437908223,1.368956728,0.226326755,2.094043551
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,22133.63636,59188.27273,1.385454545,11.72727273,1.172727273,240.2727273,24.02727273,38.09090909,3.809090909,37.63636364,3.763636364,10933.36364,1093.336364,127.2727273,12.72727273,195.4545455,19.54545455,147.3636364,14.73636364,641.9090909,64.19090909,39.45454545,3.945454545,360.2727273,36.02727273,762.2727273,76.22727273,37510.09091,5808.454545,0.15488026,931.7696555,111.8931308,0.002108052,3810.216932,685.83904776,8457.047616,1099.41619008,430.4165299,60.258314186,73.63658302,8.8363899624,46161.88967,8309.1401406,10.70451145,0.7493158015,8.361148745,4.5150203223,60.20244341,8.4283420774,399.0691035,35.916219315,6.149324503,0.98389192048,136.1592518,2.723185036,8.204676276,0.4102338138,15.01857475,970.2818044,112.1937561,8.811078548,0.458479319,524.1315649,0.097700279,0.023794572,0.548086843,1.143493468,0.106149158,2.420949669,0.204151273,1.501857475
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.090909,21143.36364,63280.36364,1.398181818,7.454545455,0.7454545455,285.5454545,28.55454545,38.09090909,3.809090909,36,3.6,20409.27273,2040.927273,208.1818182,20.81818182,193.4545455,19.34545455,143.7272727,14.37272727,49.18181818,4.918181818,45.45454545,4.545454545,367.0909091,36.70909091,662.3636364,66.23636364,33387.09091,5434.818182,0.162813335,438.7403457,126.3430395,0.004598313,2179.747422,392.35453596,7198.222186,935.76888418,389.6638198,54.552934772,51.31483509,6.1577802108,28337.51625,5100.752925,6.228678054,0.43600746378,7.693387104,4.15442903616,73.19734621,10.2476284694,48.4428199,4.359853791,4.534790413,0.72556646608,116.7915838,2.335831676,9.348601732,0.4674300866,18.8198384,564.4911449,31.09232618,1.204776961,0.280653345,150.1728069,0.076630039,0.131022298,0.669512032,0.895210879,0.043240663,1.35786783,0.169618079,1.88198384
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,4.583333333,0.4583333333,135.0833333,13.50833333,18.25,1.825,24.16666667,2.416666667,8114.75,811.475,104.3333333,10.43333333,189.4166667,18.94166667,128.9166667,12.89166667,52.41666667,5.241666667,42.83333333,4.283333333,193.4166667,19.34166667,732.3333333,73.23333333,38027.25,5765.583333,0.151656429,694.6642256,120.8511168,0.003910051,2601.638721,468.29496978,6524.805309,848.22469017,301.303437,42.18248118,64.81180749,7.7774168988,68261.38783,12287.0498094,16.02760991,1.1219326937,12.99158529,7.0154560566,116.9107903,16.367510642,232.0043335,20.880390015,3.037488827,0.48599821232,95.07661499,1.9015322998,4.985074292,0.2492537146,16.82536639,565.6764383,142.7736565,4.144805205,1.00218427,1004.21079,0.211315323,0.144606736,0.841170558,1.25702578,0.043979182,0.69914278,0.127587693,1.682536639
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,6.9,0.69,216.5,21.65,22.5,2.25,30.5,3.05,6016.1,601.61,58.4,5.84,193.8,19.38,94.7,9.47,0.181818182,0.0181818182,36.7,3.67,309.4,30.94,778.5,77.85,39978.3,5991.2,0.149871289,409.0313897,142.4373547,0.003718036,2160.208858,388.83759444,6240.983611,811.32786943,344.5794406,48.241121684,41.07148346,4.9285780152,23779.92504,4280.3865072,0.986560337,0.06905922359,4.505779401,2.43312087654,32.9760233,4.616643262,29.80921049,2.6828289441,5.026836978,0.80429391648,101.292967,2.02585934,7.527120756,0.3763560378,15.55226095,504.1027803,108.9028532,2.148483588,0.20369105,84.31463012,0.017365677,0.038483459,0.203795286,0.499214017,0.140151798,0.811859205,0.159172342,1.555226095
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,9.454545455,0.9454545455,229.1818182,22.91818182,32.45454545,3.245454545,38.27272727,3.827272727,22559,2255.9,268,26.8,198,19.8,150,15,134.9090909,13.49090909,13.54545455,1.354545455,179.9090909,17.99090909,669.9090909,66.99090909,33321.45455,5441.545455,0.16333933,783.5076724,100.1123006,0.002567568,2135.960113,384.47282034,7771.356271,1010.27631523,232.314161,32.52398254,56.87091915,6.824510298,58747.48129,10574.5466322,23.84445704,1.6691119928,14.66999494,7.9217972676,145.5334854,20.374687956,316.1883316,28.456949844,2.699363842,0.43189821472,119.6977813,2.393955626,5.881017729,0.29405088645,14.32041997,544.2065152,103.9511198,2.611283675,0.770254564,702.1728764,0.16101435,0.043454784,0.604259635,1.43334069,0.043626306,1.823339563,0.137897582,1.432041997
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,12.63636364,1.263636364,210.0909091,21.00909091,30,3,24,2.4,11403,1140.3,201.1818182,20.11818182,228.2727273,22.82727273,145.4545455,14.54545455,299.6363636,29.96363636,30.63636364,3.063636364,298,29.8,792.4545455,79.24545455,39378.72727,6128.090909,0.155620113,414.5496571,177.2780046,0.004236404,1942.49545,349.649181,6196.60628,805.5588164,227.4128172,31.837794408,39.2756349,4.713076188,49872.72804,8977.0910472,36.34308788,2.5440161516,15.10269284,8.1554541336,49.70613596,6.9588590344,205.2689039,18.474201351,2.511699688,0.40187195008,99.83622626,1.9967245252,5.366567931,0.26832839655,15.13754881,493.2577849,108.1773992,2.821840444,0.284820113,195.5233093,0.239108874,0.154591105,0.602315252,3.657473631,0.052718839,1.333664845,0.132996241,1.513754881
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,3.916666667,0.3916666667,215.9166667,21.59166667,29.33333333,2.933333333,42.41666667,4.241666667,54932.25,5493.225,417.3333333,41.73333333,161.5,16.15,168.6666667,16.86666667,259.3333333,25.93333333,27.08333333,2.708333333,230.9166667,23.09166667,469.5,46.95,26231.16667,4973.25,0.189814865,1786.447813,264.1897132,0.005451463,643.1526044,115.767468792,6725.623999,874.33111987,263.8954581,36.945364134,55.60667563,6.6728010756,73040.17367,13147.2312606,35.13097178,2.4591680246,14.43173082,7.7931346428,80.36054861,11.2504768054,206.0678435,18.546105915,3.349219592,0.53587513472,110.4667193,2.209334386,6.491956622,0.3245978311,18.81474965,288.8626367,76.79365852,3.723189943,0.815337755,1106.313667,0.339194543,0.092282265,0.943852418,1.998237331,0.075375837,1.25507819,0.038041679,1.881474965
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,11.45454545,1.145454545,237.0909091,23.70909091,46.81818182,4.681818182,37.45454545,3.745454545,35227.09091,3522.709091,408.6363636,40.86363636,192,19.2,203,20.3,321.7272727,32.17272727,31.45454545,3.145454545,320.9090909,32.09090909,621.0909091,62.10909091,32668.45455,5599.272727,0.171447406,844.0389047,133.5216019,0.004035679,661.9708417,119.154751506,5960.306307,774.83981991,277.5603378,38.858447292,54.76131918,6.5713583016,74836.34761,13470.5425698,16.81953054,1.1773671378,12.65956686,6.8361661044,78.52750915,10.993851281,100.7202187,9.064819683,3.120629768,0.49930076288,95.05242503,1.9010485006,6.318871737,0.31594358685,19.36337954,325.0800747,73.5430348,3.234638602,0.753154456,1508.582346,0.252021868,0.112267444,0.406648955,1.066310133,0.061658011,0.168162163,0.0188804,1.936337954
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,33.5,3.35,371.1,37.11,107.2,10.72,68.3,6.83,31882.8,3188.28,288.3,28.83,194.3,19.43,135.2,13.52,62.3,6.23,46.2,4.62,541.9,54.19,606,60.6,32349.8,5564.9,0.172016068,638.092435,197.5924256,0.004841071,1745.183529,314.13303522,6654.679504,865.10833552,691.4862269,96.808071766,80.6250656,9.675007872,65108.07757,11719.4539626,25.16163647,1.7613145529,12.05911704,6.5119232016,51.06064778,7.1484906892,130.9239492,11.783155428,9.077687309,1.45242996944,109.9097917,2.198195834,13.10956878,0.655478439,20.68841246,636.3270443,148.2965685,19.13692576,1.855020668,794.4594063,0.249659858,0.120104386,0.387827921,1.378555529,0.090928537,0.96047458,0.116047921,2.068841246
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.666667,22422,70225.66667,1.4325,10.25,1.025,244.0833333,24.40833333,43.33333333,4.333333333,41.08333333,4.108333333,25978.75,2597.875,209.5833333,20.95833333,201.25,20.125,114.8333333,11.48333333,6.5,0.65,18.58333333,1.858333333,412,41.2,651.3333333,65.13333333,34650.58333,5648.416667,0.163066212,721.5749767,126.0241379,0.004634782,543.4726901,97.825084218,6154.781584,800.12160592,244.2716404,34.198029656,70.96066682,8.5152800184,88890.89611,16000.3612998,11.55396277,0.8087773939,9.165262456,4.94924172624,50.54112884,7.0757580376,83.34916521,7.5014248689,2.400125578,0.38402009248,92.99111859,1.8598223718,4.823094008,0.2411547004,14.84252301,321.6442737,212.2812892,8.441122001,1.987543814,1660.843449,0.105306814,0.085089883,0.613078987,1.323098068,0.053500798,0.763475857,0.025467738,1.484252301
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.333333,21681.08333,58369,1.370833333,11.08333333,1.108333333,180.25,18.025,45.58333333,4.558333333,31.08333333,3.108333333,9136.166667,913.6166667,191.0833333,19.10833333,196.1666667,19.61666667,145.8333333,14.58333333,23.83333333,2.383333333,58.83333333,5.883333333,419.0833333,41.90833333,860.5,86.05,38755.91667,6074.916667,0.156833359,1092.361284,131.0811396,0.004609041,2704.115972,486.74087496,4314.171561,560.84230293,390.264881,54.63708334,272.5348429,32.704181148,76198.44633,13715.7203394,13.36853596,0.9357975172,9.036215502,4.87955637108,35.29243706,4.9409411884,141.7452321,12.757070889,13.28023284,2.1248372544,54.97448254,1.0994896508,14.95585253,0.7477926265,17.69781147,923.7798793,119.5885434,7.243542018,4.718080418,424.3239232,0.092428737,0.032002711,0.37314492,1.295372249,0.106355187,0.904111945,0.150306821,1.769781147
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,1.489090909,10.45454545,1.045454545,195.3636364,19.53636364,51.54545455,5.154545455,29.18181818,2.918181818,37166,3716.6,261.0909091,26.10909091,135.8181818,13.58181818,125.8181818,12.58181818,79.36363636,7.936363636,25,2.5,357.5454545,35.75454545,403.6363636,40.36363636,23115.54545,4356.545455,0.190100896,3376.492984,386.113031,0.01330137,473.7956247,85.283212446,3366.405358,437.63269654,159.3219544,22.305073616,48.26462876,5.7917554512,244762.4318,44057.237724,24.67115714,1.7269809998,18.49534977,9.9874888758,54.25753022,7.5960542308,108.9295808,9.803662272,2.02301219,0.3236819504,53.58134359,1.0716268718,3.512118591,0.17560592955,45.84025227,223.0052862,43.51758987,2.10548711,0.742906646,2521.469387,0.388038712,0.16867968,0.451401204,0.641673601,0.013793806,0.512470791,0.040596801,4.584025227
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,1.418181818,11.36363636,1.136363636,188,18.8,42.18181818,4.218181818,31.27272727,3.127272727,20682.90909,2068.290909,330,33,214.9090909,21.49090909,222.6363636,22.26363636,207.3636364,20.73636364,72.54545455,7.254545455,439.8181818,43.98181818,714,71.4,36083.63636,5854.727273,0.16223298,1342.231073,256.8194272,0.002604529,519.5682507,93.522285126,6376.14109,828.8983417,247.3342292,34.626792088,71.25145017,8.5501740204,33059.50476,5950.7108568,30.22335953,2.1156351671,15.52691154,8.3845322316,93.06939632,13.0297154848,242.3611357,21.812502213,3.033425815,0.4853481304,126.2966844,2.525933688,6.610934788,0.3305467394,20.07250761,257.8592821,151.4025643,5.109463262,1.139627929,411.0830407,0.347057047,0.153207334,0.991321257,4.004351166,0.053768638,0.909448982,0.094285182,2.007250761
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.190909,21037,62387.36364,1.343636364,32.09090909,3.209090909,257.8181818,25.78181818,97.09090909,9.709090909,36.72727273,3.672727273,17928.18182,1792.818182,127.5454545,12.75454545,163,16.3,160.1818182,16.01818182,10.09090909,1.009090909,39.63636364,3.963636364,589.7272727,58.97272727,720.6363636,72.06363636,33994.27273,5425,0.159601123,647.4493171,131.2867092,0.003367752,2355.45594,423.9820692,6975.754499,906.84808487,799.193679,111.88711506,63.1732016,7.580784192,19940.78074,3589.3405332,5.120949268,0.35846644876,8.855748872,4.78210439088,61.1989585,8.56785419,50.4248919,4.538240271,12.19802273,1.9516836368,152.5618881,3.051237762,25.31019839,1.2655099195,24.48454632,816.8976853,274.4419208,23.04972736,1.032756436,195.2603694,0.044446999,0.059897145,0.484100081,0.745226883,0.459798787,1.310436979,0.350281555,2.448454632
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,33.2,3.32,355.9,35.59,89.2,8.92,52.2,5.22,39122.5,3912.25,345.5,34.55,173.6,17.36,129.8,12.98,159.2,15.92,26.1,2.61,677.5,67.75,467.6,46.76,27254.6,4945.2,0.181389686,768.8051624,232.2617298,0.004755556,1070.885179,192.75933222,6849.57438,890.4446694,482.4222414,67.539113796,70.44102514,8.4529230168,91742.56196,16513.6611528,76.74575589,5.3722029123,30.78295408,16.6227952032,84.15061701,11.7810863814,199.4152519,17.947372671,4.992973415,0.7988757464,138.0986394,2.761972788,9.681378018,0.4840689009,24.57346976,427.93975,146.3509218,13.2812371,1.552356955,2210.042469,1.991003144,0.919411339,1.054966543,1.966916731,0.124594431,3.800967424,0.061403622,2.457346976
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,20704.7,67593,1.402,12.35,1.235,244.55,24.455,56.25,5.625,38.45,3.845,27698.5,2769.85,215.85,21.585,173.85,17.385,179.95,17.995,63,6.3,23.25,2.325,511.65,51.165,539.05,53.905,30379.8,5065.4,0.16678874,967.5581092,162.223822,0.004356488,1739.758107,313.15645926,7954.492393,1034.08401109,927.4315698,129.840419772,100.6908119,12.082897428,63330.72521,11399.5305378,33.30735274,2.3315146918,18.94940307,10.2326776578,69.48540749,9.7279570486,155.6838291,14.011544619,9.175578982,1.46809263712,172.6424549,3.452849098,18.17108513,0.9085542565,22.17332138,627.1074323,112.904805,12.88564894,1.179209481,818.7355802,0.338289287,0.152496095,0.847400448,0.659026021,0.009274375,2.126521142,0.431769602,2.217332138
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,1.454545455,20.36363636,2.036363636,249.0909091,24.90909091,62.90909091,6.290909091,51.90909091,5.190909091,25871.45455,2587.145455,226.5454545,22.65454545,179.1818182,17.91818182,124.1818182,12.41818182,29.81818182,2.981818182,95.90909091,9.590909091,626.0909091,62.60909091,535.2727273,53.52727273,31142.18182,5282.727273,0.169669246,1340.083342,234.896186,0.004359041,1447.271106,260.50879908,6910.359074,898.34667962,541.6620458,75.832686412,69.28334701,8.3140016412,69886.15056,12579.5071008,17.29854042,1.2108978294,16.74430526,9.0419248404,96.04739856,13.4466357984,106.4331106,9.578979954,7.537000498,1.20592007968,142.7753473,2.855506946,10.27576935,0.5137884675,22.99890718,470.971649,99.46866164,6.468674827,0.809799887,651.9486024,0.049507222,0.065879465,0.836309314,0.572822095,0.16325235,1.931616323,0.187219683,2.299890718
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,19.9,1.99,245.3,24.53,64.8,6.48,40.9,4.09,19198.1,1919.81,134.4,13.44,187.2,18.72,176.3,17.63,24.7,2.47,120.4,12.04,622.4,62.24,587.4,58.74,31316.8,5224.7,0.167034797,1436.987729,155.10072,0.006357407,1334.018291,240.12329238,6023.226846,783.01948998,617.6592849,86.472299886,70.46152124,8.4553825488,54047.68966,9728.5841388,24.79954461,1.7359681227,17.31182215,9.348383961,74.97636554,10.4966911756,153.3540492,13.801864428,7.097707001,1.13563312016,129.6985539,2.593971078,12.79708303,0.6398541515,27.86780897,545.4493081,96.77731334,3.394601775,0.555145222,417.3743136,0.187662858,0.157291165,0.220258,1.292838823,0.184578085,0.996133225,0.179448508,2.786780897
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,1.430909091,14.63636364,1.463636364,219.9090909,21.99090909,65.81818182,6.581818182,32.45454545,3.245454545,21290.90909,2129.090909,151.3636364,15.13636364,173.7272727,17.37272727,154.9090909,15.49090909,18.27272727,1.827272727,29,2.9,484.7272727,48.47272727,687.7272727,68.77272727,31942.63636,5266.909091,0.164979079,1316.483594,192.9193897,0.004879674,3262.422113,587.23598034,8005.462824,1040.71016712,862.5856098,120.761985372,97.8957421,11.747489052,40132.04847,7223.7687246,9.040037779,0.63280264453,10.00803438,5.4043385652,55.15725169,7.7220152366,63.73190593,5.7358715337,14.36128756,2.2978060096,153.3496638,3.066993276,18.27558905,0.9137794525,21.30941668,1005.382976,147.2086058,15.31657184,1.441879782,295.2089979,0.114474506,0.051752058,0.118938531,0.856844166,0.211659558,2.167962906,0.220152357,2.130941668
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,1.463333333,25.75,2.575,277.25,27.725,78.16666667,7.816666667,49.58333333,4.958333333,28513.25,2851.325,217.5833333,21.75833333,184.9166667,18.49166667,147.4166667,14.74166667,71.41666667,7.141666667,41.58333333,4.158333333,492.5,49.25,586.3333333,58.63333333,30423.33333,5087.416667,0.167321741,959.6572621,117.6268818,0.004963907,2439.861236,439.17502248,8103.945816,1053.51295608,859.4671757,120.325404598,81.91402797,9.8296833564,54152.91453,9747.5246154,19.75221569,1.3826550983,13.25060411,7.1553262194,94.26813549,13.1975389686,136.8739771,12.318657939,9.248141245,1.4797025992,135.6264282,2.712528564,16.48531144,0.824265572,27.91782393,757.6437819,176.7489113,5.986441722,0.649961199,901.2653807,0.192516402,0.079029689,0.602079612,1.421346544,0.206388311,2.715802678,0.237707627,2.791782393
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,1.360833333,6.666666667,0.6666666667,247.3333333,24.73333333,45.08333333,4.508333333,61.08333333,6.108333333,3721.5,372.15,41.16666667,4.116666667,216.8333333,21.68333333,123.9166667,12.39166667,13.5,1.35,22.66666667,2.266666667,289.6666667,28.96666667,781.5833333,78.15833333,41567.41667,6042.833333,0.145414416,744.3135286,175.1953888,0.004866682,4192.532888,754.65591984,7585.017065,986.05221845,1453.514493,203.49202902,274.0987451,32.891849412,20119.39045,3621.490281,2.860665218,0.20024656526,5.370449412,2.90004268248,19.4548787,2.723683018,47.14281535,4.2428533815,20.02750394,3.2044006304,151.7312933,3.034625866,23.6965254,1.18482627,19.69837052,1214.507924,119.0582216,20.57369583,7.474758189,302.8601579,0.027058096,0.073763255,0.169805204,0.412457182,0.356503119,1.325348387,0.126505307,1.969837052
