"Location","Site","Section","sample","top","bottom","mp","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","Water_Content_pc","Dry_mass_pc","Dry_mass_pc_err","LOI550_pc","LOI550_err","C_org","C_org_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr-1","DMAR_err_pc"
"Isla Hermite","HER42PB","HER42PB1J",341,378.1,379.4,378.8,378.8,0.65,4241.8,4959.8,4635.5,4625.3,359,0.0524,0.00416,60.9186,39.0814,1.95,28.99,1.45,16.81,0.84,4.5004,0.2475,1.4126,0.5521,0.0412,0.0289,0.0037,13
"Isla Hermite","HER42PB","HER42PB1J",342,379.6,380.9,380.3,380.3,0.63,4267.1,4991.7,4665.4,4653.8,362.3,0.0557,0.00443,61.1616,38.8384,1.94,16.76,0.84,9.72,0.49,4.431,0.2437,1.499,0.5822,0.0433,0.0324,0.0042,12.9
"Isla Hermite","HER42PB","HER42PB1J",343,381.1,382.3,381.7,381.7,0.6,4321.7,5000.4,4687.5,4679.7,339.3,0.0555,0.00411,67.4008,32.5992,1.63,27.15,1.36,15.75,0.79,4.1542,0.2243,1.3089,0.4267,0.03,0.0237,0.0029,12.4
"Isla Hermite","HER42PB","HER42PB1J",344,382.5,383.6,383.1,383.1,0.55,4370.3,5017.4,4710.8,4704.3,323.5,0.0555,0.0039,81.6912,18.3088,0.92,63.56,3.18,36.87,1.84,3.5409,0.1824,1.2391,0.2269,0.0138,0.0126,0.0014,11.2
"Isla Hermite","HER42PB","HER42PB1J",345,383.9,385,384.4,384.5,0.6,4404.5,5031.5,4732.8,4729,313.5,0.0555,0.00377,84.5125,15.4875,0.77,74.87,3.74,43.43,2.17,4.5593,0.2553,1.2117,0.1877,0.012,0.0104,0.0012,12
"Isla Hermite","HER42PB","HER42PB1J",346,385.3,386.5,385.9,385.9,0.6,4432.4,5044,4757.6,4754.5,305.8,0.0555,0.00366,84.7783,15.2217,0.76,72.9,3.65,42.29,2.11,4.3544,0.2395,1.2035,0.1832,0.0115,0.0102,0.0012,11.8
"Isla Hermite","HER42PB","HER42PB1J",347,386.7,387.9,387.3,387.3,0.6,4459.7,5058.8,4784.1,4780.1,299.5,0.0559,0.00359,83.3689,16.6311,0.83,69.9,3.49,40.54,2.03,4.1542,0.2243,1.235,0.2054,0.0128,0.0115,0.0013,11.6
"Isla Hermite","HER42PB","HER42PB1J",348,388.1,389.4,388.8,388.8,0.65,4478.8,5081.7,4812.2,4806.3,301.4,0.0554,0.00357,81.2431,18.7569,0.94,46.43,2.32,26.93,1.35,5.0521,0.2905,1.1726,0.2199,0.0147,0.0122,0.0015,12.4
"Isla Hermite","HER42PB","HER42PB1J",349,389.6,390.9,390.2,390.3,0.63,4505.2,5110,4839.6,4833.3,302.4,0.0566,0.00363,77.3525,22.6475,1.13,58.85,2.94,34.13,1.71,4.6419,0.2599,1.2951,0.2933,0.0197,0.0166,0.002,12.3
"Isla Hermite","HER42PB","HER42PB1J",350,391.1,392.3,391.7,391.7,0.63,4562.7,5122.3,4862.4,4859.2,279.8,0.056,0.00331,79.6338,20.3662,1.02,63.62,3.18,36.9,1.85,4.1237,0.2206,1.3417,0.2732,0.0174,0.0153,0.0018,11.7
"Isla Hermite","HER42PB","HER42PB1J",351,392.6,393.8,393.2,393.2,0.6,4623.7,5133.7,4886.9,4884.9,255,0.0566,0.00304,79.6945,20.3055,1.02,46.89,2.34,27.2,1.36,4.1542,0.2243,1.3913,0.2825,0.0181,0.016,0.0019,11.8
"Isla Hermite","HER42PB","HER42PB1J",352,394,395.2,394.6,394.6,0.6,4674,5148.2,4912.2,4910,237.1,0.0562,0.0028,81.3548,18.6452,0.93,58.47,2.92,33.91,1.7,4.2537,0.2318,1.2355,0.2304,0.0147,0.0129,0.0015,11.8
"Isla Hermite","HER42PB","HER42PB1J",353,395.4,396.6,396,396,0.6,4720.9,5163.9,4936.1,4935.2,221.5,0.0562,0.00261,67.3875,32.6125,1.63,48.85,2.44,28.33,1.42,3.768,0.1959,1.4524,0.4737,0.0324,0.0266,0.0032,12
"Isla Hermite","HER42PB","HER42PB1J",354,396.8,398,397.4,397.4,0.6,4758.9,5182.5,4960.9,4960.4,211.8,0.0564,0.00249,70.6979,29.3021,1.47,32.42,1.62,18.81,0.94,4.0559,0.217,1.3934,0.4083,0.0278,0.023,0.0028,12.2
"Isla Hermite","HER42PB","HER42PB1J",355,398.2,399.5,398.9,398.9,0.63,4788.7,5199.8,4986.3,4986,205.5,0.0585,0.0025,71.4287,28.5713,1.43,31.63,1.58,18.35,0.92,3.8275,0.199,1.5014,0.429,0.0284,0.0251,0.003,11.8
"Isla Hermite","HER42PB","HER42PB1J",356,399.7,400.6,400.2,400.2,0.48,4813.9,5220.1,5009,5008.5,203.1,0.0804,0.00336,75.4517,24.5483,1.23,43.97,2.2,25.5,1.28,2.8357,0.1375,1.6217,0.3981,0.0242,0.032,0.0035,10.9
"Isla Hermite","HER42PB","HER42PB1J",357,400.9,402.1,401.5,401.5,0.6,4843.5,5233,5027,5024.6,194.8,0.0801,0.00322,77.4117,22.5883,1.13,50.1,2.5,29.06,1.45,3.768,0.1959,1.4072,0.3179,0.0201,0.0255,0.0029,11.5
"Isla Hermite","HER42PB","HER42PB1J",358,402.3,403.6,402.9,402.9,0.65,4870.1,5250.8,5045.8,5042.9,190.4,0.08,0.00315,78.4242,21.5758,1.08,49.4,2.47,28.66,1.43,4.5004,0.2475,1.2891,0.2781,0.0183,0.0222,0.0027,12.1
"Isla Hermite","HER42PB","HER42PB1J",359,403.8,405.1,404.4,404.5,0.65,4884.2,5269.5,5063,5061.9,192.6,0.0806,0.0032,79.2945,20.7055,1.04,52.63,2.63,30.53,1.53,4.1847,0.2239,1.5161,0.3139,0.02,0.0253,0.003,11.7
"Isla Hermite","HER42PB","HER42PB1J",360,405.3,406.5,405.9,405.9,0.6,4892.4,5289.5,5079.9,5080.1,198.5,0.0798,0.00324,82.5174,17.4826,0.87,60.05,3,34.83,1.74,4.4562,0.2473,1.3685,0.2393,0.0154,0.0191,0.0023,12
"Isla Hermite","HER42PB","HER42PB1J",361,406.7,408,407.4,407.4,0.63,4901.2,5315.7,5098.6,5098.2,207.2,0.0803,0.00339,77.2512,22.7488,1.14,48.46,2.42,28.11,1.41,3.925,0.2061,1.4452,0.3288,0.021,0.0264,0.0031,11.6
"Isla Hermite","HER42PB","HER42PB1J",362,408.2,409.4,408.8,408.8,0.6,4906.1,5344.4,5115.2,5116.1,219.1,0.08,0.00354,80.8388,19.1612,0.96,48.82,2.44,28.32,1.42,3.768,0.1959,1.2942,0.248,0.0153,0.0198,0.0023,11.4
"Isla Hermite","HER42PB","HER42PB1J",363,409.6,410.3,410,410,0.35,4910.3,5372.8,5128.6,5130.7,231.2,0.0799,0.00367,77.5722,22.4278,1.12,53.03,2.65,30.76,1.54,1.3202,0.0502,2.2395,0.5023,0.0247,0.0401,0.0035,8.7
