"depth","SH20_mean_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
22.5,302.3,7.39,23055,55284,1.36,0,163,26,34,2461,49,52,202,973,42370,6074,6.975633849,0.143356148,48444
22.6,303.9,7.4,23060,56003,1.29,10,138,15,33,2436,6,0,320,1084,42544,6595,6.450947688,0.155015983,49139
22.7,305.6,7.4,22906,55481,1.28,11,124,0,34,2540,0,138,259,928,42417,6252,6.784548944,0.147393734,48669
22.8,307.3,7.4,22520,55000,1.17,36,160,57,66,2712,0,0,292,871,41872,6097,6.867639823,0.145610432,47969
22.9,309,7.41,22705,55110,1.28,7,167,51,21,2725,0,71,290,828,41603,6224,6.684286632,0.149604596,47827
23,310.6,7.41,22178,54390,1.22,32,151,58,40,2867,0,25,259,988,40938,6310,6.487797147,0.154135522,47248
23.1,312.4,7.41,22276,54310,1.19,13,125,66,23,2615,0,64,193,900,41177,6367,6.467253023,0.154625155,47544
23.2,314.1,7.41,22485,54390,1.34,4,124,54,23,2333,0,0,267,966,41390,6127,6.755345193,0.148030925,47517
23.3,315.7,7.4,22177,55040,1.33,17,145,16,53,2063,0,0,241,1023,42256,6449,6.552333695,0.15261738,48705
23.4,317.4,7.4,22097,54308,1.25,6,133,41,0,2097,0,127,132,748,41771,6416,6.510442643,0.153599387,48187
23.5,319,7.4,20832,50440,1.22,15,111,26,12,1743,10,0,241,927,39127,5728,6.830831006,0.146395072,44855
23.6,320.7,7.4,19908,49294,1.34,14,138,40,44,1910,0,36,338,913,37604,5863,6.413781341,0.155914264,43467
23.7,322.4,7.4,20463,50815,1.29,0,89,33,16,1673,0,0,253,702,39476,6193,6.374293557,0.15688013,45669
23.8,324.2,7.41,21218,52088,1.22,15,120,50,30,2094,17,82,291,840,39504,6133,6.441219632,0.155250101,45637
23.9,325.8,7.42,21105,51425,1.39,19,98,5,38,1855,0,26,424,950,39427,5882,6.70299218,0.149187105,45309
24,327.4,7.43,21423,52308,1.24,13,114,16,40,1784,0,13,295,880,40455,6154,6.573773156,0.152119639,46609
24.1,329.1,7.44,21567,53163,1.18,13,106,33,22,1633,35,215,268,1108,40729,6203,6.566016444,0.152299344,46932
24.2,330.8,7.43,21656,52238,1.33,18,152,71,40,1943,0,0,136,825,40423,6105,6.621294021,0.15102788,46528
24.3,332.5,7.42,21333,51970,1.19,24,140,27,0,1665,35,116,283,751,40288,6050,6.659173554,0.150168785,46338
24.4,334.2,7.42,21777,52293,1.29,8,110,15,23,1463,0,0,321,1034,40825,5987,6.818941039,0.146650337,46812
24.5,335.9,7.42,22038,52142,1.28,9,133,43,32,1874,0,0,224,823,40525,5840,6.939212329,0.144108575,46365
24.6,337.6,7.44,20817,50337,1.25,0,117,48,33,1869,17,5,367,954,38121,5949,6.407967726,0.156055717,44070
24.7,339.3,7.47,20474,50059,1.33,34,96,46,36,1930,0,274,485,728,37955,5599,6.778889087,0.147516796,43554
24.8,340.9,7.47,20860,49772,1.31,0,91,24,0,1242,0,24,142,865,39476,5717,6.905020115,0.14482217,45193
24.9,342.6,7.46,20544,48569,1.23,0,79,18,11,1094,0,83,432,878,38105,5579,6.830077075,0.146411232,43684
25,344.3,7.45,20602,48688,1.19,0,61,22,46,1096,0,30,244,826,38170,5755,6.632493484,0.150772858,43925
25.1,346,7.44,20520,49235,1.32,17,126,41,8,1416,48,274,266,853,37928,5705,6.64820333,0.150416579,43633
25.2,347.7,7.44,20292,49596,1.34,38,146,38,63,1772,61,228,402,875,37596,5963,6.304880094,0.158607299,43559
25.3,349.4,7.46,21122,51290,1.3,0,106,52,11,1694,46,159,467,797,39352,5953,6.610448513,0.151275666,45305
25.4,351.2,7.48,21493,52138,1.18,19,172,64,38,1711,26,62,553,714,39981,5966,6.701475025,0.14922088,45947
25.5,352.9,7.47,21864,51943,1.43,31,137,46,13,1684,46,43,152,729,40671,5998,6.780760253,0.147476089,46669
25.6,354.6,7.47,21711,52487,1.28,24,172,64,48,1759,42,86,446,1086,40011,5888,6.795346467,0.147159531,45899
25.7,356.3,7.47,20388,49681,1.27,19,194,66,16,1777,57,17,196,818,38394,5921,6.484377639,0.154216805,44315
25.8,358,7.46,20520,49613,1.15,19,157,27,0,1526,57,49,195,927,38704,5706,6.783035401,0.147426623,44410
25.9,359.7,7.45,20741,50862,1.27,36,123,8,46,1349,135,30,311,835,39583,5902,6.70670959,0.149104414,45485
26,361.5,7.44,21901,51863,1.43,14,155,13,23,1504,34,33,261,855,40526,5874,6.899216888,0.144943987,46400
26.1,363.1,7.45,22106,52568,1.15,11,132,38,34,1470,93,11,230,874,41034,5996,6.843562375,0.146122727,47030
26.2,364.8,7.46,22037,52985,1.19,0,149,35,51,1407,101,93,367,995,41052,6052,6.783212161,0.147422781,47104
26.3,366.6,7.46,21553,52504,1.2,0,139,10,23,1518,119,133,323,992,40750,6019,6.770227613,0.147705521,46769
26.4,368.3,7.47,21937,53015,1.33,12,210,35,31,1850,125,0,393,815,40701,5806,7.010161901,0.142650058,46507
26.5,370,7.47,21675,52535,1.22,0,132,39,45,1889,30,72,370,997,40553,5993,6.766727849,0.147781915,46546
26.6,371.7,7.48,21965,52960,1.35,5,121,25,32,1709,5,104,385,1008,41041,6198,6.621652146,0.151019712,47239
26.7,373.4,7.49,22044,53643,1.31,31,98,14,38,1463,89,252,390,970,41765,6014,6.944629199,0.143996169,47779
26.8,375.1,7.5,22351,53708,1.32,9,120,48,27,1272,46,0,200,973,42158,6050,6.968264463,0.143507757,48208
26.9,376.9,7.5,22613,53928,1.42,12,120,24,16,1411,31,90,230,783,42257,6250,6.76112,0.147904489,48507
27,378.6,7.51,22605,53980,1.35,9,141,54,40,1535,147,188,258,897,42219,6167,6.845954273,0.146071674,48386
27.1,380.4,7.52,22165,53127,1.24,6,137,41,34,1688,136,44,270,765,41330,6007,6.880306309,0.145342366,47337
27.2,382.1,7.54,21405,51776,1.33,23,144,38,43,1521,163,7,255,900,40248,5999,6.709118186,0.149050885,46247
27.3,383.7,7.55,21142,50922,1.43,17,111,10,23,1363,53,73,150,863,39935,5924,6.741222147,0.148341054,45859
27.4,385.5,7.54,21130,50680,1.26,4,112,31,19,1453,138,13,233,655,39620,5995,6.608840701,0.151312468,45615
27.5,387.1,7.54,21266,51408,1.25,16,173,37,23,1699,187,0,285,845,39552,6107,6.476502374,0.154404328,45659
27.6,388.8,7.55,21108,51085,1.36,9,126,28,31,1541,54,103,272,770,39909,6044,6.603077432,0.151444536,45953
27.7,390.5,7.55,21366,51195,1.27,0,104,17,25,1410,47,103,177,854,39910,5896,6.768995929,0.147732398,45806
27.8,392.3,7.56,21920,52054,1.42,0,115,41,23,1599,0,19,257,808,40729,5994,6.794961628,0.147167866,46723
27.9,394,7.56,22171,52407,1.44,6,95,7,36,1506,82,0,358,756,40995,5988,6.846192385,0.146066593,46983
28,395.7,7.55,22011,52297,1.49,14,115,70,46,1601,23,0,369,807,40620,6018,6.749750748,0.148153619,46638
28.1,397.5,7.55,22260,53647,1.3,20,178,99,0,1803,53,97,456,872,41274,6437,6.411993165,0.155957746,47711
28.2,399.1,7.55,22424,53231,1.6,24,165,42,46,1693,10,117,295,810,41477,6132,6.764024788,0.147840972,47609
28.3,400.8,7.57,22572,54681,1.3,9,128,37,58,1375,45,0,231,960,42642,6259,6.81290941,0.14678017,48901
28.4,402.6,7.58,22867,54953,1.23,29,107,56,36,1691,0,16,230,733,42673,6477,6.588389687,0.151782157,49150
28.5,404.3,7.59,22663,55426,1.21,25,174,18,47,1708,10,162,243,784,42987,6567,6.545911375,0.152767116,49554
28.6,406,7.6,22814,55341,1.36,17,133,58,0,1572,34,0,365,923,43024,6272,6.859693878,0.1457791,49296
28.7,407.8,7.61,23062,56223,1.19,13,106,62,18,1413,0,18,316,928,43958,6673,6.58744193,0.151803995,50631
28.8,409.5,7.61,23686,57523,1.48,4,135,72,33,1629,0,43,111,837,44903,6811,6.592717663,0.151682516,51714
28.9,411.2,7.62,23573,56451,1.34,16,101,31,40,1685,80,64,108,760,44112,6805,6.482292432,0.154266413,50917
29,413,7.63,23161,56121,1.35,33,138,39,50,1852,0,33,171,872,43893,6644,6.6064118,0.1513681,50537
29.1,414.7,7.64,23218,56240,1.39,35,150,45,28,1803,0,6,235,817,43789,6713,6.523015045,0.153303341,50502
29.2,416.4,7.63,23607,57312,1.33,17,175,22,21,1891,76,148,171,877,44666,6731,6.635863913,0.150696279,51397
29.3,418.2,7.62,23571,57565,1.41,25,181,54,47,1877,76,160,157,872,44370,6631,6.691298447,0.149447825,51001
29.4,419.9,7.62,22833,55181,1.3,19,142,23,27,1719,0,83,79,860,43173,6341,6.808547548,0.146874204,49514
29.5,421.5,7.61,22516,54617,1.35,10,114,13,45,1697,52,116,296,836,42207,6247,6.756363054,0.148008624,48454
29.6,423.3,7.6,22017,53934,1.29,16,168,88,39,1711,63,135,198,1034,41598,6052,6.873430271,0.145487764,47650
29.7,425.1,7.59,21361,52152,1.36,33,175,64,20,1965,74,175,302,771,39939,6167,6.476244527,0.154410476,46106
29.8,426.7,7.58,21096,51830,1.2,67,270,125,40,2712,0,230,595,731,38838,5901,6.58159634,0.151938823,44739
29.9,428.5,7.57,20860,53693,1.44,203,704,368,55,4010,106,252,578,863,38186,6003,6.361152757,0.157204211,44189
30,430.1,7.56,20847,55119,1.23,270,720,369,93,4793,19,363,812,1012,38029,6228,6.10613359,0.163769755,44257
30.1,431.8,7.53,20902,54332,1.36,194,601,299,89,4537,116,434,1045,1127,37492,5989,6.260143597,0.159740745,43481
30.2,433.5,7.53,21361,53980,1.38,121,358,192,57,3420,14,366,905,1069,39003,5986,6.515703308,0.153475374,44989
30.3,435.1,7.52,22200,55302,1.38,103,267,160,59,3334,47,106,557,1022,40842,6312,6.470532319,0.15454679,47154
30.4,436.8,7.51,22082,54945,1.34,102,257,116,53,2909,107,107,529,884,40504,6186,6.547688328,0.152725657,46690
30.5,438.4,7.5,22156,53689,1.41,59,250,95,58,2395,111,0,420,885,40972,5988,6.842351369,0.146148589,46960
30.6,440,7.48,22230,55469,1.4,96,239,208,26,2909,63,152,420,904,41053,6233,6.586394994,0.151828125,47286
30.7,441.6,7.48,21865,53232,1.34,86,249,109,55,2588,52,283,460,691,39884,6268,6.363114231,0.157155752,46152
30.8,443.3,7.48,21858,53772,1.34,65,259,106,89,2299,129,189,521,784,40458,6040,6.698344371,0.149290622,46498
30.9,445,7.5,21575,53397,1.4,81,230,105,45,2166,75,89,506,687,40557,6260,6.478753994,0.154350667,46817
31,446.7,7.49,22197,54398,1.43,66,281,125,52,2206,53,125,337,882,41492,6190,6.703069467,0.149185385,47682
31.1,448.3,7.48,21056,51978,1.46,58,231,123,5,1565,160,0,407,924,40234,5882,6.840190411,0.146194761,46116
31.2,449.9,7.49,20641,50383,1.4,25,150,66,9,1423,71,43,387,698,39440,5973,6.603047045,0.151445233,45413
31.3,451.6,7.49,21108,51285,1.46,28,160,73,28,1446,112,120,496,846,40120,5904,6.795392954,0.147158524,46024
31.4,453.2,7.49,21780,52000,1.45,28,232,115,38,1800,59,0,568,667,40370,5785,6.978392394,0.14329948,46155
31.5,454.8,7.49,21772,52560,1.39,28,225,72,29,2013,306,0,590,842,40096,5799,6.914295568,0.144627893,45895
31.6,456.5,7.48,21522,53159,1.33,43,241,124,38,2055,124,139,331,887,40783,5904,6.907689702,0.144766202,46687
31.7,458.1,7.48,21459,52394,1.49,30,152,58,26,1713,169,47,497,1033,40413,5807,6.959359394,0.143691386,46220
31.8,459.7,7.48,21849,53544,1.41,21,133,29,23,1850,291,191,458,853,40772,6368,6.402638191,0.156185618,47140
31.9,461.4,7.48,22330,55809,1.36,48,263,34,45,2320,343,28,444,673,42049,6224,6.75594473,0.148017789,48273
32,463,7.48,21312,52732,1.36,35,219,50,77,1784,298,26,229,755,40494,6133,6.602641448,0.151454536,46627
32.1,464.8,7.48,21315,52992,1.41,16,180,29,4,1568,282,43,214,842,40959,6239,6.56499439,0.152323055,47198
32.2,466.4,7.46,21874,53557,1.38,24,154,61,12,1652,238,64,364,712,41445,6075,6.822222222,0.146579805,47520
32.3,468.1,7.47,22162,54001,1.37,28,143,36,13,1720,224,76,253,780,41655,6367,6.542327627,0.152850798,48022
32.4,469.8,7.49,21649,54137,1.21,29,123,40,12,1386,262,69,318,821,41949,6284,6.675525143,0.149800949,48233
32.5,471.4,7.51,21889,53789,1.49,29,135,36,26,1683,317,116,367,1010,41207,6035,6.828003314,0.146455699,47242
32.6,473,7.51,21750,53155,1.26,5,137,23,43,1727,201,199,150,834,41123,6090,6.752545156,0.148092308,47213
32.7,474.7,7.52,21654,53371,1.35,18,184,29,10,1749,199,0,171,1020,40682,6229,6.531064376,0.153114399,46911
32.8,476.3,7.52,21589,53271,1.34,14,167,65,35,1931,185,159,375,864,40409,5896,6.853629579,0.14590809,46305
32.9,477.9,7.51,21589,51959,1.24,21,148,55,9,1871,188,5,373,741,39996,6062,6.597822501,0.151565157,46058
33,479.5,7.5,21680,52777,1.31,23,217,19,30,2315,136,96,119,924,39790,5917,6.724691567,0.148705705,45707
33.1,481.1,7.5,21237,51221,1.52,0,174,51,11,2450,91,34,406,842,38867,5759,6.748914742,0.148171971,44626
33.2,482.9,7.52,19924,48961,1.27,7,162,26,26,2551,76,64,519,796,36390,5659,6.430464746,0.155509755,42049
33.3,484.5,7.52,18934,47331,1.35,43,249,70,40,3492,88,174,522,804,34097,5582,6.108384092,0.163709417,39679
33.4,486.2,7.51,19889,49733,1.29,24,206,62,26,2433,121,111,426,930,37169,5536,6.714053468,0.148941322,42705
33.5,487.8,7.51,19545,48595,1.34,26,208,49,54,2343,25,88,358,806,36311,5844,6.213381246,0.160942965,42155
33.6,489.4,7.5,19502,50970,1.35,102,333,256,74,5164,63,87,813,706,35253,5789,6.08965279,0.164212975,41042
33.7,491.1,7.51,20635,51749,1.24,49,195,132,37,3484,133,121,459,786,37902,5821,6.511252362,0.153580286,43723
33.8,492.7,7.52,20924,52233,1.2,68,184,91,42,2437,87,133,352,770,38953,6197,6.285783444,0.159089159,45150
33.9,494.3,7.54,20224,49874,1.34,28,148,98,17,1921,102,69,393,894,37533,5857,6.408229469,0.156049343,43390
34,496,7.54,21161,51315,1.33,7,119,16,43,1914,94,105,380,1027,38968,5937,6.563584302,0.152355779,44905
34.1,497.6,7.56,21486,52043,1.31,32,110,37,31,2266,65,34,279,981,39333,5977,6.580726117,0.151958915,45310
34.2,499.2,7.58,21749,53402,1.51,19,158,60,41,3484,36,25,227,851,39635,6003,6.602532067,0.151457046,45638
34.3,500.9,7.58,22098,53829,1.38,14,166,48,18,2899,100,260,283,762,40066,6292,6.367768595,0.157040883,46358
34.4,502.5,7.58,22384,54335,1.37,5,137,50,35,3613,46,53,327,791,40018,6112,6.547447644,0.152731271,46130
34.5,504.2,7.58,22551,55425,1.51,10,155,24,18,4876,25,243,387,725,39823,6261,6.360485545,0.157220702,46084
34.6,505.8,7.57,22207,55600,1.34,31,196,60,42,5170,71,0,372,1024,39512,5982,6.60514878,0.151397044,45494
34.7,507.4,7.57,21590,54335,1.27,27,172,41,65,4394,20,22,392,989,39309,6196,6.344254358,0.157622936,45505
34.8,509.2,7.57,21106,53203,1.33,35,211,54,42,5473,33,0,401,851,37485,5816,6.445151307,0.155155395,43301
34.9,510.9,7.55,21050,55314,1.4,36,197,143,82,6783,65,101,578,734,37242,6385,5.832732968,0.171446217,43627
35,512.4,7.55,21952,55543,1.49,19,219,106,43,6279,58,51,452,875,38345,6190,6.194668821,0.16142913,44535
35.1,514.1,7.55,21574,53268,1.39,13,218,80,29,4842,0,151,574,813,38036,5900,6.446779661,0.155116206,43936
35.2,515.7,7.53,21507,53779,1.4,23,203,56,31,4837,0,106,391,651,37955,6017,6.307960778,0.158529838,43972
35.3,517.4,7.53,21006,52231,1.28,34,244,39,57,4223,0,286,609,869,37063,5855,6.330145175,0.15797426,42918
35.4,519.1,7.53,21049,50845,1.26,8,200,34,64,4402,78,94,523,738,36057,5881,6.131100153,0.163102865,41938
35.5,520.7,7.53,20894,51131,1.07,18,189,53,32,4242,79,149,523,759,36049,5887,6.123492441,0.163305501,41936
35.6,522.4,7.54,21095,51052,1.28,10,217,104,31,4419,99,41,479,667,36058,5834,6.180665067,0.161794886,41892
35.7,524.1,7.54,21271,54404,1.39,30,196,78,49,6046,0,220,576,945,37248,6075,6.131358025,0.163096005,43323
35.8,525.7,7.54,21730,54574,1.29,0,273,43,63,5493,84,11,501,855,37981,6251,6.075987842,0.164582291,44232
35.9,527.4,7.54,21314,53397,1.34,20,220,56,43,6337,0,52,641,677,36355,6128,5.932604439,0.168560033,42483
36,529.1,7.55,21210,55230,1.3,36,226,115,62,6479,73,110,651,727,37013,6170,5.998865478,0.166698187,43183
36.1,530.9,7.55,21286,54114,1.27,24,163,55,43,5182,61,185,490,776,38164,6043,6.315406255,0.158342941,44207
36.2,532.5,7.55,21780,54763,1.34,32,152,88,21,5955,144,85,297,828,38263,5835,6.557497858,0.15249719,44098
36.3,534.2,7.55,21938,55418,1.37,9,179,79,47,6237,56,35,497,795,38056,6168,6.169909209,0.162076939,44224
36.4,535.9,7.56,21737,54386,1.32,4,223,62,31,7149,70,0,421,758,36466,5971,6.107184726,0.163741567,42437
36.5,537.6,7.57,21819,55887,1.29,36,275,73,23,7250,77,28,401,732,37825,5991,6.313637122,0.15838731,43816
36.6,539.3,7.58,22269,57640,1.22,25,238,92,39,7507,100,66,420,719,39055,6313,6.186440678,0.161643836,45368
36.7,540.8,7.56,22316,57999,1.28,81,227,131,68,8230,89,98,299,713,38733,6219,6.228171732,0.160560762,44952
36.8,542.5,7.56,22007,57058,1.26,26,205,50,65,7734,108,43,400,708,38481,6255,6.152038369,0.162547751,44736
36.9,544.2,7.55,22145,57350,1.67,40,233,96,25,8460,58,53,211,842,38339,6079,6.306793881,0.15855917,44418
37,545.9,7.55,22286,59218,1.34,15,212,80,68,8970,16,33,407,714,39224,6325,6.201422925,0.161253314,45549
37.1,547.5,7.55,22280,59296,1.3,7,191,34,44,8854,71,0,274,1019,39530,6179,6.39747532,0.156311662,45709
37.2,549.3,7.55,22397,60238,1.41,20,194,56,31,9556,96,114,164,932,39798,6270,6.347368421,0.157545605,46068
37.3,551,7.54,22894,61942,1.43,23,185,36,79,10358,162,0,280,872,40226,6399,6.286294734,0.159076219,46625
37.4,552.6,7.54,23435,64431,1.46,7,226,101,37,12220,140,117,351,799,40834,6584,6.20200486,0.161238184,47418
37.5,554.3,7.53,23822,66635,1.33,28,241,122,47,13807,145,7,323,1075,41211,6510,6.330414747,0.157967533,47721
37.6,555.9,7.53,23623,64518,1.36,20,212,80,51,11956,157,23,233,766,41485,6513,6.369568555,0.156996505,47998
37.7,557.6,7.52,22947,62056,1.42,30,197,43,23,11536,73,60,114,837,40011,6092,6.567793828,0.152258129,46103
37.8,559.3,7.52,23045,61063,1.48,41,227,92,93,10258,94,0,40,760,40405,6207,6.509585951,0.153619602,46612
37.9,560.9,7.51,22364,59088,1.36,17,256,83,47,9959,71,0,198,666,38989,5907,6.600474014,0.15150427,44896
38,562.6,7.51,21340,54802,1.37,24,210,125,21,6893,88,78,187,733,37961,5923,6.409083235,0.156028556,43884
38.1,564.3,7.51,22214,57398,1.46,0,188,60,36,7962,79,0,159,608,39264,6072,6.466403162,0.154645477,45336
38.2,565.9,7.51,22339,58902,1.44,26,233,91,25,9598,170,131,285,775,38918,5902,6.59403592,0.151652192,44820
38.3,567.6,7.5,22230,57580,1.37,5,196,61,57,9966,51,123,65,548,38279,5768,6.636442441,0.150683142,44047
38.4,569.3,7.49,21729,56515,1.34,0,138,20,33,9518,111,0,40,776,37308,5771,6.464737481,0.154685322,43079
38.5,571,7.5,22046,57928,1.34,18,136,52,19,9155,122,81,262,734,38399,6211,6.18241829,0.161749004,44610
38.6,572.7,7.49,22321,59090,1.58,0,120,45,62,11820,66,42,375,624,37503,5822,6.441600824,0.155240914,43325
38.7,574.4,7.5,21728,58519,1.28,29,127,28,18,11432,0,41,212,911,36627,6020,6.084219269,0.164359625,42647
38.8,576.1,7.49,21956,58861,1.41,0,147,60,38,11205,35,0,320,590,37477,5683,6.594580327,0.151639672,43160
38.9,577.6,7.47,21842,57982,1.53,29,157,75,53,11004,0,69,224,955,37122,5630,6.593605684,0.151662087,42752
39,579.3,7.46,22130,59236,1.22,16,226,87,65,10906,64,163,554,691,37050,6199,5.976770447,0.16731444,43249
39.1,581,7.45,21672,58183,1.33,38,219,136,55,10999,123,0,325,937,36387,6043,6.021347013,0.166075796,42430
39.2,582.7,7.45,21130,55889,1.38,70,186,100,34,10246,39,217,380,705,35292,5882,6,0.166666667,41174
39.3,584.3,7.45,21116,56028,1.29,34,203,97,33,9734,62,182,460,805,35536,5968,5.954423592,0.167942368,41504
39.4,586,7.43,21474,57142,1.34,42,214,56,62,9982,164,27,233,748,36558,6064,6.028693931,0.165873407,42622
39.5,587.6,7.42,21408,55264,1.35,24,239,66,37,8848,30,46,441,726,36366,5817,6.251676122,0.159957103,42183
39.6,589.3,7.41,21115,55400,1.35,29,215,57,62,8590,0,84,528,731,35772,6118,5.847008826,0.171027619,41890
39.7,591,7.4,21394,56758,1.4,0,202,99,51,9658,28,143,365,918,36412,5937,6.133063837,0.163050643,42349
39.8,592.6,7.39,21487,58584,1.28,38,228,68,80,11792,105,56,487,809,35700,6226,5.734018632,0.174397759,41926
39.9,594.2,7.38,22115,61900,1.4,40,249,186,85,13760,20,184,618,892,36086,6235,5.787650361,0.172781688,42321
40,595.8,7.37,22765,64667,1.39,26,241,78,67,15283,119,224,364,959,37675,6096,6.180282152,0.16180491,43771
40.1,597.5,7.36,22162,60902,1.4,13,223,37,51,13329,14,168,363,909,36747,6351,5.78601795,0.172830435,43098
40.2,599.2,7.37,21944,61336,1.37,23,196,81,53,13279,0,294,566,833,36829,6250,5.89264,0.169703223,43079
40.3,600.8,7.36,21913,59364,1.32,36,220,63,16,11500,0,144,298,787,37453,6090,6.149917898,0.162603797,43543
40.4,602.4,7.36,22207,59652,1.24,32,190,33,36,11880,0,100,397,780,37526,6094,6.15786019,0.162394073,43620
40.5,604.1,7.37,22225,59285,1.37,15,191,36,18,10602,0,27,230,850,38457,6137,6.266416816,0.159580831,44594
40.6,605.7,7.37,22377,60530,1.23,31,217,68,21,11655,7,0,300,752,38426,6077,6.323185782,0.158148129,44503
40.7,607.3,7.37,22344,59196,1.24,0,223,54,31,10272,35,19,256,814,38926,5997,6.490912123,0.154061553,44923
40.8,609,7.36,22327,57827,1.36,46,206,44,41,8767,33,6,208,745,38804,6246,6.212616074,0.160962787,45050
40.9,610.6,7.36,22282,58795,1.28,27,209,45,55,10636,50,31,24,728,38315,6094,6.287331802,0.15904998,44409
41,612.2,7.36,22004,58303,1.21,12,193,47,24,9678,16,0,218,701,38394,6046,6.350314257,0.157472522,44440
41.1,613.7,7.37,22964,60718,1.35,11,140,25,23,9616,36,16,320,890,40430,6146,6.578262284,0.15201583,46576
41.2,615.4,7.36,23674,62822,1.39,21,189,36,34,11623,0,0,188,816,41127,6272,6.55723852,0.152503222,47399
41.3,617.1,7.36,23794,62214,1.32,0,169,19,20,10675,28,0,140,692,41639,6420,6.485825545,0.154182377,48059
41.4,618.7,7.35,22937,59815,1.35,6,140,28,30,8825,0,0,141,906,40551,6421,6.315371437,0.158343814,46972
41.5,620.3,7.32,23535,61264,1.33,6,187,28,54,9914,0,0,166,877,40920,6408,6.38576779,0.15659824,47328
41.6,622,7.31,24498,63586,1.39,13,162,48,48,11453,0,0,45,965,41870,6235,6.71531676,0.148913303,48105
41.7,623.6,7.29,24148,63571,1.39,12,177,40,45,11605,0,8,0,903,41720,6366,6.553565818,0.152588686,48086
41.8,625.2,7.27,24090,62837,1.45,14,160,7,61,11095,19,7,260,735,41082,6313,6.507524157,0.153668273,47395
41.9,626.9,7.24,24485,64095,1.38,0,163,41,7,11714,43,0,128,933,41620,6615,6.291761149,0.158938011,48235
42,628.5,7.22,24200,64130,1.35,13,127,12,47,12422,0,90,223,910,41009,6428,6.379744866,0.15674608,47437
42.1,630.1,7.23,23887,61143,1.62,18,179,28,44,9010,53,0,267,826,41495,6504,6.379920049,0.156741776,47999
42.2,631.7,7.22,23906,62022,1.42,25,172,7,41,9400,13,0,73,909,41794,6523,6.407174613,0.156075035,48317
42.3,633.3,7.2,24013,61642,1.4,4,174,37,19,9584,79,0,0,900,41602,6376,6.524780427,0.153261862,47978
42.4,634.9,7.18,23678,61404,1.54,18,168,21,44,10454,0,0,132,723,41086,6389,6.430740335,0.155503091,47475
42.5,636.5,7.17,23533,59617,1.3,18,153,37,39,7885,33,0,241,721,41233,6597,6.250265272,0.159993209,47830
42.6,638.2,7.17,23497,59571,1.31,0,162,0,54,7621,104,45,288,723,41554,6223,6.677486743,0.149756943,47777
42.7,639.8,7.16,23645,60582,1.28,0,136,39,27,8228,0,51,172,946,41867,6425,6.516264591,0.153462154,48292
42.8,641.5,7.15,23653,60346,1.54,0,114,33,19,8080,63,0,201,762,41800,6439,6.491691256,0.154043062,48239
42.9,643.1,7.13,22869,59317,1.38,0,165,37,21,7594,12,0,159,874,41261,6606,6.245988495,0.16010276,47867
43,644.7,7.11,22868,59344,1.3,0,146,21,27,6730,5,45,42,1175,41837,6351,6.587466541,0.151803428,48188
43.2,648,7.03,23870,61214,1.38,0,168,7,19,7318,95,23,169,1070,43141,6772,6.370496161,0.156973645,49913
43.3,649.7,7.03,23910,61868,1.31,7,183,34,55,8851,55,51,151,878,42293,6516,6.490638428,0.154068049,48809
43.4,651.3,7.03,23176,59490,1.41,22,215,114,15,7839,0,12,271,906,41465,6289,6.59325807,0.151670083,47754
43.5,653,7,22825,59721,1.57,0,122,76,30,8190,186,0,247,709,40809,6564,6.217093236,0.160846872,47373
43.6,654.6,6.96,22977,59446,1.37,7,178,45,0,8401,152,85,364,698,40539,6071,6.677483116,0.149757024,46610
43.8,657.8,6.89,21426,56458,1.36,8,141,54,23,6965,21,95,61,856,39619,6309,6.279759074,0.159241778,45928
43.9,659.5,6.89,22676,59123,1.3,0,127,6,35,8288,65,103,269,805,40139,6557,6.121549489,0.163357333,46696
44.1,662.8,7.5,23236,59659,1.35,19,198,24,0,7633,222,0,297,603,41255,6403,6.443073559,0.15520543,47658
