Location,Site,label,ID,section_depth,field_depth,depth,SH20_age,surface,validity,qc,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,coh_inc,Total_scatter,cps_sum2
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15449,21.2,141.2,141.2,6789.72,7.02,1,TRUE,22425,54280,1.28,0,0.434782609,0.106853353,0.029476787,3.27376566,0,0.047899779,0.657700811,1.860722181,77.89609433,11.47936625,0.012501379,0.000271495,48513,95.79943463
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15450,21.3,141.3,141.3,6794.97,6.99,1,TRUE,22670,53893,1.43,0.016699757,0.517692465,0.096487484,0.061232442,4.197205574,0,0.029688457,0.397083109,1.734919192,76.66301746,11.13317128,0.01277717,0.000269464,47316,94.86024386
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15451,21.4,141.4,141.4,6800.22,6.98,1,TRUE,22506,53351,1.28,0.024366928,0.440479091,0.088095818,0,3.057112332,0,0,0.52857491,1.851886563,78.22908662,11.37935559,0.0128857,0.000272651,47807,95.6121162
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15452,21.5,141.5,141.5,6805.47,6.99,1,TRUE,22568,53811,1.25,0,0.507331215,0.128226571,0.079909312,3.252123172,0,0,0.551931761,1.992157737,77.20168739,11.15013659,0.012866948,0.0002684,47543,94.87663909
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15453,21.6,141.6,141.6,6810.71,6.98,1,TRUE,22405,53949,1.23,0,0.589445587,0.148288198,0.033364845,2.810061354,0,0,0.639492854,1.727557508,77.47502271,11.58686908,0.012394021,0.000277218,48048,95.02277337
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15454,21.7,141.7,141.7,6815.96,6.97,1,TRUE,22330,54722,1.45,0.034720953,0.462336903,0.166295092,0.052995139,3.726106502,0,0.109645115,0.670662622,1.522239684,76.13208582,11.53101129,0.012065307,0.000276782,47971,94.42044121
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15455,21.8,141.8,141.8,6821.21,6.96,1,TRUE,22523,55134,1.5,0.039902782,0.457068234,0.079805565,0.045344071,3.879638698,0,0.081619327,0.594914209,1.7031233,75.56317336,11.66068125,0.011753488,0.000279894,48090,94.11730418
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15456,21.9,141.9,141.9,6826.46,6.95,1,TRUE,22541,54767,1.16,0,0.429090511,0.182591707,0.052951595,3.370642905,0,0,0.275713477,1.915387003,76.34707032,11.65482864,0.011961001,0.000278737,48196,94.24051589
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15457,22,142,142,6831.71,6.95,1,TRUE,22772,54956,1.21,0.023655288,0.334813305,0.100080064,0.018196375,3.460950579,0,0.125554989,0.436713007,1.59764175,76.98340491,11.79489046,0.011876489,0.000278793,48789,94.888056
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15458,22.1,142.1,142.1,6836.96,6.96,1,TRUE,22821,55132,1.17,0.010882972,0.324675325,0.174127548,0.009069143,3.092577813,0,0,0.651164478,1.587100051,76.50910542,11.92410941,0.011638136,0.000282689,48755,94.29473298
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15459,22.2,142.2,142.2,6842.21,6.96,1,TRUE,23176,55311,1.18,0.019887545,0.374247437,0.063278552,0,2.31599501,0,0.028927338,0.614705936,1.287266547,78.48890817,11.62878993,0.012202878,0.000267864,49845,94.83447721
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15460,22.3,142.3,142.3,6847.46,6.96,1,TRUE,23146,56544,1.21,0.017685342,0.355475382,0.182159027,0.017685342,2.546689304,0,0.113186191,0.364318053,1.966610074,77.44765139,11.50962083,0.011900377,0.000262825,50300,94.53324413
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15461,22.4,142.4,142.4,6852.71,6.96,1,TRUE,23050,55475,1.4,0.012618297,0.34249662,0.146011717,0.046867959,2.051374493,0,0,0.520955385,1.925191528,78.09283461,11.18882379,0.012581414,0.000258271,49529,94.34001409
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15462,22.5,142.5,142.5,6857.95,6.96,1,TRUE,23154,55190,1.34,0,0.367820257,0.144953796,0.097843812,2.022105454,0,0,0.275412212,1.808298605,77.58289545,11.67421634,0.012041424,0.000272647,49261,93.98586
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15463,22.6,142.6,142.6,6863.2,6.96,1,TRUE,23190,55170,1.32,0,0.46583288,0.166757296,0.106942179,2.053652347,0,0,0.49120899,1.843393148,77.79046583,11.48087729,0.012281412,0.000267514,49251,94.41167889
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15464,22.7,142.7,142.7,6868.45,6.97,1,TRUE,23110,54667,1.24,0.021951086,0.402436571,0.095121371,0.067682514,1.98840251,0,0.023780343,0,1.478039768,77.56416119,11.37615015,0.012472128,0.000268293,48621,93.03046592
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15465,22.8,142.8,142.8,6873.7,6.96,1,TRUE,23026,55172,1.47,0.016312622,0.415065613,0.04531284,0.038062785,2.030015225,0,0,0.442253317,1.749075618,76.7200754,11.71065033,0.011874335,0.000276664,48789,93.17897475
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15466,22.9,142.9,142.9,6878.95,6.97,1,TRUE,22982,55003,1.24,0,0.461792993,0.09635838,0.056360562,1.774448666,0,0,0.370888861,1.599912732,78.02119884,11.01758086,0.012874785,0.000256736,48974,93.41167342
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15467,23,143,143,6884.2,6.97,1,TRUE,23274,55476,1.34,0,0.315451727,0.088326484,0.007210325,2.588506742,0,0.084721321,0.15321941,1.589876703,77.5542577,11.34184152,0.012325852,0.000263617,49316,93.73600139
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15468,23.1,143.1,143.1,6889.45,6.97,1,TRUE,23609,56873,1.23,0,0.416717951,0.091431787,0.101981608,3.455066552,0,0,0.492325005,1.707312785,76.62159548,11.03159672,0.012212559,0.000253152,49851,93.9304936
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15469,23.2,143.2,143.2,6894.7,6.97,1,TRUE,22789,55106,1.28,0,0.529887853,0.107066381,0.07803143,4.375204152,0,0,0.373824992,1.624142562,76.30566544,10.99880231,0.012589616,0.000261571,48110,94.40547631
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15470,23.3,143.3,143.3,6899.95,6.98,1,TRUE,22662,55296,1.24,0,0.361689815,0.054253472,0.032552083,3.117766204,0,0,0.647424769,1.808449074,76.37261285,11.16898148,0.012366032,0.000264474,48407,93.57636025
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15471,23.4,143.4,143.4,6905.19,6.98,1,TRUE,23370,55974,1.29,0.035730875,0.451995569,0.18580055,0.075034838,2.808446779,0,0,0.521670776,1.700789652,77.13402651,11.42137421,0.012065388,0.000264537,49568,94.34719969
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15472,23.5,143.5,143.5,6910.44,6.97,1,TRUE,23527,57014,1.23,0.033325148,0.466552075,0.121022907,0.092959624,2.604623426,0,0,0.41393342,1.725891886,76.49524678,11.59539762,0.011570904,0.00026587,50224,93.56078966
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15473,23.6,143.6,143.6,6915.69,6.96,1,TRUE,23560,56625,1.37,0.030022075,0.362030905,0.148344371,0.033554084,2.347019868,0,0.137748344,0.249006623,1.698896247,77.71125828,11.25298013,0.01219574,0.000255726,50376,93.98331239
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15474,23.7,143.7,143.7,6920.94,6.96,1,TRUE,23495,56616,1.29,0,0.310866186,0.121873675,0.033559418,1.941147379,0,0.176628515,0.496326127,1.706231454,77.29263812,12.00720644,0.011369909,0.000274388,50558,94.09812162
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15475,23.8,143.8,143.8,6926.19,6.96,1,TRUE,23540,56527,1.38,0,0.459957189,0.176906611,0.028305058,1.802678366,0,0,0.562563023,2.057423886,77.73453394,11.65814566,0.011795832,0.000265314,50531,94.49257488
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15476,23.9,143.9,143.9,6931.44,6.97,1,TRUE,23389,56056,1.24,0.033894677,0.495932639,0.137362637,0.071357214,1.741116027,0,0,0.30326816,1.637648066,78.59283574,11.45283288,0.012241875,0.000259961,50476,94.47874987
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15477,24,144,144,6936.69,6.97,1,TRUE,23511,55823,1.19,0.026870645,0.377980402,0.085986063,0.050158537,1.807498701,0,0,0.326030489,1.612238683,78.27777081,11.56870824,0.012121055,0.000264748,50155,94.14562837
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15478,24.1,144.1,144.1,6941.94,6.97,1,TRUE,23409,55468,1.29,0.01442273,0.457921685,0.095550588,0.079325016,1.732530468,0,0,0.502992717,1.557654864,78.63452802,11.91497801,0.011898098,0.000273173,50226,95.00207536
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15479,24.2,144.2,144.2,6947.19,6.97,1,TRUE,23448,55957,1.35,0.046464249,0.423539504,0.139392748,0.073270547,1.653055024,0,0,0.075057634,1.949711386,77.72217953,11.93058956,0.011642028,0.000274323,50167,94.02517653
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15480,24.3,144.3,144.3,6952.44,6.97,1,TRUE,23421,56270,1.32,0.019548605,0.37320064,0.143948818,0.06930869,1.6918429,0.028434334,0.015994313,0.613115337,1.690065754,77.74124756,11.66874,0.011839971,0.000266745,50311,94.06755367
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15481,24.4,144.4,144.4,6957.68,6.96,1,TRUE,23276,55132,1.28,0.018138286,0.453457157,0.134223319,0.09250526,1.915403033,0,0,0.564100704,1.304142785,78.1107161,11.54139157,0.012275769,0.000268006,49427,94.14662199
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15482,24.5,144.5,144.5,6962.93,6.97,1,TRUE,23173,55635,1.25,0,0.359485935,0.095263773,0.028758875,1.646445583,0,0.1635661,0.49788802,1.788442527,77.8071358,11.49096792,0.012170677,0.000265454,49681,93.89039066
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15483,24.6,144.6,144.6,6968.18,6.97,1,TRUE,23320,55443,1.41,0.018036542,0.35171257,0.135274065,0.030662121,1.363562578,0,0,0.468950093,1.996645203,78.17217683,11.82656061,0.011921942,0.000272872,49898,94.37577543
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15484,24.7,144.7,144.7,6973.43,6.98,1,TRUE,23390,56501,1.26,0.010619281,0.359285676,0.123891613,0.051326525,1.700854852,0,0.146900055,0.59113998,1.695545212,77.74729651,11.73961523,0.011721287,0.000267247,50561,94.17846346
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15485,24.8,144.8,144.8,6978.68,6.98,1,TRUE,23148,55713,1.16,0.041283004,0.36257247,0.147182884,0.05564231,1.457469531,0,0,0.947714178,1.617216808,77.7807693,11.88771023,0.011744039,0.000274328,49957,94.30957908
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15486,24.9,144.9,144.9,6983.93,6.98,1,TRUE,23272,55543,1.25,0.055812614,0.401490737,0.183641503,0.099022379,1.667176782,0,0.084619124,0.657148516,1.4889365,77.93241273,11.9384981,0.011752739,0.000275805,49917,94.52078752
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15487,25,145,145,6989.18,6.99,1,TRUE,23054,55663,1.27,0.028744408,0.420386972,0.158094246,0.025151357,1.891741372,0,0.150908144,0.542550707,1.672565259,77.04758996,11.89659199,0.011635094,0.000277394,49509,93.8462369
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15488,25.1,145.1,145.1,6994.43,7,1,TRUE,22977,55245,1.24,0,0.428998099,0.139379129,0.097746402,1.906054847,0,0.363833831,0.700515884,1.69970133,76.98977283,11.740429,0.011870147,0.000276031,49019,94.07857753
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15489,25.2,145.2,145.2,6999.68,7.01,1,TRUE,22460,53027,1.46,0,0.371508854,0.247043959,0.035830803,1.719878552,0,0,0.48654459,1.508665397,78.02251683,11.92788579,0.012335576,0.000288301,47698,94.33249866
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15490,25.3,145.3,145.3,7004.92,7.02,1,TRUE,21639,51485,1.27,0,0.460328251,0.242789162,0.114596484,2.280275808,0,0.378751093,0.804117704,1.819947558,76.27852773,11.75488006,0.012603855,0.00029932,45324,94.14711702
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15491,25.4,145.4,145.4,7010.17,7.03,1,TRUE,20794,50566,1.23,0,0.492425741,0.326306214,0.112723965,3.233397935,0,0.500336194,1.143060555,2.197128505,74.48878693,12.12079263,0.012153498,0.000321797,43795,94.62743396
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15492,25.5,145.5,145.5,7015.42,7.04,1,TRUE,21210,52003,1.35,0.015383728,0.523046747,0.305751591,0.148068381,3.903620945,0,0.157683211,1.057631291,1.901813357,74.41686057,11.82239486,0.012104239,0.000305496,44847,94.26466441
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15493,25.6,145.6,145.6,7020.67,7.05,1,TRUE,21696,54154,1.22,0.088636112,0.548435942,0.432101045,0.193891495,4.341322894,0,0.040624885,0.984230158,1.853972006,74.19027219,11.67596115,0.011733397,0.000290613,46500,94.36147188
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15494,25.7,145.7,145.7,7025.92,7.05,1,TRUE,22252,54709,1.29,0.095048347,0.605019284,0.552011552,0.14257252,4.726827396,0.032901351,0.250415837,0.764042479,1.720009505,75.11561169,11.44601437,0.011995467,0.000278526,47357,95.46274832
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15495,25.8,145.8,145.8,7031.17,7.06,1,TRUE,22594,55929,1.24,0.187738025,0.522090508,0.520302526,0.100126947,4.267911102,0,0.202041875,0.890414633,1.448264764,75.83364623,11.42162384,0.011871266,0.000269295,48801,95.40630101
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15496,25.9,145.9,145.9,7036.42,7.06,1,TRUE,23086,55956,1.22,0.134033884,0.521838587,0.35742369,0.051826435,3.30974337,0,0.221602688,0.591536207,1.274215455,77.01408249,11.44828079,0.01202218,0.000265658,49500,94.93687144
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15497,26,146,146,7041.67,7.06,1,TRUE,23323,56807,1.33,0.105620786,0.489376309,0.353829634,0.163712219,2.749661133,0,0,0.850247329,1.726899854,77.19119123,11.48450015,0.011831881,0.000261904,50374,95.12713242
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15498,26.1,146.1,146.1,7046.92,7.06,1,TRUE,23332,57257,1.2,0.061127897,0.492516199,0.368513893,0.080339522,2.70359956,0,0.050648829,0.658434777,1.692369492,77.09799675,11.74528879,0.011464386,0.000266068,50869,94.96256616
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15499,26.2,146.2,146.2,7052.17,7.06,1,TRUE,23351,56174,1.31,0.112151529,0.493110692,0.329333856,0.072987503,2.750382739,0,0,0.4503863,1.603944886,77.86876491,11.25075658,0.012321007,0.000257207,50062,94.94439721
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15500,26.3,146.3,146.3,7057.41,7.07,1,TRUE,23225,55333,1.27,0.09216923,0.565666058,0.421086874,0.039759276,2.806643414,0,0.037952036,0.372291399,1.350008133,77.64082916,11.17777818,0.012553085,0.000260184,49146,94.51699703
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15501,26.4,146.4,146.4,7062.66,7.06,1,TRUE,23256,56618,1.28,0.072415133,0.409763679,0.376205447,0.118336925,2.412660285,0,0.181920944,0.609346851,1.873962344,76.38206931,10.98060687,0.012286001,0.00025391,49463,93.4298277
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15502,26.5,146.5,146.5,7067.91,7.06,1,TRUE,23030,54712,1.34,0.058488083,0.623263635,0.265024126,0.109665156,2.078154701,0,0.085904372,0.464249159,1.6193888,78.03955257,11.78900424,0.012099155,0.000276108,49147,95.1450701
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15503,26.6,146.6,146.6,7073.16,7.06,1,TRUE,22813,55167,1.29,0.054380336,0.389725742,0.300904526,0.058005692,1.903311762,0,0,0.514800515,1.712980586,77.9505864,11.52863125,0.012256382,0.000268089,49363,94.42585128
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15504,26.7,146.7,146.7,7078.41,7.06,1,TRUE,23109,55369,1.39,0.135454857,0.545431559,0.326897723,0.03792736,2.084198739,0,0.339540176,0.444291932,1.750076758,77.68065163,11.16509238,0.012565618,0.000259587,49193,94.52238832
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15505,26.8,146.8,146.8,7083.66,7.05,1,TRUE,23026,54849,1.26,0.089336178,0.499553319,0.355521523,0.038286933,2.707433135,0,0.06745793,0.297179529,1.69921056,77.53833251,11.59000164,0.012197315,0.00027252,48886,94.8947831
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15506,26.9,146.9,146.9,7088.91,7.05,1,TRUE,23016,55355,1.33,0.081293469,0.494986903,0.307108662,0.121036943,2.729654051,0,0,0.218589107,1.58070635,77.22879595,11.26727486,0.012382363,0.000263562,48987,94.04209223
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15507,27,147,147,7094.16,7.05,1,TRUE,22846,54944,1.25,0.045500874,0.50778975,0.318506115,0.114662202,2.411546302,0,0.034580664,0.567850903,2.071199767,76.95107746,11.24053582,0.012459695,0.000265859,48456,94.27597541
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15508,27.1,147.1,147.1,7099.41,7.05,1,TRUE,22984,54869,1.38,0.051030637,0.484791048,0.331699138,0.154914433,2.287266034,0,0,0.433760411,1.981082214,77.73241721,11.32333376,0.012511253,0.000265488,48864,94.79307163
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15509,27.2,147.2,147.2,7104.65,7.05,1,TRUE,22916,54991,1.44,0,0.407339383,0.29641214,0.05819134,2.276736193,0,0.154570748,0.465530723,1.671182557,77.38357186,11.47460494,0.012263641,0.000269648,48864,94.20067317
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15510,27.3,147.3,147.3,7109.9,7.05,1,TRUE,22947,55895,1.18,0.05903927,0.51704088,0.330977726,0.109133196,2.463547723,0,0,0.626174076,1.563646122,77.25914661,10.85785848,0.012730128,0.000251432,49253,93.79954565
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15511,27.4,147.4,147.4,7115.15,7.05,1,TRUE,22982,55582,1.19,0.06476917,0.456982476,0.293260408,0.120542622,2.430643014,0,0.190709222,0.631499406,1.934079378,76.88640207,11.31841244,0.01222165,0.000264851,49026,94.33978671
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15512,27.5,147.5,147.5,7120.4,7.05,1,TRUE,23057,55959,1.42,0.057184725,0.423524366,0.312728962,0.06075877,2.30704623,0,0.080416019,0.582569381,1.745921121,76.73475223,11.69248914,0.011727763,0.000272298,49483,94.00939101
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15513,27.6,147.6,147.6,7125.65,7.06,1,TRUE,23019,55069,1.36,0.052661207,0.490293995,0.245146997,0.127113258,2.079209719,0,0,0.319599048,1.679710908,77.85505457,11.36755706,0.01243691,0.000265139,49134,94.22904881
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15514,27.7,147.7,147.7,7130.9,7.04,1,TRUE,23326,56590,1.15,0.10072451,0.602579961,0.337515462,0.13253225,2.449195971,0,0,0.508923838,2.095776639,76.82806149,11.36066443,0.011950235,0.000261303,49906,94.42818609
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15515,27.8,147.8,147.8,7136.15,7.04,1,TRUE,23363,56049,1.36,0.049956288,0.515620261,0.326500027,0.137379793,2.583453764,0,0,0.556655783,1.693161341,77.23242163,11.69869222,0.011778622,0.000270253,49845,94.80588998
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15516,27.9,147.9,147.9,7141.4,7.04,1,TRUE,23130,55799,1.39,0.059140845,0.48925608,0.275990609,0.100360222,2.295740067,0,0,0.435491675,1.575297048,77.50138891,11.67404434,0.011897665,0.000269951,49759,94.41887741
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15517,28,148,148,7146.65,7.04,1,TRUE,22985,55249,1.38,0.047059675,0.508606491,0.331227715,0.0434397,2.023566037,0,0.150228963,0.577386016,2.059765788,77.53805499,11.52781046,0.01217429,0.000269096,49208,94.81958922
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15518,28.1,148.1,148.1,7151.89,7.03,1,TRUE,22927,56138,1.39,0.032063843,0.532616053,0.276105312,0.135380669,1.8614842,0,0.285011935,0.669778047,2.25337561,77.45555595,11.52695144,0.011969642,0.000265097,49953,95.0405578
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15519,28.2,148.2,148.2,7157.14,7.03,1,TRUE,22510,54730,1.34,0.047505938,0.529873927,0.243011146,0.06212315,2.000730861,0,0,0.522565321,1.933126256,76.96875571,11.89841038,0.011819526,0.000282455,48637,94.21820467
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15520,28.3,148.3,148.3,7162.39,7.04,1,TRUE,22401,54801,1.33,0.067517016,0.556559187,0.333935512,0.083940074,1.874053393,0,0.124085327,0.361307275,1.903249941,77.92376052,11.61292677,0.012244463,0.000271946,49067,94.85385142
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15521,28.4,148.4,148.4,7167.64,7.03,1,TRUE,22589,54793,1.23,0.065701823,0.587666308,0.277407698,0.094902634,1.72649791,0,0.162429507,0.503713978,1.737448214,77.61027869,11.43394229,0.012387914,0.000268876,48790,94.21264584
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15522,28.5,148.5,148.5,7172.89,7.02,1,TRUE,22342,53696,1.45,0.018623361,0.456272348,0.337082837,0.085667461,1.877234803,0,0,0.530765793,1.974076281,78.00953516,11.08834923,0.013102038,0.000264714,47842,94.39097402
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15523,28.6,148.6,148.6,7178.14,7.03,1,TRUE,22857,54898,1.39,0.02003716,0.486356516,0.214944078,0.091077999,2.083864622,0,0,0.730445554,1.668548945,77.6767824,11.53411782,0.012267338,0.000270481,48975,94.51871291
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15524,28.7,148.7,148.7,7183.39,7.03,1,TRUE,22513,54571,1.45,0.040314453,0.459951256,0.254714042,0.084293856,1.863627201,0,0,0.654193619,2.06336699,77.97364901,11.29904162,0.012645743,0.000265541,48717,94.70606332
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15525,28.8,148.8,148.8,7188.64,7.03,1,TRUE,22386,52899,1.37,0.032136713,0.58224163,0.298682395,0.115314089,1.973572279,0,0,0.370517401,1.423467362,78.60451048,11.69776366,0.012702733,0.000281325,47769,95.11119007
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15526,28.9,148.9,148.9,7193.89,7.03,1,TRUE,22053,52879,1.27,0.056733297,0.542748539,0.211804308,0.086991055,1.637701167,0,0.109684374,0.372548649,1.737929991,78.10094745,11.7570302,0.012562481,0.000284681,47516,94.62696619
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15527,29,149,149,7199.14,7.03,1,TRUE,22134,52312,1.31,0.034408931,0.388056278,0.179691084,0.076464291,1.368710812,0,0,0.451139318,1.942192996,78.85762349,11.15422848,0.013514588,0.000270392,47087,94.46630066
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15528,29.1,149.1,149.1,7204.38,7.03,1,TRUE,21934,52136,1.25,0.036443149,0.464170631,0.161117078,0.155362897,1.774205923,0,0,0.619533528,1.657204235,78.42373792,11.59851159,0.012969032,0.000283672,46934,94.90353965
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15529,29.2,149.2,149.2,7209.63,7.04,1,TRUE,22699,54388,1.39,0.06251379,0.452305656,0.268441568,0.174670883,2.338751195,0,0.130543502,0.783261013,1.818415827,77.54835626,11.52460101,0.012372105,0.000273244,48445,95.11450605
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15530,29.3,149.3,149.3,7214.88,7.04,1,TRUE,22640,53810,1.47,0.08734436,0.49990708,0.23601561,0.144954469,2.759710091,0,0,0.522207768,1.982902806,77.17896302,11.64839249,0.012313172,0.000280481,47798,95.07299135
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15531,29.4,149.4,149.4,7220.13,7.04,1,TRUE,22587,54406,1.18,0.058817042,0.558761901,0.349226188,0.126824247,2.920633754,0,0.233430136,0.867551373,1.922582068,75.81700548,11.37190751,0.012254244,0.000275689,47436,94.23926963
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15532,29.5,149.5,149.5,7225.38,7.03,1,TRUE,22790,54794,1.27,0.065700624,0.571230427,0.242727306,0.111326058,2.952878052,0,0.049275468,0.720881848,1.752016644,76.09044786,11.48483411,0.012091284,0.000275462,47986,94.05368514
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15533,29.6,149.6,149.6,7230.63,7.04,1,TRUE,22863,53989,1.28,0.031487896,0.409342644,0.305617811,0.088907,2.367148864,0,0.209301895,0.624201226,1.894830428,77.56209598,11.36157365,0.012644619,0.000271321,48009,94.86742334
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15534,29.7,149.7,149.7,7235.88,7.05,1,TRUE,23034,54315,1.32,0.055233361,0.502623585,0.296419037,0.125195618,2.529687932,0,0.034981129,0.793519286,1.868728712,77.26410752,11.10558778,0.012809036,0.000264633,47998,94.58915762
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15535,29.8,149.8,149.8,7241.13,7.05,1,TRUE,22711,54148,1.41,0.06463766,0.566964615,0.269631381,0.096033094,2.725862451,0,0.19575977,0.430302135,1.802467312,76.59747359,11.20262983,0.012627345,0.000270099,47542,93.96465928
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15536,29.9,149.9,149.9,7246.38,7.06,1,TRUE,22484,53158,1.27,0.079009745,0.492870311,0.368712141,0.099702773,2.821776591,0,0.216336205,0.534256368,1.973362429,76.9404417,10.9691862,0.013195068,0.000268195,46731,94.50911773
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15537,30,150,150,7251.62,7.07,1,TRUE,22486,53945,1.29,0.037074798,0.396700343,0.276207248,0.066734637,2.971545092,0,0.161275373,0.561683196,2.007600334,76.23690796,11.14097692,0.01268501,0.000270899,47136,93.86966181
Kerguelen,KER3,CAT2-S3-1D,ACE_ITRAX_15538,30.1,150.1,150.1,7260.05,7.07,1,TRUE,22518,54700,1.27,0.087751371,0.513711152,0.281535649,0.071297989,3.570383912,0,0,0.734917733,2.179159049,74.93967093,11.3345521,0.012087044,0.000276506,47192,93.72534344
