Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Isla Hermite,HER42PB,HER42PB_1E,162,175.6,176.8,176.2,1865.005385,20266.61538,50557.07692,1.296153846,-6.873556627,-4.934775924,-6.339065979,-6.664194496,-2.660886964,-6.396320708,-5.224123225,-5.927662161,-8.96561234,-6.098595476,-4.175281171,-3.825326089,-1.838798536,-1.838798537,-7.978045511,-7.37875342,-7.465294592,-7.529584966,-4.057307672,-6.953918997,-7.03516688,-7.120594824,-9.020657086,-6.264616175,-5.939179748,-5.989195102,-5.468585799,-5.468585775,83.11089897,4.155544949,16.88910103,1.688910103,0.254796532,0.025479653,7.076651898,2.836124826,8.231368904,4.497492084,9.554656744,5.156500728,7.244228474,2.658860915,5.351991208,1.145597141,9.38775621,4.792536356,1.709593264,-2.875774289,3.304150111,-0.137869265,3.748465474,-0.374278562,3.418010187,-0.70473385,0.833196873,-2.771341436,2.508289621,-1.449777324,5.196498388,0.329963437,2.019137044,-2.87371521,1.535753158,-2.177418988,0.228721608,-3.777612093
Isla Hermite,HER42PB,HER42PB_1E,166,181.9,183.1,182.5,1961.419231,20731.53846,52902.38462,1.318461538,-7.041385177,-4.896954235,-6.365100293,-6.637817103,-2.186692928,-5.626418797,-5.139086682,-5.559101096,-9.887256539,-7.680002623,-4.241565707,-3.825139496,-1.812103706,-1.812103706,-8.177039142,-6.815035221,-7.40700605,-7.537435477,-3.60754418,-6.519506563,-7.40647407,-6.800760766,-11.88715831,-7.306107138,-5.721318926,-6.059810713,-5.639456139,-5.639456173,84.81309131,4.240654565,15.18690869,1.518690869,0.195658501,0.01956585,6.729611614,1.280471358,8.06813674,4.228434397,9.508944652,4.775941094,6.818182324,2.002291107,5.03325518,0.76455723,9.276830526,5.281425912,0.985070984,-3.681974588,1.780381746,-1.322935737,3.017376753,-2.14991235,2.804910694,-0.879976739,0.7701128,-2.629086583,1.98784098,-1.894623224,5.183658297,-0.694477565,1.902743886,-2.142810511,0.904221127,-3.269166648,-0.106860828,-3.675294114
Isla Hermite,HER42PB,HER42PB_1E,174,194.9,196.1,195.5,2158.501538,20100.38462,49962.53846,1.267692308,-7.225705928,-5.019124961,-6.639198348,-7.016644939,-2.951215787,-6.406438544,-5.231188333,-5.759919301,-7.708684802,-6.206505244,-4.468316163,-3.810988121,-1.843517285,-1.843517285,-7.979288408,-6.979483949,-7.416785376,-7.466786206,-4.887420368,-7.187714909,-7.127610001,-6.856305985,-7.367628625,-6.519282311,-6.335425314,-5.823471904,-5.438817348,-5.438817319,84.28234186,4.214117093,15.71765814,1.571765814,0.181470174,0.018147017,6.725386168,3.364370576,8.047375898,4.125302557,9.564772371,3.755629381,6.890305722,1.774309912,4.967773834,-1.469977816,8.853200075,4.334207586,1.448589937,-2.43387427,1.52715226,-3.048459121,2.80242638,-2.796996077,3.617643638,-1.622404821,0.735604414,-3.076573265,2.108214426,-1.95463147,5.23738931,0.504385752,1.619861658,-3.300019261,1.145217649,-2.378147364,-0.278416405,-4.873636208
Isla Hermite,HER42PB,HER42PB_1E,179,202.5,203.6,203,2273.884167,20055.5,49857.58333,1.296666667,-7.091436244,-4.757187052,-6.333676184,-6.646281232,-2.561109592,-6.355185232,-5.290857045,-5.814758393,-9.543993354,-6.527478838,-4.222711733,-3.776337922,-1.837396309,-1.837396308,-7.941548365,-6.629806832,-7.032049108,-7.540504253,-3.638190715,-7.103908779,-6.96954946,-7.040596599,-9.537524688,-6.490746342,-5.187034416,-5.648191445,-4.67844039,-4.678440383,86.18426726,4.309213363,13.81573274,1.381573274,0.202157788,0.020215779,6.755842662,2.681300727,7.946853522,3.341683336,9.392044294,4.909091741,7.091992889,2.573000399,5.01535395,-0.557400263,9.142375849,4.026380039,1.138669036,-3.130028919,1.800324636,-1.592904574,3.253247711,-1.341972144,3.523678682,-1.512274419,0.70194084,-3.151813265,2.075127045,-2.471774231,5.205475193,0.774258314,1.347359664,-2.501688537,1.429446402,-2.757013449,-0.048614755,-3.725565638
Isla Hermite,HER42PB,HER42PB_1F,184,201.4,202.5,202,2256.428333,17848.91667,46531.83333,1.351666667,-6.22878019,-4.373817856,-5.21213005,-5.778192686,-1.658044921,-5.520375067,-5.181151867,-5.578484903,-8.108081232,-5.590959341,-3.562473822,-3.77320324,-1.711732265,-1.711732265,-7.123527747,-6.095788744,-6.039016881,-6.901880595,-3.120215695,-6.415109145,-7.029290763,-6.54031103,-7.521671241,-6.110074023,-5.211651891,-5.73982353,-4.930169471,-4.930169471,70.75583485,3.537791742,29.24416515,2.924416515,0.401041202,0.04010412,7.093366311,3.871987356,8.604700065,5.434614404,9.85249573,5.583797781,7.653867447,4.370453101,5.902009194,1.535855909,9.531777549,4.598103296,1.694009363,-2.641133688,2.033835666,-2.308970255,3.295083143,-1.161667038,3.499072078,-1.46277305,0.786377749,-2.882699078,2.972135634,-0.787166285,5.416492268,1.0659643,2.367113809,-1.36676301,1.724409774,-2.265574773,0.390700648,-5.418442342
Isla Hermite,HER42PB,HER42PB_1F,189,208.1,209.3,208.7,2363.543846,20220.53846,51050.30769,1.374615385,-6.820173263,-4.789612931,-6.127914554,-6.180692785,-2.481368681,-6.501970057,-5.080896415,-5.83260338,-8.426465065,-5.753847701,-3.964450737,-3.873717979,-1.820702993,-1.820702993,-8.057219246,-6.97550429,-7.384678525,-7.246561792,-4.035981545,-6.952332925,-6.913778285,-6.338244995,-7.659072239,-6.30181994,-5.601963308,-6.130581476,-5.099958045,-5.099958032,85.34301771,4.267150886,14.65698229,1.465698229,0.190791821,0.019079182,6.474959747,3.048444557,7.921576743,4.974634634,9.298491726,5.504251756,6.653541234,1.825227497,4.8759664,1.059253574,9.336560488,5.130166422,0.885813349,-3.200563032,1.837543998,-1.669013898,3.489902905,-0.179173922,2.874878841,-0.830129994,0.57212294,-2.496180024,2.022672856,-1.244868142,5.010766901,0.683228452,1.802228901,-2.075392677,0.957341181,-2.607552296,-0.238721868,-3.89998614
Isla Hermite,HER42PB,HER42PB_1F,191,210.9,212.2,211.5,2407.863571,20839.21429,52023.14286,1.305714286,-6.95194006,-4.953000594,-6.397595857,-6.704578224,-2.66084718,-6.132224783,-5.200717409,-5.781749348,-8.675170519,-6.275228156,-4.372087049,-3.884727045,-1.825756573,-1.825756573,-8.01530545,-6.555208532,-7.620090947,-7.383453531,-4.439817372,-6.543971228,-6.818158304,-6.459768157,-7.708859756,-6.256327055,-5.822396562,-6.243729075,-5.557191624,-5.557191591,81.08934056,4.054467028,18.91065944,1.891065944,0.243991857,0.024399186,6.578273549,2.775104949,7.947514156,4.628817995,9.480071024,5.703452655,6.90082996,2.701124882,5.159608729,0.583997346,9.05772558,4.216833061,1.088549041,-3.145057588,1.954848888,-2.484806855,2.864630697,-1.478175226,2.951668947,-1.146683637,0.624243433,-2.517671354,2.006742723,-1.690168902,5.117804666,0.694956037,1.851577587,-2.070495755,0.9136286,-3.902262594,1.009402757,-4.057802877
Isla Hermite,HER42PB,HER42PB_1F,197,219.3,220.5,219.9,2535.414615,19194.46154,49531.69231,1.379230769,-6.563861196,-4.564727889,-5.493146885,-6.035784849,-1.892820922,-6.044274807,-5.169564021,-5.608028781,-9.887256539,-5.710128228,-3.838954669,-3.830140397,-1.78677604,-1.78677604,-7.500378543,-6.104057108,-5.882322726,-6.932143929,-2.939654799,-6.843586278,-6.882791991,-6.7886051,-11.88715831,-6.015492685,-5.535759662,-6.048817559,-5.232667605,-5.232667632,85.86324572,4.293162286,14.13675428,1.413675428,0.190939371,0.019093937,6.624235534,2.311734962,8.138440904,3.890945162,9.483993327,4.205478588,6.395349595,1.662346038,4.678868716,-0.506119966,8.94680592,4.760346069,1.305525304,-2.187787362,1.687472492,-3.034231509,2.754027819,-1.802352201,3.540079255,-2.451385297,0.635407261,-3.398783388,1.988317952,-2.558583322,5.259447379,-0.144230503,1.569351379,-2.750639866,1.058728616,-5.060569302,-0.430899918,-3.927507473
Isla Hermite,HER42PB,HER42PB_1F,200,223.4,224.6,224,2595.947692,19982.23077,50426.92308,1.265384615,-7.140592308,-4.884029652,-6.276552006,-6.630751905,-2.850763235,-6.569125563,-5.30507878,-5.686408709,-8.941322072,-6.428998705,-4.131544046,-3.825340627,-1.817960075,-1.817960075,-8.145881054,-6.441768653,-7.174050767,-7.538778192,-4.229989081,-6.802063956,-6.932009944,-6.631181627,-8.150387733,-6.362587764,-5.924909307,-6.02185463,-5.482897042,-5.482897058,88.35931459,4.417965729,11.64068541,1.164068541,0.142526569,0.014252657,6.508714259,1.903544073,7.693646122,3.432065641,9.334645288,4.911796658,6.537712573,2.05476002,4.650195774,0.665602076,9.166086434,5.692318359,1.010187132,-2.127108703,1.679079393,-2.494308372,2.813705155,-1.426821916,3.122827214,-1.25123125,0.532597196,-2.893918,1.539459083,-2.780532156,5.143988703,0.924080917,0.97930026,-3.968360209,0.429874769,-3.90526827,-0.673358751,-3.909889533
Isla Hermite,HER42PB,HER42PB_1F,205,230.3,231.5,230.9,2697.928462,19796.15385,50700.30769,1.296153846,-6.660511356,-4.663755481,-5.85799266,-6.257347448,-2.28463765,-6.372618857,-5.191436596,-5.893775549,-8.897884542,-5.864458566,-3.949022523,-3.8784078,-1.819256143,-1.819256143,-8.165398492,-6.517277144,-7.499938061,-7.427026337,-4.171688354,-6.878930399,-7.287761058,-6.65216544,-8.23098112,-6.256755415,-6.193580677,-5.964120043,-5.488872807,-5.488872795,88.43386559,4.42169328,11.56613441,1.156613441,0.149096641,0.014909664,6.608600422,2.428697971,7.834118115,4.283259959,9.381929976,4.77675979,6.30952297,2.205128072,4.420895605,0.04683714,8.605154304,4.570963664,0.822252297,-4.399104027,1.295149353,-2.481469013,2.813217946,-1.34087662,3.029939231,-2.884564278,0.507991309,-2.590881728,1.568686919,-2.120192539,5.247750343,1.325677002,1.140998674,-2.921847218,0.800379272,-2.554889172,-0.581318588,-3.461938068
Isla Hermite,HER42PB,HER42PB_1F,209,235.8,236.9,236.4,2780.0925,17580.41667,45366.5,1.338333333,-6.616137262,-4.624593646,-5.586848332,-6.123669545,-1.914207838,-6.256043432,-5.265488566,-6.131717898,-9.334644831,-5.598801785,-3.714067521,-3.861463399,-1.756881646,-1.756881646,-7.449290868,-6.025697362,-6.315263649,-7.411126045,-3.35757174,-6.626011625,-7.059432308,-6.810104062,-8.948905109,-6.07947381,-5.152272944,-5.46322459,-5.107423641,-5.107423661,73.17352547,3.658676273,26.82647453,2.682647453,0.408431499,0.04084315,6.820350169,3.197258456,8.647736816,4.312593767,9.972820446,5.144506709,7.45313356,3.155448074,5.724325204,1.690134565,9.31604091,4.183237982,1.615404642,-2.196773024,1.905574441,-0.975045025,3.206532258,-0.783452289,3.239005032,-0.947454819,0.766042075,-2.651284682,2.940476077,-1.965799198,5.513593539,1.346678284,2.32467701,-1.368210465,1.672475655,-2.462690901,0.522804658,-3.663655198
Isla Hermite,HER42PB,HER42PB_1F,211,238.4,239.5,239,2819.29,18956.58333,48810.16667,1.255833333,-6.513434124,-4.618036127,-5.839168595,-6.245326579,-2.047004544,-6.057114896,-5.201152022,-5.642436361,-8.585759021,-6.25212919,-3.90600937,-3.756445592,-1.780654214,-1.780654214,-7.371147798,-6.195971183,-6.872602814,-6.745104791,-3.489867252,-6.880041124,-6.574782831,-6.313412241,-7.868593557,-6.45911601,-6.413542743,-5.625519226,-5.673634951,-5.673634911,77.91274175,3.895637088,22.08725825,2.208725825,0.322670089,0.032267009,6.946754233,2.912563593,8.625762676,4.979942711,9.801654111,5.079950108,7.680246588,2.839354068,5.847600085,0.588503432,9.523386063,4.423919555,1.771143358,-2.834026826,1.986687431,-2.496265126,3.475150661,-1.486694467,3.375296608,-0.922388878,0.807385257,-4.072221746,3.082463204,-1.810389053,5.353969942,0.055652575,3.140525018,-1.257630998,1.933542491,-2.45651632,0.778844653,-2.942558
Isla Hermite,HER42PB,HER42PB_1F,213,241.1,242.3,241.7,2859.43,20083.83333,51709.08333,1.295833333,-6.259294651,-4.395701353,-5.741170508,-6.27376539,-2.033429256,-5.653406996,-5.175224626,-5.729855477,-9.887256539,-6.021002177,-3.833536206,-3.807870254,-1.777283439,-1.777283439,-6.832369355,-5.199014976,-7.088332981,-7.541852154,-3.356041819,-6.373687824,-7.039801943,-6.770827547,-11.88715831,-6.140012876,-4.747909754,-5.910111833,-4.649060529,-4.649060513,75.47426899,3.773713449,24.52573101,2.452573101,0.382799429,0.038279943,7.046540527,2.255040763,8.454282208,4.769394776,9.715394615,5.168493338,7.456760611,3.810940646,5.665765959,1.382679273,9.412351588,4.755888107,1.564424499,-3.289207038,1.912470301,-2.293923761,3.409784281,-1.431108238,3.283978784,-0.784698032,0.810839763,-2.301426325,2.778106118,-2.794648091,5.3123622,-1.952068027,2.26309961,-1.624230784,1.756033906,-2.437026625,0.514443984,-4.911706759
Isla Hermite,HER42PB,HER42PB_1G,224,246.9,248.1,247.5,2943.974615,21409,53168.76923,1.34,-7.363731552,-5.116734386,-6.822439749,-7.070500415,-3.005395287,-6.117927988,-5.28627081,-5.64122094,-9.031409519,-6.762834452,-4.697628711,-3.785984858,-1.853664081,-1.85366408,-8.079460794,-6.47297191,-6.520523015,-7.383223658,-4.598701182,-7.147361358,-7.085324229,-6.784492288,-8.732787727,-6.368468076,-6.279649995,-6.010190771,-5.962048557,-5.962048563,86.60530107,4.330265054,13.39469893,1.339469893,0.154469379,0.015446938,6.602016462,3.344919424,7.431464492,4.632942388,9.135860534,5.619252301,6.299023474,2.22448154,4.515856151,0.826976697,9.70801852,3.864973978,0.724427906,-2.940735013,2.164334685,-2.250215144,3.635306301,-0.045604984,2.909823739,-0.84947818,0.754496828,-2.684402417,1.183391698,-2.124315342,4.988738998,1.046256784,1.135874609,-2.640743755,1.140634256,-2.063352956,-0.491859433,-6.369995459
Isla Hermite,HER42PB,HER42PB_1G,231,256.4,257.6,257,3049.39,21539.38462,52670.61538,1.356923077,-7.406706355,-5.128704382,-6.817638087,-7.049437583,-3.104633459,-6.092468441,-5.343506727,-5.984908793,-9.887256539,-7.095534388,-4.639319297,-3.840900464,-1.866245516,-1.866245517,-8.156735301,-7.279054258,-7.383696133,-7.588394274,-3.700506367,-6.875855025,-7.181079175,-7.042662461,-11.88715831,-7.007216643,-6.182273818,-6.274967881,-5.494977407,-5.494977431,80.54199127,4.027099563,19.45800873,1.945800873,0.235306237,0.023530624,6.757735285,2.706450212,8.382467613,4.565754788,9.722464323,4.78879007,7.36602429,3.09732634,5.705454386,0.838919436,9.414918478,4.535311446,1.633605317,-3.246001702,2.023005822,-1.710870995,3.023007393,-2.126889968,3.37881315,-0.8898848,0.728949819,-3.129532411,2.593550681,-1.232294628,5.280401398,0.874082071,2.22982248,-2.27098769,1.22614619,-2.706079519,0.0370325,-4.651519302
Isla Hermite,HER42PB,HER42PB_1G,232,257.7,258.9,258.3,3062.228462,20982.07692,51247.23077,1.400769231,-7.703986705,-5.169126501,-7.05704101,-7.053598433,-3.294757412,-5.799030188,-5.325105288,-5.662684823,-9.290305774,-6.924160441,-4.570716222,-3.69966094,-1.87084331,-1.87084331,-8.488617389,-6.950901991,-7.118813157,-7.709397957,-4.722916874,-6.713983186,-7.748874385,-6.838819086,-8.966469525,-6.518155532,-5.733689097,-6.41686163,-5.591506587,-5.591506597,87.97607322,4.398803661,12.02392678,1.202392678,0.154935347,0.015493535,6.735503951,3.598208113,7.576453441,4.668732045,9.330941516,4.96478823,6.468447577,1.801401988,4.612461397,0.147053153,8.645732738,5.073747035,0.530899062,-3.520386,1.743543336,-2.39789283,2.652033136,-3.226102726,2.723273465,-2.461715218,0.472623933,-3.099361777,1.487128039,-2.012785317,5.137778517,0.217897586,1.231020312,-4.42397201,0.834166667,-3.865314196,-0.357404411,-3.867301201
Isla Hermite,HER42PB,HER42PB_1G,236,263.2,264.4,263.8,3116.223077,20852.92308,51741.07692,1.266923077,-6.969846961,-4.790503706,-6.471143092,-6.847034588,-3.178729579,-6.435828744,-5.324562996,-5.730355549,-8.711571694,-6.887855468,-4.313619367,-3.911059808,-1.81727245,-1.817272449,-7.603788912,-6.841813065,-7.413661381,-7.389374899,-5.12840636,-6.856265774,-7.159155237,-6.797662209,-7.798144699,-6.519346699,-5.665472441,-5.982783465,-5.528655943,-5.528655977,83.98527592,4.199263796,16.01472408,1.601472408,0.191320901,0.01913209,6.568235925,3.192706291,7.408451368,4.406701022,9.236792637,5.063404868,6.237843203,2.064455433,4.356354087,0.129620337,8.642938351,3.875249235,0.528297644,-3.472556583,1.731297686,-1.745701411,2.766808647,-1.267381994,3.088711846,-0.890519908,0.625065196,-4.442140442,1.116282348,-2.847033945,5.145227933,-0.004669428,0.810373364,-3.006339451,0.641261654,-3.376121857,-0.765651994,-5.006179088
Isla Hermite,HER42PB,HER42PB_1G,240,268.6,269.8,269.2,3169.092308,22209.38462,53985.53846,1.493076923,-7.42201506,-5.149949444,-7.193111958,-7.042820121,-3.652503246,-6.317010514,-5.146755217,-5.741595978,-9.887256539,-8.054607272,-4.609253291,-3.730630769,-1.854366266,-1.854366265,-8.228677298,-7.442977159,-7.77547154,-7.686870101,-5.179409912,-6.635857988,-6.864107861,-7.098020569,-11.88715831,-7.735693897,-5.884649314,-5.915248552,-5.623801227,-5.623801219,80.73497786,4.036748893,19.26502214,1.926502214,0.236792999,0.0236793,6.94814548,3.271194597,8.003383241,4.391464828,9.529000811,5.621965347,6.887502562,2.830453784,5.111604196,1.528884938,8.835853631,4.588357889,0.835055631,-3.897947926,1.868747298,-1.96631467,2.544098303,-1.377975039,2.887421399,-1.904078365,0.612473942,-2.754322019,1.990390335,-2.126199838,5.220448716,1.09770468,1.615280306,-1.946085828,0.700049618,-3.112128054,-0.069665159,-3.738741983
Isla Hermite,HER42PB,HER42PB_1G,245,275.2,276.4,275.8,3233.341538,21274.07692,52097.07692,1.259230769,-7.54952903,-4.975408936,-6.923045433,-7.16795001,-3.546635004,-6.800416929,-5.376976877,-5.967127991,-9.887256539,-7.579000634,-4.513385513,-3.826976462,-1.862771351,-1.862771351,-8.12986778,-6.97326171,-7.959192068,-7.818548861,-5.027305699,-7.114454143,-7.250523161,-6.884835776,-11.88715831,-6.936080595,-5.647678009,-5.747429356,-5.528022383,-5.528022352,84.0103339,4.200516695,15.9896661,1.59896661,0.211330496,0.02113305,6.868519475,2.946446134,7.82158408,3.852990723,9.456363131,5.20886739,6.615820904,2.728490511,4.724785474,0.158836001,8.671312156,3.198641402,0.630182747,-2.970685831,1.830586059,-2.369119022,2.692436366,-1.430307672,3.301255006,-0.699599212,0.658289072,-3.534771449,1.673866785,-2.383181996,5.222097379,0.626877523,1.726468552,-3.612670807,1.079841387,-2.410187208,-0.225255568,-3.786621685
Isla Hermite,HER42PB,HER42PB_1G,253,285.8,286.9,286.3,3335.248333,20054.83333,52942.08333,1.309166667,-6.725865992,-4.631006737,-6.041011729,-6.042219646,-1.628747406,-5.895202586,-5.198115732,-5.36961323,-8.531722239,-5.882117673,-3.860044435,-3.811652689,-1.751422157,-1.751422158,-7.714437454,-6.315169377,-7.071993543,-7.200284955,-2.541487241,-6.322070695,-7.314500262,-6.468366061,-7.646812438,-6.257000887,-5.791420144,-6.14624932,-5.242108025,-5.242108006,82.79191185,4.139595592,17.20808815,1.720808815,0.243732102,0.02437321,7.055145339,2.998096561,8.05719647,3.080962603,9.517890745,4.527058078,7.169745735,2.936139106,5.202646966,0.34901542,8.954021867,4.925465046,1.09551739,-3.033418606,1.781371923,-2.466123825,2.741517556,-1.315531221,3.000237846,-1.334905204,0.638185182,-2.647899386,2.281342873,-3.633160625,5.236443894,0.420552676,2.189273828,-2.130717413,0.952102098,-3.104946673,0.160431698,-3.607490969
Isla Hermite,HER42PB,HER42PB_1H,260,285,286.2,285.6,3328.036923,20429.53846,51893,1.329230769,-6.951165545,-4.773736857,-6.268116758,-6.216842783,-2.189410611,-6.299486961,-5.189697923,-5.669372058,-8.630747296,-5.82657092,-4.021671901,-3.810676497,-1.789774882,-1.789774883,-7.948495776,-6.730530672,-7.608323433,-7.510500264,-3.798011904,-6.427783074,-7.111870448,-6.843076897,-7.683250264,-5.984086449,-5.784979405,-5.902100507,-5.624704124,-5.624704122,77.87468362,3.893734181,22.12531638,2.212531638,0.293040462,0.029304046,7.153220511,2.162387844,8.230302936,3.720442929,9.624114642,4.284975281,7.183766002,2.809707537,5.447784216,1.127792972,9.361474423,4.842481933,1.518151018,-2.586243883,2.04697182,-1.370354943,2.86735173,-1.948539491,3.467135656,-0.649454514,0.778340737,-4.049973003,2.385037419,-2.171342599,5.264769312,-0.449063499,1.829872322,-2.363188211,1.349195001,-2.251673571,0.076947221,-4.321208827
Isla Hermite,HER42PB,HER42PB_1H,264,290.3,291.5,290.9,3378.918462,22686.92308,55144.46154,1.318461538,-7.642050239,-4.947083542,-6.897050628,-6.956041401,-3.529047288,-6.488947943,-5.200788868,-5.902420541,-9.887256539,-6.811766555,-4.57167859,-3.840179334,-1.858128013,-1.858128012,-8.298348059,-6.862267437,-7.641502967,-7.596119993,-4.83384358,-6.96143792,-7.148002574,-6.534118515,-11.88715831,-6.776845454,-5.813525707,-5.972257868,-6.179159063,-6.17915912,85.88084068,4.294042034,14.11915932,1.411915932,0.16892534,0.016892534,6.855973382,2.364131881,7.671470269,3.214720088,9.376314405,5.277961821,6.494168029,2.597033636,4.599474017,1.252764821,8.537384794,3.891392613,0.449445572,-4.498214893,1.658108986,-1.440764046,2.403588338,-1.954721768,2.584072012,-1.054114329,0.614592149,-4.319082108,1.511846479,-2.655068775,5.175728587,-0.083368067,1.471675314,-1.8980234,0.463986714,-3.715915743,-0.46684516,-4.060414435
