"depth","surface","kcps","cps","cps_acf_sum","MSE","Si","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Zr","Ba","Mo_inc","Mo_coh","coh_inc","sum","scatter_sum"
60.6,6.77,15786,77639,76812,1.33,0.040358277352497,0.0416601572670937,0,0.199187626933292,3.65567880018747,4.92501171691923,0.137999270947248,0.0650939957298339,0.473884288913191,62.7506118835599,0.311149299588606,0.160131229495391,0.072905275217414,0.182263188043535,0.623600479091809,0.204395146591678,3.15966255272614,0.835806905171067,0.0872259542779774,17.2082487111389,4.86512524084778,0.282720533,100,22.0733739519867
60.7,6.76,16190,80932,80176,1.33,0.0523847535422071,0.0361704250648573,0.0249451207343844,0.222011574536021,3.85152664138894,4.75329275593694,0.0735881061664338,0.0910496906805029,0.548792656156456,63.0824685691479,0.234484134903213,0.188335661544602,0.0947914587906605,0.215775294352425,0.473957293953303,0.120983835561764,3.09943125124726,1.02649171821992,0.0274396328078228,16.8404510077829,4.94162841748154,0.293438009,100,21.7820794252644
60.8,6.74,16073,75406,74831,1.4,0.0307359249508893,0.01870882388315,0,0.165706725822186,3.69632906148521,5.15294463524475,0.0414266814555465,0.0895350857265037,0.40491240261389,59.8896179390894,0.346113241838276,0.155015969317529,0.1122529432989,0.18040651601609,0.702917240181208,0,2.95733051810079,1.16796514813379,0.0106907565046572,19.5894749502212,5.28791543611605,0.269936558,100,24.8773903863372
60.9,6.72,14433,64801,64235,1.2,0.0607145637113723,0.0264653226434187,0.00934070210944189,0.19615474429828,3.41714018837083,4.7948937495135,0.0576009963415583,0.141667315326535,0.446796917568304,57.5340546431073,0.465478321787188,0.214836148517164,0.141667315326535,0.245971822215303,0.828208920370515,0,3.56347785475208,0.95430839884798,0.0529306452868374,21.1582470615708,5.69004436833502,0.268927967,100,26.8482914299058
61,6.69,14508,66462,65729,1.53,0.0395563602063016,0.0304279693894628,0.010649789286312,0.231252567359917,3.67265590530816,5.03887173089504,0.0456419540841942,0.123233276027324,0.465547931658781,56.5032177577629,0.273851724505165,0.26168053674938,0.0136925862252583,0.307322490833574,0.611602184728202,0.0821555173515496,4.65091512117939,1.13039906281854,0.149097050008368,20.2011288776643,6.1570996059578,0.304789878,100,26.3582284836221
61.2,6.6,12616,64693,64128,1.42,0.0670533932135729,0.0218313373253493,0,0.254179141716567,4.93856037924152,5.03056387225549,0.0576971057884232,0.229229041916168,0.558258483033932,64.5630613772455,0.276010479041916,0.204278942115768,0.093562874251497,0.258857285429142,0.413236027944112,0,2.53555389221557,0.672093313373254,0.0374251497005988,14.9186002994012,4.86994760479042,0.326434619,100,19.7885479041916
61.3,6.56,14224,71571,71089,1.41,0.0773678065523499,0.0309471226209399,0,0.256017105318685,5.55782188524244,4.86713837583874,0.125195177875621,0.254610417926824,0.564081644136224,63.0378820914628,0.37277215884314,0.24898366835938,0.198342922252388,0.195529547468666,0.374178846235001,0.106908241781429,2.94560339855674,0.783524877266525,0.0576741830662972,15.0163879081152,4.92903262108062,0.32824356,100,19.9454205291958
61.4,6.55,17784,97981,97324,1.47,0.07911717561958,0.0277423862562164,0,0.328798651925527,5.67896921622621,5.0953516090584,0.0729522008959763,0.209609140602524,0.580535119806009,67.7828695902347,0.21474661953886,0.187004233282644,0.118162015535736,0.167481813324565,0.222966585836998,0.0801446714068472,2.81020097817599,0.683284698532736,0.0462373104270273,11.7514693189758,3.86235666433768,0.328670106,100,15.6138259833135
61.5,6.58,16933,91691,91120,1.52,0.0636523266022827,0.012071992976295,0,0.330333625987708,5.71773485513608,5.04389815627744,0.0932835820895522,0.176690079016681,0.684811237928007,66.7921422300263,0.18766461808604,0.154741000877963,0.0351185250219491,0.142669007901668,0.237050043898156,0.154741000877963,3.0410447761194,0.571773485513609,0.0438981562774363,12.2761194029851,4.24056189640035,0.34543179,100,16.5166812993854
61.6,6.62,17338,93162,92616,1.43,0.0745011661052086,0.0334715383950937,0,0.293685756240822,5.08011574673922,5.03800639198411,0.0971754340502721,0.166277964930466,0.617603869741729,67.0326941349227,0.212706227865596,0.192191414010538,0.0734214390602056,0.16087932970545,0.26777230716075,0.159799602660447,2.95413319512827,0.640278137686793,0.0377904465751058,12.7472574933057,4.12023840373154,0.323225479,100,16.8674958970372
61.7,6.61,14180,69823,69366,1.44,0.0691981662485944,0.0302741977337601,0.0144162846351238,0.266701265749791,3.8188737998443,5.45079722054032,0.0691981662485944,0.122538419398553,0.439696681371277,61.7939624599948,0.21768589799037,0.198944727964709,0.0778479370296687,0.0821728224202059,0.533402531499582,0.0432488539053715,3.41810108698786,0.883718248133091,0.049015367759421,17.3009831906121,5.11922267393247,0.295892009,100,22.4202058645446
61.8,6.6,15745,74991,74394,1.47,0.0524235825469796,0.022851305212786,0.0201629163642229,0.197596580369385,4.03258327284458,5.00846842487297,0.0685539156383579,0.162647525338065,0.408635104981585,60.2683012070866,0.217759496733608,0.178777858429443,0.0094093609699707,0.108879748366804,0.803828265720354,0.107535553942522,3.33897894991532,0.998736457241175,0.0524235825469796,18.7945264403043,5.14692045057397,0.273852096,100,23.9414468908783
61.9,6.61,17272,80759,80188,1.4,0.052376914251509,0,0,0.239437322292612,3.78360851997805,5.00074824163216,0.0660946775078565,0.0835536489250262,0.377862024243029,59.0849004838629,0.386591509951614,0.157130742754527,0.0748241632164414,0.164613159076171,0.810595101511448,0.155883673367586,3.01042550007482,1.08120915847758,0.0573651917992717,20.1913004439567,5.22147952312067,0.258600457,100,25.4127799670774
62,6.61,18473,82908,82176,1.47,0.0644957165109034,0.0571943146417445,0,0.158197040498442,3.4973714953271,4.82257593457944,0.115605529595016,0.136292834890966,0.399143302180685,57.2904497663551,0.322478582554517,0.144811137071651,0.13142523364486,0.21417445482866,1.0294976635514,0,2.83781152647975,0.916325934579439,0.0474591121495327,22.4080023364486,5.40668808411215,0.241283806,100,27.8146904205608
62.1,6.62,18878,81779,80940,1.33,0.0308870768470472,0.0148257968865827,0.0172967630343464,0.103780578206079,2.67852730417593,5.05930318754633,0.169261181121819,0.0926612305411416,0.298986903879417,55.3619965406474,0.221151470224858,0.13713862120089,0.158141833456882,0.135903138127008,1.18235730170497,0.0778354336545589,2.824314306894,1.06498640968619,0.0247096614776378,24.7603162836669,5.58561897702001,0.225587546,100,30.3459352606869
62.2,6.63,18812,81534,80589,1.38,0.0359850599957811,0.0521162937869933,0.0210946903423544,0.107955179987343,2.67778480934123,5.02798148630706,0.0992691310228443,0.0856196255072032,0.316420355135316,56.6839146781819,0.225837273076971,0.2233555448014,0.176202707565549,0.179925299978905,1.32152030674161,0.0657657993026343,2.42961198178411,1.01874945712194,0.0471528372358511,23.7526213254911,5.45111615729194,0.229495351,100,29.203737482783
62.3,6.64,17381,80617,79801,1.32,0.0852119647623463,0.0438590995100312,0.00877181990200624,0.161652109622686,3.40597235623614,6.06508690367289,0.110274307339507,0.106514955952933,0.424806706682874,60.7523715241664,0.255635894287039,0.218042380421298,0.125311712885803,0.213029911905866,0.969912657736119,0,2.73680780942595,0.749364043057104,0.0764401448603401,18.6626734000827,4.82826029749001,0.258712147,100,23.4909336975727
62.4,6.65,17538,87110,86375,1.39,0.0393632416787265,0.0277858176555716,0.0150506512301013,0.231548480463097,4.04630969609262,5.5328509406657,0.0926193921852388,0.0926193921852388,0.451519536903039,63.0969609261939,0.250072358900145,0.15629522431259,0.0729377713458755,0.129667149059334,0.454992764109986,0.109985528219971,3.35282199710564,0.940086830680174,0.0636758321273517,16.216497829233,4.62633863965268,0.285285928,100,20.8428364688857
62.5,6.67,17570,87688,87028,1.5,0.0654961621547088,0.0149377211931792,0,0.230960150756079,4.3135542583996,5.7464264374684,0.218320540515696,0.0769867169186928,0.391827917451855,62.9487061635336,0.0942225490646688,0.0942225490646688,0.17925265431815,0.173507376936158,0.542354184860045,0.0321735533391552,3.40694948752126,0.904306659925541,0.0654961621547088,15.8374316311992,4.66286712322471,0.294420663,100,20.5002987544239
62.6,6.67,17132,83909,83151,1.41,0.0481052542964005,0.0324710466500704,0.0132289449315101,0.180394703611502,4.1202150304867,5.92656732931655,0.00841841950187009,0.153936813748482,0.464215703960265,60.9000493078857,0.105831559452081,0.115452610311361,0.0853868263761109,0.132289449315101,0.697526187297808,0,3.45275462712415,0.91640509434643,0.00962105085928011,17.5884836021214,5.04864643840724,0.287042735,100,22.6371300405287
62.7,6.68,17536,86123,85168,1.75,0.0904095434905129,0.0246571482246853,0.00704489949276724,0.236004133007702,4.13183355250798,5.88014277662972,0.147942889348112,0.0986285928987413,0.407430020665039,61.7732012023295,0,0.184341536727409,0.127982340785271,0.223088483937629,0.563591959421379,0.116240841630659,3.35219800864174,0.979241029494646,0.0434435468720646,17.0838812699605,4.52869622393387,0.265085911,100,21.6125774938944
62.8,6.68,17384,83955,83159,1.4,0.0673408771149244,0.0324679228946957,0.0168352192787311,0.185187412066042,3.53539604853353,5.92359215478782,0.120251566276651,0.0925937060330211,0.345121995213988,60.7498887673012,0.222465397611804,0.144301879531981,0.0745559710915235,0.165947161461778,0.687838959102442,0.0974037686840871,3.15299606777378,1.07384648685049,0.0637333301266249,18.4177298909318,4.83050541733306,0.262274745,100,23.2482353082649
62.9,6.68,17532,83830,83149,1.33,0.0469037510974275,0.0420931099592298,0,0.161156478129623,3.37586741873023,6.13837809234026,0.0853888802030091,0.0914021816257562,0.366811386787574,60.7716268385669,0.297057090283708,0.10342878447125,0.108239425609448,0.163561798698722,0.620572706827502,0.0613356745120206,2.9104378886096,1.07036765324899,0.14672455471503,18.5137524203538,4.92489386522989,0.266012732,100,23.4386462855837
63,6.7,17183,81036,80166,1.45,0.0673602275278797,0.0249482324177332,0.0199585859341866,0.139710101539306,3.5064740663124,5.64079534964948,0.103535164533593,0.0935558715664995,0.366739016540678,58.6221091235686,0.356759723573585,0.187111743132999,0.138462689918419,0.193348801237432,0.819549434922536,0.0960506948082728,3.26946585834394,1.02412494074795,0.0237008207968465,19.9885238130878,5.31771573983983,0.266038442,100,25.3062395529277
63.1,6.71,18847,90857,90032,1.57,0.0522036609205616,0.0377643504531722,0,0.196596765594455,3.60316331970855,5.93122445352763,0.117735916118713,0.121068064688111,0.388750666429714,60.0875244357562,0.32543984361116,0.208814643682246,0.214368224631242,0.201039630353652,0.669761862448907,0.0599786742491559,3.35880575795273,0.999644570819264,0.124400213257508,18.4823173982584,4.81939754753865,0.260757212,100,23.301714945797
63.2,6.72,17414,82049,81453,1.36,0.083483726811781,0,0,0.16942285735332,4.11034584361534,6.25514100155918,0.11294857156888,0.1411857144611,0.414963230329147,58.790959203467,0.246768074840706,0.154690434974771,0.142413416325979,0.182927577866991,0.755036646900667,0.0405141615410114,3.10976882373884,0.952696647146207,0.0417418634058905,19.2712361730077,5.02375603108541,0.260686755,100,24.2949922040932
63.3,6.73,15970,74127,73460,1.37,0.0612578273890553,0.0136128505309012,0,0.151102640893003,4.83936836373537,5.72692621835012,0.110264089300299,0.168799346583175,0.372992104546692,57.280152463926,0.210999183228968,0.157909066158454,0.157909066158454,0.141573645521372,0.838551592703512,0.0340321263272529,3.19765858970869,1.00326708412742,0.0680642526545058,19.8992649060713,5.56629458208549,0.279723628,100,25.4655594881568
63.4,6.74,16610,76655,76049,1.34,0.0788965009401833,0.0289287170114005,0.0210390669173822,0.165682651974385,3.82516535391655,5.74366526844534,0.0696919091638286,0.0986206261752291,0.340569895725125,58.7134610580021,0.243264211232232,0.102565451222238,0.088101092716538,0.164367710292049,0.78633512603716,0.143328643374666,3.16243474601901,0.9901510867993,0.0973056844928927,19.7714631356099,5.36496206393246,0.271348763,100,25.1364251995424
63.5,6.75,17072,81921,81170,1.3,0.0788468646051497,0.0332635210052975,0.0123198225945546,0.188493285696686,4.17518787729457,6.1549833682395,0.161389675988666,0.0862387581618825,0.363434766539362,60.3880744117285,0.299371689047678,0.171245534064309,0.166317605026488,0.125662190464457,0.672662313662683,0.153997782431933,3.38795121350253,0.914130836515954,0.0739189355673278,17.6345940618455,4.757915486017,0.269805785,100,22.3925095478625
63.6,6.77,16381,76942,76261,1.35,0.0655643120336738,0.0183580073694287,0.0196692936101021,0.159976921362164,4.25512385098543,6.18140333853477,0.183580073694287,0.131128624067348,0.414366452052819,58.9436278045134,0.424856741978206,0.18095750121294,0.246521813246614,0.238654095802573,0.639907685448657,0.0131128624067348,3.32673319258861,0.958550241932311,0.0563853083489595,18.3422719345406,5.19924994427033,0.283457249,100,23.5415218788109
63.7,6.79,14701,68240,67491,1.28,0.0814923471277652,0.0177801484642397,0.0074083951934332,0.195581633106636,4.33983790431317,5.84226044954142,0.149649582907351,0.0859373842438251,0.474137292379725,57.8106710524366,0.349676253130047,0.0992724955920049,0.140759508675231,0.210398423493503,0.680090678757168,0.0488954082766591,3.48342741995229,1.1201493532471,0.0518587663540324,19.3788801469826,5.43183535582522,0.280296659,100,24.8107155028078
63.8,6.8,15215,69471,68723,1.45,0.0276472214542439,0.0116409353491553,0.0189165199423774,0.104768418142398,3.70763790870596,5.72151972410983,0.0160062861050885,0.0756660797695095,0.314305254427193,57.650277199773,0.598053053562854,0.18479984866784,0.173158913318685,0.133870756515286,0.659167964145919,0.0902172489559536,3.62469624434323,1.27177218689522,0.129505405759353,20.1213567510149,5.36501607904195,0.266632919,100,25.4863728300569
63.9,6.79,16484,77280,76530,1.38,0.0588004704037632,0.0235201881615053,0,0.137201097608781,3.81811054488436,6.02378152358552,0.152881223049784,0.135894420488697,0.364562916503332,59.3610348882791,0.310989154579903,0.17640141121129,0.146347837449366,0.185548151051875,0.802299751731347,0.0287468966418398,3.60642885143081,0.87547367045603,0.0313602508820071,18.8083104664837,4.95230628511695,0.263304155,100,23.7606167516007
64,6.8,16718,78917,78212,1.37,0.0728788421214136,0.0127857617756866,0.0102286094205493,0.138086227177415,3.84339998977139,5.89551475476909,0.131693346289572,0.0997289418503554,0.402751495934128,59.441006495167,0.345215567943538,0.186672121925024,0.15215056513067,0.216079374009103,0.795274382447706,0.0946146371400808,3.47389147445405,1.06633253209226,0.0588145041681583,18.6237406024651,4.93913977394773,0.265206646,100,23.5628803764128
64.1,6.82,17228,82862,82308,1.55,0.0206541283957817,0,0,0.119064975458036,3.61933226417845,5.38100792146571,0.0291587694999271,0.131214462749672,0.399718131894834,61.5517325168878,0.379064003499052,0.176167565728726,0.166447975895417,0.179812411916217,0.574670748894397,0.23084025854109,3.32409972299169,0.959809496039267,0.116635077999708,17.7273169072265,4.91325266073772,0.277157152,100,22.6405695679642
64.2,6.85,16286,76410,75647,1.5,0.0475894615781194,0,0.014541224371092,0.141446455246077,4.0279191507925,5.91960024852274,0.122939442410142,0.128227160363266,0.477216545269475,59.4048673443759,0.437558660621042,0.138802596269515,0.161275397570294,0.166563115523418,0.78522611603897,0.0317263077187463,3.48592806059725,1.02713921239441,0.0912131346913956,18.2783190344627,5.111901331183,0.27967021,100,23.3902203656457
64.3,6.87,16535,80130,79530,1.41,0.0477807116811266,0,0,0.142084747893877,3.584810763234,5.48849490758204,0.10184835910977,0.0955614233622532,0.39984911354206,62.4091537784484,0.323148497422356,0.144599522192883,0.12070916635232,0.20746887966805,0.712938513768389,0.114422230604803,3.50559537281529,0.944297749277002,0.0213755815415566,16.8338991575506,4.80196152395323,0.285255453,100,21.6358606815038
64.4,6.89,15963,73752,72952,1.29,0.0493475161750192,0.0205614650729247,0.00822458602916987,0.143930255510473,3.54068428555763,5.19382607742077,0.112402675731988,0.0945827393354534,0.455093760280733,60.4356289066784,0.250849873889681,0.237142230507731,0.254962166904266,0.215210001096611,0.832053953284351,0.0863581533062836,3.25556530321307,1.05960083342472,0.0945827393354534,18.6465072924663,5.01288518477903,0.268837756,100,23.6593924772453
64.5,6.91,15212,69867,69133,1.37,0.0159113592640273,0,0.0159113592640273,0.144648720582066,3.50917796132093,5.57476169123284,0.143202233376246,0.143202233376246,0.365961263072628,59.8455151664184,0.555451087035135,0.21841956807892,0.224205516902203,0.169239003081018,0.701546294823022,0.102700591613267,3.27484703397798,0.882357195550605,0.026036769704772,18.8969088568412,5.18999609448454,0.274647887,100,24.0869049513257
64.6,6.91,15063,68193,67492,1.36,0.0459313696438096,0.0207431991939785,0.0148165708528418,0.143720737272566,3.56634860427903,5.18728145557992,0.097789367628756,0.140757423101997,0.431162211817697,58.68102886268,0.268179932436437,0.229656848219048,0.189652106916375,0.168908907722397,0.906774136193919,0.0340781129615362,3.33817341314526,0.971967047946423,0.0622295975819356,19.8186451727612,5.68215492206484,0.286707536,100,25.5008000948261
64.7,6.91,15558,71355,70600,1.38,0,0,0.0127478753541076,0.148725212464589,3.57648725212465,4.73371104815864,0.0665722379603399,0.10056657223796,0.475920679886686,58.9490084985836,0.390934844192635,0.218130311614731,0.194050991501416,0.205382436260623,0.626062322946176,0.143059490084986,3.61473087818697,0.919263456090652,0.130311614730878,20.2237960339943,5.27053824362606,0.26061073,100,25.4943342776204
64.8,6.9,15951,72156,71451,1.42,0,0.0181942869938839,0,0.106366600887321,3.09302878896027,4.94744650179844,0.0433863766777232,0.156750780255,0.365285300415669,58.4456480665071,0.383479587409553,0.181942869938839,0.152552098641027,0.181942869938839,1.01048270842955,0.0489846188296875,3.47790793690781,1.16863304922254,0.120362206267232,20.6057298008425,5.49187555107696,0.266521769,100,26.0976053519195
64.9,6.91,15586,70414,69935,1.49,0.0386072781868878,0.0128690927289626,0,0.124401229713305,3.41745906913563,4.7901622935583,0.14584971759491,0.127261028097519,0.388932580253092,58.0524773003503,0.393222277829413,0.19732608851076,0.185886894973904,0.0614856652605991,0.604847358261243,0.128690927289626,3.65625223421749,1.07242439408022,0.0571959676842783,20.8779581039537,5.66669049831987,0.271419766,100,26.5446486022735
65,6.92,15430,69317,68646,1.45,0.0174809894240014,0.0233079858986685,0.0116539929493343,0.138391166273344,3.3461527255776,5.29236954811642,0.0422457244413367,0.166069399528013,0.393322262040031,57.1453544270606,0.183550388952015,0.173353145121347,0.257844594004021,0.20831512396935,0.690499082248055,0.100515689188008,3.61856481076829,1.06634035486409,0,21.2743641290097,5.8503044605658,0.274993153,100,27.1246685895755
65.1,6.91,15290,66755,66131,1.52,0,0,0.00756075063132268,0.111899109343576,3.13015076136759,4.66498313952609,0.0574617047980524,0.0998019083334594,0.344770228788314,55.8497527634544,0.151215012626454,0.173897264520422,0.228334669065945,0.158775763257776,0.928460177526425,0,3.60345375088839,1.28986405770365,0.0393159032828779,23.0164370718725,6.14386596301281,0.266933841,100,29.1603030348853
65.2,6.92,16028,71894,71207,1.47,0.036513264145379,0.0182566320726895,0.0168522757594057,0.141839987641664,3.04604884351258,4.83239007400958,0.136222562388529,0.109539792436137,0.455011445503953,56.6713946662547,0.235931860631679,0.167118401280773,0.167118401280773,0.199418596486301,0.880531408428947,0.0730265282907579,3.71733116126224,1.27655988877498,0.0617916777844875,22.1256337157864,5.63146881626806,0.254522374,100,27.7571025320544
65.3,6.92,16608,75026,74354,1.6,0.0537967022621513,0,0,0.0766603007235656,3.07448153428195,4.91701858676063,0.127767167872609,0.0874196411759959,0.363127740269521,58.8186244183232,0.158700271673346,0.164079941899562,0.0968340640718724,0.177529117465099,0.874196411759959,0.0403475266966135,3.33943029292304,1.262877585604,0,21.0519945127364,5.31511418350055,0.252475564,100,26.3671086962369
65.4,6.92,16514,74052,73362,1.41,0.0231727597393746,0.0258989667675363,0.00817862108448516,0.102232763556064,3.02745290477359,5.01485782830348,0.122679316267277,0.220822769281099,0.354406913661023,58.3939914397099,0.275346909844334,0.115863798696873,0.149941386548895,0.14312586897849,0.846487282244214,0.118590005725035,3.14604291049862,0.992339358250865,0.0408931054224258,21.4007251710695,5.47694991957689,0.255923567,100,26.8776750906464
65.5,6.92,16050,69438,68837,1.3,0.0217906067957639,0.0101689498380232,0,0.0828043058239028,2.52480497406918,4.53970974911748,0.168514025887241,0.103142205499949,0.319595566337871,57.4400395136337,0.482298763746241,0.126385519415431,0.129290933654866,0.00581082847887037,0.896320292865755,0.00871624271830556,3.22355709865334,1.06192890451356,0.0784461844647501,22.772636808693,6.00403852579281,0.263651442,100,28.7766753344858
65.6,6.91,16282,70753,69870,1.49,0.030055817947617,0.020037211965078,0.007156147130385,0.10018605982539,2.51037641333906,4.23930156004007,0.113067124660083,0.075855159582081,0.377844568484328,57.9118362673537,0.273364820380707,0.158866466294547,0.133104336625161,0.040074423930156,1.02762272792329,0.070130241877773,3.18305424359525,1.11922141119221,0.05724917704308,22.4459710891656,6.10562473164448,0.272014283,100,28.5515958208101
65.7,6.9,16697,72028,71242,1.19,0.0322843266612392,0.0393026585441172,0,0.0856236489711125,2.26832486454619,4.17029280480615,0.161421633306196,0.0659723196990539,0.402852250077202,58.8711714999579,0.360742258779933,0.130540973021532,0.123522641138654,0.140366637657562,0.932034474046209,0,2.90558939951152,1.00923612475787,0.0715869852053564,22.8278262822492,5.40130821706297,0.236610711,100,28.2291344993122
65.8,6.9,16306,68535,67831,1.36,0.0147425218557887,0.0353820524538928,0.0176910262269464,0.0678156005366278,1.77647388362253,3.52051421916233,0.103197652990521,0.0781353658356798,0.336129498311981,57.8585012752281,0.244725862806092,0.203446801609883,0.19460128849641,0.182807271011779,0.930253129100264,0.23440609750704,3.45417287081128,1.03492503427636,0.113517418289573,23.7207176659639,5.87784346390294,0.247793661,100,29.5985611298669
65.9,6.89,16385,72749,72017,1.49,0,0.0249940986156046,0.00971992723940181,0.0458225141286085,1.96759098546177,4.03238124331755,0.184678617548634,0.130524737214824,0.363802990960468,62.1631003790772,0.173570129275032,0.156907396864629,0.227724009608842,0.0944221503256176,0.758154324673341,0.10691919963342,2.99929183387256,0.883124817751364,0,20.2313342682978,5.44593637613341,0.269183253,100,25.6772706444312
66,6.89,15279,63717,63014,1.31,0,0.0206303361157838,0.00793474465991684,0.0983908337829689,2.29631510457993,4.01180690005396,0.172977433586187,0.0698257530072682,0.44275875202336,56.1414923667756,0.512584505030628,0.29675945028089,0.250737931253372,0.15552099533437,0.752213793760117,0.0745865998032183,3.70869965404513,1.22829847335513,0.0745865998032183,23.4503443679182,6.23353540483067,0.265818502,100,29.6838797727489
66.1,6.88,15817,68012,67265,1.39,0.0356797740280978,0.0133799152605367,0,0.123392551847172,2.55705047201368,4.5224113580614,0.12041923734483,0.00891994350702446,0.411804058574296,56.2625436705568,0.389504199806735,0.156099011372928,0.153125696870586,0.157585668624099,0.905374265962982,0.0877127778190738,4.02289452166803,1.47625065041255,0.0550063182933175,22.5005574964692,6.04028841150673,0.268450611,100,28.5408459079759
66.2,6.88,15967,65716,64989,1.36,0.0400067703765253,0,0,0.100016925941313,2.34347351090184,4.59923987136285,0.0369293265014079,0.136946252442721,0.304666943636615,55.0062318238471,0.193878964132392,0.13848497438028,0.160027081506101,0.0938620381910785,1.00940159103848,0,3.89296650202342,1.32791703211313,0.0923233162535198,24.4318269245565,6.09180015079475,0.249338708,100,30.5236270753512
66.3,6.88,16483,64586,63995,1.48,0.0625048831939995,0.0265645753574498,0,0.0812563481521994,2.07203687788108,4.10500820376592,0.0796937260723494,0.0906320806312993,0.367216188764747,50.4445659817173,0.225017579498398,0.181264161262599,0.196890382061099,0.112508789749199,1.20946948980389,0,3.64403469021017,1.71575904367529,0.109383545589499,28.5272286897414,6.7489647628721,0.236579755,100,35.2761934526135
66.4,6.88,16407,65048,64418,1.33,0.0124188891303673,0,0,0.13660778043404,2.3549318513459,4.28762147225931,0.128845974727561,0.0217330559781428,0.377223757334906,50.8227514048868,0.436213480704151,0.259244310596417,0.173864447825142,0.128845974727561,1.11304293830917,0.0900369461951629,3.07833214318979,1.30398335868857,0.0977987519016424,28.6115681952249,6.56493526654041,0.229450383,100,35.1765034617653
66.5,6.87,15995,59083,58235,1.31,0.0446466901347987,0.0412123293551988,0,0.0446466901347987,1.62616982914055,3.85335279471108,0.178586760539195,0.0377779685755989,0.240405254571993,47.0146818923328,0.376062505366189,0.242122434961793,0.197475744826994,0.0635356744225981,1.35142096677256,0,3.4429466815489,1.55404825276895,0.0257577058469992,32.695114621791,6.97003520219799,0.213182773,100,39.665149823989
66.6,6.88,16102,59010,58238,1.24,0.0274734709296336,0.0137367354648168,0,0.0858545966551049,1.76345341529585,4.13304028297675,0.10645969985233,0.0669665853909818,0.379477317215564,46.4095607678835,0.544318142793365,0.267866341563927,0.188880112641231,0.0978742401868196,1.36337099488307,0.0892887805213091,3.0306672619252,1.36508808681617,0.0309076547958378,32.677976578866,7.35773893334249,0.225158951,100,40.0357155122085
66.7,6.87,15270,56031,55086,1.25,0.0471989253167774,0.0326761790654613,0.0326761790654613,0.0980285371963838,1.83168137094725,4.27876411429401,0.0780597611008242,0.0925825073521403,0.37396071597139,47.5311331372763,0.177903641578623,0.216025850488327,0.141596775950332,0.275932178775006,1.14185092400973,0.0617216715680935,3.3638311004611,1.21809534182914,0.0145227462513161,31.7412772755328,7.25048106596957,0.228424364,100,38.9917583415024
66.8,6.87,14222,54977,54273,1.35,0,0.0294805888747628,0.0165828312420541,0.084756693014943,2.46162917104269,4.12728244246679,0.175040996443904,0.095811913842979,0.350081992887808,49.8074549039117,0.462476737972841,0.219261879756048,0.280065594310246,0.084756693014943,0.71674681701767,0.079229082600925,3.41053562544912,1.21607429108396,0.108709671475688,29.0660180937114,7.2080039798795,0.247987322,100,36.2740220735909
66.9,6.84,15580,62710,61903,1.3,0.0193851671162948,0.0177697365232703,0.022616028302344,0.0953104049884497,2.35045151285075,4.35358544820122,0.190620809976899,0.0613863625349337,0.352163869279356,52.0927903332633,0.439397121302683,0.256853464290907,0.197082532348998,0.166389351081531,0.985412661744988,0.011308014151172,3.5894867777006,1.18895691646608,0.101772127360548,26.7240683004055,6.78319306011017,0.253823369,100,33.5072613605156
67,6.81,17026,71880,71217,1.46,0.007020795596557,0.042124773579342,0,0.0856537062779954,2.39549545754525,5.01003973770308,0.084249547158684,0.049145569175899,0.429672690509289,54.9208756336268,0.376314643975455,0.207815549658087,0.119353525141469,0.158669980482188,0.80177485712681,0.12075768426078,3.11021244927475,1.29884718536305,0.105311933948355,24.7525169552214,5.9241473243748,0.239335149,100,30.6766642795962
67.1,6.77,17732,73052,72293,1.55,0.0318149751704868,0.0276651958004233,0.0248986762203809,0.092678405931418,2.51061651888841,4.31715380465605,0.105127744041608,0.114810562571757,0.387312741205926,53.0466296875216,0.373480143305714,0.226854605563471,0.0816123276112487,0.143859018162201,0.809206977162381,0.152158576902328,3.49549748938348,1.17162104214793,0.0456475730706984,26.4147289502441,6.42662498443833,0.243297026,100,32.8413539346825
67.2,6.76,18615,72145,71340,1.46,0.0448556209700028,0.0560695262125035,0.0308382394168769,0.0798990748528175,1.84749088870199,4.37762825904121,0.0798990748528175,0.11354079058032,0.379871040089711,48.8057190916737,0.618166526492851,0.19484160358845,0.15699467339501,0.134566862910008,1.20829828987945,0,2.973086627418,1.3582842724979,0.110737314269694,30.6476030277544,6.7816091954023,0.221276985,100,37.4292122231567
67.3,6.75,19623,75214,74402,1.41,0.00672024945565979,0.0362893470605629,0,0.096771592161501,1.8211876024838,4.73643181634902,0.153221687589043,0.104835891508293,0.258057579097336,48.5269213193194,0.298379075831295,0.243273030294885,0.283594527028843,0,1.40990833579742,0.151877637697911,2.81309642213919,1.36421063949894,0.064514394774334,30.9494368430956,6.68127200881697,0.215877014,100,37.6307088519126
67.4,6.76,18977,68488,67633,1.31,0,0.0147856815459909,0,0.0620998624931616,1.56580367572043,4.54659707539219,0.0635784306477607,0.102021202667337,0.27501367675543,46.0943622196265,0.3238064258572,0.229178063962858,0.189256723788683,0,1.2863542945012,0.110892611594931,2.71465113184392,1.40168261055993,0.0266142267827836,33.8606893084737,7.13261277778599,0.210645823,100,40.9933020862597
