Location,Site,Section,sample,min_depth,max_depth,depth,depth_err,SH20_mean_95CI,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate,accrate_err,kcps,cps,MSE, K, Ca, Ti, Mn, Fe, Zn, Rb, Sr, Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd, K_sd, Ca_sd, Ti_sd, Mn_sd, Fe_sd, Zn_sd, Rb_sd, Sr_sd, Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr,DMAR_err_pc, P_ICP,P_ICP_sd,K_ICP,K_ICP_sd, Ca_ICP, Ca_ICP_sd, Ti_ICP, Ti_ICP_sd, Mn_ICP, Mn_ICP_sd, Fe_ICP, Fe_ICP_sd, Co_ICP, Co_ICP_sd, Ni_ICP, Ni_ICP_sd, Cu_ICP, Cu_ICP_sd, Zn_ICP, Zn_ICP_sd, As_ICP, As_ICP_sd, Rb_ICP, Rb_ICP_sd, Sr_ICP, Sr_ICP_sd, Zr_ICP, Zr_ICP_sd, Pb_ICP, Pb_ICP_sd, Th_ICP, Th_ICP_sd
Isla Hermite,HER42PB,HER42PB1B,60,69.9,70.9,70.4,0.5,243,426,913,634,644,0.0984,0.03793,17781,46809.5,1.386666667,35.66666667,260,94.33333333,99.83333333,6844.833333,0.375,166.3333333,855,671.5,29104.66667,5165,5.639835488,1.729446372,0.177453623,-1.729446372,34269.66667,153.7283318,953.6745252,0.097707045,6.282250128,33.49626845,36.00925807,33.51666252,1084.172203,1.060660172,72.2514129,72.31873893,92.05813381,173.9375367,171.8301487,0.178377733,0.031156035,0.005445701,0.031156035,299.2361386,69.15,30.85,1.54,25.75,1.29,14.94,1.29,2.70404218,0.233481554,3.722,2.3914,1.2274,0.5476,0.3792,0.0539,0.0581,107.8,1259.896121,32.63130953,7273.786524,1309.281574,20223.29166,2629.027916,2382.409952,333.5373933,443.5927218,53.23112662,18736.05749,3372.490348,6.595896427,0.46171275,10.60653138,5.727526945,35.46679751,4.965351651,37.68347236,3.391512512,3.361097671,0.05747477,25.92994062,4.148790499,220.559147,4.41118294,10.79469099,0.53973455,6.907777422,0.069077774,2.021298155,0.025266227
Isla Hermite,HER42PB,HER42PB1B,63,73.7,74.8,74.3,0.6,238,463,939,675,683,0.0985,0.03504,17712,46878.57143,1.274285714,46.28571429,338,113,98.14285714,6058.571429,0.375,130.8571429,942.1428571,676.4285714,29467,5378.571429,5.479498901,1.700947982,0.182522433,-1.700947983,34845.57143,137.8308142,742.2016476,0.036903994,10.29100393,47.5464685,18.46618531,19.7604704,1019.219286,1.060660172,59.87884593,167.6409144,141.3964369,549.8751373,130.1574139,0.067770183,0.0123844,0.00226333,0.012384399,665.4028497,72.95,27.05,1.35,33.31,1.67,19.32,1.67,2.961140829,0.255957825,4.0765,2.7414,1.0844,0.4022,0.2906,0.0396,0.0427,107.8,1344.416439,10.48644822,5415.67046,974.8206828,17750.4328,2307.556264,1894.366875,265.2113625,330.5850441,39.67020529,13972.31801,2515.017242,6.245626149,0.43719383,8.570619866,4.628134728,35.40585383,4.956819536,37.52964617,3.377668155,3.85635977,0.057074125,20.04468741,3.207149986,211.7085625,4.23417125,11.40700042,0.570350021,6.150614387,0.077497741,1.940196079,0.02987902
Isla Hermite,HER42PB,HER42PB1B,69,81.5,82.5,82,0.5,250,522,1022,756,761,0.1008,0.03369,15978.16667,51812.5,1.315,151,770,429,257.3333333,18107.33333,12.16666667,199.3333333,1280.333333,555,22157.66667,4734.833333,4.682743315,1.542967996,0.21394283,-1.542967996,26892.5,415.2249591,1076.365133,0.082643814,22.48555092,87.180273,68.16744091,26.2729265,1246.085016,22.87720845,46.43992535,97.53290043,104.747315,718.8092005,96.60935082,0.218932102,0.046962891,0.010091415,0.046962891,671.461019,56.09,43.91,2.2,18.54,0.93,10.75,0.93,2.374905755,0.205456963,3.6349,2.6608,1.0156,0.7951,0.6217,0.0801,0.0895,111.6,1516.768292,13.34756097,8945.422022,1610.175964,26370.11281,3428.114665,3316.178876,464.2650426,654.0897303,78.49076764,29131.62831,5243.693096,11.02836,0.7719852,12.14358742,6.557537207,49.15261573,6.881366202,53.75514157,4.837962741,4.670383596,0.06538537,36.0531191,5.768499056,255.3811775,5.10762355,18.6667827,0.933339135,8.703494382,0.082683197,3.050648539,0.038438172
Isla Hermite,HER42PB,HER42PB1C,80,86.5,87.8,87.2,0.6,250,570,1069,810,813,0.101,0.03175,18055.71429,56346.42857,1.375714286,128.8571429,690.5714286,292.4285714,193.5714286,17745,3,187.1428571,1144.714286,604.2857143,26318.71429,5187.142857,5.072843207,1.623755607,0.197185605,-1.623755607,31505.85714,889.5466475,3496.907007,0.084628038,26.25153057,88.24937609,52.42727389,27.02379904,1966.141229,7.937253933,48.89931346,191.7035161,117.1618742,1460.096083,246.8261389,0.093602001,0.018445293,0.003635702,0.018445293,1695.165816,48.46,51.54,2.58,9.36,0.47,5.43,0.48,1.691939134,0.14956368,4.9676,4.1976,0.6572,0.699,0.6256,0.0706,0.0854,120.9,1197.776996,14.97221245,8976.759109,1615.81664,26667.54291,3466.780578,2867.600154,401.4640216,567.7982591,68.13579109,22528.01628,4055.04293,9.134399757,0.639407983,7.820727692,4.223192954,39.76047449,5.566466429,44.16857409,3.975171668,3.406789555,0.121281708,32.92937976,5.268700762,253.6262866,5.072525732,14.95542664,0.747771332,8.387066316,0.132515648,2.620337879,0.018080331
Isla Hermite,HER42PB,HER42PB1C,86,94.8,96,95.4,0.6,263,642,1168,894,895,0.1013,0.03045,19653,52322,1.355714286,71.71428571,420.7142857,163.2857143,128.4285714,7931.571429,0.375,143.4285714,860.1428571,681.2857143,32171.85714,5696,5.651177114,1.73144172,0.177103844,-1.731441719,37867.85714,334.4851766,1274.601899,0.1011364,11.62919151,64.1293336,47.25009448,30.42398803,1007.18053,1.060660172,61.58153712,83.3775121,53.58393505,540.9982836,133.9166407,0.177240786,0.031396084,0.00556536,0.031396083,533.3555501,77.25,22.75,1.14,41.25,2.06,23.93,2.06,3.175132902,0.273329452,4.9676,4.4957,0.9147,0.2694,0.2573,0.0273,0.0343,125.6,1488.067168,33.33270455,5721.295663,1029.833219,19173.11646,2492.50514,1937.934236,271.310793,360.8953237,43.30743884,16524.5867,2974.425606,5.668266146,0.39677863,7.733471223,4.17607446,34.52810771,4.833935079,29.23988643,2.631589779,3.435134265,0.059084309,20.28673632,3.245877811,218.7762183,4.375524366,9.993117862,0.499655893,6.148477883,0.045498736,2.101736522,0.025010665
Isla Hermite,HER42PB,HER42PB1C,90,100.2,101.4,100.8,0.6,267,679,1214,948,948,0.098,0.02824,19321,48265.28571,1.335714286,44.85714286,264,192.2857143,75,3677,0.375,66.42857143,609.7142857,700.8571429,33249.57143,5509.714286,6.031666201,1.79687984,0.165839163,-1.796879841,38759.28571,642.551684,1304.885782,0.052235729,17.21848398,45.31004304,248.2812345,44.76605857,1043.503075,1.060660172,56.00850276,124.9102535,120.3099173,1958.015139,247.2540625,0.110531506,0.018280623,0.003024216,0.018280624,2199.881945,70.96,29.04,1.45,32.26,1.61,18.71,1.62,2.92905814,0.253611662,4.6419,4.3797,0.9539,0.3903,0.3878,0.0383,0.049,128.2,1561.45067,15.30221656,6594.697268,1187.045508,20274.4736,2635.681568,2422.968415,339.2155781,431.4287933,51.7714552,17616.22911,3170.92124,7.144032067,0.500082245,7.374484715,3.982221746,40.65077512,5.691108517,32.82610384,2.954349346,3.738156314,0.027288541,24.33687143,3.893899429,219.7339196,4.394678392,20.92027695,1.046013848,7.387883124,0.098997634,2.602507106,0.04762588
Isla Hermite,HER42PB,HER42PB1C,91,101.6,103.1,102.4,0.8,260,703,1223,965,964,0.0977,0.0271,19412.5,50895.25,1.35,56.5,374.375,126.75,106.875,6511.875,0.75,114.125,764,682.5,32436.625,5452.625,5.950982134,1.78323525,0.168147988,-1.783235249,37889.25,349.110707,1324.276919,0.119283576,11.97616681,71.45815459,32.49945054,22.04824256,1066.933582,2.121320344,60.70640705,117.7127254,92.39975263,688.1098205,127.7932901,0.160358648,0.027160292,0.004603621,0.027160291,732.4830081,76.82,23.18,1.16,36.47,1.82,21.15,1.83,3.051639905,0.264042602,5.6991,5.4369,0.7432,0.2242,0.2251,0.0219,0.0281,128.1,1436.002402,12.92402162,5009.073815,901.6332867,15679.13954,2038.28814,1886.233337,264.0726672,299.9841868,35.99810242,15409.2047,2773.656846,5.39869674,0.377908772,7.652397974,4.132294906,44.99762802,6.299667923,66.23589727,5.961230754,3.947160352,0.053286665,17.07719827,2.732351723,188.3177471,3.766354942,7.331532035,0.366576602,6.671974273,0.028022292,1.678943755,0.041302016
Isla Hermite,HER42PB,HER42PB1C,97,109.8,111,110.4,0.6,256,789,1301,1046,1047,0.0862,0.02155,15614.42857,46797.71429,1.338571429,154,770.4285714,329.8571429,215.5714286,12676,14.14285714,182.5714286,1239.571429,592.7142857,22641,4695.714286,4.824056798,1.56978657,0.208906456,-1.569786571,27336.71429,844.5537001,1625.387719,0.088586788,85.73602899,216.4461882,95.00952333,51.07464192,2521.4903,20.49738659,94.60418797,321.2428246,128.1856912,2113.112396,147.1798382,0.450093841,0.095115603,0.020176243,0.095115603,2139.494934,63.82,36.18,1.81,24.06,1.2,13.96,1.21,2.636196097,0.228495507,3.611,3.6471,1.0578,0.5996,0.6356,0.0517,0.0677,131,1212.3254,27.76225166,7175.3422,1291.561596,23770.8588,3090.211644,2339.38198,327.5134772,436.78518,52.4142216,17175.5766,3091.603788,7.2536503,0.507755521,6.6532882,3.592775628,28.9478943,4.052705202,36.659792,3.29938128,3.3295444,0.122194279,24.826568,3.97225088,254.965373,5.09930746,15.9139461,0.795697305,6.8534089,0.058253976,3.0279132,0.035123793
Isla Hermite,HER42PB,HER42PB1C,104,119.2,120.3,119.8,0.6,236,902,1374,1164,1156,0.1045,0.02184,19923.14286,53143.85714,1.332857143,48.28571429,308.4285714,120.1428571,82,8038,0.375,50,588.5714286,686,33030.71429,5503.285714,6.007350031,1.79248797,0.166627611,-1.79248797,38534,266.5854638,1971.996317,0.097590007,12.10666876,44.79158084,17.68642202,19.42506971,1560.039636,1.060660172,67.04973279,77.93984249,90.43782395,175.157752,169.7711345,0.204639124,0.033985188,0.005648475,0.033985188,165.9116231,76.83,23.17,1.16,39.8,1.99,23.09,1.99,3.139399623,0.270567573,4.1793,4.5304,0.9886,0.2981,0.338,0.0311,0.0418,134.3,1355.713487,19.38670286,6260.84885,1126.952793,19931.45628,2591.089316,1783.788743,249.730424,323.6804956,38.84165947,29105.71327,5239.028389,7.23671292,0.506569904,8.016836814,4.32909188,31.06311504,4.348836106,39.88560708,3.589704637,5.055202832,0.167327214,19.90308814,3.184494102,231.5407717,4.630815434,9.931686372,0.496584319,6.34311646,0.072945839,1.546347398,0.026133271
Isla Hermite,HER42PB,HER42PB1D,118,127.3,128.4,127.9,0.6,213,995,1422,1241,1230,0.1098,0.01951,21380.66667,54446,1.331666667,40.16666667,284.6666667,75.83333333,47.5,5676.833333,0.375,44.33333333,390.3333333,850.8333333,37027.33333,6032.5,6.138307073,1.814292024,0.162994885,-1.814292024,43059.83333,425.0480757,483.2278965,0.12937027,14.07716828,45.58362279,22.13970792,35.88175024,1368.654437,1.060660172,54.62844192,119.652274,86.99061252,1350.880996,173.5531619,0.152856875,0.024800093,0.004025975,0.024800094,1482.445603,75.98,24.02,1.2,31.86,1.59,18.48,1.6,2.916689066,0.252527192,3.9915,4.8816,1.2745,0.403,0.513,0.0442,0.0642,145.1,1520.525972,43.79114799,5656.960644,1018.252916,21097.44306,2742.667598,2617.070294,366.3898412,421.6584628,50.59901554,12943.05626,2329.750127,5.413025996,0.37891182,7.99757167,4.318688702,27.88986141,3.904580597,25.82803284,2.324522956,3.142110584,0.038962171,18.26896274,2.923034038,237.9234012,4.758468024,19.67739493,0.983869747,5.72084829,0.146453716,2.048179847,0.076397108
Isla Hermite,HER42PB,HER42PB1D,121,130.9,132.2,131.6,0.7,206,1038,1449,1273,1266,0.1008,0.0169,20689.75,51304.5,1.2575,32.5,305.625,56.5,34.375,2484.875,3.125,78.125,623,822.625,36857.25,6022.75,6.122857,1.811566618,0.16347409,-1.811566617,42880,579.7407672,1766.652525,0.066062741,13.59621796,56.63148418,21.04417123,18.7688001,798.9765663,8.838834765,55.39839477,125.4728201,101.2266728,992.9735646,177.2453908,0.198226321,0.032568467,0.005355176,0.032568468,1066.200732,84.55,15.45,0.77,54.74,2.74,31.75,2.74,3.457892725,0.298413419,4.9392,6.1938,1.0271,0.1877,0.2447,0.0189,0.0278,147.2,1357.682984,12.21914686,3648.143898,656.6659016,15108.07419,1964.049645,1282.645911,179.5704275,195.5844371,23.47013245,7988.703067,1437.966552,3.181449904,0.222701493,6.481861022,3.500204952,25.96709783,3.635393696,17.02060447,1.531854402,2.950543137,0.048093853,10.8681745,1.73890792,200.4648971,4.009297942,7.802635527,0.390131776,3.699998786,0.06104998,1.325044907,0.019080647
Isla Hermite,HER42PB,HER42PB1D,131,143.2,144.4,143.8,0.6,135,1244,1514,1395,1392,0.0907,0.00917,21521.14286,52980.28571,1.387142857,20.28571429,236.4285714,27.42857143,14.42857143,2204.142857,0.375,37.28571429,261.7142857,949,38842.85714,5957.142857,6.522793948,1.875052635,0.153384976,-1.875052634,44800,562.8440958,1568.404467,0.112947523,10.49943309,42.66480651,16.06089602,16.00892608,357.9117343,1.060660172,47.84249954,87.39320013,100.1415665,947.583493,175.3448303,0.158190211,0.024115505,0.003678249,0.024115506,1062.857783,80.13,19.87,0.99,47.58,2.38,27.6,2.38,3.317815773,0.286101505,4.173,5.646,1.2803,0.3175,0.4455,0.0288,0.0433,150.4,1496.398904,23.64310268,5049.87496,908.9774928,16222.83208,2108.96817,1694.217096,237.1903934,259.3390696,31.12068835,12805.9724,2305.075032,4.0172756,0.281209292,6.76410592,3.652617197,22.2037868,3.108530152,20.90723648,1.881651283,2.573376832,0.031395197,15.70363184,2.512581094,201.5309088,4.030618176,6.75540424,0.337770212,4.60898984,0.074204736,1.425915296,0.010409182
Isla Hermite,HER42PB,HER42PB1D,137,150.7,151.9,151.3,0.6,104,1378,1586,1481,1480,0.0631,0.0047,20867.71429,51355.57143,1.295714286,22.85714286,229.4285714,37.57142857,28.71428571,1634.714286,1.285714286,38.85714286,484.7142857,841.8571429,37733.42857,6034.142857,6.257159985,1.833412205,0.159917826,-1.833412205,43767.57143,265.469844,805.9443441,0.082433234,7.289914756,24.61610004,9.449111825,13.30055495,295.7469156,3.401680257,56.04589956,65.49736454,144.3507633,309.7977067,167.8018957,0.1686635,0.027137737,0.004368759,0.027137737,381.8864828,84.05,15.95,0.8,67.1,3.36,38.92,3.36,3.661508257,0.316101432,4.5358,6.4091,1.1773,0.2233,0.3268,0.0141,0.0217,153.7,1122.527929,11.44978487,3309.7982,595.763676,14715.29986,1912.988982,1150.276453,161.0387034,172.5557713,20.70669256,6997.205183,1259.496933,2.856953727,0.199986761,5.489630722,2.96440059,20.00182283,2.800255196,15.64215778,1.4077942,2.14979546,0.020638036,9.202783759,1.472445401,193.3528611,3.867057222,5.180678081,0.259033904,3.541512681,0.037894186,0.969481945,0.01289411
Isla Hermite,HER42PB,HER42PB1D,144,159.2,160.3,159.8,0.6,256,1424,1936,1589,1615,0.0689,0.01115,19183.42857,49310.71429,1.33,59.14285714,388.4285714,158.5714286,100.7142857,5211.142857,0.375,79.14285714,813.8571429,673.4285714,32768.14286,5741.285714,5.708824831,1.741875274,0.175215551,-1.741875274,38509.42857,280.5369002,1133.014668,0.072341781,16.39541167,57.37263326,50.93413113,27.54822611,966.9945585,1.060660172,57.98111351,138.8205419,71.52355589,394.7971752,111.9162102,0.102783856,0.017906976,0.003120845,0.017906976,456.0810809,69.44,30.56,1.53,24.03,1.2,13.94,1.21,2.634762405,0.228698889,3.808,5.6435,1.1573,0.5094,0.7804,0.0351,0.0594,169.4,1280.002013,30.3360477,5997.873908,1079.617303,19331.44723,2513.08814,2133.687133,298.7161986,334.5877951,40.15053541,14513.69839,2612.46571,5.301363572,0.37109545,7.080750354,3.823605191,29.54255159,4.135957223,29.06945023,2.616250521,2.539765801,0.023873799,21.18442756,3.38950841,222.8833073,4.457666146,11.73028539,0.58651427,6.344814905,0.065986075,2.638854252,0.051457658
Isla Hermite,HER42PB,HER42PB1D,147,162.9,164.1,163.5,0.6,266,1458,1990,1644,1669,0.0705,0.0115,18606.14286,49611.14286,1.322857143,89.42857143,467.1428571,171.7142857,117.2857143,6882.714286,40,173.8571429,800.1428571,678.7142857,31443.71429,5520.428571,5.695543186,1.739281964,0.175717168,-1.739281963,36964.14286,415.1848699,1138.357359,0.054072262,37.90275778,74.63115652,51.36378194,46.99898682,2096.148191,40.14141668,46.11373104,135.6999491,79.32783094,1561.818461,208.2593392,0.174361334,0.030635187,0.005386952,0.030635186,1731.55185,79.71,20.29,1.01,33.48,1.67,19.42,1.68,2.966303463,0.256611216,3.3117,4.9924,1.3497,0.3435,0.535,0.0242,0.0417,172.1,1401.647809,2.522966056,4295.763522,773.237434,16304.49768,2119.584698,1670.874143,233.92238,264.1328625,31.6959435,10760.96847,1936.974325,4.125981149,0.28881868,7.101215107,3.834656158,30.53387748,4.274742847,22.37893368,2.014104031,2.464539361,0.013062059,15.49870515,2.479792824,201.1247375,4.02249475,9.839292734,0.491964637,5.338712382,0.032566146,2.093713099,0.022193359
Isla Hermite,HER42PB,HER42PB1E,158,169.3,170.5,169.9,0.6,330,1498,2157,1732,1760,0.077,0.01467,20354,50269.42857,1.242857143,36,206.7142857,49.85714286,36.14285714,2647.857143,4.571428571,69.14285714,436.7142857,848.7142857,36280.42857,5934,6.114751441,1.810335568,0.163658532,-1.810335569,42214.42857,308.9136881,803.8890589,0.073419862,15.22060008,21.85340771,19.29100457,16.56732297,462.7531482,12.09486314,66.1725738,94.67966041,102.3225526,1054.580463,95.44282756,0.180821826,0.029203158,0.004719461,0.029203159,1081.078606,85.37,14.63,0.73,60.28,3.01,34.97,3.02,3.554490551,0.306964869,3.7938,6.1498,1.2763,0.2188,0.3656,0.0168,0.0314,186.2,447.033557,5.051479195,1024.567593,184.4221667,5436.594439,706.7572771,410.3823586,57.4535302,66.61077661,7.993293193,3223.639501,580.2551102,1.260301438,0.088221101,2.834914669,1.530853921,7.835581975,1.096981477,7.99662512,0.719696261,0.9343279,0.008595817,4.023302013,0.643728322,74.85729626,1.497145925,2.834914669,0.141745733,1.326106999,0.025726476,0.722195206,0.013793928
Isla Hermite,HER42PB,HER42PB1E,162,175.6,176.8,176.2,0.6,342,1556,2241,1819,1842,0.0767,0.01452,20130.28571,50336.71429,1.331428571,43,275.4285714,69.42857143,55.42857143,2936,3.142857143,81.28571429,556.2857143,775.8571429,35854.42857,5720,6.272573001,1.835869638,0.159525364,-1.835869639,41574.42857,365.2723707,933.9697915,0.05429198,11.37248141,14.81954951,25.42215007,17.25163898,391.1500138,5.398412465,80.84906572,84.25302029,95.03583284,674.8310547,199.455091,0.170518561,0.027203717,0.004342709,0.027203718,815.786912,83.11,16.89,0.84,49.45,2.47,28.68,2.47,3.356200016,0.28904512,3.768,6.2549,1.2538,0.2548,0.4357,0.0195,0.0371,189.9,1183.99773,17.04956731,3756.973168,676.2551702,14110.24974,1834.332466,1400.001342,196.0001879,211.0280805,25.32336966,11941.27554,2149.429597,5.526713106,0.386869917,27.22539319,14.70171232,42.45588235,5.943823529,30.50864809,2.745778328,2.30066192,0.062578004,12.28390196,1.965424314,180.6386068,3.612772136,7.531822497,0.376591125,4.644822497,0.113333669,1.256992054,0.022877255
Isla Hermite,HER42PB,HER42PB1E,166,181.9,183.1,182.5,0.6,349,1629,2326,1912,1929,0.0665,0.01225,20612.14286,53111.42857,1.301428571,33.42857143,250,63,48.42857143,4452.428571,0.375,17.14285714,527.4285714,821.5714286,36370.42857,5935.857143,6.128914634,1.812788072,0.163235185,-1.812788072,42306.28571,121.1822712,911.5572495,0.082750342,12.10863525,27.73685875,29.13760457,22.82438128,1065.806245,1.060660172,20.03687078,106.8048956,97.59586252,470.6038168,96.63924077,0.143369314,0.023024356,0.003699382,0.023024356,459.6377974,84.81,15.19,0.76,63.1,3.15,36.6,3.16,3.60004824,0.310823837,4.5358,7.7245,1.0927,0.1957,0.343,0.013,0.0252,193.7,836.8221931,3.59833543,3191.150345,574.4070621,13479.76097,1752.368926,914.3215586,128.0050182,153.4316483,18.4117978,10687.50441,1923.750794,2.678001972,0.187460138,5.932120552,3.203345098,20.43760841,2.861265177,16.5256,1.487304,2.16000989,0.07214433,7.299756414,1.167961026,178.3340179,3.566680358,6.704264966,0.335213248,2.470007352,0.038038113,0.898650731,0.025341951
Isla Hermite,HER42PB,HER42PB1E,174,194.9,196.1,195.5,0.6,367,1770,2504,2112,2118,0.0712,0.01256,20043,50000.28571,1.278571429,24.57142857,246.8571429,56.28571429,42.42857143,2014.428571,24.28571429,85.57142857,438.4285714,810.2857143,36906.14286,5769,6.398423738,1.85597617,0.156312151,-1.85597617,42675.14286,262.3985518,644.6972712,0.071514234,12.73914103,40.15979985,19.58497967,22.05188686,260.228654,28.94658463,63.86667661,75.7184635,64.42234158,478.2337046,115.1289133,0.084716617,0.013288981,0.002084787,0.013288981,569.1989777,84.28,15.72,0.79,63.26,3.16,36.7,3.16,3.602776755,0.31021184,4.5593,8.1338,0.9731,0.1815,0.3328,0.0129,0.026,201,833.2937056,28.91529158,3125.582355,562.6048239,14253.70812,1852.982056,982.7018051,137.5782527,143.7066162,17.24479394,6996.743289,1259.413792,4.257107492,0.297997524,4.605044162,2.486723847,16.48459618,2.307843465,37.24969056,3.35247215,2.086742869,0.046117017,8.233526579,1.317364253,188.1781856,3.763563712,5.05239131,0.252619566,3.143125381,0.092722199,0.756981545,0.007645514
Isla Hermite,HER42PB,HER42PB1E,179,202.5,203.6,203.1,0.6,379,1850,2609,2223,2225,0.0698,0.01209,19380.66667,48564.83333,1.321666667,30,293.3333333,68,52.66666667,3135.166667,0.375,54.66666667,590.3333333,753.6666667,34223.66667,5583.833333,6.137149797,1.812464221,0.16356794,-1.81246422,39807.5,709.8238279,1145.621127,0.099079093,5.830951895,33.23652609,21.93627133,12.29091806,619.8149455,1.060660172,67.04227522,179.4844469,112.9772839,1706.899841,189.8034949,0.409725127,0.067830305,0.011277194,0.067830305,1670.723885,86.18,13.82,0.69,58.1,2.91,33.7,2.91,3.517497837,0.30373646,3.1172,5.6983,1.2611,0.2022,0.3797,0.0141,0.0289,205.1,1203.95387,48.03775942,5457.248831,982.3047896,19005.72883,2470.744748,2108.785455,295.2299637,365.7716364,43.89259637,13791.08364,2482.395055,5.441252987,0.380887709,7.643347532,4.127407667,26.97965714,3.777152,33.08473766,2.977626389,2.19542961,0.055983455,19.53359169,3.12537467,225.088187,4.50176374,10.66656208,0.533328104,5.609209351,0.103770373,1.478016,0.004434048
Isla Hermite,HER42PB,HER42PB1F,189,208.1,209.3,208.7,0.6,398,1905,2702,2305,2306,0.0691,0.01213,20352.57143,51142.85714,1.408571429,43.42857143,303.8571429,88.28571429,73.14285714,3089.428571,0.375,117.4285714,690.2857143,732,35784.28571,5777.571429,6.202566141,1.824215015,0.16146801,-1.824215016,41561.85714,250.3097129,1072.474309,0.132089436,10.96748441,42.91242466,17.22124933,18.18816989,273.7851086,1.060660172,51.81009278,149.380626,75.02666193,772.864092,264.7280725,0.255954973,0.042040512,0.006914389,0.042040512,910.3842465,85.34,14.66,0.73,63.98,3.2,37.11,3.2,3.613886475,0.311625888,4.5593,8.8176,1.1109,0.1908,0.3785,0.0132,0.0285,216,648.6931151,21.08252624,2756.113305,496.1003949,10921.53411,1419.799434,775.5257867,108.5736101,131.1007878,15.73209454,11345.31869,2042.157364,2.424955924,0.169746915,6.281092925,3.39179018,32.78276452,4.589587033,17.72327666,1.595094899,1.772024963,0.082399161,7.558500739,1.209360118,150.0197423,3.000394846,6.063146568,0.303157328,2.604761668,0.073714755,0.787633918,0.020242192
