"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,7160.46428571429,22635.4285714286,56487.2857142857,1.30428571428571,0.00037797047258766,0.00404666682433078,0.00227777079525571,0.00096072018043723,0.0830888651700356,0.00245921873174119,0.00511342931012021,0.00229688426336726,0.0000830707423344,0.00076280959043604,0.0052599911785451,0.0231546044354545,0.148729542268885,0.148729542285714,0.00043155301489842,0.00106229311257087,0.00128604183289657,0.00041739247404518,0.0320775117141696,0.0018218104964344,0.0009636938245883,0.00112783097615596,0.00009592771501089,0.00107465244370913,0.00256842577257587,0.00295014684895339,0.00402436716853968,0.00402436727332548,714.0118801,4530.875865,602.974911,66.72545229,3136.839356,0.850620155,2.965078694,4.921011171,6.808603707,2.016254156,85.69090324,24.14841652,17.63820882,335.9649223,137.6782876,13.83517938,1.229024654,18.53267012,0.006969892,0.003982725,0.025493931,0.108154782,0.046625543,1.236042476,0.653911826,1.763820882
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,7263.93333333333,21787.1333333333,53540,1.36,0.00019639950187574,0.00557558582322453,0.00142853347381174,0.00092774501093652,0.0687612419360076,0.00208609682018529,0.00542889241936252,0.00286119998954041,0.00004538337606934,0.00096479905717545,0.00297239569979542,0.0229120104563688,0.145198940791091,0.145198940866667,0.00018849981686186,0.00132718566668594,0.0007914710283886,0.00054750752996075,0.0178252176247032,0.0010297599764541,0.00076275099117305,0.00077200581182212,0.000006878167364215,0.00110814859903814,0.00157129823474508,0.00273578969691393,0.00497026688886015,0.00497026688050518,104.6756783,3609.129673,168.1798853,45.5523502,2342.824007,0.669698406,2.182200699,4.093699078,3.679275906,0.501927094,65.96855978,7.956881626,14.89020858,181.2848074,68.84527076,3.365678645,0.733053273,21.06620278,0.006580199,0.02863423,0.06061545,0.060549087,0.00814485,1.340395888,0.208592941,1.489020858
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,7451.67142857143,23521.6428571429,57297.1428571429,1.33142857142857,0.00024447704601554,0.00368690808760459,0.00086387976960687,0.00094555513837119,0.04705741968863,0.00136712613191372,0.00522198179133105,0.00268842318433783,0.00004538337606934,0.00117469249741135,0.00370487331588111,0.0228563159030503,0.147714315454501,0.147714315571429,0.00013352305365758,0.0006688639036323,0.00032145997691079,0.0003462514023028,0.0090302606827757,0.00105402838230848,0.00088858961172538,0.00108497491724907,0.000006878167364215,0.00133861798519766,0.00160847769712323,0.00267965204409852,0.00306665189355511,0.00306665194958535,265.0120521,4843.721178,347.1872575,63.73055929,3080.073609,1.071221581,3.17180271,6.998565891,6.792163379,0.931349705,88.8200419,16.13112281,6.903208584,158.4645684,64.8922943,3.829031114,1.280136996,63.68866919,0.018816406,0.022993401,0.09543019,0.141345191,0.008008611,0.905659664,0.298573697,0.690320858
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,7505.43333333333,23158.4666666667,56412.7333333333,1.29733333333333,0.00021513964236163,0.00454484758283544,0.00130042476560698,0.00124109721109328,0.0642989251341379,0.00171736730401424,0.00516399627802999,0.00248747069094911,0.00004538337606934,0.00062078533608867,0.00515960500501832,0.0230761219820617,0.149477817310879,0.1494778174,0.00025428318469688,0.00120909977362315,0.00049103210645151,0.00046215731410956,0.0138854130489535,0.0009526031358415,0.00078334646126222,0.00127986185341381,0.000006878167364215,0.00082629849580385,0.00210727718065386,0.00182968170586508,0.00322628842656561,0.00322628841479236,407.8905822,4217.330448,426.0420821,57.48518576,2688.500619,0.845840342,5.35028394,5.640790304,6.692282931,1.320375223,81.43967116,30.53520566,15.13364658,241.9029057,112.2200733,6.662632451,0.642275568,30.54752651,0.010747631,0.025656026,0.0330274,0.090105003,0.044350605,1.972165631,1.193277112,1.513364658
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,7531.69230769231,21060.3846153846,54913.4615384615,1.32230769230769,0.00277210091135785,0.00555396041767871,0.0031227045752657,0.00422370956688402,0.187623729454736,0.00435141004689832,0.00536156439185059,0.00267789676845587,0.00033396175649696,0.00433206540309501,0.00463550333837089,0.0316710112179546,0.162081096727532,0.162081096846154,0.00152339892369069,0.00093022000371798,0.00086724872612878,0.00158420407541489,0.0613879241857607,0.00189033627584469,0.00062870476822103,0.00126833229231181,0.00061566137181746,0.00419206110935854,0.00263861358927366,0.00458335881545497,0.00809058657671643,0.00809058643454158,11517.71875,5766.308811,1197.40653,302.9854865,9844.625786,0.946267633,3.627263811,6.197858783,34.35259618,27.76757005,77.12979485,206.5821768,19.85120557,3111.942568,143.9960058,21.15846533,3.615574304,169.6651785,0.01560096,0.059129239,0.085971873,0.423250154,0.379906928,1.39888174,3.992694737,1.985120557
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,7669.85,16788.1428571429,47972.7857142857,1.37285714285714,0.0129589336302875,0.00791257097044582,0.013680618305215,0.0103133384447677,0.45538340804493,0.00806075157124898,0.00587086334298946,0.00282339798640542,0.00219112475489811,0.0169190802815303,0.00776939018836472,0.055319334733843,0.203764710190411,0.203764710214286,0.0058030418080503,0.00209298641062619,0.00593718413645826,0.00379647377050093,0.17417224765381,0.00318806603262509,0.00093120789237188,0.00135950458583633,0.00183428488513491,0.00743805054372043,0.00294743715743431,0.0135311956367108,0.023188332914801,0.0231883329602613,14262.12932,4269.933331,1951.217642,266.7521665,8604.12931,0.775500382,4.268992381,3.773884291,38.16917132,28.3155083,50.91367477,239.7215992,30.50661116,3970.032909,36.71694754,25.5783098,1.25829967,108.0172893,0.006020552,0.042256079,0.028086362,0.643907987,0.502166441,0.859909114,7.149691249,3.050661116
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,7695.93846153846,21977.5384615385,58320.8461538462,1.34692307692308,0.00468141499289181,0.00507208302156915,0.00657234652748728,0.00375239419431354,0.178316006544608,0.00276029990772099,0.0050716067945123,0.00227276909559937,0.00020799494651035,0.00318021803803838,0.00809983450818418,0.0317544414680895,0.155197158127511,0.155197158153846,0.00182767720237439,0.00055034206461834,0.00225262642356854,0.0010948826936454,0.0357254499747984,0.00137978162919572,0.0008387883615838,0.00100600271799637,0.00037838744270162,0.00250050847170615,0.00211264800031184,0.00516213703401737,0.00720108345441418,0.00720108352652281,12958.49641,4367.99759,2239.96755,230.5568311,7609.566894,0.799271713,4.531502978,3.210467452,34.52282262,27.8515667,78.81628528,218.7388146,32.25214894,3897.778682,102.4569811,52.98605028,5.020919187,94.88269994,0.004799037,0.087192295,0.029975864,0.356622142,0.320567732,1.313862982,6.164980519,3.225214894
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,7751.90714285714,22949.0714285714,56888.2142857143,1.28285714285714,0.00160581622796601,0.00458779838270899,0.00329171520956966,0.0018043135812892,0.090245526376202,0.00230263335429084,0.00527195995325985,0.00258558752780398,0.00008307107590138,0.00061173915230005,0.00467003822848303,0.0247290915984628,0.147301620939255,0.147301620928571,0.0004682534990426,0.00067860609167887,0.00087619589967687,0.00062118835753351,0.00574063335477656,0.00071229373423057,0.00074688243409316,0.00103688072731221,0.00014101446046706,0.00081761459618349,0.00246242484870325,0.00242226106678499,0.00347428908985197,0.00347428904196046,88.32467556,3298.121333,436.639577,45.81121632,2064.749015,0.598889202,8.680238524,4.370193647,3.835435411,0.79837406,59.19980605,27.53210666,17.3303958,207.6175941,18.56201881,11.13465165,1.295830968,49.41217225,0.012412956,0.144044164,0.064167909,0.104351899,0.015453079,0.762372708,0.259601524,1.73303958
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,7831.4,23330.1538461538,56634.0769230769,1.31,0.00044707172843562,0.00520583938638617,0.00213075212562771,0.00130296994178654,0.0785067202661009,0.0025881642674905,0.00528747306857444,0.00244921467865924,0.00007684149612915,0.00020335225930123,0.00449406339977822,0.0242087307800721,0.146971235495863,0.146971235461538,0.00015668904685416,0.00069563649511685,0.00138916114288478,0.00056786554584092,0.019406244350683,0.00137418335364473,0.00057293017141971,0.0012691331333328,0.00011342386490535,0.00044907761521754,0.00293889520515134,0.00292349292606123,0.00256725015717545,0.00256725011752279,17.945931165,3835.783216,238.2842793,55.07802735,2497.527268,0.803358665,14.23964041,3.643171487,5.547621978,0.651451824,67.02513333,17.73546585,16.59501019,210.6531652,92.74365171,2.516513925,0.576230328,23.05056669,0.003914391,0.017403154,0.010439405,0.047512144,0.021712737,0.136232196,0.240336308,1.659501019
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,386.276923076923,22243.6153846154,53274.6923076923,1.31384615384615,0.00047038959118129,0.00227103016187679,0.00113854126152724,0.00076362438158663,0.0368646726305046,0.00105529566036927,0.00530638163593646,0.00314809974837916,0.00007357587391488,0.00143042686773159,0.00195371083883988,0.0237428406706344,0.148017348443578,0.148017348461538,0.00032029805555386,0.00047333383219692,0.00053873907230549,0.00046027569577935,0.0059478280803258,0.00081276124286882,0.00097629810116288,0.0011016686624302,0.00008045644102926,0.00179029356486899,0.00149027030676676,0.00170058597901243,0.00225338221007967,0.00225338228546777,2433.469353,8525.391032,1493.72135,73.97054275,7043.906744,2.360731307,7.989049521,8.840919501,33.9867472,6.303556106,77.55523489,51.12144032,13.4102451,412.7415789,292.4467919,52.91622772,2.614554557,240.295989,0.069815083,0.248862689,0.229976711,0.829112693,0.104558215,0.957157998,1.081885684,1.34102451
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,621.707692307692,22313.8461538462,53827.8461538462,1.33230769230769,0.00032508320431336,0.0020129090739704,0.00085559372596607,0.00062812350901258,0.047544528767197,0.0011688306134646,0.00538655957357788,0.00276680479084002,0.00004562460078474,0.00107456667543266,0.00175425834224282,0.0224490735713922,0.148379162270068,0.148379162307692,0.00016476488583992,0.00042469548368109,0.00044424053638329,0.00034903296941165,0.00391787695152921,0.00110163120948837,0.00073719970444394,0.0008140460361436,0.000006878167364215,0.00105131056786875,0.00177860981349338,0.00228233633276677,0.00343725874494837,0.00343725876994278,1807.885973,7727.272205,1028.300333,53.9884387,5806.724977,2.063027935,6.820390916,7.875132613,22.83873715,3.688021304,68.05571381,28.2096257,12.34589333,317.9447142,259.4424886,41.97503234,1.825000442,264.0185473,0.069604809,0.213258954,0.29908538,0.668420943,0.079731647,0.211252066,0.542535446,1.234589333
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,928.807692307692,22491.4615384615,54693.8461538462,1.41,0.00032484455476037,0.00154641924733427,0.00099920116715614,0.00064841844907113,0.0487576190391728,0.00105448782865915,0.00481600761527354,0.00197166156440565,0.00004562460078474,0.00114199766763852,0.00118195502875016,0.023089898987927,0.147539398940865,0.147539399,0.0002633953759641,0.00033896860710336,0.00043693661617122,0.00028603852748595,0.00696925893100256,0.00088899804235989,0.00092933164642785,0.00080992890036311,0.000006878167364215,0.00197622319469561,0.00185964397678257,0.00170127692900604,0.00345193694786397,0.00345193697805811,2390.397694,8370.564722,1383.034771,65.55518428,5950.241077,2.117141394,6.393762065,6.48426444,21.31018792,6.207609895,78.5344764,45.24542121,13.79694563,425.057007,304.4626424,54.8904067,2.528396357,237.5442039,0.072121037,0.166829823,0.180858218,0.696001663,0.185004911,1.42230775,1.004989654,1.379694563
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,1082.7,22178.8333333333,54848.75,1.3525,0.00032090520178014,0.00166825022575012,0.00085177379339246,0.00060889748554574,0.0503892014032429,0.00086599096942343,0.00472523371345312,0.0017906732899947,0.00006163363224591,0.00078219424349193,0.00202564803031091,0.0225806910706061,0.147500188404781,0.147500188333333,0.00025205684857356,0.00054319300920381,0.00055779165592317,0.00040950594208581,0.00968030207883532,0.00060106817254111,0.00071957335185247,0.00077753768795737,0.00005545691174142,0.00069814094472243,0.00190231438396501,0.00166914324847236,0.00348399288106261,0.00348399282668989,2551.414712,8528.540345,1475.406854,59.93308415,6187.963748,2.279411544,7.850724687,6.918225269,19.50535782,5.547019557,79.19188077,39.22303086,13.10608249,457.224602,342.5386702,49.34926785,2.067625201,264.4820043,0.072621448,0.178711739,0.133823297,0.465175211,0.091658311,0.248883511,1.041248388,1.310608249
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,1469.79230769231,22745.5384615385,55251.1538461538,1.30538461538462,0.00023810451814688,0.00224843441563766,0.00106335798094329,0.00058569279803744,0.0567848158620044,0.00135788101724811,0.00475996291106493,0.00291703831744389,0.00004562460078474,0.00050675088262041,0.00201945692607867,0.0236905862261379,0.147061792571985,0.147061792538462,0.00016308034205502,0.00049801888958497,0.0005956235152941,0.00035020523711114,0.00552673026445274,0.00070442727740006,0.00077697621954122,0.00103762345319249,0.000006878167364215,0.00080583486665541,0.00169559576982186,0.00238628691120207,0.00302661971943398,0.00302661957659096,1463.774697,7489.032735,937.5899962,37.80142795,5072.990401,1.778968575,8.567301171,6.433648096,14.3729798,2.92778834,72.04904865,42.85323212,14.61049746,215.3232617,268.7118611,26.00205725,1.422170806,222.4086728,0.062470129,0.223272061,0.172534658,0.410391691,0.037964937,0.888278315,0.681820188,1.461049746
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.33333333333,22410.9166666667,54173.4166666667,1.30833333333333,0.00021883351746995,0.00182268908814142,0.00116274754226525,0.00062087230891651,0.0549879892308341,0.00152088883537946,0.0050380903921148,0.00251035498810319,0.0000619766895733,0.00110254070721429,0.00149357841477212,0.0238597941232046,0.146726371857775,0.146726371916667,0.00021280761651442,0.00037164468241435,0.000522180632218,0.00047333334889078,0.00643892328278936,0.00073989882097416,0.00076576757825051,0.00091483125338326,0.00005664529718332,0.00134332902789334,0.00133318490696221,0.00226184213131635,0.00333175414825046,0.00333175427167377,1742.201387,7060.636584,1221.194979,47.42694669,5217.251998,1.649765973,8.139809229,5.73865376,13.07843571,4.597352978,63.78046606,54.84725556,15.61380337,300.6279914,247.1543807,32.01951858,1.668705887,166.8662424,0.055830034,0.273778714,0.209451089,0.308143877,0.107216345,0.743036154,1.329843376,1.561380337
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.25833333333,21431.1666666667,52867.9166666667,1.34666666666667,0.00067887030398564,0.00237429182543085,0.00296778289722331,0.00111519039765933,0.0883001402968877,0.0010444268861255,0.00486040719396251,0.00269078843324197,0.00004562460078474,0.00181357334898418,0.00418536397545292,0.026501632234956,0.150084062731512,0.150084062666667,0.00028703801419242,0.0005468002916189,0.00066603454959406,0.00045630577272017,0.00898000928219951,0.00088260590052062,0.0009334629885729,0.00108543953913237,0.000006878167364215,0.0017399175913725,0.00224964174582522,0.00240387952302713,0.00408597914771376,0.00408597906088967,4461.087959,7896.234296,2205.724776,119.7043062,6488.988438,1.71561783,8.098447371,6.068782697,25.41388525,17.22708873,67.625654,113.2387274,18.93835055,814.8204864,137.2228992,44.47793014,3.353962903,172.2282377,0.017316078,0.189641677,0.119616413,0.462599646,0.188428708,0.890889058,1.329392715,1.893835055
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.20833333333,22003.5833333333,55134,1.405,0.00288318786396766,0.00541819774602179,0.00779868181197858,0.0025607266325075,0.146601590333684,0.00102241815213313,0.00509474341845838,0.0023924003096822,0.00023639718051668,0.00287090815912431,0.00562805444235962,0.0288175039174293,0.150540635158131,0.150540635166667,0.0014511719056227,0.00154970566460943,0.00278427438496668,0.00096640597286718,0.0397874200408829,0.00079720358058581,0.00083089352651142,0.00099656236906258,0.00058577398171572,0.00221804366107614,0.00321533818063762,0.00375106763198437,0.00466289063753908,0.00466289060701396,3566.70755,7653.796312,2003.194081,86.51921621,5349.432635,1.391814484,7.449716815,7.047681054,20.72720657,12.64697374,68.96032566,116.3395336,19.02491136,584.9454802,229.6193045,55.76531167,2.579695536,159.3624199,0.034683301,0.176749202,0.14681248,0.422312402,0.1608634,0.946703239,1.801510112,1.902491136
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.98461538462,21501.8461538462,54318.6923076923,1.36461538461538,0.00324652829005394,0.00569432007256211,0.00934560324804872,0.00285423515057717,0.166101571034241,0.00145911044800726,0.00524237280049324,0.00223930028050606,0.00033925664494377,0.00312787907125496,0.00744797557089441,0.0305445985553581,0.159710844116687,0.159710844076923,0.00182180440059449,0.00208316879904798,0.00431126037256455,0.00146978899539901,0.0742539225998755,0.00116645878254118,0.00049983343886839,0.00110668184930091,0.00069585598811214,0.00309312033445016,0.00486940116788756,0.00554397920281487,0.00806957705424003,0.00806957703242545,8937.293284,9775.180899,3299.904326,206.5622145,8197.149421,1.707642336,6.49364719,6.508755339,39.26943077,30.0068369,79.88473282,158.7616528,25.06461337,1465.603155,399.0790513,122.978558,7.321432352,280.6579326,0.043729961,0.147552822,0.189387888,0.573854051,0.064964968,0.812607102,4.191820821,2.506461337
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,22434,54874.75,1.336,0.00092038490584607,0.00328191821293198,0.00547041083512796,0.00136298465418486,0.0953392110777524,0.00233936292938831,0.00558392490172366,0.0027122315739474,0.00005805502237359,0.00119974563061821,0.00467987949250275,0.0272389323585217,0.153425935842112,0.1534259359,0.0003432258554458,0.00058841553150651,0.00109117705075129,0.00046483005676231,0.0111678406957286,0.00112846308414875,0.00066147128383361,0.00111934196726211,0.0000555905353233,0.00138732695611942,0.00252396970879586,0.00176198089871664,0.00374335938224349,0.00374335937555709,4770.599596,10152.65951,3690.444085,115.6050883,6337.843662,2.217760046,10.51108713,9.587253172,27.51857011,14.07224116,95.06307262,117.9588143,22.31134245,804.4079576,356.7867935,148.8328951,3.979073084,204.1185361,0.065872497,0.295660822,0.277084542,0.706941335,0.318548124,0.842246234,1.944375787,2.231134245
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2436.8,22132.0769230769,54216.6923076923,1.35769230769231,0.00116844217018088,0.00381209613227974,0.00655542426961431,0.00155769517836833,0.106493884735146,0.00203075256116634,0.00556497447265667,0.00233162401514457,0.00006474832630605,0.0017117393193987,0.00547653505106758,0.0281287081591667,0.154355481023983,0.154355480923077,0.00048041438734056,0.00089271983858583,0.00106837524788868,0.00048497773375669,0.013219875698188,0.00086150874496274,0.00091085881381898,0.00121802684965102,0.00006895157294498,0.00193434948616102,0.00332899599642991,0.00118367675497129,0.00467110931340372,0.00467110928501703,3732.955372,8677.270529,2737.714004,87.44930657,4793.106432,1.678496422,9.854731646,10.40875416,22.31535337,12.29867694,80.95231282,111.6058313,18.0088382,600.6912203,199.5974938,83.43219744,2.241839965,123.7777205,0.041155697,0.162334964,0.161441707,0.498619634,0.24860925,1.021867117,1.207940004,1.80088382
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2712.45833333333,21397.1666666667,52463.3333333333,1.35666666666667,0.0012581036014971,0.00460568932673728,0.00713619547944767,0.00184712407386658,0.10543846558511,0.00196678980764471,0.00532552951535287,0.00261202700313343,0.00006706395028611,0.00286461363442242,0.00834690302917353,0.0275437763640941,0.156329377842197,0.156329377833333,0.00040345208844265,0.00073904482885769,0.00209451966489882,0.00063130862656324,0.0208850541190654,0.00099982102843045,0.00082266658097012,0.00150192151764234,0.0000742680852352,0.00140988108645147,0.00481121990127418,0.00208766031469511,0.00531087190737456,0.00531087188110397,3515.939224,9459.400389,2833.675864,86.14961589,5197.712813,1.967605598,11.56429275,9.373035718,20.69108587,10.32724622,86.09850052,96.16087645,19.1959703,534.1706522,451.5596368,107.3163869,3.732362338,175.1787325,0.065948581,0.275483342,0.271420193,0.427441505,0.12519598,0.414138987,1.502312638,1.91959703
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,2912.56153846154,16595.2307692308,45664.3846153846,1.43307692307692,0.00584649909528802,0.0211176191653937,0.0343999943098179,0.00674390987321659,0.45066467078528,0.00348590172040751,0.00768269098466656,0.00444039222077883,0.000825163657687,0.00706246367628814,0.0530464692566044,0.035435083286659,0.196528091310678,0.196528091461538,0.00283274092771308,0.00854052253561038,0.0146627069324045,0.0027239642566781,0.165893143300199,0.00174353738718484,0.00130932827640863,0.00214531075559191,0.00130527657003225,0.00271587807894267,0.0178194064620913,0.00639713506951757,0.0167026905898883,0.0167026906163183,13911.44149,17303.92837,7876.665965,212.8364779,12610.90951,5.218331686,13.36916814,13.06431875,41.60383738,15.69566935,150.3131973,102.9146045,29.96977482,1930.925053,370.717596,151.2091388,6.240262071,440.7759491,0.134842002,0.524919335,0.407919365,1.403200361,0.133332164,1.05818661,1.849401518,2.996977482
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3063.31538461538,24017.2307692308,56447.4615384615,1.30846153846154,0.00021835119211846,0.00350280053810532,0.00180009377174706,0.00070823081482526,0.0333000202775005,0.00085924066582059,0.00512161874620693,0.00321248649686156,0.00004562460078474,0.00063821921517326,0.00132805871210495,0.0238280348275765,0.152334579011916,0.152334579,0.00015554190099936,0.0007702214597147,0.00046125650979738,0.00053958283502324,0.00270379580516667,0.00068028528805263,0.00072248395106258,0.0012915514396432,0.000006878167364215,0.00087594137508222,0.0016757535412183,0.00318913785595369,0.00212565609452024,0.00212565619235869,1680.089191,9172.659013,1708.112446,45.25246798,3682.282642,1.796711679,13.47816025,10.09827176,31.83349681,3.465695798,90.88637985,53.04194313,14.71602085,261.9857183,276.1605867,62.94800743,1.310067389,146.3440893,0.054430343,0.395213256,0.307887904,1.019096502,0.035575797,0.506644858,0.904802555,1.471602085
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,3406.90833333333,23295.8333333333,55432.3333333333,1.34416666666667,0.00025957038632505,0.0027393462112298,0.00119452346585671,0.00072417605241774,0.028825908957874,0.00102809370367178,0.00582055645304474,0.00210532606424996,0.00007401074181874,0.00038389122785195,0.00202660739944406,0.0234347191750012,0.149286387582556,0.1492863875,0.00026040462061905,0.00043515753179801,0.00032405135637296,0.00030599695883163,0.00247418821545096,0.0006940793377346,0.00127633561873266,0.00095213928583655,0.00009833247700341,0.00085394578031294,0.00132682868489747,0.00226934111828177,0.00385431548826841,0.00385431554303618,1510.227592,9132.722834,895.5841879,44.65236078,2906.84201,1.674316698,16.45315411,4.106794771,44.45209818,3.393843761,100.2782265,54.90010413,13.88321811,218.9868485,326.9525272,28.59071384,1.695917806,119.2502034,0.058006501,0.457897518,0.13323458,1.344994227,0.073792722,1.023650594,1.291055982,1.388321811
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,3606.60833333333,22198.6666666667,55549.1666666667,1.315,0.00196326077031343,0.00298082644601017,0.00203593700185047,0.00228232802886045,0.112674008803391,0.0021221947279904,0.00537356764865746,0.00276974920081401,0.00044627894288286,0.00382924084579223,0.00194582210034342,0.034484456355396,0.154840936453831,0.154840936583333,0.00308995082499611,0.00070888438641121,0.00174739116927892,0.00215009075707289,0.1099409572303,0.00183304108992098,0.00090497391280583,0.0011425089224051,0.00057294847004202,0.004873766682801,0.00196782077965093,0.0110467888088591,0.00981574416393116,0.00981574419181998,33527.2042,8158.141307,1828.049201,522.6884223,17287.12417,2.172456549,6.591575629,4.231129546,108.0616059,83.78057199,25.74171216,365.03667,26.92078395,4649.592676,257.6654267,32.68879172,18.37039487,622.7958177,0.053102691,0.170480391,0.131749448,2.93711721,1.363236969,0.234095087,6.533508688,2.692078395
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,3672.84615384615,23282.2307692308,56379.3076923077,1.28461538461538,0.00020445313181,0.00229031348136539,0.00073085229478023,0.00089671574741203,0.05182070483805,0.00169003996039948,0.00546037103985074,0.00242578488476432,0.00012663148422877,0.00107021374574185,0.00216163814160183,0.0254822817608264,0.147072530110825,0.147072530230769,0.00018334145235365,0.00032671533498292,0.00031000826731833,0.00029068865089832,0.0110852513134801,0.00122568762958924,0.00086970893205007,0.00119416874110448,0.00027173740055072,0.00119555710851226,0.00184779416001112,0.00250579111170752,0.00261493181863793,0.00261493173203894,1775.555422,9008.025253,927.5947566,41.27915274,5699.532307,9.289874448,29.04148441,5.702281494,74.84515086,3.510079214,89.95098118,128.8325087,13.15041361,239.8816494,299.4838558,23.56033515,1.450468949,278.8246605,0.273316825,0.727353789,0.107612601,1.794796406,0.03683938,1.03323831,0.812660259,1.315041361
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,4072.19090909091,22610.5454545455,53901.3636363636,1.28636363636364,0.00022057473557973,0.00322541540274172,0.0011383626046579,0.00073524012351808,0.0259948327695861,0.00116324963604475,0.0049694281453163,0.0029571677947067,0.00004562460078474,0.00073279809715365,0.00308188209480863,0.0225254017262875,0.151061059229905,0.151061059363636,0.00019661202831079,0.00043912405817195,0.00050332191389785,0.00029973056722733,0.00224766222655556,0.00078174844093463,0.00089153980150899,0.00064340832296381,0.000006878167364215,0.00121408463584148,0.0027637261798001,0.00248168510624106,0.00310654704139463,0.00310654703478612,1616.540504,9066.503042,1011.744965,33.03452813,8290.436014,6.308413318,8.399597711,3.550825248,18.47659493,2.572375363,90.16944152,25.49660435,14.68590832,242.61321,143.5601088,18.57907434,0.73941359,250.7954566,0.18168757,0.200773499,0.084355233,0.399430846,0.05517544,1.602499353,1.123297574,1.468590832
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,4264.50833333333,23337,55047.25,1.4025,0.00026168088183258,0.00313385263185937,0.0006686250995173,0.0003190986326583,0.0258960235255728,0.00158043506265073,0.00518477719067141,0.00264781310977488,0.00004562460078474,0.00022702435670454,0.00106086429100046,0.0243296833873457,0.144091433637353,0.144091433583333,0.00017578519475192,0.00036422151750686,0.00031967884896415,0.00034340329078955,0.00286468091063483,0.00095179658045175,0.00049424567234539,0.00050118941932552,0.000006878167364215,0.00035492878609572,0.00123098263121933,0.00205684575722627,0.00419401280604743,0.0041940128598042,1287.60712,10908.71895,577.1550241,32.69465354,4160.753842,4.559558768,7.195932222,4.361117146,13.02478337,1.737402116,123.0745887,23.82046817,5.7020243,172.4655392,321.9344168,14.26116795,1.005750752,158.6757121,0.101269459,0.131594243,0.074532348,0.345735346,0.031082893,1.645659293,0.854221154,0.57020243
