"Site","depth","SH20_age","Ti","Ca","Sr","Ti_pred_cps","Ti_ppm_PLS_cps","Ti_upper_PLS_cps","Ti_lower_PLS_cps"
"HER42PB",332.3,3778.35,17,272,456,1290.42362170614,1290.42362170614,3104.35209475339,-523.504851341121
"HER42PB",332.4,3779.35,31,257,239,841.129811556867,841.129811556867,2655.05828460412,-972.79866149039
"HER42PB",332.5,3780.35,32,296,299,925.910892173943,925.910892173943,2739.8393652212,-888.017580873313
"HER42PB",332.6,3781.35,29,326,414,1145.99082206361,1145.99082206361,2959.91929511087,-667.937650983645
"HER42PB",332.7,3782.36,45,315,565,1631.85217027977,1631.85217027977,3445.78064332703,-182.076302767486
"HER42PB",332.8,3783.36,38,278,336,1084.15042665839,1084.15042665839,2898.07889970565,-729.778046388868
"HER42PB",332.9,3784.36,33,351,281,783.403298780324,783.403298780324,2597.33177182758,-1030.52517426693
"HER42PB",333,3785.37,35,243,328,1113.30384763018,1113.30384763018,2927.23232067744,-700.624625417076
"HER42PB",333.1,3786.37,42,273,472,1458.67818267194,1458.67818267194,3272.6066557192,-355.250290375312
"HER42PB",333.2,3787.37,51,305,491,1494.05772117696,1494.05772117696,3307.98619422422,-319.870751870293
"HER42PB",333.3,3788.37,25,286,324,971.520725925445,971.520725925445,2785.4491989727,-842.407747121812
"HER42PB",333.4,3789.38,24,356,436,1120.11774339589,1120.11774339589,2934.04621644314,-693.81072965137
"HER42PB",333.5,3790.38,21,322,302,828.233039710993,828.233039710993,2642.16151275825,-985.695433336263
"HER42PB",333.6,3791.38,24,259,416,1249.50953709883,1249.50953709883,3063.43801014609,-564.418935948424
"HER42PB",333.7,3792.39,40,320,546,1548.52439910059,1548.52439910059,3362.45287214785,-265.404073946662
"HER42PB",333.8,3793.39,69,331,324,1116.05018259312,1116.05018259312,2929.97865564037,-697.878290454139
"HER42PB",333.9,3794.39,151,271,502,2103.35415889701,2103.35415889701,3917.28263194426,289.425685849751
"HER42PB",334,3795.39,51,311,408,1272.66553087049,1272.66553087049,3086.59400391775,-541.262942176768
"HER42PB",334.1,3796.4,46,313,268,888.390555267333,888.390555267333,2702.31902831459,-925.537917779924
"HER42PB",334.2,3797.4,35,319,513,1440.86943324949,1440.86943324949,3254.79790629675,-373.059039797765
"HER42PB",334.3,3798.4,33,263,467,1417.92594862522,1417.92594862522,3231.85442167248,-396.002524422037
"HER42PB",334.4,3799.4,22,308,491,1338.17645678664,1338.17645678664,3152.1049298339,-475.752016260619
"HER42PB",334.5,3800.41,71,332,244,921.905158308415,921.905158308415,2735.83363135567,-892.023314738842
"HER42PB",334.6,3801.41,37,329,399,1143.88977650039,1143.88977650039,2957.81824954764,-670.038696546868
"HER42PB",334.7,3802.41,61,374,372,1116.35929847552,1116.35929847552,2930.28777152278,-697.569174571733
"HER42PB",334.8,3803.42,33,330,357,1014.90680941106,1014.90680941106,2828.83528245832,-799.021663636197
"HER42PB",334.9,3804.42,31,226,542,1666.2297782113,1666.2297782113,3480.15825125855,-147.698694835961
"HER42PB",335,3805.42,42,325,532,1514.14491162923,1514.14491162923,3328.07338467649,-299.783561418027
"HER42PB",335.1,3806.42,102,332,448,1599.35474032151,1599.35474032151,3413.28321336877,-214.573732725742
"HER42PB",335.2,3807.43,19,286,415,1170.94182852139,1170.94182852139,2984.87030156865,-642.986644525868
"HER42PB",335.3,3808.43,19,341,664,1699.61265034112,1699.61265034112,3513.54112338838,-114.315822706138
"HER42PB",335.4,3809.43,63,277,579,1831.15149854107,1831.15149854107,3645.07997158833,17.2230254938183
"HER42PB",335.5,3810.44,27,238,377,1205.24582368934,1205.24582368934,3019.1742967366,-608.682649357916
"HER42PB",335.6,3811.44,20,257,433,1275.55348204029,1275.55348204029,3089.48195508755,-538.374991006968
"HER42PB",335.7,3812.44,28,340,461,1233.88013545088,1233.88013545088,3047.80860849813,-580.048337596379
"HER42PB",335.8,3813.44,36,256,624,1844.17998030732,1844.17998030732,3658.10845335458,30.2515072600634
"HER42PB",335.9,3814.45,42,230,436,1447.30181433013,1447.30181433013,3261.23028737738,-366.626658717129
"HER42PB",336,3815.45,72,286,399,1405.11991159209,1405.11991159209,3219.04838463935,-408.808561455166
"HER42PB",336.1,3816.45,43,257,498,1559.42419167915,1559.42419167915,3373.3526647264,-254.504281368109
"HER42PB",336.2,3817.45,6,258,390,1092.20541680294,1092.20541680294,2906.1338898502,-721.723056244318
"HER42PB",336.3,3818.46,71,247,552,1859.90820211315,1859.90820211315,3673.83667516041,45.9797290658928
"HER42PB",336.4,3819.46,29,271,409,1235.41824699367,1235.41824699367,3049.34672004093,-578.510226053585
"HER42PB",336.5,3820.46,38,280,483,1452.81680215307,1452.81680215307,3266.74527520033,-361.111670894182
"HER42PB",336.6,3821.47,14,279,440,1221.34931458027,1221.34931458027,3035.27778762752,-592.57915846699
"HER42PB",336.7,3822.47,13,257,373,1087.27977386019,1087.27977386019,2901.20824690744,-726.648699187069
"HER42PB",336.8,3823.47,54,246,412,1419.00366559046,1419.00366559046,3232.93213863771,-394.924807456802
"HER42PB",336.9,3824.47,37,277,360,1141.62002779616,1141.62002779616,2955.54850084342,-672.308445251097
"HER42PB",337,3825.48,25,255,336,1059.46253764467,1059.46253764467,2873.39101069193,-754.465935402583
"HER42PB",337.1,3826.48,11,259,403,1149.19659193684,1149.19659193684,2963.1250649841,-664.731881110412
"HER42PB",337.2,3827.48,47,248,435,1437.27220261001,1437.27220261001,3251.20067565727,-376.656270437243
"HER42PB",337.3,3828.49,25,300,577,1586.43027456104,1586.43027456104,3400.3587476083,-227.498198486212
"HER42PB",337.4,3829.49,36,231,503,1584.07012492708,1584.07012492708,3397.99859797434,-229.858348120172
"HER42PB",337.5,3830.49,30,224,403,1312.64572814227,1312.64572814227,3126.57420118953,-501.282744904985
"HER42PB",337.6,3831.49,35,232,347,1181.85312333339,1181.85312333339,2995.78159638065,-632.075349713868
"HER42PB",337.7,3832.5,0,262,333,909.289495538225,909.289495538225,2723.21796858548,-904.638977509031
"HER42PB",337.8,3833.5,53,223,259,1068.93606792479,1068.93606792479,2882.86454097204,-744.99240512247
"HER42PB",337.9,3834.5,7,211,392,1189.69841423842,1189.69841423842,3003.62688728567,-624.230058808839
"HER42PB",338,3835.5,24,247,215,762.613358051238,762.613358051238,2576.54183109849,-1051.31511499602
"HER42PB",338.1,3836.51,15,292,326,913.61773755489,913.61773755489,2727.54621060215,-900.310735492366
"HER42PB",338.2,3837.51,42,273,545,1643.60101878971,1643.60101878971,3457.52949183697,-170.327454257547
"HER42PB",338.3,3838.51,17,245,418,1244.28098407897,1244.28098407897,3058.20945712622,-569.64748896829
"HER42PB",338.4,3839.52,60,252,617,1958.2692067789,1958.2692067789,3772.19767982615,144.340733731641
"HER42PB",338.5,3840.52,62,285,581,1816.18474164476,1816.18474164476,3630.11321469202,2.25626859750605
"HER42PB",338.6,3841.52,37,284,597,1728.99224582647,1728.99224582647,3542.92071887372,-84.9362272207902
"HER42PB",338.7,3842.52,79,270,542,1833.34824146219,1833.34824146219,3647.27671450944,19.419768414929
"HER42PB",338.8,3843.53,56,241,408,1428.51850486121,1428.51850486121,3242.44697790846,-385.409968186048
"HER42PB",338.9,3844.53,46,401,370,983.426491750057,983.426491750057,2797.35496479731,-830.501981297199
"HER42PB",339,3845.53,27,356,563,1457.38238703373,1457.38238703373,3271.31086008099,-356.546086013528
"HER42PB",339.1,3846.54,28,382,455,1140.71878642494,1140.71878642494,2954.64725947219,-673.209686622321
"HER42PB",339.2,3847.54,42,282,991,2756.69736353801,2756.69736353801,4570.62583658527,942.768890490753
"HER42PB",339.3,3848.54,31,297,616,1721.89254104193,1721.89254104193,3535.82101408919,-92.0359320053269
"HER42PB",339.4,3849.54,0,288,605,1550.05472769494,1550.05472769494,3363.98320074219,-263.873745352319
"HER42PB",339.5,3850.55,61,322,552,1668.85805812459,1668.85805812459,3482.78653117185,-145.070414922668
"HER42PB",339.6,3851.55,53,341,549,1584.52434299859,1584.52434299859,3398.45281604585,-229.404130048664
"HER42PB",339.7,3852.55,76,357,515,1587.9093983737,1587.9093983737,3401.83787142096,-226.019074673556
"HER42PB",339.8,3853.55,48,339,422,1240.60580391502,1240.60580391502,3054.53427696228,-573.322669132235
"HER42PB",339.9,3854.56,61,393,403,1159.61955445849,1159.61955445849,2973.54802750575,-654.308918588767
"HER42PB",340,3855.56,59,266,379,1324.19950244612,1324.19950244612,3138.12797549338,-489.728970601133
"HER42PB",340.1,3857.53,21,288,349,1010.40521460037,1010.40521460037,2824.33368764763,-803.523258446886
"HER42PB",340.2,3859.5,27,300,306,910.302292065473,910.302292065473,2724.23076511273,-903.626180981784
"HER42PB",340.3,3861.47,32,255,528,1582.11726455827,1582.11726455827,3396.04573760552,-231.81120848899
"HER42PB",340.4,3863.43,37,259,690,2010.98495112023,2010.98495112023,3824.91342416748,197.05647807297
"HER42PB",340.5,3865.4,16,263,404,1170.22076322538,1170.22076322538,2984.14923627263,-643.707709821879
"HER42PB",340.6,3867.37,14,324,479,1236.61276525296,1236.61276525296,3050.54123830022,-577.315707794298
"HER42PB",340.7,3869.34,44,305,532,1561.6361561187,1561.6361561187,3375.56462916596,-252.292316928555
"HER42PB",340.8,3871.31,35,307,628,1754.46114753359,1754.46114753359,3568.38962058085,-59.4673255136647
"HER42PB",340.9,3873.28,0,258,312,863.517487838578,863.517487838578,2677.44596088583,-950.410985208679
"HER42PB",341,3875.25,52,288,497,1545.99618260532,1545.99618260532,3359.92465565258,-267.932290441935
"HER42PB",341.1,3877.21,40,296,387,1190.29709821933,1190.29709821933,3004.22557126659,-623.631374827922
"HER42PB",341.2,3879.18,25,283,243,771.901102935857,771.901102935857,2585.82957598311,-1042.0273701114
"HER42PB",341.3,3881.15,12,248,505,1433.18378997763,1433.18378997763,3247.11226302489,-380.744683069625
"HER42PB",341.4,3883.12,37,271,357,1145.15791801869,1145.15791801869,2959.08639106595,-668.770555028565
"HER42PB",341.5,3885.09,66,271,378,1348.66743324702,1348.66743324702,3162.59590629427,-465.26103980024
"HER42PB",341.6,3887.06,56,315,560,1676.20132207385,1676.20132207385,3490.12979512111,-137.727150973406
"HER42PB",341.7,3889.03,15,281,277,809.910124819632,809.910124819632,2623.83859786689,-1004.01834822762
"HER42PB",341.8,3890.99,0,242,407,1133.87038395889,1133.87038395889,2947.79885700615,-680.058089088367
"HER42PB",341.9,3892.96,37,294,410,1236.72337123717,1236.72337123717,3050.65184428442,-577.205101810091
"HER42PB",342,3894.93,29,254,420,1294.83946524011,1294.83946524011,3108.76793828737,-519.089007807144
"HER42PB",342.1,3896.9,29,306,470,1324.9742988388,1324.9742988388,3138.90277188606,-488.954174208457
"HER42PB",342.2,3898.87,18,274,420,1200.6995029997,1200.6995029997,3014.62797604695,-613.228970047561
"HER42PB",342.3,3900.84,34,385,402,1031.99015677661,1031.99015677661,2845.91862982386,-781.938316270648
"HER42PB",342.4,3902.8,33,364,278,751.672569374169,751.672569374169,2565.60104242143,-1062.25590367309
"HER42PB",342.5,3904.77,57,402,416,1155.11206673463,1155.11206673463,2969.04053978189,-658.816406312623
"HER42PB",342.6,3906.74,35,321,372,1079.97722241656,1079.97722241656,2893.90569546381,-733.951250630699
"HER42PB",342.7,3908.71,23,357,434,1108.0119303246,1108.0119303246,2921.94040337186,-705.916542722658
"HER42PB",342.8,3910.68,58,399,536,1469.84673131408,1469.84673131408,3283.77520436134,-344.081741733175
"HER42PB",342.9,3912.65,53,401,750,1982.32085140529,1982.32085140529,3796.24932445255,168.392378358036
"HER42PB",343,3914.62,14,354,1043,2609.64436932732,2609.64436932732,4423.57284237458,795.715896280066
"HER42PB",343.1,3916.58,51,351,642,1791.1821567276,1791.1821567276,3605.11062977486,-22.7463163196555
"HER42PB",343.2,3918.55,51,283,472,1486.76446903937,1486.76446903937,3300.69294208663,-327.164004007886
"HER42PB",343.3,3920.52,69,286,464,1554.22765883933,1554.22765883933,3368.15613188658,-259.700814207928
"HER42PB",343.4,3922.49,46,321,403,1215.52119750159,1215.52119750159,3029.44967054885,-598.407275545668
"HER42PB",343.5,3924.46,15,310,349,938.46872038933,938.46872038933,2752.39719343659,-875.459752657927
"HER42PB",343.6,3926.43,29,285,359,1082.77136626375,1082.77136626375,2896.69983931101,-731.157106783502
"HER42PB",343.7,3928.4,21,275,419,1211.85964290913,1211.85964290913,3025.78811595639,-602.068830138125
"HER42PB",343.8,3930.36,60,330,332,1091.5232242674,1091.5232242674,2905.45169731466,-722.405248779854
"HER42PB",343.9,3932.33,61,303,482,1526.80341024309,1526.80341024309,3340.73188329035,-287.125062804166
"HER42PB",344,3934.3,37,239,423,1371.7482078127,1371.7482078127,3185.67668085996,-442.180265234555
"HER42PB",344.1,3936.27,23,329,530,1403.17293364099,1403.17293364099,3217.10140668825,-410.755539406262
"HER42PB",344.2,3938.24,66,289,582,1832.02572207208,1832.02572207208,3645.95419511934,18.0972490248223
"HER42PB",344.3,3940.21,67,358,519,1549.53719562784,1549.53719562784,3363.4656686751,-264.391277419415
"HER42PB",344.4,3942.18,42,346,650,1774.08017095529,1774.08017095529,3588.00864400255,-39.848302091963
"HER42PB",344.5,3944.14,51,324,496,1471.45504922757,1471.45504922757,3285.38352227483,-342.473423819682
"HER42PB",344.6,3946.11,59,336,584,1713.56633761274,1713.56633761274,3527.49481066,-100.362135434514
"HER42PB",344.7,3948.08,34,298,716,1988.90482407321,1988.90482407321,3802.83329712046,174.976351025949
"HER42PB",344.8,3950.05,0,282,533,1378.80253994314,1378.80253994314,3192.7310129904,-435.125933104112
"HER42PB",344.9,3952.02,21,351,459,1172.11274582877,1172.11274582877,2986.04121887603,-641.815727218483
"HER42PB",345,3953.99,40,332,627,1731.43783384501,1731.43783384501,3545.36630689227,-82.4906392022431
"HER42PB",345.1,3955.96,36,308,376,1119.42433221979,1119.42433221979,2933.35280526705,-694.504140827468
"HER42PB",345.2,3957.92,52,253,399,1362.71211793338,1362.71211793338,3176.64059098064,-451.216355113875
"HER42PB",345.3,3959.89,56,272,406,1365.90858850058,1365.90858850058,3179.83706154783,-448.019884546679
"HER42PB",345.4,3961.86,54,288,480,1513.29834221814,1513.29834221814,3327.22681526539,-300.630130829119
"HER42PB",345.5,3963.83,26,286,399,1166.69313197615,1166.69313197615,2980.6216050234,-647.235341071111
"HER42PB",345.6,3965.8,27,233,353,1153.73049052047,1153.73049052047,2967.65896356772,-660.197982526791
"HER42PB",345.7,3967.77,44,346,502,1409.53450137048,1409.53450137048,3223.46297441773,-404.39397167678
"HER42PB",345.8,3969.74,14,313,444,1168.36980601974,1168.36980601974,2982.298279067,-645.558667027519
"HER42PB",345.9,3971.7,6,243,415,1183.37880227471,1183.37880227471,2997.30727532197,-630.549670772544
"HER42PB",346,3973.67,32,240,309,1055.19240328025,1055.19240328025,2869.12087632751,-758.736069767004
"HER42PB",346.1,3975.64,43,305,435,1310.73358027909,1310.73358027909,3124.66205332634,-503.194892768171
"HER42PB",346.2,3977.61,15,307,519,1374.67967090055,1374.67967090055,3188.60814394781,-439.248802146706
"HER42PB",346.3,3979.58,54,285,509,1592.32956817313,1592.32956817313,3406.25804122038,-221.598904874129
"HER42PB",346.4,3981.55,60,329,843,2387.83932023011,2387.83932023011,4201.76779327736,573.910847182852
"HER42PB",346.5,3983.51,32,338,372,1032.87151648093,1032.87151648093,2846.79998952818,-781.056956566332
"HER42PB",346.6,3985.48,17,334,462,1190.53568434347,1190.53568434347,3004.46415739073,-623.392788703785
"HER42PB",346.7,3987.45,37,262,272,946.542995715777,946.542995715777,2760.47146876303,-867.38547733148
"HER42PB",346.8,3989.42,29,280,182,643.678034108331,643.678034108331,2457.60650715559,-1170.25043893893
"HER42PB",346.9,3991.39,41,238,446,1452.60057372069,1452.60057372069,3266.52904676795,-361.327899326563
"HER42PB",347,3993.36,16,269,509,1425.06820566054,1425.06820566054,3238.9966787078,-388.860267386712
"HER42PB",347.1,3995.33,33,289,420,1250.60371884266,1250.60371884266,3064.53219188991,-563.324754204598
"HER42PB",347.2,3997.29,16,227,304,983.72656262007,983.72656262007,2797.65503566733,-830.201910427187
"HER42PB",347.3,3999.26,32,254,339,1105.20068541912,1105.20068541912,2919.12915846637,-708.727787628138
"HER42PB",347.4,4001.23,23,288,475,1339.95347784114,1339.95347784114,3153.88195088839,-473.97499520612
"HER42PB",347.5,4003.2,56,256,321,1180.28736816613,1180.28736816613,2994.21584121338,-633.64110488113
"HER42PB",347.6,4005.17,14,266,386,1108.68824044241,1108.68824044241,2922.61671348967,-705.240232604843
"HER42PB",347.7,4007.14,75,299,548,1773.98356422027,1773.98356422027,3587.91203726753,-39.9449088269846
"HER42PB",347.8,4009.11,32,326,356,1014.61540156739,1014.61540156739,2828.54387461465,-799.313071479864
"HER42PB",347.9,4011.07,64,270,538,1745.4676204005,1745.4676204005,3559.39609344776,-68.460852646753
"HER42PB",348,4013.04,44,297,554,1632.21627101443,1632.21627101443,3446.14474406169,-181.712202032824
"HER42PB",348.1,4015.01,45,383,622,1650.01944041584,1650.01944041584,3463.9479134631,-163.909032631412
"HER42PB",348.2,4016.98,55,323,545,1618.17034306792,1618.17034306792,3432.09881611518,-195.758129979335
"HER42PB",348.3,4018.95,41,330,646,1788.46411216427,1788.46411216427,3602.39258521153,-25.4643608829867
"HER42PB",348.4,4020.92,40,270,551,1654.00250369749,1654.00250369749,3467.93097674475,-159.925969349765
"HER42PB",348.5,4022.89,35,288,638,1815.06166252088,1815.06166252088,3628.99013556813,1.13318947362086
"HER42PB",348.6,4024.85,44,310,617,1767.67605097502,1767.67605097502,3581.60452402228,-46.2524220722325
"HER42PB",348.7,4026.82,33,297,522,1494.13910639354,1494.13910639354,3308.0675794408,-319.789366653715
"HER42PB",348.8,4028.79,50,329,486,1431.658747316,1431.658747316,3245.58722036326,-382.269725731256
"HER42PB",348.9,4030.76,30,389,502,1257.15137436431,1257.15137436431,3071.07984741157,-556.777098682942
"HER42PB",349,4032.73,41,374,423,1141.88814758005,1141.88814758005,2955.81662062731,-672.040325467208
"HER42PB",349.1,4034.7,36,391,434,1112.28114481644,1112.28114481644,2926.2096178637,-701.647328230815
"HER42PB",349.2,4036.67,41,325,392,1154.31518574764,1154.31518574764,2968.2436587949,-659.613287299614
"HER42PB",349.3,4038.63,42,330,569,1598.59170876428,1598.59170876428,3412.52018181154,-215.336764282975
"HER42PB",349.4,4040.6,45,386,364,990.887810748962,990.887810748962,2804.81628379622,-823.040662298294
"HER42PB",349.5,4042.57,337,436,584,2968.86908319565,2968.86908319565,4782.7975562429,1154.94061014839
"HER42PB",349.6,4044.54,205,438,523,2126.45084155096,2126.45084155096,3940.37931459821,312.522368503701
"HER42PB",349.7,4046.51,109,390,632,1994.08184892382,1994.08184892382,3808.01032197107,180.153375876559
"HER42PB",349.8,4048.48,126,372,646,2151.07312355686,2151.07312355686,3965.00159660412,337.144650509606
"HER42PB",349.9,4050.45,115,386,780,2407.51801795177,2407.51801795177,4221.44649099903,593.589544904513
"HER42PB",350,4052.41,86,393,572,1717.3083575492,1717.3083575492,3531.23683059646,-96.6201154980577
"HER42PB",350.1,4054.32,143,409,667,2223.70335233157,2223.70335233157,4037.63182537883,409.774879284314
"HER42PB",350.2,4056.23,143,410,472,1727.87514970056,1727.87514970056,3541.80362274782,-86.0533233466974
"HER42PB",350.3,4058.13,95,439,618,1795.0966095855,1795.0966095855,3609.02508263276,-18.8318634617524
"HER42PB",350.4,4060.04,74,425,719,1968.08914855873,1968.08914855873,3782.01762160599,154.160675511475
"HER42PB",350.5,4061.95,98,456,602,1738.55901624341,1738.55901624341,3552.48748929067,-75.3694568038441
"HER42PB",350.6,4063.86,116,401,775,2372.19161405841,2372.19161405841,4186.12008710566,558.263141011151
"HER42PB",350.7,4065.76,111,398,610,1933.86811575052,1933.86811575052,3747.79658879777,119.93964270326
"HER42PB",350.8,4067.67,124,396,610,2004.96208322303,2004.96208322303,3818.89055627029,191.033610175774
"HER42PB",350.9,4069.58,106,507,1124,3007.681080796,3007.681080796,4821.60955384326,1193.75260774875
"HER42PB",351,4071.48,90,412,672,1956.09145495136,1956.09145495136,3770.01992799861,142.162981904099
"HER42PB",351.1,4073.39,119,439,523,1678.84018434801,1678.84018434801,3492.76865739527,-135.088288699244
"HER42PB",351.2,4075.3,98,479,599,1688.26585545374,1688.26585545374,3502.19432850099,-125.662617593519
"HER42PB",351.3,4077.2,192,501,695,2377.83464280686,2377.83464280686,4191.76311585411,563.9061697596
"HER42PB",351.4,4079.11,157,453,351,1414.10543296942,1414.10543296942,3228.03390601667,-399.823040077841
"HER42PB",351.5,4081.02,91,467,499,1420.93948349947,1420.93948349947,3234.86795654673,-392.988989547788
"HER42PB",351.6,4082.92,102,547,675,1775.29649021601,1775.29649021601,3589.22496326327,-38.6319828312448
"HER42PB",351.7,4084.83,76,412,605,1713.80308399172,1713.80308399172,3527.73155703898,-100.125389055534
"HER42PB",351.8,4086.74,133,549,864,2411.03574291451,2411.03574291451,4224.96421596177,597.107269867254
"HER42PB",351.9,4088.65,146,583,851,2382.37349344018,2382.37349344018,4196.30196648743,568.44502039292
"HER42PB",352,4090.55,133,537,821,2324.38351053276,2324.38351053276,4138.31198358002,510.455037485507
"HER42PB",352.1,4092.46,241,755,905,2692.2950403956,2692.2950403956,4506.22351344286,878.366567348347
"HER42PB",352.2,4094.37,167,528,766,2377.99276358699,2377.99276358699,4191.92123663425,564.064290539737
"HER42PB",352.3,4096.27,104,471,1016,2790.55498218138,2790.55498218138,4604.48345522864,976.626509134128
"HER42PB",352.4,4098.18,284,571,1020,3548.03778150854,3548.03778150854,5361.9662545558,1734.10930846128
"HER42PB",352.5,4100.09,114,514,665,1873.41890875762,1873.41890875762,3687.34738180488,59.4904357103669
"HER42PB",352.6,4101.99,96,458,745,2086.72625187223,2086.72625187223,3900.65472491948,272.79777882497
"HER42PB",352.7,4103.9,159,409,665,2301.56802703931,2301.56802703931,4115.49650008657,487.639553992054
"HER42PB",352.8,4105.81,201,480,720,2526.79420485969,2526.79420485969,4340.72267790695,712.865731812432
"HER42PB",352.9,4107.72,122,579,844,2247.66955857338,2247.66955857338,4061.59803162063,433.741085526121
"HER42PB",353,4109.62,101,482,777,2149.15443600537,2149.15443600537,3963.08290905263,335.225962958116
"HER42PB",353.1,4111.53,123,526,722,2042.18451239235,2042.18451239235,3856.11298543961,228.256039345097
"HER42PB",353.2,4113.44,129,591,707,1914.63001052888,1914.63001052888,3728.55848357613,100.701537481619
"HER42PB",353.3,4115.34,160,623,845,2365.48930274797,2365.48930274797,4179.41777579522,551.560829700709
"HER42PB",353.4,4117.25,204,596,933,2866.58894453264,2866.58894453264,4680.5174175799,1052.66047148539
"HER42PB",353.5,4119.16,163,582,887,2563.53880451016,2563.53880451016,4377.46727755741,749.6103314629
"HER42PB",353.6,4121.06,216,606,1186,3551.12175605624,3551.12175605624,5365.0502291035,1737.19328300899
"HER42PB",353.7,4122.97,118,574,1173,3069.63736811814,3069.63736811814,4883.5658411654,1255.70889507089
"HER42PB",353.8,4124.88,368,560,1105,4219.16559892065,4219.16559892065,6033.09407196791,2405.2371258734
"HER42PB",353.9,4126.78,113,536,719,1964.19060378909,1964.19060378909,3778.11907683635,150.262130741836
"HER42PB",354,4128.69,136,457,828,2506.16486093559,2506.16486093559,4320.09333398285,692.236387888332
"HER42PB",354.1,4130.6,152,578,805,2306.22713564968,2306.22713564968,4120.15560869694,492.298662602426
"HER42PB",354.2,4132.51,167,553,878,2615.30391314449,2615.30391314449,4429.23238619175,801.375440097234
"HER42PB",354.3,4134.41,178,659,1156,3179.78393092158,3179.78393092158,4993.71240396884,1365.85545787432
"HER42PB",354.4,4136.32,135,522,1096,3059.22066169192,3059.22066169192,4873.14913473918,1245.29218864466
"HER42PB",354.5,4138.23,181,524,1012,3081.14703401894,3081.14703401894,4895.07550706619,1267.21856097168
"HER42PB",354.6,4140.13,161,506,1122,3289.54644222953,3289.54644222953,5103.47491527678,1475.61796918227
"HER42PB",354.7,4142.04,144,545,987,2787.05812785205,2787.05812785205,4600.98660089931,973.129654804795
"HER42PB",354.8,4143.95,148,571,951,2668.33374640881,2668.33374640881,4482.26221945607,854.405273361556
"HER42PB",354.9,4145.85,238,604,1003,3205.29075621736,3205.29075621736,5019.21922926462,1391.36228317011
"HER42PB",355,4147.76,538,632,1055,4839.99906257308,4839.99906257308,6653.92753562033,3026.07058952582
"HER42PB",355.1,4149.67,186,531,1136,3408.18478880317,3408.18478880317,5222.11326185043,1594.25631575591
"HER42PB",355.2,4151.58,213,624,940,2878.99518116075,2878.99518116075,4692.92365420801,1065.0667081135
"HER42PB",355.3,4153.48,143,614,775,2116.75797884227,2116.75797884227,3930.68645188953,302.829505795016
"HER42PB",355.4,4155.39,165,531,881,2653.37444907338,2653.37444907338,4467.30292212064,839.445976026125
"HER42PB",355.5,4157.3,149,546,968,2762.98723783844,2762.98723783844,4576.9157108857,949.058764791188
"HER42PB",355.6,4159.2,141,432,925,2824.20627867887,2824.20627867887,4638.13475172613,1010.27780563161
"HER42PB",355.7,4161.11,156,508,848,2565.82406882116,2565.82406882116,4379.75254186841,751.895595773902
"HER42PB",355.8,4163.02,118,534,799,2196.47420724066,2196.47420724066,4010.40268028792,382.545734193404
"HER42PB",355.9,4164.92,195,564,875,2732.41501412909,2732.41501412909,4546.34348717635,918.486541081836
"HER42PB",356,4166.83,148,500,756,2306.15504973914,2306.15504973914,4120.0835227864,492.226576691887
"HER42PB",356.1,4168.74,104,466,664,1908.1534812505,1908.1534812505,3722.08195429775,94.2250082032406
"HER42PB",356.2,4170.64,120,391,594,1952.97950289617,1952.97950289617,3766.90797594343,139.051029848913
"HER42PB",356.3,4172.55,92,391,682,2030.77083793778,2030.77083793778,3844.69931098503,216.842364890521
"HER42PB",356.4,4174.46,148,497,581,1868.41561037874,1868.41561037874,3682.34408342599,54.4871373314788
"HER42PB",356.5,4176.37,122,448,690,2100.72622117508,2100.72622117508,3914.65469422233,286.797748127822
"HER42PB",356.6,4178.27,100,404,716,2134.23364824816,2134.23364824816,3948.16212129542,320.305175200908
"HER42PB",356.7,4180.18,143,430,652,2146.72440338828,2146.72440338828,3960.65287643554,332.795930341026
"HER42PB",356.8,4182.09,107,404,572,1805.73669111287,1805.73669111287,3619.66516416012,-8.19178193438938
"HER42PB",356.9,4183.99,182,443,621,2246.20881056548,2246.20881056548,4060.13728361274,432.280337518228
"HER42PB",357,4185.9,132,439,649,2065.40354706216,2065.40354706216,3879.33202010941,251.4750740149
"HER42PB",357.1,4187.81,173,471,763,2507.29819903277,2507.29819903277,4321.22667208003,693.369725985518
"HER42PB",357.2,4189.71,123,511,761,2168.82255136617,2168.82255136617,3982.75102441342,354.894078318909
"HER42PB",357.3,4191.62,162,613,668,1946.04356800673,1946.04356800673,3759.97204105399,132.115094959478
"HER42PB",357.4,4193.53,118,491,741,2129.36766910993,2129.36766910993,3943.29614215718,315.439196062671
"HER42PB",357.5,4195.44,103,433,802,2313.80646990355,2313.80646990355,4127.7349429508,499.877996856291
"HER42PB",357.6,4197.34,112,390,787,2402.27579956573,2402.27579956573,4216.20427261299,588.347326518475
"HER42PB",357.7,4199.25,67,318,710,2107.62612251114,2107.62612251114,3921.5545955584,293.697649463885
"HER42PB",357.8,4201.16,133,455,849,2547.5247548817,2547.5247548817,4361.45322792896,733.596281834444
"HER42PB",357.9,4203.06,124,455,616,1910.64287527542,1910.64287527542,3724.57134832268,96.7144022281661
"HER42PB",358.1,4206.88,133,427,805,2488.03922317772,2488.03922317772,4301.96769622498,674.110750130468
"HER42PB",358.2,4208.78,102,372,918,2715.70409664154,2715.70409664154,4529.6325696888,901.775623594282
"HER42PB",358.3,4210.69,90,424,559,1647.56611973898,1647.56611973898,3461.49459278623,-166.362353308281
