Location,Site,Section,Sample_ID,Core_section,Sample,Radius_1_cm,Radius_2_cm,Thickness_cm,section_cut_loss,section_depth_top,section_depth_bottom,section_depth_mid,field_depth_top,field_depth_bottom,field_depth_mid,strat_depth_top,strat_depth_bottom,strat_depth_mid,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,Bag_mass,Wet_bag_g,Dry_bag_g,Wet_mass_g,Dry_mass_g,Water_Content_pc,Dry_mass,Dry_mass_err,Ash_Mass,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr,DMAR_err_pc
Isla Hermite,HER42PB,HER42PB1F,HER42PB1F_213,F,213,2.2,2.1,1.2,0.18,41.1,42.3,41.7,241.1,242.3,241.7,241.1,242.3,241.7,241.7,0.6,2584,3066,2875,2863,241,0.0723,0.00626,1.147626667,7.3614,2.6716,4.6898,1.524,75.47,0.269699184,1.23,0.1553,-0.85563109,1.62,-0.855626766,1.62,3.9811,8.647,1.178,0.468868124,0.8506,0.0277,0.0639,230.9
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_220,G,220,2.3,2.4,1.4,0.14444,1.3,2.7,2,241.3,242.7,242,241.3,242.7,242.0,242.0,0.7,2599,3070,2879,2868,235,0.0702,0.00596,1.147626667,7.4521,2.658,4.7941,1.5104,76.04,0.202041859,1.2,0.0975,-0.189202169,2.23,-0.188946075,2.23,5.9408,13.346,0.807,-0.405882842,0.5839,0.0178,0.0425,238.1
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_221,G,221,2.5,2.3,1.2,0.14444,2.9,4.1,3.5,242.9,244.1,243.5,242.9,244.1,243.5,243.5,0.6,2656,3079,2897,2889,211,0.0707,0.00535,1.147626667,7.1387,3.1078,4.0309,1.9602,67.28,1.241828126,1.64,0.1738,-1.008252547,1.48,-1.008251699,1.48,5.3135,11.9952,0.7586,0.374318836,0.8513,0.0261,0.0622,238.3
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_222,G,222,2.3,2.4,1.2,0.14444,4.2,5.4,4.8,244.2,245.4,244.8,244.2,245.4,244.8,244.8,0.6,2707,3088,2913,2908,191,0.0702,0.00477,1.147626667,7.8721,3.0635,4.8086,1.9159,71.51,0.739739552,1.42,0.1141,-0.620995969,1.83,-0.620603095,1.84,5.2022,11.7934,0.9243,0.370237571,0.8533,0.0259,0.0617,238.5
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_223,G,223,2.3,2.4,1.2,0.14444,5.6,6.8,6.2,245.6,246.8,246.2,245.6,246.8,246.2,246.2,0.6,2746,3100,2931,2927,177,0.0707,0.00445,1.147626667,7.6375,2.3839,5.2536,1.2363,80.95,-0.380760718,0.95,0.0431,1.153432138,3.47,1.152842448,3.47,5.0921,11.5922,1.0317,-0.483426863,0.5648,0.0172,0.041,238.9
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_224,G,224,2.4,2.3,1.2,0.14444,6.9,8.1,7.5,246.9,248.1,247.5,246.9,248.1,247.5,247.5,0.6,2777,3111,2949,2946,167,0.0704,0.00417,1.147626667,7.0199,1.9342,5.0857,0.7866,86.61,-1.052586091,0.67,0.0237,1.661808235,3.94,1.661280109,3.94,5.0921,11.6431,0.9987,-1.084052915,0.3609,0.0109,0.0261,239.6
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_225,G,225,2.3,2.4,1.3,0.14444,8.3,9.5,8.9,248.3,249.5,248.9,248.3,249.5,248.9,248.9,0.6,2801,3124,2967,2966,161,0.075,0.00427,1.147626667,7.473,1.989,5.484,0.8414,86.7,-1.063268827,0.67,0.0183,1.555353411,3.84,1.55547264,3.84,5.3043,12.1813,1.0339,-1.056164276,0.3722,0.0119,0.0286,240.3
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_226,G,226,2.3,2.3,1.2,0.14444,9.7,10.9,10.3,249.7,250.9,250.3,249.7,250.9,250.3,250.3,0.6,2820,3138,2985,2984,159,0.104,0.00579,1.147626667,7.2475,1.9531,5.2944,0.8055,86.8,-1.075138533,0.66,0.0176,1.440751535,3.73,1.440301678,3.73,4.9832,11.4912,1.0625,-1.035757955,0.3808,0.0168,0.0405,241.2
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_227,G,227,2.3,2.3,1.3,0.14444,11,12.3,11.6,251,252.3,251.6,251,252.3,251.7,251.7,0.6,2841,3152,2998,2997,155,0.1036,0.00562,1.147626667,7.2398,1.9296,5.3102,0.782,87.16,-1.117869476,0.64,0.0222,1.589027896,3.87,1.589181215,3.87,5.0786,11.7595,1.0456,-1.087453968,0.3642,0.016,0.0386,242
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_228,G,228,2.1,2.4,1.2,0.14444,12.4,13.6,13,252.4,253.6,253,252.4,253.6,253.0,253.0,0.6,2858,3165,3011,3010,153,0.1048,0.00558,1.147626667,6.6675,1.9663,4.7012,0.8187,85.17,-0.881662322,0.74,0.0487,1.028510661,3.35,1.028307994,3.35,4.5702,10.6256,1.0287,-0.916721082,0.4254,0.0188,0.0456,242.8
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_229,G,229,2.3,2.2,1.2,0.14444,13.7,14.9,14.3,253.7,254.9,254.3,253.7,254.9,254.3,254.3,0.6,2870,3183,3023,3023,156,0.1037,0.00561,1.147626667,7.7371,2.1064,5.6307,0.9588,85.45,-0.914897499,0.73,0.0423,0.996465587,3.32,0.996472118,3.32,4.7689,11.1353,1.1807,-0.767754937,0.4795,0.0208,0.0509,243.9
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_230,G,230,2.3,2.6,1.2,0.14444,15,16.2,15.6,255,256.2,255.6,255,256.2,255.6,255.6,0.6,2877,3206,3035,3036,164,0.1044,0.00589,1.147626667,7.9905,2.3963,5.5942,1.2487,81.75,-0.475718368,0.91,0.0775,0.149172092,2.54,0.149076016,2.54,5.6544,13.2821,0.9894,-0.633073218,0.5298,0.0231,0.0566,245.5
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_231,G,231,2.3,2.3,1.2,0.14444,16.4,17.6,17,256.4,257.6,257,256.4,257.6,257.0,257.0,0.6,2886,3229,3046,3048,171,0.104,0.00609,1.147626667,7.1738,2.3202,4.8536,1.1726,80.54,-0.332094922,0.97,0.0623,0.575534524,2.94,0.576051289,2.94,4.9832,11.7404,0.974,-0.534442666,0.5661,0.0245,0.0603,246.5
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_232,G,232,2.3,2.4,1.2,0.14444,17.7,18.9,18.3,257.7,258.9,258.3,257.7,258.9,258.3,258.3,0.6,2891,3260,3057,3061,185,0.1041,0.00651,1.147626667,7.4357,1.9037,5.532,0.7561,87.98,-1.215201067,0.6,0.0251,1.424457429,3.72,1.424383741,3.72,4.8799,11.5483,1.1336,-1.081332072,0.3744,0.0161,0.04,247.9
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_233,G,233,2.3,2.1,1.3,0.14444,19,20.3,19.7,259,260.3,259.7,259,260.3,259.7,259.7,0.7,2896,3291,3068,3074,198,0.0978,0.00653,1.147626667,6.6713,1.9521,4.7192,0.8045,85.44,-0.913710528,0.73,0.0132,1.78184148,4.05,1.782069167,4.05,4.9392,11.7257,0.9555,-1.026915216,0.3948,0.0159,0.0397,249.1
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_234,G,234,2.3,2.4,1.2,0.14444,20.5,21.7,21.1,260.5,261.7,261.1,260.5,261.7,261.1,261.1,0.6,2908,3308,3082,3089,200,0.0968,0.00649,1.147626667,7.5198,2.0266,5.4932,0.879,86.21,-1.005107266,0.69,0.0338,1.325606521,3.63,1.326067066,3.63,5.2022,12.4176,1.0559,-0.985422363,0.4118,0.0164,0.041,250.4
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_235,G,235,2.3,2.2,1.2,0.14444,21.8,23,22.4,261.8,263,262.4,261.8,263.0,262.4,262.4,0.6,2923,3318,3096,3102,197,0.0962,0.00634,1.147626667,6.4742,2.0329,4.4413,0.8853,83.38,-0.66919458,0.83,0.0353,1.011130282,3.34,1.011453706,3.34,4.6635,11.1667,0.9524,-0.843938536,0.464,0.0183,0.0458,251
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_236,G,236,2.3,2.3,1.2,0.14444,23.2,24.4,23.8,263.2,264.4,263.8,263.2,264.4,263.8,263.8,0.6,2933,3334,3110,3116,201,0.0968,0.00645,1.147626667,6.9721,2.0804,4.8917,0.9328,83.99,-0.741599788,0.8,0.0421,1.034485167,3.36,1.034862439,3.36,4.8754,11.7279,1.0033,-0.833735376,0.4698,0.0185,0.0467,252.2
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_237,G,237,2.2,2.1,1.2,0.14444,24.5,25.7,25.1,264.5,265.7,265.1,264.5,265.7,265.1,265.1,0.6,2941,3349,3125,3130,204,0.0965,0.0065,1.147626667,6.3171,1.8522,4.4649,0.7046,86.37,-1.024098796,0.68,0.0208,1.535800484,3.82,1.535809305,3.82,4.3544,10.5072,1.0254,-1.034397533,0.3985,0.0156,0.0395,253
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_238,G,238,2.2,2.1,1.3,0.14444,25.8,27.1,26.5,265.8,267.1,266.5,265.8,267.1,266.5,266.5,0.6,2951,3369,3140,3144,209,0.0964,0.00664,1.147626667,6.7474,2.0305,4.7169,0.8829,84.23,-0.770087083,0.79,0.0533,0.130162302,2.53,0.13034903,2.53,4.431,10.734,1.0645,-0.779318519,0.4926,0.0192,0.0488,254.1
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_239,G,239,2.3,2.4,1.2,0.14444,27.2,28.4,27.8,267.2,268.4,267.8,267.2,268.4,267.8,267.8,0.6,2957,3395,3154,3159,219,0.0969,0.00694,1.147626667,6.8189,2.0789,4.74,0.9313,83.58,-0.692933992,0.82,0.0454,0.616269788,2.97,0.616314309,2.97,5.0921,12.4069,0.9309,-0.890873075,0.4547,0.0177,0.0453,255.8
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_240,G,240,2.4,2.3,1.2,0.14444,28.6,29.8,29.2,268.6,269.8,269.2,268.6,269.8,269.2,269.2,0.6,2964,3419,3168,3173,227,0.1002,0.00741,1.147626667,7.4065,2.3534,5.0531,1.2058,80.74,-0.354647364,0.96,0.0874,-0.099584588,2.31,-0.099056544,2.32,5.0921,12.4578,0.9923,-0.524239505,0.5912,0.0237,0.061,257
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_241,G,241,2.3,2.3,1.2,0.14444,29.9,31.1,30.5,269.9,271.1,270.5,269.9,271.1,270.5,270.5,0.6,2972,3438,3181,3186,233,0.1069,0.00805,1.147626667,7.1631,2.1248,5.0383,0.9772,83.76,-0.714299463,0.81,0.0377,0.764546149,3.11,0.764257495,3.11,4.7755,11.7287,1.055,-0.743267352,0.5128,0.0219,0.0565,258.1
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_242,G,242,2.3,2.3,1.2,0.14444,31.2,32.4,31.8,271.2,272.4,271.8,271.2,272.4,271.8,271.8,0.6,2983,3448,3193,3198,233,0.1069,0.00801,1.147626667,7.9919,2.0886,5.9033,0.941,86.25,-1.009855149,0.69,0.0217,1.483116209,3.77,1.483373746,3.77,4.7689,11.7553,1.2379,-0.792922733,0.4962,0.0211,0.0546,259
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_243,G,243,2.3,2.3,1.2,0.14444,32.6,33.7,33.1,272.6,273.7,273.1,272.6,273.7,273.2,273.2,0.6,2991,3459,3204,3210,234,0.1069,0.00801,1.147626667,7.4747,2.2268,5.2479,1.0792,82.94,-0.616967872,0.85,0.1111,0.003611415,2.41,0.003941877,2.41,4.5702,11.3112,1.1483,-0.52900098,0.5962,0.0252,0.0656,260
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_244,G,244,2.3,2.3,1.2,0.14444,33.9,35.1,34.5,273.9,275.1,274.5,273.9,275.1,274.5,274.5,0.6,3001,3468,3216,3223,233,0.1069,0.00798,1.147626667,7.2359,2.0665,5.1694,0.9189,84.91,-0.850801085,0.75,0.0253,1.335926121,3.64,1.335430559,3.64,4.9832,12.3882,1.0374,-0.880669914,0.4676,0.0197,0.0515,261.1
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_245,G,245,2.2,2.3,1.2,0.14444,35.2,36.4,35.8,275.2,276.4,275.8,275.2,276.4,275.8,275.8,0.6,3007,3485,3229,3235,239,0.1069,0.00812,1.147626667,7.0544,2.0921,4.9623,0.9445,84.01,-0.743973729,0.8,0.0249,1.172985065,3.49,1.172505783,3.49,4.4692,11.1484,1.1103,-0.697693235,0.5377,0.0226,0.0592,262
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_246,G,246,2.3,2.4,1.3,0.14444,36.5,37.8,37.2,276.5,277.8,277.2,276.5,277.8,277.2,277.2,0.7,3018,3502,3243,3248,242,0.1073,0.00824,1.147626667,7.4464,2.1794,5.267,1.0318,83.62,-0.697681875,0.82,0.0492,0.817773561,3.16,0.817629405,3.16,5.5164,13.827,0.9548,-0.862984436,0.4782,0.0201,0.0528,263.3
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_247,G,247,2.2,2.3,1.2,0.14444,37.9,39.1,38.5,277.9,279.1,278.5,277.9,279.1,278.5,278.5,0.6,3024,3521,3256,3261,249,0.1069,0.00838,1.147626667,7.1866,2.0145,5.1721,0.8669,85.65,-0.938636912,0.72,0.0344,1.342443764,3.64,1.341985004,3.64,4.6635,11.7263,1.1091,-0.870466754,0.4767,0.0199,0.0525,264.3
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_248,G,248,2.3,2.3,1.3,0.14444,39.3,40.5,39.9,279.3,280.5,279.9,279.3,280.5,279.9,279.9,0.6,3031,3543,3269,3274,256,0.0986,0.00793,1.147626667,7.3082,2.1296,5.1786,0.982,84.06,-0.749908582,0.8,0.037,0.958989144,3.29,0.959018147,3.29,5.0786,12.826,1.0197,-0.819450951,0.498,0.0191,0.0506,265.6
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_249,G,249,2.2,2.2,1.2,0.14444,40.7,41.9,41.3,280.7,281.9,281.3,280.7,281.9,281.3,281.3,0.6,3049,3553,3283,3288,252,0.098,0.00771,1.147626667,7.1507,2.0364,5.1143,0.8888,85.19,-0.884036263,0.74,0.0344,0.804738277,3.15,0.804520515,3.15,4.4562,11.2899,1.1477,-0.778638309,0.5153,0.0195,0.052,266.2
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_250,G,250,2.2,2.2,1.2,0.14444,42,43.2,42.6,282,283.2,282.6,282,283.2,282.6,282.6,0.6,3064,3563,3295,3301,249,0.0976,0.00757,1.147626667,6.6505,2.0668,4.5837,0.9192,83.3,-0.659698815,0.84,0.0515,0.270834748,2.65,0.270801423,2.66,4.3693,11.1155,1.0491,-0.703815131,0.5457,0.0205,0.0549,267.2
Isla Hermite,HER42PB,HER42PB1G,HER42PB1G_251,G,251,2.2,2.1,1.2,0.14444,43.3,44.5,43.9,283.3,284.5,283.9,283.3,284.5,283.9,283.9,0.6,3077,3576,3309,3314,250,0.0998,0.00772,1.147626667,6.173,1.8922,4.2808,0.7446,85.18,-0.882849292,0.74,0.0612,0.841671583,3.18,0.841974486,3.18,3.9811,10.1598,1.0753,-0.862984436,0.4866,0.0187,0.05,267.9
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_259,H,259,2.3,2.2,1.1,0.16143,3.7,4.8,4.3,283.7,284.8,284.3,283.7,284.8,284.3,284.3,0.6,3080,3581,3314,3318,250,0.0974,0.00753,1.147626667,6.6552,2.0289,4.6263,0.8813,84,-0.742786758,0.8,0.0336,0.785728487,3.13,0.785793529,3.13,4.1793,11.0084,1.1069,-0.700414078,0.566,0.0205,0.0567,276.1
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_260,H,260,2.3,2.2,1.2,0.16143,5,6.2,5.6,285,286.2,285.6,285,286.2,285.6,285.6,0.6,3088,3597,3327,3332,254,0.0982,0.0077,1.147626667,7.4638,2.5451,4.9187,1.3975,77.87,-0.015173765,1.11,0.072,0.126903481,2.52,0.126603633,2.52,4.7689,12.6137,1.0314,-0.141961089,0.7897,0.0288,0.0798,277.3
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_261,H,261,2.3,2.3,1.1,0.16143,6.4,7.5,6.9,286.4,287.5,286.9,286.4,287.5,287.0,287.0,0.6,3094,3617,3342,3345,261,0.0982,0.00785,1.147626667,7.3549,2.3903,4.9646,1.2427,79.98,-0.265624567,1,0.0467,0.148085818,2.54,0.148139667,2.54,4.4692,11.8678,1.1109,-0.243312484,0.7523,0.0273,0.0761,278.5
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_262,H,262,2.3,2.4,1.2,0.16143,7.6,8.8,8.2,287.6,288.8,288.2,287.6,288.8,288.2,288.2,0.6,3103,3638,3356,3358,267,0.0982,0.00803,1.147626667,7.454,2.1663,5.2877,1.0187,83.85,-0.724982199,0.81,0.0653,-0.493358808,1.95,-0.493259593,1.95,5.0921,13.5781,1.0384,-0.774557044,0.5434,0.0196,0.055,279.8
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_263,H,263,2.3,2.2,1.2,0.16143,9,10.2,9.6,289,290.2,289.6,289,290.2,289.6,289.6,0.6,3111,3654,3369,3372,272,0.1006,0.00832,1.147626667,6.8972,1.9827,4.9145,0.8351,85.48,-0.918458411,0.73,0.0539,1.001896955,3.33,1.002090214,3.33,4.6635,12.4725,1.0538,-0.916721082,0.4879,0.018,0.0506,280.7
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_264,H,264,2.1,2.3,1.2,0.16143,10.3,11.5,10.9,290.3,291.5,290.9,290.3,291.5,290.9,290.9,0.6,3129,3669,3382,3386,270,0.1015,0.0083,1.147626667,6.4792,1.9004,4.5788,0.7528,85.88,-0.965937236,0.71,0.0263,1.401102544,3.7,1.400975009,3.7,4.4562,11.9583,1.0275,-0.986102573,0.4618,0.0171,0.0483,281.5
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_265,H,265,2.2,2.1,1.2,0.16143,11.7,12.9,12.3,291.7,292.9,292.3,291.7,292.9,292.3,292.3,0.6,3146,3682,3396,3399,268,0.1022,0.00825,1.147626667,6.4645,1.8559,4.6086,0.7083,86.68,-1.060894886,0.67,0.0198,1.525480884,3.81,1.525509463,3.81,4.0765,10.9759,1.1305,-0.95345246,0.4765,0.0178,0.0501,282.3
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_266,H,266,2.2,2.2,1.2,0.16143,13,14.2,13.6,293,294.2,293.6,293,294.2,293.6,293.6,0.6,3162,3690,3408,3412,264,0.1015,0.00807,1.147626667,7.3161,2.0042,5.3119,0.8566,86.11,-0.99323756,0.69,0.0219,1.371230017,3.67,1.371011831,3.67,4.5593,12.3283,1.1651,-0.85686254,0.5174,0.0191,0.054,283.4
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_267,H,267,2.2,2.1,1.2,0.16143,14.4,15.5,15,294.4,295.5,295,294.4,295.5,295.0,295.0,0.6,3175,3698,3422,3425,261,0.1015,0.00794,1.147626667,7.1895,1.9798,5.2097,0.8322,86.23,-1.007481208,0.69,0.0362,1.104006684,3.42,1.104152286,3.42,4.173,11.3212,1.2484,-0.778638309,0.551,0.0202,0.0575,284.1
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_268,H,268,2.3,2.2,1.2,0.16143,15.7,16.9,16.3,295.7,296.9,296.3,295.7,296.9,296.3,296.3,0.6,3189,3716,3435,3438,264,0.1022,0.00805,1.147626667,7.3493,2.0033,5.346,0.8557,86.2,-1.003920296,0.69,0.0291,1.157777233,3.47,1.157524195,3.47,4.7689,12.9952,1.121,-0.914680449,0.4979,0.0183,0.0523,285.4
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_269,H,269,2.3,1.9,1.2,0.16143,17,18.2,17.6,297,298.2,297.6,297,298.2,297.6,297.6,0.6,3202,3735,3448,3451,266,0.101,0.00799,1.147626667,6.8072,2.133,4.6742,0.9854,82.59,-0.5754239,0.87,0.0461,0.535885533,2.9,0.53578827,2.9,3.8869,10.6171,1.2026,-0.410644317,0.7051,0.0256,0.0732,286.1
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_270,H,270,2.2,2.1,1.2,0.16143,18.4,19.5,18.9,298.4,299.5,298.9,298.4,299.5,299.0,299.0,0.6,3210,3747,3462,3464,268,0.1011,0.00802,1.147626667,6.8114,2.0175,4.7939,0.8699,84.64,-0.818752878,0.77,0.0387,1.04426163,3.37,1.044225931,3.37,4.173,11.4464,1.1488,-0.716739134,0.5822,0.0211,0.0605,287.2
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_271,H,271,2.4,2.1,1.2,0.16143,19.7,20.8,20.2,299.7,300.8,300.2,299.7,300.8,300.3,300.3,0.6,3220,3759,3475,3477,269,0.0984,0.00781,1.147626667,7.0617,2.3071,4.7546,1.1595,80.39,-0.314290363,0.98,0.0385,0.261601421,2.65,0.26143793,2.65,4.3693,12.0331,1.0882,-0.329699244,0.7441,0.0261,0.0753,288.3
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_272,H,272,2.3,2,1.2,0.16143,21,22.2,21.6,301,302.2,301.6,301,302.2,301.6,301.6,0.6,3243,3765,3488,3491,261,0.0981,0.00752,1.147626667,6.7889,2.1487,4.6402,1.0011,82.25,-0.535066899,0.89,0.0625,0.412593467,2.79,0.412190165,2.79,4.2537,11.7509,1.0909,-0.534442666,0.6619,0.0231,0.0667,288.9
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_273,H,273,2.4,2.2,1.2,0.16143,22.3,23.5,22.9,302.3,303.5,302.9,302.3,303.5,302.9,302.9,0.6,3267,3773,3502,3505,253,0.0974,0.00722,1.147626667,7.171,2.0281,5.1429,0.8805,85.38,-0.906588705,0.73,0.0328,1.084996894,3.4,1.0854253,3.41,4.9832,13.8333,1.0321,-0.933046138,0.4993,0.0172,0.0499,290
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_274,H,274,2.2,2,1.2,0.16143,23.7,24.9,24.3,303.7,304.9,304.3,303.7,304.9,304.3,304.3,0.6,3284,3780,3515,3519,248,0.0985,0.00714,1.147626667,6.6676,2.0251,4.6425,0.8775,84.1,-0.754656465,0.79,0.1009,-0.499333313,1.95,-0.498877688,1.95,4.1542,11.557,1.1175,-0.698373445,0.5982,0.0208,0.0604,290.4
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_275,H,275,2.3,2.1,1.3,0.16143,25.1,26.3,25.7,305.1,306.3,305.7,305.1,306.3,305.7,305.7,0.6,3299,3789,3529,3533,245,0.0977,0.00697,1.147626667,7.1095,2.0164,5.0931,0.8688,85.43,-0.912523558,0.73,0.0161,1.328322205,3.63,1.328876114,3.63,4.6419,12.9672,1.0972,-0.861624014,0.5322,0.0183,0.0533,291.5
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_276,H,276,2.3,2.3,1.2,0.16143,26.5,27.7,27.1,306.5,307.7,307.1,306.5,307.7,307.1,307.1,0.6,3314,3802,3544,3547,244,0.0981,0.00694,1.147626667,7.6332,2.1217,5.5115,0.9741,84.98,-0.85910988,0.75,0.0155,1.782384617,4.05,1.783005516,4.05,4.8754,13.678,1.1305,-0.775917466,0.5705,0.0196,0.0574,292.6
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_277,H,277,2.3,2.1,1.3,0.16143,27.8,29.1,28.5,307.8,309.1,308.5,307.8,309.1,308.5,308.5,0.7,3326,3818,3559,3561,246,0.0978,0.00696,1.147626667,7.1971,2.1437,5.0534,0.9961,83.53,-0.686999139,0.82,0.0609,0.620071746,2.98,0.620059706,2.98,4.7173,13.2697,1.0713,-0.698373445,0.6045,0.0207,0.0606,293.4
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_278,H,278,2.3,2.3,1.3,0.16143,29.3,30.6,29.9,309.3,310.6,309.9,309.3,310.6,310.0,310.0,0.6,3339,3837,3573,3576,249,0.1135,0.00813,1.147626667,8.5077,2.5821,5.9256,1.4345,80.51,-0.32853401,0.97,0.0525,0.486460079,2.85,0.486161758,2.86,5.0786,14.3495,1.1668,-0.213383213,0.8122,0.0321,0.0945,294.7
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_279,H,279,2.3,2.3,1.3,0.16143,30.7,32,31.3,310.7,312,311.3,310.7,312.0,311.4,311.4,0.6,3355,3848,3586,3589,246,0.1145,0.00809,1.147626667,7.7498,2.4023,5.3475,1.2547,81,-0.386695571,0.95,0.0963,0.176328935,2.57,0.176230145,2.57,4.9676,14.0831,1.0765,-0.416766214,0.7287,0.0289,0.0855,295.6
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_280,H,280,2,2,1.3,0.16143,32.1,33.4,32.7,312.1,313.4,312.7,312.1,313.4,312.8,312.8,0.6,3371,3856,3598,3601,242,0.1145,0.00794,1.147626667,6.3615,2.0819,4.2796,0.9343,82.08,-0.514888398,0.9,0.0647,0.49840909,2.86,0.498334299,2.87,3.925,11.147,1.0903,-0.516076977,0.6879,0.0273,0.0807,295.9
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_281,H,281,1.9,2.2,1.3,0.16143,33.5,34.8,34.2,313.5,314.8,314.2,313.5,314.8,314.2,314.2,0.6,3387,3864,3612,3613,238,0.1145,0.00779,1.147626667,7.1141,2.4127,4.7014,1.2651,78.8,-0.125562034,1.06,0.1031,-0.343996173,2.09,-0.343443707,2.09,4.0237,11.4697,1.1684,0.003604002,0.9119,0.036,0.1069,296.8
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_282,H,282,2.2,2.1,1.3,0.16143,34.9,36.2,35.6,314.9,316.2,315.6,314.9,316.2,315.6,315.6,0.6,3394,3878,3623,3626,242,0.1145,0.00786,1.147626667,7.1713,2.4471,4.7242,1.2995,78.43,-0.08164412,1.08,0.097,0.223038705,2.61,0.223047609,2.61,4.5358,12.9861,1.0415,-0.186174785,0.8345,0.0328,0.0978,298.2
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_283,H,283,2,2,1.3,0.16143,36.4,37.6,37,316.4,317.6,317,316.4,317.6,317.0,317.0,0.6,3404,3892,3637,3638,244,0.114,0.00787,1.147626667,6.5778,2.1614,4.4164,1.0138,81.33,-0.425865602,0.93,0.1173,-1.524775696,1,-1.525116504,1.01,3.7312,10.7048,1.1836,-0.286845969,0.7931,0.031,0.0926,298.8
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_284,H,284,2.2,2,1.2,0.16143,37.8,39,38.4,317.8,319,318.4,317.8,319.0,318.4,318.4,0.6,3412,3908,3649,3650,248,0.1145,0.00799,1.147626667,6.9031,2.1589,4.7442,1.0113,82.43,-0.55643237,0.88,0.123,-0.581890115,1.87,-0.581276425,1.87,4.1542,11.9725,1.142,-0.479345599,0.7137,0.0279,0.0837,300.2
Isla Hermite,HER42PB,HER42PB1H,HER42PB1H_285,H,285,2.2,2.3,1.2,0.16143,39.1,40.3,39.7,319.1,320.3,319.7,319.1,320.3,319.7,319.7,0.6,3420,3922,3661,3662,251,0.1069,0.00754,1.147626667,9.8211,2.1814,7.6397,1.0338,88.08,-1.227070773,0.6,0.0416,0.954100912,3.28,0.9543364,3.29,4.6635,13.4985,1.6382,-0.626951321,0.6527,0.0237,0.0714,301.5
