"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter","cps_sum2"
"Bird Island","BI10","BI10.06","ACE_ITRAX_2044",8.3,208.3,204.3,3099.2,7.2,1,TRUE,20771,64841,1.4,0.037013617926929,0.660076186363566,0.124920960503385,0.0462670224086612,36.6126370660539,0,0.0154223408028871,0.555204268903934,0.879073425764562,48.4539103345106,8.15533381656668,0.00916299363360639,0.000259575205823626,36706,95.5492816086445
"Bird Island","BI10","BI10.06","ACE_ITRAX_2045",8.4,208.4,204.4,3100.5,7.22,1,TRUE,20637,64150,1.34,0.0280592361652377,0.586126266562744,0.0810600155884645,0.0498830865159782,36.7435697583788,0,0.282151208106002,0.525331254871395,1.03975058456742,48.6032735775526,8.04364770070148,0.00941923906541718,0.000257982863488293,36339,95.992529910939
"Bird Island","BI10","BI10.06","ACE_ITRAX_2046",8.5,208.5,204.5,3101.9,7.23,1,TRUE,20501,62915,1.52,0.0635778431216721,0.69617738218231,0.0858300882142573,0.0921878725264245,34.1635540014305,0,0.111261225462926,0.610347293968052,0.91711038703012,50.5825319876023,8.30962409600254,0.00967531216289257,0.000261111868275596,37052,95.6421386015723
"Bird Island","BI10","BI10.06","ACE_ITRAX_2047",8.6,208.6,204.6,3103.2,7.23,1,TRUE,20302,61920,1.32,0.0258397932816537,0.568475452196382,0.0613695090439276,0.0274547803617571,32.8407622739018,0,0.0532945736434109,0.494186046511628,0.959302325581395,52.0881782945736,8.69670542635659,0.00967282790985583,0.000269640201728726,37638,95.8255109435638
"Bird Island","BI10","BI10.06","ACE_ITRAX_2048",8.7,208.7,204.7,3104.5,7.21,1,TRUE,22468,72202,1.55,0.0124650286695659,0.565081299686989,0.0789451815739176,0.0706351624608737,39.6803412647849,0.0152350350405806,0.0914102102434836,0.475056092629013,0.754826736101493,46.2203263067505,7.55242237057145,0.0084761280591877,0.000226310151341587,38825,95.5254471267233
"Bird Island","BI10","BI10.06","ACE_ITRAX_2049",8.8,208.8,204.8,3105.9,7.21,1,TRUE,22800,76160,1.46,0.0183823529411765,0.577731092436975,0.0866596638655462,0.0630252100840336,44.968487394958,0,0.0210084033613445,0.547531512605042,0.760241596638655,41.7673319327731,7.1218487394958,0.00770046680176496,0.000223887102782012,37234,95.9401722530642
"Bird Island","BI10","BI10.06","ACE_ITRAX_2050",8.9,208.9,204.9,3107.3,7.23,1,TRUE,21375,72133,1.46,0.018022264428209,0.661278471711977,0.0651574175481403,0.103974602470437,45.6393051723899,0,0.0582257773834445,0.522645668418061,0.902499549443389,41.1115578168106,6.89282297977347,0.00826861581190881,0.00023243375416535,34627,95.9839907699437
"Bird Island","BI10","BI10.06","ACE_ITRAX_2051",9,209,205,3108.6,7.26,1,TRUE,19081,61949,1.55,0.041970007586886,0.590808568338472,0.0984680947230787,0.0435842386479201,40.551098484237,0,0.00645692424413631,0.443913541784371,0.726403977465334,45.6746678719592,7.75153755508563,0.00951159264305688,0.000273954322498166,33097,95.9386948110376
"Bird Island","BI10","BI10.06","ACE_ITRAX_2052",9.1,209.1,205.1,3109.8,7.27,1,TRUE,18790,57124,1.37,0.0332609761221203,0.474406554162874,0.0735242630067922,0.0297598207408445,32.9703802254744,0.019256354597017,0,0.612702191723269,0.89629577760661,51.8503606190043,8.84917022617464,0.0102572424567763,0.000298766677679011,34674,95.8196730177473
"Bird Island","BI10","BI10.06","ACE_ITRAX_2053",9.2,209.2,205.2,3111.1,7.28,1,TRUE,21215,68001,1.56,0.0117645328745166,0.391170718077675,0.0897045631681887,0.0588226643725828,39.4508904280819,0.00588226643725828,0.0632343642005265,0.474993014808606,0.74998897075043,46.23461419685,8.21311451302187,0.00827835527248882,0.000261231377640645,37025,95.7527198192938
"Bird Island","BI10","BI10.06","ACE_ITRAX_2054",9.3,209.3,205.3,3112.6,7.3,1,TRUE,22409,77012,1.5,0.0155819872227705,0.510310081545733,0.0636264478263128,0.0389549680569262,47.3861216433802,0,0.107775411624162,0.515504077286657,0.770009868591908,39.8431413286241,6.97813327793071,0.00741405681589581,0.00022741928294651,36058,96.2368005681884
"Bird Island","BI10","BI10.06","ACE_ITRAX_2055",9.4,209.4,205.4,3114.2,7.31,1,TRUE,21141,70181,1.45,0.0584203701856628,0.498710477194682,0.169561562246192,0.0698194668072555,43.8095780909363,0.0256479673985837,0.0840683375842464,0.514384235049372,0.809335860133084,42.7010159444864,7.52482865732891,0.00808578222770052,0.000251095457065166,35249,96.2737078470354
"Bird Island","BI10","BI10.06","ACE_ITRAX_2056",9.5,209.5,205.5,3115.8,7.33,1,TRUE,21391,70907,1.59,0.0267956619233644,0.406165822838366,0.121285627653123,0.104362051701525,44.1493787637328,0.0648737078144612,0.0451295358709295,0.565529496382586,0.744637341870337,42.4274049106576,7.5211192124896,0.0079556356479763,0.000250003962654222,35417,96.1848877725453
"Bird Island","BI10","BI10.06","ACE_ITRAX_2057",9.6,209.6,205.6,3117.4,7.34,1,TRUE,23101,83262,1.58,0.0180154212005477,0.4407773053734,0.0600514040018256,0.0252215896807667,50.8275083471452,0.205375801686243,0.054046263601643,0.404746462972304,0.727823016502126,37.0613244937667,6.58523696284019,0.00675931506360873,0.000213404529225491,36341,96.4170997883637
"Bird Island","BI10","BI10.06","ACE_ITRAX_2058",9.7,209.7,205.7,3118.8,7.34,1,TRUE,23227,89463,1.47,0.0245911717693348,0.504119021271364,0.0849513206577021,0.0670668320981858,56.1349384661816,0.176609324525223,0,0.382280942959659,0.544359120530275,33.1064238847345,5.89070341929066,0.00628205386807106,0.000198889304453058,34888,96.922524447191
"Bird Island","BI10","BI10.06","ACE_ITRAX_2059",9.8,209.8,205.8,3120.2,7.34,1,TRUE,22253,84292,1.46,0.0166089308593935,0.465050064063019,0.0925354719309068,0.0557585535993926,54.3491671807526,0.211170692355146,0,0.441323019978171,0.717743083566649,34.2642243629289,6.0219237887344,0.00675024120625076,0.000208500927523523,33958,96.6424638909023
"Bird Island","BI10","BI10.06","ACE_ITRAX_2060",9.9,209.9,205.9,3121.8,7.34,1,TRUE,20949,78111,1.65,0.0128022941711155,0.398151348721691,0.0652917002726889,0.0307255060106771,51.6854220276273,0.240683130416971,0.0870556003635852,0.31493643660944,0.824467744619836,36.5185441231069,6.66743480431693,0.00701200924022789,0.000233740045725396,33733,96.8527604655231
