"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd_5pc","Ca_ICP_sd_5pc","Ti_ICP_sd_5pc","Mn_ICP_sd_5pc","Fe_ICP_sd_5pc","Co_ICP_sd_5pc","Ni_ICP_sd_5pc","Cu_ICP_sd_5pc","Zn_ICP_sd_5pc","Rb_ICP_sd_5pc","Sr_ICP_sd_5pc","Zr_ICP_sd","dry_mass_err","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd"
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,19813.25,51338.0625,1.355625,48.25,326.75,105.125,89.875,5844.6875,103.0625,195.5,141,4.6875,81,737.875,723.75,33472.6875,5638.625,0.16844744,15.92273008,77.84214797,33.25833229,26.33343882,1077.600774,55.46706981,45.24894106,40.70053235,17.21518225,64.85368147,124.9345829,85.96627246,1265.466118,263.6467017,0.004281336,5009.073815,15679.13954,1886.233337,299.9841868,15409.2047,5.39869674,7.652397974,44.99762802,66.23589727,17.07719827,188.3177471,7.331532035,23.17770367,164.2976211,25.08662327,4.904206677,2.93984503,118.6508762,0.062085013,0.179066113,0.350981499,0.437156922,0.285189211,1.902009246,0.072582167,2.317770367,901.6332867,2038.2881402,264.07266718,35.998102416,2773.656846,0.3779087718,4.13229490596,6.2996679228,5.9612307543,2.7323517232,3.766354942
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.646923,16921.61538,49881.46154,1.324615385,141.3076923,678.9230769,282.6153846,185.2307692,12232.53846,75.53846154,155,121.3846154,18.84615385,154.9230769,1114.538462,623.3846154,25794.53846,4972.769231,0.195670324,69.29572451,216.8123081,104.7238738,63.36159963,2118.662063,47.02413456,27.67369389,41.97725269,21.27927847,98.61073432,331.4459773,130.8138235,4043.609333,333.2474441,0.021617578,7175.3422,23770.8588,2339.38198,436.78518,17175.5766,7.2536503,6.6532882,28.9478943,36.659792,24.826568,254.965373,15.9139461,36.17742954,244.679169,204.4293857,29.71015115,0.960927396,190.6489003,0.028289236,0.035262427,0.358953889,0.454581421,0.44191291,0.790392656,0.165505039,3.617742954,1291.561596,3090.211644,327.5134772,52.4142216,3091.603788,0.507755521,3.592775628,4.052705202,3.29938128,3.97225088,5.09930746
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.604167,19878.16667,52794.58333,1.33,39.33333333,303.5,110,79.33333333,7711.666667,129.0833333,199.0833333,91.33333333,0.181818182,66.75,578.9166667,707.1666667,32997.16667,5546.833333,0.168132583,15.37609321,39.81890825,26.28860797,16.47771682,1455.913917,50.1460745,37.71293083,46.3667854,0.603022689,63.50966283,75.18638457,84.37883549,295.6363963,148.9745758,0.005472609,6260.84885,19931.45628,1783.788743,323.6804956,29105.71327,7.23671292,8.016836814,31.06311504,39.88560708,19.90308814,231.5407717,9.931686372,23.1665181,155.2690515,131.5476115,37.28118474,0.906305388,436.5856991,0.149799957,0.254133727,0.086976722,0.570364181,0.256749837,1.088241627,0.134077766,2.31665181,1126.952793,2591.0893164,249.73042402,38.841659472,5239.0283886,0.5065699044,4.32909187956,4.3488361056,3.5897046372,3.1844941024,4.630815434
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.236667,21778.75,54049.75,1.334166667,33.83333333,259.0833333,59.16666667,43.5,4211.75,87.58333333,204.5,130.4166667,0.181818182,40.66666667,350.6666667,860.75,38024.33333,5991.5,0.157741404,12.6981268,43.06540129,25.26525942,26.32143958,1840.126484,46.17251905,36.68167737,46.11735689,0.603022689,46.90674178,120.5678484,97.13451311,1456.261798,163.1917444,0.006384214,5656.960644,21097.44306,2617.070294,421.6584628,12943.05626,5.413025996,7.99757167,27.88986141,25.82803284,18.26896274,237.9234012,19.67739493,24.02293655,182.7198288,554.8627524,65.68846437,14.1255585,174.7312595,0.123958295,0.125561875,0.806016995,0.604375968,0.575472326,7.232871397,0.558838016,2.402293655,1018.25291592,2742.6675978,366.38984116,50.599015536,2329.7501268,0.37891181972,4.3186887018,3.9045805974,2.3245229556,2.9230340384,4.758468024
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,20312.92857,50184.42857,1.258571429,34.42857143,317.7857143,62.14285714,49.14285714,2503.428571,60.57142857,189.3571429,91.35714286,2.142857143,55.5,591.2142857,780.5714286,35953.57143,5881.5,0.163619124,21.97100987,47.41499044,21.19091657,24.89935786,617.8216962,32.13125554,24.81192996,31.14138266,6.712298046,52.11931578,134.3698561,124.5513266,1366.805862,268.7328528,0.005467138,3648.143898,15108.07419,1282.645911,195.5844371,7988.703067,3.181449904,6.481861022,25.96709783,17.02060447,10.8681745,200.4648971,7.802635527,15.44962422,92.29804061,273.4561428,9.74810892,3.051117218,69.50171668,0.041995139,0.25279258,0.067514454,0.095315385,0.236926204,2.10488142,0.140447439,1.544962422,656.66590164,1964.0496447,179.57042754,23.470132452,1437.96655206,0.22270149328,3.50020495188,3.6353936962,1.5318544023,1.73890792,4.009297942
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.852308,21612.38462,53592,1.345384615,23.69230769,233.7692308,29.23076923,20.69230769,2313.538462,119.0769231,192.1538462,142,2.153846154,40.69230769,351,935.1538462,39021.84615,6083.461538,0.155899836,14.01418695,44.63584853,17.06924059,16.39809245,715.9628267,52.50152623,31.66187548,44.60941605,7.765802747,50.95976291,124.9339826,82.24135836,1242.545026,270.6306263,0.004803623,5049.87496,16222.83208,1694.217096,259.3390696,12805.9724,4.0172756,6.76410592,22.2037868,20.90723648,15.70363184,201.5309088,6.75540424,19.87159939,82.31296185,115.1821078,25.58267815,3.060201021,112.6925571,0.092397339,0.082522092,0.057729846,0.288519863,0.348620627,1.61224727,0.132405923,1.987159939,908.9774928,2108.9681704,237.19039344,31.120688352,2305.075032,0.281209292,3.6526171968,3.108530152,1.8816512832,2.5125810944,4.030618176
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.034615,20654.53846,50993.53846,1.311538462,23.69230769,243.1538462,45.38461538,43,1943.153846,94.61538462,213.4615385,97.30769231,0.692307692,47.15384615,505.3846154,792.9230769,37184.76923,5991.692308,0.161160914,10.15204918,29.52356729,20.443167,21.57931108,516.4619777,49.97922645,34.5509657,42.89596837,2.496150883,56.08750032,59.54905326,129.0829588,837.2833206,161.1972832,0.00389021,3309.7982,14715.29986,1150.276453,172.5557713,6997.205183,2.856953727,5.489630722,20.00182283,15.64215778,9.202783759,193.3528611,5.180678081,15.94569099,88.37161193,269.2899875,21.05005909,3.140515038,47.58099524,0.045996955,0.058739049,0.29802716,0.154857362,0.122397024,1.29546417,0.058023595,1.594569099,595.763676,1912.9889818,161.03870342,20.706692556,1259.49693294,0.19998676089,2.96440058988,2.8002551962,1.4077942002,1.47244540144,3.867057222
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,18959.91667,48486.91667,1.343333333,59.08333333,377.4166667,138.5833333,100.3333333,4972,80.91666667,182.5,93.66666667,0.181818182,72.16666667,798.9166667,712.25,32347.41667,5663.666667,0.175100004,13.27648867,55.33609431,45.78498828,23.13727152,807.4639311,52.92096737,33.87275655,55.83959712,0.603022689,61.82796268,143.1765968,155.1387209,638.7272086,185.5519204,0.005075289,5997.873908,19331.44723,2133.687133,334.5877951,14513.69839,5.301363572,7.080750354,29.54255159,29.06945023,21.18442756,222.8833073,11.73028539,30.56266025,169.1400442,143.0527095,27.95130145,3.479713069,79.82534112,0.036579409,0.210298286,0.460863805,0.465111204,0.491478719,2.295698066,0.134898282,3.056266025,1079.61730344,2513.0881399,298.71619862,40.150535412,2612.4657102,0.37109545004,3.82360519116,4.1359572226,2.6162505207,3.3895084096,4.457666146
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.448462,18723.15385,49544,1.31,77.23076923,460.3076923,152.4615385,110.0769231,5959.538462,92,188.5384615,124.3076923,48.38461538,130.5384615,836.9230769,684.3846154,32166.92308,5570.846154,0.173317609,31.84900272,68.80695776,44.86203923,41.25825481,1860.64454,44.52340209,37.63778107,36.57728032,43.63396701,65.77058028,121.5191765,64.57881291,1446.475974,206.0003423,0.005319313,4295.763522,16304.49768,1670.874143,264.1328625,10760.96847,4.125981149,7.101215107,30.53387748,22.37893368,15.49870515,201.1247375,9.839292734,20.28888154,76.03501434,211.9584699,30.07573457,1.399904171,63.48971398,0.061889717,0.039056683,0.213737142,0.503526008,0.173585498,1.28719832,0.041325029,2.028888154,773.23743396,2119.5846984,233.92238002,31.6959435,1936.9743246,0.28881868043,3.83465615778,4.2747428472,2.0141040312,2.479792824,4.02249475
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.774615,20527.46154,50818.76923,1.289230769,31,202.0769231,38.23076923,30.38461538,2567.153846,105.2307692,185.7692308,139.3076923,2.461538462,54.07692308,384.4615385,850.5384615,36937.69231,5948.307692,0.161139714,13.99404635,27.72622567,23.16662055,16.97811563,398.2561668,45.15741697,36.61091332,48.54102151,8.87520314,59.33866297,92.43792096,87.74737924,1170.200366,125.4746884,0.004651018,1024.567593,5436.594439,410.3823586,66.61077661,3223.639501,1.260301438,2.834914669,7.835581975,7.99662512,4.023302013,74.85729626,2.834914669,14.63439001,13.93411927,51.10398773,2.339179444,0.126560476,23.21020441,0.020038793,0.055280836,0.049364166,0.049579076,0.0599472,0.127257404,0.024947249,1.463439001,184.42216674,706.75727707,57.453530204,7.9932931932,580.25511018,0.08822110066,1.53085392126,1.0969814765,0.7196962608,0.64372832208,1.4971459252
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.005385,20266.61538,50557.07692,1.296153846,37.46153846,261.1538462,64.15384615,46.15384615,2530.076923,60.76923077,195.8461538,96.84615385,3.384615385,81.07692308,559,792.3846154,36342.69231,5778.692308,0.159008354,12.05276859,20.42403059,20.63106943,18.87169907,586.9543511,34.90977381,33.18093367,29.29688878,5.315675898,68.77191958,98.81885785,89.79656495,750.4690072,190.5585582,0.004217192,3756.973168,14110.24974,1400.001342,211.0280805,11941.27554,5.526713106,27.22539319,42.45588235,30.50864809,12.28390196,180.6386068,7.531822497,16.88910103,89.79165872,173.5560718,14.28001368,3.144318399,120.606883,0.056372474,0.871212582,0.687785294,0.494240099,0.234622527,1.390917272,0.056488669,1.688910103,676.25517024,1834.3324662,196.00018788,25.32336966,2149.4295972,0.38686991742,14.7017123226,5.943823529,2.7457783281,1.9654243136,3.612772136
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.419231,20731.53846,52902.38462,1.318461538,31.92307692,272.6923077,62.84615385,47.84615385,4088.769231,131.3076923,214.0769231,140.3076923,0.181818182,15.84615385,525.3076923,796.0769231,36519.92308,5963,0.163310219,10.13625127,39.05420296,22.25925333,19.46726378,939.5475998,53.4515117,22.17529233,39.18202099,0.603022689,25.22844345,118.9000873,80.44507602,681.6369343,125.3189265,0.003554801,3191.150345,13479.76097,914.3215586,153.4316483,10687.50441,2.678001972,5.932120552,20.43760841,16.5256,7.299756414,178.3340179,6.704264966,15.18690869,68.60973241,118.6218965,7.406004625,2.148043076,196.6500812,0.025173219,0.266352213,0.116494368,0.41479256,0.150374982,0.49933525,0.117324637,1.518690869,574.4070621,1752.3689261,128.005018204,18.411797796,1923.7507938,0.18746013804,3.20334509808,2.8612651774,1.487304,1.16796102624,3.566680358
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.501538,20100.38462,49962.53846,1.267692308,26.84615385,244.1538462,48.30769231,32.76923077,1928.846154,60.84615385,197.4615385,116.3846154,15.53846154,74.61538462,423.3076923,818,36934.30769,5845.692308,0.158259801,12.62831576,34.3943943,22.44023401,21.39374459,264.8329178,27.74841183,29.4635803,38.54118676,24.22331998,55.64850771,64.2396355,116.8168082,628.3382031,204.0736732,0.004344619,3125.582355,14253.70812,982.7018051,143.7066162,6996.743289,4.257107492,4.605044162,16.48459618,37.24969056,8.233526579,188.1781856,5.05239131,15.71765814,61.88653064,42.76112437,5.89621083,0.229930586,76.26450185,0.087696414,0.047431955,0.060993006,0.19742336,0.141616657,1.655968033,0.036882457,1.571765814,562.6048239,1852.9820556,137.578252714,17.244793944,1259.41379202,0.29799752444,2.48672384748,2.3078434652,3.3524721504,1.31736425264,3.763563712
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.884167,20055.5,49857.58333,1.296666667,29.58333333,307,63,45.91666667,2723.583333,61.58333333,180.6666667,106.9166667,0.916666667,51.41666667,516.6666667,820,35850.5,5694.166667,0.159231477,13.48034484,44.7965096,30.91042778,18.90867205,777.316416,28.83324575,35.33304745,31.56078791,3.175426481,53.5867323,162.3320577,125.8910062,2095.436492,204.4183915,0.009293497,2826.666898,11992.59067,1202.301468,150.7094709,9342.936185,3.122609518,6.051611715,25.87423565,33.9089395,7.965558382,182.2674644,3.847254066,13.81573274,28.26666898,135.5162746,13.105086,0.572695989,56.05761711,0.043716533,0.203334154,0.26132978,0.220408107,0.084434919,2.168982826,0.081946512,1.381573274,508.80004164,1559.0367871,168.32220552,18.085136508,1681.7285133,0.21858266626,3.2678703261,3.622392991,3.051804555,1.27448934112,3.645349288
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.428333,17848.91667,46531.83333,1.351666667,58,372.4166667,161.9166667,92,5626.416667,118.5,167,111.75,8.666666667,109,838.4166667,685.75,29826.58333,5373.166667,0.180552756,22.57109978,48.57133149,70.43044065,29.12043956,1083.502356,46.81782877,23.16737518,41.78978779,18.20755754,60.99180273,133.33857,111.4019136,2086.976824,209.49152,0.007225279,5457.248831,19005.72883,2108.785455,365.7716364,13791.08364,5.441252987,7.643347532,26.97965714,33.08473766,19.53359169,225.088187,10.66656208,29.24416515,229.2044509,266.0802036,79.07945455,4.645299782,99.29580218,0.071280414,0.099363518,0.312964023,0.231593164,0.455132686,2.903637612,0.254930834,2.924416515,982.30478958,2470.7447479,295.2299637,43.892596368,2482.3950552,0.38088770909,4.12740766728,3.7771519996,2.9776263894,3.1253746704,4.50176374
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.543846,20220.53846,51050.30769,1.374615385,39.07692308,298.5384615,78.23076923,74.15384615,3000.538462,53.53846154,223.2307692,104.3076923,6.538461538,113.6923077,678.6923077,746,35866.07692,5805.307692,0.161911888,11.16140328,37.26395798,22.31275363,25.69320972,653.9572636,34.85593059,38.33873986,62.15623409,18.2145335,66.01311059,120.5351848,85.93020424,907.484202,214.0375297,0.006097002,2756.113305,10921.53411,775.5257867,131.1007878,11345.31869,2.424955924,6.281092925,32.78276452,17.72327666,7.558500739,150.0197423,6.063146568,14.65698229,144.6959485,245.7345174,6.204206294,2.884217331,169.0452485,0.04073926,0.188432788,0.835960495,0.435992606,0.287978878,1.980260599,0.125507134,1.465698229,496.1003949,1419.7994343,108.573610138,15.732094536,2042.1573642,0.16974691468,3.3917901795,4.5895870328,1.5950948994,1.20936011824,3.000394846
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.863571,20839.21429,52023.14286,1.305714286,35.5,261.9285714,61.71428571,45.28571429,2586.285714,80,204.0714286,114.4285714,4.571428571,69.85714286,466.9285714,761.8571429,37067.14286,5968.928571,0.161095717,12.44526478,54.48000944,18.15924673,22.92606367,414.6270666,51.84592559,39.37680748,58.25634899,17.10471948,72.39300555,104.2352844,75.16121867,1010.38377,125.1629487,0.003859601,2828.534907,13096.11662,993.0986057,174.0963235,8584.603441,2.969961652,7.062851662,17.54257349,19.13786718,7.439046804,166.9684155,6.36986061,18.91065944,102.3929636,299.9010705,14.89647909,1.793192132,67.81836719,0.043064444,0.08334165,0.228053455,0.317688595,0.184488361,2.003620986,0.12612324,1.891065944,509.13628326,1702.4951606,139.033804798,20.89155882,1545.22861938,0.20789731564,3.81393989748,2.4559602886,1.7224080462,1.19024748864,3.33936831
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.414615,19194.46154,49531.69231,1.379230769,46.07692308,340.8461538,134.1538462,78.23076923,4920,77.53846154,187,120.3846154,0.181818182,110,706,713.8461538,32886,5503.461538,0.167499311,17.32753848,66.26820021,88.49561774,30.96813913,1624.99841,33.83690142,34.29042626,35.97577533,0.603022689,84.20213774,120.782863,82.48620708,1192.708053,109.6582687,0.005339263,3423.57602,13147.58443,599.0527127,107.6482229,7683.311513,3.689626761,5.405800223,15.70576463,34.46965096,7.303239025,192.3751513,4.803531513,14.13675428,48.95713709,67.05268057,5.271663872,0.602830048,116.786335,0.112164654,0.048111622,0.164910529,0.086174127,0.077414334,0.865688181,0.063886969,1.413675428,616.2436836,1709.1859759,83.867379778,12.917786748,1382.99607234,0.25827387327,2.91913212042,2.1988070482,3.1022685864,1.168518244,3.847503026
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.947692,19982.23077,50426.92308,1.265384615,28.76923077,274.5384615,68.46153846,48,2100.384615,50.69230769,180.6153846,123.2307692,3.076923077,57.76923077,583.4615385,792.6923077,36347.15385,5900.230769,0.162356609,10.48136319,54.92664105,28.64325221,19.68078589,529.9414336,40.71114633,36.16521916,47.88554731,11.09400392,62.79617006,97.00997834,88.52625281,571.8657835,139.5923552,0.004157268,2194.360902,11323.61093,690.7048329,104.6054626,9567.109814,2.746114854,5.360618674,16.67157469,22.71049639,4.662067798,171.3980626,2.662592467,11.64068541,30.94048872,135.8833311,7.804964612,1.945661604,296.5804042,0.119181385,0.082553528,0.240070676,0.286152255,0.062005502,2.51955152,0.018904407,1.164068541,394.98496236,1472.0694209,96.698676606,12.552655512,1722.07976652,0.19222803978,2.89473408396,2.3340204566,2.0439446751,0.74593084768,3.427961252
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.928462,19796.15385,50700.30769,1.296153846,44.61538462,328.5384615,99.76923077,66.76923077,3544.615385,59.38461538,194.0769231,96.15384615,3.307692308,98.84615385,672.5384615,722.2307692,34894.30769,5658.461538,0.16214632,9.570253058,47.78356653,19.95057997,20.4497508,476.9419144,35.9108583,23.67650572,44.62033571,10.01153181,67.46338038,72.87959864,94.70142013,660.9249055,195.1566104,0.0041325,2525.307497,11871.90515,549.7826232,83.17074012,5459.728289,2.27561944,3.651541303,16.66345413,20.69597487,4.800340815,190.1380415,3.129892546,11.56613441,72.47632516,118.7190515,9.071413283,1.047951326,96.63719072,0.012288345,0.083620296,0.26161623,0.055879132,0.12000852,3.764733223,0.053834152,1.156613441,454.55534946,1543.3476695,76.969567248,9.9804888144,982.75109202,0.1592933608,1.97183230362,2.3328835782,1.8626377383,0.7680545304,3.80276083
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,17580.41667,45366.5,1.338333333,39.66666667,293.1666667,112.0833333,65.91666667,4402.416667,58,155.75,65.33333333,1.166666667,110,728.6666667,634.75,30147.58333,5197.75,0.172582198,16.03027439,66.31307746,53.70196938,17.9669309,915.7233066,40.5126243,27.4892541,33.65691428,4.041451884,67.30257323,147.1012844,131.0621816,1660.962725,236.2129721,0.006051654,5697.238235,21435.85886,1725.260893,306.2265551,11114.88978,5.029922831,6.72326864,24.69330757,25.50832915,18.92485386,248.0408721,10.2233775,26.82647453,74.63382088,171.4868709,23.46354815,5.420210026,65.5778497,0.111161295,0.377175371,0.45682619,0.387726603,0.140043919,3.844633517,0.2545621,2.682647453,1025.5028823,2786.6616518,241.53652502,36.747186612,2000.6801604,0.35209459817,3.6305650656,3.4570630598,2.2957496235,3.0279766176,4.960817442
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,18956.58333,48810.16667,1.255833333,49.16666667,326.9166667,96.41666667,64.08333333,4278,77.58333333,182.8333333,117.6666667,4.916666667,63.41666667,667,774.9166667,33155.91667,5587.166667,0.168527858,20.98845281,65.24284473,33.8001031,38.10621122,984.480112,34.09467656,46.72517977,60.50594762,13.18027682,51.5072075,53.46876743,121.973513,426.741237,108.4710547,0.003435355,5573.411793,18063.59942,2165.153606,346.4020468,13675.84016,5.877569688,7.291340643,32.30269493,29.23295322,21.81206384,211.4460624,23.116,22.08725825,145.4660478,160.7660348,17.10471349,1.801290643,83.42262495,0.058775697,0.082392149,0.226118865,0.397568164,0.163590479,1.057230312,0.2843268,2.208725825,1003.21412274,2348.2679246,303.12150484,41.568245616,2461.6512288,0.41142987816,3.93732394722,4.5223772902,2.6309657898,3.4899302144,4.228921248
