Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Isla Hermite,HER42PB,HER42PB_1E,158,169.3,170.5,169.9,1768.774615,20527.46154,50818.76923,49855.92308,1.289230769,0.062301023,0.405605676,0.076908368,0.06129611,5.153678745,0.210927695,0.373034175,0.279815849,0.00496408,0.107658141,0.772968376,1.706266934,11.93237578,0.161139714,0.028553377,0.056848699,0.046858947,0.034773769,0.820162915,0.0900913,0.075652091,0.098551049,0.017898246,0.117709043,0.194034665,0.176938503,0.203759466,0.004651018,85.36560999,4.268280499,14.63439001,1.463439001,0.21879694,0.021879694,447.033557,5.051479195,1024.567593,13.93411927,5436.594439,51.10398773,410.3823586,2.339179444,66.61077661,0.126560476,3223.639501,23.21020441,1.260301438,0.020038793,2.834914669,0.055280836,7.835581975,0.049364166,7.99662512,0.049579076,0.9343279,0.008595817,4.023302013,0.0599472,74.85729626,0.127257404,2.834914669,0.024947249,1.326106999,0.025726476,0.722195206,0.013793928
Isla Hermite,HER42PB,HER42PB_1E,162,175.6,176.8,176.2,1865.005385,20266.61538,50557.07692,49678.76923,1.296153846,0.075587786,0.525651996,0.129052439,0.092928195,5.095092451,0.122076649,0.394170364,0.194380775,0.006799195,0.162981408,1.123974644,1.59512712,11.63024074,0.159008354,0.02471401,0.039820255,0.041022964,0.03820922,1.191772523,0.069822762,0.065816394,0.057332267,0.01067971,0.13785854,0.192221099,0.180689622,0.259170076,0.004217192,83.11089897,4.155544949,16.88910103,1.688910103,0.254796532,0.025479653,1183.99773,17.04956731,3756.973168,89.79165872,14110.24974,173.5560718,1400.001342,14.28001368,211.0280805,3.144318399,11941.27554,120.606883,5.526713106,0.056372474,27.22539319,0.871212582,42.45588235,0.687785294,30.50864809,0.494240099,2.30066192,0.062578004,12.28390196,0.234622527,180.6386068,1.390917272,7.531822497,0.056488669,4.644822497,0.113333669,1.256992054,0.022877255
Isla Hermite,HER42PB,HER42PB_1E,166,181.9,183.1,182.5,1961.419231,20731.53846,52902.38462,51956.53846,1.318461538,0.061312255,0.525386952,0.120764345,0.091807577,7.856755053,0.25255479,0.412130486,0.269846687,0,0.030724269,1.010943106,1.531941806,11.4777127,0.163310219,0.019279772,0.079269347,0.042145735,0.036226401,1.741429361,0.102229827,0.043305528,0.074433468,0,0.048938812,0.228587609,0.149532692,0.215597373,0.003554801,84.81309131,4.240654565,15.18690869,1.518690869,0.195658501,0.01956585,836.8221931,3.59833543,3191.150345,68.60973241,13479.76097,118.6218965,914.3215586,7.406004625,153.4316483,2.148043076,10687.50441,196.6500812,2.678001972,0.025173219,5.932120552,0.266352213,20.43760841,0.116494368,16.5256,0.41479256,2.16000989,0.07214433,7.299756414,0.150374982,178.3340179,0.49933525,6.704264966,0.117324637,2.470007352,0.038038113,0.898650731,0.025341951
Isla Hermite,HER42PB,HER42PB_1E,174,194.9,196.1,195.5,2158.501538,20100.38462,49962.53846,49098.84615,1.267692308,0.054672349,0.496784738,0.098178624,0.066778834,3.928076639,0.124122529,0.402155038,0.236502186,0.031341687,0.151365296,0.861915377,1.663022865,11.90420045,0.158259801,0.025632629,0.066072054,0.044970281,0.043704479,0.532838692,0.056839863,0.059672971,0.07853274,0.048852715,0.111931717,0.128408705,0.211231019,0.263138006,0.004344619,84.28234186,4.214117093,15.71765814,1.571765814,0.181470174,0.018147017,833.2937056,28.91529158,3125.582355,61.88653064,14253.70812,42.76112437,982.7018051,5.89621083,143.7066162,0.229930586,6996.743289,76.26450185,4.257107492,0.087696414,4.605044162,0.047431955,16.48459618,0.060993006,37.24969056,0.19742336,2.086742869,0.046117017,8.233526579,0.141616657,188.1781856,1.655968033,5.05239131,0.036882457,3.143125381,0.092722199,0.756981545,0.007645514
Isla Hermite,HER42PB,HER42PB_1E,179,202.5,203.6,203,2273.884167,20055.5,49857.58333,48976.33333,1.296666667,0.060464191,0.62679147,0.128985896,0.094169285,5.59564624,0.126481977,0.368877648,0.218511547,0.001822073,0.104929411,1.062474443,1.674167456,11.63054603,0.159231477,0.027120352,0.087743989,0.062768556,0.039144163,1.722247191,0.059322291,0.071739803,0.065202385,0.006311846,0.109945277,0.365334818,0.249870923,0.378565906,0.009293497,86.18426726,4.309213363,13.81573274,1.381573274,0.202157788,0.020215779,859.0633449,14.60407686,2826.666898,28.26666898,11992.59067,135.5162746,1202.301468,13.105086,150.7094709,0.572695989,9342.936185,56.05761711,3.122609518,0.043716533,6.051611715,0.203334154,25.87423565,0.26132978,33.9089395,0.220408107,2.017664875,0.042774495,7.965558382,0.084434919,182.2674644,2.168982826,3.847254066,0.081946512,4.176386513,0.063481075,0.952548023,0.024099465
Isla Hermite,HER42PB,HER42PB_1F,184,201.4,202.5,202,2256.428333,17848.91667,46531.83333,45641.75,1.351666667,0.127979254,0.818987621,0.353716314,0.201403325,12.3465824,0.260535918,0.365876379,0.245810872,0.017900345,0.240974101,1.846534401,1.502184323,11.78041846,0.180552756,0.051052879,0.124575415,0.149121698,0.062811841,2.42149071,0.104913949,0.048969585,0.092395198,0.037362705,0.139726092,0.333088009,0.231087096,0.387857574,0.007225279,70.75583485,3.537791742,29.24416515,2.924416515,0.401041202,0.04010412,1203.95387,48.03775942,5457.248831,229.2044509,19005.72883,266.0802036,2108.785455,79.07945455,365.7716364,4.645299782,13791.08364,99.29580218,5.441252987,0.071280414,7.643347532,0.099363518,26.97965714,0.312964023,33.08473766,0.231593164,2.19542961,0.055983455,19.53359169,0.455132686,225.088187,2.903637612,10.66656208,0.254930834,5.609209351,0.103770373,1.478016,0.004434048
Isla Hermite,HER42PB,HER42PB_1F,189,208.1,209.3,208.7,2363.543846,20220.53846,51050.30769,50139.15385,1.374615385,0.078241459,0.594438022,0.155664273,0.147482026,5.968090489,0.106872471,0.444721605,0.209398945,0.012659739,0.226870347,1.356748644,1.487408418,11.58030436,0.161911888,0.02321938,0.062034021,0.042878954,0.048296842,1.167086045,0.069981198,0.072168737,0.126473978,0.035429018,0.131539916,0.256415739,0.163723728,0.357943484,0.006097002,85.34301771,4.267150886,14.65698229,1.465698229,0.190791821,0.019079182,648.6931151,21.08252624,2756.113305,144.6959485,10921.53411,245.7345174,775.5257867,6.204206294,131.1007878,2.884217331,11345.31869,169.0452485,2.424955924,0.04073926,6.281092925,0.188432788,32.78276452,0.835960495,17.72327666,0.435992606,1.772024963,0.082399161,7.558500739,0.287978878,150.0197423,1.980260599,6.063146568,0.125507134,2.604761668,0.073714755,0.787633918,0.020242192
Isla Hermite,HER42PB,HER42PB_1F,191,210.9,212.2,211.5,2407.863571,20839.21429,52023.14286,50998.42857,1.305714286,0.069460282,0.512620303,0.12108162,0.0887581,5.072564405,0.157440531,0.400451926,0.224261083,0.009002951,0.136125281,0.916094831,1.493675511,11.7088351,0.161095717,0.023740458,0.100015378,0.035613554,0.044368336,0.810448926,0.104310935,0.078131303,0.114089068,0.033685959,0.139728442,0.20860294,0.138654792,0.286353147,0.003859601,81.08934056,4.054467028,18.91065944,1.891065944,0.243991857,0.024399186,719.2964267,16.04031032,2828.534907,102.3929636,13096.11662,299.9010705,993.0986057,14.89647909,174.0963235,1.793192132,8584.603441,67.81836719,2.969961652,0.043064444,7.062851662,0.08334165,17.54257349,0.228053455,19.13786718,0.317688595,1.866833038,0.080647187,7.439046804,0.184488361,166.9684155,2.003620986,6.36986061,0.12612324,2.49335352,0.020196164,2.743961713,0.017286959
Isla Hermite,HER42PB,HER42PB_1F,197,219.3,220.5,219.9,2535.414615,19194.46154,49531.69231,48610.23077,1.379230769,0.094325222,0.700227704,0.272393712,0.160086277,10.06609099,0.158520807,0.38458776,0.247071405,0,0.224830746,1.451732646,1.469507892,11.3306865,0.167499311,0.032786214,0.12559139,0.16549394,0.060248707,3.003382061,0.066153495,0.068555338,0.069610528,0,0.169930644,0.240950752,0.172724232,0.358483685,0.005339263,85.86324572,4.293162286,14.13675428,1.413675428,0.190939371,0.019093937,753.1282518,10.09191857,3423.57602,48.95713709,13147.58443,67.05268057,599.0527127,5.271663872,107.6482229,0.602830048,7683.311513,116.786335,3.689626761,0.112164654,5.405800223,0.048111622,15.70576463,0.164910529,34.46965096,0.086174127,1.887790808,0.033413897,7.303239025,0.077414334,192.3751513,0.865688181,4.803531513,0.063886969,2.882703635,0.006341948,0.649923953,0.019692696
Isla Hermite,HER42PB,HER42PB_1F,200,223.4,224.6,224,2595.947692,19982.23077,50426.92308,49521.38462,1.265384615,0.058133179,0.554586043,0.137587215,0.096770459,4.230876808,0.102908869,0.364517651,0.248520153,0.005982042,0.116286898,1.177573086,1.600732982,11.91849808,0.162356609,0.021309673,0.112297784,0.05498846,0.039113628,1.013825901,0.082872668,0.07171866,0.096389235,0.021568559,0.125624977,0.18880296,0.174211019,0.359596617,0.004157268,88.35931459,4.417965729,11.64068541,1.164068541,0.142526569,0.014252657,670.9631777,6.709631777,2194.360902,30.94048872,11323.61093,135.8833311,690.7048329,7.804964612,104.6054626,1.945661604,9567.109814,296.5804042,2.746114854,0.119181385,5.360618674,0.082553528,16.67157469,0.240070676,22.71049639,0.286152255,1.703350504,0.055358891,4.662067798,0.062005502,171.3980626,2.51955152,2.662592467,0.018904407,1.537065024,0.020135552,0.509992759,0.020042715
Isla Hermite,HER42PB,HER42PB_1F,205,230.3,231.5,230.9,2697.928462,19796.15385,50700.30769,49793.84615,1.296153846,0.0896666,0.660261729,0.200295943,0.134185831,7.124420095,0.11921933,0.389825598,0.193004261,0.006611413,0.198806893,1.350526388,1.449929666,11.36230948,0.16214632,0.019591875,0.099298554,0.03951787,0.041387666,1.004634077,0.072162147,0.047716417,0.089625098,0.01997095,0.135912053,0.143727215,0.185675535,0.321356987,0.0041325,88.43386559,4.42169328,11.56613441,1.156613441,0.149096641,0.014909664,741.4445825,11.34410211,2525.307497,72.47632516,11871.90515,118.7190515,549.7826232,9.071413283,83.17074012,1.047951326,5459.728289,96.63719072,2.27561944,0.012288345,3.651541303,0.083620296,16.66345413,0.26161623,20.69597487,0.055879132,1.661949497,0.074953922,4.800340815,0.12000852,190.1380415,3.764733223,3.129892546,0.053834152,2.226385175,0.077700843,0.559160578,0.031368908
Isla Hermite,HER42PB,HER42PB_1F,209,235.8,236.9,236.4,2780.0925,17580.41667,45366.5,44514.5,1.338333333,0.089864559,0.661191232,0.252206564,0.14816914,9.923839717,0.129795972,0.350002854,0.146660965,0.002783344,0.250139739,1.643036155,1.424259574,11.6767457,0.172582198,0.037814278,0.15562237,0.120347136,0.040702082,2.136358198,0.090356071,0.061022863,0.074555183,0.009641788,0.155099588,0.359438138,0.287360753,0.346459894,0.006051654,73.17352547,3.658676273,26.82647453,2.682647453,0.408431499,0.04084315,916.3058162,24.46536529,5697.238235,74.63382088,21435.85886,171.4868709,1725.260893,23.46354815,306.2265551,5.420210026,11114.88978,65.5778497,5.029922831,0.111161295,6.72326864,0.377175371,24.69330757,0.45682619,25.50832915,0.387726603,2.151234956,0.070560507,18.92485386,0.140043919,248.0408721,3.844633517,10.2233775,0.2545621,5.325335184,0.085205363,1.686751783,0.025638627
Isla Hermite,HER42PB,HER42PB_1F,211,238.4,239.5,239,2819.29,18956.58333,48810.16667,47967.25,1.255833333,0.102264395,0.680604654,0.200383607,0.132469486,8.879739383,0.161802865,0.379343352,0.243824106,0.010206309,0.131603416,1.390377268,1.616051333,11.65270237,0.168527858,0.042437362,0.129004186,0.068005583,0.07550231,1.810130034,0.071669192,0.089564995,0.12341547,0.027533074,0.107148,0.101145286,0.252743005,0.27798256,0.003435355,77.91274175,3.895637088,22.08725825,2.208725825,0.322670089,0.032267009,1039.769396,18.4039183,5573.411793,145.4660478,18063.59942,160.7660348,2165.153606,17.10471349,346.4020468,1.801290643,13675.84016,83.42262495,5.877569688,0.058775697,7.291340643,0.082392149,32.30269493,0.226118865,29.23295322,0.397568164,2.242037963,0.017039489,21.81206384,0.163590479,211.4460624,1.057230312,23.116,0.2843268,6.913959552,0.085733098,2.178953363,0.052730671
Isla Hermite,HER42PB,HER42PB_1F,213,241.1,242.3,241.7,2859.43,20083.83333,51709.08333,50837.91667,1.295833333,0.129669,0.839800281,0.219959709,0.129431653,8.949810942,0.238699655,0.389662911,0.224144151,0,0.164874217,1.47389871,1.531158845,11.64088378,0.169096886,0.067729988,0.339400719,0.050609324,0.035073127,2.056373855,0.110002055,0.061952649,0.080466885,0,0.146776135,0.530476078,0.199141823,0.393881859,0.009570589,75.47426899,3.773713449,24.52573101,2.452573101,0.382799429,0.038279943,1148.87735,9.535682008,4695.135297,117.847896,16570.75403,175.6499928,1731.529863,45.19292942,288.8091125,3.985565753,12238.61735,116.2668648,4.779923294,0.037283402,6.769791583,0.100869895,30.25871619,0.239043858,26.6817226,0.456257456,2.24979649,0.100115944,16.08852231,0.061136385,202.828785,0.141980149,9.612839085,0.197063201,5.789430375,0.087420399,1.67270819,0.007359916
Isla Hermite,HER42PB,HER42PB_1G,224,246.9,248.1,247.5,2943.974615,21409,53168.76923,52291.53846,1.34,0.047836403,0.453587652,0.081376979,0.064176799,3.741836106,0.166230001,0.383411396,0.268360869,0.006220218,0.084428325,0.689435096,1.717427554,11.86694615,0.156662091,0.022993485,0.114207913,0.109105906,0.046032638,0.714467249,0.06020474,0.063762642,0.084648903,0.013881021,0.12940704,0.134409506,0.174066826,0.128096892,0.002574632,86.60530107,4.330265054,13.39469893,1.339469893,0.154469379,0.015446938,736.5789762,28.35829058,1688.278234,102.8161445,9282.261886,275.683178,544.0403813,9.248686483,91.45583254,2.286395813,16448.97625,47.70203112,2.063550218,0.052826886,8.708805886,0.105376551,37.91346404,0.955419294,18.35356327,0.427638024,2.126541239,0.068261974,3.265430798,0.119514767,146.7512531,2.846974309,3.113895793,0.071308214,3.128752166,0.127027338,0.611488315,0.001712167
Isla Hermite,HER42PB,HER42PB_1G,231,256.4,257.6,257,3049.39,21539.38462,52670.61538,51853.38462,1.356923077,0.045446447,0.446914348,0.081874606,0.065035226,3.356277366,0.16988721,0.361211705,0.189812176,0,0.061463927,0.729573457,1.621054576,11.68397432,0.154703404,0.022216569,0.04815674,0.046871946,0.036464354,1.759288468,0.075539433,0.059672367,0.065361201,0,0.070220164,0.156776696,0.138730436,0.407712734,0.004107349,80.54199127,4.027099563,19.45800873,1.945800873,0.235306237,0.023530624,860.6907676,14.97601936,4369.778556,96.13512824,16688.31951,120.1559005,1581.334342,22.13868078,300.501993,2.313865346,12270.07289,93.25255394,5.122309014,0.038929549,7.561017887,0.180708328,20.55300982,0.119207457,29.3359331,0.410703063,2.072902542,0.043738244,13.37718549,0.291622644,196.4487137,2.396674308,9.298215317,0.10321019,3.408070141,0.066798175,1.037726746,0.009547086
Isla Hermite,HER42PB,HER42PB_1G,232,257.7,258.9,258.3,3062.228462,20982.07692,51247.23077,50347.07692,1.400769231,0.033930078,0.431858775,0.064532193,0.065610486,2.812210073,0.230096863,0.370036409,0.263668516,0.003690424,0.072657601,0.784856287,1.879574754,11.7050555,0.153993743,0.016165294,0.068608934,0.062320984,0.033804698,0.646198508,0.091261468,0.033229739,0.080242497,0.010685255,0.114173468,0.238963771,0.119897674,0.280612688,0.003729405,87.97607322,4.398803661,12.02392678,1.202392678,0.154935347,0.015493535,841.7675868,36.53271327,1951.694876,106.5625402,11281.74843,143.2782051,644.4824408,6.058134943,100.7317857,1.158415535,5685.831956,159.771878,1.700460441,0.029588012,5.717566832,0.090909313,14.18284501,0.039711966,15.23009592,0.085288537,1.604197983,0.045077963,4.424370634,0.133615993,170.3369471,1.243459714,3.424722039,0.011986527,2.302894171,0.020956337,0.699489559,0.020914738
Isla Hermite,HER42PB,HER42PB_1G,236,263.2,264.4,263.8,3116.223077,20852.92308,51741.07692,50781.92308,1.266923077,0.069735469,0.617149198,0.11494428,0.078813456,3.091689188,0.118886581,0.361807164,0.241350851,0.008672275,0.074144305,0.993195002,1.487171288,12.07218342,0.162468288,0.0366125,0.07702048,0.04467031,0.045616329,0.419962961,0.078873145,0.056998037,0.083542353,0.031268331,0.110296365,0.251377355,0.184099433,0.251699082,0.003971323,83.98527592,4.199263796,16.01472408,1.601472408,0.191320901,0.01913209,712.1125148,24.35424801,1649.869327,81.99850555,10268.05232,158.1280057,511.753571,7.881004994,77.97233518,1.138396094,5669.96572,48.19470862,1.696042582,0.031037579,5.647978456,0.174522534,15.90778555,0.281567804,21.94878635,0.410442305,1.868367764,0.011770717,3.053481296,0.058016145,171.610596,0.995341457,2.248747432,0.049472444,1.898875092,0.034179752,0.465030635,0.006696441
Isla Hermite,HER42PB,HER42PB_1G,240,268.6,269.8,269.2,3169.092308,22209.38462,53985.53846,53007.38462,1.493076923,0.045106262,0.437075086,0.056615223,0.065541486,1.952381007,0.135850475,0.438500881,0.241607972,0,0.021925726,0.750074347,1.806593675,11.7951898,0.156552124,0.020309383,0.044732987,0.031678848,0.035245217,0.416869856,0.100162836,0.079014245,0.061054105,0,0.034266883,0.207712884,0.201498677,0.186785425,0.003610889,80.73497786,4.036748893,19.26502214,1.926502214,0.236792999,0.0236793,1041.216979,26.34278957,2991.060367,80.75862991,13752.84253,276.4321349,979.9509916,16.95315215,165.9363359,4.613030137,6876.421266,98.3328241,2.30494227,0.020283492,6.480173586,0.139971749,12.73174274,0.252088506,17.94697181,0.148959866,1.844990156,0.06365216,7.318389831,0.119289754,185.0171857,2.997278408,5.029297468,0.142832048,2.013852629,0.044506143,0.932706076,0.023784005
Isla Hermite,HER42PB,HER42PB_1G,245,275.2,276.4,275.8,3233.341538,21274.07692,52097.07692,51230.23077,1.259230769,0.039214178,0.52281603,0.074524252,0.058036754,2.17936763,0.083651318,0.350529035,0.193998326,0,0.035744125,0.828095472,1.648745487,11.76264843,0.155241804,0.023317741,0.066636939,0.026030646,0.030974644,0.471956304,0.062004897,0.055855928,0.077373602,0,0.074372794,0.256717363,0.23146096,0.259770374,0.00397384,84.0103339,4.200516695,15.9896661,1.59896661,0.211330496,0.02113305,961.5239514,19.03817424,2493.852742,47.13381682,12789.28681,182.8868014,746.8175441,15.30975965,112.7063173,1.1721457,5833.148328,24.49922298,1.877953739,0.051268137,6.237541155,0.093563117,14.76761143,0.239235305,27.14668681,0.496784369,1.931484875,0.029165422,5.332748571,0.09225655,185.3224681,1.871756928,5.620769362,0.026979693,2.944212523,0.089798482,0.79831217,0.022672066
Isla Hermite,HER42PB,HER42PB_1G,253,285.8,286.9,286.3,3335.248333,20054.83333,52942.08333,51974.41667,1.309166667,0.078340495,0.637867124,0.154611678,0.155341111,12.62283524,0.17934468,0.361289096,0.302417328,0.010407331,0.180583082,1.380373952,1.450193185,11.36464145,0.173526985,0.028784762,0.116635075,0.05063855,0.045517511,4.281927454,0.114990162,0.037285891,0.089746843,0.033144719,0.125780325,0.206441472,0.163872991,0.43371393,0.005289096,82.79191185,4.139595592,17.20808815,1.720808815,0.243732102,0.02437321,1158.805879,20.0473417,3156.428577,21.77935718,13600.89319,92.48607368,1299.51414,18.84295504,181.7526989,1.417671051,7738.954402,137.7533884,2.990729658,0.048150748,5.937997306,0.084913361,15.51050531,0.268331742,20.09031476,0.263183123,1.893042233,0.07079978,9.789818065,0.026432509,188.000363,1.52280294,8.928726964,0.118752069,2.591150791,0.044826909,1.174017583,0.027119806
Isla Hermite,HER42PB,HER42PB_1H,260,285,286.2,285.6,3328.036923,20429.53846,51893,50931.38462,1.329230769,0.066822946,0.589694632,0.132601287,0.138956046,7.802633607,0.126918193,0.390220848,0.240677223,0.008868513,0.206769412,1.251508846,1.547290998,11.68013012,0.16699776,0.024401168,0.072322511,0.03486763,0.035147884,1.381311498,0.112587607,0.060511894,0.071975383,0.031975878,0.17851224,0.200699612,0.185576476,0.262079942,0.00360763,77.87468362,3.893734181,22.12531638,2.212531638,0.293040462,0.029304046,1278.215842,8.691867727,3752.970488,41.28267537,15125.15668,72.60075205,1317.861996,16.60506115,232.242995,3.088831834,11631.52569,126.78363,4.563779045,0.075302354,7.744414081,0.254016782,17.5903724,0.142482016,32.04482347,0.522330623,2.17785563,0.017422845,10.85946901,0.114024425,193.4016881,0.638225571,6.233090779,0.094119671,3.854321558,0.105222979,1.079985074,0.013283816
