Location,Site,label,ID,section_depth,field_depth,depth,SH20_mean_age,surface,validity,qc,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,coh_inc,Total_scatter
Bird Island,BI10,BI10.10,ACE_ITRAX_3993,40.2,400.2,399.2,5951.5,7.54,1,TRUE,21880,59754,1.38,0.00068306,0.009420537,0.002533015,0.000512295,0.39845173,0.002419171,0,0.011469718,0.022000228,1,0.156420765,6.3930131,0.156420765,40632
Bird Island,BI10,BI10.10,ACE_ITRAX_3994,40.3,400.3,399.3,5952.8,7.53,1,TRUE,22229,61051,1.24,0.000975039,0.008775351,0.001866503,0.001365055,0.41207934,0,0,0.013009806,0.019640071,1,0.15985068,6.255838271,0.15985068,41634
Bird Island,BI10,BI10.10,ACE_ITRAX_3995,40.4,400.4,399.4,5954.4,7.52,1,TRUE,22034,62018,1.35,0.000480497,0.008281515,0.001837196,0.001469757,0.454833239,0.002148106,0,0.012351611,0.021085359,1,0.160881854,6.215741391,0.160881854,41072
Bird Island,BI10,BI10.10,ACE_ITRAX_3996,40.5,400.5,399.5,5956.1,7.51,1,TRUE,21770,59573,1.4,0.000898195,0.008364443,0.002105145,0.000729784,0.38644848,0.00101047,0,0.011676537,0.017009571,1,0.162545261,6.15213262,0.162545261,41418
Bird Island,BI10,BI10.10,ACE_ITRAX_3997,40.6,400.6,399.6,5957.5,7.5,1,TRUE,22725,67393,1.34,0.001074291,0.009117704,0.002479134,0.001845578,0.565600639,0.001707848,0.00176294,0.006914029,0.01787731,1,0.160372421,6.235486087,0.160372421,42125
Bird Island,BI10,BI10.10,ACE_ITRAX_3998,40.7,400.7,399.7,5959.4,7.51,1,TRUE,23028,69877,1.37,0.000382117,0.008679513,0.002319996,0.001037175,0.621103772,0.001937879,0.004421639,0.014602325,0.018232436,1,0.155903707,6.414215686,0.155903707,42350
Bird Island,BI10,BI10.10,ACE_ITRAX_3999,40.8,400.8,399.8,5961.5,7.51,1,TRUE,22952,67733,1.34,0.000325928,0.007469173,0.001819762,0.000651855,0.542479222,0.004400022,0.000271606,0.013525993,0.023711228,1,0.16307241,6.13224517,0.16307241,42822
Bird Island,BI10,BI10.10,ACE_ITRAX_4000,40.9,400.9,399.9,5963.1,7.52,1,TRUE,23075,65663,1.39,0.00110721,0.008290575,0.001647313,0.001080205,0.485390224,0.003591682,0,0.011909263,0.021280043,1,0.161382663,6.196452477,0.161382663,43006
Bird Island,BI10,BI10.10,ACE_ITRAX_4001,41,401,400,5964.4,7.52,1,TRUE,22977,65074,1.38,0.001176535,0.008755609,0.001915289,0.001751122,0.502982379,0.001641677,0.001203896,0.008728248,0.013625917,1,0.159324724,6.276489782,0.159324724,42371
Bird Island,BI10,BI10.10,ACE_ITRAX_4002,41.1,401.1,400.1,5966.3,7.51,1,TRUE,22809,64287,1.24,0,0.007030402,0.000977199,0.001574376,0.472421281,0,0.002225841,0.011780673,0.017480999,1,0.160124864,6.245126293,0.160124864,42739
Bird Island,BI10,BI10.10,ACE_ITRAX_4003,41.2,401.2,400.2,5968.2,7.5,1,TRUE,22651,63317,1.43,0.000194596,0.007561437,0.001751362,0.00233515,0.47823307,0,0.001250973,0.010619371,0.018208607,1,0.154342266,6.479106628,0.154342266,41524
Bird Island,BI10,BI10.10,ACE_ITRAX_4004,41.3,401.3,400.3,5969.9,7.48,1,TRUE,22392,62966,1.44,0.000396769,0.006660054,0.000906901,0.001190307,0.496698314,0.003684285,0.001417033,0.009720845,0.024004535,1,0.165707808,6.034718659,0.165707808,41132
Bird Island,BI10,BI10.10,ACE_ITRAX_4005,41.4,401.4,400.4,5971.6,7.46,1,TRUE,22204,64490,1.44,0.000426925,0.006346947,0.001593852,0.000540771,0.541312082,0.004525402,0.001451544,0.012466202,0.023196243,1,0.160694464,6.222989727,0.160694464,40781
Bird Island,BI10,BI10.10,ACE_ITRAX_4006,41.5,401.5,400.5,5973.4,7.45,1,TRUE,21629,63195,1.37,0.000291605,0.005657131,0.001283061,0.000233284,0.543522002,0.002653603,0,0.017029715,0.022103636,1,0.165427347,6.044949762,0.165427347,39966
Bird Island,BI10,BI10.10,ACE_ITRAX_4007,41.6,401.6,400.6,5974.9,7.44,1,TRUE,21459,63855,1.4,0.000960154,0.007651224,0.002040326,0.00081013,0.623229717,0.005580893,0.000330053,0.009031445,0.020793327,1,0.163526164,6.115229358,0.163526164,38778
Bird Island,BI10,BI10.10,ACE_ITRAX_4008,41.7,401.7,400.7,5976.5,7.43,1,TRUE,21362,61979,1.36,0.000833085,0.00595061,0.002588515,0.000773579,0.54507587,0.00380839,0.00205296,0.012079738,0.023832193,1,0.164445106,6.081056631,0.164445106,39137
Bird Island,BI10,BI10.10,ACE_ITRAX_4009,41.8,401.8,400.8,5978.2,7.44,1,TRUE,20884,57731,1.4,0.000234144,0.005648725,0.001697544,0.001521936,0.389176691,0.006731642,0.005092633,0.012673047,0.023268066,1,0.164866684,6.065506835,0.164866684,39800
Bird Island,BI10,BI10.10,ACE_ITRAX_4010,41.9,401.9,400.9,5980,7.46,1,TRUE,21279,61465,1.5,0.000837642,0.005863493,0.001184252,0.001126484,0.487680887,0.005690188,0.001126484,0.010975997,0.020276711,1,0.162271454,6.16251335,0.162271454,40239
Bird Island,BI10,BI10.10,ACE_ITRAX_4011,42,402,401,5981.6,7.48,1,TRUE,21532,61336,1.4,0.000777381,0.006881262,0.001900265,0.000287919,0.481458021,0.005815962,0.000662214,0.010163538,0.022486468,1,0.167280894,5.977969019,0.167280894,40542
Bird Island,BI10,BI10.10,ACE_ITRAX_4012,42.1,402.1,401.1,5982.5,7.5,1,TRUE,21761,63087,1.36,0.000536375,0.006803489,0.002230189,0.002004347,0.496457104,0.00338763,0,0.01374813,0.021398526,1,0.160827711,6.217833948,0.160827711,41120
Bird Island,BI10,BI10.10,ACE_ITRAX_4013,42.2,402.2,401.2,5984,7.51,1,TRUE,22132,66443,1.37,0,0.006040932,0.003528582,0.001496119,0.58136909,0.003810868,0.003189838,0.010303458,0.018828511,1,0.163669725,6.109865471,0.163669725,41223
Bird Island,BI10,BI10.10,ACE_ITRAX_4014,42.3,402.3,401.3,5985.5,7.52,1,TRUE,22433,68098,1.31,0.000341423,0.006401684,0.002133895,0.001081173,0.627877201,0.001991635,0.000995818,0.015961533,0.020997525,1,0.164224543,6.089223839,0.164224543,40919
Bird Island,BI10,BI10.10,ACE_ITRAX_4015,42.4,402.4,401.4,5987,7.51,1,TRUE,23178,69499,1.35,0.000299499,0.007759747,0.002259856,0.001633631,0.59899804,0.002967763,0.002641037,0.013559137,0.020774341,1,0.165377913,6.046756668,0.165377913,42802
Bird Island,BI10,BI10.10,ACE_ITRAX_4016,42.5,402.5,401.5,5988.3,7.5,1,TRUE,23441,70788,1.49,0.000669057,0.007065246,0.002221271,0.002140984,0.609698657,0.005058074,0,0.009473853,0.022587379,1,0.157014398,6.368842679,0.157014398,43233
Bird Island,BI10,BI10.10,ACE_ITRAX_4017,42.6,402.6,401.6,5989.6,7.49,1,TRUE,23142,66993,1.33,0,0.005911729,0.001430692,0.000458901,0.520367121,0.002861385,0,0.012768255,0.024159806,1,0.16506951,6.058053966,0.16506951,43160
Bird Island,BI10,BI10.10,ACE_ITRAX_4018,42.7,402.7,401.7,5991.3,7.49,1,TRUE,23508,70464,1.34,0.000491817,0.007049373,0.001939944,0.001912621,0.632776852,0.007841744,0.004890844,0.010710675,0.017596109,1,0.158802153,6.29714384,0.158802153,42411
Bird Island,BI10,BI10.10,ACE_ITRAX_4019,42.8,402.8,401.8,5993,7.48,1,TRUE,23026,69000,1.56,0.000330187,0.006878904,0.002476405,0.00044025,0.605343532,0.005310514,0.002613983,0.013014886,0.021407149,1,0.160333489,6.237000172,0.160333489,42170
Bird Island,BI10,BI10.10,ACE_ITRAX_4020,42.9,402.9,401.9,5994.6,7.47,1,TRUE,21960,64385,1.33,0.000486674,0.009275429,0.001660416,0.001259626,0.546563225,0.006613037,0,0.009246801,0.022816409,1,0.156422662,6.392935578,0.156422662,40395
Bird Island,BI10,BI10.10,ACE_ITRAX_4021,43,403,402,5996.3,7.46,1,TRUE,21701,64700,1.55,0.000429221,0.005637108,0.001287664,0.000400607,0.565055656,0.007182305,0,0.006037714,0.014450454,1,0.165736687,6.033667127,0.165736687,40739
Bird Island,BI10,BI10.10,ACE_ITRAX_4022,43.1,403.1,402.1,5997.9,7.46,1,TRUE,23209,71098,1.41,0.000219949,0.006845925,0.002089519,0.001897064,0.670240845,0.004976355,0,0.011052458,0.016908611,1,0.163587375,6.112941176,0.163587375,42322
Bird Island,BI10,BI10.10,ACE_ITRAX_4023,43.2,403.2,402.2,5999.6,7.47,1,TRUE,23693,72162,1.62,0.000612827,0.006634515,0.002291439,0.001545389,0.629799366,0.005275639,0,0.017105859,0.019850257,1,0.157736271,6.339695946,0.157736271,43451
Bird Island,BI10,BI10.10,ACE_ITRAX_4024,43.3,403.3,402.3,6001.1,7.48,1,TRUE,24197,74962,1.33,0.00075854,0.008073037,0.002465256,0.001706716,0.746349525,0.007422859,0,0.009942297,0.020074229,1,0.156828218,6.376403524,0.156828218,42702
Bird Island,BI10,BI10.10,ACE_ITRAX_4025,43.4,403.4,402.4,6003,7.49,1,TRUE,23555,72198,1.29,0.000699188,0.008874308,0.002447158,0.001721078,0.640778788,0.006346474,0.004302695,0.010434034,0.020760501,1,0.159603076,6.265543387,0.159603076,43121
Bird Island,BI10,BI10.10,ACE_ITRAX_4026,43.5,403.5,402.5,6004.5,7.48,1,TRUE,23752,71093,1.36,0.00050128,0.00799409,0.001477456,0.001424689,0.585547318,0.005936206,0.002084268,0.009286864,0.021343957,1,0.159644355,6.263923318,0.159644355,43954
Bird Island,BI10,BI10.10,ACE_ITRAX_4027,43.6,403.6,402.6,6005.8,7.47,1,TRUE,23597,72082,1.25,0.000934405,0.009103772,0.002082388,0.002189177,0.623728542,0.008169368,0,0.013455429,0.01815415,1,0.161972395,6.173891544,0.161972395,43524
Bird Island,BI10,BI10.10,ACE_ITRAX_4028,43.7,403.7,402.7,6007.2,7.47,1,TRUE,23480,71028,1.25,0.000892785,0.009577145,0.000676352,0.000946893,0.638855071,0.006898791,0,0.009090171,0.017693369,1,0.159862565,6.25537316,0.159862565,42872
Bird Island,BI10,BI10.10,ACE_ITRAX_4029,43.8,403.8,402.8,6008.8,7.46,1,TRUE,23554,71586,1.46,0.000248633,0.007956241,0.002071938,0.002210067,0.691364164,0.006657826,0,0.008950771,0.018647439,1,0.157273883,6.358334797,0.157273883,41891
Bird Island,BI10,BI10.10,ACE_ITRAX_4030,43.9,403.9,402.9,6010.1,7.47,1,TRUE,23128,68957,1.3,0.00079196,0.007646513,0.001884319,0.001174286,0.591922006,0.009721995,0,0.008165383,0.021710634,1,0.158637828,6.303666724,0.158637828,42427
Bird Island,BI10,BI10.10,ACE_ITRAX_4031,44,404,403,6011.7,7.47,1,TRUE,23220,69261,1.41,0.000848409,0.008319877,0.002107337,0.001368401,0.610416268,0.006595692,0,0.008730398,0.020772325,1,0.160595528,6.226823449,0.160595528,42407
Bird Island,BI10,BI10.10,ACE_ITRAX_4032,44.1,404.1,403.1,6012.9,7.47,1,TRUE,22060,63846,1.43,0.000777044,0.006993395,0.001276572,0.000749292,0.501470833,0.003108176,0.001554088,0.007492923,0.019481601,1,0.153244158,6.525534227,0.153244158,41556
Bird Island,BI10,BI10.10,ACE_ITRAX_4033,44.2,404.2,403.2,6014.3,7.47,1,TRUE,22243,68190,1.46,0.000285567,0.008395682,0.002484437,0.001570621,0.640699069,0.005425781,0.001998972,0.009509395,0.025900965,1,0.161688275,6.184740374,0.161688275,40680
Bird Island,BI10,BI10.10,ACE_ITRAX_4034,44.3,404.3,403.3,6015.8,7.48,1,TRUE,20021,57638,1.26,0.000476531,0.00646295,0.001012628,0.001191327,0.438199905,0.00393138,0.001429593,0.009054086,0.025107219,1,0.159250655,6.279409014,0.159250655,38923
Bird Island,BI10,BI10.10,ACE_ITRAX_4035,44.4,404.4,403.4,6017.7,7.49,1,TRUE,20370,60023,1.4,0,0.005457065,0.000606341,0,0.457180805,0.002685223,0.000548594,0.007535947,0.023387423,1,0.161575331,6.189063617,0.161575331,40230
Bird Island,BI10,BI10.10,ACE_ITRAX_4036,44.5,404.5,403.5,6019.2,7.5,1,TRUE,21758,64087,1.3,0.000425919,0.006190016,0.001050599,0.00198762,0.529303197,0.004798682,0.000539497,0.014367653,0.019847805,1,0.16511443,6.056405847,0.16511443,41033
Bird Island,BI10,BI10.10,ACE_ITRAX_4037,44.6,404.6,403.6,6020.9,7.51,1,TRUE,22461,67633,1.39,0.000333222,0.005748084,0.001555037,0.001138509,0.590247695,0.006275686,0,0.013412196,0.019632345,1,0.162501388,6.153793575,0.162501388,41864
Bird Island,BI10,BI10.10,ACE_ITRAX_4038,44.7,404.7,403.7,6022.5,7.52,1,TRUE,23060,70593,1.32,0.00049684,0.008943112,0.002125369,0.001932154,0.649783323,0.004581965,0.001297303,0.013221452,0.018245052,1,0.154185873,6.485678482,0.154185873,41815
Bird Island,BI10,BI10.10,ACE_ITRAX_4039,44.8,404.8,403.8,6024.1,7.52,1,TRUE,21907,61547,1.22,0.001331927,0.008796271,0.004717243,0.002081137,0.414534658,0.002663855,0,0.016038626,0.022309784,1,0.155946501,6.412455516,0.155946501,41658
Bird Island,BI10,BI10.10,ACE_ITRAX_4040,44.9,404.9,403.9,6025.8,7.52,1,TRUE,21629,59236,1.37,0,0.007098592,0.00084507,0.00056338,0.397859155,0,0,0.010647887,0.017070423,1,0.158591549,6.305506217,0.158591549,41130
Bird Island,BI10,BI10.10,ACE_ITRAX_4041,45,405,404,6027.5,7.52,1,TRUE,21640,63799,1.51,0,0.006740338,0.00057857,0.000867855,0.55667091,0.001938209,0,0.014464244,0.016778523,1,0.165470956,6.043356643,0.165470956,40288
Bird Island,BI10,BI10.10,ACE_ITRAX_4042,45.1,405.1,404.1,6029.1,7.52,1,TRUE,21556,67941,1.5,0.00053868,0.007421817,0.002005088,0.001226994,0.726051175,0.001256921,0.000658387,0.020020949,0.024509951,1,0.172856502,5.785145429,0.172856502,39191
Bird Island,BI10,BI10.10,ACE_ITRAX_4043,45.2,405.2,404.2,6030.4,7.5,1,TRUE,23600,71031,1.36,0.000536351,0.00769664,0.002038135,0.002869479,0.60221513,0.00329856,0.000697257,0.020300893,0.017109603,1,0.157794524,6.33735554,0.157794524,43173
Bird Island,BI10,BI10.10,ACE_ITRAX_4044,45.3,405.3,404.3,6032.1,7.49,1,TRUE,23234,62172,1.33,0.000314062,0.006412102,0.001308592,0.00128242,0.353398414,0.000575781,0,0.007485147,0.015389044,1,0.153471695,6.515859482,0.153471695,44073
Bird Island,BI10,BI10.10,ACE_ITRAX_4045,45.4,405.4,404.4,6033.6,7.47,1,TRUE,22053,52936,1.38,0.000457235,0.007772996,0.001210328,0.001344809,0.150591716,0,0.001317913,0.007584723,0.017455621,1,0.155271651,6.440325654,0.155271651,42953
Bird Island,BI10,BI10.10,ACE_ITRAX_4046,45.5,405.5,404.5,6035.1,7.44,1,TRUE,21014,54918,1.31,0,0.007154651,0.000434493,0.001506242,0.304869218,0.001969701,0,0.011007155,0.017292819,1,0.162268633,6.162620493,0.162268633,40125
Bird Island,BI10,BI10.10,ACE_ITRAX_4047,45.6,405.6,404.6,6037,7.43,1,TRUE,21524,64010,1.4,0.000802866,0.0078125,0.000123518,0.000339674,0.676229002,0.0055583,0.00055583,0.01117836,0.015316206,1,0.169219368,5.909489051,0.169219368,37864
Bird Island,BI10,BI10.10,ACE_ITRAX_4048,45.7,405.7,404.7,6038.3,7.43,1,TRUE,22440,72227,1.33,0.00096411,0.011818125,0.00093301,0.001461715,0.928033837,0.004509548,0.003856441,0.012626734,0.017975991,1,0.166604466,6.00224006,0.166604466,37511
Bird Island,BI10,BI10.10,ACE_ITRAX_4049,45.8,405.8,404.8,6040.1,7.43,1,TRUE,22316,79100,1.52,0.000366142,0.015111673,0.000898712,0.000698998,1.302599607,0.007822122,0,0.008254835,0.018140665,1,0.176879806,5.653556643,0.176879806,35357
Bird Island,BI10,BI10.10,ACE_ITRAX_4050,45.9,405.9,404.9,6041.7,7.42,1,TRUE,21327,72075,1.23,0.000234514,0.010854635,0.002278133,0.001675098,1.086066535,0.008408992,0.001943114,0.011558176,0.020503199,1,0.175181748,5.708357238,0.175181748,35078
Bird Island,BI10,BI10.10,ACE_ITRAX_4051,46,406,405,6043.5,7.39,1,TRUE,21480,73421,1.52,0.000362857,0.01154544,0.001385453,0.001649349,1.088240145,0.009731156,0,0.008312716,0.020286987,1,0.182318984,5.484892347,0.182318984,35842
Bird Island,BI10,BI10.10,ACE_ITRAX_4052,46.1,406.1,405.1,6045,7.38,1,TRUE,22435,76013,1.48,0.000308814,0.008739423,0.001636712,0.002192576,1.048113149,0.007874745,0,0.010067321,0.016830338,1,0.167685751,5.963535912,0.167685751,37812
Bird Island,BI10,BI10.10,ACE_ITRAX_4053,46.2,406.2,405.2,6046.7,7.38,1,TRUE,23970,83391,1.46,0.000232423,0.01252179,0.001249274,0.001743173,1.10191749,0.01080767,0,0.014119698,0.018070889,1,0.164875073,6.065198238,0.164875073,40095
Bird Island,BI10,BI10.10,ACE_ITRAX_4054,46.3,406.3,405.3,6048.4,7.37,1,TRUE,23151,77864,1.43,0.000359131,0.010594362,0.000927755,0.001795655,1.019303286,0.009516969,0.00308254,0.012479799,0.019482851,1,0.165170288,6.054357673,0.165170288,38933
Bird Island,BI10,BI10.10,ACE_ITRAX_4055,46.4,406.4,405.4,6050,7.35,1,TRUE,23060,79061,1.39,0.000182621,0.011139857,0.001613149,0.000852229,1.09057982,0.011261604,0,0.008704916,0.017683762,1,0.171206818,5.840888889,0.171206818,38480
Bird Island,BI10,BI10.10,ACE_ITRAX_4056,46.5,406.5,405.5,6051.6,7.34,1,TRUE,22446,75357,1.46,0.0004327,0.009612116,0.000896307,0.000618142,1.017431618,0.008653995,0,0.009581208,0.020584145,1,0.169989183,5.882727273,0.169989183,37855
Bird Island,BI10,BI10.10,ACE_ITRAX_4057,46.6,406.6,405.6,6053,7.34,1,TRUE,21752,73984,1.39,0.000567197,0.01027257,0.001134394,0.00034662,1.015440366,0.009138176,0.001733102,0.016165117,0.015850008,1,0.164802269,6.067877629,0.164802269,36965
Bird Island,BI10,BI10.10,ACE_ITRAX_4058,46.7,406.7,405.7,6054.4,7.34,1,TRUE,20650,66348,1.39,0.000480769,0.007992788,0.001923077,0.001652644,0.696394231,0.005769231,0,0.008713942,0.022085337,1,0.163221154,6.126656848,0.163221154,38712
Bird Island,BI10,BI10.10,ACE_ITRAX_4059,46.8,406.8,405.8,6055.9,7.35,1,TRUE,21911,69395,1.17,0.000456504,0.007846158,0.00134098,0.000684756,0.689663043,0.006105738,0.000427972,0.011555251,0.023509943,1,0.164227225,6.089124392,0.164227225,40805
Bird Island,BI10,BI10.10,ACE_ITRAX_4060,46.9,406.9,405.9,6057.6,7.38,1,TRUE,22792,70998,1.44,0.000971651,0.007087334,0.001600366,0.001085963,0.747285094,0.006973022,0,0.007744627,0.017489712,1,0.162865798,6.140024566,0.162865798,40691
Bird Island,BI10,BI10.10,ACE_ITRAX_4061,47,407,406,6058.8,7.4,1,TRUE,22860,73571,1.37,0.00043204,0.008813618,0.0021602,0.001353726,0.825715026,0.005962153,0,0.008467986,0.017310406,1,0.161496587,6.192081327,0.161496587,40326
Bird Island,BI10,BI10.10,ACE_ITRAX_4062,47.1,407.1,406.1,6059.9,7.42,1,TRUE,21567,65988,1.19,0,0.008835913,0.002194153,0.001927296,0.663434739,0.003409832,0,0.01203819,0.018235189,1,0.164264959,6.087725632,0.164264959,39266
Bird Island,BI10,BI10.10,ACE_ITRAX_4063,47.2,407.2,406.2,6061.6,7.42,1,TRUE,21824,67028,1.43,0.000426706,0.007140216,0.001792166,0.001564589,0.607572611,0.004807556,0.002474895,0.013341678,0.021306859,1,0.162944841,6.137046089,0.162944841,40881
Bird Island,BI10,BI10.10,ACE_ITRAX_4064,47.3,407.3,406.3,6063.4,7.41,1,TRUE,22955,70716,1.31,0,0.007185158,0.000926212,0.000842011,0.692694154,0.002975105,0,0.011451346,0.016727946,1,0.1623116,6.160989106,0.1623116,41412
Bird Island,BI10,BI10.10,ACE_ITRAX_4065,47.4,407.4,406.4,6065,7.39,1,TRUE,23545,73877,1.2,0.000500431,0.00986961,0.001529094,0,0.757680225,0.004948706,0.002613362,0.011120687,0.019516806,1,0.165170008,6.054367952,0.165170008,41910
Bird Island,BI10,BI10.10,ACE_ITRAX_4066,47.5,407.5,406.5,6066.8,7.36,1,TRUE,23412,74293,1.54,0.002143891,0.00882615,0.002923488,0.00080744,0.765591937,0.004287783,0.001364294,0.00993986,0.019239336,1,0.162406727,6.157380422,0.162406727,41749
Bird Island,BI10,BI10.10,ACE_ITRAX_4067,47.6,407.6,406.6,6068.6,7.34,1,TRUE,23614,74999,1.41,0.001090156,0.009838657,0.002371089,0.002262073,0.742804971,0.0041971,0.005123733,0.012209746,0.020903739,1,0.159980377,6.25076661,0.159980377,42562
Bird Island,BI10,BI10.10,ACE_ITRAX_4068,47.7,407.7,406.7,6070.3,7.32,1,TRUE,23185,71426,1.49,0.000550873,0.007657137,0.001928056,0.001322096,0.686938798,0.001101746,0,0.01046659,0.020630199,1,0.160359169,6.236001374,0.160359169,42128
Bird Island,BI10,BI10.10,ACE_ITRAX_4069,47.8,407.8,406.8,6072,7.3,1,TRUE,22932,69664,1.38,0.000247995,0.007715412,0.002231958,0.000936871,0.616544047,0.004215921,0,0.014080626,0.021355157,1,0.164007605,6.097278226,0.164007605,42243
Bird Island,BI10,BI10.10,ACE_ITRAX_4070,47.9,407.9,406.9,6073.6,7.3,1,TRUE,22136,67125,1.21,0.000698305,0.0080724,0.001229016,0.001675931,0.57140862,0.007737214,0.003994302,0.015195106,0.025083098,1,0.15703472,6.368018499,0.15703472,41423
Bird Island,BI10,BI10.10,ACE_ITRAX_4071,48,408,407,6075.2,7.3,1,TRUE,21893,64798,1.29,0.000418959,0.007345753,0.001619976,0.000167584,0.512024132,0.004245454,0.002848923,0.013993241,0.020556937,1,0.157389046,6.353682343,0.157389046,41438
Bird Island,BI10,BI10.10,ACE_ITRAX_4072,48.1,408.1,407.1,6076.3,7.29,1,TRUE,22972,67566,1.42,0.000577876,0.009190974,0.002834342,0.001128233,0.561502477,0.004678041,0,0.013703908,0.018932306,1,0.159658778,6.263357463,0.159658778,42142
Bird Island,BI10,BI10.10,ACE_ITRAX_4073,48.2,408.2,407.2,6078,7.27,1,TRUE,22826,67236,1.45,0.001283276,0.00909215,0.002129693,0.001337884,0.52109215,0.0058157,0,0.014798635,0.020313993,1,0.169610922,5.895846748,0.169610922,42837
Bird Island,BI10,BI10.10,ACE_ITRAX_4074,48.3,408.3,407.3,6079.5,7.27,1,TRUE,22817,64775,1.44,0.000425656,0.007369177,0.002208093,0.001143952,0.417622177,0.006092208,0.00180904,0.012663279,0.027667669,1,0.163531884,6.115015455,0.163531884,43736
Bird Island,BI10,BI10.10,ACE_ITRAX_4075,48.4,408.4,407.4,6080.7,7.29,1,TRUE,22499,62669,1.34,0.001306267,0.006583588,0.002769287,0.001097265,0.339054785,0.003474671,0.001175641,0.014786948,0.023956945,1,0.155315202,6.438519765,0.155315202,44222
Bird Island,BI10,BI10.10,ACE_ITRAX_4076,48.5,408.5,407.5,6082.2,7.32,1,TRUE,23372,64900,1.52,0.000968326,0.006956655,0.002701119,0.001860204,0.348902989,0.007670158,0.004128125,0.013097877,0.024437479,1,0.164921132,6.063504326,0.164921132,45715
Bird Island,BI10,BI10.10,ACE_ITRAX_4077,48.6,408.6,407.6,6083.7,7.32,1,TRUE,23163,64960,1.36,0.001290789,0.007977076,0.002684841,0.000929368,0.369346344,0.005395498,0.004259603,0.017451466,0.019594176,1,0.16163259,6.186871107,0.16163259,44997
Bird Island,BI10,BI10.10,ACE_ITRAX_4078,48.7,408.7,407.7,6085.4,7.32,1,TRUE,23299,66442,1.41,0.001168619,0.00932298,0.001817851,0.001584128,0.422079103,0.00560937,0.005064014,0.012179604,0.021190952,1,0.156231335,6.400764628,0.156231335,44523
Bird Island,BI10,BI10.10,ACE_ITRAX_4079,48.8,408.8,407.8,6086.8,7.31,1,TRUE,23316,67788,1.32,0.000709108,0.00869314,0.002153588,0.001339426,0.473001366,0.006224393,0.002101061,0.010767938,0.021956088,1,0.164486816,6.07951461,0.164486816,44339
Bird Island,BI10,BI10.10,ACE_ITRAX_4080,48.9,408.9,407.9,6088.4,7.3,1,TRUE,22594,64518,1.38,0.001579488,0.008239661,0.003053676,0.001210941,0.393739964,0.004738463,0.001500513,0.01087214,0.023718641,1,0.158633217,6.303849983,0.158633217,44013
Bird Island,BI10,BI10.11,ACE_ITRAX_4081,5,405,408,6089.9,7.27,1,TRUE,22234,67110,1.31,0.000796858,0.009192327,0.002618248,0.000996073,0.596305994,0.003158973,0.001223746,0.021856679,0.019949912,1,0.163412829,6.119470568,0.163412829,40880
Bird Island,BI10,BI10.11,ACE_ITRAX_4082,5.1,405.1,408.1,6091.1,7.26,1,TRUE,22182,69555,1.43,0.00031234,0.009114657,0.002356749,0.001732069,0.650178886,0.004202397,0.003265376,0.022687262,0.025441536,1,0.165256403,6.051202749,0.165256403,41038
Bird Island,BI10,BI10.11,ACE_ITRAX_4083,5.2,405.2,408.2,6093.1,7.27,1,TRUE,21941,67801,1.51,0.000197461,0.00696756,0.002679831,0.001297602,0.603272214,0.0022567,0.001551481,0.022425952,0.024541608,1,0.152609309,6.552680222,0.152609309,40860
Bird Island,BI10,BI10.11,ACE_ITRAX_4084,5.3,405.3,408.3,6094.5,7.28,1,TRUE,22064,67052,1.41,0.000550533,0.007881317,0.00336115,0.001303894,0.62772369,0.000637459,0,0.020572554,0.018920955,1,0.169738062,5.891430522,0.169738062,40370
Bird Island,BI10,BI10.11,ACE_ITRAX_4085,5.4,405.4,408.4,6096.2,7.27,1,TRUE,22206,68015,1.57,0.000969075,0.008550663,0.002850221,0.002565199,0.629243266,0.003106741,0.00322075,0.017956392,0.020635599,1,0.16348867,6.116631799,0.16348867,40821
