Location,Site,Section,sample,min_depth,max_depth,depth,SH20_mean_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,-1.524111562,-0.772433745,-1.302085119,-0.857828293,0.218404639,-5.89665055,-5.302402216,-5.686857249,0.932244363,-0.115409859,-0.267652077,-0.635904309,-0.697902032,0.151656429,-8.641120609,-7.099431885,-7.937650527,-7.698909346,-3.034602069,-6.544027541,-7.043634896,-6.606364445,-6.751765077,-6.908762085,-6.57851928,-6.121454549,-5.544204979,0.003910051,-0.09658783,-0.695935476,-1.292373295,-0.619223138,1.614249385,2.774312854,2.564301862,4.761411168,1.975551254,-0.697748381,-0.531134368,-1.309067506,6.338022251,4.961260555,1.421855792,0.002181888,6.911957228,-1.554403839,-1.933737387,-0.172960836,0.228748439,-3.124038893,-0.357900294,-2.058951363
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,-1.279589286,-0.331333819,-1.197697833,-0.688327544,-0.052629691,-6.526167738,-5.328747899,-6.044379344,-0.967194722,-0.284620575,-0.025720106,-0.600763206,-0.784900201,0.149871289,-8.665606854,-7.146486404,-7.753266864,-8.316123247,-3.591814766,-6.774597197,-6.995226756,-6.693265377,-11.88715831,-6.685922002,-6.140803909,-6.204816805,-5.594559639,0.003718036,-0.263583525,-0.76227674,-1.181091504,-1.070820558,0.662611723,-0.013530793,1.505360884,3.495780731,-0.229470155,-0.24233911,-0.427387149,-0.990308237,6.222780176,4.69045623,0.764762285,-1.591150894,4.434555398,-4.053259607,-3.257526766,-1.590639289,-0.694720383,-1.965029172,-0.208428347,-1.837767752
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,-0.852022948,-0.079546204,-0.834497753,-0.291040473,1.111641235,-4.822784757,-5.124178307,-5.408946495,1.524963634,-0.972874189,-0.23074695,-0.492241151,-0.152640019,0.16333933,-8.177534007,-6.744687664,-7.500250877,-7.412818958,-2.404384627,-6.213449503,-6.762427321,-6.204644425,-6.041744062,-7.038784784,-6.247064481,-5.908597752,-5.964795971,0.002567568,-0.27372224,-0.43513456,-1.507983062,-0.748615597,1.478794995,3.171551781,2.685804247,4.9804062,2.308229272,-0.804436374,-0.153901571,-1.181211201,6.299328798,4.643920787,0.95984193,-0.261034216,6.554179636,-1.826261788,-3.13603433,-0.503751314,0.360007867,-3.132094962,0.600669744,-1.981244029
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,-0.766860795,-0.346805498,-1.003033222,-0.903341673,0.453204753,-5.278229945,-5.150544698,-5.6005296,1.864869024,-0.42595401,-0.040403002,-0.489327958,-0.508338942,0.155620113,-8.630191601,-7.081498554,-8.152131731,-7.978945822,-3.467777084,-6.458405222,-7.108029503,-6.547415563,-6.299475463,-7.301637509,-5.865439182,-6.17672221,-5.464040359,0.004236404,-0.358993431,-0.772921627,-1.52566424,-1.115081728,1.330996897,3.593004031,2.714873062,3.906128385,1.843981896,-0.869576882,-0.451116436,-1.252024472,6.201031928,4.683772465,1.037389312,-1.25589748,5.275679601,-1.430836291,-1.86697168,-0.506974296,1.296772644,-2.942782411,0.287930675,-2.017434414
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,-1.361415538,0.112465469,-0.730717862,0.035888915,1.989613746,-4.128600698,-5.084101453,-5.033795677,2.01329044,-0.221270844,0.040605982,-0.8836489,0.95107261,0.189814865,-8.460557949,-6.797394202,-7.433873816,-7.227418192,-1.206230176,-5.276275157,-6.875312406,-6.272188363,-5.361332001,-6.473450493,-5.873939692,-5.854602352,-5.211871174,0.005451463,-1.351741114,-0.6507164,-1.40229358,-0.770870933,1.67531409,3.559083128,2.669429312,4.386523367,1.848156309,-0.609428973,-0.285368432,-1.104756391,5.66595127,4.341122065,1.314580812,-0.204152828,7.008788747,-1.081181463,-2.382903301,-0.057785462,0.692265457,-2.58526852,0.227197873,-3.269072905
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,-0.651946164,-0.023062521,-0.572891554,-0.291756308,1.470840547,-4.379425407,-5.137494276,-5.079560916,2.00642616,-0.236395486,0.111105148,-0.682732312,0.203314531,0.171447406,-7.125087295,-6.787428834,-6.978654148,-7.308632327,-1.830900039,-5.85224693,-7.303443013,-6.572480407,-6.444385946,-6.52648402,-6.146239613,-5.82826191,-5.512580711,0.004035679,-1.325839442,-0.830919133,-1.360432099,-0.78603642,1.697238335,2.822540743,2.538413203,4.363448998,1.078891499,-0.673336479,-0.531551195,-1.125660718,5.784071536,4.297870742,1.173917207,-0.283484951,7.318925645,-1.378239417,-2.186871361,-0.899804984,0.064204215,-2.786152115,-1.782826509,-3.969630932
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,0.261763251,0.455509644,-0.006034745,0.290199457,1.400553254,-4.72225688,-5.113248041,-5.477699281,1.113497708,0.101916531,0.416737366,-0.730461917,0.227644051,0.172016068,-7.822971267,-6.418694803,-6.925982209,-7.789745763,-2.11393042,-5.919208534,-6.677204341,-6.652652489,-6.839884646,-6.454141186,-6.09394472,-5.889709181,-5.330619247,0.004841071,-0.455195747,-0.66653511,-0.603551249,-0.403091553,1.571567343,3.225320472,2.489820975,3.933014098,1.36072794,0.291962846,-0.293647936,-0.561110303,6.455712652,4.99921411,2.951619755,0.617895838,6.677661891,-1.387655856,-2.119394031,-0.94719354,0.321036233,-2.397681389,-0.040327763,-2.153752061
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.666667,22422,70225.66667,1.4325,-0.81922247,-0.05645222,-0.670347146,-0.265202933,1.18848219,-5.108620641,-5.148153092,-5.711839209,-0.072492372,-0.725795226,0.219729395,-0.712646358,-0.164935694,0.163066212,-8.358885849,-7.086831009,-7.740492721,-8.008692022,-2.562449909,-6.284377128,-6.909554729,-6.605538299,-7.778474022,-6.705088428,-5.968296451,-5.798610703,-5.374166071,0.004634782,-1.502988917,-0.783024222,-1.466366208,-0.529494483,1.852555724,2.447028475,2.215420518,3.922787437,0.875460404,-0.910654341,-0.567465832,-1.334620487,5.773446195,5.357912231,2.133115238,0.686899612,7.415080854,-2.250877152,-2.464047134,-0.489261498,0.279976008,-2.928058709,-0.269873776,-3.670342804
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.333333,21681.08333,58369,1.370833333,-0.844035579,-0.492982988,-0.711442948,-0.636047657,0.299758049,-5.305548385,-5.284839367,-5.580614277,0.497477515,0.138848314,0.160964153,-0.160682537,-0.451279787,0.156833359,-8.306987045,-7.253703643,-7.734922903,-7.710836451,-2.342593363,-6.31361393,-7.606791044,-6.935913675,-7.302295479,-6.450079963,-5.462089673,-6.283076116,-5.379735472,0.004609041,-0.061889813,-1.313064332,-1.077857564,0.80264679,1.713516191,2.592903883,2.201240448,3.563668693,1.446067284,0.635904018,-1.428507396,-0.459184912,6.828473817,4.784057046,1.980110316,1.551402026,6.050497133,-2.381317342,-3.441934661,-0.985788409,0.258798105,-2.240970966,-0.100802093,-1.895076601
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,1.489090909,-0.470879972,0.155522897,-0.279343699,-0.215267877,1.817627428,-4.443482661,-5.129895058,-5.218902509,1.411487634,-0.072261753,0.368355077,-1.045722996,0.962135923,0.190100896,-7.792160457,-6.238636137,-7.014421663,-7.226352384,-0.381738247,-5.204890099,-6.922142275,-6.402337276,-6.324781386,-6.423261503,-5.924174771,-5.478778757,-4.319888238,0.01330137,-1.626215734,-1.683097483,-1.820720087,-0.911054649,2.766629563,3.205634834,2.917519337,3.993741789,1.163092163,-1.065181729,-1.470554404,-1.579992937,5.407195476,3.773165221,0.744546847,-0.297184887,7.832597101,-0.946650171,-1.779753747,-0.795398747,-0.443675514,-4.283535628,-0.668511563,-3.204066009
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,1.418181818,-0.751715145,-0.367720115,-0.717524553,-0.572177176,0.984723121,-4.69104596,-5.12154175,-5.087049005,1.71015538,0.384006986,0.232937747,-0.545511573,-0.202575188,0.16223298,-7.62109741,-6.759777216,-7.368250073,-7.905430287,-2.06835167,-6.284643608,-7.013488247,-6.502984634,-6.424507854,-6.692360929,-6.036512753,-5.793068323,-5.950503515,0.002604529,-1.543388059,-0.730316462,-1.456034864,-0.525446071,0.95994013,3.40861512,2.742574747,4.533345412,2.022482283,-0.698958428,-0.065995157,-1.090707569,5.552414018,5.019942278,1.631094362,0.130701831,6.01879524,-1.058266112,-1.875963151,-0.008716623,1.387381561,-2.923064919,-0.094916377,-2.361431238
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.190909,21037,62387.36364,1.343636364,0.176141927,0.019641627,-0.109880549,-0.349627603,0.917538277,-5.586359751,-5.340716399,-5.356712101,0.144483071,-0.083165101,0.436590978,-0.318475093,-0.322746286,0.159601123,-7.544407682,-6.925868424,-7.19875642,-7.362592456,-1.939797997,-6.133555639,-7.171169004,-6.70235405,-7.252077245,-6.598755633,-5.957187551,-6.138552366,-5.693509806,0.003367752,-0.185868665,-0.596245458,-0.483518877,-0.644573857,0.50371269,1.633339826,2.181066838,4.114130171,0.335414249,0.559059724,0.243501495,-0.052207754,6.705513855,5.614739657,3.137653941,0.032231379,5.274333896,-3.113457833,-2.815126438,-0.725463615,-0.294066566,-0.776966305,0.270360653,-1.049018005
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,0.398546273,0.589390753,-0.019285481,0.197601314,1.691530343,-4.368109887,-5.055949401,-5.349456553,1.718268062,-0.238826567,0.641361282,-1.030860254,0.617492276,0.181389686,-7.406600646,-5.881978603,-6.84036926,-7.75186861,-1.825042292,-6.262998624,-6.975751961,-6.573897368,-6.061506573,-6.775373332,-4.929590014,-5.790345049,-5.348441677,0.004755556,-0.893820386,-0.62347509,-0.90207603,-0.536770647,1.881052154,4.340498087,3.426961098,4.432608253,1.812891989,-0.2484497,0.08034342,-0.795607926,6.058982415,4.986007312,2.586352295,0.439774392,7.700767011,0.688638604,-0.084021663,0.053509054,0.676467206,-2.082691369,1.33525562,-2.790286455
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.135,20704.7,67593,1.402,-0.546208486,0.084628194,-0.400040513,-0.194513863,1.343222905,-4.94273239,-5.165126489,-5.13040371,1.155579791,-0.427965891,0.418300613,-0.911181654,0.000905884,0.16678874,-8.084277597,-7.049910126,-7.169195399,-7.291252719,-1.517920054,-5.884262154,-6.757200012,-6.616675624,-6.321554969,-6.744179118,-6.083601613,-6.359094421,-5.436088987,0.004356488,-0.457992207,-0.400389441,-0.360123669,-0.183076149,1.546589265,3.505778176,2.941772431,4.241116766,1.54686074,0.301659405,0.446056252,-0.30854909,6.441117869,4.72654503,2.556114207,0.164844283,6.707761175,-1.083853871,-1.88061629,-0.165581912,-0.41699226,-4.680500058,0.754487378,-0.839863162
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,1.454545455,-0.152402343,0.074041879,-0.355916846,0.052910573,1.266842443,-4.921542314,-5.1589054,-5.515457446,0.756616084,0.752880779,0.516990613,-1.016337322,0.126713963,0.169669246,-7.859638455,-6.847676094,-6.760172276,-7.242288197,-2.397047527,-5.828363326,-6.756437738,-6.467640537,-6.565541779,-6.57577915,-5.357932809,-5.694411101,-5.435503202,0.004359041,-0.623308111,-0.61029571,-0.806038145,-0.553175667,1.635477966,2.850622129,2.818058216,4.564841805,1.138177569,0.123819379,0.134898954,-0.749515422,6.154797899,4.599842636,1.866971269,-0.210968115,6.479965728,-3.005636721,-2.719928495,-0.178756742,-0.55718009,-1.812458116,0.658357125,-1.675472576
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,-0.177082816,0.055356202,-0.329982914,-0.165672409,1.040657557,-5.44019736,-5.116716266,-5.184249669,0.632840216,0.95215925,0.514663112,-0.733430321,0.011737139,0.167034797,-8.49838782,-7.259813962,-7.307830277,-7.302330329,-1.856738293,-6.477339218,-6.836497587,-6.399847779,-7.187997677,-6.11412688,-5.833192336,-6.025289053,-5.058134765,0.006357407,-0.696491646,-0.815254299,-0.697171011,-0.536482639,1.403547232,3.210825291,2.851389629,4.317172938,1.530657948,0.069530665,-0.022455873,-0.579772717,6.301609874,4.5724126,1.222186457,-0.588525538,6.033983454,-1.673108235,-1.849656637,-1.512955692,0.256840439,-1.68968268,-0.00387427,-1.717866976
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,1.430909091,-0.41834694,-0.074831352,-0.325361373,-0.404301019,1.105874152,-5.348259801,-5.213970785,-5.331170266,0.460053105,-0.297238503,0.360979323,-0.262963853,-0.079248504,0.164979079,-7.675655059,-6.520772607,-7.281316064,-7.381507814,-1.630045437,-6.69727175,-6.985276645,-6.631321695,-7.231607773,-6.912900705,-6.187531185,-5.829379371,-5.322676858,0.004879674,0.106685014,-0.390861427,-0.420226561,-0.210945231,1.134894951,2.201663353,2.303388208,4.010188227,0.587086904,0.706652261,0.251938293,-0.304112966,6.913123819,4.991850668,2.728935369,0.365947666,5.687683573,-2.167403136,-2.96129108,-2.129148466,-0.154499214,-1.552776154,0.773787974,-1.513435441
Bird Island,BI10,BI10.10,392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,1.463333333,0.082192466,0.212305851,-0.180959408,0.041615008,1.36382911,-4.934557109,-5.10393041,-5.329404331,1.224963512,0.057219237,0.397386107,-0.629160878,0.024348073,0.167321741,-8.222481818,-6.916642315,-7.182311091,-7.552472635,-1.783647789,-6.110718718,-7.051781514,-6.867431381,-6.751614081,-6.300703883,-5.926316808,-6.077089962,-5.305562225,0.004963907,-0.15424825,-0.372622417,-0.423229664,-0.387389998,1.405302492,2.983265672,2.584043145,4.546143227,1.408487654,0.308780456,0.05075289,-0.383864974,6.63021333,5.174730145,1.789497199,-0.430842612,6.803799754,-1.647573924,-2.537931687,-0.507365597,0.351604693,-1.57799588,0.999087555,-1.436713818
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,1.360833333,-1.320621845,-0.232023257,-0.762503606,-0.059636156,-0.445810538,-6.897043741,-5.255730589,-5.81693574,0.177812121,-0.728817343,-0.085184739,-0.717391525,-1.006710045,0.145414416,-8.688005421,-6.939329359,-7.74185288,-7.448819448,-2.182734486,-6.661502562,-6.96361227,-7.153615208,-7.344966849,-6.994043582,-6.167861775,-6.545096063,-5.325342816,0.004866682,0.331968195,-0.471338107,0.012444686,0.808311343,0.51175997,1.051054191,1.680911594,2.968097872,0.263089833,1.007302674,0.234558809,-0.10316955,7.102094273,4.779612631,3.024013358,2.011531769,5.713271174,-3.609769021,-2.606894571,-1.773103358,-0.88562288,-1.03141229,0.281675358,-2.067471019
Bird Island,BI10,BI10.10,403,396.3,397.4,396.8,5914.691667,19958.5,62693.66667,1.370833333,-0.210779475,-0.050447089,-0.2970325,0.121087618,1.178152989,-4.729065818,-5.152674858,-5.382921573,1.020352646,0.045185353,0.083081037,-0.551921332,0.062211337,0.16818623,-7.924748009,-7.02336844,-7.051677213,-7.549031549,-2.009590979,-5.923589795,-6.744838556,-6.711017855,-6.338648858,-6.114728857,-5.693871591,-5.807097138,-5.554384048,0.003870452,-0.081739718,-0.524896235,-0.221428623,-0.427094854,1.351546924,2.07839605,2.350182635,4.265828939,0.555907656,0.43413936,-0.130055933,-0.263761135,6.722863958,5.389515584,3.4556933,0.79458723,7.279061113,-1.899863304,-1.77054575,0.410013301,0.366256003,-1.389077771,0.340195707,-1.181331234
Bird Island,BI10,BI10.10,410,404.6,405.6,405.1,6045.027273,22354.63636,75136.63636,1.419090909,-0.49994124,0.402105189,-0.702193155,-0.241317238,1.437537391,-4.89913588,-5.06778901,-5.061092481,1.924450148,-0.194352989,0.184824,-0.816878774,0.156462673,0.170357614,-8.306816286,-6.239825411,-7.501356398,-7.328884039,-1.895177567,-6.016758216,-6.965359848,-7.09208108,-6.197835931,-6.566663354,-5.978697258,-6.31054238,-5.174744283,0.005657663,-0.734268382,-0.55331798,-0.978830808,-0.691720695,0.987593797,2.892121771,2.581702308,4.471019022,1.040894601,-0.266989629,-0.044839755,-0.718831834,6.136020721,5.390184905,2.261590666,0.34127526,6.147830179,-2.603090339,-2.696465825,-0.840459565,-0.359247964,-2.974622599,-0.722454621,-1.913110366
Bird Island,BI10,BI10.11,422,409.9,410.9,410.4,6127.609091,21988.72727,61169.81818,1.360909091,0.324651849,0.358858568,-0.063418055,0.102855387,0.670796706,-5.365244961,-5.190240131,-5.243073255,-0.233005351,0.486745452,0.614305862,-0.442390336,-0.349721428,0.159016235,-8.059249461,-6.801096379,-7.490811566,-7.49830461,-2.497717953,-6.218101706,-6.753610475,-6.553066614,-8.169026787,-5.993492893,-5.633112108,-5.578059799,-5.699984842,0.003346016,0.031195924,-0.141654873,0.477024116,0.967348605,0.836210078,2.34054396,2.437872424,4.008602054,0.728140155,0.486061032,0.917357161,0.101258484,6.874220399,5.749837389,3.714107915,2.124454744,6.273260502,-2.492792578,-2.411641352,-0.826924837,-0.743940476,-2.743315662,0.911481892,-1.405956325
Bird Island,BI10,BI10.11,424,412.2,413.2,412.7,6161.618182,22061.18182,63203.90909,1.358181818,0.366759928,0.360872766,-0.075000315,0.101935685,0.791216333,-5.138519078,-5.163057249,-5.208898267,0.971921898,0.130739389,0.578150217,-0.322418946,-0.061842506,0.165370381,-7.909729694,-6.823144216,-7.365057638,-7.62670784,-2.805685901,-6.117792242,-7.098820471,-6.897693577,-6.935817184,-6.348297172,-5.677593187,-5.842037179,-5.522957222,0.003994019,-0.391617779,-0.334840735,-0.57763518,-0.114312855,0.900007488,2.4518113,2.566635145,4.378385225,0.701903689,0.133826931,0.183835949,-0.462610939,6.495069657,5.496054232,2.642985578,1.095154557,5.652805044,-2.157864335,-2.687639332,-0.092137492,-0.01720318,-1.983025283,-0.019163261,-1.41625629
Bird Island,BI10,BI10.11,427,415.8,416.8,416.3,6233.218182,22085.63636,61768.45455,1.390909091,-0.208633416,0.111911607,-0.247319305,-0.083355102,0.631883316,-5.067451323,-5.174383298,-5.240999013,0.759514431,-0.08890775,0.441642927,-0.018316621,-0.297837716,0.160143112,-7.878526236,-7.27071359,-7.313425804,-7.760279301,-2.714905864,-6.438320067,-6.838804765,-6.885809296,-7.094913038,-6.598704851,-6.169056831,-6.065763056,-5.479634981,0.004170852,-2.34E-05,-1.411295796,-0.689370439,-0.209184484,0.994472952,2.403350888,2.369413006,3.898487274,0.550545823,0.697655283,-0.609682456,-0.512141048,6.804480573,4.774103457,2.587658212,0.653667992,6.099090017,-2.508500136,-2.505064574,-1.128383778,-0.740853784,-2.036742094,0.591593622,-1.084319749
Bird Island,BI10,BI10.11,439,430.3,431.3,430.8,6633.509091,23326.72727,64589.36364,1.373636364,0.142341811,0.068401109,-0.220430514,-0.20796373,0.628317787,-5.569888962,-5.136208263,-5.409170639,0.571686634,0.048325087,0.156258018,-0.384878086,-0.478248353,0.156258753,-7.596811631,-6.858323674,-7.263347268,-7.457720885,-2.871985091,-6.850495928,-7.089681657,-6.743871523,-6.842518035,-6.763451304,-6.388038983,-5.857334857,-5.334471396,0.004822459,0.127728586,-1.07921262,0.080937658,-0.809474829,0.85045703,2.667264384,2.330160768,3.905016641,0.579172909,0.766578495,-0.619346176,0.22147595,6.953690677,4.618574924,3.44098291,0.113954932,5.794711514,-2.532903321,-2.966973131,-1.13032678,-0.57400345,-1.152054959,0.278017796,-0.482744768
Bird Island,BI10,BI10.11,443,435.2,436.3,435.7,6779.316667,23291.16667,65346.83333,1.344166667,0.334145668,0.238276364,0.067042393,-0.090603734,0.63684571,-5.525441801,-5.141613033,-5.287431558,0.39604194,0.345771673,0.294824491,-0.221659731,-0.359688966,0.158800656,-8.065379671,-7.184336681,-7.574239717,-7.693857206,-2.589711507,-6.665258013,-7.027816654,-7.025370912,-7.423888554,-6.436783931,-5.724537545,-6.033722015,-5.66371678,0.003469597,-0.669867492,-0.978308938,-0.771667267,-0.938421814,0.936717709,2.149657394,2.375226429,4.214342284,0.405614715,-0.11244567,-0.590497121,-0.655751253,6.266911126,5.046506993,2.434570168,-0.085527951,5.902135404,-2.172124404,-1.7401825,-0.042281231,-0.096532524,-1.719463007,1.006577892,-1.138902022
Bird Island,BI10,BI10.11,449,442.8,443.8,443.3,6996.890909,21781.54545,64274.45455,1.342727273,0.492162619,0.5294996,0.236405428,0.198698874,0.950802001,-5.196153679,-5.168634171,-5.542527615,1.092239885,-0.355175287,0.497788283,-0.437253918,-0.158889614,0.163200453,-7.648027618,-6.283411631,-6.765825385,-7.419374211,-2.341235094,-6.164848348,-6.825017441,-6.866879976,-6.82006838,-7.023349914,-5.137330505,-5.91647071,-5.495239132,0.004106274,-0.992359675,-0.465995689,-1.093256323,-0.557655634,0.343698209,0.26976961,0.995395709,3.414911144,-0.738768453,-0.409640892,-0.330557098,-0.79456719,5.872629092,5.129549012,1.999233005,0.22843463,5.413664965,-4.272420082,-4.034271321,-2.124649549,-2.074325969,-2.625341404,0.7878376,-1.482307421
Bird Island,BI10,BI10.12,461,447.5,448.7,448.1,7135.692308,25273.76923,71463.61538,1.376923077,0.159775001,0.119446986,-0.20079481,0.017710044,0.661044816,-6.263180611,-5.341517392,-5.649900695,0.246534845,0.220897209,0.030591015,-0.460752414,-0.839815983,0.14875529,-8.028131513,-7.215852175,-7.180460999,-6.910541618,-2.341839971,-6.171618887,-7.218344479,-6.734962179,-7.222636087,-6.533974151,-6.221810708,-5.857215057,-5.463937296,0.004236841,0.743739423,0.104013753,0.811695219,1.064574478,1.06341061,1.669531978,1.731435977,3.358610695,0.335233796,1.209615441,1.139750657,0.636909861,7.633096404,5.737844494,4.523778661,1.880054497,6.08042849,-3.258225908,-2.721807353,-1.166318625,-0.853876233,-0.632975175,1.543155298,0.469326147
Bird Island,BI10,BI10.12,465,452.8,453.9,453.4,7290.508333,15770.58333,57516.75,1.338333333,1.488127004,1.327390529,1.341256356,1.980333615,1.766574079,-4.406804998,-4.980251785,-5.168488929,0.715789927,1.704094733,1.268170462,0.965001175,2.262406265,0.226903901,-5.91713696,-4.552597197,-4.443354772,-4.86262287,-1.490443752,-5.500412712,-7.266345063,-6.264836664,-6.700676021,-5.681133784,-3.703680886,-5.450765008,-3.950661644,0.019241966,0.516338398,0.147333445,0.584478399,0.505933015,0.857487011,1.45395477,1.973153411,3.667652907,0.562081428,1.081400906,0.897724336,0.615911661,7.293339693,5.492146342,3.265300107,0.01497677,3.469005555,-3.183285202,-2.972183984,-2.311013271,-2.62025965,-1.126458503,0.99854619,-0.541849608
