Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,K_sd,Ca,Ca_sd,Ti,Ti_sd,Mn,Mn_sd,Fe,Fe_sd,Co,Co_sd,Ni,Ni_sd,Cu,Cu_sd,Zn,Zn_sd,Rb,Rb_sd,Sr,Sr_sd,Zr,Zr_sd,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Volume,Volume_err,Wet_density,Dry_density,Dry_density_err,DMAR,DMAR_err,DMAR_err_pc,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,K_sd_fr,Ca_sd_fr,Ti_sd_fr,Mn_sd_fr,Fe_sd_fr,Co_sd_fr,Ni_sd_fr,Cu_sd_fr,Zn_sd_fr,Rb_sd_fr,Sr_sd_fr,Zr_sd_fr
Kerguelen,KER3,CAT2.3C,91,106.1,107.2,106.7,106.7,0.55,2682,5015,3656,3716,1167,0.01372,0.00438,24314.41667,59259.91667,1.325833333,-6.882572218,2.882120573,-5.219489763,0.438535369,-5.267674783,1.373553609,-6.929266041,2.222185132,-2.671580707,0.415264651,-6.283094228,2.724660162,-5.272040014,0.7861127,-5.973607526,2.061492344,-9.257021872,18.25008854,-7.647583959,11.7673116,-5.236936123,2.819095425,-3.733132532,0.296803105,0,-1.888509008,6.611108337,1.888595543,0.151307792,-1.888595544,51268.41667,203.1512908,818.1067343,0.063454828,374.8007956,108.8280197,0.121644858,0.018453682,0.002800501,0.018453681,386.5468238,85.37,14.63,0.73,94.83,4.74,54.81,4.74,4.0849,3.8949,1.3941,0.204,0.2047,0.0028,0.0037,132.3,7.297365249,1.313525745,9.208120722,1.197055694,7.074197018,0.990387583,3.762918792,0.451550255,7.868775614,1.41637961,0.271789186,0.019025243,1.810931055,0.97790277,1.675699845,0.234597978,2.358375012,0.212253751,1.131536534,0.181045845,4.757600861,0.095152017,3.389075195,0.16945376,0.418756314,0.08401882,0.260751407,0.3206956,0.155437809,0.433649419,0.149109775,0.345100065,1.971485948,1.538696621,0.538310065,0.079505108
Kerguelen,KER3,CAT2.3C,96,112.8,113.9,113.3,113.3,0.55,2998,5513,4274,4273,1258,0.01122,0.00336,23448.08333,57685,1.2825,-6.849205602,2.205521732,-5.101911719,1.067027979,-5.254473836,1.666533979,-6.561067429,2.573674048,-2.604497501,0.635333589,-6.247725609,3.014769648,-5.268272303,0.842770369,-5.935838848,3.038177582,-12.37532233,41.04430083,-7.197056195,9.601558113,-5.094309529,1.641674294,-3.741873195,0.385242074,0,-1.888455962,6.611088375,1.88862957,0.151296956,-1.88862957,49586.33333,158.8787178,840.5793457,0.075332596,471.0078813,145.725354,0.106375837,0.016097071,0.002436576,0.016097071,586.5898882,83.51,16.49,0.82,93.18,4.66,53.86,4.66,3.454,3.454,1.1883,0.196,0.2058,0.0022,0.003,134.9,7.513426101,1.352416698,9.244520512,1.201787667,6.940688657,0.971696412,3.801870724,0.456224487,7.431880556,1.3377385,-0.275797427,-0.01930582,1.384843418,0.747815445,1.596092409,0.223452937,2.534367179,0.228093046,1.17527619,0.18804419,4.714911336,0.094298227,3.677645868,0.183882293,0.322011319,0.209142776,0.317164769,0.392264533,0.243937108,0.482538741,0.15997092,0.511836264,3.31662479,1.334095198,0.322256487,0.102954337
Kerguelen,KER3,CAT2.3C,101,118.9,119.9,119.4,119.4,0.5,3180,5840,4935,4831,1330,0.00962,0.00269,23797.90909,57739.72727,1.308181818,-7.248593493,3.966777023,-5.229799417,0.326735744,-5.457809158,1.317228037,-6.86480411,1.940729228,-2.909851373,0.495863205,-6.854893226,4.011981253,-5.184621873,0.898271556,-5.882233347,3.129213233,-12.39025705,41.09383369,-6.755467446,7.199563508,-5.223219173,1.62449221,-3.808119169,0.297203987,0,-1.894769498,6.653707279,1.894922736,0.150367749,-1.894922735,50290.81818,167.1905826,1025.941528,0.091194099,509.9451129,142.8372882,0.156522367,0.02351917,0.003536475,0.02351917,545.2433985,83.24,16.76,0.84,99.11,4.96,57.29,4.96,3.3799,3.554,1.3786,0.2311,0.2545,0.0022,0.0031,138.1,6.992160418,1.258588875,9.190339132,1.194744087,6.387500414,0.894250058,3.513371894,0.421604627,6.796289743,1.223332154,-0.683275443,-0.047829281,1.658193923,0.895424718,1.296645663,0.181530393,2.055092997,0.18495837,0.455441813,0.07287069,4.729555524,0.09459111,3.36065659,0.16803283,0.547247825,0.06247577,0.241347398,0.282707153,0.17040843,0.58527261,0.173256908,0.531977065,3.31662479,1.065738761,0.311013602,0.078044823
Kerguelen,KER3,CAT2.3D,110,122.4,123.5,123,123,0.55,4017,5959,5300,5221,971,0.00873,0.00166,21934.16667,53001.08333,1.319166667,-8.246322853,7.183581953,-5.602332655,0.636154067,-6.618591747,2.033998123,-7.380516026,4.954084971,-3.798886682,1.334408161,-6.475289514,3.281165912,-5.351686696,0.641616289,-6.176543222,3.131369547,-12.33369875,40.90625102,-7.15543261,7.375201951,-5.233052958,1.570094488,-3.78644526,0.318153521,0,-1.92317775,6.847220493,1.923482491,0.146149678,-1.923482491,47351.41667,320.3784221,664.8990981,0.100494987,489.3816367,172.1158877,0.19246717,0.028003596,0.004077178,0.028003596,556.9624532,85.29,14.71,0.74,93.33,4.67,53.95,4.67,3.808,4.3488,1.0091,0.1484,0.1769,0.0013,0.0018,138.2,7.038121406,1.266861853,9.096480956,1.182542524,6.553052903,0.917427406,3.482022206,0.417842665,6.890224788,1.240240462,-0.589451856,-0.04126163,1.701966609,0.919061969,1.234614603,0.172846044,2.021473647,0.181932628,0.572905605,0.091664897,4.553286692,0.091065734,3.591653992,0.1795827,0.87112548,0.113551641,0.307315846,0.671238292,0.351262955,0.506721113,0.11989048,0.506977679,3.31662479,1.030713634,0.300034129,0.084024329
Kerguelen,KER3,CAT2.3D,115,128.9,130,129.5,129.5,0.525,5736,6128,5953,5948,196,0.01197,0.00044,22855.5,55153.16667,1.274166667,-7.736848435,3.425884238,-5.482986841,0.688708558,-6.314543636,1.526548462,-6.956504709,2.944287176,-3.44937671,0.400471741,-7.043701254,6.593120856,-5.287760883,0.61634696,-6.224411019,3.387606914,-9.597600775,33.24706435,-6.784761651,6.766336483,-5.00797942,1.223437907,-3.82118761,0.325570428,0,-1.922399546,6.84046751,1.92259096,0.146265787,-1.922590959,49244,180.5942212,343.5157356,0.060069404,323.5092032,135.6426622,0.165793336,0.023959299,0.003464872,0.0239593,336.2307108,85.77,14.23,0.71,96.36,4.82,55.7,4.82,4.1728,4.9865,1.1578,0.1648,0.2051,0.002,0.0025,128.2,6.958522636,1.252534074,9.312754443,1.210658078,6.313014294,0.883822001,3.512711603,0.421525392,6.933951943,1.24811135,-0.405395575,-0.02837769,1.768622551,0.955056177,1.374410194,0.192417427,2.781527581,0.250337482,0.233294993,0.037327199,5.036355587,0.100727112,3.095679366,0.154783968,0.442801002,0.125608282,0.241751194,0.423242318,0.11609974,0.936030734,0.11656105,0.544245376,3.464101615,0.997284331,0.244297711,0.085201372
Kerguelen,KER3,CAT2.3D,117,131.4,132.4,131.9,131.9,0.5,5973,6309,6130,6135,168,0.01395,0.00043,22854.45455,54721.81818,1.395454545,-7.661390793,4.718269331,-5.259800176,1.137139395,-6.042943811,3.99459576,-7.065592067,3.623293517,-3.473176825,1.530355898,-6.451552869,4.410980428,-5.244346432,0.891297745,-6.143830046,3.295798575,-12.36640631,41.01472975,-6.439480288,5.519835628,-5.016532609,1.142947011,-3.839559866,0.414746403,0,-1.928532873,6.883001658,1.928782712,0.145364724,-1.928782711,48892.45455,95.37333342,540.5130559,0.096370497,296.112233,152.1482531,0.16803793,0.024496185,0.00357283,0.024496184,350.6552049,87.14,12.86,0.64,96.52,4.83,55.79,4.83,3.5448,4.298,1.1308,0.1454,0.1836,0.002,0.0026,129.4,7.222479378,1.300046288,9.489161743,1.233591027,6.501355665,0.910189793,3.822956494,0.458754779,6.845923337,1.232266201,-0.064909785,-0.004543685,2.097078986,1.132422653,1.970675518,0.275894573,2.343412714,0.210907144,0.410813487,0.065730158,5.316911876,0.106338238,3.270748906,0.163537445,0.615850236,0.21619441,0.661034735,0.512808195,0.44062136,0.683708328,0.169954018,0.536440388,3.31662479,0.857186509,0.227836057,0.108019257
Kerguelen,KER3,CAT2.3D,121,136.5,137.6,137.1,137.1,0.55,6053,7165,6395,6492,556,0.01479,0.00133,23250.58333,55415.25,1.308333333,-7.838485646,2.957206892,-4.976981872,0.543974335,-6.057351532,1.678262657,-6.965051497,3.289966,-3.291823421,0.638657188,-6.77293422,3.009340753,-5.337849694,1.089946318,-6.168480502,3.040242608,-10.67658898,36.98478911,-6.888618619,6.201001379,-5.612939646,1.863552031,-3.847426067,0.418849839,0,-1.919972142,6.825848313,1.920371848,0.146602392,-1.920371849,49682.08333,163.3197969,506.8236424,0.10151877,253.7097483,190.4222382,0.188348847,0.027345604,0.003973301,0.027345604,393.7344417,86.65,13.35,0.67,87.27,4.36,50.45,4.36,4.9738,6.257,1.1324,0.1512,0.1977,0.0022,0.0031,139.8,7.552257772,1.359406399,9.304142789,1.209538563,7.15277797,1.001388916,3.890900612,0.466908073,7.253205559,1.305577001,-0.298283696,-0.020879859,1.701706567,0.918921546,1.250219082,0.175030671,2.216191199,0.199457208,1.373238003,0.21971808,4.963163064,0.099263261,3.45657468,0.172828734,0.377267629,0.109298034,0.27706212,0.472353435,0.194013198,0.444318615,0.204192021,0.492867345,3.464101615,0.900180678,0.332009989,0.108864948
Kerguelen,KER3,CAT2.3D,124,140.5,141.6,141,141,0.55,6202,7698,6646,6775,748,0.01199,0.00137,22309.83333,53542.5,1.288333333,-8.344335284,10.31466595,-5.10351709,0.882124486,-6.487512222,1.719242532,-7.154751217,3.269649232,-3.249348543,0.742777076,-6.305628206,3.825163663,-5.259807512,0.688322826,-6.038394483,3.521437292,-12.34330022,40.9380955,-7.981795221,15.8429802,-5.119761438,1.659612024,-3.780337294,0.3758818,0,-1.913816451,6.781540005,1.914011332,0.147516231,-1.914011332,47865.58333,243.903421,485.3397123,0.088300451,505.3222794,148.1007796,0.138622137,0.020551231,0.00304777,0.020551232,594.7935407,87.12,12.88,0.64,94.44,4.72,54.59,4.72,4.8707,6.271,1.1127,0.1433,0.1916,0.0017,0.0025,145.2,7.067084063,1.272075131,9.256703804,1.203371494,6.313054374,0.883827612,3.539200716,0.424704086,7.308950446,1.31561108,-0.533991538,-0.037379408,1.700251595,0.918135861,1.058329368,0.148166112,2.087262755,0.187853648,0.422866027,0.067658564,4.812436282,0.096248726,3.090709827,0.154535491,1.236127936,0.172846386,0.265007984,0.456989926,0.228592613,0.606626896,0.130864642,0.583174435,3.31662479,1.984889334,0.324158077,0.099430757
Kerguelen,KER3,CAT2.3D,130,148.3,149.4,148.9,148.9,0.55,6577,7997,7507,7444,710,0.0129,0.00128,22427.91667,53799.08333,1.340833333,-7.380719776,3.269925529,-5.040820431,0.655997446,-5.697995772,1.407746525,-6.561657997,1.953095329,-3.651222821,0.845900548,-6.987038414,4.495635483,-5.24876763,0.757377334,-6.265211626,3.282249807,-12.34676441,40.94958492,-7.103475374,9.410019913,-4.924988615,1.516090413,-3.755229344,0.398132,0,-1.91387362,6.782001741,1.91406435,0.14751002,-1.914064349,48031.33333,276.6420261,1007.023649,0.094720482,642.1406612,156.3051357,0.145431429,0.021229386,0.00310004,0.021229388,741.92334,83.47,16.53,0.83,91.09,4.55,52.65,4.56,4.3715,5.8796,1.2352,0.2042,0.2849,0.0026,0.0039,149.4,7.419880282,1.335578451,9.227768855,1.199609951,7.131222264,0.998371117,4.061394462,0.487367335,7.106203313,1.279116596,-0.359421779,-0.025159525,1.794942521,0.969268961,1.442270665,0.201917893,2.257125823,0.203141324,1.410410019,0.225665603,4.822679646,0.096453593,4.135187607,0.20675938,0.44303613,0.130137039,0.247059945,0.297652717,0.231675959,0.643425042,0.144296221,0.523884906,3.31662479,1.324706488,0.307836328,0.106020688
Kerguelen,KER3,CAT2.3D,133,152.3,153.4,152.8,152.8,0.55,7007,8108,7744,7693,551,0.01762,0.00132,23022.91667,55877.75,1.296666667,-6.985435132,2.026159836,-4.894359403,0.353060955,-5.439231627,0.91203126,-6.534224002,1.887338795,-3.214485567,0.315742511,-6.708448349,4.760154655,-5.243476976,0.708690752,-6.144234851,2.100961106,-12.35800927,40.9868799,-6.348070591,5.607830595,-4.501947929,0.533403467,-3.644454654,0.260402077,0,-1.907658324,6.74075134,1.907952372,0.14841622,-1.907952372,48613.41667,182.8036494,627.7023216,0.097172137,346.1178092,166.2643022,0.147804633,0.021827685,0.003225335,0.021827685,476.3027033,79.14,20.86,1.04,89.21,4.46,51.57,4.46,4.6678,6.4252,1.2418,0.259,0.3695,0.0046,0.0069,150.2,7.650776683,1.377139803,9.265116339,1.204465124,7.34644169,1.028501837,4.22799806,0.507359767,7.470199944,1.34463599,-0.31378626,-0.021965038,1.981386218,1.069948558,1.783264908,0.249657087,2.499473413,0.224952607,1.712660524,0.274025684,4.88997781,0.097799556,4.455332659,0.222766633,0.290054921,0.072136295,0.167676489,0.28883901,0.098224896,0.709576106,0.135156644,0.341940235,3.31662479,0.883391341,0.118482816,0.071451589
Kerguelen,KER3,CAT2.3D,134,153.6,154.8,154.2,154.2,0.6,7213,8118,7809,7771,453,0.01827,0.00114,23100,55776.53846,1.303076923,-6.826053101,2.548001703,-4.863420154,0.630120184,-5.360364835,0.672728561,-6.405524946,1.955350958,-3.036169148,0.589902434,-6.709957829,5.552469599,-5.228831153,0.644496811,-5.947217357,2.595948186,-9.915410634,35.75052146,-6.579245722,5.612673049,-4.525662657,0.831208491,-3.6615106,0.314408767,0,-1.908907273,6.752189632,1.909383891,0.148242751,-1.909383891,48268.30769,116.3543439,547.3803698,0.087596101,230.4355964,202.8347186,0.219178382,0.032294825,0.004764269,0.032294824,329.4165005,78.73,21.27,1.06,89.27,4.46,51.6,4.46,5.3135,7.3724,1.0024,0.2133,0.3066,0.0039,0.0058,150,8.076024616,1.453684431,9.560079434,1.242810326,7.817013634,1.094381909,4.602053337,0.5522464,7.928900028,1.427202005,0.145474278,0.010183199,2.544804358,1.374194353,2.34677004,0.328547806,3.005900543,0.270531049,2.226931431,0.356309029,5.332447493,0.10664895,4.962750192,0.24813751,0.373275986,0.129563181,0.125500518,0.305260065,0.19429169,0.827496944,0.123258295,0.43649795,3.605551275,0.853087616,0.183665587,0.085868594
Kerguelen,KER3,CAT2.3D,136,156.4,157.6,157,157,0.575,7616,8141,7944,7926,262,0.01794,0.00066,23238.07692,56094.07692,1.312307692,-7.040462363,1.7008385,-4.911985228,0.506180812,-5.346834921,0.665843166,-6.588664698,2.688156802,-3.140052926,0.368523318,-6.887785523,3.363496785,-5.308898054,0.781859673,-5.934318371,2.22974846,-12.36440999,41.00810869,-6.641202032,9.620168403,-4.581137896,0.599846888,-3.673095437,0.288578484,0,-1.907810168,6.7401748,1.907892736,0.1484212,-1.907892735,48924.61538,224.4350171,735.1949244,0.087383622,559.8700971,118.3170447,0.138405825,0.020416528,0.003012581,0.020416528,596.5861964,79.12,20.88,1.04,90.48,4.52,52.3,4.52,3.7018,5.1844,1.302,0.2719,0.3944,0.0049,0.0073,148.7,7.787283035,1.401710946,9.428468537,1.22570091,7.629767737,1.068167483,4.358618748,0.52303425,7.6323791,1.373828238,0.013943246,0.000976027,2.478133771,1.338192237,2.328338972,0.325967456,2.758829026,0.248294612,1.87646413,0.300234261,5.146354232,0.102927085,4.688267286,0.234413364,0.241580512,0.103050149,0.124530339,0.407997208,0.117362136,0.488327747,0.147273439,0.375737923,3.31662479,1.448558312,0.130938405,0.078565474
Kerguelen,KER3,CAT2.3D,139,160.4,161.5,160.9,160.9,0.55,8097,8386,8257,8255,145,0.00563,0.00012,23838.66667,57027.33333,1.344166667,-7.81981299,3.601541448,-4.940302472,0.462781002,-5.87192068,1.466917763,-6.922214391,3.041910876,-3.672278785,0.381652067,-7.308987366,9.423845185,-5.196756002,0.501321883,-6.005169227,2.765021396,-12.41493284,41.17567403,-7.331460222,12.82218407,-5.01449045,1.573198128,-3.774733242,0.304844968,0,-1.908652566,6.746478836,1.90882208,0.148284218,-1.908822079,51454.33333,123.1468697,384.1082549,0.084149038,330.0714684,136.8392942,0.140798187,0.020791902,0.003071103,0.020791901,376.5651781,82.81,17.19,0.86,92.67,4.63,53.57,4.63,5.3969,7.7715,1.1208,0.1927,0.2871,0.0011,0.0016,151.1,6.991714221,1.25850856,9.283157293,1.206810448,6.713613428,0.93990588,3.700674249,0.44408091,6.826716341,1.228808941,-0.270598605,-0.018941902,2.403930905,1.298122689,2.037845483,0.285298368,2.054337075,0.184890337,0.179693141,0.028750902,4.89685935,0.097937187,3.94369146,0.197184573,0.460566186,0.093674629,0.24981907,0.439441876,0.103927858,1.289350318,0.096468236,0.460440213,3.31662479,1.748926364,0.313730407,0.080759341
Kerguelen,KER3,CAT2.3D,141,163,164.1,163.5,163.5,0.55,8269,9006,8765,8724,369,0.00533,0.00024,23441.16667,55894.16667,1.304166667,-7.828369982,2.555548785,-5.00105636,0.513005573,-6.020862156,1.102518425,-6.824591796,2.758710863,-3.811729594,0.293051066,-6.644599885,4.877426074,-5.179160281,0.500275847,-5.784062278,1.139329512,-12.39531896,41.11062213,-7.416575739,17.54836258,-4.807248475,1.56040549,-3.785820093,0.292253021,0,-1.893500982,6.64456843,1.893666888,0.150538667,-1.893666888,50554.41667,183.5215288,562.0747012,0.053335701,323.452247,134.0853414,0.113672514,0.016984713,0.002538499,0.016984714,419.2574515,85.08,14.92,0.75,93.91,4.7,54.28,4.7,4.9738,7.2517,1.0741,0.1603,0.2417,0.0009,0.0013,155.4,6.869818303,1.236567295,9.261852366,1.204040808,6.141701134,0.859838159,3.569394638,0.428327357,6.793678874,1.222862197,-0.307457237,-0.021522007,2.393714486,1.292605823,1.985329096,0.277946073,1.996427572,0.179678481,-0.266303122,-0.0426085,4.889096188,0.097781924,3.486952004,0.1743476,0.326447114,0.102579443,0.18311637,0.404230897,0.076881389,0.734043608,0.096594007,0.196977394,3.31662479,2.366100367,0.324594308,0.077196754
Kerguelen,KER3,CAT2.3D,142,164.3,165.5,164.9,164.9,0.575,8355,9352,9035,8976,499,0.00561,0.00033,23958.38462,56345.53846,1.32,-8.375046542,6.503290534,-5.020179666,0.69873335,-6.335572261,1.600321126,-6.973937095,3.140674299,-3.858952278,0.367150141,-6.756693266,4.715754913,-5.244431178,0.546730675,-5.87593774,2.742231007,-12.41268508,41.16821904,-7.507695239,11.03679268,-5.146663813,1.954796043,-3.822505971,0.448347686,0,-1.897901978,6.673420584,1.897996077,0.14988908,-1.897996077,51410.46154,209.7961465,640.3050855,0.073029674,480.7505217,119.2852646,0.114815759,0.017192361,0.002575174,0.017192361,535.6313433,85.4,14.6,0.73,93.45,4.67,54.02,4.67,5.6422,8.294,0.9777,0.1427,0.2169,0.0008,0.0013,157.9,7.030619004,1.265511421,9.356446191,1.216338005,6.14254989,0.859956985,3.682957507,0.441954901,6.983852658,1.257093479,-0.161290134,-0.011290309,2.515395679,1.358313667,2.076177823,0.290664895,2.122239853,0.191001587,0.004092442,0.000654791,5.067651943,0.101353039,3.582083901,0.179104195,0.776507987,0.139184929,0.252592988,0.450344512,0.095142441,0.697938285,0.104249757,0.466688234,3.31662479,1.470064025,0.379818095,0.117291559
Kerguelen,KER3,CAT2.3E,150,166.5,167.5,167,167,0.5,8486,9878,9440,9355,696,0.00551,0.00043,22916.63636,53492.81818,1.284545455,-8.493992798,9.315886206,-5.31377118,0.748770202,-6.57676386,2.666867505,-7.150258052,3.217853124,-4.244902495,0.38197924,-6.7816975,5.660314887,-5.256949669,0.710039494,-6.07362467,2.182705855,-12.36519381,41.01070832,-7.41998632,7.24569174,-5.144088711,1.109087356,-3.76072261,0.520164804,0,-1.908022313,6.745320396,1.908462874,0.148365123,-1.908462874,48961.63636,264.7905862,891.9459421,0.073941008,580.8738715,215.6218913,0.197175932,0.02910381,0.004299314,0.029103809,720.4644714,83.09,16.91,0.85,96.03,4.8,55.51,4.8,2.985,4.5939,1.322,0.2235,0.3552,0.0012,0.0021,166.6,7.185696335,1.29342534,9.410257826,1.223333517,6.715342349,0.940147929,3.895118558,0.467414227,6.869712775,1.2365483,-0.248683924,-0.017407875,2.603610074,1.40594944,2.250283252,0.315039655,2.118487274,0.190663855,0.098552554,0.015768409,5.088868007,0.10177736,3.965129796,0.19825649,1.096761727,0.140911262,0.405498443,0.450033146,0.089985398,0.834645734,0.135066824,0.359374504,3.31662479,0.976510121,0.215604244,0.138315121
Kerguelen,KER3,CAT2.3E,152,169.1,170.2,169.6,169.6,0.55,8640,10529,9944,9823,945,0.00867,0.00086,23838.75,55856.58333,1.305,-8.234100101,5.999524027,-5.255535631,0.733641193,-6.526133467,1.37539118,-7.171592817,3.50421906,-3.951247484,0.750806212,-6.627503099,3.79569225,-5.172832463,0.766569791,-5.904231049,2.757898047,-12.40270143,41.13510704,-8.491512109,17.93990312,-5.164893288,2.642727083,-3.761286719,0.465962746,0,-1.894867177,6.65389323,1.895026346,0.150340893,-1.895026346,50919.91667,272.6996766,783.8817696,0.069347609,431.5213749,139.8129432,0.130085326,0.019601262,0.002954636,0.019601261,500.8435536,83.72,16.28,0.81,91.84,4.59,53.08,4.59,4.7687,7.4725,1.0131,0.1649,0.2667,0.0014,0.0025,171.6,7.600008192,1.368001475,9.738974031,1.266066624,7.030896949,0.984325573,4.333563539,0.520027625,7.761728737,1.397111173,0.309071063,0.021634974,3.018080981,1.62976373,2.621177817,0.366964894,2.698976493,0.242907884,0.725204427,0.116032708,5.530741212,0.110614824,4.302810016,0.215140501,0.728619273,0.139593991,0.21075131,0.488624933,0.190017511,0.572718291,0.148191498,0.467105373,3.31662479,2.112686514,0.511671188,0.123883868
Kerguelen,KER3,CAT2.3E,156,174.6,175.7,175.1,175.1,0.55,9715,10684,10370,10317,485,0.01159,0.00058,24150.41667,56959.25,1.314166667,-8.580962041,9.161083535,-5.330200028,0.751264235,-6.656713389,2.579663261,-6.905736388,2.234684852,-3.465666477,1.399545225,-6.111169029,2.583186024,-5.230356446,0.859652696,-5.866929769,2.326074809,-12.40597367,41.14595982,-6.997868104,9.635307364,-5.089923956,2.005060868,-3.73858762,0.537550348,0,-1.900483845,6.69103439,1.900633797,0.149494094,-1.900633798,51049.41667,212.2174949,776.7412258,0.034498573,528.8282287,144.25472,0.114393604,0.017165179,0.00257635,0.017165179,627.0949556,84.94,15.06,0.75,98.59,4.93,56.99,4.93,4.5679,7.3361,1.1037,0.1663,0.2753,0.0019,0.0033,170.6,7.157413249,1.288334385,9.365560637,1.217522883,6.20220284,0.868308398,3.737900286,0.448548034,7.411706068,1.334107092,-0.31857825,-0.022300477,2.360640825,1.274746045,1.775094847,0.248513279,2.002721957,0.180244976,0.214952661,0.034392426,4.985819081,0.099716382,3.63255742,0.181627871,1.067605647,0.140944849,0.387528065,0.323598343,0.403831481,0.422699161,0.164358339,0.396472244,3.31662479,1.376891822,0.39392747,0.143784339
Kerguelen,KER3,CAT2.3E,158,177.2,178.3,177.8,177.8,0.55,10207,10729,10559,10540,261,0.01202,0.00033,24389.75,65545.75,1.443333333,-8.796782868,11.09840538,-5.265849165,0.614088697,-6.9042187,2.979566489,-7.009361801,3.261977258,-1.243571178,0.852443239,-5.319346207,3.265543586,-5.17817261,0.616196678,-5.858514632,2.473152494,-9.477026644,32.8293833,-7.534786224,12.32621789,-5.123940413,2.188929064,-3.702793671,0.322831029,0,-1.896182998,6.660568914,1.895867883,0.150237827,-1.895867882,48803.91667,624.6823375,7878.512655,0.155407578,1437.304421,133.0478098,0.181956312,0.027018352,0.004015724,0.027018352,1518.574299,81.2,18.8,0.94,93.28,4.66,53.92,4.66,4.3715,7.1036,1.0886,0.2047,0.3428,0.0025,0.0042,170.3,7.078389299,1.274110074,9.267958528,1.204834609,6.293748738,0.881124823,3.807382975,0.456885957,8.341916084,1.501544895,0.145396641,0.010177765,2.424437461,1.309196229,2.169028999,0.30366406,2.605293796,0.234476442,0.305829811,0.04893277,4.829528242,0.096590565,3.893131467,0.194656573,1.261643665,0.116617221,0.431557374,0.465374359,0.685480055,0.613899427,0.118998868,0.422146679,3.464101615,1.63590811,0.427196432,0.0871858
Kerguelen,KER3,CAT2.3E,159,178.6,179.6,179.1,179.1,0.5,10375,10784,10665,10648,205,0.01627,0.00036,22739.45455,53365.90909,1.293636364,-8.7274606,8.370600838,-5.381071455,1.670255984,-6.937925826,2.809230916,-7.099528105,4.315590776,-3.747788649,1.615386431,-6.779647501,6.999328869,-5.178993299,0.821367182,-5.97933535,1.752109933,-11.09903856,36.81134645,-7.81920204,13.16648435,-5.070760044,1.871393867,-3.679401077,0.331555174,0,-1.906527625,6.733920399,1.906968711,0.148558148,-1.906968711,48319.63636,1108.100931,2317.862871,0.108836825,1814.467049,334.6352696,0.136834701,0.020409659,0.003044998,0.02040966,2129.047499,82.89,17.11,0.86,92.98,4.65,53.75,4.65,5.9366,9.7656,0.7281,0.1246,0.2112,0.002,0.0035,171.7,6.863277494,1.235389949,9.170264852,1.192134431,5.894420995,0.825218939,3.491244261,0.418949311,7.648459214,1.376722658,-0.158021014,-0.011061471,2.009265494,1.085003367,1.483236918,0.207653169,2.221452289,0.199930706,-0.331516993,-0.053042719,4.695284089,0.093905682,3.702839719,0.185141986,0.959110699,0.310394686,0.404909333,0.607870088,0.431023887,1.032403066,0.158595915,0.293027541,3.31662479,1.683865475,0.369055891,0.09011118
Kerguelen,KER3,CAT2.3E,163,183.8,184.9,184.3,184.3,0.55,10536,10945,10786,10776,205,0.08283,0.00182,23110.5,55527.41667,1.431666667,-6.527050754,3.737099886,-5.287647513,0.781820048,-5.611853516,1.020598345,-6.308288371,3.027802939,-2.762362004,1.43347827,-6.547755427,5.801962155,-5.34629624,0.714610242,-6.181641213,3.65304994,-9.86473473,34.17244351,-6.06321364,9.543753427,-5.236373997,1.719177795,-3.318225265,0.635838226,0,-1.90505569,6.717491094,1.903098677,0.149359515,-1.903098677,47889.66667,1057.396159,1292.134348,0.100889979,2881.56204,176.1025011,0.389079746,0.060134893,0.00933067,0.060134894,2988.885817,70.8,29.2,1.46,27.51,1.38,15.9,1.38,4.3715,7.3222,1.2521,0.3657,0.6308,0.0303,0.0529,174.7,10.25429199,1.845772558,9.17342865,1.192545724,7.878576999,1.10300078,5.966560661,0.715987279,9.353775171,1.683679531,-0.815957346,-0.057117014,0.850692844,0.459374136,1.467002702,0.205380378,4.779011324,0.430111019,4.32037064,0.691259302,3.778192217,0.075563844,5.927646081,0.296382304,0.572555665,0.147857823,0.181864751,0.479972183,0.518932083,0.8860994,0.133664543,0.590951466,3.464101615,1.574042083,0.328314554,0.19161997
