Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,K_sd_fr,Ca_sd_fr,Ti_sd_fr,Mn_sd_fr,Fe_sd_fr,Co_sd_fr,Ni_sd_fr,Cu_sd_fr,Zn_sd_fr,Rb_sd_fr,Sr_sd_fr,Zr_sd_fr,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,Water_Content,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Wet_density,Dry_density,Dry_density_err,DMAR,DMAR_err,DMAR_err_pc
Isla Hermite,HER42PB,HER42PB1I,317,354.3,355.4,354.9,354.9,0.6,3880,4476,4140,4150,298,0.0466,0.00342,18684.71429,49720.85714,1.238571429,-0.98257808,1.15203364,-0.047117432,-0.323332451,3.642457982,-0.377028959,0.095026554,-0.067578504,-6.15953459,-0.033705664,1.774705948,1.326651556,0.152253582,0.11149038,0.00968937,0.047742921,0.313792189,0.145608651,0.009024863,0.02011201,17.42179471,0.011683488,0.131120197,0.186730154,30763.14286,5509.428571,5.586319704,1.719919287,0.179152927,-1.719919287,36272.57143,932.4784946,179.1050503,0.170448142,0.030651017,0.005514912,0.030651017,1038.955703,0.154953164,0.096777018,0.205643002,0.147658921,0.086148472,0.386200177,0.094972017,0.297609579,2.828427125,0.346632787,0.073882773,0.140752976,3.460163178,4.678880026,2.389289017,0.611526767,4.263085494,-3.542225309,-3.06819753,-2.016924497,-1.896242526,-2.340289317,0.149008691,-2.688073994,0.622829372,0.608254403,0.334500462,0.073383212,0.767355389,-0.247955772,-1.656826666,-0.28236943,-0.170661827,-0.374446291,0.002980174,-0.1344037,72.76,27.24,1.36,34.33,1.72,19.91,1.72,0.9879,0.3699,1.2081,0.0172,0.0576,333.9
Isla Hermite,HER42PB,HER42PB1I,320,358.3,359.6,358.9,358.9,0.7,3920,4598,4230,4236,339,0.0474,0.00387,17821,46478.14286,1.331428571,-0.758340275,1.152505502,-0.239798022,-0.501952665,3.437802126,-0.77431222,0.102199503,-0.293632333,-4.7978766,-0.337732186,1.673232453,1.337904717,0.39516134,0.393653688,0.083805301,0.193374621,1.301910555,0.622157461,0.01423187,0.065707338,12.69398831,0.122734404,0.431841532,0.195647923,29716.85714,5279,5.633186105,1.727965802,0.177768921,-1.727965802,34995.85714,1252.783624,220.5130382,0.231532466,0.040479595,0.007085881,0.040479595,1378.893449,0.521087107,0.341563392,0.349482871,0.385244735,0.378704331,0.80349689,0.139255769,0.223774191,2.645751311,0.363407482,0.258088188,0.146234571,3.359572366,4.720548919,2.30617242,0.519155507,4.229543563,-3.662354059,-2.938345834,-1.872070605,-1.775798531,-2.456612907,0.312131199,-2.741942038,0.604723026,0.613671359,0.322864139,0.062298661,0.761317841,-0.256364784,-1.58670675,-0.262089885,-0.159821868,-0.393058065,0.006242624,-0.137097102,79.77,20.23,1.01,51.41,2.57,29.82,2.57,0.9361,0.2374,0.7824,0.0113,0.038,337.8
Isla Hermite,HER42PB,HER42PB1J,329,361.3,362.5,361.9,361.9,0.6,3981,4660,4290,4297,340,0.0511,0.00412,16970.85714,46997.14286,1.317142857,-0.692587387,1.023175043,0.215036454,-0.319799305,3.719272148,-0.850340147,-0.253841337,-1.028805849,-4.317563039,-0.195819503,1.71174765,0.989525273,0.244369765,0.071996897,0.046250821,0.064484438,0.170015844,0.362030192,0.056096057,0.504407594,11.42319807,0.074119064,0.170569163,0.124294483,26105.14286,5153.428571,5.067445321,1.62251697,0.197464332,-1.62251697,31258.57143,757.0203495,157.3720191,0.138462728,0.027315596,0.005391006,0.027315597,858.1685649,0.352836003,0.070366158,0.21508363,0.201640333,0.045712128,0.4257475,0.220988661,0.490284532,2.645751311,0.378507057,0.099646208,0.125610216,3.456791548,4.666674971,2.323382979,0.685461759,4.383183004,-3.402508844,-3.359331701,-1.934245803,-1.772458848,-2.370673137,0.082281913,-2.758557841,0.622222479,0.606667746,0.325273617,0.082255411,0.788972941,-0.238175619,-1.814039118,-0.270794412,-0.159521296,-0.379307702,0.001645638,-0.137927892,66.62,33.38,1.67,26.74,1.34,15.51,1.34,0.9275,0.4647,1.5746,0.0237,0.0824,346.9
Isla Hermite,HER42PB,HER42PB1J,335,369.7,370.8,370.2,370.2,0.6,4092,4837,4458,4460,372,0.0516,0.00438,17845,48686.66667,1.323333333,-0.903037165,0.989616338,-0.129512885,-0.352155057,3.837328789,-1.278521441,-0.030289518,-0.69038322,-3.989741217,-0.37753713,1.593755092,1.330477414,0.217657281,0.06535951,0.026318022,0.055058596,0.4318578,1.028633956,0.008448225,0.432638549,9.772830187,0.180759946,0.075702796,0.181397764,28629,5251.333333,5.45211888,1.695714743,0.183521372,-1.695714742,33880.33333,873.0053837,102.5020325,0.143474819,0.02638641,0.004854974,0.02638641,929.225197,0.241028044,0.066045302,0.203207748,0.156347594,0.112541256,0.804549633,0.27891581,0.626664345,2.449489743,0.478787202,0.047499642,0.136340356,3.305590453,4.44579903,2.214540513,0.588006178,4.372862079,-3.332557594,-3.307727927,-1.823530098,-1.435881364,-2.339820814,-0.113267777,-2.574012679,0.595006282,0.577953874,0.310035672,0.070560741,0.787115174,-0.233279032,-1.786173081,-0.255294214,-0.129229323,-0.37437133,-0.002265356,-0.128700634,64.71,35.29,1.76,20.51,1.03,11.9,1.03,1.0516,0.5734,1.9757,0.0296,0.1045,353
Isla Hermite,HER42PB,HER42PB1J,340,376.7,377.9,377.3,377.3,0.6,4223,4930,4602,4596,353,0.0518,0.00407,20578.42857,54970.14286,1.375714286,-1.376820785,1.108085865,-0.622115712,-0.987356018,4.245169952,0.42109255,0.701959162,0.107665602,-5.653486904,-1.163246685,1.288347689,1.930705285,0.955360339,0.173861199,0.217275352,0.505346005,0.345147083,0.091226955,0.082918191,0.031866011,15.99047571,1.250123851,0.20658284,0.25240942,35840.85714,5797.285714,6.184014585,1.821854102,0.161743845,-1.821854103,41638.14286,264.2444755,117.3210897,0.10105048,0.016247705,0.002612929,0.016247706,355.6999806,0.693888666,0.15690228,0.349252314,0.511817415,0.081303478,0.21664348,0.118123953,0.295972068,2.828427125,1.074685076,0.160347119,0.130734308,3.397256755,4.46928421,2.283953751,0.57467344,4.619919549,-3.528404802,-2.78284555,-1.883469336,-1.801969709,-2.27474447,-0.010676223,-3.062977615,0.611506216,0.581006947,0.319753525,0.068960813,0.831585519,-0.246988336,-1.502736597,-0.263685707,-0.162177274,-0.363959115,-0.000213524,-0.153148881,73.49,26.51,1.33,30.47,1.52,17.67,1.53,1.0527,0.3798,1.3267,0.0197,0.0703,357.2
Isla Hermite,HER42PB,HER42PB1J,342,379.6,380.9,380.3,380.3,0.6,4267,4992,4665,4654,362,0.0557,0.00443,20230.5,52165.25,1.32875,-1.590157687,0.89249417,-0.664184255,-1.096780707,3.66891302,-0.315247956,0.448602616,-0.035147421,-3.632459682,-0.796798356,1.229933369,1.890832891,0.594303613,0.078721682,0.120248959,0.778321899,0.605159803,0.164499837,0.065816164,0.012105222,10.27414749,1.038481426,0.314976077,0.16225308,36434.625,5663.75,6.436150014,1.861724712,0.155436682,-1.861724713,42098.375,346.336722,156.7324836,0.138898893,0.021744727,0.003405089,0.021744728,470.2755841,0.373738792,0.088204141,0.181047591,0.709642223,0.164942532,0.521810954,0.146713733,0.344412817,2.828427125,1.303317732,0.256091984,0.085810375,3.59876807,4.618244203,2.316194413,0.64801654,4.370655652,-3.573490893,-3.386411402,-1.826951017,-1.861946011,-2.238571239,0.055736253,-2.720244568,0.647778253,0.600371746,0.324267218,0.077761985,0.786718017,-0.250144362,-1.828662157,-0.255773142,-0.167575141,-0.358171398,0.001114725,-0.136012228,61.16,38.84,1.94,16.76,0.84,9.72,0.84,0.9168,0.5822,2.045,0.0324,0.1165,359.2
Isla Hermite,HER42PB,HER42PB1J,346,385.3,386.5,385.9,385.9,0.6,4432,5044,4758,4755,306,0.0555,0.00366,19025.14286,49001.71429,1.328571429,-1.179678042,0.978208415,-0.280898226,-0.405037827,3.629002714,-0.321656218,0.348017606,-0.178768731,-5.794326972,-0.261125719,1.646630274,1.819632727,0.723548404,0.135809655,0.065480951,0.173247565,0.470535848,0.190421409,0.044313174,0.061616503,16.38883158,0.169527845,0.303671208,0.260290924,33196.71429,5464.285714,6.077630091,1.804097294,0.164707644,-1.804097295,38661,1452.945596,222.4767511,0.211922594,0.034693081,0.005685497,0.034693081,1607.981032,0.613343962,0.138835092,0.233112725,0.427731815,0.129659823,0.592002883,0.127330266,0.344671589,2.828427125,0.649219255,0.184419789,0.143045857,2.978748875,4.488797894,2.059428255,0.106819861,5.478397807,-3.283165341,-2.95521506,-1.264808085,-1.422156721,-2.933028448,0.234062078,-3.487881115,0.536174798,0.583543726,0.288319956,0.012818383,0.986111605,-0.229821574,-1.595816133,-0.177073132,-0.127994105,-0.469284552,0.004681242,-0.174394056,84.78,15.22,0.76,72.9,3.65,42.29,3.65,1.0203,0.1832,0.6509,0.0102,0.0368,361.9
Isla Hermite,HER42PB,HER42PB1J,349,389.6,390.9,390.2,390.3,0.6,4505,5110,4840,4833,302,0.0566,0.00363,16655.85714,44073.71429,1.35,-0.87376953,0.840554333,-0.419630126,-0.613372387,3.225580731,-1.070797234,-0.358937345,-0.839685513,-2.545315829,-0.162538674,1.582131693,1.23577988,0.201080298,0.134253666,0.154281739,0.066960877,0.61294828,1.100979052,0.094492893,0.339413439,3.143518922,0.043397424,0.168011222,0.154245921,28745,5057.142857,5.683215088,1.737118001,0.176098101,-1.737118001,33802.14286,1331.462104,152.1298005,0.172381133,0.030609749,0.005438862,0.030609748,1450.995455,0.230129675,0.159720391,0.367661256,0.109168391,0.190027264,1.028186305,0.263257347,0.404214952,1.235021166,0.266997525,0.106192944,0.124816663,3.396295138,4.582311577,2.085673313,0.480814063,4.977161386,-3.460903712,-3.170703804,-1.654315426,-1.886585131,-2.391471213,0.088423862,-3.046700052,0.611333125,0.595700505,0.291994264,0.057697688,0.895889049,-0.24226326,-1.712180054,-0.23160416,-0.169792662,-0.382635394,0.001768477,-0.152335003,77.35,22.65,1.13,58.85,2.94,34.13,2.94,1.0018,0.2933,1.051,0.0166,0.0606,364.8
Isla Hermite,HER42PB,HER42PB1J,352,394,395.2,394.6,394.6,0.6,4674,5148,4912,4910,237,0.0562,0.0028,19082.57143,50454.42857,1.332857143,-1.157186386,1.038100582,-0.096448446,-0.510393314,3.88545164,-0.363043602,0.245523031,-0.114708235,-5.851587705,-0.438242418,1.636732457,1.725802397,0.353646435,0.114840784,0.016642896,0.137568378,0.441620403,0.315102799,0.061536061,0.027583233,16.55078939,0.290507355,0.263456309,0.220600602,32928.14286,5305.714286,6.20618696,1.825140548,0.161260646,-1.825140548,38233.85714,1111.606859,74.10963564,0.190797273,0.030805981,0.00497777,0.030805981,1143.004437,0.30560888,0.110625873,0.172557428,0.269534052,0.113659992,0.867947533,0.250632542,0.240464275,2.828427125,0.662891915,0.160964798,0.127824948,3.350507755,4.784867468,2.234672771,0.418944112,4.501272366,-3.746831227,-2.844430322,-1.71427225,-1.984834934,-2.354628128,0.421477763,-3.066745373,0.603091396,0.622032771,0.312854188,0.050273293,0.810229026,-0.262278186,-1.535992374,-0.239998115,-0.178635144,-0.376740501,0.008429555,-0.153337269,81.35,18.65,0.93,58.47,2.92,33.91,2.92,1.0051,0.2304,0.8322,0.0129,0.0474,366.2
Isla Hermite,HER42PB,HER42PB1J,353,395.4,396.6,396,396,0.6,4721,5164,4936,4935,221,0.0562,0.00261,18728.71429,50460.85714,1.295714286,-0.830412179,1.143607929,0.105853164,-0.406119578,3.91899125,-0.424947071,0.202491313,-0.363978511,-5.987824093,-0.542730107,1.582520971,1.602546915,0.312980269,0.138531537,0.031859102,0.098561636,0.349731212,0.139270693,0.053024035,0.088508478,16.93612408,0.392273945,0.271745593,0.160046752,31663.71429,5302.714286,5.973208463,1.787093914,0.167477634,-1.787093914,36966.42857,482.7893655,125.575627,0.126480393,0.021021088,0.003494715,0.021021088,554.6100303,0.376897494,0.121135517,0.30097449,0.242691172,0.08924011,0.327736563,0.261858319,0.243169515,2.828427125,0.722779039,0.171716899,0.099870244,3.628479466,4.721754562,2.41714254,0.630586898,4.327007054,-3.608523454,-3.14574442,-2.118744962,-1.894061016,-2.218188079,0.251669378,-2.991377967,0.653126304,0.613828093,0.338399956,0.075670428,0.77886127,-0.252596642,-1.698701987,-0.296624295,-0.170465491,-0.354910093,0.005033388,-0.149568898,67.39,32.61,1.63,48.85,2.44,28.33,2.44,0.9787,0.4737,1.7147,0.0266,0.0976,366.6
Kerguelen,KER1,CAT1.1A,1,0,1.4,0.7,0.7,0.7,-66,-37,-57,-55,15,0.06522,0.04802,21128.75,48795.75,1.3875,-1.38200763,-0.065141775,-1.781393692,1.48297683,2.532208092,-0.761562281,0.13552892,-0.968445312,-1.245432095,-0.346309167,1.059809042,1.339769068,0.387269727,0.020668894,0.961539918,0.846858399,0.784510654,0.546828587,0.026806087,0.910621076,0.837957892,0.276287619,0.277585195,0.435713161,36172,5541.5,6.524206321,1.875439811,0.153299754,-1.875439811,41713.5,2850.288757,382.2220123,0.094865257,0.014569927,0.002238014,0.014569925,3229.35747,0.280222568,0.317290923,0.539768341,0.571053021,0.309812869,0.718035282,0.197788685,0.940291687,0.672825034,0.797806254,0.26192001,0.325215122,3.05552299,4.179317631,3.2298285,0.658397468,4.632793534,-2.968551989,-2.4931735,-2.555134253,-1.451464653,-4.232981293,-0.834160931,-1.220393503,0.549994138,0.543311292,0.45217599,0.079007696,0.833902836,-0.207798639,-1.34631369,-0.357718795,-0.130631819,-0.677277007,-0.016683219,-0.061019675,74.05,25.95,1.3,51.46,2.57,29.74,2.57,0.7873,0.2043,0.0204,0.0133,0.0111,83.6
Kerguelen,KER1,CAT1.1A,3,3.1,4.7,3.9,3.9,0.8,-62,96,-15,-7,79,0.064,-0.70916,14967.41176,49334,1.342352941,-1.607549203,0.41939495,0.339220127,-0.392447222,4.431461253,0.085867012,-0.496975049,-0.975177077,-2.695389395,-1.03920422,1.088962564,0.84183626,1.3582631,0.190167981,0.156322057,0.216552513,1.181091055,0.019632507,0.122894115,0.397402315,3.601254503,0.54687399,0.205893793,0.179428,20162.64706,4087.058824,4.921745546,1.591953719,0.203875802,-1.59195372,24249.70588,2676.600408,397.1135654,0.296725658,0.060277634,0.012290366,0.060277635,3041.255986,0.844927855,0.453434122,0.460827777,0.551800345,0.266524062,0.228638523,0.247284276,0.407518106,1.336079496,0.526243042,0.189073343,0.213138836,3.065522266,4.12144662,3.251890994,0.337588888,4.815412187,-3.050903243,-2.291592425,-2.692533381,-1.57338809,-4.043205495,-0.831130235,-1.109108086,0.551794008,0.535788061,0.455264739,0.040510667,0.866774194,-0.213563227,-1.237459909,-0.376954673,-0.141604928,-0.646912879,-0.016622605,-0.055455404,67.64,32.36,1.62,30.69,1.53,17.74,1.54,1.0018,0.5773,0.0681,0.0369,-0.405,-1096.3
Kerguelen,KER1,CAT1.1A,5,6.4,7.8,7.1,7.1,0.7,-44,156,39,45,100,0.06087,0.14127,17856.53333,63331.26667,1.379333333,-1.008998799,0.577870817,0.559167107,-0.652083932,4.624851979,-0.204152506,-0.496494921,-1.215485214,-2.581340907,-1.214011374,0.933477575,0.677200174,0.411275625,0.27410615,0.265133211,0.250255697,1.12267256,0.075721751,0.085375294,0.580609412,2.773440143,0.935651608,0.326445414,0.124933651,22545.66667,4478.466667,5.015835518,1.607084762,0.201586507,-1.607084761,27024.13333,3398.159495,280.7120708,0.544912226,0.108884272,0.022091369,0.108884273,3629.638862,0.407607646,0.474338108,0.474157381,0.383778353,0.242747782,0.37090777,0.171956027,0.477677067,1.07441839,0.770710743,0.349708898,0.184485557,3.010445798,3.95616439,3.497915473,0.190981721,4.737410788,-3.123680714,-2.519249822,-2.60414994,-1.569694839,-3.746093889,-0.838485506,-0.991563459,0.541880244,0.514301371,0.489708166,0.022917807,0.852733942,-0.21865765,-1.360394904,-0.364580992,-0.141272536,-0.599375022,-0.01676971,-0.049578173,41.4,58.6,2.93,16.32,0.82,9.44,0.82,1.644,1.2856,0.1748,0.0783,0.1923,245.7
Kerguelen,KER1,CAT1.1A,7,9.3,10.6,9.9,9.9,0.675,-33,222,88,92,128,0.05357,0.0779,21546.35714,63213.71429,1.381428571,-1.207739179,0.337196741,0.097998643,-0.856696505,4.701995164,0.144062997,0.255960061,-0.539558622,-3.8304918,-1.155692744,0.582878085,1.470087158,1.05066975,0.138215698,0.042146378,0.330773757,1.812723068,0.069450283,0.025860316,0.275821588,7.85944637,1.088880218,0.146014715,0.193912783,34171.85714,5453.285714,6.272813963,1.835516988,0.159645525,-1.835516987,39625.14286,670.8881435,180.0591478,0.243356859,0.039184349,0.006319067,0.039184349,689.6155961,0.869947558,0.409896305,0.430071036,0.386103778,0.385522104,0.482082727,0.101032623,0.511198556,2.051811303,0.942188331,0.250506441,0.131905637,2.963171005,4.058932699,3.1454685,0.066456812,4.921907812,-3.124631926,-2.213150253,-2.370516286,-1.608772381,-3.960067101,-0.73508173,-1.14371715,0.533370781,0.527661251,0.44036559,0.007974817,0.885943406,-0.218724235,-1.195101136,-0.33187228,-0.144789514,-0.633610736,-0.014701635,-0.057185857,82.51,17.49,0.87,50.79,2.54,29.36,2.54,0.9849,0.4178,0.0677,0.0224,0.0362,161.6
Kerguelen,KER1,CAT1.1A,8,10.7,12,11.4,11.4,0.65,-2,231,125,120,117,0.05185,0.0533,18073.14286,50747.71429,1.393571429,-0.800083586,0.734878234,0.621796941,-0.79599081,4.015047261,-0.483433506,-0.146321178,-0.654661446,-3.292537441,-1.280393043,1.02241302,1.059285555,0.767881109,0.378624143,0.343256655,0.304801472,1.192861142,0.241585162,0.026317762,0.275491704,5.260884223,1.385754162,0.38549999,0.187659683,27758.21429,5068,5.441802038,1.689112733,0.185652935,-1.689112732,32826.21429,4996.428512,479.4193603,0.5510286,0.105025335,0.020160458,0.105025335,5445.471713,0.959751109,0.515220244,0.552039794,0.382920843,0.297097659,0.4997278,0.179862973,0.420815531,1.597820622,1.082288106,0.377049179,0.177156842,3.08862552,4.276554046,3.383848905,0.152019133,4.711765876,-3.090722875,-2.330514544,-2.517969716,-1.58925195,-4.252778576,-0.803190976,-1.028384844,0.555952594,0.555952026,0.473738847,0.018242296,0.848117858,-0.216350601,-1.258477854,-0.35251576,-0.143032675,-0.680444572,-0.01606382,-0.051419242,71.8,28.2,1.41,28.93,1.45,16.72,1.45,1.1106,0.5808,0.0993,0.0301,0.0361,119.9
Kerguelen,KER1,CAT1.1A,9,12.1,13.6,12.8,12.8,0.725,17,240,179,147,112,0.05172,0.04216,20860.6875,54932.3125,1.32875,-1.334582314,0.536440591,0.49505812,-0.920713796,3.880683603,-0.886979622,0.193947537,-0.404213924,-2.708297893,-1.084957076,0.719541419,1.514073355,1.595699361,0.581382847,0.468134886,0.501853257,2.341513596,0.648859819,0.023836037,0.145946832,6.853795397,1.053080425,0.482793741,0.197291796,35799.1875,5683.0625,6.283538572,1.835266185,0.160042134,-1.835266186,41482.25,4346.571756,412.5288626,0.451484777,0.077326982,0.013361597,0.077326982,4716.295771,1.195654508,1.083778627,0.945616015,0.54506977,0.603376579,0.731538586,0.122899405,0.361063346,2.530665262,0.970619436,0.670974219,0.130305309,3.064792461,4.038111393,3.085372916,-0.032938452,4.515690152,-3.304806639,-2.347227369,-2.00352617,-1.599071712,-3.516285933,-0.663863043,-1.236247605,0.551662643,0.524954481,0.431952208,-0.003952614,0.812824227,-0.231336465,-1.267502779,-0.280493664,-0.143916454,-0.562605749,-0.013277261,-0.06181238,80.86,19.14,0.96,51.36,2.57,29.69,2.57,0.9577,0.412,0.075,0.0213,0.0212,99.7
Kerguelen,KER1,CAT1.1A,11,15.1,16.5,15.8,15.8,0.7,75,310,242,212,118,0.0359,0.02149,21094.13333,53044.6,1.298,-1.906073163,0.11998849,0.055740034,-1.10065868,3.595050331,-0.448149145,0.44859699,-0.264804047,-2.678163546,-0.482527531,0.793137202,1.867863064,0.842624521,0.031233619,0.02479992,0.455581391,0.739869218,0.257502026,0.059230993,0.133522171,5.450537273,0.411571864,0.290318664,0.20341348,37836.93333,5968.2,6.341275219,1.84674812,0.157802914,-1.84674812,43805.13333,1429.231985,208.73914,0.167135502,0.026820767,0.004309572,0.026820767,1586.244931,0.442073545,0.260305123,0.444921141,0.413917047,0.205802186,0.57459002,0.13203609,0.5042301,2.035177158,0.852950013,0.36603839,0.108901709,3.101093127,4.066444177,3.298128605,-0.03019176,4.412617114,-3.351912973,-2.405227991,-2.409957904,-1.423724631,-3.707151791,-0.591015151,-0.959100823,0.558196763,0.528637743,0.461738005,-0.003623011,0.79427108,-0.234633908,-1.298823115,-0.337394107,-0.128135217,-0.593144287,-0.011820303,-0.047955041,80.23,19.77,0.99,60.37,3.02,34.9,3.02,1.1536,0.454,0.0922,0.0163,0.0131,80.2
Kerguelen,KER1,CAT1.1A,13,18,19.4,18.7,18.7,0.7,137,410,302,293,137,0.03488,0.01756,23650.53333,61225.33333,1.335333333,-2.361548946,0.392727972,-0.257414792,-0.858188652,4.336154134,-0.167195871,0.792839969,0.061253493,-3.230586793,-0.986609127,0.133520936,2.145047676,1.984208575,0.190744902,0.121845188,0.339465434,1.9765577,0.110664366,0.114473334,0.021945466,8.145670441,1.269239082,0.093734995,0.280128627,42160.4,6328.666667,6.663959709,1.896331878,0.150175611,-1.896331879,48489.06667,1503.870758,213.7139833,0.190657371,0.028610431,0.004295984,0.028610431,1653.773066,0.840214885,0.485692172,0.473341827,0.395560385,0.455831974,0.661884561,0.144383909,0.358272891,2.521421328,1.286465984,0.702024696,0.130593194,2.578161678,3.969692169,2.276581673,-0.4330839,4.750056486,-3.09617523,-1.535851267,-2.355693468,-1.091710116,-3.758413985,-0.205845362,-1.097718679,0.464069102,0.516059982,0.318721434,-0.051970068,0.855010168,-0.216732266,-0.829359684,-0.329797085,-0.09825391,-0.601346238,-0.004116907,-0.054885934,84.04,15.96,0.8,86.82,4.34,50.19,4.34,1.0035,0.3415,0.0779,0.0119,0.0087,73.1
Kerguelen,KER1,CAT1.1A,17,24,25.5,24.7,24.7,0.725,419,522,483,479,52,0.04571,0.00626,21313.25,55199.625,1.315625,-1.895977466,0.422049741,0.686768692,-0.738607019,4.100911822,0.211524876,0.408047512,-0.287116088,-5.037252045,-0.907969431,1.214137898,1.823481506,1.490025267,0.142609259,0.263299752,0.216007198,0.500946607,0.076858638,0.057811165,0.128926499,13.7993059,0.879432908,0.339737064,0.128923017,36190,5810.9375,6.221014608,1.827452542,0.160899843,-1.827452542,42000.9375,2959.502886,340.313085,0.199418789,0.031997741,0.00513953,0.031997741,3285.555691,0.785887646,0.337896804,0.383389277,0.292452133,0.122154932,0.363355078,0.141677534,0.449039621,2.739451148,0.968571053,0.279817527,0.070701576,3.15545879,4.259383445,3.460004964,-0.013169402,4.43362441,-3.431965187,-2.573210195,-2.281587285,-1.584406317,-3.995551048,-0.636338121,-0.792244055,0.567982582,0.553719848,0.484400695,-0.001580328,0.798052394,-0.240237563,-1.389533505,-0.31942222,-0.142596569,-0.639288168,-0.012726762,-0.039612203,68.35,31.65,1.58,32.27,1.61,18.65,1.62,0.9932,0.505,0.1343,0.0231,0.0093,40.3
Kerguelen,KER1,CAT1.1A,20,28.6,30,29.3,29.3,0.7,525,645,568,573,60,0.05172,0.00665,22599.8,56713.06667,1.3,-2.591788471,0.170140964,0.027300401,-0.888665075,4.200876572,-0.0316584,0.860746847,0.232986004,-3.621407888,-1.258198173,0.686703063,2.212964156,2.933262017,0.041057914,0.008975956,0.287431434,0.690714002,0.020607656,0.120414919,0.08142494,14.02565244,2.284058467,0.398883871,0.30129956,39933.73333,6159,6.486858948,1.869421774,0.154267967,-1.869421774,46092.73333,953.2722192,174.0824928,0.179072244,0.027665373,0.004276096,0.027665374,1043.517435,1.131752089,0.241317042,0.32878476,0.323441803,0.164421399,0.650938018,0.139895859,0.349484256,3.872983346,1.81534079,0.580868053,0.136152029,2.879765228,3.834193469,2.8434191,-0.566756602,4.522462486,-3.08030306,-2.08450582,-1.876774259,-1.4354575,-3.51272456,-0.641962862,-0.88135562,0.518357741,0.498445151,0.398078674,-0.068010792,0.814043248,-0.215621214,-1.125633143,-0.262748396,-0.129191175,-0.56203593,-0.012839257,-0.044067781,81.83,18.17,0.91,81.98,4.1,47.39,4.1,1.0461,0.3713,0.1107,0.0192,0.0082,42.7
Kerguelen,KER1,CAT1.1A,23,33,34.4,33.7,33.7,0.675,557,763,653,655,103,0.05357,0.0095,16717.46667,50758.26667,1.342,-1.283552312,0.685958065,0.824978497,-0.858294375,3.99364019,-0.603610378,-0.525117265,-1.003017157,-2.171391096,-1.082540935,1.233261148,0.78968562,1.252973683,0.336994036,0.433717248,0.368716939,1.115326728,0.18354471,0.068138898,0.442627826,2.553038462,0.700698581,0.419686625,0.081772617,23130.73333,4665.066667,4.937741832,1.591535453,0.204718977,-1.591535453,27795.8,3777.320242,365.484701,0.527450427,0.10757806,0.022146714,0.10757806,4090.045969,0.976176562,0.491274981,0.525731579,0.429592631,0.279275717,0.304078121,0.129759393,0.441296366,1.175761688,0.647272134,0.34030637,0.10355085,3.389491296,4.162190309,3.417990884,-0.011782565,4.383501154,-3.107861393,-2.373002644,-2.410131248,-1.507746772,-4.071377246,-0.902670524,-0.968601251,0.610108433,0.54108474,0.478518724,-0.001413908,0.789030208,-0.217550298,-1.281421428,-0.337418375,-0.135697209,-0.651420359,-0.01805341,-0.048430063,57.79,42.21,2.11,14.51,0.73,8.39,0.73,1.2629,0.747,0.2428,0.04,0.0201,50.2
Kerguelen,KER1,CAT1.1A,25,35.9,37.2,36.6,36.6,0.625,599,838,708,710,120,0.05185,0.00961,16771.35714,52420.35714,1.327142857,-1.193515662,0.729218986,0.967160708,-0.856395267,4.078630124,-0.668867703,-0.535784038,-1.129071699,-2.28009773,-1.112891255,1.174293232,0.827320304,0.814198599,0.236787972,0.344706,0.260448194,0.866859581,0.273745059,0.089845726,0.405147343,3.736446671,0.818253707,0.232507201,0.106179908,23955,4661.785714,5.13507577,1.634650254,0.195298392,-1.634650254,28616.78571,2201.814287,287.885976,0.288423724,0.055582395,0.010733828,0.055582395,2439.111855,0.682185098,0.324714492,0.35641026,0.304121477,0.212536944,0.409266373,0.167690188,0.358832255,1.638722157,0.735250371,0.197997565,0.128341958,3.07159056,4.137559703,3.403438139,-0.130637049,4.502889139,-3.132145204,-2.193484009,-2.154207201,-1.391800854,-4.337982985,-0.842211665,-0.933008574,0.552886301,0.537882761,0.476481339,-0.015676446,0.810520045,-0.219250164,-1.184481365,-0.301589008,-0.125262077,-0.694077278,-0.016844233,-0.046650429,69.13,30.87,1.54,28.34,1.42,16.38,1.42,1.3733,0.6656,0.229,0.0345,0.0183,52.9
