Site,depth,SH20_age,Ca,Fe,Mn,Sr,Ti,Zr,OLS_Ti_Pred_ppm,OLS_Ti_L95_ppm,OLS_Ti_U95_ppm,OLS_Ti_L95_log_pc,OLS_Ti_U95_log_pc,OLS_Ti_L95_pc_ppm,OLS_Ti_U95_pc_ppm,OLS_Ti_L95_lognorm_ppm,OLS_Ti_U95_lognorm_ppm,OLS_Ti_L95_lognorm_pc,OLS_Ti_U95_lognorm_pc,OLS_Ti_L95_boot_ppm,OLS_Ti_U95_boot_ppm,OLS_Ti_boot_nsuccess,WLS_Ti_Pred_ppm,WLS_Ti_L95_ppm,WLS_Ti_U95_ppm,WLS_Ti_L95_log_pc,WLS_Ti_U95_log_pc,WLS_Ti_L95_pc_ppm,WLS_Ti_U95_pc_ppm,WLS_Ti_L95_lognorm_ppm,WLS_Ti_U95_lognorm_ppm,WLS_Ti_L95_lognorm_pc,WLS_Ti_U95_lognorm_pc,WLS_Ti_L95_boot_ppm,WLS_Ti_U95_boot_ppm,WLS_Ti_boot_nsuccess,OLS_weighted_Ti_Pred_ppm,OLS_weighted_Ti_L95_ppm,OLS_weighted_Ti_U95_ppm,OLS_weighted_Ti_L95_log_pc,OLS_weighted_Ti_U95_log_pc,OLS_weighted_Ti_L95_pc_ppm,OLS_weighted_Ti_U95_pc_ppm,OLS_weighted_Ti_L95_lognorm_ppm,OLS_weighted_Ti_U95_lognorm_ppm,OLS_weighted_Ti_L95_lognorm_pc,OLS_weighted_Ti_U95_lognorm_pc,OLS_weighted_Ti_L95_boot_ppm,OLS_weighted_Ti_U95_boot_ppm,OLS_weighted_Ti_boot_nsuccess,WLS_weighted_Ti_Pred_ppm,WLS_weighted_Ti_L95_ppm,WLS_weighted_Ti_U95_ppm,WLS_weighted_Ti_L95_log_pc,WLS_weighted_Ti_U95_log_pc,WLS_weighted_Ti_L95_pc_ppm,WLS_weighted_Ti_U95_pc_ppm,WLS_weighted_Ti_L95_lognorm_ppm,WLS_weighted_Ti_U95_lognorm_ppm,WLS_weighted_Ti_L95_lognorm_pc,WLS_weighted_Ti_U95_lognorm_pc,WLS_weighted_Ti_L95_boot_ppm,WLS_weighted_Ti_U95_boot_ppm,WLS_weighted_Ti_boot_nsuccess,Bayes_Ti_Pred_ppm,Bayes_Ti_L95_ppm,Bayes_Ti_U95_ppm,Bayes_Ti_L95_log_pc,Bayes_Ti_U95_log_pc,Bayes_Ti_L95_pc_ppm,Bayes_Ti_U95_pc_ppm,Bayes_Ti_L95_lognorm_ppm,Bayes_Ti_U95_lognorm_ppm,Bayes_Ti_L95_lognorm_pc,Bayes_Ti_U95_lognorm_pc,Bayes_Ti_L95_boot_ppm,Bayes_Ti_U95_boot_ppm,Bayes_Ti_boot_nsuccess,RF_Ti_Pred_ppm,RF_Ti_L95_ppm,RF_Ti_U95_ppm,RF_Ti_L95_log_pc,RF_Ti_U95_log_pc,RF_Ti_L95_pc_ppm,RF_Ti_U95_pc_ppm,RF_Ti_L95_lognorm_ppm,RF_Ti_U95_lognorm_ppm,RF_Ti_L95_lognorm_pc,RF_Ti_U95_lognorm_pc,RF_Ti_L95_boot_ppm,RF_Ti_U95_boot_ppm,RF_Ti_boot_nsuccess,PLS_LOO_Ti_Pred_ppm,PLS_LOO_Ti_L95_ppm,PLS_LOO_Ti_U95_ppm,PLS_LOO_Ti_L95_log_pc,PLS_LOO_Ti_U95_log_pc,PLS_LOO_Ti_L95_pc_ppm,PLS_LOO_Ti_U95_pc_ppm,PLS_LOO_Ti_L95_lognorm_ppm,PLS_LOO_Ti_U95_lognorm_ppm,PLS_LOO_Ti_L95_lognorm_pc,PLS_LOO_Ti_U95_lognorm_pc,PLS_LOO_Ti_L95_boot_ppm,PLS_LOO_Ti_U95_boot_ppm,PLS_LOO_Ti_boot_nsuccess,PLS_kfold_Ti_Pred_ppm,PLS_kfold_Ti_L95_ppm,PLS_kfold_Ti_U95_ppm,PLS_kfold_Ti_L95_log_pc,PLS_kfold_Ti_U95_log_pc,PLS_kfold_Ti_L95_pc_ppm,PLS_kfold_Ti_U95_pc_ppm,PLS_kfold_Ti_L95_lognorm_ppm,PLS_kfold_Ti_U95_lognorm_ppm,PLS_kfold_Ti_L95_lognorm_pc,PLS_kfold_Ti_U95_lognorm_pc,PLS_kfold_Ti_L95_boot_ppm,PLS_kfold_Ti_U95_boot_ppm,PLS_kfold_Ti_boot_nsuccess
BI10,260.2,3794.83,-5.183398376,-1.5603368,-6.722322504,-5.075301881,NA,-3.927379137,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,260.3,3795.45,-5.526315358,-1.616332649,-7.809972441,-5.175389392,-6.999042225,-3.900452566,541.1800027,152.2203354,1924.025424,20.15368433,20.15368433,432.1122933,650.2477121,154.4899912,1895.759026,71.45312272,250.301012,471.3442782,626.5445778,2000,565.7986229,48.1094582,6654.161025,38.88713778,38.88713778,345.7757329,785.8215129,161.1454434,1986.578552,71.51894032,251.1105315,471.3442782,626.5445778,2000,457.0742996,119.5292492,1747.830901,21.89907898,21.89907898,356.9792377,557.1693614,127.1154157,1643.521474,72.18933206,259.5742476,471.3442782,626.5445778,2000,561.9304252,50.02825846,6311.748849,38.20321598,38.20321598,347.2549312,776.6059192,160.1407293,1971.801953,71.50168026,250.8978807,471.3442782,626.5445778,2000,580.5955046,177.1492782,1902.86488,18.65259934,18.65259934,472.2993513,688.8916579,177.1492782,1902.86488,69.48834829,227.7436468,504.8468496,665.060265,2000,660.8240841,192.1904382,2272.165432,19.01906934,19.01906934,535.1414933,786.5066748,192.1904382,2272.165432,70.91655059,243.8381692,386.7232622,927.543346,500,566.788622,172.2523318,1864.992704,18.78593904,18.78593904,460.312057,673.265187,172.2523318,1864.992704,69.60907028,229.045544,494.6823158,653.3320654,2000,566.788622,172.2523318,1864.992704,18.78593904,18.78593904,460.312057,673.265187,172.2523318,1864.992704,69.60907028,229.045544,494.6823158,653.3320654,2000
BI10,260.4,3796.07,-5.724100965,-1.770690711,NA,-5.526853758,-6.976863933,-4.089420435,549.7204316,154.6324729,1954.263211,20.10265169,20.10265169,439.212048,660.2288152,156.928017,1925.676235,71.45312272,250.301012,479.3536272,635.6836097,2000,574.4058896,48.84240845,6755.238664,38.79437834,38.79437834,351.5686956,797.2430836,163.5968842,2016.799572,71.51894032,251.1105315,479.3536272,635.6836097,2000,464.6511498,121.5189431,1776.683417,21.83934357,21.83934357,363.1743888,566.1279108,129.2225884,1670.765876,72.18933206,259.5742476,479.3536272,635.6836097,2000,570.5224243,50.79436748,6408.108866,38.11151034,38.11151034,353.0877115,787.957137,162.5893047,2001.951095,71.50168026,250.8978807,479.3536272,635.6836097,2000,495.8737624,151.2992753,1625.194752,19.12665296,19.12665296,401.0297088,590.717816,151.2992753,1625.194752,69.48834829,227.7436468,406.7409351,591.7593628,2000,790.3007719,229.8467252,2717.355705,18.50905829,18.50905829,644.0235413,936.5780025,229.8467252,2717.355705,70.91655059,243.8381692,345.1210717,1566.369215,500,515.6347242,156.7061866,1696.673083,19.07045587,19.07045587,417.3008317,613.9686167,156.7061866,1696.673083,69.60907028,229.045544,417.7528825,616.5239191,2000,515.6347242,156.7061866,1696.673083,19.07045587,19.07045587,417.3008317,613.9686167,156.7061866,1696.673083,69.60907028,229.045544,417.7528825,616.5239191,2000
BI10,260.5,3796.69,-5.282878603,-1.555228518,-6.834884466,-5.25375033,-8.111177932,-3.904000839,246.8011583,69.10393748,881.4376427,23.10886987,23.10886987,189.7681998,303.8341169,70.4540238,864.5469552,71.45312272,250.301012,203.3230303,301.4144015,2000,265.3747889,22.53492919,3125.094292,44.18586937,44.18586937,148.1166313,382.6329465,75.58155199,931.7588317,71.51894032,251.1105315,203.3230303,301.4144015,2000,200.4190929,52.13304634,770.4865846,25.40579771,25.40579771,149.5010236,251.3371623,55.73788843,720.6554455,72.18933206,259.5742476,203.3230303,301.4144015,2000,262.5529024,23.34251496,2953.153363,43.44667115,43.44667115,148.4824063,376.6233985,74.82316561,921.2925701,71.50168026,250.8978807,203.3230303,301.4144015,2000,225.0573669,68.66871994,737.6112218,21.91624218,21.91624218,175.7332494,274.3814845,68.66871994,737.6112218,69.48834829,227.7436468,166.4934694,304.4799575,2000,398.7784821,115.9785381,1371.152632,20.62319932,20.62319932,316.5376009,481.0193633,115.9785381,1371.152632,70.91655059,243.8381692,278.886754,773.6028502,500,216.7989645,65.88722094,713.3673321,22.14226659,22.14226659,168.7947598,264.8031692,65.88722094,713.3673321,69.60907028,229.045544,162.0473816,298.4845637,2000,216.7989645,65.88722094,713.3673321,22.14226659,22.14226659,168.7947598,264.8031692,65.88722094,713.3673321,69.60907028,229.045544,162.0473816,298.4845637,2000
BI10,260.6,3797.31,-5.375789838,-1.446784776,-6.703085859,-5.241568076,-6.963368957,-4.24278502,554.9829041,156.1187898,1972.895282,20.07173132,20.07173132,443.5882267,666.3775815,158.4302886,1944.110729,71.45312272,250.301012,484.2620741,641.3674622,2000,579.7071614,49.29384141,6817.492476,38.73815305,38.73815305,355.1393139,804.2750088,165.1067426,2035.412895,71.51894032,251.1105315,484.2620741,641.3674622,2000,469.3228189,122.7457087,1794.473393,21.80316412,21.80316412,366.9955944,571.6500434,130.5218107,1687.563995,72.18933206,259.5742476,484.2620741,641.3674622,2000,575.8146174,51.26625218,6467.460747,38.05592527,38.05592527,356.6830369,794.9461979,164.0974908,2020.521289,71.50168026,250.8978807,484.2620741,641.3674622,2000,398.2578065,121.5150348,1305.264659,19.82698871,19.82698871,319.2952762,477.2203369,121.5150348,1305.264659,69.48834829,227.7436468,302.6101923,508.3318245,2000,780.6892856,227.0513735,2684.307747,18.54306394,18.54306394,635.9255722,925.452999,227.0513735,2684.307747,70.91655059,243.8381692,307.4461976,1479.671749,500,435.5060128,132.3543263,1433.013129,19.60049865,19.60049865,350.1446626,520.8673629,132.3543263,1433.013129,69.60907028,229.045544,321.4224034,555.3091519,2000,435.5060128,132.3543263,1433.013129,19.60049865,19.60049865,350.1446626,520.8673629,132.3543263,1433.013129,69.60907028,229.045544,321.4224034,555.3091519,2000
BI10,260.7,3797.94,-5.107207304,-1.442471134,-6.339350985,-4.982044161,-7.061485702,-3.847326867,517.8402444,145.6283033,1841.39012,20.29883068,20.29883068,412.72473,622.9557588,147.8272191,1813.999617,71.45312272,250.301012,449.6173398,601.1878353,2000,542.2511869,46.10432456,6377.630569,39.1507076,39.1507076,329.9560103,754.5463635,154.4388841,1903.901024,71.51894032,251.1105315,449.6173398,601.1878353,2000,436.3986224,114.0995664,1669.101502,22.06913318,22.06913318,340.0892292,532.7080156,121.3653718,1569.177063,72.18933206,259.5742476,449.6173398,601.1878353,2000,538.4281671,47.93271537,6048.163323,38.46380788,38.46380788,331.3281913,745.5281428,153.4429806,1889.333027,71.50168026,250.8978807,449.6173398,601.1878353,2000,478.8410031,146.1022991,1569.370966,19.23498057,19.23498057,386.7360292,570.9459769,146.1022991,1569.370966,69.48834829,227.7436468,397.5276159,573.242076,2000,531.7002892,154.6367846,1828.18854,19.67790292,19.67790292,427.0728225,636.3277559,154.6367846,1828.18854,70.91655059,243.8381692,397.6730017,880.8271225,500,472.7419292,143.6706675,1555.536253,19.33939088,19.33939088,381.3165197,564.1673388,143.6706675,1555.536253,69.60907028,229.045544,392.5257692,572.7988202,2000,472.7419292,143.6706675,1555.536253,19.33939088,19.33939088,381.3165197,564.1673388,143.6706675,1555.536253,69.60907028,229.045544,392.5257692,572.7988202,2000
BI10,260.8,3798.56,-5.100747918,-1.478502844,-6.529242633,-5.13864719,-7.063325119,-4.020204224,517.1681979,145.438492,1839.010713,20.30313935,20.30313935,412.166818,622.1695778,147.6353708,1811.645431,71.45312272,250.301012,448.9818549,600.4718117,2000,541.5726062,46.04654241,6369.661487,39.15852595,39.15852595,329.5007567,753.6444558,154.2456172,1901.518456,71.51894032,251.1105315,448.9818549,600.4718117,2000,435.8039657,113.943398,1666.837217,22.07418476,22.07418476,339.6037931,532.0041383,121.1999938,1567.038831,72.18933206,259.5742476,448.9818549,600.4718117,2000,537.7509638,47.8723346,6040.568139,38.47153826,38.47153826,330.869896,744.6320316,153.2499891,1886.956735,71.50168026,250.8978807,448.9818549,600.4718117,2000,387.6169544,118.2683351,1270.389942,19.91708125,19.91708125,310.4149706,464.8189382,118.2683351,1270.389942,69.48834829,227.7436468,317.619474,465.1441625,2000,386.0910196,112.2885864,1327.528293,20.73515372,20.73515372,306.0344532,466.1475861,112.2885864,1327.528293,70.91655059,243.8381692,320.0408352,674.6670636,500,406.8059933,123.6321235,1338.576993,19.8228912,19.8228912,326.1652838,487.4467027,123.6321235,1338.576993,69.60907028,229.045544,332.5183112,489.570278,2000,406.8059933,123.6321235,1338.576993,19.8228912,19.8228912,326.1652838,487.4467027,123.6321235,1338.576993,69.60907028,229.045544,332.5183112,489.570278,2000
BI10,260.9,3799.18,-5.243716234,-1.615461401,NA,-5.005008166,-7.853786026,-3.706427429,295.9829755,82.98122325,1055.731868,22.34833222,22.34833222,229.8357168,362.1302342,84.49389679,1036.831358,71.45312272,250.301012,247.3638185,356.9185907,2000,316.1967613,26.85975753,3722.311781,42.83494279,42.83494279,180.7540595,451.6394631,90.05618829,1110.200129,71.51894032,251.1105315,247.3638185,356.9185907,2000,242.552303,63.19157324,931.0041937,24.49450316,24.49450316,183.1403215,301.9642845,67.45541557,872.1556185,72.18933206,259.5742476,247.3638185,356.9185907,2000,313.1119034,27.84756721,3520.561179,42.10892716,42.10892716,181.2638401,444.9599667,89.23163138,1098.703033,71.50168026,250.8978807,247.3638185,356.9185907,2000,340.2287761,103.8094192,1115.078198,20.36259492,20.36259492,270.9493686,409.5081835,103.8094192,1115.078198,69.48834829,227.7436468,241.3753012,491.4974714,2000,670.4432804,194.9880323,2305.239901,18.97683586,18.97683586,543.2143595,797.6722013,194.9880323,2305.239901,70.91655059,243.8381692,427.6019565,1065.257337,500,308.5664566,93.77621494,1015.324175,20.7787688,20.7787688,244.450146,372.6827672,93.77621494,1015.324175,69.60907028,229.045544,221.9298835,453.8656613,2000,308.5664566,93.77621494,1015.324175,20.7787688,20.7787688,244.450146,372.6827672,93.77621494,1015.324175,69.60907028,229.045544,221.9298835,453.8656613,2000
BI10,261,3799.8,-5.489095633,-1.575799553,-6.9618225,-5.064702515,-6.613515806,-3.853257696,710.4751677,200.0323862,2523.466193,19.30349457,19.30349457,573.3286323,847.6217031,202.8184742,2488.801702,71.45312272,250.301012,629.74048,808.562202,2000,735.6013712,62.57027683,8648.025944,37.33546972,37.33546972,460.961144,1010.241598,209.5070655,2582.773884,71.51894032,251.1105315,629.74048,808.562202,2000,608.2827692,159.2261905,2323.788105,20.90764904,20.90764904,481.1051427,735.4603958,169.1675011,2187.228191,72.18933206,259.5742476,629.74048,808.562202,2000,731.542985,65.15313888,8213.804401,36.66957243,36.66957243,463.2893002,999.7966698,208.4774589,2566.96883,71.50168026,250.8978807,629.74048,808.562202,2000,800.4317106,244.2249357,2623.364079,17.75668961,17.75668961,658.3015362,942.561885,244.2249357,2623.364079,69.48834829,227.7436468,707.5550641,907.455595,2000,525.7681859,152.9115244,1807.791705,19.71314351,19.71314351,422.1227489,629.4136229,152.9115244,1807.791705,70.91655059,243.8381692,397.0626893,798.3002953,500,779.8583055,237.0061895,2566.089004,17.88565717,17.88565717,640.3755226,919.3410885,237.0061895,2566.089004,69.60907028,229.045544,691.3485394,885.0467106,2000,779.8583055,237.0061895,2566.089004,17.88565717,17.88565717,640.3755226,919.3410885,237.0061895,2566.089004,69.60907028,229.045544,691.3485394,885.0467106,2000
BI10,261.1,3800.43,-5.241258891,-1.518728725,-6.617891341,-5.059746723,-7.013786998,-3.893311838,535.5756344,150.6374496,1904.18293,20.18776222,20.18776222,427.4548988,643.69637,152.8901191,1876.126867,71.45312272,250.301012,466.0779457,620.4089147,2000,560.1477595,47.62826453,6587.80066,38.94905331,38.94905331,341.97551,778.320009,159.5360177,1966.737775,71.51894032,251.1105315,466.0779457,620.4089147,2000,452.10549,118.2244075,1728.910116,21.93898415,21.93898415,352.9181382,551.2928418,125.7335566,1625.654914,72.18933206,259.5742476,466.0779457,620.4089147,2000,556.2899443,49.52532743,6248.489776,38.2644298,38.2644298,343.4287691,769.1511194,158.533287,1952.009625,71.50168026,250.8978807,466.0779457,620.4089147,2000,503.5572641,153.6436386,1650.376941,19.07938411,19.07938411,407.4816395,599.6328888,153.6436386,1650.376941,69.48834829,227.7436468,430.776352,586.4031822,2000,466.2575598,135.6037816,1603.171457,20.09851169,20.09851169,372.5467297,559.96839,135.6037816,1603.171457,70.91655059,243.8381692,335.0611497,801.8787947,500,500.4976183,152.1058794,1646.865111,19.16187403,19.16187403,404.5928952,596.4023415,152.1058794,1646.865111,69.60907028,229.045544,428.3291024,587.0453943,2000,500.4976183,152.1058794,1646.865111,19.16187403,19.16187403,404.5928952,596.4023415,152.1058794,1646.865111,69.60907028,229.045544,428.3291024,587.0453943,2000
BI10,261.2,3801.05,-5.304600776,-1.654080704,-6.903456579,-4.850683285,-6.9575238,-3.888179709,557.2778768,156.7669742,1981.020771,20.05836942,20.05836942,445.4970216,669.058732,159.0854316,1952.150042,71.45312272,250.301012,486.4036679,643.8001319,2000,582.0184907,49.490665,6844.634712,38.71385052,38.71385052,356.6967222,807.3402593,165.7650337,2043.528216,71.51894032,251.1105315,486.4036679,643.8001319,2000,471.3608364,123.2808801,1802.234361,21.7875328,21.7875328,368.6629396,574.0587332,131.088597,1694.892181,72.18933206,259.5742476,486.4036679,643.8001319,2000,578.1220653,51.47199951,6493.338623,38.0318998,38.0318998,358.2512607,797.99287,164.7550747,2028.618075,71.50168026,250.8978807,486.4036679,643.8001319,2000,599.7472578,182.9927944,1965.633534,18.55796149,18.55796149,488.4463927,711.048123,182.9927944,1965.633534,69.48834829,227.7436468,518.0972631,698.3544671,2000,648.1028473,188.4906637,2228.424965,19.07617391,19.07617391,524.469621,771.7360736,188.4906637,2228.424965,70.91655059,243.8381692,393.5959797,1005.297209,500,580.0102585,176.27051,1908.49791,18.71785975,18.71785975,471.4447518,688.5757652,176.27051,1908.49791,69.60907028,229.045544,499.7648415,680.132591,2000,580.0102585,176.27051,1908.49791,18.71785975,18.71785975,471.4447518,688.5757652,176.27051,1908.49791,69.60907028,229.045544,499.7648415,680.132591,2000
BI10,261.3,3801.67,-5.215763572,-1.685768205,-6.825201485,-4.586520194,-7.47182865,-4.006092747,387.5962637,108.8450779,1380.226525,21.30950156,21.30950156,305.0014318,470.1910955,110.6466297,1357.753634,71.45312272,250.301012,329.6965389,458.5079253,2000,410.0934908,34.85217632,4825.428107,40.97592676,40.97592676,242.0538824,578.1330992,116.7989718,1439.881435,71.51894032,251.1105315,329.6965389,458.5079253,2000,321.9401004,84.03836943,1233.310796,23.25956038,23.25956038,247.0582484,396.8219525,89.5336923,1157.613694,72.18933206,259.5742476,329.6965389,458.5079253,2000,406.6271357,36.18239908,4569.780659,40.2690658,40.2690658,242.8821869,570.3720846,115.8819013,1426.846001,71.50168026,250.8978807,329.6965389,458.5079253,2000,408.2759225,124.5717275,1338.098397,19.74505592,19.74505592,327.6616133,488.8902317,124.5717275,1338.098397,69.48834829,227.7436468,330.7894652,504.1895608,2000,445.3515548,129.5235942,1531.288633,20.24968791,20.24968791,355.1692549,535.5338548,129.5235942,1531.288633,70.91655059,243.8381692,344.2819537,846.6744923,500,391.0366141,118.8396626,1286.688554,19.95419092,19.95419092,313.0084216,469.0648067,118.8396626,1286.688554,69.60907028,229.045544,317.6641778,485.98906,2000,391.0366141,118.8396626,1286.688554,19.95419092,19.95419092,313.0084216,469.0648067,118.8396626,1286.688554,69.60907028,229.045544,317.6641778,485.98906,2000
BI10,261.4,3802.29,-5.487168762,-1.614964239,-6.961570391,-5.196479169,-6.409501809,-3.950172001,820.5444551,231.1110789,2913.288303,18.88339284,18.88339284,665.5978222,975.4910879,234.2398186,2874.37553,71.45312272,250.301012,733.9484563,926.727513,2000,845.1993228,71.90500723,9934.800409,36.56354444,36.56354444,536.1644928,1154.234153,240.7217235,2967.583834,71.51894032,251.1105315,733.9484563,926.727513,2000,707.598685,185.2847008,2702.305677,20.42073506,20.42073506,563.1018322,852.0955377,196.7879206,2544.342647,72.18933206,259.5742476,733.9484563,926.727513,2000,841.127086,74.92617976,9442.55769,35.9069305,35.9069305,539.1041679,1143.150004,239.7070864,2951.497119,71.50168026,250.8978807,733.9484563,926.727513,2000,801.848323,244.6571675,2628.006936,17.75199415,17.75199415,659.5042557,944.1923904,244.6571675,2628.006936,69.48834829,227.7436468,681.460118,926.0697464,2000,609.2412387,177.1883675,2094.803921,19.26013171,19.26013171,491.9005736,726.5819037,177.1883675,2094.803921,70.91655059,243.8381692,412.4777923,794.8648997,500,819.4640442,249.0427417,2696.409922,17.75358521,17.75358521,673.9797968,964.9482915,249.0427417,2696.409922,69.60907028,229.045544,690.4782,949.1106051,2000,819.4640442,249.0427417,2696.409922,17.75358521,17.75358521,673.9797968,964.9482915,249.0427417,2696.409922,69.60907028,229.045544,690.4782,949.1106051,2000
BI10,261.5,3802.91,-5.250112339,-1.455635431,-7.075609948,-5.349697045,-7.466476257,-3.90988673,389.0636813,109.2594458,1385.42299,21.29564834,21.29564834,306.2100479,471.9173147,111.0655316,1362.894013,71.45312272,250.301012,331.0124338,460.1359366,2000,411.5904673,34.9796147,4843.012543,40.95102288,40.95102288,243.0399609,580.1409737,117.2253266,1445.137477,71.51894032,251.1105315,331.0124338,460.1359366,2000,323.2200232,84.37452325,1238.183984,23.24316917,23.24316917,248.0934464,398.3465999,89.88964736,1162.215966,72.18933206,259.5742476,331.0124338,460.1359366,2000,408.1189822,36.31538235,4586.516591,40.24442654,40.24442654,243.8738382,572.3641262,116.3070525,1432.080859,71.50168026,250.8978807,331.0124338,460.1359366,2000,324.7320116,99.08110037,1064.288537,20.52674215,20.52674215,258.0751089,391.3889143,99.08110037,1064.288537,69.48834829,227.7436468,260.5948167,399.7202842,2000,526.3099383,153.0690847,1809.654456,19.70990343,19.70990343,422.5747577,630.0451189,153.0690847,1809.654456,70.91655059,243.8381692,331.6211221,841.0109177,500,326.8652915,99.33740102,1075.535677,20.5720025,20.5720025,259.6225556,394.1080275,99.33740102,1075.535677,69.60907028,229.045544,262.6351317,405.3231485,2000,326.8652915,99.33740102,1075.535677,20.5720025,20.5720025,259.6225556,394.1080275,99.33740102,1075.535677,69.60907028,229.045544,262.6351317,405.3231485,2000
BI10,261.6,3803.54,-5.084854627,-1.421189595,-6.455148647,-5.037601742,-6.487409509,-3.868459303,776.6308747,218.7126773,2757.752879,19.04151633,19.04151633,628.7485798,924.5131695,221.7038627,2720.545813,71.45312272,250.301012,691.9704301,879.5928056,2000,801.5410659,68.18644461,9422.225839,36.85451398,36.85451398,506.1370017,1096.94513,228.2873893,2814.295096,71.51894032,251.1105315,691.9704301,879.5928056,2000,667.8899984,174.8675266,2550.942755,20.60377226,20.60377226,530.2794642,805.5005326,185.7446697,2401.560436,72.18933206,259.5742476,691.9704301,879.5928056,2000,797.4651696,71.03220139,8952.99152,36.19437592,36.19437592,508.8276283,1086.102711,227.2641739,2798.288379,71.50168026,250.8978807,691.9704301,879.5928056,2000,666.9343609,203.4926893,2185.834996,18.25492611,18.25492611,545.1859862,788.6827357,203.4926893,2185.834996,69.48834829,227.7436468,580.3285474,761.0817142,2000,454.5466094,132.1978332,1562.90474,20.18206052,20.18206052,362.8097376,546.2834812,132.1978332,1562.90474,70.91655059,243.8381692,399.1398131,868.0183619,500,684.8840379,208.1426266,2253.580408,18.24139176,18.24139176,559.9516574,809.8164183,208.1426266,2253.580408,69.60907028,229.045544,594.9016802,783.2520263,2000,684.8840379,208.1426266,2253.580408,18.24139176,18.24139176,559.9516574,809.8164183,208.1426266,2253.580408,69.60907028,229.045544,594.9016802,783.2520263,2000
BI10,261.7,3804.16,-4.876889435,-1.356585391,-7.060955928,-5.000067794,-6.923754806,-3.986086334,570.7235498,160.564512,2028.626165,19.98153663,19.98153663,456.6842146,684.7628849,162.9237514,1999.25037,71.45312272,250.301012,498.9984993,658.3722994,2000,595.5532025,50.64323855,7003.572977,38.57404453,38.57404453,365.824245,825.28216,169.619863,2091.050014,71.51894032,251.1105315,498.9984993,658.3722994,2000,483.309454,126.4184458,1847.736909,21.69768855,21.69768855,378.4424739,588.176434,134.4115874,1737.856333,72.18933206,259.5742476,498.9984993,658.3722994,2000,591.6349727,52.67691141,6644.883527,37.89369169,37.89369169,367.4426402,815.8273052,168.6060262,2076.03458,71.50168026,250.8978807,498.9984993,658.3722994,2000,400.8666516,122.3110365,1313.814983,19.80538978,19.80538978,321.4734488,480.2598545,122.3110365,1313.814983,69.48834829,227.7436468,321.6371725,490.3893245,2000,407.9389156,118.6427082,1402.649699,20.5452802,20.5452802,324.1267224,491.7511089,118.6427082,1402.649699,70.91655059,243.8381692,348.6970735,662.6452805,500,424.3739801,128.971198,1396.383671,19.68437866,19.68437866,340.8385989,507.9093613,128.971198,1396.383671,69.60907028,229.045544,340.5999719,519.122231,2000,424.3739801,128.971198,1396.383671,19.68437866,19.68437866,340.8385989,507.9093613,128.971198,1396.383671,69.60907028,229.045544,340.5999719,519.122231,2000
BI10,261.8,3804.78,-5.173582913,-1.566601778,-7.2312371,-5.218635577,-8.519091389,-3.738918027,185.0443753,51.69218643,662.4099924,24.42803672,24.42803672,139.8416673,230.2470832,52.82439072,648.2123192,71.45312272,250.301012,149.2839591,230.315022,2000,201.0297367,17.06092899,2368.742937,46.51048892,46.51048892,107.5298233,294.5296502,57.25539929,705.836577,71.51894032,251.1105315,149.2839591,230.315022,2000,148.119747,38.41782662,571.074977,27.00067583,27.00067583,108.1264143,188.1130797,41.19309099,532.6004658,72.18933206,259.5742476,149.2839591,230.315022,2000,198.6128398,17.64688054,2235.355991,45.75004465,45.75004465,107.7473769,289.4783027,56.60132213,696.9282455,71.50168026,250.8978807,149.2839591,230.315022,2000,184.1710546,56.19363071,603.6089306,22.75867107,22.75867107,142.25617,226.0859391,56.19363071,603.6089306,69.48834829,227.7436468,119.271906,293.4851917,2000,592.5431463,172.3319862,2037.389506,19.34396873,19.34396873,477.9217853,707.1645072,172.3319862,2037.389506,70.91655059,243.8381692,430.842959,915.6618077,500,168.4323996,51.18817217,554.2193053,23.23257537,23.23257537,129.3012154,207.5635837,51.18817217,554.2193053,69.60907028,229.045544,111.9460419,276.3821608,2000,168.4323996,51.18817217,554.2193053,23.23257537,23.23257537,129.3012154,207.5635837,51.18817217,554.2193053,69.60907028,229.045544,111.9460419,276.3821608,2000
