"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.00438182013314665,0.00491393033053836,7029.037339,1907.985918,7625.6031394331,-3865.67611804338,19116.8823969096
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.00161418506198432,0.00235011661030621,3048.627916,1029.760485,4771.13113000615,-6701.57214726998,16243.8344072823
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,0.00053692404144344,0.00023085126931647,2675.023484,971.5768425,3660.07011548835,-7815.64619028119,15135.7864212579
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,0.00026340267801569,0.00019294254368509,458.1692768,273.1267857,3377.96678328967,-8099.4283671799,14855.3619337592
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,0.00060177211434521,0.00044713816193174,5071.624524,1576.918734,3726.95285262813,-7748.41967338996,15202.3253786462
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,0.00020714506478772,0.0001911012096465,2197.636489,660.9589888,3319.94403890778,-8157.84227433814,14797.7303521537
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,0.00438517214605536,0.00468944668817973,12528.03678,3444.206884,7629.06032463893,-3862.26436072477,19120.3850100026
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,0.00405521946903795,0.0027689681943059,3483.960682,1094.011884,7288.75509769795,-4198.36340745715,18775.8736028531
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,0.00185189374193114,0.00089508726730299,11659.94441,3267.30311,5016.29812488061,-6456.5137200307,16489.1099697919
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,0.00328676023422021,0.00159547785739723,7647.184074,2267.931752,6496.18479136358,-4983.21929769014,17975.5888804173
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,0.00209314911490165,0.00208509997676793,5002.720293,1430.900738,5265.12309333245,-6208.08487608565,16738.3310627505
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,0.00383017015908332,0.00275464796122255,9110.578774,2763.677538,7056.64467147165,-4427.91283005554,18541.2021729988
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,0.00219091877661229,0.0011456077419373,9163.233327,2655.178009,5365.96036253462,-6107.49015303809,16839.4108781073
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,0.00449183601134156,0.00263543342787689,12647.00276,3438.356828,7739.07086072773,-3753.72827242824,19231.8699938837
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.84285714286,0.00078532905259277,0.00040040010600756,3713.686646,1197.639786,3916.26904818556,-7558.24314568613,15390.7812420572
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.62666666667,0.00280400400637723,0.00131990004840339,15479.98661,4690.122304,5998.28167035146,-5477.76786992698,17474.3312106299
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.32142857143,0.00258811833299437,0.00082650527849651,1332.507255,500.4474263,5775.62239770072,-5699.29986172169,17250.5446571231
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,0.00033807135805101,0.00023363970653979,442.9078563,296.6069678,3454.97825758501,-8021.92187933562,14931.8783945056
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.74666666667,0.00035519685756395,0.00015042986029714,323.9790116,259.1559924,3472.64108442099,-8004.14940530148,14949.4315741435
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.13571428571,0.00040072279433996,0.00022460992104245,487.3846201,303.2847,3519.59543674299,-7956.91062080947,14996.1014942954
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3940.82666666667,0.00044676997905855,0.00077051832613642,196.5150343,191.5053837,3567.08739161149,-7909.1414014258,15043.3161846488
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,4208.64,0.00017739387658945,0.00014646357671211,299.9494325,205.5788987,3289.25938151056,-8188.74011751286,14767.258880534
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,4497.10769230769,0.00017890993612283,0.00017386119559919,167.7999201,206.6572639,3290.82300871985,-8187.16552100986,14768.8115384496
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,4654.675,0.00029382113707957,0.00019556531476703,335.8691783,217.6595685,3409.33964775164,-8067.85051755229,14886.5298130556
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,4745.8,0.00032098436331309,0.000207895789807,238.5346084,206.9599076,3437.35514364458,-8039.65583898349,14914.3661262726
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,4810.63076923077,0.00027280836799265,0.00020907858115519,35.89186233,186.0023139,3387.66758490486,-8089.6636936219,14864.9988634316
