"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Zr","Ti_convert","Ti_ppm"
"HER42PB",75.4,703.98,-5.089750788,-4.114963849,-1.061820669,-3.357988627,-3.819922559,3.64680759470532,38.3520351693099
"HER42PB",75.5,704.99,-4.717437125,-4.139259319,-1.013608493,-3.217923862,-3.784885872,3.22576986452107,25.1729464562057
"HER42PB",75.6,706,-4.969460728,-4.193541261,-1.179863498,-3.40253829,-3.924727673,3.46270847385098,31.9032687709826
"HER42PB",75.7,707.01,-5.316087117,-4.283919927,-1.283744613,-3.294539553,-4.003900728,4.03043430932313,56.2853511922742
"HER42PB",75.8,708.02,-5.67934488,-4.577371244,-1.322895087,-3.410661339,-3.999702709,4.7319236479604,113.513712881236
"HER42PB",75.9,709.03,-5.559455556,-4.395199163,-1.493231303,-3.563010934,-3.88991372,4.45288227452844,85.8741003770033
"HER42PB",76,710.04,-5.050454588,-4.149668043,-1.204994129,-3.819914757,-3.946362834,3.37423567237401,29.2019553879821
"HER42PB",76.1,711.06,-4.900144446,-4.173740044,-1.104166857,-3.340221598,-3.712242112,3.4833567388959,32.5688639654373
"HER42PB",76.2,712.07,-4.888441624,-4.039827974,-1.077793233,-3.513734878,-3.791366615,3.28187360883131,26.6256119773788
"HER42PB",76.3,713.08,-4.953195893,-4.093185997,-1.076928962,-3.519533843,-3.849620815,3.36501027844369,28.9337946919014
"HER42PB",76.4,714.09,-4.757465545,-4.095800503,-1.04985761,-3.337648492,-3.706817315,3.25078955763604,25.8107109179922
"HER42PB",76.5,715.1,-4.945854319,-4.201035128,-1.148211056,-3.614048143,-3.815756414,3.40010495499577,29.967245094432
"HER42PB",76.6,716.11,-4.85711561,-4.072078518,-1.076453316,-3.391862552,-3.934273614,3.2324020931136,25.3404540517779
"HER42PB",76.7,717.12,-4.980898356,-4.185472327,-1.245918555,-3.376601843,-3.790868458,3.5631725934384,35.2749328258647
"HER42PB",76.8,718.13,-5.279495508,-4.238041633,-1.270900493,-3.519484737,-3.66038233,4.03524490840786,56.5567697707583
"HER42PB",76.9,719.14,-5.3563634,-4.278972067,-1.333545851,-3.50475157,-4.071500277,3.97559881112009,53.2820132168646
"HER42PB",77,720.15,-5.13540139,-4.067944269,-1.246464925,-3.331446647,-3.51984725,3.87914104181227,48.3826385541265
"HER42PB",77.1,721.16,-4.948617323,-4.502129236,-1.299722693,-3.246155992,-3.761877586,3.760507243263,42.970216804655
"HER42PB",77.2,722.17,-5.457001082,-4.776225193,-1.354764249,-3.617232394,-3.662513098,4.56377265769071,95.9447646538244
"HER42PB",77.3,723.18,-5.111476522,-4.342491265,-1.264946028,-3.40838269,-3.682180725,3.87553134512985,48.2083067360373
"HER42PB",77.4,724.19,-4.822598808,-4.147885329,-1.065335496,-3.302915759,-3.733160896,3.36563972011059,28.9520125608032
"HER42PB",77.5,725.2,-4.83613215,-4.281921781,-1.136462068,-3.225751286,-3.919841418,3.39810002842342,29.9072231583353
"HER42PB",77.6,726.21,-5.247357597,-4.151095486,-1.043190657,-3.294429875,-3.887826653,3.88454005526039,48.6445635022498
"HER42PB",77.7,727.22,-4.912618841,-4.084409577,-1.032369835,-3.407452713,-3.855714015,3.34178324385916,28.269493184327
"HER42PB",77.8,728.23,-4.565691375,-3.922141136,-0.82836317,-3.262505947,-3.634459063,2.95759575295678,19.2516303943324
"HER42PB",77.9,729.24,-4.740500806,-4.024315958,-0.869299796,-3.454401418,-3.658982951,3.14422921878265,23.2017850792322
"HER42PB",78,730.25,-4.869828029,-3.877866936,-0.937124819,-3.383035702,-3.606460508,3.3023132630009,27.1754301834817
"HER42PB",78.1,731.26,-4.636862633,-3.682890834,-0.765494969,-2.941614064,-3.906419667,2.90124648731391,18.1968133358186
"HER42PB",78.2,732.28,-4.574824677,-3.924876702,-0.937722381,-3.076482651,-3.85268996,2.94770863653279,19.0622251620047
"HER42PB",78.3,733.29,-4.901527024,-4.126799856,-1.004719184,-3.257687684,-3.517735793,3.58179552213227,35.9380104445909
"HER42PB",78.4,734.3,-4.818593925,-4.134579228,-1.03761191,-3.372745033,-3.828714837,3.27156594253795,26.3525736656374
"HER42PB",78.5,735.31,-5.425435228,-4.2454773,-1.157517244,-3.312657266,-3.47108621,4.43228993635968,84.1238347417818
"HER42PB",78.6,736.32,-5.114440461,-4.186749985,-1.022753354,-3.165804276,-3.807658163,3.79946999257217,44.6774988108346
"HER42PB",78.7,737.33,-4.591047946,-3.959124226,-0.897104707,-3.334460881,-3.903664471,2.84823413895004,17.2572809580612
"HER42PB",78.8,738.34,-3.951905287,-3.849992002,-0.909795629,-3.238717356,-3.86844271,2.13723818215369,8.47599611585388
"HER42PB",78.9,739.35,-4.977994032,-3.956571382,-0.864874447,-3.18148396,-3.798899571,3.46327309356491,31.9212870717348
"HER42PB",79,740.36,-4.65108761,-3.853182505,-0.813753531,-2.950363669,-3.733993988,3.10068975525255,22.2132677166224
"HER42PB",79.1,741.37,-4.786464359,-3.812173019,-0.863881195,-3.018686854,-3.573057522,3.31420255098039,27.5004550272307
"HER42PB",79.2,742.38,-4.870630739,-3.880680902,-0.865775634,-3.21915691,-3.805739481,3.25883826905476,26.019292160778
"HER42PB",79.3,743.39,-4.580299978,-3.600959929,-0.999761668,-3.190045216,-3.583234206,2.88617697535209,17.9246520588072
"HER42PB",79.4,744.4,-4.441663521,-3.522579491,-0.851272368,-3.011753867,-3.709093926,2.66655741112107,14.3903437843982
"HER42PB",79.5,745.41,-4.366840707,-3.745855973,-0.742162279,-3.057823893,-3.864915333,2.58260947407662,13.2316207206791
"HER42PB",79.6,746.42,-4.718962039,-3.887284191,-1.019875422,-3.365025204,-3.972989719,2.93870016214556,18.8912747521513
"HER42PB",79.7,747.43,-4.669778459,-3.760656217,-0.688929263,-3.069309217,-4.065267351,2.83833956588798,17.0873695175786
"HER42PB",79.8,748.44,-4.92337109,-3.945889681,-0.887097594,-3.193183661,-3.619238436,3.47429395895921,32.2750329923771
"HER42PB",79.9,749.45,-5.112702894,-4.206462498,-0.978036462,-3.13515566,-3.709367067,3.86478931507127,47.6932231307915
"HER42PB",80,750.46,-4.514948732,-3.895648801,-0.853214047,-3.368892355,-3.735779364,2.78971557629557,16.2763897523037
"HER42PB",80.1,751.47,-4.73233607,-3.70817676,-0.79516119,-3.113081033,-3.698561301,3.0768129773334,21.6891682585559
"HER42PB",80.2,752.47,-4.73293383,-3.840785404,-0.711275057,-3.050109044,-3.686097811,3.16804113808054,23.7608944284403
"HER42PB",80.3,753.47,-4.714513282,-4.002586207,-0.927634462,-3.021466298,-3.639882958,3.29421870759186,26.956345052699
"HER42PB",80.4,754.47,-4.444640227,-3.702702883,-0.669494866,-3.014144971,-3.865437306,2.65799508565612,14.267654977671
"HER42PB",80.5,755.48,-4.244399085,-3.940286471,-0.658456713,-2.997678431,-3.865385163,2.55989489440725,12.9344577602461
"HER42PB",80.6,756.48,-4.433005209,-3.685790808,-0.711335932,-2.96827199,-3.945362921,2.61841273404643,13.7139386325142
"HER42PB",80.7,757.48,-4.247129705,-3.50448188,-0.555865038,-3.172687777,-3.722666158,2.32296796045696,10.205920167094
"HER42PB",80.8,758.49,-4.38923518,-3.761540179,-0.700612608,-3.062014845,-3.923951576,2.57866620491311,13.1795476153186
"HER42PB",80.9,759.49,-4.306240889,-3.608171632,-0.677174298,-3.180585309,-3.713350313,2.46124738885956,11.7194211015068
"HER42PB",81,760.49,-4.204314158,-3.814940263,-0.606654669,-3.06612008,-3.832265047,2.4323678038991,11.3858095521859
"HER42PB",81.1,761.5,-4.391754254,-3.857671768,-0.613401059,-3.119896458,-3.964611172,2.57552597288253,13.1382256919186
"HER42PB",81.2,762.5,-4.403835063,-3.679804411,-0.449756876,-2.955831364,-3.731191863,2.66222849098409,14.3281837753401
"HER42PB",81.3,763.5,-4.41333291,-3.615560778,-0.586131168,-2.855962585,-3.778859131,2.6739982694845,14.4978196547847
"HER42PB",81.4,764.5,-4.291269935,-3.429392625,-0.318102011,-3.030086797,-3.832229611,2.30208484773052,9.9949987983828
"HER42PB",81.5,765.51,-4.031374738,-3.306401126,-0.176949225,-2.914684718,-3.692772575,2.0580679795568,7.83082587015986
"HER42PB",81.6,766.51,-3.935514313,-3.527834364,-0.260421252,-2.994260603,-3.785489968,2.00709375753693,7.44165862552215
"HER42PB",81.7,767.51,-4.080486696,-3.488835005,-0.261920362,-2.877586853,-3.832454383,2.15915963027863,8.66385375793884
"HER42PB",81.8,768.52,-4.061779399,-3.358983625,-0.046170304,-2.717924221,-3.509710816,2.27498518940369,9.72777493734541
"HER42PB",81.9,769.52,-3.703147616,-3.281991178,-0.286498454,-2.75807792,-3.962050724,1.66096338964258,5.26438005146023
"HER42PB",82,770.52,-3.911521741,-3.222940778,-0.188273874,-2.855568111,-3.425138192,2.05693415326325,7.82195210549255
"HER42PB",82.1,771.52,-3.753829075,-3.246518393,-0.065973537,-2.925081494,-4.179974388,1.47923523197514,4.38958738085099
"HER42PB",82.2,772.53,-3.938141201,-3.254472764,-0.202664011,-2.816986177,-3.716886224,1.96653587966853,7.14587937701907
"HER42PB",82.3,773.53,-4.164964404,-3.29476478,-0.187221144,-2.838216043,-3.598082075,2.27483245234253,9.72628925905176
"HER42PB",82.4,774.53,-4.133936815,-3.588919827,-0.2871869,-2.831496765,-3.839754178,2.28673777032981,9.84277585463333
"HER42PB",82.5,775.54,-4.263050453,-3.486324315,-0.23664199,-2.769259701,-3.662913468,2.48387451268021,11.9876207443501
"HER42PB",82.6,776.54,-4.053398868,-3.320346143,-0.111693547,-2.745134821,-3.620328493,2.18630720073227,8.90227801503507
"HER42PB",82.7,777.54,-4.033489623,-3.174871576,-0.147140431,-2.714995308,-3.586894084,2.1237272532417,8.36224768867816
"HER42PB",82.8,778.54,-3.948704064,-3.322496366,-0.072966994,-2.84212995,-3.673691844,2.00752826294,7.44489276897818
"HER42PB",82.9,779.55,-4.099069753,-3.186539433,-0.287059657,-2.669489946,-3.571758778,2.24375230119929,9.42864410643146
"HER42PB",83,780.55,-3.839452313,-3.259800498,-0.074673337,-2.73599069,-3.288204774,2.10968795057925,8.24566782725544
"HER42PB",83.1,781.55,-3.948444354,-3.171214056,-0.026644734,-2.709017319,-3.843836001,1.88778507938698,6.60472352981718
"HER42PB",83.2,782.56,-4.141136724,-3.405492306,-0.158549228,-2.96478747,-4.094344562,1.99436647020792,7.34754666336377
"HER42PB",83.3,783.56,-3.573964351,-3.05440798,0.00141777,-2.795986359,-3.888421022,1.40678796409281,4.08282015497814
"HER42PB",83.4,784.56,-3.885644057,-2.957261279,0.065599662,-2.505450996,-3.726293157,1.84444263882699,6.32457373601412
"HER42PB",83.5,785.57,-3.635567588,-2.981487876,0.107832705,-2.646867096,-3.891820298,1.46936290027141,4.34646512701608
"HER42PB",83.6,786.57,-3.925203092,-3.029923638,0.205438391,-2.689558944,-4.170875756,1.59733434938162,4.9398469521889
"HER42PB",83.7,787.57,-3.830304721,-3.334455551,0.165247631,-2.618256502,-3.771271189,1.9051583293069,6.72047159101347
"HER42PB",83.8,788.57,-3.763480293,-3.335769576,0.0878414,-2.678595056,-3.552268585,1.94079961754584,6.96431753527529
"HER42PB",83.9,789.58,-3.409021382,-3.205810069,0.039960445,-2.758754032,-3.725084747,1.43604023353139,4.20401589332218
"HER42PB",84,790.58,-3.884421991,-2.712403977,0.175936292,-2.463121038,-3.87952002,1.63771915423765,5.14342476476885
"HER42PB",84.1,791.58,-3.811192239,-3.009142436,0.253727204,-2.804883901,-3.736623543,1.64572936570049,5.18479013628574
"HER42PB",84.2,792.59,-3.88786405,-3.004269905,0.395738588,-2.78460059,-3.710996344,1.72071932751091,5.5885470143894
"HER42PB",84.3,793.59,-4.017875628,-3.095386529,0.231914113,-2.703400111,-3.831675592,1.89259569331967,6.63657285082358
"HER42PB",84.4,794.59,-4.041752537,-3.360151348,0.026139787,-2.925440672,-3.604485586,2.111063077491,8.25701446673665
"HER42PB",84.5,795.59,-4.197432302,-3.407456723,-0.03277726,-2.958694809,-4.0146466,2.08304804090247,8.02890408372962
"HER42PB",84.6,796.6,-4.294846893,-3.426605859,-0.148581662,-3.054506445,-3.856990289,2.25897363772173,9.57325849131448
"HER42PB",84.7,797.6,-4.038208643,-3.624724246,-0.206840449,-3.066478634,-3.585564975,2.22978158509168,9.29783507189565
"HER42PB",84.8,798.6,-4.257589972,-3.530153718,-0.084008035,-3.239666595,-3.71135231,2.2629486758153,9.61138829199498
"HER42PB",84.9,799.61,-4.036966223,-3.397821365,-0.068880939,-2.852576444,-3.697494484,2.12018901999421,8.33271238808653
"HER42PB",85,800.61,-4.398360758,-3.622975479,-0.251303274,-3.004161217,-3.874289907,2.50536961186718,12.2480851669085
"HER42PB",85.1,801.61,-4.131077308,-3.825577393,-0.343064553,-3.368487919,-3.777102636,2.22849925649829,9.28591983338468
"HER42PB",85.2,802.61,-4.904305115,-3.984283035,-0.452405934,-3.406477739,-3.740862292,3.25984367772802,26.0454653379534
"HER42PB",85.3,803.62,-4.643971231,-4.008838445,-0.492673663,-3.560011219,-3.925688077,2.78173063876755,16.1469413036314
"HER42PB",85.4,804.62,-4.659637405,-3.85487624,-0.391928875,-3.393781817,-3.438470103,3.02757462609473,20.6470948874704
"HER42PB",85.5,805.62,-4.273234065,-3.468512294,-0.214805338,-3.231000341,-4.127837009,2.0531425287749,7.79235035516724
"HER42PB",85.6,806.63,-4.595306198,-3.494236906,-0.262874941,-3.409580037,-3.871275546,2.51021500826777,12.3075760066477
"HER42PB",85.7,807.63,-4.459934544,-3.52857638,-0.371935706,-3.183410849,-3.931444084,2.4411552395083,11.4863025115259
"HER42PB",85.8,808.63,-4.458566712,-3.640447392,-0.341855119,-3.137677048,-3.960155491,2.49797586214074,12.1578598532829
"HER42PB",85.9,809.64,-4.793335877,-3.735412683,-0.466071149,-3.484098255,-3.895394283,2.87197173857382,17.6718280956787
"HER42PB",86,810.64,-4.885406575,-3.812625981,-0.367068945,-3.090010738,-3.868356059,3.19600782174978,24.4347871971876
"HER42PB",86.1,811.64,-4.261975404,-3.535564129,-0.137405975,-3.049509357,-3.150698552,2.64632403660116,14.102104429988
"HER42PB",86.2,812.64,-4.389099356,-3.534616911,-0.188700512,-3.126917165,-3.959737007,2.34540593932748,10.4375088630121
"HER42PB",86.3,813.65,-4.488596383,-3.479262679,-0.234069546,-3.00650668,-3.69401096,2.62607117978444,13.8193692895612
"HER42PB",86.4,814.65,-4.341046799,-3.405547794,-0.287156034,-3.104870855,-3.937603937,2.25638669334239,9.54852500993236
"HER42PB",86.5,815.65,-4.55348257,-3.648491393,-0.324873426,-2.976784544,-3.973214737,2.67237048563191,14.4742395349288
"HER42PB",86.6,816.66,-4.660012519,-3.868783154,-0.424689805,-2.987707328,-3.968775558,2.93059523435306,18.7387811439909
"HER42PB",86.7,817.66,-4.705070036,-3.844096749,-0.353161095,-3.49628953,-3.509566732,2.99526481050646,19.990652923926
"HER42PB",86.8,818.66,-4.534559465,-3.544561844,-0.270496804,-3.216318567,-3.684258599,2.63964090557903,14.008172447883
"HER42PB",86.9,819.66,-4.27881712,-3.718094525,-0.441785005,-3.257165873,-3.979574225,2.28710498798943,9.84639095947135
"HER42PB",87.1,821.67,-4.566805799,-3.462957896,-0.495627783,-2.940967675,-3.656834203,2.79295913166684,16.3292688354665
"HER42PB",87.2,822.67,-4.279173501,-3.437304762,-0.477512158,-3.149936809,-3.741879128,2.31208739071416,10.0954758789099
"HER42PB",87.3,823.68,-3.737166474,-3.566057781,-0.419274158,-2.997579306,-3.685697138,1.90542047912331,6.72223359235135
"HER42PB",87.4,824.68,-4.454304546,-3.681680428,-0.634574218,-2.775285699,-3.137462721,3.12877640118764,22.8460080846498
"HER42PB",87.5,825.68,-4.481297876,-3.473715724,-0.544653997,-2.76657298,-3.468360959,2.87139066796864,17.6615624986397
"HER42PB",87.6,826.68,-4.653998907,-3.807279583,-0.773311991,-3.332513009,-3.946781143,2.80831423541164,16.581941394633
"HER42PB",87.7,827.69,-5.011959952,-3.917253919,-0.849155474,-3.08630366,-3.832855215,3.50892489815476,33.4123268130941
"HER42PB",87.8,828.69,-5.154799974,-4.092948581,-1.032712203,-3.228183028,-3.810788334,3.78291606677907,43.9439987141438
"HER42PB",87.9,829.69,-4.872811141,-3.999985411,-0.868114089,-3.340479077,-3.817348844,3.26907700788811,26.2870653886564
"HER42PB",88,830.7,-4.663404537,-3.981307193,-0.806499365,-3.428060853,-4.105359841,2.79458962430693,16.3559153056542
"HER42PB",88.1,831.7,-4.733025779,-3.925629136,-0.824739907,-3.408100365,-3.744783594,3.05127349787142,21.142251898387
"HER42PB",88.2,832.7,-4.956034161,-3.907683707,-0.732784906,-3.470648897,-3.693515018,3.32614487107386,27.8308431375401
"HER42PB",88.3,833.71,-4.827595112,-4.221830435,-0.942293306,-3.3857309,-3.764997796,3.34409643504923,28.3349616182183
"HER42PB",88.4,834.71,-5.036825892,-4.343678711,-1.256524072,-3.731794495,-3.879791309,3.534304998171,34.2711878970766
"HER42PB",88.5,835.71,-5.130154559,-4.243487497,-0.984192431,-3.761583907,-4.116099659,3.44333589646423,31.291168352346
"HER42PB",88.6,836.71,-4.915739032,-4.11040537,-1.087892074,-3.504640693,-3.806528612,3.35293393184762,28.5864815169502
"HER42PB",88.7,837.72,-5.068769663,-4.099369105,-1.060173299,-3.500822417,-3.829078776,3.54543782865792,34.6548549097983
"HER42PB",88.8,838.72,-5.038062275,-4.150149696,-0.98479161,-3.59266838,-3.837723007,3.47655064458788,32.3479498397518
"HER42PB",88.9,839.72,-5.292525981,-4.045817521,-0.955879837,-3.390838976,-3.936618229,3.82098131745865,45.6489824919068
"HER42PB",89,840.73,-4.861907351,-3.968089475,-0.87301277,-3.238080701,-3.725375828,3.32798535408444,27.8821124972251
"HER42PB",89.1,841.73,-5.446126871,-4.262718046,-1.008590181,-3.154218036,-3.824375698,4.33558213029441,76.3694028954028
"HER42PB",89.2,842.73,-4.73586387,-4.254275066,-0.746801358,-3.267247783,-3.676133369,3.30998639987603,27.3847530333344
"HER42PB",89.3,843.73,-5.442519965,-4.175239712,-0.982330038,-3.389002109,-3.70329783,4.24729459288339,69.9160049927399
"HER42PB",89.4,844.74,-5.657691367,-4.865963358,-1.671714842,-3.91359657,-4.231656678,4.5676962196813,96.3219493555205
"HER42PB",89.5,845.74,-4.654272557,-4.708157646,-1.608190057,-4.071965358,-3.956219398,3.08681572210422,21.9072081536542
"HER42PB",89.6,846.74,-5.627746223,-4.582718181,-1.766010154,-3.611105583,-4.188529461,4.52714873781176,92.4944587956169
"HER42PB",89.7,847.75,-5.352760457,-4.44329569,-1.447015622,-3.828480353,-3.816698184,4.07143042502652,58.6407838723971
"HER42PB",89.8,848.75,-5.217048858,-4.500231933,-1.438591463,-3.725693427,-4.032423695,3.82461527691178,45.8151708212986
"HER42PB",89.9,849.75,-5.578417805,-4.565277247,-1.426710832,-3.762930774,-3.745158605,4.5578840920449,95.381447800683
"HER42PB",90,850.75,-5.276924518,-4.721700481,-1.768589061,-3.779000987,-3.993947771,4.07314004410116,58.7411230214797
"HER42PB",90.1,851.79,-5.381893362,-4.876677851,-1.598021643,-3.748957478,-3.941163795,4.33234932118116,76.1229138344627
"HER42PB",90.2,852.82,-4.889227275,-4.161593918,-0.99749649,-3.652889186,-4.001408217,3.17020665006378,23.8124046829648
"HER42PB",90.3,853.85,-4.775937869,-3.907800054,-0.972823055,-3.227273992,-3.852501414,3.13521484294438,22.9935753188332
"HER42PB",90.4,854.88,-5.041883245,-4.101021253,-1.107524486,-3.377278951,-3.467892082,3.75249626732236,42.6273585797602
"HER42PB",90.5,855.91,-5.09891323,-4.118083977,-1.253208105,-3.490517527,-3.654448236,3.7190173030646,41.2238636328281
"HER42PB",90.6,856.94,-4.914700447,-3.865089315,-1.166835838,-3.776110402,-3.882973547,3.08290446357433,21.8216907482579
"HER42PB",90.7,857.97,-4.64267239,-3.906627449,-0.996154942,-3.516310189,-3.66958406,2.94500580700823,19.010772781862
"HER42PB",90.8,859.01,-4.905306569,-4.008955813,-1.116348766,-3.598250519,-3.71255529,3.29993260105221,27.1108116189026
"HER42PB",90.9,860.04,-4.857214507,-3.863207161,-1.015789158,-3.600378213,-3.754528893,3.12281736538196,22.7102727320342
"HER42PB",91,861.07,-4.723924474,-4.084147824,-1.11611125,-3.568419305,-3.825717418,3.05458200405388,21.2123170110208
"HER42PB",91.1,862.1,-5.080373839,-4.19989256,-1.313928651,-3.63552617,-3.681594922,3.67032687841866,39.2647385584732
"HER42PB",91.2,863.13,-5.042959748,-4.347411606,-1.172259664,-3.450981057,-3.680997488,3.75136486158463,42.5791570145844
"HER42PB",91.3,864.16,-5.436209834,-4.420775052,-1.304090168,-3.516804805,-4.022135909,4.19186621133225,66.146118482904
"HER42PB",91.4,865.19,-5.278053919,-4.17944163,-1.199508105,-3.900728228,-3.756926929,3.78687853440598,44.1184708282128
"HER42PB",91.5,866.23,-5.230704357,-4.497665847,-1.343760666,-3.812933863,-3.688599564,3.97349368693147,53.1699659401181
"HER42PB",91.6,867.26,-5.349120156,-4.289728581,-1.369438502,-3.537264823,-3.688453054,4.16026529580682,64.0885227611552
"HER42PB",91.7,868.29,-5.596646341,-4.478615966,-1.512861539,-3.885046299,-3.809097404,4.47125591416096,87.4665044825497
