"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert_WLS","Ti_ppm_WLS","Ti_lower_RMSE_WLS","Ti_upper_RMSE_WLS","Ti_convert_PLS","Ti_ppm_PLS","Ti_lower_RMSE_PLS","Ti_upper_RMSE_PLS"
"KER1",98.9,3798.2,-6.332638017,-5.31098677,-6.658060418,6.69380614844,807.38945544194,520.71670863086,1251.88556839829,4.52411805497725,92.2145617808354,49.6027241686264,171.432628891983
"KER1",99,3801.1,-6.494185992,-5.9099329,NA,6.58395352544,723.393638391948,466.544555281284,1121.64711846319,NA,NA,NA,NA
"KER1",99.1,3804.1,-6.401372154,-5.767065473,-6.522733011,6.64706693528,770.521019927245,496.938827629091,1194.71977060495,4.89212632960161,133.236577944577,71.6686941555262,247.695118650528
"KER1",99.2,3807,-6.585814873,-6.061290405,-6.412151379,6.52164588636,679.696167867237,438.362365293843,1053.89266321649,5.24490466623879,189.597739302305,101.985675407308,352.474037211398
"KER1",99.3,3809.9,-7.078413849,-6.30302857,-6.444107168,6.18667858268,486.228453644533,313.587548509495,753.914210743592,5.77953175004364,323.60762567832,174.070336456577,601.606784526916
"KER1",99.4,3812.7,-6.630083542,-6.333351634,-5.660682984,6.49154319144,659.540375352757,425.363114601075,1022.64040249097,5.69583153855045,297.624176694025,160.093695153648,553.301930271413
"KER1",99.5,3815.6,-6.847533354,-6.089847652,NA,6.34367731928,568.884439388872,366.895592793864,882.075205413054,NA,NA,NA,NA
"KER1",99.6,3818.6,-6.577201089,-5.991299439,NA,6.52750325948,683.689084515979,440.937551780557,1060.0838200302,NA,NA,NA,NA
"KER1",99.7,3821.3,-6.839401738,-5.946641503,-5.695327075,6.34920681816,572.03879823404,368.929960897913,886.966149045273,5.62147054009758,276.295388085368,148.620821479741,513.650380324739
"KER1",99.8,3824.2,-6.978893595,-5.794020962,-5.785790463,6.2543523554,520.272314066708,335.54375171309,806.700406138922,5.61557952064393,274.672511471425,147.747867149248,510.633351355315
"KER1",99.9,3826.9,-7.206303105,-6.225473852,NA,6.0997138886,445.730223338876,287.468672361189,691.120289267902,NA,NA,NA,NA
"KER1",100,3829.8,-6.910351905,-6.295166266,NA,6.3009607046,545.095334252743,351.553078169396,845.189366485756,NA,NA,NA,NA
"KER1",100.1,3832.7,-6.524706528,-5.920112745,-5.967514984,6.56319956096,708.535072914113,456.961691325797,1098.60839339262,5.26457486825166,193.364086098933,104.011614235934,359.475911104151
"KER1",100.2,3835.6,-6.897433904,-6.005835784,-6.348326093,6.30974494528,549.904675141124,354.654808246749,852.646417616521,5.48300617252315,240.568812798666,129.403298507092,447.232445842078
"KER1",100.3,3838.6,-4.884957096,-5.614352067,-5.243019965,7.67822917472,2160.79000036278,1393.57710141941,3350.38041376554,4.26044427861326,70.8414498049266,38.1060087096749,131.698679037717
"KER1",100.4,3841.5,-5.983275771,-5.727655631,NA,6.93137247572,1023.89829125488,660.351636501331,1587.59008516905,NA,NA,NA,NA
"KER1",100.5,3844.4,-5.92834398,-5.783409956,NA,6.9687260936,1062.86789352889,685.484641268735,1648.01381545711,NA,NA,NA,NA
"KER1",100.6,3847.3,-6.785419341,-5.962738109,NA,6.38591484812,593.427380263891,382.72428526244,920.129892999567,NA,NA,NA,NA
"KER1",100.7,3850.1,-5.723114601,-4.97829541,-5.543321491,7.10828207132,1222.04635328022,788.144990729545,1894.82558048503,4.28191679947483,72.3790432396574,38.9330887451221,134.55716125129
"KER1",100.8,3853,-6.565857826,-5.421523288,-6.404216475,6.53521667832,688.983055842421,444.351838784321,1068.2923075927,4.85177178926694,127.966919519875,68.834115665367,237.898494563579
"KER1",100.9,3856,-5.933412588,-4.993548688,-5.845636977,6.96527944016,1059.2108621276,683.126080178048,1642.34346045855,4.32832287953517,75.817025597814,40.7823985213107,140.948585147484
"KER1",101,3858.9,-6.089527222,-5.391074989,-5.734982204,6.85912148904,952.529891861316,614.323393523933,1476.93088763025,4.70989311816238,111.040291081069,59.7291883595213,206.430835275245
"KER1",101.1,3861.7,-7.05428173,-5.439303637,NA,6.2030884236,494.273211290743,318.775924075998,766.387888633081,NA,NA,NA,NA
"KER1",101.2,3864.6,-7.021271917,-6.192949958,-5.854837032,6.22553509644,505.493457850958,326.012295345752,783.785273065003,5.86511127416313,352.521380446934,189.623205491247,655.359260224867
"KER1",101.3,3867.8,-6.689294144,-5.703759,-5.675979436,6.45127998208,633.512658925441,408.576832912778,982.283518518678,5.36292301862761,213.347655081671,114.760886812984,396.626613761039
"KER1",101.4,3870.6,-6.297723005,-5.591836799,-7.563389378,6.7175483566,826.788035292118,533.227603569621,1281.96374442372,4.35863915847677,78.1507112940021,42.0377009990193,145.287052588841
"KER1",101.5,3873.6,-5.892837432,-5.481738506,-6.473867314,6.99287054624,1088.84256736219,702.236713735215,1688.28845503357,4.3782180116591,79.6958896472701,42.8688610042107,148.159635639631
"KER1",101.6,3876.4,-6.500890755,-5.439418013,-6.747750833,6.5793942866,720.1030210744,464.422308814714,1116.5449013074,4.6961388654765,109.52347014101,58.9132819641547,203.610970426452
"KER1",101.7,3879.4,-6.344325561,-5.657867368,-7.771441916,6.68585861852,800.998134834936,516.594698604779,1241.97560242464,4.36162555794239,78.3844493803796,42.1634300119038,145.721586287706
"KER1",101.8,3882.2,-6.779852332,-5.909498695,-5.134338363,6.38970041424,595.678096278619,384.175859130976,923.619706841461,5.74119628407675,311.43675505333,167.523557652398,578.980375998238
"KER1",101.9,3885.1,-5.727592003,-5.504448452,-5.87344388,7.10523743796,1218.33132849954,785.749027463938,1889.06530472489,4.48577405641343,88.7456183483052,47.736760258834,164.983646425096
"KER1",102,3888,-6.148192548,-5.828761777,NA,6.81922906736,915.279119471144,590.298928673386,1419.17226314906,NA,NA,NA,NA
"KER1",102.1,3891.1,-6.109107222,-5.384869454,-5.014009875,6.84580708904,939.931583439315,606.198256823666,1457.39677011926,4.96431056894106,143.209782958314,77.0333364399982,266.235929569816
"KER1",102.2,3894,-6.738345918,-5.580310209,-5.938818334,6.41792477576,612.730241184881,395.173447359108,950.059653479979,5.23947975420333,188.571973105823,101.433910081712,350.567073795908
"KER1",102.3,3897,-6.385363019,-5.736018461,NA,6.65795314708,778.954898147691,502.378162114257,1207.7967935443,NA,NA,NA,NA
"KER1",102.4,3899.7,-6.177099407,-5.771634299,-5.661633404,6.79957240324,897.463457126581,578.80891849848,1391.54845603802,5.02295304876206,151.859089598533,81.6858464475208,282.315530738986
"KER1",102.5,3902.7,-5.607699369,-5.48331565,-5.772948942,7.18676442908,1321.81943859143,852.492515016644,2049.5272362644,4.43013311126562,83.9425898710063,45.1531846051347,156.054516550106
"KER1",102.6,3905.8,-6.464021731,-5.755836674,-6.199329177,6.60446522292,738.384892292189,476.212995135889,1144.89158157007,5.04214826453298,154.802214178649,83.2689694806093,287.786983123319
"KER1",102.7,3908.8,-6.06547289,-5.63574316,-4.775805365,6.8754784348,968.238493777643,624.454478878008,1501.28762390692,5.16363024554264,174.797864362794,94.0247406028944,324.96014548806
"KER1",102.8,3911.7,-5.86880975,-5.242502587,-4.932040487,7.00920937,1106.77910612336,713.804681789538,1716.09968525312,4.74239666745816,114.708791326023,61.7024949853825,213.250806318193
"KER1",102.9,3914.5,-6.837332815,-5.806161807,-5.629021609,6.3506136858,572.844147485166,369.449361799817,888.214871205575,5.55873086771577,259.4932959326,139.582882932786,482.414241769092
"KER1",103,3917.4,-6.410879521,-5.494588789,-6.302665936,6.64060192572,765.555662004926,493.736476128144,1187.02080961037,4.81181625872287,122.954732444035,66.1380324415991,228.580525792532
"KER1",103.1,3920.2,-6.913666346,-5.831054398,-5.509672407,6.29870688472,543.868170973874,350.761633075312,843.286606933313,5.6767595200394,292.00166959394,157.069317404236,542.849338462514
"KER1",103.2,3923.2,-4.80454818,-5.059629091,-5.551762582,7.7329072376,2282.2275431238,1471.89687280673,3538.67356797953,3.78222460678674,43.9136236998937,23.621381716346,81.6381687410524
"KER1",103.3,3926.3,-6.077098257,-5.753969436,NA,6.86757318524,960.614501335966,619.537471077004,1489.46635717253,NA,NA,NA,NA
"KER1",103.4,3929.1,-5.319010863,-5.561478687,-6.096996923,7.38307261316,1608.524556322,1037.39974193921,2494.07354146278,4.18857624226485,65.9288573862779,35.4634980043238,122.565862953796
"KER1",103.5,3932.1,-6.559684896,-5.721798869,NA,6.53941427072,691.881204248822,446.220966860163,1072.78598798522,NA,NA,NA,NA
"KER1",103.6,3934.8,-6.529650534,-5.682352674,-5.597611445,6.55983763688,706.15703142825,455.428000332981,1094.92115695779,5.25236964449935,191.0183782266,102.749844963006,355.115093686588
"KER1",103.7,3938,-7.10155829,-5.659694078,NA,6.1709403628,478.635986006922,308.690872274753,742.141824319678,NA,NA,NA,NA
"KER1",103.8,3940.9,-6.902158249,-5.632920444,-5.539394386,6.30653239068,548.140910958718,353.517288461628,849.911639609292,5.53935676241399,254.514233672773,136.904617731249,473.157854099564
"KER1",103.9,3943.7,-6.526398847,-5.600320108,-7.203285506,6.56204878404,707.720176077359,456.436132816396,1097.34486736712,4.65690360780317,105.309497294507,56.646562600938,195.776931753988
"KER1",104,3946.6,-6.929087105,-5.495164695,-7.08731111,6.2882207686,538.194903435463,347.10272326435,834.490007338002,4.95515521568772,141.904630488482,76.3312876885992,263.80956962528
"KER1",104.1,3949.7,-6.1881225,-5.617078016,-8.169123969,6.7920767,890.761486753207,574.486558414827,1381.1568167446,4.08908674587187,59.6853589063741,32.1050855479273,110.958809390641
"KER1",104.2,3952.6,-6.439396673,-5.853221612,-6.802302166,6.62121026236,750.853276892032,484.254338934737,1164.22424765405,4.87710717249315,131.250429322263,70.6003337971621,244.00274433222
"KER1",104.3,3955.5,-6.214212671,-5.503773994,-5.995731133,6.77433538372,875.097565631141,564.384289434275,1356.869359601,4.77704348429371,118.752736195274,63.8777553567254,220.768752363175
"KER1",104.4,3958.4,-6.407398475,-5.568297382,NA,6.642969037,767.369963928039,494.906589658235,1189.83394815083,NA,NA,NA,NA
"KER1",104.5,3961.3,-6.760293981,-5.748693069,-7.105134467,6.40300009292,603.653340090169,389.319402535078,935.985601100847,4.96189437371284,142.86417785693,76.8474335393699,265.593428104271
"KER1",104.6,3964.2,-6.888335369,-5.543590011,-5.402511413,6.31593194908,553.317484100285,356.855860832242,857.938097183152,5.52122360539446,249.940678922147,134.444477267701,464.655330212453
"KER1",104.7,3967.1,-6.617257124,-5.764777905,-5.640983687,6.50026515568,665.318022510669,429.089342868512,1031.59884633432,5.35443533387259,211.544490613005,113.790954645628,393.274418411212
"KER1",104.8,3969.9,-6.154662843,-5.394824288,-7.576048524,6.81482926676,911.260919972516,587.707436298244,1412.94190439298,4.13410319943523,62.4335754910574,33.5833664893872,116.067915640005
"KER1",104.9,3972.7,-5.823495499,-5.389119047,-5.898219045,7.04002306068,1141.41392810681,736.142018976296,1769.80218720293,4.47187704736163,87.5208497084951,47.0779504153814,162.706725040314
"KER1",105,3975.4,-5.924137481,-5.158463856,NA,6.97158651292,1065.91249372685,687.448221773155,1652.73457447084,NA,NA,NA,NA
"KER1",105.1,3978.6,-6.225861613,-5.203235231,-6.007608047,6.76641410316,868.193054683471,559.931303095224,1346.16367406848,4.60271524677438,99.75480716852,53.658663977981,185.450415934919
"KER1",105.2,3981.4,-6.455640683,-5.281804973,-5.410517079,6.61016433556,742.605045105657,478.934735020076,1151.43507599894,5.02132141961094,151.611513911859,81.5526741126991,281.855272077052
"KER1",105.3,3984.4,-6.025492379,-5.441148059,-5.975230545,6.90266518228,994.922835888065,641.664243883068,1542.6626289495,4.61364285207036,100.850866070252,54.2482401395464,187.488057879051
"KER1",105.4,3987.4,-5.915941945,-5.324264224,NA,6.9771594774,1071.86936950439,691.290041514171,1661.97091855285,NA,NA,NA,NA
"KER1",105.5,3990.3,-6.876921118,-5.670678166,NA,6.32369363976,557.628873450442,359.636442690116,864.62305705082,NA,NA,NA,NA
"KER1",105.6,3993.1,-7.428665878,-5.677728403,-5.965410476,5.94850720296,383.180900586005,247.128193238711,594.135378281488,5.88112195417064,358.210912565892,192.683636370006,665.936455729375
"KER1",105.7,3996,-7.427405848,-5.992321323,NA,5.94936402336,383.509358493141,247.340028455501,594.644663745891,NA,NA,NA,NA
"KER1",105.8,3998.9,-6.83371085,-6.196444128,NA,6.353076622,574.256764952229,370.360413477599,890.405183958318,NA,NA,NA,NA
"KER1",105.9,4001.8,-7.294986184,-5.749627129,-5.354014317,6.03940939488,419.645117128373,270.645377780528,650.674420431046,6.00971894307683,407.36881035832,219.125942203466,757.324057498695
"KER1",106,4004.8,-6.475697512,-5.441623745,-5.263942567,6.59652569184,732.545673493857,472.447056934506,1135.83766874636,5.18119714270748,177.895650048732,95.6910567024959,330.719122526268
"KER1",106.1,4007.7,-6.87167011,-5.485375749,-5.941522343,6.3272643252,559.623549811407,360.922886676304,867.715872461134,5.29020994585306,198.385071160551,106.712429945042,368.810235880169
"KER1",106.2,4010.6,-6.217152478,-6.148159606,NA,6.77233631496,873.349932826809,563.257173399215,1354.15959385925,NA,NA,NA,NA
"KER1",106.3,4013.6,-6.252949983,-5.603974021,-6.818757741,6.74799401156,852.347247734813,549.711728905481,1321.59419659395,4.58563586427453,98.065523684292,52.7499890236942,182.309932446711
"KER1",106.4,4016.5,-6.362224758,-5.769882276,-6.868494565,6.67368716456,791.307914578542,510.345100515768,1226.95057725022,4.747493189428,115.294899489058,62.0177658166111,214.340417994091
"KER1",106.5,4019.5,-7.338575231,-6.168503979,-5.578166292,6.00976884292,407.389138505249,262.741022816924,631.671097237421,6.22200814525818,503.713747423164,270.950418142843,936.43531197403
"KER1",106.6,4022.5,-7.051999913,-5.752716929,-5.991127952,6.20464005916,495.040738488994,319.270932072157,767.577966378546,5.58328719434437,265.944381375202,143.052957567616,494.407212459129
"KER1",106.7,4025.3,-6.078115034,-5.459869162,-7.156318451,6.86688177688,959.950553994826,619.109265739602,1488.43688361556,4.26108040510981,70.8865282644821,38.1302566630578,131.782482709055
"KER1",106.8,4028.4,-6.225813377,-5.719877738,-6.037412774,6.76644690364,868.221532299434,559.949669411944,1346.2078296073,4.89975335694599,134.256662127827,72.2174030946931,249.591518848592
"KER1",106.9,4031.3,-6.868069003,-5.8239449,-6.988696991,6.32971307796,560.995608754514,361.807780592228,869.843297804989,5.13363873422878,169.633246701969,91.2466641221413,315.358798740662
"KER1",107,4034.4,-7.87675705,-5.679532472,-5.722092087,5.643805206,282.535782420286,182.218261212993,438.081605084215,6.39639986886476,599.682212376374,322.572387645602,1114.84668128421
"KER1",107.1,4037.4,-5.786753583,-5.457000296,-5.771249396,7.06500756356,1170.29082298725,754.765846122254,1814.57682194371,4.53096109998979,92.8477541891025,49.9433218764764,172.609773120046
"KER1",107.2,4040.2,-5.298556572,-5.207168821,-5.049903844,7.39698153104,1631.05370713561,1051.92966325641,2529.00577717842,4.32056908448676,75.2314291514625,40.4674029453242,139.859924784857
"KER1",107.3,4043,NA,-6.462769413,-8.860664686,NA,NA,NA,NA,NA,NA,NA,NA
"KER1",107.4,4046.1,-6.658296271,-5.983841224,-5.471130585,6.47235853572,647.007920117233,417.280449169516,1003.20839264714,5.57440759456569,263.593355238432,141.788327570755,490.036508055868
"KER1",107.5,4048.9,-7.413019312,-5.819085586,-7.963065649,5.95914686784,387.279582593156,249.771591898556,600.490527979841,5.27373792578715,195.1440347773,104.969058500942,362.784946850049
"KER1",107.6,4051.8,-6.882926862,-5.73986281,-5.697303196,6.31960973384,555.356213416551,358.170716274309,861.099218240283,5.53355022958475,253.040670705514,136.111980039343,470.418408523546
"KER1",107.7,4054.7,-6.945967041,-5.986710273,NA,6.27674241212,532.052629521171,343.141333089383,824.966196965419,NA,NA,NA,NA
"KER1",107.8,4057.8,-6.736687804,-5.816483173,NA,6.41905229328,613.421494893953,395.619263630042,951.131466514761,NA,NA,NA,NA
"KER1",107.9,4060.6,-6.953055038,-6.081659626,-5.524963548,6.27192257416,529.494392157962,341.491426801051,820.999560525034,5.85335365855386,348.400840890723,187.406744413024,647.698919873703
"KER1",108,4063.5,-6.978572127,-5.714880088,-7.208146569,6.25457095364,520.386057110445,335.617109004253,806.876768703481,5.08618542953519,161.771594444294,87.0178377750191,300.743496255453
"KER1",108.1,4066.5,-8.585599224,-5.634602844,NA,5.16179252768,174.476930188656,112.526925150544,270.532578112574,NA,NA,NA,NA
"KER1",108.2,4069.5,-7.306577683,-5.911699579,NA,6.03152717556,416.350384240504,268.520477023371,645.565821939635,NA,NA,NA,NA
"KER1",108.3,4072.4,-6.161704993,-5.550474935,-5.392845991,6.81004060476,906.90763096665,584.899831730739,1406.19197764477,4.97159149062578,144.256287307536,77.596256932958,268.181446506289
"KER1",108.4,4075.4,-6.410903,-5.724924309,-5.977267015,6.64058596,765.543439455153,493.728593332739,1187.00185811978,5.05906726760352,157.443595073171,84.6897829118617,292.697475153083
"KER1",108.5,4078.4,-8.59886534,-6.063186365,-7.2771095,5.1527715688,172.910058942142,111.516389240229,268.103089483724,6.88153655454464,974.12200201892,523.985626994289,1810.95363294706
"KER1",108.6,4081.5,-8.035371431,-5.732786338,-6.069258575,5.53594742692,253.647986764427,163.587403735066,393.290068310164,6.47289714636297,647.356499334906,348.216650983971,1203.47615786597
"KER1",108.7,4084.5,-7.482845949,-5.5369358,-6.139111202,5.91166475468,369.320471908376,238.189066337088,572.644299203869,5.78867818461079,326.581059079962,175.669762772845,607.134582903166
"KER1",108.8,4087.6,-6.69628857,-5.703735854,-5.975232602,6.4465237724,630.506694050899,406.638169823755,977.622664924187,5.26702784190856,193.838985327847,104.267065164776,360.35877842683
"KER1",108.9,4090.4,-7.112304159,-5.711825163,-4.944067118,6.16363317188,475.151248801645,306.443430379464,736.738617493601,5.96557142794377,389.77569316913,209.662506902696,724.617354003039
"KER1",109,4093.4,-7.332088871,-5.694480082,-7.16778582,6.01417956772,409.189988488996,263.902460670681,634.463378075755,5.39555613619902,220.42469916988,118.567668074614,409.783280662625
"KER1",109.1,4096.4,-6.846352577,-5.553148639,-7.320810556,6.34448024764,569.341396266089,367.190301969822,882.783733021523,4.84227965301564,126.757986838121,68.1838240715732,235.651013213735
"KER1",109.2,4099.2,-6.221034464,-5.385571061,-6.359620627,6.76969656448,871.047547121281,561.772275747281,1350.58966435595,4.58834214965039,98.3312764160837,52.892938891888,182.803983370626
"KER1",109.3,4102.2,-7.490772132,-5.461480374,NA,5.90627495024,367.335261542782,236.908727337682,569.566161150207,NA,NA,NA,NA
"KER1",109.4,4105.3,-6.320816903,-5.82909145,-5.897494177,6.70184450596,813.905695388545,524.919283973868,1261.98922617385,5.08124010819438,160.973556828591,86.5885689159207,299.259894492645
"KER1",109.5,4108.1,-6.791866724,-5.482959027,-5.416267652,6.38153062768,590.831358737262,381.050010504738,916.104670893268,5.40174317925952,221.792703863339,119.303525385656,412.32648681583
"KER1",109.6,4111.2,-6.097041876,-5.489052504,-4.932616369,6.85401152432,947.674912669676,611.192229538447,1469.40307271525,5.0453589124403,155.300028308965,83.5367464619933,288.712450678676
"KER1",109.7,4114.2,-6.888027068,-5.853436638,-6.160590813,6.31614159376,553.433496327426,356.930681607607,858.117978195885,5.4482603949449,232.353610610876,124.984295691908,431.959871958583
"KER1",109.8,4117,-6.433419893,-5.66137877,-6.138302842,6.62527447276,753.911112222867,486.226455288594,1168.96552820386,4.9835947625151,145.998268568053,78.5332783133526,271.419898451448
"KER1",109.9,4120.1,-7.048241597,-5.771948131,NA,6.20719571404,496.307509793767,320.087921915117,769.542139559427,NA,NA,NA,NA
"KER1",110,4123.1,-6.764768995,-5.702261711,-5.887528778,6.3999570834,601.819209283571,388.136500590579,933.14171718354,5.35056037637732,210.72635085563,113.350872733045,391.753445511713
"KER1",110.1,4126,-6.493877837,-5.523347336,-5.395265548,6.58416307084,723.545238084217,466.64232779027,1121.88217908436,5.19908829955944,181.107051206017,97.4184871942033,336.689317820681
"KER1",110.2,4128.9,-6.971989478,-6.045227446,-5.326371908,6.25904715496,522.720630979477,337.122766048625,810.496607079251,5.9148498403731,370.4986645859,199.293286324744,688.780154070307
"KER1",110.3,4131.7,-6.378526049,-5.915902527,-5.60082148,6.66260228668,782.584799632445,504.71922607175,1213.42508265911,5.27605339454005,195.596408218311,105.212392683552,363.625937326345
"KER1",110.4,4134.7,-5.934653666,-5.398692069,-5.317014038,6.96443550712,1058.3173361758,682.549810709126,1640.95801724213,4.74921021826032,115.493034208535,62.1243435809968,214.708762810556
"KER1",110.5,4137.7,-6.604608792,-5.524345642,NA,6.50886602144,671.065012627548,432.795799223651,1040.5097553641,NA,NA,NA,NA
"KER1",110.6,4140.6,-5.664093133,-5.474851134,NA,7.14841666956,1272.09022063888,820.420217663115,1972.4203458252,NA,NA,NA,NA
"KER1",110.7,4143.7,-6.641322033,-5.862652679,-5.014184544,6.48390101756,654.51926366496,422.124805338903,1014.85499333446,5.64388986588136,282.559702878644,151.99043114654,525.296132714372
"KER1",110.8,4146.6,-7.244822577,-5.504356402,-6.675728045,6.07352064764,434.206682474442,280.036694856086,673.252636417349,5.3712317441423,215.127686844258,115.718375769456,399.935803965692
"KER1",110.9,4149.4,-7.626399626,-5.709477014,NA,5.81404825432,334.972438169677,216.036689989088,519.386472450611,NA,NA,NA,NA
"KER1",111,4152.3,-6.962170618,-5.662887634,-6.183081007,6.26572397976,526.222422466854,339.381206910501,815.92625716576,5.38894039237226,218.971238988451,117.785843782688,407.081207420825
"KER1",111.1,4155.5,-6.243327522,-5.974337582,-5.152979743,6.75453728504,857.942675118735,553.320436588125,1330.27010230926,5.36344435065998,213.458909045903,114.820730937317,396.833441828045
"KER1",111.2,4158.4,-6.761958497,-5.870985573,-8.235264235,6.40186822204,602.970468986769,388.878992530978,934.926785589124,4.65291416638289,104.890208144906,56.42102464215,194.997447041444
"KER1",111.3,4161.5,-7.521929831,-5.767074919,-6.408928805,5.88508771492,359.634311908047,231.942086864359,557.625569598375,5.87057359584002,354.452234296438,190.661822484673,658.948838107517
"KER1",111.4,4164.3,-7.657613551,-5.999385475,-5.989906731,5.79282278532,327.937416006385,211.499531915838,508.478424716984,6.27974210269059,533.651018915257,287.053842499105,992.090569176686
"KER1",111.5,4167.4,-6.545373606,-5.877544234,-5.336413261,6.54914594792,698.647237818309,450.58464377846,1083.27695950318,5.46902103505805,237.227841307864,127.606171414439,441.021371206355
"KER1",111.6,4170.2,-7.126598689,-6.038138772,NA,6.15391289148,470.555019936619,303.479144494159,729.612004003172,NA,NA,NA,NA
"KER1",111.7,4173,-6.998509642,-5.687335912,NA,6.24101344344,513.378527495566,331.097681939534,796.011349127016,NA,NA,NA,NA
"KER1",111.8,4176,-6.48794559,-5.596972666,-5.448331642,6.5881969988,726.469862346312,468.528531170158,1126.41691121645,5.22036567316013,185.001821904105,99.5135059516145,343.92993976596
"KER1",111.9,4179,-6.627521589,-5.559123079,NA,6.49328531948,660.690380571484,426.104797475886,1024.42352577454,NA,NA,NA,NA
"KER1",112,4182,-8.272686705,-5.7653072,-6.981702524,5.3745730406,215.847694431802,139.208532205274,334.679393952835,6.43610625363986,623.972473015926,335.638253548119,1160.00379267196
"KER1",112.1,4185,-6.98037822,-5.817227411,-6.819110073,6.2533428104,519.747340790063,335.205176128667,805.88641672601,5.28040771202578,196.449954034891,105.671519711729,365.212732300916
"KER1",112.2,4188.2,-7.75364739,-5.68819209,NA,5.7275197748,307.20638169362,198.129285523473,476.334231478896,NA,NA,NA,NA
"KER1",112.3,4191.1,-6.698789591,-5.532039497,-6.096156418,6.44482307812,629.435306232629,405.947190353269,975.961440667653,5.12594408885396,168.332987955217,90.5472477315254,312.941536532929
"KER1",112.4,4193.9,-7.035149635,-5.615629626,NA,6.2160982482,500.745630301342,322.950237601352,776.423600515844,NA,NA,NA,NA
"KER1",112.5,4196.7,-7.509573475,-5.953719808,NA,5.893490037,362.668805772447,233.899149403115,562.330658388713,NA,NA,NA,NA
"KER1",112.6,4199.7,-7.537383708,-5.981530042,NA,5.87457907856,355.874833792818,229.517453922801,551.796367389403,NA,NA,NA,NA
"KER1",112.7,4202.8,-6.980302801,-5.587929394,-5.587929394,6.25339409532,519.773996674373,335.222367540134,805.927747606238,5.5612894847631,260.158090017307,139.940479357644,483.650135487094
"KER1",112.8,4205.7,-7.273000063,-5.814385041,NA,6.05435995716,425.966181581833,274.722076894027,660.47545178322,NA,NA,NA,NA
"KER1",112.9,4208.7,-7.775579128,-5.903776951,-8.586509344,5.71260619296,302.658828617607,195.196392538428,469.28309150052,5.45795632818269,234.617453003767,126.202029069449,436.168496337591
"KER1",113,4211.7,-7.321028902,-5.768343806,-7.98027453,6.02170034664,412.279017320003,265.894694920096,639.253025237777,5.15413148870842,173.145362734556,93.135850812923,321.888041767062
"KER1",113.1,4214.5,-7.350355594,-5.67192481,NA,6.00175819608,404.138724331941,260.644704914078,626.631216461849,NA,NA,NA,NA
"KER1",113.2,4217.4,-7.390912757,-6.071629106,-5.316111594,5.97417932524,393.145324217198,253.554635696766,609.585565371767,6.30077102828403,544.991952382744,293.154193503749,1013.17407270231
"KER1",113.3,4220.2,-7.393240302,-6.093957318,-7.255089964,5.97259659464,392.52357324425,253.153644430359,608.62151875842,5.65900688757576,286.863613228038,154.305528391321,533.297370821057
"KER1",113.4,4223.3,-8.209535143,-5.993961427,-6.350636371,5.41751610276,225.318758204851,145.316787796047,349.364609340457,6.71738314758603,826.651453738609,444.660401259012,1536.79667457077
"KER1",113.5,4226.4,-6.128683212,-5.895068361,-5.68534783,6.83249541584,927.502431313111,598.182215565502,1438.12493535681,5.05392593716085,156.636202838457,84.2554821513204,291.196482569364
"KER1",113.6,4229.3,-6.118324249,-5.656082625,-6.458928723,6.83953951068,934.058911527209,602.410743414456,1448.29098707349,4.64233826401377,103.786744889071,55.8274656374507,192.946039940653
"KER1",113.7,4232.2,-7.432574837,-5.862357638,NA,5.94584911084,382.163722928483,246.472175999016,592.558208773803,NA,NA,NA,NA
"KER1",113.8,4235,-6.184767256,-5.930986736,-5.566583114,6.79435826592,892.796138017101,575.798783763084,1384.31161463901,5.15538801436142,173.363061067656,93.2529519535692,322.292756562947
"KER1",113.9,4237.9,-6.860570492,-5.543269003,-5.855048627,6.33481206544,563.863423602372,363.65734538215,874.289944954853,5.34482781027502,209.521803990799,112.702940294496,389.51411766941
"KER1",114,4240.9,-6.740448435,-5.615518838,-5.609046324,6.4164950642,611.854839610888,394.608867002915,948.702312744787,5.37386285944318,215.694457885769,116.02324505578,400.989466725126
"KER1",114.1,4243.9,-6.563496876,-5.765836997,-6.546689758,6.53682212432,690.090069320898,445.065794621912,1070.00877068048,5.00637621019079,149.362495969441,80.3429148892782,277.674207277217
"KER1",114.2,4247,-6.6156348,-5.327780512,NA,6.501368336,666.052393256843,429.562966985455,1032.73751384204,NA,NA,NA,NA
"KER1",114.3,4250.1,-6.088591258,-5.897536021,-5.737193371,6.85975794456,953.136327733213,614.714507488925,1477.87118764417,5.00960859247538,149.846073788535,80.603034079907,278.573208640995
"KER1",114.4,4253.1,-6.4636114,-5.580707685,-6.286277385,6.604744248,738.590948941981,476.345889044458,1145.21107960712,4.90824458757539,135.401520157497,72.8332285777977,251.71988141893
"KER1",114.5,4256.1,-6.754992524,-5.752344224,-5.434544729,6.40660508368,605.833432048088,390.725428215979,939.365909874393,5.5260108864236,251.140083846314,135.089643827851,466.88509886596
"KER1",114.6,4259.1,-6.778534582,-6.147262805,-5.243820216,6.39059648424,596.212104769113,384.520261874507,924.447705669223,5.84439233331087,345.292655172439,185.734834078349,641.920608525911
"KER1",114.7,4261.9,-7.205432686,-5.819138325,-6.482432542,6.10030577352,445.9941224277,287.638871097396,691.529474028224,5.58911957172737,267.500001442175,143.889734228515,497.299207307753
