"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert_PLS","Ti_ppm_PLS","Ti_lower_RMSE_PLS","Ti_upper_RMSE_PLS"
"HER42PB",337.6,3831.49,-7.016840279,-5.125450969,-4.72286356,5.61032032735759,273.231747591867,146.972872268507,507.954881331541
"HER42PB",337.7,3832.5,NA,-5.003151892,-4.763353906,NA,NA,NA,NA
"HER42PB",337.8,3833.5,-6.582756591,-5.145876733,-4.996220443,5.17815927505934,177.356046645549,95.4008010394895,329.715966103028
"HER42PB",337.9,3834.5,-8.572952214,-5.167004229,-4.547600523,7.24362629081151,1399.1585382706,752.615136934247,2601.12309618156
"HER42PB",338,3835.5,-7.345956445,-5.014621939,-5.153372247,5.68660467858257,294.890670325903,158.623326919253,548.220171233249
"HER42PB",338.1,3836.51,-7.801936725,-4.833233124,-4.723089545,6.1569583700011,471.990269544436,253.886183465591,877.459385555029
"HER42PB",338.2,3837.51,-6.774278307,-4.90247613,-4.21116213,5.45085502908853,232.95726601617,125.309005282058,433.082105053615
"HER42PB",338.3,3838.51,-7.695677737,-5.02763287,-4.493409648,6.24601760201106,515.953993700291,277.534514495037,959.190694172347
"HER42PB",338.4,3839.52,-6.450075399,-5.014990874,-4.119550938,5.29602359489826,199.541771406832,107.334625422134,370.960613870699
"HER42PB",338.5,3840.52,-6.409272523,-4.883917727,-4.171656151,5.16978375704355,175.876801252207,94.6051067390813,326.965956542069
"HER42PB",338.6,3841.52,-6.913253649,-4.875197323,-4.132254448,5.57494374377088,263.73471849885,141.864367652481,490.299311184726
"HER42PB",338.7,3842.52,-6.176051469,-4.947077362,-4.25023332,5.01031463180008,149.951908366572,80.6599630863512,278.76996173064
"HER42PB",338.8,3843.53,-6.548167935,-5.088722692,-4.562252451,5.26455115419116,193.359500705667,104.009147727467,359.467386571724
"HER42PB",338.9,3844.53,-6.760439881,-4.59511985,-4.675578272,5.09957853881842,163.952792998567,88.1911165734563,304.798480577596
"HER42PB",339,3845.53,-7.279191113,-4.700097248,-4.241748351,5.74856122536347,313.73893577545,168.761913429841,583.260273725404
"HER42PB",339.1,3846.54,-7.243308726,-4.630092628,-4.455215818,5.60267278422729,271.150165656491,145.853177801811,504.085090524709
"HER42PB",339.2,3847.54,-6.834800488,-4.930563035,-3.673755572,5.69875583515581,298.495791873123,160.562541792129,554.922317319285
"HER42PB",339.3,3848.54,-7.160595424,-4.90085049,-4.171335665,5.78717534366826,326.090628305348,175.405957339439,606.22284146713
"HER42PB",339.4,3849.54,NA,-4.944465814,-4.202197836,NA,NA,NA,NA
"HER42PB",339.5,3850.55,-6.485685866,-4.822008185,-4.283011684,5.15284095717723,172.922057306808,93.0157335849705,321.472903032078
"HER42PB",339.6,3851.55,-6.645115505,-4.783524941,-4.307308977,5.24483765852757,189.585035217383,101.978841809576,352.450419524193
"HER42PB",339.7,3852.55,-6.27036641,-4.723363968,-4.356932849,4.909075314328,135.51404855634,72.893758227575,251.929078739463
"HER42PB",339.8,3853.55,-6.70114103,-4.746341933,-4.527336726,5.19237684814388,179.895629776095,96.7668568889679,334.437209732576
"HER42PB",339.9,3854.56,-6.461263237,-4.59832749,-4.57320054,4.9029884172,134.69169381677,72.4514090526952,250.40026992485
"HER42PB",340,3855.56,-6.496979484,-4.991020619,-4.636980723,5.14195058464768,171.049088857403,92.0082534692687,317.990937722996
"HER42PB",340.1,3857.53,-7.569583776,-4.951145734,-4.759034292,5.9895560421019,399.237326012623,214.751971679811,742.207120311595
"HER42PB",340.2,3859.5,-7.326757969,-4.91881236,-4.899009733,5.69850997549986,298.422412821275,160.523070793207,554.785901079582
"HER42PB",340.3,3861.47,-7.166072905,-5.090545263,-4.362712524,5.83987409608769,343.736060225652,184.897533024192,639.026801314835
"HER42PB",340.4,3863.43,-7.019731699,-5.07382155,-4.093958014,5.79522256371541,328.725338173529,176.823182388628,611.120931642339
"HER42PB",340.5,3865.4,-7.85469645,-5.05513114,-4.625870294,6.37450353660571,586.694086489178,315.586002703697,1090.70094418778
"HER42PB",340.6,3867.37,-7.986602083,-4.844915896,-4.453958815,6.44194692889539,627.627557288704,337.604343648146,1166.79882258484
"HER42PB",340.7,3869.34,-6.862805459,-4.926683316,-4.370351603,5.48326322229827,240.630658906318,129.436565871373,447.34742161832
"HER42PB",340.8,3871.31,-7.082668509,-4.911168823,-4.195476404,5.71775142075848,304.220090315289,163.641673668941,565.564145589696
"HER42PB",340.9,3873.28,NA,-5.091798423,-4.90175482,NA,NA,NA,NA
"HER42PB",341,3875.25,-6.695537401,-4.98382064,-4.438191094,5.3593400143911,212.584597365518,114.350433835839,395.208041815891
"HER42PB",341.1,3877.21,-6.960916827,-4.959436827,-4.691371588,5.47522380247164,238.703883472171,128.400142680185,443.765425764505
"HER42PB",341.2,3879.18,-7.416883463,-4.99031239,-5.142697844,5.74041918066087,311.19483049952,167.393425093282,578.530623145193
"HER42PB",341.3,3881.15,-8.170610011,-5.142087915,-4.430958232,6.81969935182328,915.709662251454,492.565305500858,1702.36144563213
"HER42PB",341.4,3883.12,-7.030331613,-5.039130705,-4.763513744,5.55665506348342,258.955197337527,139.293436714407,481.413882878099
"HER42PB",341.5,3885.09,-6.44212993,-5.029665851,-4.696890476,5.10308642280953,164.528930297035,88.5010240213394,305.86955579361
"HER42PB",341.6,3887.06,-6.605080422,-4.877859474,-4.302495329,5.2712651397846,194.6620814689,104.709813143625,361.888965553099
"HER42PB",341.7,3889.03,-7.914812551,-4.984508082,-4.998845246,6.26680323276452,526.79065617616,283.363615336795,979.336726434243
"HER42PB",341.8,3890.99,NA,-5.12845506,-4.608579601,NA,NA,NA,NA
"HER42PB",341.9,3892.96,-7.005740012,-4.933078157,-4.600500765,5.52803050942097,251.647804664954,135.362749671823,467.828983573558
"HER42PB",342,3894.93,-7.257440333,-5.087401896,-4.584481452,5.84330117659667,344.916092255322,185.532278796958,641.22055454769
"HER42PB",342.1,3896.9,-7.267645737,-4.911356465,-4.482208873,5.78237447577908,324.528862195015,174.565874687733,603.319420740096
"HER42PB",342.2,3898.87,-7.722800474,-5.000044125,-4.57291752,6.22909323088468,507.295275188097,272.876941789384,943.09359574543
"HER42PB",342.3,3900.84,-7.116656715,-4.689773905,-4.646565151,5.46249001006156,235.683548742314,126.775487879373,438.150434890247
"HER42PB",342.4,3902.8,-7.120542356,-4.71989605,-4.989428804,5.36755226628932,214.337583759757,115.293374938692,398.466952991876
"HER42PB",342.5,3904.77,-6.5328449,-4.579444079,-4.545210908,4.95575853588637,141.990270249838,76.3773537911579,263.968779289604
"HER42PB",342.6,3906.74,-7.026376059,-4.810282997,-4.662830266,5.45135987436633,233.074903083605,125.372282913002,433.300799708084
"HER42PB",342.7,3908.71,-7.462664356,-4.72042279,-4.525114037,5.83149484084047,340.867841589284,183.354702313645,633.694603757595
"HER42PB",342.8,3910.68,-6.55427719,-4.625758784,-4.33058604,5.07251288715592,159.574817448507,85.8361792464996,296.659550637707
"HER42PB",342.9,3912.65,-6.620198985,-4.596529471,-3.970417692,5.22833361445625,186.481793895646,100.309591093223,346.681300118345
"HER42PB",343,3914.62,-7.892958879,-4.662719296,-3.582159754,6.53347758945115,687.785894366004,369.963846777171,1278.6369279314
"HER42PB",343.1,3916.58,-6.639286143,-4.710325552,-4.106523472,5.26479519244303,193.4066935784,104.034533035424,359.555121069197
"HER42PB",343.2,3918.55,-6.714836594,-5.001215329,-4.489683241,5.36756207581456,214.339686320007,115.294505917511,398.470861782681
"HER42PB",343.3,3920.52,-6.41146124,-4.989575933,-4.505683192,5.12103173260183,167.508104069941,90.1035381151443,311.408025878509
"HER42PB",343.4,3922.49,-6.823806401,-4.881006675,-4.653511236,5.32827208172221,206.081574211198,110.852421617849,383.118515676406
"HER42PB",343.5,3924.46,-7.924578892,-4.896056796,-4.777557171,6.2991448265043,544.106405733767,292.677853050361,1011.52778618195
"HER42PB",343.6,3926.43,-7.262144855,-4.976951505,-4.746118296,5.72703278065289,307.056810406909,165.167561137589,570.83778538525
"HER42PB",343.7,3928.4,-7.596942247,-5.024693587,-4.603593765,6.11194865203216,451.217124198905,242.712193384306,838.840811132874
"HER42PB",343.8,3930.36,-6.522827822,-4.81807973,-4.812037415,4.99953160917866,148.343660018724,79.7948773813129,275.780127621379
"HER42PB",343.9,3932.33,-6.507522361,-4.904663419,-4.440452111,5.16525140518144,175.081469427875,94.1772933401668,325.487385014388
"HER42PB",344,3934.3,-6.982461528,-5.116915888,-4.546007261,5.63619030781578,280.39247210561,150.824665695092,521.267115369805
"HER42PB",344.1,3936.27,-7.462689317,-4.802125782,-4.325306527,5.94781471321809,382.915643597526,205.972448194918,711.864093458524
"HER42PB",344.2,3938.24,-6.396070701,-4.919298754,-4.219254995,5.16482512945636,175.006852352401,94.1371564014716,325.348667211455
"HER42PB",344.3,3940.21,-6.38973969,-4.713899323,-4.342528426,4.99620261339144,147.850645676103,79.5296822323482,274.863583171081
"HER42PB",344.4,3942.18,-6.840342791,-4.731573634,-4.101040046,5.44015113196982,230.477013273641,123.974863577318,428.47116032041
"HER42PB",344.5,3944.14,-6.633112014,-4.784194131,-4.35836172,5.21852387535893,184.661399546112,99.3303908773977,343.297073344027
"HER42PB",344.6,3946.11,-6.524880534,-4.785306818,-4.232516995,5.17803110018551,177.333315513459,95.3885738374801,329.673707508977
"HER42PB",344.7,3948.08,-7.077398768,-4.906665807,-4.030079126,5.76661327723685,319.453996404715,171.836076235864,593.884928324755
"HER42PB",344.8,3950.05,NA,-4.998313833,-4.36169948,NA,NA,NA,NA
"HER42PB",344.9,3952.02,-7.580238032,-4.763974247,-4.49571026,5.97761920788171,394.500026666538,212.2037520903,733.40018499613
"HER42PB",345,3953.99,-6.941697663,-4.825442148,-4.189630577,5.54955644396897,257.123481937415,138.308146842693,478.008609563788
"HER42PB",345.1,3955.96,-7.037125247,-4.890544403,-4.691055042,5.4986395272844,244.359261912428,131.442202105767,454.279127447507
"HER42PB",345.2,3957.92,-6.675313828,-5.093168058,-4.63759613,5.34076865547624,208.673046339424,112.246388846936,387.936224192962
"HER42PB",345.3,3959.89,-6.612808789,-5.032358414,-4.63180732,5.25753289313776,192.00720418827,103.281739931439,356.953382898749
"HER42PB",345.4,3961.86,-6.642366074,-4.96838964,-4.457564016,5.30166850856358,200.671352673902,107.942233449917,373.060575985372
"HER42PB",345.5,3963.83,-7.409066554,-5.011171281,-4.678201675,5.90307885836552,366.163098466402,196.961161265674,680.720065910186
"HER42PB",345.6,3965.8,-7.338045481,-5.182843894,-4.76741429,5.91027958640878,368.809255051202,198.384543567211,685.639436246406
"HER42PB",345.7,3967.77,-6.858135225,-4.795886084,-4.423724739,5.38357800146319,217.800172272099,117.155920501674,404.904121265286
"HER42PB",345.8,3969.74,-7.97359838,-4.866452519,-4.516831147,6.42005605380887,614.03753230338,330.294193843456,1141.53411747808
"HER42PB",345.9,3971.7,-8.809514486,-5.108212512,-4.572995435,7.48149815165966,1774.89785124587,954.727397090267,3299.64594287154
"HER42PB",346,3973.67,-7.137750305,-5.122847285,-4.870144931,5.66245951684925,287.855758706245,154.839208946108,535.141831221754
"HER42PB",346.1,3975.64,-6.803556879,-4.844445218,-4.489410963,5.34570610967105,209.705907701953,112.801970701695,389.856377965207
"HER42PB",346.2,3977.61,-7.870191411,-4.851393864,-4.326337729,6.37046280981235,584.328199145662,314.313378781313,1086.30261187314
"HER42PB",346.3,3979.58,-6.591622925,-4.928117792,-4.348158955,5.27520886635844,195.431291272121,105.123575362521,363.318974612287
"HER42PB",346.4,3981.55,-6.497151993,-4.795438804,-3.854529597,5.29098827524538,198.539540198532,106.795519697198,369.097403467934
"HER42PB",346.5,3983.51,-7.162276366,-4.804966373,-4.709118415,5.5493644317541,257.074115827751,138.28159253854,477.916834883149
"HER42PB",346.6,3985.48,-7.804827213,-4.826899564,-4.502475666,6.23083460016613,508.179433196308,273.352535285204,944.737300695889
"HER42PB",346.7,3987.45,-7.015566842,-5.058140251,-5.020682689,5.46828450197045,237.053179483443,127.512219850475,440.696663967615
"HER42PB",346.8,3989.42,-7.276627941,-5.009134168,-5.439917084,5.52392642533097,250.617137332915,134.808347998232,465.912908641004
"HER42PB",346.9,3991.39,-6.921682237,-5.16298363,-4.534935352,5.61656271800472,274.942701563112,147.893203897937,511.135651608375
"HER42PB",347,3993.36,-7.868947672,-5.046825015,-4.409088378,6.45736005700059,637.376196752533,342.848190877968,1184.92215212336
"HER42PB",347.1,3995.33,-7.137013431,-4.967094305,-4.593266281,5.66305678294141,288.027736543505,154.931716778493,535.461548760754
"HER42PB",347.2,3997.29,-7.84038677,-5.188025475,-4.895947791,6.34764184673947,571.144273998367,307.221672331573,1061.79287172508
"HER42PB",347.3,3999.26,-7.158416716,-5.086818352,-4.798152512,5.68340281959684,293.947981966272,158.116249622818,546.467654704443
"HER42PB",347.4,4001.23,-7.512498809,-4.985032545,-4.484678221,6.04894054154056,423.663937846594,227.891181645957,787.617717084522
"HER42PB",347.5,4003.2,-6.601472714,-5.08164696,-4.855383281,5.20223467709862,181.67777975703,97.7254852468353,337.750337837414
"HER42PB",347.6,4005.17,-7.994343183,-5.049904204,-4.677563143,6.49602568814098,662.503398819619,356.364252215713,1231.63518988955
"HER42PB",347.7,4007.14,-6.284706137,-4.901750677,-4.295918963,5.04625913301687,155.439895536223,83.6119818191858,288.972472588467
"HER42PB",347.8,4009.11,-7.146230694,-4.825069216,-4.737035866,5.53788934977246,254.141030157579,136.703869490782,472.464045459304
"HER42PB",347.9,4011.07,-6.439749652,-5.000210777,-4.310774176,5.21464555038826,183.946609618898,98.9459014115974,341.968234232705
"HER42PB",348,4013.04,-6.811844919,-4.902302414,-4.278869866,5.45818587793346,234.671315563462,126.231002039011,436.268630199631
"HER42PB",348.1,4015.01,-6.796898203,-4.655525704,-4.1706206,5.33603491789797,207.687577214729,111.716299539727,386.104175550364
"HER42PB",348.2,4016.98,-6.592421675,-4.822102537,-4.298969066,5.22946828979685,186.693510280616,100.423474510797,347.0748940991
"HER42PB",348.3,4018.95,-6.871318978,-4.785798391,-4.114091541,5.4933410700432,243.067958789848,130.747602995057,451.878514304362
"HER42PB",348.4,4020.92,-6.903169782,-4.993627277,-4.280314427,5.5868278622313,266.887671058341,143.5603583193,496.160846885885
"HER42PB",348.5,4022.89,-7.019858724,-4.912246306,-4.116868502,5.69149923360036,296.337567005178,159.401620666971,550.91004251467
"HER42PB",348.6,4024.85,-6.79417929,-4.841796627,-4.1534999,5.45038654865343,232.848155654856,125.250314213623,432.879262078296
"HER42PB",348.7,4026.82,-7.118163534,-4.920938957,-4.357003508,5.69937224214187,298.679843484065,160.661544174335,555.264480757535
"HER42PB",348.8,4028.79,-6.720389019,-4.836354274,-4.446203401,5.28870096714952,198.085938062568,106.551524592759,368.254128770993
"HER42PB",348.9,4030.76,-7.215068395,-4.652686433,-4.397665657,5.61065467335976,273.323116807954,147.02202027654,508.12474241
"HER42PB",349,4032.73,-6.903257374,-4.692573643,-4.569457261,5.30990882935301,202.331780827857,108.835386962029,376.147415612668
"HER42PB",349.1,4034.7,-7.022174639,-4.636986018,-4.532649043,5.38888471955056,218.959048581046,117.779286494941,407.058544692202
"HER42PB",349.2,4036.67,-6.892889227,-4.822636112,-4.635199454,5.35639092884242,211.958590728823,114.013701394367,394.044256385912
"HER42PB",349.3,4038.63,-6.867800963,-4.806377927,-4.261590148,5.45269627492377,233.386592738738,125.53994250701,433.880250241122
"HER42PB",349.4,4040.6,-6.789622182,-4.640447302,-4.699130804,5.14206060107919,171.067908102966,92.0183764458212,318.025923875706
"HER42PB",349.5,4042.57,-4.76528861,-4.507729297,-4.215470558,3.88587948538595,48.7097631514888,26.2012517249153,90.5544914870592
"HER42PB",349.6,4044.54,-5.235195727,-4.475986796,-4.298624242,4.10288980812474,60.514911644181,32.551306565976,112.500999733472
"HER42PB",349.7,4046.51,-5.848160789,-4.573361933,-4.090619278,4.61592044667021,101.080825235672,54.3719364498916,187.915566327873
"HER42PB",349.8,4048.48,-5.680605908,-4.597993961,-4.046088311,4.53571352522296,93.2900563705076,50.1812386726931,173.432040495812
"HER42PB",349.9,4050.45,-5.767124628,-4.556219387,-3.852762837,4.63270209817827,102.791441758423,55.2920865639046,191.095709266883
"HER42PB",350,4052.41,-6.07414242,-4.554680104,-4.179350725,4.72907999088574,113.191377331625,60.8862695827976,210.429838944348
"HER42PB",350.1,4054.32,-5.57616099,-4.525290464,-4.036215574,4.42917006815854,83.8617884523099,45.1097210739241,155.904301666926
"HER42PB",350.2,4056.23,-5.548831164,-4.495518634,-4.354696808,4.28631695470549,72.6982239727636,39.1047778315143,135.150538166079
"HER42PB",350.3,4058.13,-5.971181278,-4.440558757,-4.098569712,4.61740684057222,101.231182875569,54.4528146582181,188.195090569856
"HER42PB",350.4,4060.04,-6.210518667,-4.462494591,-3.936722402,4.85313353603944,128.141296761394,68.9279141506096,238.222672744933
"HER42PB",350.5,4061.95,-5.922180088,-4.384654757,-4.106890121,4.54798306503036,94.4417332555696,50.8007320559277,175.573079744141
"HER42PB",350.6,4063.86,-5.737017137,-4.496645901,-3.837744299,4.58266692335205,97.774804715211,52.5936096780093,181.769467728603
"HER42PB",350.7,4065.76,-5.758560681,-4.481638877,-4.054631925,4.51432398779604,91.3158145473159,49.1192830476076,169.761801660619
"HER42PB",350.8,4067.67,-5.635192748,-4.474060102,-4.042015356,4.43424855647082,84.288762839353,45.3393929645514,156.698073715796
"HER42PB",350.9,4069.58,-5.780044459,-4.21497255,-3.418834523,4.58537243032626,98.0396932986487,52.7360947160113,182.261912146765
"HER42PB",351,4071.48,-5.979110775,-4.457897096,-3.968662105,4.6771748840741,107.466039289891,57.8065784996126,199.786077993421
"HER42PB",351.1,4073.39,-5.762421274,-4.457045354,-4.281963303,4.42518478271084,83.528240370795,44.9303037111471,155.284214954246
"HER42PB",351.2,4075.3,-5.934516195,-4.347783076,-4.124222076,4.52855501288016,92.6246229488368,49.8232983449369,172.19495821047
"HER42PB",351.3,4077.2,-5.236414259,-4.277303529,-3.949997785,4.10363674486555,60.5601293403319,32.5756294154957,112.585062254335
"HER42PB",351.4,4079.11,-5.41850374,-4.35885742,-4.613963322,4.03641999858403,56.6232681384492,30.4579699426754,105.266191434067
"HER42PB",351.5,4081.02,-5.950528077,-4.315058326,-4.248781488,4.47777553813466,88.0386161520581,47.3564598567087,163.669285191963
"HER42PB",351.6,4082.92,-5.806816757,-4.127340768,-3.91707688,4.38207445064561,80.0038253691948,43.0345013367278,148.732107376414
"HER42PB",351.7,4084.83,-6.085847263,-4.395557254,-4.011352146,4.69959967894852,109.903167093164,59.1175230603723,204.316850771518
"HER42PB",351.8,4086.74,-5.481859982,-4.064110669,-3.610636341,4.24022566156275,69.4235162904339,37.343294408912,129.062652088294
"HER42PB",351.9,4088.65,-5.347433635,-3.962853071,-3.584628129,4.10668484739577,60.7450044397954,32.6750747567437,112.92875660917
"HER42PB",352,4090.55,-5.459585514,-4.063936548,-3.639411533,4.21660129736819,67.8026511960344,36.4714220859361,126.049362659315
"HER42PB",352.1,4092.46,-4.892779642,-3.750858826,-3.569641631,3.72393123054967,41.4269332354035,22.2837771252618,77.0152558807023
"HER42PB",352.2,4094.37,-5.28265645,-4.131553979,-3.759468093,4.10893716346435,60.8819755826306,32.7487522940644,113.183394517166
"HER42PB",352.3,4096.27,-5.725531422,-4.215064227,-3.446293693,4.54043623795944,93.7316805190795,50.4187907512886,174.253047366199
"HER42PB",352.4,4098.18,-4.742418255,-4.044003283,-3.463834587,3.85269471900356,47.1198671057772,25.3460378249712,87.598775453521
"HER42PB",352.5,4100.09,-5.689825884,-4.183801067,-3.926237292,4.3360248190744,76.4032182574878,41.0977148037497,142.038353907909
"HER42PB",352.6,4101.99,-5.863216791,-4.300695798,-3.814180764,4.5575598465094,95.3505258054939,51.2895766083481,177.262581846003
"HER42PB",352.7,4103.9,-5.363710475,-4.418899521,-3.932827637,4.26964648566754,71.4963561645351,38.4582864723687,132.9161908573
"HER42PB",352.8,4105.81,-5.111298226,-4.24081703,-3.835351922,4.04799023397583,57.2822174275262,30.8124224195508,106.491219312
"HER42PB",352.9,4107.72,-5.577748278,-4.020466846,-3.643616829,4.26308626030394,71.0288590751715,38.2068171954398,132.047084574287
"HER42PB",353,4109.62,-5.77461304,-4.211789443,-3.734293207,4.47299030130512,87.6183368934986,47.1303893128215,162.887959805037
"HER42PB",353.1,4111.53,-5.571597446,-4.118480589,-3.801756662,4.26388073700282,71.0853122710601,38.2371836825761,132.152034590788
"HER42PB",353.2,4113.44,-5.485311453,-3.96330784,-3.784093191,4.12364280454914,61.7838994949478,33.2339021682251,114.860127392789
"HER42PB",353.3,4115.34,-5.216089983,-3.856717279,-3.55192717,3.97653528075335,53.3319335750428,28.6875428285356,99.1473949460584
"HER42PB",353.4,4117.25,-4.939539372,-3.867418699,-3.419254165,3.8700245652762,47.9435638132409,25.7891088518231,89.130079070251
"HER42PB",353.5,4119.16,-5.166222278,-3.893502031,-3.472127496,3.99633067034915,54.3981785274015,29.2610819013963,101.129610896507
"HER42PB",353.6,4121.06,-4.931204539,-3.899602961,-3.228141367,3.9493119895834,51.8996470506601,27.9171079641565,96.4846848549442
"HER42PB",353.7,4122.97,-5.555256249,-3.973311477,-3.258621025,4.35135775547011,77.5837311802161,41.7327192515587,144.233001150991
"HER42PB",353.8,4124.88,-4.466251638,-4.046397792,-3.366733962,3.7438715468941,42.2612904163847,22.7325824799377,78.5663779834182
"HER42PB",353.9,4126.78,-5.665660862,-4.10891452,-3.815187323,4.3135589860803,74.7058936099142,40.1847144631061,138.882921394894
"HER42PB",354,4128.69,-5.477140163,-4.265111658,-3.670781894,4.33642522346396,76.4338165668945,41.1141738040661,142.095238075875
"HER42PB",354.1,4130.6,-5.33959189,-4.003898542,-3.672630134,4.09653945041921,60.13183792365,32.345249087322,111.788841765123
"HER42PB",354.2,4132.51,-5.206996226,-4.009632037,-3.547343445,4.06367311847307,58.1876491601108,31.2994591696864,108.174473444554
"HER42PB",354.3,4134.41,-5.112495308,-3.803555324,-3.241557809,3.98995117860341,54.0522503925551,29.0750052392772,100.486508891584
"HER42PB",354.4,4136.32,-5.427101397,-4.074708588,-3.332953708,4.30690414327803,74.2103882154905,39.9181793635621,137.961745923735
"HER42PB",354.5,4138.23,-5.100775595,-4.037780942,-3.379588777,4.07570277290093,58.8918536475413,31.6782546687243,109.483633562288
"HER42PB",354.6,4140.13,-5.239312163,-4.094179858,-3.297848441,4.21749623505316,67.8633575038606,36.5040763455698,126.162219476503
"HER42PB",354.7,4142.04,-5.390877556,-4.059905061,-3.466020817,4.23089157453138,68.7785260278787,36.9963505698141,127.863574912367
"HER42PB",354.8,4143.95,-5.362560236,-4.0123833,-3.502258447,4.17318314958286,64.9217792826979,34.9217851075379,120.693641870031
"HER42PB",354.9,4145.85,-4.896364989,-3.965061465,-3.457884875,3.89113555978109,48.9664593064622,26.3393300102143,91.0317056691114
"HER42PB",355,4147.76,-4.085195026,-3.924164192,-3.41175754,3.47115048344481,32.1737365113561,17.3064312927043,59.8129853344489
"HER42PB",355.1,4149.67,-5.139743838,-4.09072849,-3.330221912,4.14634550166528,63.2026039260291,33.9970311492963,117.497587524292
"HER42PB",355.2,4151.58,-5.04109012,-3.966231917,-3.55650241,3.9391892566143,51.3769309039022,27.6359360500315,95.5129228959603
"HER42PB",355.3,4153.48,-5.460329174,-4.003178877,-3.770310775,4.13657109213538,62.5878451384257,33.6663489882272,116.354712548171
"HER42PB",355.4,4155.39,-5.290987539,-4.122170991,-3.615875387,4.15698603052436,63.8787037076543,34.3607089712235,118.754499238873
"HER42PB",355.5,4157.3,-5.416726604,-4.118053935,-3.545440823,4.25430905901261,70.4081524997461,37.8729356863171,130.893152289182
"HER42PB",355.6,4159.2,-5.481672668,-4.36200697,-3.600638821,4.42061491283963,83.1473980444494,44.7254465117998,154.576205287031
"HER42PB",355.7,4161.11,-5.412046613,-4.231421172,-3.719021984,4.26002194546543,70.8115374293716,38.0899186769813,131.643070063616
"HER42PB",355.8,4163.02,-5.680866531,-4.171155317,-3.76819021,4.37628718510345,79.5421591683686,42.7861685270791,147.873841079315
"HER42PB",355.9,4164.92,-5.17223072,-4.110176027,-3.671006393,4.06124448815199,58.0465043347249,31.2235365853761,107.912076400062
"HER42PB",356,4166.83,-5.470053819,-4.252657994,-3.839224717,4.26754877011013,71.3465343426337,38.3776964835133,132.637662734431
"HER42PB",356.1,4168.74,-5.859936641,-4.360141906,-4.00604539,4.52568140797907,92.358838441097,49.6803313842844,171.700848213083
"HER42PB",356.2,4170.64,-5.716177559,-4.534961742,-4.116789983,4.49730369596258,89.7747446668355,48.2903330127127,166.896856517303
"HER42PB",356.3,4172.55,-5.99317504,-4.546256057,-3.989933959,4.73215359739692,113.539818296899,61.0736979103393,211.077612457957
"HER42PB",356.4,4174.46,-5.505633622,-4.294255869,-4.138095139,4.21305610056399,67.5627030367361,36.3423526403888,125.603284047088
"HER42PB",356.5,4176.37,-5.68880752,-4.388035332,-3.956136967,4.4466623404359,85.3416268242794,45.9057343408245,158.655413612184
"HER42PB",356.6,4178.27,-5.905579808,-4.509335116,-3.937069827,4.66844080834575,106.531509830843,57.3038899210472,198.0487293703
"HER42PB",356.7,4180.18,-5.536618191,-4.435677613,-4.019418259,4.35671143339758,78.0002033234883,41.9567419270202,145.007248872854
"HER42PB",356.8,4182.09,-5.85467016,-4.526084116,-4.178360003,4.56242088091779,95.8151563699516,51.5395039656335,178.126359080209
"HER42PB",356.9,4183.99,-5.318416222,-4.428853139,-4.091091827,4.19465604550334,66.3309128374777,35.6797658611701,123.313309144815
"HER42PB",357,4185.9,-5.627539358,-4.425841867,-4.034908563,4.40310090957153,81.7038324494301,43.9489445727759,151.892526699258
"HER42PB",357.1,4187.81,-5.356940667,-4.355374168,-3.87297423,4.2480709862166,69.9703083905711,37.6374169118758,130.079172748086
"HER42PB",357.2,4189.71,-5.70829801,-4.284112775,-3.885849007,4.42131500955266,83.2056296460148,44.756769613212,154.684461470742
"HER42PB",357.3,4191.62,-5.383956918,-4.053188318,-3.96726508,4.05280858038053,57.5588890084019,30.9612455972187,107.005569058215
"HER42PB",357.4,4193.53,-5.685969392,-4.260209889,-3.848653391,4.40525802818062,81.8802675341278,44.0438499832763,152.220530539588
"HER42PB",357.5,4195.44,-5.856628559,-4.420619819,-3.804248939,4.62782029604149,102.29085715007,55.0228193270204,190.165091219846
"HER42PB",357.6,4197.34,-5.754300171,-4.506652303,-3.804570794,4.61115661276523,100.600438123973,54.1135335584651,187.022496688393
"HER42PB",357.7,4199.25,-6.280451738,-4.723092974,-3.919879387,5.06438375229505,158.282870556945,85.1412338488847,294.257740687825
"HER42PB",357.8,4201.16,-5.585162623,-4.355214332,-3.731452565,4.43703101040452,84.52361902582,45.4657234096746,157.13468603255
"HER42PB",357.9,4203.06,-5.586251423,-4.28623557,-3.983286025,4.31135566772602,74.5414739443004,40.0962722131638,138.57725496897
"HER42PB",358.1,4206.88,-5.508444236,-4.342009351,-3.707951087,4.38898453369488,80.5585729151656,43.3329031181233,149.763417706806
"HER42PB",358.2,4208.78,-5.753816807,-4.459895766,-3.55659223,4.66708642067002,106.387322531642,57.2263307731996,197.780676176992
"HER42PB",358.3,4210.69,-5.864325379,-4.314401594,-4.037985576,4.49059822838899,89.1747768080983,47.9676069743055,165.781478801597
"HER42PB",358.4,4212.6,-6.007384448,-4.389871121,-3.795256465,4.71493569478224,111.601634375557,60.0311380306221,207.474407514018
"HER42PB",358.5,4214.5,-5.477954163,-3.959488029,-3.46711737,4.22424455474517,68.3228698599688,36.7512505902004,127.016481641769
"HER42PB",358.6,4216.41,-5.14742567,-3.919482119,-3.405196284,4.02356163589992,55.8998465960131,30.0688374831797,103.921305611026
