"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Ti_convert","Ti_ppm"
"HER42PB",24.8,191.14,-4.975629685,-3.710091525,-1.117535021,-3.337604316,3.20628230116112,24.6871360718958
"HER42PB",24.9,192.17,-4.98118629,-4.205736514,-1.552907949,-3.40160134,3.48659035316417,32.6743495666146
"HER42PB",25,193.2,-5.364531872,-4.253739165,-1.550543342,-3.415475417,3.68095951467352,39.6844536258674
"HER42PB",25.1,194.24,-4.876962798,-4.076373936,-1.283335655,-3.396832407,3.33910307476699,28.1938276060093
"HER42PB",25.2,195.27,-4.343115929,-4.121090321,-1.389020694,-3.313895634,3.18271655152753,24.1121666058971
"HER42PB",25.3,196.3,-4.631931197,-4.273100305,-1.437230133,-3.363869613,3.36172962843557,28.8390285703437
"HER42PB",25.4,197.34,-5.059695601,-4.189114676,-1.397362205,-3.67739858,3.39336426107681,29.7659243506954
"HER42PB",25.5,198.37,-4.991705192,-4.173684682,-1.445831854,-3.419401501,3.45316386082328,31.600212991999
"HER42PB",25.6,199.4,-5.456678439,-4.109914917,-1.551968934,-3.395819339,3.66543794809009,39.0732444693398
"HER42PB",25.7,200.43,-5.131317826,-4.191310567,-1.577767297,-3.456627362,3.53256712157307,34.2116805248589
"HER42PB",25.8,201.47,-5.367064594,-4.126187233,-1.470498784,-3.363757367,3.62803052975815,37.6386154396079
"HER42PB",25.9,202.5,-5.111116875,-4.055818443,-1.571750509,-3.245111816,3.5328980243481,34.2230031381217
"HER42PB",26,203.53,-5.133787809,-4.059868133,-1.499738062,-3.376140174,3.48808993515791,32.7233841894118
"HER42PB",26.1,204.57,-5.099942171,-3.826976495,-1.369098518,-3.293793964,3.37200099549098,29.1367713131362
"HER42PB",26.2,205.6,-4.928075909,-3.484022713,-1.280863401,-3.138119867,3.17517884556422,23.9310994566559
"HER42PB",26.3,206.63,-4.548734506,-4.085572408,-1.169968658,-3.156096671,3.26971681347669,26.3038893814677
"HER42PB",26.4,207.66,-4.681564173,-3.872904105,-1.313283606,-3.148434454,3.25144978367141,25.8277574479939
"HER42PB",26.5,208.7,-4.128023867,-3.998812136,-1.239953606,-3.393227448,2.9905319684532,19.8962638615486
"HER42PB",26.6,209.73,-4.30827687,-3.869580146,-1.165187981,-3.271831488,3.03080485606278,20.7138975880848
"HER42PB",26.7,210.76,-4.927217271,-4.199498746,-1.28264683,-3.551024005,3.36478281672894,28.9272141097901
"HER42PB",26.8,211.8,-5.069902594,-3.959594265,-1.294980369,-3.299947755,3.40627143699515,30.1526085045662
"HER42PB",26.9,212.83,-5.011351883,-4.095061151,-1.33914287,-3.328343778,3.44012071610144,31.1907231635586
"HER42PB",27,213.86,-5.13825531,-4.192111614,-1.310141061,-3.430756184,3.50270049015834,33.2050007692158
"HER42PB",27.1,214.89,-5.255352667,-4.395414872,-1.393038056,-3.246862861,3.72906706815679,41.6402425291395
"HER42PB",27.2,215.93,-5.253440145,-4.533624717,-1.254371979,-3.432821847,3.705819487696,40.6833731837006
"HER42PB",27.3,216.96,-5.047850793,-4.152226698,-1.03886608,-3.06920319,3.52589388666483,33.9841380108455
"HER42PB",27.4,217.99,-4.979575896,-4.150585183,-1.163900645,-3.18078652,3.47541641394558,32.311280603445
"HER42PB",27.5,219.03,-4.84870348,-3.999337367,-0.975792981,-3.206008346,3.30856487878977,27.3458526848388
"HER42PB",27.6,220.06,-4.69250364,-3.736669041,-1.094615972,-3.215877091,3.13438430268204,22.9744861570119
"HER42PB",27.7,221.09,-4.928663827,-3.823058503,-0.995806735,-3.117789962,3.29539153207188,26.9879786607776
"HER42PB",27.8,222.12,-4.102643365,-3.988908918,-1.010568387,-2.936655674,3.09895361492035,22.1747358246941
"HER42PB",27.9,223.16,-4.317337443,-3.871276355,-0.984729463,-3.075938233,3.07482441632933,21.6460808794857
"HER42PB",28,224.19,-4.831100548,-3.808147822,-1.000035398,-3.057331396,3.26741860525973,26.2435069789971
"HER42PB",28.1,225.22,-4.877738621,-4.001453223,-1.006129196,-3.369313391,3.27014269870905,26.3150942053242
"HER42PB",28.2,226.26,-4.759111484,-3.989242755,-1.008593724,-3.347283821,3.22110124129513,25.0556973625995
"HER42PB",28.3,227.29,-4.741342937,-3.961899943,-1.149513372,-3.102304555,3.30845966916424,27.3429757892594
"HER42PB",28.4,228.32,-4.822393334,-3.761708097,-0.956566772,-3.066881655,3.23176595792748,25.3243392234716
"HER42PB",28.5,229.35,-5.054340932,-3.777480412,-0.908789461,-3.157525871,3.30270167310953,27.1859874454123
"HER42PB",28.6,230.39,-3.52831673,-3.843548754,-0.768633618,-3.130124381,2.71772774063577,15.145867775151
"HER42PB",28.7,231.42,-4.038181128,-3.8595293,-0.728520834,-3.123209948,2.90449830105715,18.2560822970913
"HER42PB",28.8,232.45,-4.319321295,-3.77956056,-0.810197884,-2.970414466,3.04194285396287,20.9458985506389
"HER42PB",28.9,233.49,-4.717973523,-3.670416405,-0.539071573,-3.013636869,3.09668671413578,22.1245248318271
"HER42PB",29,234.52,-4.924962733,-4.15827165,-0.863159487,-3.270249599,3.37588364545656,29.2501190997692
"HER42PB",29.1,235.55,-5.063385859,-4.163902246,-0.960447379,-3.34359989,3.43031307350038,30.8863109216479
"HER42PB",29.2,236.58,-5.043207623,-4.263985834,-1.073445848,-3.175736332,3.54426401382874,34.6142003923078
"HER42PB",29.3,237.62,-4.851485057,-3.97601632,-0.930940325,-3.285780349,3.26399382266809,26.1537824044319
"HER42PB",29.4,238.65,-4.376298092,-3.578978044,-0.589683561,-3.041765665,2.91126854125272,18.3800996993672
"HER42PB",29.5,239.68,-4.630602773,-3.737138692,-0.692767919,-3.017281361,3.11400555672701,22.5110332734207
"HER42PB",29.6,240.72,-4.483228515,-3.381288436,-0.56270838,-3.086983823,2.84225915094845,17.154476345408
"HER42PB",29.7,241.75,-4.602033195,-3.534074648,-0.647963285,-3.105109206,2.96968160791773,19.4857145110408
"HER42PB",29.8,242.78,-3.700486361,-3.661931084,-0.400871409,-3.251937667,2.59228786617057,13.3603032495509
"HER42PB",29.9,243.81,-4.577284982,-3.723867492,-0.615059121,-3.255529143,2.99024569010089,19.8905688071374
"HER42PB",30,244.85,-4.976151936,-3.785520749,-0.654575805,-3.212907637,3.21172095456061,24.8217666210113
"HER42PB",30.1,245.85,-4.829502774,-3.916293708,-0.522807739,-3.079634246,3.23369732570518,25.3732970988524
"HER42PB",30.2,246.86,-4.820780277,-4.119930876,-0.345671811,-3.20517585,3.25301942560123,25.8683296125928
"HER42PB",30.3,247.87,-4.730319585,-3.797346353,-0.378053876,-3.325506176,3.02691759083236,20.6335334737152
"HER42PB",30.4,248.88,-4.813892298,-4.068298642,-0.582688553,-3.061353542,3.31366416708054,27.4856532098932
"HER42PB",30.5,249.88,-5.039708542,-4.081796135,-0.839222519,-3.195198507,3.41381647954077,30.3809716400335
"HER42PB",30.6,250.89,-4.922383941,-4.133418837,-0.702794083,-3.109435286,3.39376494870226,29.77785357803
"HER42PB",30.7,251.9,-4.526808164,-4.022671528,-0.631065109,-2.988746914,3.20421536457797,24.636162025424
"HER42PB",30.8,252.9,-4.642840111,-4.132841275,-0.737201076,-3.169534372,3.25762124329835,25.9876452734992
"HER42PB",30.9,253.91,-4.15031249,-3.895486205,-0.541036086,-3.115242443,2.93693502988786,18.8579585660848
"HER42PB",31,254.92,-4.710786483,-3.88701912,-0.622896817,-2.980572602,3.21943321475229,25.0139386313675
"HER42PB",31.1,255.93,-4.899096766,-4.081943754,-0.637921422,-2.998331747,3.38793040719358,29.604619317965
"HER42PB",31.2,256.93,-4.673388564,-4.05187104,-0.718253102,-2.89321671,3.32601334666152,27.8271829429592
"HER42PB",31.3,257.94,-4.559019393,-3.894859749,-0.456544704,-2.901763606,3.1605414689794,23.583362131529
"HER42PB",31.4,258.95,-4.417130182,-3.874888362,-0.505745679,-3.163354556,3.0099496137193,20.2863777443658
"HER42PB",31.5,259.95,-4.821859088,-3.855016077,-0.481357407,-3.202942432,3.15226833098363,23.3890585805106
"HER42PB",31.6,260.96,-4.72681813,-3.86338523,-0.405771998,-3.080446963,3.14600449880032,23.2430113278978
"HER42PB",31.7,261.97,-3.58059973,-3.59302225,-0.318829984,-2.849597916,2.64537143911368,14.0886771971295
"HER42PB",31.8,262.98,-3.871881052,-3.797190159,-0.31775823,-3.235412208,2.70955106761023,15.0225299005777
"HER42PB",31.9,263.98,-4.367110109,-3.770730481,-0.380706399,-3.313734435,2.86908779253996,17.6209369161113
"HER42PB",32,264.99,-4.136012759,-3.858300859,-0.34972096,-3.361602615,2.79792729602118,16.4105971858497
"HER42PB",32.1,266,-4.576618284,-3.912700742,-0.525871628,-3.137231836,3.10509005222627,22.3112280605709
"HER42PB",32.2,267,-4.598007667,-3.758445638,-0.422535764,-2.947117253,3.09192224148369,22.0193638555543
"HER42PB",32.3,268.01,-4.613759799,-3.735077347,-0.472193166,-3.110159388,3.03865647469354,20.8771753709337
"HER42PB",32.4,269.02,-3.30564489,-3.527909578,-0.24974324,-2.991356274,2.46175466600937,11.7253676041756
"HER42PB",32.5,270.03,-4.436901054,-3.814811795,-0.459753057,-3.089249956,3.00845162331527,20.2560116948759
"HER42PB",32.6,271.03,-4.637492815,-3.861869412,-0.496083342,-3.205861779,3.07814477930159,21.7180731790737
"HER42PB",32.7,272.04,-4.642089943,-3.929618489,-0.438781608,-3.01812393,3.16799446992131,23.7597855771099
"HER42PB",32.8,273.05,-4.177326091,-3.76320292,-0.370341592,-3.103164898,2.86279886494,17.5104678496757
"HER42PB",32.9,274.05,-4.480162499,-3.542752484,-0.227609999,-3.066575995,2.87026231783,17.6416453110395
"HER42PB",33,275.06,-4.240537104,-3.661847772,-0.222150951,-3.039704019,2.83869090879999,17.0933740985151
"HER42PB",33.1,276.07,-4.519844042,-3.776894039,-0.222935027,-3.178146522,2.95604354180753,19.2217709790469
"HER42PB",33.2,277.08,-4.719961501,-3.712841553,-0.283436332,-2.87327237,3.1256874439894,22.7755466257676
"HER42PB",33.3,278.08,-4.879080441,-3.953797998,-0.249249115,-3.15862065,3.20190696579032,24.5793575278135
"HER42PB",33.4,279.09,-4.781437416,-4.025442332,-0.148126384,-3.401922742,3.09208103154695,22.0228605893498
"HER42PB",33.5,280.1,-4.837163353,-3.883002347,-0.172511268,-2.847128399,3.24697587971825,25.7124646386305
"HER42PB",33.6,281.1,-4.352016662,-3.970970081,-0.191695468,-3.056028573,3.01625604878636,20.414716723728
"HER42PB",33.7,282.11,-4.319951118,-4.108791311,-0.27569066,-3.457100844,2.94133885056235,18.9411887648204
"HER42PB",33.8,283.12,-4.555815156,-3.76202445,-0.260104953,-3.27924813,2.93459266817537,18.8138380991827
"HER42PB",33.9,284.13,-4.110066607,-3.659023991,-0.170851903,-3.242617854,2.70819915508146,15.0022344761017
"HER42PB",34,285.13,-4.515558027,-3.830379016,-0.3576675,-3.308020157,2.95533028365643,19.2080657824702
"HER42PB",34.1,286.14,-4.65295292,-3.883497547,-0.347757379,-3.171148159,3.08329776884059,21.8302750221573
"HER42PB",34.2,287.15,-4.591499937,-3.862420747,-0.423637975,-3.136483744,3.07187817352665,21.5824001250348
"HER42PB",34.3,288.16,-4.780353532,-4.018887107,-0.406376888,-3.377778285,3.13792428582422,23.0559595728855
"HER42PB",34.4,289.16,-4.933296,-3.921144275,-0.35316394,-3.058235733,3.26201607522374,26.1021079444806
"HER42PB",34.5,290.17,-4.174008888,-4.048363701,-0.506043334,-3.173899484,2.991343108253,19.9124090601554
"HER42PB",34.6,291.18,-4.928148904,-4.062560275,-0.603867438,-3.153387011,3.33227215094765,28.0018940056838
"HER42PB",34.7,292.18,-3.454844512,-4.258630731,-0.6429062,-3.17216245,2.85162703015646,17.3159324777182
"HER42PB",34.8,293.19,-4.950901748,-4.116982014,-0.629390729,-3.34030172,3.30664000010661,27.2932658637953
"HER42PB",34.9,294.2,-4.53403489,-3.83328311,-0.448315202,-3.409055726,2.94344501562442,18.9811240752462
"HER42PB",35,295.21,-4.732641587,-3.903881848,-0.334964257,-3.307813562,3.07691157502465,21.6913068659005
"HER42PB",35.1,296.21,-4.417046361,-3.55697819,-0.213956017,-3.04820445,2.85554804381191,17.3839617701537
"HER42PB",35.2,297.22,-4.751864565,-3.768599257,-0.309787361,-3.085539278,3.0955171813359,22.098664599497
"HER42PB",35.3,298.23,-4.494366554,-3.711825341,-0.395578951,-3.017805941,2.9985194227524,20.0558207381954
"HER42PB",35.4,299.23,-4.802001352,-4.061285755,-0.576103849,-3.168246132,3.26695801226419,26.2314221868033
"HER42PB",35.5,300.24,-4.521299938,-4.051764583,-0.634767616,-3.286351206,3.11239872489793,22.4748908738071
"HER42PB",35.6,301.25,-4.900917473,-3.768464021,-0.595017988,-3.095662522,3.20185465682933,24.5780718407861
"HER42PB",35.7,302.26,-4.865823586,-3.873159875,-0.674566793,-3.359984074,3.15578562130109,23.471469536458
"HER42PB",35.8,303.26,-4.730593576,-4.059818693,-0.745879531,-3.284195291,3.22213369821864,25.081579649689
"HER42PB",35.9,304.27,-5.109627751,-4.184678956,-0.92346111,-3.315800028,3.46486116088585,31.9720204979617
"HER42PB",36,305.28,-5.406735151,-4.077338956,-0.88254469,-3.523426925,3.4754384614464,32.3119929942837
"HER42PB",36.1,306.28,-5.279880735,-4.340242639,-0.874026083,-3.039841399,3.7047116610233,40.6383280134799
"HER42PB",36.2,307.29,-5.329694902,-4.364614006,-0.79039746,-3.336129019,3.62314534984354,37.4551924234477
"HER42PB",36.3,308.3,-4.974703285,-4.106614655,-0.568199269,-3.228064251,3.34180283974159,28.2700471554196
"HER42PB",36.4,309.31,-4.570951343,-3.906203637,-0.548675807,-3.071328296,3.12629245425771,22.7893302345346
"HER42PB",36.5,310.31,-5.022481516,-4.00634545,-0.704993403,-3.026931224,3.40822831520848,30.2116712576836
"HER42PB",36.6,311.32,-5.006139607,-3.869177513,-0.739988107,-3.321800386,3.23973430492632,25.5269384644528
"HER42PB",36.7,312.33,-4.763796549,-3.970804034,-0.675889329,-2.962086749,3.29598249773205,27.0039323429785
"HER42PB",36.8,313.33,-4.531731965,-3.772283704,-0.678329542,-3.116622893,3.05243451347844,21.1668126377506
"HER42PB",36.9,314.34,-4.389703188,-3.774808204,-0.52299253,-3.120184305,2.97003994108192,19.4926981399363
"HER42PB",37,315.35,-4.701330877,-3.067560864,-0.562663068,-2.875669856,2.86035673920997,17.4677572591383
"HER42PB",37.1,316.36,-4.895391405,-3.763442696,-0.61645229,-3.312285867,3.12499691919056,22.759824974735
"HER42PB",37.2,317.36,-4.517042484,-3.372771432,-0.656552036,-2.882173133,2.93837363716713,18.8851072860409
"HER42PB",37.3,318.37,-3.976838387,-3.472361991,-0.67554682,-3.362679618,2.60918254715031,13.5879388113624
"HER42PB",37.4,319.38,-4.023287626,-3.894670248,-0.611255902,-3.316078559,2.82948198255622,16.9366850534386
"HER42PB",37.5,320.38,-4.823510139,-3.885671071,-0.735954245,-3.392441209,3.14161660843469,23.1412469711216
"HER42PB",37.6,321.39,-4.213499939,-3.310784076,-0.35590939,-2.810492097,2.76556631710655,15.8880351094005
"HER42PB",37.7,322.4,-4.301333483,-3.337732534,-0.342178001,-3.083788601,2.71510998605057,15.1062714596657
"HER42PB",37.8,323.41,-4.277808223,-3.476772081,-0.723183751,-2.908267345,2.89225266625227,18.0338882107284
"HER42PB",37.9,324.41,-4.163853817,-3.520578466,-0.400644408,-3.034196907,2.77332327499853,16.0117571617391
"HER42PB",38,325.42,-3.555029539,-2.998147238,-0.523788726,-2.956158042,2.35454992449461,10.5333869752057
"HER42PB",38.1,326.43,-4.068241045,-3.02805984,-0.289409721,-2.856460959,2.55149626511501,12.8262809487619
"HER42PB",38.2,327.43,-3.731876596,-3.191894388,-0.235428806,-2.996251987,2.44714323570227,11.5552887858905
"HER42PB",38.3,328.44,-4.077442486,-3.184388844,-0.288933191,-2.653355926,2.69856684070904,14.8584219728862
"HER42PB",38.4,329.45,-4.252127452,-3.540288138,-0.308410781,-2.699626002,2.91872814994932,18.5177207122129
"HER42PB",38.5,330.46,-4.303181467,-3.42825754,-0.233317121,-2.863594178,2.81751302448714,16.7351788951582
"HER42PB",38.6,331.46,-4.435673106,-3.559584982,-0.229206552,-2.710519556,2.98437298847821,19.7740997601463
"HER42PB",38.7,332.47,-4.20707245,-3.490114621,-0.224411341,-2.918802793,2.78808701407751,16.249904211436
"HER42PB",38.8,333.48,-4.195818223,-3.754601424,-0.51842692,-3.243406183,2.8405504468721,17.1251894501931
"HER42PB",38.9,334.48,-4.920023363,-4.024885006,-0.829465029,-3.115745675,3.36000800052052,28.7894212086764
"HER42PB",39,335.49,-4.576205717,-4.126004715,-0.800159669,-3.528542785,3.11150734997026,22.4548662456314
"HER42PB",39.1,336.5,-4.629679089,-3.774640792,-0.622726349,-3.320554996,3.01431634046913,20.3751565079485
"HER42PB",39.2,337.51,-3.973787486,-3.835355457,-0.611624517,-3.08764088,2.86299426648217,17.5138897564097
"HER42PB",39.3,338.51,-4.780065865,-4.009506074,-0.582020701,-3.44634932,3.13738515415265,23.0435327250159
"HER42PB",39.4,339.52,-4.698803217,-4.165197564,-0.562936444,-3.442754014,3.1734807044735,23.8904955586535
"HER42PB",39.5,340.53,-4.329209079,-3.979957116,-0.312681229,-3.13948522,3.00148428934843,20.1153718080237
"HER42PB",39.6,341.53,-4.279233168,-3.759357708,-0.35989929,-2.909305784,2.96659489683445,19.425660472509
"HER42PB",39.7,342.54,-5.148035163,-4.27127527,-0.817301823,-3.213260987,3.54174162154546,34.5269998236013
"HER42PB",39.8,343.55,-5.224197087,-4.091505484,-0.753061277,-3.061333937,3.53596295042573,34.3280550187827
"HER42PB",39.9,344.56,-5.009105462,-4.094089428,-0.643211446,-3.02131837,3.43528836560125,31.0403622477983
"HER42PB",40,345.56,-5.613471542,-3.869914175,-0.589126733,-3.200714,3.54621956294681,34.6819563898557
"HER42PB",40.1,346.58,-4.790724853,-3.894319653,-0.425812752,-3.08550584,3.18924320381694,24.2700530076414
"HER42PB",40.2,347.59,-5.325608227,-4.14695323,-0.649358459,-3.062977449,3.59253909524951,36.326194596079
"HER42PB",40.3,348.6,-4.902259741,-4.269737182,-0.49482339,-3.308994687,3.34593135943424,28.3870018605933
"HER42PB",40.4,349.61,-4.707678423,-3.581184652,-0.417218982,-3.258660804,2.94600045353143,19.0296911879165
"HER42PB",40.5,350.63,-4.506273657,-3.40518612,-0.337449445,-3.178341145,2.79526489419477,16.3669636926499
"HER42PB",40.6,351.64,-4.305110754,-3.469400509,-0.065223886,-3.195803176,2.69503833796339,14.8060863776043
"HER42PB",40.7,352.65,-4.435481228,-3.448308501,-0.150666581,-2.886758851,2.85854597815103,17.4361559443562
"HER42PB",40.8,353.66,-4.607071033,-3.652581213,-0.407742132,-3.088352086,2.99478027274644,19.9809690440291
"HER42PB",40.9,354.68,-4.767339301,-3.962448082,-0.45261362,-3.332958753,3.1289650867245,22.8503192026605
"HER42PB",41,355.69,-4.664548357,-3.767445057,-0.170031704,-3.277123413,2.96895994815679,19.4716575277548
"HER42PB",41.1,356.7,-4.159790184,-3.793815186,-0.100654193,-3.167661376,2.8050740080184,16.5282990874625
"HER42PB",41.2,357.71,-4.634387607,-4.054881661,-0.208652523,-3.326265958,3.07929604517252,21.7430908537415
"HER42PB",41.3,358.73,-4.682792384,-4.188916319,-0.176792761,-3.615477102,3.05633698168353,21.2495768383668
"HER42PB",41.4,359.74,-3.902799648,-4.18226163,-0.235387063,-3.380610266,2.83674928648334,17.0602174211874
"HER42PB",41.5,360.75,-4.316977965,-4.027248809,-0.243524054,-3.546313331,2.86595510113818,17.5658223321079
"HER42PB",41.6,361.76,-4.953712147,-4.15336404,-0.372942511,-3.531238129,3.21764919321272,24.9693530087406
"HER42PB",41.7,362.78,-4.996091742,-3.998144645,-0.465395086,-3.404491538,3.22300334159146,25.1034011663045
"HER42PB",41.8,363.79,-4.952665192,-4.174561289,-0.682726633,-3.653830136,3.2334728931461,25.3676031438305
"HER42PB",41.9,364.8,-5.14960641,-4.264087337,-0.803206953,-3.548689547,3.41999304911979,30.5692025374466
"HER42PB",42,365.81,-4.59294791,-4.230654974,-0.68000983,-3.679478054,3.09560619966214,22.1006318731923
"HER42PB",42.1,366.83,-5.578136035,-4.756055171,-1.045832531,-4.283031911,3.63701666321811,37.9783652937152
"HER42PB",42.2,367.84,-5.321009334,-4.168329824,-0.783047898,-4.033155046,3.28344872413232,26.6675834324662
"HER42PB",42.3,368.85,-5.30796456,-4.058121302,-0.882344265,-3.755925186,3.33823094357925,28.1692496088293
"HER42PB",42.4,369.86,-5.364824058,-4.219033209,-0.809042041,-3.477534846,3.52570725260966,33.9777960051927
"HER42PB",42.5,370.88,-5.66568009,-4.281839718,-0.78995903,-3.581348563,3.66374147464116,39.0070139425835
"HER42PB",42.6,371.89,-5.037342137,-4.615347727,-0.809778731,-3.872630047,3.42078178043058,30.5933229356401
"HER42PB",42.7,372.9,-5.234378665,-4.315591053,-0.76653277,-3.64514346,3.44389333467351,31.3086161077698
"HER42PB",42.8,373.91,-5.209318517,-4.445135563,-0.665501746,-3.760596757,3.43635476037581,31.0734811836915
"HER42PB",42.9,374.93,-5.001560913,-4.181781081,-0.583443458,-3.785165588,3.19713927638223,24.4624496968353
"HER42PB",43,375.94,-5.266610835,-4.146445988,-0.59543262,-3.496878688,3.40467065386117,30.1043793299503
"HER42PB",43.1,376.95,-5.073510198,-4.095344063,-0.467914571,-3.574172147,3.24448894859692,25.6485989578056
"HER42PB",43.2,377.96,-5.218898217,-4.318298815,-0.556363384,-4.190562772,3.21454385325602,24.891934946064
"HER42PB",43.3,378.98,-4.953999619,-4.035858748,-0.571567974,-3.754202187,3.11679352350315,22.5738808540588
