Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_PLS,Ti_ppm_PLS,Ti_lower_RMSE_PLS,Ti_upper_RMSE_PLS
HER42PB,325.5,3711.85,-5.925778701,-4.44417416,-4.090002347,4.591534101,98.6456465,53.0620397,183.3884191
HER42PB,325.6,3712.81,-6.758859706,-4.69084686,-4.186941679,5.320835681,204.5547531,110.0311348,380.2800642
HER42PB,325.7,3713.78,-6.667089311,-4.614034525,-4.052129533,5.247835829,190.1542965,102.2850494,353.5087158
HER42PB,325.8,3714.74,-6.490252491,-4.698493021,-4.140520619,5.131169225,169.2148527,91.02160662,314.5809817
HER42PB,325.9,3715.71,-6.548643506,-4.395590147,-4.450852826,4.890565528,133.0287843,71.55691998,247.3088201
HER42PB,326,3716.67,-6.921489108,-4.334799764,-4.181571168,5.243762373,189.3812868,101.8692433,352.0716426
HER42PB,326.1,3717.64,-6.227673064,-4.827773051,-4.317623331,4.953563009,141.6788687,76.20984832,263.3898674
HER42PB,326.2,3718.61,-6.650822239,-4.745734084,-4.41865961,5.189111146,179.3091024,96.45135947,333.3468226
HER42PB,326.3,3719.57,-6.394563674,-4.70485346,-4.544816948,4.925860556,137.807882,74.12762312,256.1934613
HER42PB,326.4,3720.54,-6.667323725,-4.875564255,-4.265938047,5.331050701,206.6549927,111.1608653,384.1845408
HER42PB,326.5,3721.5,-6.422422448,-4.800751967,-4.542370372,5.004543499,149.0890083,80.19580347,277.1657799
HER42PB,326.6,3722.47,-5.029173668,-4.702306628,-4.207152765,4.149567121,63.40654697,34.10673285,117.8767317
HER42PB,326.7,3723.43,-6.078621313,-5.055720846,-4.452654098,4.937481016,139.4186136,74.99404458,259.187912
HER42PB,326.8,3724.4,-6.383365859,-4.933184231,-4.075240586,5.2124252,183.5386367,98.72644938,341.209791
HER42PB,326.9,3725.36,-6.791001605,-4.679471748,-4.361975413,5.280648456,196.4972538,105.6969613,365.3006697
HER42PB,327,3726.33,-7.05074183,-4.703456558,-4.459760634,5.47738507,239.2203443,128.6779483,444.7255637
HER42PB,327.1,3727.29,-7.242600577,-4.829152891,-4.250322538,5.789842086,326.9613884,175.874342,607.8416458
HER42PB,327.2,3728.26,-6.671959915,-5.017401567,-4.086512036,5.47984966,239.8106514,128.9954778,445.8229816
HER42PB,327.3,3729.22,-7.125478104,-5.088596177,-4.528415895,5.74728373,313.3383916,168.5464566,582.5156438
HER42PB,327.4,3730.19,-8.224066018,-5.158129486,-4.603368077,6.828319457,923.6372949,496.8296174,1717.099429
HER42PB,327.5,3731.15,-7.730028329,-5.044450984,-4.257371983,6.369509019,583.771138,314.0137289,1085.267013
HER42PB,327.6,3732.12,NA,-5.099940186,-4.909586457,NA,NA,NA,NA
HER42PB,327.7,3733.08,-7.32746414,-5.146837455,-5.202766007,5.731771415,308.5152932,165.9520853,573.5492026
HER42PB,327.8,3734.05,-6.778736486,-5.123552551,-4.808801157,5.383338005,217.7479072,117.1278055,404.8069619
HER42PB,327.9,3735.01,-7.043110008,-5.101289845,-4.891347805,5.561146228,260.1208232,139.9204317,483.5808596
HER42PB,328,3735.98,-8.287956112,-5.210643852,-4.755730468,6.877470042,970.1687661,521.8591535,1803.604341
HER42PB,328.1,3736.94,-7.983756715,-5.054469541,-4.808683513,6.443382809,628.5294027,338.0894474,1168.475423
HER42PB,328.2,3737.91,-7.523800499,-4.958851142,-4.441056849,6.058750897,427.840686,230.137875,795.3825618
HER42PB,328.3,3738.87,-7.636969166,-4.803755822,-4.653815674,6.00184119,404.1722669,217.4065013,751.3814922
HER42PB,328.4,3739.84,-7.806432985,-4.952670972,-4.499761776,6.308129059,549.0168094,295.319183,1020.656545
HER42PB,328.5,3740.8,-6.638520192,-5.036381582,-4.754209165,5.238538947,188.3946467,101.3385241,350.237417
HER42PB,328.6,3741.77,-7.583974269,-4.944916939,-5.199151077,5.850335589,347.350928,186.8419883,645.7470737
HER42PB,328.7,3742.74,-7.058859306,-4.783101455,-4.372613735,5.56119853,260.1344286,139.9277501,483.6061529
HER42PB,328.8,3743.7,-6.674896318,-5.002196209,-4.399200125,5.367149534,214.2512804,115.2469506,398.3065142
HER42PB,328.9,3744.67,-6.507689362,-4.984636064,-4.492786342,5.195190587,180.4025219,97.03951587,335.3795577
HER42PB,329,3745.63,-6.276894085,-4.857809901,-4.600420771,4.91123831,135.8074821,73.05159695,252.474593
HER42PB,329.1,3746.6,-6.816608513,-4.860780927,-4.497875434,5.363142484,213.3944827,114.7860744,396.7136738
HER42PB,329.2,3747.56,-6.911823914,-4.851800458,-4.134439019,5.559108405,259.5912828,139.635589,482.596411
HER42PB,329.3,3748.53,-7.675339743,-5.044250583,-4.628175295,6.190503142,488.0916239,262.5471882,907.3928191
HER42PB,329.4,3749.49,-6.670989959,-4.872715809,-4.215936273,5.349195216,210.4388718,113.1962348,391.2190084
HER42PB,329.5,3750.46,-6.525459336,-4.940455449,-4.452504304,5.196161075,180.5776854,97.1337373,335.7051976
HER42PB,329.6,3751.42,-6.397182149,-4.784718515,-4.551355458,4.9730824,144.4715208,77.71203133,268.5815821
HER42PB,329.7,3752.39,-6.952955045,-4.642506216,-4.812888882,5.238948249,188.4717728,101.3800106,350.3807992
HER42PB,329.8,3753.35,-7.071498459,-4.69796163,-4.531750893,5.467445761,236.8544365,127.4053135,440.3271935
HER42PB,329.9,3754.32,-6.433593015,-4.84947291,-4.559389876,5.036130666,153.8734738,82.76939393,286.0604
HER42PB,330,3755.28,-6.204108728,-4.614621602,-4.424771779,4.773568991,118.3408465,63.6561969,220.0030263
HER42PB,330.1,3756.29,-6.820650874,-4.657595193,-4.132961596,5.369300795,214.7126871,115.4951438,399.1642981
HER42PB,330.2,3757.29,-6.350506253,-4.644441505,-4.1581243,4.988289407,146.6852899,78.90283001,272.6971172
HER42PB,330.3,3758.29,-7.520828005,-4.638424417,-4.416882147,5.873643564,355.5420633,191.2480454,660.9749058
HER42PB,330.4,3759.29,-6.217782542,-4.932584297,-4.13994485,5.068975635,159.0113583,85.53309044,295.6120482
HER42PB,330.5,3760.3,-7.199884345,-4.78643666,-4.288658751,5.713763347,303.0092542,162.9903563,563.3131321
HER42PB,330.6,3761.3,-6.901117916,-4.860897087,-4.191359772,5.536364742,253.75386,136.495607,471.7442773
HER42PB,330.7,3762.3,-7.505204109,-4.809933635,-4.71784407,5.858985582,350.3685436,188.4651804,651.3570095
HER42PB,330.8,3763.3,-6.627723865,-4.586503537,-4.518723522,5.042419422,154.8441957,83.2915506,287.8650326
HER42PB,330.9,3764.31,-6.045271533,-4.460863369,-4.184768912,4.651349173,104.7261841,56.33279453,194.6925182
HER42PB,331,3765.31,-6.193522486,-4.52123667,-4.52888002,4.675174025,107.2512299,57.69103066,199.3867361
HER42PB,331.1,3766.31,-6.41301429,-4.649910077,-4.462273214,4.934956077,139.0670342,74.80492803,258.5343038
HER42PB,331.2,3767.32,-5.73844537,-4.639833081,-4.418400394,4.471934623,87.52588892,47.0806605,162.7160951
HER42PB,331.3,3768.32,-6.137670953,-4.658430479,-4.051756897,4.878691419,131.4585272,70.71226998,244.389614
HER42PB,331.4,3769.32,-6.203659492,-4.478910733,-4.44964035,4.684130024,108.2160859,58.21003207,201.1804638
HER42PB,331.5,3770.32,-6.503251247,-4.419013533,-3.788811248,5.094102977,163.0575126,87.70953928,303.1341019
HER42PB,331.6,3771.33,-6.046231214,-4.611146689,-3.986092425,4.808704377,122.5727066,65.93253788,227.8703185
HER42PB,331.7,3772.33,-6.122048563,-4.625028358,-4.345167157,4.748347183,115.3934027,62.07075052,214.523544
HER42PB,331.8,3773.33,-6.378369589,-4.931450606,-4.139434523,5.185921682,178.7381136,96.14422144,332.2853187
HER42PB,331.9,3774.34,-6.058447368,-4.547698832,-4.289023852,4.676808964,107.4267225,57.78542912,199.7129879
HER42PB,332,3775.34,-6.216827855,-4.7345922,-4.050953808,4.980732011,145.5809095,78.30877767,270.644005
HER42PB,332.1,3776.34,-6.521462347,-4.744695663,-4.39621127,5.095789229,163.3327006,87.85756445,303.6456936
HER42PB,332.2,3777.34,-6.530044294,-4.899404174,-4.581586373,5.131518082,169.2738947,91.05336565,314.6907445
HER42PB,332.3,3778.35,-7.74873913,-4.976150408,-4.459459665,6.278750106,533.1219016,286.7692241,991.1069184
HER42PB,332.4,3779.35,-7.14392332,-5.028834439,-5.101446972,5.533528377,253.0351411,136.1090041,470.4081339
HER42PB,332.5,3780.35,-7.109189887,-4.884566336,-4.874482217,5.494615274,243.3778744,130.9143068,452.4546719
HER42PB,332.6,3781.35,-7.21976825,-4.800166699,-4.561198106,5.647059417,283.4567111,152.4729351,526.963733
HER42PB,332.7,3782.36,-6.770228614,-4.824318465,-4.240065373,5.391328947,219.4948888,118.0675166,408.0547099
HER42PB,332.8,3783.36,-6.939891238,-4.949856284,-4.760366238,5.42858729,227.8271641,122.5494936,423.5449302
HER42PB,332.9,3784.36,-7.068378473,-4.704099811,-4.926531365,5.334625465,207.3950576,111.5589504,385.5603678
HER42PB,333,3785.37,-7.034840942,-5.097127561,-4.797175396,5.583558388,266.0165135,143.0917562,494.5413163
HER42PB,333.1,3786.37,-6.863181215,-4.991379038,-4.443871847,5.497119744,243.9881707,131.2425886,453.589251
HER42PB,333.2,3787.37,-6.656575295,-4.868089152,-4.3919568,5.275431455,195.474797,105.1469761,363.3998586
HER42PB,333.3,3788.37,-7.360383832,-4.923267846,-4.798516141,5.76563428,319.1414049,171.6679296,593.303808
HER42PB,333.4,3789.38,-7.403061091,-4.706184191,-4.503472678,5.775465066,322.294288,173.3638828,599.1652146
HER42PB,333.5,3790.38,-7.529585461,-4.799556353,-4.863680881,5.826234475,339.0794599,182.3927198,630.3698977
HER42PB,333.6,3791.38,-7.408757814,-5.029983582,-4.556126384,5.955355752,385.8141406,207.5315634,717.2525885
HER42PB,333.7,3792.39,-6.900604775,-4.821163233,-4.286865253,5.479947362,239.8340827,129.0080816,445.8665418
HER42PB,333.8,3793.39,-6.348581422,-4.780569552,-4.801944411,4.849597202,127.6889466,68.68459172,237.3817283
HER42PB,333.9,3794.39,-5.579104865,-4.994265881,-4.377784582,4.594097935,98.89888212,53.19825654,183.8591999
HER42PB,334,3795.39,-6.666307976,-4.858340697,-4.586866435,5.21123939,183.3211238,98.60944799,340.8054209
HER42PB,334.1,3796.4,-6.762000415,-4.844438621,-4.999654831,5.139230566,170.5844644,91.75832834,317.1271754
HER42PB,334.2,3797.4,-7.024038778,-4.814195737,-4.339110995,5.561421367,260.1924025,139.9589346,483.71393
HER42PB,334.3,3798.4,-7.068223623,-4.992577152,-4.418401926,5.678226895,292.4304602,157.2999645,543.6464932
HER42PB,334.4,3799.4,-7.463962668,-4.824905338,-4.358560993,5.951268553,384.2404596,206.6850717,714.3270172
HER42PB,334.5,3800.41,-6.278177841,-4.735722749,-5.043689492,4.689350983,108.7825551,58.51473901,202.2335655
HER42PB,334.6,3801.41,-6.943539742,-4.758399903,-4.565496237,5.383842474,217.8577821,117.1869078,405.0112262
HER42PB,334.7,3802.41,-6.440318843,-4.62693691,-4.632298853,4.884168954,132.1805715,71.10066164,245.7319396
HER42PB,334.8,3803.42,-7.043900676,-4.741315583,-4.662672456,5.42529664,227.0786969,122.1468889,422.1534827
HER42PB,334.9,3804.42,-7.124711989,-5.138164194,-4.263433192,5.865900889,352.7998463,189.7729917,655.8769532
HER42PB,335,3805.42,-6.822819668,-4.776664104,-4.283845797,5.390720313,219.3613374,117.9956785,407.8064294
HER42PB,335.1,3806.42,-5.936863414,-4.756701259,-4.457042995,4.660475299,105.6863028,56.84924772,196.477439
HER42PB,335.2,3807.43,-7.614078432,-4.9025256,-4.530238891,6.080522479,437.2575927,235.2032813,812.8891797
HER42PB,335.3,3808.43,-7.612622979,-4.725179481,-4.058779808,6.133477709,461.0367274,247.9942096,857.0960764
HER42PB,335.4,3809.43,-6.417173102,-4.936290323,-4.199005351,5.197568396,180.831995,97.27053182,336.177975
HER42PB,335.5,3810.44,-7.267111809,-5.090678002,-4.630703488,5.83818848,343.1571413,184.5861272,637.9505622
HER42PB,335.6,3811.44,-7.56229156,-5.008947749,-4.487286106,6.109124442,449.94459,242.0276874,836.4751001
HER42PB,335.7,3812.44,-7.227766239,-4.731025131,-4.426572706,5.658638608,286.7579868,154.2487096,533.1010107
HER42PB,335.8,3813.44,-6.987695417,-5.026036911,-4.135063987,5.725837801,306.6901029,164.9703053,570.1560597
HER42PB,335.9,3814.45,-6.839807779,-5.139398089,-4.499835154,5.547029458,256.4745549,137.9590838,476.8022191
HER42PB,336,3815.45,-6.307212601,-4.927886909,-4.594917303,4.976914185,145.0261665,78.01037831,269.612703
HER42PB,336.1,3816.45,-6.819101963,-5.031225994,-4.369702001,5.509949888,247.1387421,132.9372984,459.4463599
HER42PB,336.2,3817.45,-8.794774422,-5.033574306,-4.620387152,7.403125807,1641.106202,882.7601168,3050.918946
HER42PB,336.3,3818.46,-6.326753992,-5.080045532,-4.275885823,5.189854993,179.4425307,96.52313129,333.5948741
HER42PB,336.4,3819.46,-7.216633531,-4.98181054,-4.570214205,5.749237586,313.9512083,168.8760941,583.6549083
HER42PB,336.5,3820.46,-6.937007442,-4.939803999,-4.394576949,5.544183042,255.7455596,137.5669532,475.4469712
HER42PB,336.6,3821.47,-7.95364468,-4.961490228,-4.505927283,6.459785063,638.9237133,343.6806047,1187.799096
HER42PB,336.7,3822.47,-8.006470126,-5.022343399,-4.649841064,6.501571334,666.1876144,358.3460081,1238.484391
HER42PB,336.8,3823.47,-6.606399905,-5.090052415,-4.574360602,5.306312624,201.605461,108.4446943,374.797146
HER42PB,336.9,3824.47,-6.987565111,-4.974465518,-4.712378993,5.49940022,244.5452151,131.5422258,454.6248311
HER42PB,337,3825.48,-7.372017458,-5.049629737,-4.773782123,5.859718052,350.6252718,188.603276,651.8342834
HER42PB,337.1,3826.48,-8.192595626,-5.033662837,-4.591554336,6.724384728,832.4596298,447.7846463,1547.594454
HER42PB,337.2,3827.48,-6.737723846,-5.074442701,-4.512525416,5.421619312,226.2451877,121.6985397,420.6039371
HER42PB,337.3,3828.49,-7.360765332,-4.875858682,-4.22179889,5.93325612,377.3813143,202.9954995,701.5754377
HER42PB,337.4,3829.49,-7.006594578,-5.147695806,-4.369523346,5.734639416,309.4013854,166.4287191,575.1965034
HER42PB,337.5,3830.49,-7.179358781,-5.168910111,-4.581619601,5.823881447,338.2825346,181.9640493,628.8883638
HER42PB,337.6,3831.49,-7.016840279,-5.125450969,-4.72286356,5.610320971,273.2319235,146.9729652,507.9552141
HER42PB,337.7,3832.5,NA,-5.003151892,-4.763353906,NA,NA,NA,NA
HER42PB,337.8,3833.5,-6.582756591,-5.145876733,-4.996220443,5.178159909,177.356159,95.40086038,329.7161787
HER42PB,337.9,3834.5,-8.572952214,-5.167004229,-4.547600523,7.243627044,1399.159591,752.6156948,2601.125084
HER42PB,338,3835.5,-7.345956445,-5.014621939,-5.153372247,5.686605357,294.8908704,158.6234327,548.2205494
HER42PB,338.1,3836.51,-7.801936725,-4.833233124,-4.723089545,6.156959051,471.9905909,253.8863535,877.4599931
HER42PB,338.2,3837.51,-6.774278307,-4.90247613,-4.21116213,5.450855624,232.9574047,125.3090784,433.0823678
HER42PB,338.3,3838.51,-7.695677737,-5.02763287,-4.493409648,6.246018274,515.9543406,277.5346979,959.19135
HER42PB,338.4,3839.52,-6.450075399,-5.014990874,-4.119550938,5.296024175,199.5418871,107.3346864,370.9608331
HER42PB,338.5,3840.52,-6.409272523,-4.883917727,-4.171656151,5.169784331,175.8769021,94.60515991,326.9661478
HER42PB,338.6,3841.52,-6.913253649,-4.875197323,-4.132254448,5.574944342,263.7348762,141.8644509,490.29961
HER42PB,338.7,3842.52,-6.176051469,-4.947077362,-4.25023332,5.010315201,149.9519937,80.66000807,278.7701236
HER42PB,338.8,3843.53,-6.548167935,-5.088722692,-4.562252451,5.264551763,193.3596184,104.0092099,359.4676095
HER42PB,338.9,3844.53,-6.760439881,-4.59511985,-4.675578272,5.099579139,163.9528915,88.19116854,304.7986671
HER42PB,339,3845.53,-7.279191113,-4.700097248,-4.241748351,5.748561842,313.7391291,168.7620155,583.2606399
HER42PB,339.1,3846.54,-7.243308726,-4.630092628,-4.455215818,5.602673405,271.1503339,145.8532666,504.0854091
HER42PB,339.2,3847.54,-6.834800488,-4.930563035,-3.673755572,5.69875641,298.4959635,160.5626323,554.9226428
HER42PB,339.3,3848.54,-7.160595424,-4.90085049,-4.171335665,5.787175959,326.0908291,175.4060633,606.2232216
HER42PB,339.4,3849.54,NA,-4.944465814,-4.202197836,NA,NA,NA,NA
HER42PB,339.5,3850.55,-6.485685866,-4.822008185,-4.283011684,5.152841537,172.9221575,93.01578641,321.473093
HER42PB,339.6,3851.55,-6.645115505,-4.783524941,-4.307308977,5.244838245,189.5851465,101.9789005,352.4506304
HER42PB,339.7,3852.55,-6.27036641,-4.723363968,-4.356932849,4.909075882,135.5141254,72.89379875,251.9292245
HER42PB,339.8,3853.55,-6.70114103,-4.746341933,-4.527336726,5.192377446,179.8957374,96.76691366,334.4374136
HER42PB,339.9,3854.56,-6.461263237,-4.59832749,-4.57320054,4.902988998,134.691772,72.45145028,250.4004181
HER42PB,340,3855.56,-6.496979484,-4.991020619,-4.636980723,5.141951189,171.0491923,92.00830806,317.9911337
HER42PB,340.1,3857.53,-7.569583776,-4.951145734,-4.759034292,5.989556714,399.2375943,214.7521135,742.2076275
HER42PB,340.2,3859.5,-7.326757969,-4.91881236,-4.899009733,5.698510636,298.42261,160.523175,554.786274
HER42PB,340.3,3861.47,-7.166072905,-5.090545263,-4.362712524,5.83987473,343.7362783,184.8976482,639.027214
HER42PB,340.4,3863.43,-7.019731699,-5.07382155,-4.093958014,5.795223176,328.7255394,176.8232886,611.1213128
HER42PB,340.5,3865.4,-7.85469645,-5.05513114,-4.625870294,6.374504228,586.6944921,315.5862173,1090.701711
HER42PB,340.6,3867.37,-7.986602083,-4.844915896,-4.453958815,6.441947612,627.627986,337.6045704,1166.799633
HER42PB,340.7,3869.34,-6.862805459,-4.926683316,-4.370351603,5.483263831,240.6308054,129.4366432,447.347699
HER42PB,340.8,3871.31,-7.082668509,-4.911168823,-4.195476404,5.717752033,304.2202767,163.641772,565.5644985
HER42PB,340.9,3873.28,NA,-5.091798423,-4.90175482,NA,NA,NA,NA
HER42PB,341,3875.25,-6.695537401,-4.98382064,-4.438191094,5.35934062,212.5847261,114.3505018,395.2082856
HER42PB,341.1,3877.21,-6.960916827,-4.959436827,-4.691371588,5.475224433,238.704034,128.4002222,443.7657108
HER42PB,341.2,3879.18,-7.416883463,-4.99031239,-5.142697844,5.740419862,311.1950425,167.3935372,578.531024
HER42PB,341.3,3881.15,-8.170610011,-5.142087915,-4.430958232,6.819700063,915.7103137,492.5656503,1702.362676
HER42PB,341.4,3883.12,-7.030331613,-5.039130705,-4.763513744,5.556655706,258.9553636,139.2935246,481.4141975
HER42PB,341.5,3885.09,-6.44212993,-5.029665851,-4.696890476,5.103087029,164.5290301,88.5010767,305.8697448
HER42PB,341.6,3887.06,-6.605080422,-4.877859474,-4.302495329,5.271265729,194.6621962,104.7098736,361.8891829
HER42PB,341.7,3889.03,-7.914812551,-4.984508082,-4.998845246,6.266803942,526.79103,283.3638132,979.3374326
HER42PB,341.8,3890.99,NA,-5.12845506,-4.608579601,NA,NA,NA,NA
HER42PB,341.9,3892.96,-7.005740012,-4.933078157,-4.600500765,5.528031137,251.6479627,135.3628331,467.8292827
HER42PB,342,3894.93,-7.257440333,-5.087401896,-4.584481452,5.843301827,344.9163165,185.5323973,641.2209787
HER42PB,342.1,3896.9,-7.267645737,-4.911356465,-4.482208873,5.782375113,324.529069,174.5659839,603.3198121
HER42PB,342.2,3898.87,-7.722800474,-5.000044125,-4.57291752,6.229093907,507.2956184,272.8771233,943.0942446
HER42PB,342.3,3900.84,-7.116656715,-4.689773905,-4.646565151,5.462490635,235.6836959,126.7755656,438.1507135
HER42PB,342.4,3902.8,-7.120542356,-4.71989605,-4.989428804,5.367552908,214.3377214,115.2934477,398.4672134
HER42PB,342.5,3904.77,-6.5328449,-4.579444079,-4.545210908,4.955759118,141.9903529,76.37739736,263.9689359
HER42PB,342.6,3906.74,-7.026376059,-4.810282997,-4.662830266,5.4513605,233.075049,125.3723599,433.3010758
HER42PB,342.7,3908.71,-7.462664356,-4.72042279,-4.525114037,5.831495483,340.8680606,183.354818,633.6950181
HER42PB,342.8,3910.68,-6.55427719,-4.625758784,-4.33058604,5.072513462,159.5749092,85.83622765,296.6597247
HER42PB,342.9,3912.65,-6.620198985,-4.596529471,-3.970417692,5.228334175,186.4818984,100.3096462,346.6814984
HER42PB,343,3914.62,-7.892958879,-4.662719296,-3.582159754,6.533478216,687.7863252,369.9640743,1278.637744
HER42PB,343.1,3916.58,-6.639286143,-4.710325552,-4.106523472,5.264795766,193.4068045,104.0345915,359.5553314
HER42PB,343.2,3918.55,-6.714836594,-5.001215329,-4.489683241,5.367562686,214.339817,115.2945749,398.4711093
HER42PB,343.3,3920.52,-6.41146124,-4.989575933,-4.505683192,5.121032327,167.5082036,90.10359063,311.4082145
HER42PB,343.4,3922.49,-6.823806401,-4.881006675,-4.653511236,5.328272699,206.0817014,110.8524888,383.1187566
HER42PB,343.5,3924.46,-7.924578892,-4.896056796,-4.777557171,6.299145522,544.1067843,292.6780533,1011.528502
HER42PB,343.6,3926.43,-7.262144855,-4.976951505,-4.746118296,5.727033433,307.0570107,165.167667,570.8381643
HER42PB,343.7,3928.4,-7.596942247,-5.024693587,-4.603593765,6.111949322,451.2174267,242.7123533,838.841383
HER42PB,343.8,3930.36,-6.522827822,-4.81807973,-4.812037415,4.999532215,148.3437498,79.79492479,275.7802978
HER42PB,343.9,3932.33,-6.507522361,-4.904663419,-4.440452111,5.165251997,175.0815731,94.177348,325.4875814
HER42PB,344,3934.3,-6.982461528,-5.116915888,-4.546007261,5.636190941,280.3926496,150.8247595,521.2674514
HER42PB,344.1,3936.27,-7.462689317,-4.802125782,-4.325306527,5.94781535,382.9158876,205.9725771,711.8645552
HER42PB,344.2,3938.24,-6.396070701,-4.919298754,-4.219254995,5.164825706,175.0069533,94.13720962,325.3488586
HER42PB,344.3,3940.21,-6.38973969,-4.713899323,-4.342528426,4.996203185,147.8507302,79.52972681,274.8637435
HER42PB,344.4,3942.18,-6.840342791,-4.731573634,-4.101040046,5.440151717,230.4771482,123.9749347,428.471416
HER42PB,344.5,3944.14,-6.633112014,-4.784194131,-4.35836172,5.218524464,184.6615082,99.3304482,343.2972793
HER42PB,344.6,3946.11,-6.524880534,-4.785306818,-4.232516995,5.178031677,177.3334179,95.3886278,329.6739016
HER42PB,344.7,3948.08,-7.077398768,-4.906665807,-4.030079126,5.766613882,319.4541895,171.8361781,593.8852941
HER42PB,344.8,3950.05,NA,-4.998313833,-4.36169948,NA,NA,NA,NA
HER42PB,344.9,3952.02,-7.580238032,-4.763974247,-4.49571026,5.977619859,394.5002836,212.2038879,733.400671
HER42PB,345,3953.99,-6.941697663,-4.825442148,-4.189630577,5.549557044,257.1236362,138.3082282,478.0089017
HER42PB,345.1,3955.96,-7.037125247,-4.890544403,-4.691055042,5.498640159,244.3594163,131.4422836,454.2794196
HER42PB,345.2,3957.92,-6.675313828,-5.093168058,-4.63759613,5.340769275,208.6731755,112.2464571,387.9364688
HER42PB,345.3,3959.89,-6.612808789,-5.032358414,-4.63180732,5.257533506,192.0073218,103.281802,356.9536056
HER42PB,345.4,3961.86,-6.642366074,-4.96838964,-4.457564016,5.301669111,200.6714736,107.9422973,373.0608051
HER42PB,345.5,3963.83,-7.409066554,-5.011171281,-4.678201675,5.903079519,366.1633403,196.9612891,680.7205232
HER42PB,345.6,3965.8,-7.338045481,-5.182843894,-4.76741429,5.910280255,368.8095016,198.3846739,685.6399024
HER42PB,345.7,3967.77,-6.858135225,-4.795886084,-4.423724739,5.383578606,217.8003039,117.15599,404.9043706
HER42PB,345.8,3969.74,-7.97359838,-4.866452519,-4.516831147,6.42005674,614.0379535,330.2944166,1141.534914
HER42PB,345.9,3971.7,-8.809514486,-5.108212512,-4.572995435,7.481498925,1774.899224,954.7281244,3299.648532
HER42PB,346,3973.67,-7.137750305,-5.122847285,-4.870144931,5.662460175,287.855948,154.839309,535.1421893
HER42PB,346.1,3975.64,-6.803556879,-4.844445218,-4.489410963,5.345706716,209.706035,112.8020379,389.856619
HER42PB,346.2,3977.61,-7.870191411,-4.851393864,-4.326337729,6.370463478,584.3285898,314.3135853,1086.303351
HER42PB,346.3,3979.58,-6.591622925,-4.928117792,-4.348158955,5.275209459,195.4314072,105.1236365,363.3191942
HER42PB,346.4,3981.55,-6.497151993,-4.795438804,-3.854529597,5.290988834,198.5396511,106.7955782,369.0976139
HER42PB,346.5,3983.51,-7.162276366,-4.804966373,-4.709118415,5.549365068,257.0742793,138.2816789,477.9171443
HER42PB,346.6,3985.48,-7.804827213,-4.826899564,-4.502475666,6.230835271,508.179774,273.3527155,944.7379451
HER42PB,346.7,3987.45,-7.015566842,-5.058140251,-5.020682689,5.468285156,237.0533345,127.5123018,440.6969573
HER42PB,346.8,3989.42,-7.276627941,-5.009134168,-5.439917084,5.523927112,250.6173095,134.8084391,465.9132341
HER42PB,346.9,3991.39,-6.921682237,-5.16298363,-4.534935352,5.616563349,274.9428752,147.8932956,511.1359802
HER42PB,347,3993.36,-7.868947672,-5.046825015,-4.409088378,6.457360739,637.3766315,342.8484208,1184.922974
HER42PB,347.1,3995.33,-7.137013431,-4.967094305,-4.593266281,5.66305742,288.02792,154.9318137,535.461896
HER42PB,347.2,3997.29,-7.84038677,-5.188025475,-4.895947791,6.347642556,571.1446792,307.2218868,1061.793637
HER42PB,347.3,3999.26,-7.158416716,-5.086818352,-4.798152512,5.683403473,293.9481742,158.1163512,546.4680182
HER42PB,347.4,4001.23,-7.512498809,-4.985032545,-4.484678221,6.048941199,423.6642162,227.8913288,787.6182436
HER42PB,347.5,4003.2,-6.601472714,-5.08164696,-4.855383281,5.202235302,181.6778933,97.72554518,337.7505527
HER42PB,347.6,4005.17,-7.994343183,-5.049904204,-4.677563143,6.496026392,662.5038653,356.3644991,1231.636071
HER42PB,347.7,4007.14,-6.284706137,-4.901750677,-4.295918963,5.046259707,155.4399848,83.61202886,288.9726418
HER42PB,347.8,4009.11,-7.146230694,-4.825069216,-4.737035866,5.537889987,254.1411921,136.703955,472.4643519
HER42PB,347.9,4011.07,-6.439749652,-5.000210777,-4.310774176,5.214646138,183.9467176,98.94595838,341.9684389
HER42PB,348,4013.04,-6.811844919,-4.902302414,-4.278869866,5.458186478,234.6714565,126.2310764,436.2688971
HER42PB,348.1,4015.01,-6.796898203,-4.655525704,-4.1706206,5.3360355,207.6876981,111.7163633,386.1044048
HER42PB,348.2,4016.98,-6.592421675,-4.822102537,-4.298969066,5.229468875,186.6936196,100.4235322,347.0751013
HER42PB,348.3,4018.95,-6.871318978,-4.785798391,-4.114091541,5.49334166,243.0681023,130.7476787,451.8787862
HER42PB,348.4,4020.92,-6.903169782,-4.993627277,-4.280314427,5.586828472,266.8878339,143.5604443,496.1611553
HER42PB,348.5,4022.89,-7.019858724,-4.912246306,-4.116868502,5.691499839,296.3377464,159.4017153,550.9103823
HER42PB,348.6,4024.85,-6.79417929,-4.841796627,-4.1534999,5.450387139,232.8482932,125.2503868,432.8795227
HER42PB,348.7,4026.82,-7.118163534,-4.920938957,-4.357003508,5.699372865,298.6800295,160.6616424,555.2648329
HER42PB,348.8,4028.79,-6.720389019,-4.836354274,-4.446203401,5.288701567,198.0860569,106.5515873,368.2543539
HER42PB,348.9,4030.76,-7.215068395,-4.652686433,-4.397665657,5.610655291,273.3232855,147.0221093,508.1250618
