"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert","Ti_ppm","Ti_lower_RMSE","Ti_upper_RMSE"
"HER42PB",366.4,4364.88,-4.721747222,-4.204164815,-3.449799012,3.94168189599118,51.5051548065206,27.7049080818355,95.7513002319945
"HER42PB",366.5,4366.79,-5.019661105,-3.898448985,-3.385391217,3.94477088035401,51.6644994041048,27.7906204235612,96.0475317929121
"HER42PB",366.6,4368.69,-4.955528928,-3.876507649,-3.351396068,3.90731387477694,49.7650969960066,26.768921346557,92.5164240635522
"HER42PB",366.7,4370.59,-4.865925809,-3.701531991,-3.083329253,3.84470801711758,46.7450336084659,25.1444125208397,86.9019375674654
"HER42PB",366.8,4372.49,-4.878950659,-3.775424355,-3.243259415,3.8415662097116,46.5984001832902,25.0655375891658,86.6293368701026
"HER42PB",366.9,4374.4,-4.614970491,-3.802358188,-3.059221083,3.77909157305596,43.7762561365712,23.5474906732452,81.3827947923158
"HER42PB",367,4376.3,-4.966701739,-3.871604392,-2.999221397,4.02998541789687,56.2600908506997,30.2626145198387,104.59102337156
"HER42PB",367.1,4378.2,-4.569730721,-3.639051251,-3.18615745,3.6155833342688,37.1730239009953,19.9955754753031,69.1069735727635
"HER42PB",367.2,4380.11,-5.167815862,-3.673750101,-3.165404329,3.97055741916933,53.014073665948,28.5165638949367,98.5564746514774
"HER42PB",367.3,4382.01,-5.062120237,-3.860650563,-2.992097917,4.07964284791655,59.1243496938769,31.8033152180679,109.915859486809
"HER42PB",367.4,4383.91,-4.726276046,-3.910871549,-3.160841566,3.86764137787565,47.8294413576365,25.7277214561658,88.917919314434
"HER42PB",367.5,4385.81,-4.94334904,-3.748109916,-3.181936727,3.88163599846639,48.5035018517796,26.0903023299053,90.1710398805537
"HER42PB",367.6,4387.72,-4.395927984,-3.757900103,-3.271367172,3.56947723709586,35.498031246408,19.0945876478242,65.9930575937076
"HER42PB",367.7,4389.62,-3.872832143,-3.551668383,-3.390774589,3.15985475266895,23.5671726115382,12.6769126974599,43.8128460893577
"HER42PB",367.8,4391.52,-4.906770901,-3.715107591,-3.317752827,3.79574708034539,44.5114776371342,23.9429703911376,82.7496174900026
"HER42PB",367.9,4393.42,-4.736198448,-3.838921417,-3.361178164,3.76224116845545,43.0447885783527,23.1540302217348,80.0229509079504
"HER42PB",368,4395.33,-4.466813078,-3.801445462,-3.446532633,3.57147066855801,35.5688647161162,19.1326893635603,66.1247414387514
"HER42PB",368.1,4397.23,-4.807123987,-3.641310848,-3.288928709,3.70727017589917,40.742434902955,21.9155814259126,75.7427316009437
"HER42PB",368.2,4399.13,-5.119729571,-4.023177016,-3.240358768,4.12509665651108,61.8737894659671,33.2822541019223,115.027239776338
"HER42PB",368.3,4401.04,-4.925495443,-3.811845277,-3.102250357,3.93664223716918,51.2462393694523,27.5656360339815,95.2699602604412
"HER42PB",368.4,4402.94,-4.184457848,-3.804842322,-3.078694159,3.55985572979089,35.1581245092254,18.9117499309895,65.3611497358416
"HER42PB",368.5,4404.84,-4.693499857,-3.694119057,-3.092192071,3.74467973148838,42.2954591456942,22.7509617690177,78.6299006831976
"HER42PB",368.6,4406.74,-4.852893773,-3.636498449,-3.200175352,3.75932582755852,42.9194810915819,23.0866266304634,79.7899964622803
"HER42PB",368.7,4408.65,-4.820354545,-3.85033006,-3.454632338,3.78253917675646,43.9274397801191,23.6288131925873,81.6638546298777
"HER42PB",368.8,4410.55,-5.14358635,-3.890823381,-3.509147135,3.96907002835208,52.9352796328793,28.4741801480716,98.4099916218625
"HER42PB",368.9,4412.45,-5.018315225,-3.865341727,-3.352401938,3.93550858996064,51.1881771305088,27.5344040340196,95.1620189311878
"HER42PB",369,4414.35,-4.745768599,-4.078046516,-3.244018408,3.9492232965729,51.8950441188459,27.9146317027166,96.4761288193845
"HER42PB",369.1,4416.26,-4.619401768,-3.783277208,-3.194955641,3.72404590178431,41.431683985367,22.2863323254186,77.0240887014625
"HER42PB",369.2,4418.16,-4.585534211,-3.728757607,-3.204810895,3.67074360336047,39.2811045641887,21.1295237416904,73.0260272141505
"HER42PB",369.3,4420.06,-4.690831924,-3.725177469,-3.238494151,3.7121528466814,40.9418532503362,22.0228496596415,76.1134627660784
"HER42PB",369.4,4421.97,-5.198314072,-3.850843152,-3.217997926,4.0758052294019,58.8978878099157,31.6815001162058,109.494852697804
"HER42PB",369.5,4423.87,-4.890990337,-3.893709479,-3.460656414,3.84481923560666,46.7502328095939,25.1472091999273,86.9116032071485
"HER42PB",369.6,4425.77,-5.22903874,-4.007226017,-3.493261905,4.09351519512745,59.9502586041108,32.2475761959828,111.451275744175
"HER42PB",369.7,4427.67,-5.039397981,-3.985485872,-3.376756033,4.01059930783246,55.1799304204542,29.6815902408903,102.582937655797
"HER42PB",369.8,4429.58,-4.908485517,-3.903558713,-3.460706073,3.86028734949833,47.4789924735458,25.5392130601114,88.2664129469144
"HER42PB",369.9,4431.48,-4.966227267,-3.997715836,-3.397826149,3.96960482069035,52.9635965860214,28.4894119940277,98.4626346066694
"HER42PB",370,4433.38,-5.311702561,-4.04385635,-3.425277865,4.18739278912329,65.8508798233818,35.4215530361598,122.420899193402
"HER42PB",370.1,4435.31,-5.233591991,-4.162968613,-3.493014079,4.1888780961851,65.9487612742195,35.4742040107771,122.602866925011
"HER42PB",370.2,4437.25,-5.54380765,-4.095381508,-3.405250921,4.36704883257285,78.810704580886,42.3927145638191,146.514022997638
"HER42PB",370.3,4439.18,-5.732098309,-4.251872128,-3.773284755,4.45577392907464,86.1227779813427,46.3259193509571,160.107624222905
"HER42PB",370.4,4441.11,-5.010058205,-4.107320439,-3.766957147,3.93422516916725,51.1225232993618,27.499088474558,95.0399643577931
"HER42PB",370.5,4443.04,-5.45993477,-4.305685401,-3.538850505,4.39463362032789,81.014943096293,43.578386671576,150.611840093121
"HER42PB",370.6,4444.98,-5.5748344,-4.216230839,-3.71016816,4.35508395564241,77.8733629706032,41.8885133192695,144.771446389854
"HER42PB",370.7,4446.91,-5.316638439,-4.266145399,-3.378428039,4.33839063359887,76.5841880870746,41.1950590080702,142.37478974863
"HER42PB",370.8,4448.84,-5.142378051,-4.304649642,-3.619951516,4.17686117694706,65.1610030294931,35.0504644871733,121.138375138036
"HER42PB",370.9,4450.77,-5.082428025,-4.005321941,-3.41914688,4.03249748402014,56.4015975817353,30.3387317743355,104.854093224261
"HER42PB",371,4452.71,-4.913957513,-4.01601592,-3.329371317,3.97468095721034,53.2331305497196,28.6343958061771,98.9637150825506
"HER42PB",371.1,4454.64,-5.263687342,-4.276666119,-3.366877965,4.31700982643828,74.9641370447258,40.323624578162,139.363013658843
"HER42PB",371.2,4456.57,-4.915334123,-3.968872514,-3.360514134,3.93685634346494,51.2572126866213,27.5715386420731,95.2903603425444
"HER42PB",371.3,4458.5,-5.083730849,-3.997880812,-3.446424038,4.01957269624577,55.6773096196274,29.9491332673441,103.507596657563
"HER42PB",371.4,4460.43,-4.984521705,-3.993840156,-3.482646953,3.94877762380809,51.8719210640945,27.9021936834763,96.4331416161404
"HER42PB",371.5,4462.37,-4.75265498,-3.962009435,-3.353392856,3.84683872984627,46.8447400317294,25.1980451582341,87.0872980368171
"HER42PB",371.6,4464.3,-5.105570872,-4.130375437,-3.586623313,4.0633378526285,58.1681440986447,31.2889669315176,108.1382135526
"HER42PB",371.7,4466.23,-4.903658588,-4.028980052,-3.299924113,3.98669047243097,53.8762889212982,28.9803542570076,100.159386672415
"HER42PB",371.8,4468.16,-4.822063833,-3.767414667,-3.027236876,3.87902137807668,48.376849253251,26.0221751955681,89.9355847880988
"HER42PB",371.9,4470.1,-4.362360431,-3.57890447,-3.179025969,3.47773070939643,32.3861450489653,17.4206868240106,60.2078667579854
"HER42PB",372,4472.03,-4.147042705,-3.376099779,-2.931728621,3.33701482433416,28.1350132642185,15.133979487966,52.3047472085702
"HER42PB",372.1,4473.96,-4.155274148,-3.253533198,-2.788615762,3.31653700817667,27.5647286551974,14.8272202376975,51.2445524956102
"HER42PB",372.2,4475.89,-3.779015285,-3.142658939,-2.788854705,3.07916971689801,21.7403442600813,11.6942516075451,40.4166580648821
"HER42PB",372.3,4477.82,-4.2246078,-3.438951562,-2.65791681,3.50410900849039,33.2518035750823,17.8863293405008,61.8171800343746
"HER42PB",372.4,4479.76,-4.231518193,-3.536910092,-2.858469059,3.49769715793484,33.0392800425234,17.7720117550691,61.4220855113341
"HER42PB",372.5,4481.69,-3.856047324,-3.407474866,-3.018091357,3.19294958481828,24.360173979171,13.1034725259191,45.2870851693455
"HER42PB",372.6,4483.62,-4.126800049,-3.367254032,-3.016170448,3.2935953496281,26.9395468365314,14.4909314742593,50.0823004405772
"HER42PB",372.7,4485.55,-4.429332613,-3.376652623,-2.98181963,3.45758963711403,31.7403784070362,17.0733253701101,59.0073462306044
"HER42PB",372.8,4487.49,-3.95688629,-3.425380461,-3.119998811,3.21440995146113,24.8886020944388,13.3877169363349,46.2694660457084
"HER42PB",372.9,4489.42,-4.267066316,-3.567876821,-2.952202861,3.50148189289268,33.1645618904299,17.8394015550534,61.6549922927539
"HER42PB",373,4491.35,-4.597610822,-3.800956694,-2.995607888,3.79081718183078,44.2925805831162,23.825224453207,82.3426741924257
"HER42PB",373.1,4493.28,-4.956874463,-3.81553723,-2.871498186,4.03446121405776,56.5124639132222,30.3983673881834,105.060200660141
"HER42PB",373.2,4495.22,-5.034574103,-3.820892484,-2.73198901,4.12853555113676,62.0869331873779,33.396905290373,115.423487269196
"HER42PB",373.3,4497.15,-5.090716949,-3.837953981,-3.106664705,4.04363361912882,57.0332036909414,30.6784761992424,106.028288436723
"HER42PB",373.4,4499.08,-4.969737401,-4.022244568,-3.237066848,4.04063262111466,56.8623037234156,30.5865481600145,105.710574721238
"HER42PB",373.5,4501.01,-4.822624859,-4.005652328,-3.247402027,3.9463524915808,51.7462772096895,27.8346091581911,96.199561842026
"HER42PB",373.6,4502.94,-4.894987658,-4.037391045,-3.310991431,3.9831684270098,53.6868679550274,28.8784636699582,99.8072412632858
"HER42PB",373.7,4504.88,-5.134715209,-3.972715368,-3.135891694,4.13913874642245,62.7487555801017,33.7529032215664,116.653856440282
"HER42PB",373.8,4506.81,-5.073866464,-3.528590496,-3.211232655,3.81463344547489,45.3601263756487,24.3994632486513,84.327308508664
"HER42PB",373.9,4508.74,-4.785666043,-3.870234049,-3.392954547,3.79655718635754,44.5475512625352,23.9623745940697,82.8166806130862
"HER42PB",374,4510.67,-5.127316108,-3.96456602,-3.428412568,4.03088289221214,56.3106055016227,30.2897866303948,104.684933263198
"HER42PB",374.1,4512.61,-4.698701926,-3.632425018,-3.176606024,3.68213611536009,39.7311738613903,21.3716185098019,73.8627341527751
"HER42PB",374.2,4514.54,-4.59433921,-3.576127347,-3.066232388,3.63151376333254,37.7699481270264,20.3166643231308,70.2166929978805
"HER42PB",374.3,4516.47,-4.508540955,-3.545429727,-2.957818331,3.60601192157668,36.8189228750712,19.8051025719255,68.448677645432
"HER42PB",374.4,4518.4,-4.072581682,-3.262886796,-2.794739029,3.28122943249074,26.6084659112279,14.3128412105247,49.466800318329
"HER42PB",374.5,4520.34,-4.389871243,-3.730246754,-2.745872655,3.72813105775818,41.6012850642721,22.3775616852623,77.3393877018619
"HER42PB",374.6,4522.27,-4.255440763,-3.616781768,-2.850384125,3.55944790734085,35.1437891600865,18.9040388672774,65.3344994262853
"HER42PB",374.7,4524.2,-4.494519925,-3.605947963,-3.044642985,3.60544981218432,36.7982324283983,19.793973066046,68.4102128125671
"HER42PB",374.8,4526.13,-4.891035889,-3.672949947,-3.148701303,3.81931867258387,45.5731475059228,24.5140484946505,84.7233280969412
"HER42PB",374.9,4528.06,-4.822394028,-3.726749101,-3.087792973,3.83449829983547,46.2702080727973,24.8890012349204,86.0192072350471
"HER42PB",375,4530,-4.880854901,-3.675531658,-3.484476421,3.70146380217315,40.5065545667988,21.7887000864415,75.3042153209526
"HER42PB",375.1,4531.93,-4.590650569,-3.660410757,-3.474358262,3.54139447188032,34.5150158674078,18.5658182300729,64.165570596709
"HER42PB",375.2,4533.86,-4.90497578,-3.871201011,-3.496507561,3.82698038174928,45.9236567431585,24.702589354996,85.3749466647276
"HER42PB",375.3,4535.79,-5.229420154,-4.224333923,-3.862660599,4.09762515313423,60.1971586763855,32.3803851125556,111.910278401996
"HER42PB",375.4,4537.73,-5.18262124,-4.033729062,-3.669377876,4.02239549451797,55.8346974655845,30.0337930615302,103.80019049497
"HER42PB",375.5,4539.66,-5.327546497,-4.055568963,-3.600599935,4.14443301115647,63.081845057791,33.9320738967556,117.273090586887
"HER42PB",375.6,4541.59,-5.558037495,-4.155091501,-4.171743134,4.15170789043866,63.5424311884023,34.1798257278158,118.12934897579
"HER42PB",375.7,4543.52,-5.425180333,-4.32874907,-4.184629822,4.16811672730448,64.5936899551271,34.7453036418565,120.083704693627
"HER42PB",375.8,4545.46,-5.591186345,-4.366064717,-3.968101519,4.3670901008891,78.8139570330779,42.39446407587,146.520069509438
"HER42PB",375.9,4547.39,-5.710484603,-4.400977385,-4.186320447,4.39038029159293,80.6710916857823,43.3934270931067,149.97259884112
"HER42PB",376,4549.32,-6.260579796,-4.501693071,-4.203780731,4.82207638652784,124.222757639665,66.8201094629725,230.937866454019
"HER42PB",376.1,4551.25,-5.611747765,-4.406201396,-4.277990737,4.29897663058547,73.6244101640478,39.6029780676646,136.872377697014
"HER42PB",376.2,4553.18,-6.108820141,-4.34743177,-4.109421307,4.65387776223794,104.991328626524,56.4754172648247,195.185438561222
"HER42PB",376.3,4555.12,-5.780238338,-4.400785508,-4.572635765,4.30492675173806,74.0637902102503,39.8393230284508,137.68921265029
"HER42PB",376.4,4557.05,-5.978125983,-4.416478734,-4.253377224,4.55537813775995,95.142725491386,51.1777990823639,176.876270106125
"HER42PB",376.5,4558.98,-6.139666283,-4.473632703,-4.639817222,4.57092340771083,96.6333005216189,51.9795876481262,179.647342201225
"HER42PB",376.6,4560.91,-6.016434283,-4.532765758,-4.369087707,4.61165489439342,100.650577964921,54.1405034384778,187.115711921379
"HER42PB",376.7,4562.85,-6.70644549,-4.941559039,-4.604531093,5.28649533804762,197.649515423062,106.316769220195,367.442796028367
"HER42PB",376.8,4564.78,-7.121001739,-4.613366839,-4.341968312,5.52405180482207,250.648561551991,134.825249719725,465.97133354978
"HER42PB",376.9,4566.71,-6.028361608,-4.644944946,-4.446897547,4.66022785567274,105.660154679652,56.8351825037457,196.428827974506
"HER42PB",377,4568.64,-6.48621622,-4.658738668,-4.78976693,4.88441980706365,132.213733602518,71.1184996991859,245.793589952766
"HER42PB",377.1,4570.58,-6.100515121,-4.491077209,-4.704889433,4.53162567172456,92.9094786900803,49.9765232569315,172.724524795055
"HER42PB",377.2,4572.51,-6.465692197,-4.824051144,-4.383980507,5.10467594400151,164.790660476162,88.6418091235219,306.356132040672
"HER42PB",377.3,4574.44,-6.534180085,-4.843516733,-4.488971715,5.13285099876157,169.499673194326,91.1748131500706,315.110480848418
"HER42PB",377.4,4576.37,-6.36240609,-4.874857995,-4.326950696,5.07687292354285,160.272088417831,86.211244182838,297.955824316087
"HER42PB",377.5,4578.3,-6.338313597,-4.875646257,-4.787716184,4.90336945576819,134.743026326141,72.4790202661712,250.495703126952
"HER42PB",377.6,4580.24,-6.485002711,-4.85721566,-4.384941882,5.13870890407967,170.495500113597,91.7104739663025,316.961785299096
"HER42PB",377.7,4582.17,-6.352572275,-4.87619748,-4.9379932,4.86329343071876,129.449834889376,69.6317832708447,240.655329588594
"HER42PB",377.8,4584.1,-5.862935201,-4.747459106,-4.261694055,4.67132612649545,106.839330997119,57.4694679769269,198.620990409983
"HER42PB",377.9,4586.03,-6.914263466,-4.802269322,-4.65066382,5.35672011772691,212.028376626604,114.051238312892,394.173997230781
"HER42PB",378,4587.97,-6.014482474,-4.959441434,-4.628188113,4.77617576069612,118.649736337966,63.8223504331882,220.577271716214
"HER42PB",378.1,4589.9,-6.806246983,-4.669281597,-4.398827829,5.27444323625343,195.281720457327,105.04311919179,363.040917274609
"HER42PB",378.2,4591.83,-6.065760002,-4.471435727,-4.342993404,4.6182719567296,101.318797500455,54.4999424282255,188.357973780568
"HER42PB",378.3,4593.76,-6.272702826,-4.780663408,-4.52016407,4.88952034865402,132.889817982101,71.4821692321144,247.050473048347
"HER42PB",378.4,4595.7,-6.216224438,-4.95509322,-4.910279205,4.82015312185581,123.984073997916,66.6917202098942,230.494138653814
"HER42PB",378.5,4597.63,-6.840405793,-4.80811103,-4.603061222,5.31556230478457,203.478898124193,109.452426466841,378.279982622214
"HER42PB",378.6,4599.56,-6.286336619,-4.795818752,-4.559789298,4.89503441394632,133.624605085406,71.8774152853159,248.416488174396
"HER42PB",378.7,4601.49,-6.627985087,-4.735129501,-4.700480366,5.06938891040216,159.077087281836,85.5684464521101,295.734242554416
"HER42PB",378.8,4603.42,-7.011692908,-4.839074141,-4.437174099,5.53252560433906,252.781531629013,135.972586139685,469.936658166277
"HER42PB",378.9,4605.36,-5.888078027,-4.929399517,-4.917611561,4.57406859209505,96.937708528131,52.1433304010889,180.213255701225
"HER42PB",379,4607.29,-6.675963327,-4.977294281,-4.542454564,5.30463409993558,201.267345204354,108.262819900422,374.168567591973
"HER42PB",379.1,4609.22,-7.528586403,-4.967693846,-4.535489177,6.03649567197556,418.424167157608,225.072677363403,777.876665050974
"HER42PB",379.2,4611.15,-6.534073795,-4.82045253,-4.200598215,5.21679301685809,184.342053244287,99.1586115979065,342.703392541623
"HER42PB",379.3,4613.09,-6.484578689,-4.779830597,-4.541317548,5.03937741457665,154.373874177242,83.0385620698275,286.99067559059
"HER42PB",379.4,4615.02,-5.331097866,-4.962928543,-4.432300292,4.40416180942241,81.790558028535,43.9955942401268,152.053756703613
"HER42PB",379.5,4616.95,-7.363389862,-4.839401862,-4.739982304,5.73833863287444,310.548047848193,167.045515210031,577.328220401885
"HER42PB",379.6,4618.88,-6.334290184,-4.873887851,-4.587099035,4.96735248592722,143.646078480629,77.2680213382862,267.047033241925
"HER42PB",379.7,4620.82,-6.417548942,-4.978504016,-4.530479293,5.11060417421514,165.770478873481,89.1688588671172,308.177675649015
"HER42PB",379.8,4622.75,-6.447806196,-4.803882108,-5.360958749,4.7480538811642,115.359562512745,62.0525477067733,214.460633043102
"HER42PB",379.9,4624.68,-6.483298465,-4.925153847,-4.512198067,5.13467761890057,169.809567654502,91.3415070968512,315.686594008508
"HER42PB",380,4626.61,-6.128096596,-4.893352133,-4.523671226,4.85165248507569,127.951653440706,68.8259031704697,237.870116686459
"HER42PB",380.1,4628.59,-6.557870417,-4.881493022,-4.545534792,5.15448065309643,173.205829484976,93.1683751489631,322.000456910537
"HER42PB",380.2,4630.56,-6.680715257,-4.709725424,-4.268777627,5.24205874231493,189.058925635136,101.69584338593,351.47235297187
"HER42PB",380.3,4632.53,-6.547943552,-4.99792906,-4.335872467,5.28712247572244,197.773507756662,106.383465383291,367.673305522139
"HER42PB",380.4,4634.5,-6.234742071,-4.671421841,-4.513485667,4.79932058967842,121.427890125049,65.3167347447679,225.742033153335
"HER42PB",380.5,4636.48,-5.968650724,-4.681563013,-4.507455055,4.6203864520535,101.533262286479,54.6153042246496,188.756677215068
"HER42PB",380.6,4638.45,-6.282238426,-4.53964798,-4.160158359,4.8751814295217,130.997917944537,70.4645057217802,243.533312694472
"HER42PB",380.7,4640.42,-5.89901318,-4.320145334,-4.034683018,4.51844230458617,91.692657446168,49.3219883692828,170.462378089697
"HER42PB",380.8,4642.4,-5.830944831,-4.649913596,-3.966305438,4.69209833865098,109.081830451234,58.6757208555598,202.789936980624
"HER42PB",380.9,4644.37,-6.003547503,-4.524787914,-3.804935001,4.78922788468751,120.208517984685,64.6608277157874,223.475144172124
"HER42PB",381,4646.34,-5.876072195,-4.438896713,-3.838712599,4.64003189614142,103.547650301106,55.6988546963656,192.501550369937
"HER42PB",381.1,4648.31,-5.562881443,-4.084213762,-3.63675088,4.29393767316086,73.2543530299035,39.4039222852869,136.184418367748
"HER42PB",381.2,4650.29,-5.542335275,-4.425657979,-4.12716499,4.31782032610913,75.0249200821144,40.3563201106793,139.47601312237
"HER42PB",381.3,4652.26,-5.983174465,-4.653696579,-4.199197136,4.71824242928848,111.971282177644,60.2299729452355,208.161608239563
"HER42PB",381.4,4654.23,-6.068685971,-4.636582074,-4.3086752,4.73013419287182,113.31076682568,60.9504891574527,210.651793875778
"HER42PB",381.5,4656.21,-6.672119248,-4.769333525,-4.221898156,5.28659875489379,197.669956769567,106.327764733714,367.48079776846
"HER42PB",381.6,4658.18,-6.366790741,-4.777901497,-4.083025708,5.10514879599262,164.868600493679,88.6837334906908,306.501027402027
"HER42PB",381.7,4660.15,-5.792251123,-4.398771102,-4.00531094,4.50392604377949,90.3712371616247,48.6111890782552,168.005775233667
"HER42PB",381.8,4662.13,-6.165767933,-4.752074598,-4.390344883,4.8395587138562,126.413554869677,67.9985514288576,235.010695360296
"HER42PB",381.9,4664.1,-6.167900272,-4.656028603,-4.474742779,4.75536765124194,116.206368727487,62.5080494605431,216.034898694971
"HER42PB",382,4666.07,-7.957381551,-4.862558375,-4.304561147,6.47303975548815,647.448824862033,348.266309418493,1203.64781053659
"HER42PB",382.1,4668.04,-5.982324063,-4.729561094,-4.616588429,4.62130126456271,101.626188683554,54.6652898483998,188.929433192198
"HER42PB",382.2,4670.02,-6.48721558,-4.651561917,-4.146890159,5.09879838075882,163.824933787398,88.1223393880187,304.56078579882
"HER42PB",382.3,4671.99,-6.50033634,-4.655522308,-4.514043854,4.98670101239072,146.452480754692,78.7776006674938,272.264310380979
"HER42PB",382.4,4673.96,-5.600810472,-4.744553985,-4.428840399,4.44207125731316,84.9507143641374,45.6954598386477,157.928684741535
"HER42PB",382.5,4675.94,-6.415359959,-4.672390654,-4.431898465,4.96037325296613,142.64702938842,76.7306272973818,265.18973857047
"HER42PB",382.6,4677.91,-5.875110012,-4.631507413,-4.182035204,4.6375443989768,103.290395907017,55.5604761327314,192.023298381045
"HER42PB",382.7,4679.88,-6.56097173,-4.848676432,-4.186065975,5.25919357284482,192.326331566714,103.453399136233,357.546664708425
"HER42PB",382.8,4681.86,-5.974774313,-4.788193251,-4.372256843,4.73379717508356,113.726583248108,61.1741591144806,211.424822580475
"HER42PB",382.9,4683.83,-6.078976853,-4.831653608,-4.51353051,4.78387605941914,119.566901441907,64.3156986232094,222.282338938314
"HER42PB",383,4685.8,-6.642052113,-4.927253685,-4.373368572,5.30550094242219,201.44188792994,108.356707399389,374.493053422248
"HER42PB",383.1,4687.77,-6.229612613,-4.814330715,-4.52486452,4.8767303745748,131.200983749791,70.5737359433038,243.910824711643
"HER42PB",383.2,4689.75,-6.88477905,-4.743033625,-4.172926563,5.45905037726621,234.87427647633,126.340174396302,436.645952199146
"HER42PB",383.3,4691.72,-6.454200242,-4.833289929,-4.695016943,4.99606579518948,147.830418400365,79.5188009601497,274.825982541901
"HER42PB",383.4,4693.69,-6.289998541,-4.495418195,-4.043177022,4.89419337437767,133.512268751457,71.8169889490004,248.207647912109
"HER42PB",383.5,4695.67,-5.677768001,-4.312527049,-3.66657556,4.49278289469359,89.3698068984757,48.0725141923115,166.144053816687
"HER42PB",383.6,4697.64,-5.04384649,-4.03636552,-3.829873603,3.88979800881518,48.9010079535381,26.3041230640154,90.9100285553088
"HER42PB",383.7,4699.61,-5.697607291,-4.584091597,-3.799136867,4.6221318424657,101.710632213851,54.710712491119,189.086418990075
"HER42PB",383.8,4701.58,-6.255323421,-4.633267044,-4.596339772,4.76344441443706,117.148740583733,63.0149565022613,217.786826844233
"HER42PB",383.9,4703.56,-7.275352961,-4.827350868,-4.182336173,5.84093264582066,344.100114591248,185.093357771884,639.703608422493
"HER42PB",384,4705.53,-5.932451473,-4.85631204,-4.331942192,4.75910259686011,116.641204734098,62.7419501572612,216.843285994787
"HER42PB",384.1,4707.5,-7.148869716,-4.615760964,-4.348882019,5.54729218467138,256.541946324971,137.995334035356,476.927503993303
"HER42PB",384.2,4709.48,-6.188733359,-4.694225413,-4.166240169,4.89750615012268,133.955298380775,72.0552970407612,249.031267668381
"HER42PB",384.3,4711.45,-6.410967566,-4.719291555,-4.205837809,5.06158758610036,157.840903539672,84.9034963693937,293.436099755262
"HER42PB",384.4,4713.42,-6.039179802,-4.715799266,-4.154329909,4.8090108149432,122.610273261078,65.952745183417,227.940157264842
"HER42PB",384.5,4715.4,-5.758930982,-4.813441096,-4.271451477,4.63835790161831,103.374457104297,55.6056931164028,192.17957339796
"HER42PB",384.6,4717.37,-7.607293756,-4.723479399,-4.381383905,6.01804019832601,410.772773189878,220.956950163471,763.652245694319
"HER42PB",384.7,4719.34,-5.760302825,-4.722122275,-4.374008464,4.55020373945777,94.6516906346993,50.9136687128779,175.963405633364
"HER42PB",384.8,4721.31,-6.170954718,-4.705717155,-4.474029352,4.78732836525281,119.980396297937,64.5381197968117,223.051051706053
"HER42PB",384.9,4723.29,-6.485682434,-4.469473078,-4.091358594,5.00819179157064,149.633922059489,80.4889155688521,278.178808506273
"HER42PB",385,4725.26,-6.077363256,-4.449183162,-3.992866943,4.73181155189264,113.50098915354,61.0528108013402,211.005429066162
"HER42PB",385.1,4727.23,-6.006024698,-4.50938228,-3.664218892,4.82946713504016,125.144257894604,67.31578955473,232.650992992635
"HER42PB",385.2,4729.21,-5.8727072,-4.504008601,-3.622640141,4.74971898232511,115.551807863768,62.1559575460262,214.81802915992
"HER42PB",385.3,4731.18,-5.726654224,-4.480988518,-3.655913794,4.6282301734931,102.332792459503,55.0453759336951,190.243053752122
"HER42PB",385.4,4733.15,-5.501164015,-4.474295631,-3.715835436,4.46043350342314,86.5250098553479,46.542282104137,160.855398403479
"HER42PB",385.5,4735.13,-5.953854301,-4.640763344,-4.119862068,4.71738814006027,111.875667164664,60.178541100097,207.983853957513
"HER42PB",385.6,4737.1,-5.714992138,-4.551841328,-4.026911098,4.53703208335111,93.4131458651037,50.2474486204272,173.660873536726
"HER42PB",385.7,4739.07,-6.031634477,-4.496494489,-3.941448396,4.74554057812028,115.069993013515,61.8967866690753,213.92230525508
"HER42PB",385.8,4741.04,-6.14832391,-4.8175994,-3.998764005,4.99883631457905,148.240553321946,79.7394148063992,275.588448981608
"HER42PB",385.9,4743.02,-6.216235345,-4.923467042,-4.288863317,5.01196988290646,150.200321965524,80.7935852158651,279.23178131371
"HER42PB",386,4744.99,-6.11939535,-4.792524409,-4.121734136,4.92178853388861,137.24786625932,73.8263875417207,255.152357036174
"HER42PB",386.1,4746.96,-6.981062064,-5.140031546,-3.983815786,5.83929848267741,343.538258074037,184.791132038888,638.659082058698
"HER42PB",386.2,4748.94,-5.876209255,-5.010690848,-4.205331677,4.85583333604335,128.487720061283,69.1142563752046,238.866698021357
"HER42PB",386.3,4750.91,-6.238324625,-4.946978191,-4.03467948,5.12802127721773,168.683010684753,90.7355258622914,313.592254227488
"HER42PB",386.4,4752.88,-6.326680414,-4.781781023,-4.077034707,5.07986038312416,160.751610724104,86.469181887683,298.847286238458
"HER42PB",386.5,4754.86,-6.047429143,-4.772537612,-3.990837034,4.90388519377197,134.8125363485,72.5164100922471,250.624926600701
"HER42PB",386.6,4756.83,-6.326745598,-4.704689222,-4.403772235,4.92333363533434,137.460092048866,73.9405449695368,255.546898036355
"HER42PB",386.7,4758.8,-6.415745769,-4.671053811,-4.008490054,5.10337051973913,164.575679101244,88.5261694510698,305.956468235148
"HER42PB",386.8,4760.77,-5.883181696,-4.75798977,-4.081371891,4.75228395319726,115.848575322402,62.315590405961,215.369738404122
"HER42PB",386.9,4762.75,-6.354173668,-4.860907187,-4.077733855,5.14694907404508,171.906216301109,92.4693060181893,319.58439481692
