Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,PCA sum,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,dry_mass_pc,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,dry_mass_err
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.925,21494.83333,55564,54709.83333,1.42,0.008373707,0.245619905,0.033629623,0.043976124,14.75990674,0.188570496,0.346479229,0.23436666,0.095267748,0.078481908,0.353664501,1.338881634,69.57667578,10.54580643,96.89816074,0.151656429,0.013231697,0.047114277,0.025504128,0.033183951,2.700131982,0.090959424,0.061883547,0.088345386,0.083219034,0.070996323,0.099238674,0.151531628,2.57658167,0.304212285,0.003910051,2601.638721,6524.805309,301.303437,64.81180749,68261.38783,16.02760991,12.99158529,116.9107903,232.0043335,3.037488827,95.07661499,4.985074292,16.82536639,565.6764383,142.7736565,4.144805205,1.00218427,1004.21079,0.211315323,0.144606736,0.841170558,1.25702578,0.043979182,0.69914278,0.127587693,1.682536639
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,22053.5,55644.7,54788.5,1.456,0.012605275,0.394844476,0.040999291,0.055775777,10.95133158,0.107268019,0.353673167,0.17314808,0.000329542,0.067777249,0.565397687,1.419738631,72.99476209,10.93736821,97.36021774,0.149871289,0.013080851,0.053728461,0.032252523,0.018040866,1.745319843,0.084220806,0.065640062,0.092490476,0.00097354,0.092946414,0.15648776,0.134769302,1.596688043,0.267409783,0.003718036,2160.208858,6240.983611,344.5794406,41.07148346,23779.92504,0.986560337,4.505779401,32.9760233,29.80921049,5.026836978,101.292967,7.527120756,15.55226095,504.1027803,108.9028532,2.148483588,0.20369105,84.31463012,0.017365677,0.038483459,0.203795286,0.499214017,0.140151798,0.811859205,0.159172342,1.555226095
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.945455,21318.45455,65289.27273,64491.45455,1.384545455,0.014381173,0.354462228,0.050418308,0.059404157,34.90021884,0.414614477,0.307046895,0.23201943,0.207882272,0.021444907,0.278588934,1.039318018,51.74008412,8.447942117,96.87043672,0.16333933,0.014569359,0.046736016,0.029804158,0.032300219,2.739784505,0.09727367,0.0565106,0.103705818,0.113549859,0.047715131,0.095399838,0.145136277,2.470015659,0.351110571,0.002567568,2135.960113,7771.356271,232.314161,56.87091915,58747.48129,23.84445704,14.66999494,145.5334854,316.1883316,2.699363842,119.6977813,5.881017729,14.32041997,544.2065152,103.9511198,2.611283675,0.770254564,702.1728764,0.16101435,0.043454784,0.604259635,1.43334069,0.043626306,1.823339563,0.137897582,1.432041997
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,60386.63636,1.342727273,0.020988026,0.348424747,0.049709588,0.039607917,18.85131497,0.331793684,0.377568353,0.239871437,0.494885195,0.050933842,0.493881847,1.313987612,65.24206923,10.15076826,96.48976417,0.155620113,0.012190261,0.056416958,0.018869395,0.02160897,1.621780016,0.099434317,0.048691103,0.091047467,0.114965426,0.044866229,0.187965597,0.14977923,1.492890517,0.283033503,0.004236404,1942.49545,6196.60628,227.4128172,39.2756349,49872.72804,36.34308788,15.10269284,49.70613596,205.2689039,2.511699688,99.83622626,5.366567931,15.13754881,493.2577849,108.1773992,2.821840444,0.284820113,195.5233093,0.239108874,0.154591105,0.602315252,3.657473631,0.052718839,1.333664845,0.132996241,1.513754881
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,89304.66667,1.515,0.004359163,0.242260742,0.033031507,0.047682944,61.40158287,0.46697616,0.180825693,0.188719319,0.291297312,0.030953648,0.259720876,0.527474701,29.46147339,5.582164039,97.55539107,0.189814865,0.006520505,0.028526909,0.01707498,0.021339129,3.528064944,0.133498522,0.024050209,0.047229453,0.141221205,0.050124225,0.100617241,0.096712257,2.937325161,0.445770753,0.005451463,643.1526044,6725.623999,263.8954581,55.60667563,73040.17367,35.13097178,14.43173082,80.36054861,206.0678435,3.349219592,110.4667193,6.491956622,18.81474965,288.8626367,76.79365852,3.723189943,0.815337755,1106.313667,0.339194543,0.092282265,0.943852418,1.998237331,0.075375837,1.25507819,0.038041679,1.881474965
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,77152.09091,1.480909091,0.015655622,0.308670478,0.061675702,0.049262198,45.47180384,0.530116487,0.24913297,0.264453851,0.42167052,0.041272547,0.417227623,0.805476458,42.48887674,7.282483949,96.88547699,0.171447406,0.036486874,0.051590959,0.04253078,0.029891634,3.478884964,0.115616981,0.029652545,0.06249407,0.089235758,0.064348919,0.093876056,0.12280519,2.723400039,0.468291754,0.004035679,661.9708417,5960.306307,277.5603378,54.76131918,74836.34761,16.81953054,12.65956686,78.52750915,100.7202187,3.120629768,95.05242503,6.318871737,19.36337954,325.0800747,73.5430348,3.234638602,0.753154456,1508.582346,0.252021868,0.112267444,0.406648955,1.066310133,0.061658011,0.168162163,0.0188804,1.936337954
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,22421.4,74987.1,74194.8,1.433,0.045310814,0.500240884,0.14495551,0.092102732,42.84339798,0.386827517,0.262933251,0.180739247,0.084538823,0.062817316,0.734099357,0.816288932,43.6993448,7.520348773,96.35077897,0.172016068,0.017710712,0.064616223,0.0436085,0.016702403,2.792083033,0.110360392,0.057795894,0.048972297,0.048384064,0.069567378,0.114173624,0.11419489,2.14082177,0.480166218,0.004841071,1745.183529,6654.679504,691.4862269,80.6250656,65108.07757,25.16163647,12.05911704,51.06064778,130.9239492,9.077687309,109.9097917,13.10956878,20.68841246,636.3270443,148.2965685,19.13692576,1.855020668,794.4594063,0.249659858,0.120104386,0.387827921,1.378555529,0.090928537,0.96047458,0.116047921,2.068841246
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.666667,22422,70225.66667,69374.66667,1.4325,0.014737071,0.351602766,0.062230178,0.059180675,37.34765296,0.303196543,0.290402919,0.165191136,0.008836961,0.027139515,0.594118241,0.94473935,50.02375345,8.158834025,97.54211165,0.163066212,0.011972736,0.037836242,0.021902537,0.016692348,2.436461688,0.098193659,0.05023809,0.06738932,0.020652427,0.061976627,0.125356603,0.17574971,1.927464583,0.425933616,0.004634782,543.4726901,6154.781584,244.2716404,70.96066682,88890.89611,11.55396277,9.165262456,50.54112884,83.34916521,2.400125578,92.99111859,4.823094008,14.84252301,321.6442737,212.2812892,8.441122001,1.987543814,1660.843449,0.105306814,0.085089883,0.613078987,1.323098068,0.053500798,0.763475857,0.025467738,1.484252301
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.333333,21681.08333,58369,57501.16667,1.370833333,0.01940225,0.315104773,0.079880135,0.05421612,15.67840478,0.32992056,0.34118413,0.255466059,0.040927315,0.104640294,0.739208125,1.498877378,67.56402292,10.58202386,96.51173809,0.156833359,0.017668891,0.06121577,0.032272425,0.032048861,5.39339554,0.104066276,0.02546373,0.07155587,0.046408299,0.111473884,0.327201922,0.144101942,4.160767193,0.445504616,0.004609041,2704.115972,4314.171561,390.264881,272.5348429,76198.44633,13.36853596,9.036215502,35.29243706,141.7452321,13.28023284,54.97448254,14.95585253,17.69781147,923.7798793,119.5885434,7.243542018,4.718080418,424.3239232,0.092428737,0.032002711,0.37314492,1.295372249,0.106355187,0.904111945,0.150306821,1.769781147
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,67422.63636,1.489090909,0.016033912,0.294451557,0.07820075,0.0445375,54.3878456,0.382196249,0.204811807,0.189784863,0.123347152,0.035169458,0.535856982,0.6128206,34.86983049,6.543037274,97.36658076,0.190100896,0.013735241,0.065689261,0.039201507,0.030350139,9.307857232,0.107554689,0.048750441,0.063673922,0.077409058,0.039299156,0.146750173,0.239072055,7.43641638,1.001810606,0.01330137,473.7956247,3366.405358,159.3219544,48.26462876,244762.4318,24.67115714,18.49534977,54.25753022,108.9295808,2.02301219,53.58134359,3.512118591,45.84025227,223.0052862,43.51758987,2.10548711,0.742906646,2521.469387,0.388038712,0.16867968,0.451401204,0.641673601,0.013793806,0.512470791,0.040596801,4.584025227
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,66486.36364,1.418181818,0.017181348,0.283061045,0.063677367,0.047702018,30.91294014,0.494909653,0.323135356,0.332500141,0.310737762,0.110457018,0.662692963,1.075957841,54.43892546,8.83109712,96.31605396,0.16223298,0.026892083,0.058151822,0.035613228,0.02247698,4.551588922,0.078589791,0.041928731,0.063758292,0.087476033,0.071321538,0.138490954,0.174495331,3.762329976,0.613597342,0.002604529,519.5682507,6376.14109,247.3342292,71.25145017,33059.50476,30.22335953,15.52691154,93.06939632,242.3611357,3.033425815,126.2966844,6.610934788,20.07250761,257.8592821,151.4025643,5.109463262,1.139627929,411.0830407,0.347057047,0.153207334,0.991321257,4.004351166,0.053768638,0.909448982,0.094285182,2.007250761
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.190909,21037,62387.36364,61511.18182,1.343636364,0.052881898,0.419122464,0.15773376,0.060497568,28.77227229,0.202567806,0.264650775,0.260604992,0.015474771,0.06497199,0.971980686,1.177809366,55.5497421,8.855619317,95.96477755,0.159601123,0.029594716,0.050812132,0.04092746,0.0375696,5.642830841,0.106780112,0.03746158,0.06414664,0.037514299,0.075764616,0.205921166,0.154457227,4.230784059,0.54168752,0.003367752,2355.45594,6975.754499,799.193679,63.1732016,19940.78074,5.120949268,8.855748872,61.1989585,50.4248919,12.19802273,152.5618881,25.31019839,24.48454632,816.8976853,274.4419208,23.04972736,1.032756436,195.2603694,0.044446999,0.059897145,0.484100081,0.745226883,0.459798787,1.310436979,0.350281555,2.448454632
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,20858.5,76598.3,75806.1,1.446,0.043175622,0.467432061,0.116254974,0.0690023,51.47637257,0.456123628,0.229742948,0.171227247,0.211783015,0.036243509,0.892228732,0.618686394,36.0613539,6.543864945,96.24519588,0.181389686,0.020486142,0.088117267,0.033727229,0.014644477,2.838482508,0.065425781,0.036370419,0.053422591,0.088643672,0.043601134,0.267087363,0.121432235,2.123340166,0.466637849,0.004755556,1070.885179,6849.57438,482.4222414,70.44102514,91742.56196,76.74575589,30.78295408,84.15061701,199.4152519,4.992973415,138.0986394,9.681378018,24.57346976,427.93975,146.3509218,13.2812371,1.552356955,2210.042469,1.991003144,0.919411339,1.054966543,1.966916731,0.124594431,3.800967424,0.061403622,2.457346976
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.135,20704.7,67593,66844.5,1.402,0.018413055,0.3681681,0.082565208,0.056732431,40.99182186,0.321340066,0.261011859,0.271223242,0.094364197,0.033009191,0.769789206,0.812857136,45.79887194,7.638429786,96.51923566,0.16678874,0.013847345,0.04689598,0.027770627,0.028182597,5.667986995,0.116243133,0.052897446,0.069194773,0.081569241,0.05054058,0.128139371,0.114345397,4.46891648,0.77924117,0.004356488,1739.758107,7954.492393,927.4315698,100.6908119,63330.72521,33.30735274,18.94940307,69.48540749,155.6838291,9.175578982,172.6424549,18.17108513,22.17332138,627.1074323,112.904805,12.88564894,1.179209481,818.7355802,0.338289287,0.152496095,0.847400448,0.659026021,0.009274375,2.126521142,0.431769602,2.217332138
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,66184,1.454545455,0.030707733,0.375775375,0.092054439,0.077361965,38.94678439,0.341996079,0.270642324,0.190584395,0.047798758,0.143533401,0.935847722,0.811457329,47.18369146,8.001050925,96.4240236,0.169669246,0.018603119,0.047941456,0.051749969,0.032364542,2.471162042,0.130213415,0.053761325,0.076968434,0.07185842,0.064958866,0.196714422,0.159259006,2.16869046,0.314133716,0.004359041,1447.271106,6910.359074,541.6620458,69.28334701,69886.15056,17.29854042,16.74430526,96.04739856,106.4331106,7.537000498,142.7753473,10.27576935,22.99890718,470.971649,99.46866164,6.468674827,0.809799887,651.9486024,0.049507222,0.065879465,0.836309314,0.572822095,0.16325235,1.931616323,0.187219683,2.299890718
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,20316.6,60603.4,59764.7,1.385,0.033673611,0.411477624,0.109294291,0.0681762,31.9197231,0.2232663,0.313700852,0.295889364,0.041111713,0.20054731,1.045716123,0.987319749,52.56112382,8.76296707,95.86579798,0.167034797,0.012528504,0.048159481,0.040545912,0.03275278,5.476368336,0.063762988,0.05101553,0.092040781,0.042078325,0.112263255,0.184318602,0.181171908,4.366428415,0.572014834,0.006357407,1334.018291,6023.226846,617.6592849,70.46152124,54047.68966,24.79954461,17.31182215,74.97636554,153.3540492,7.097707001,129.6985539,12.79708303,27.86780897,545.4493081,96.77731334,3.394601775,0.555145222,417.3743136,0.187662858,0.157291165,0.220258,1.292838823,0.184578085,0.996133225,0.179448508,2.786780897
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,62082,1.430909091,0.022458013,0.352191959,0.104962996,0.051592055,33.875201,0.244183298,0.281055567,0.252384023,0.028648694,0.047464395,0.783409105,1.115146214,51.79800006,8.534534989,96.61503837,0.164979079,0.023063276,0.049043465,0.027047442,0.028925903,6.892760243,0.057190853,0.051760004,0.080844077,0.034799056,0.054700951,0.103720717,0.204147248,5.663032244,0.848053915,0.004879674,3262.422113,8005.462824,862.5856098,97.8957421,40132.04847,9.040037779,10.00803438,55.15725169,63.73190593,14.36128756,153.3496638,18.27558905,21.30941668,1005.382976,147.2086058,15.31657184,1.441879782,295.2089979,0.114474506,0.051752058,0.118938531,0.856844166,0.211659558,2.167962906,0.220152357,2.130941668
Bird Island,BI10,BI10.10,392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,67840.33333,1.463333333,0.03763112,0.408637231,0.115281743,0.07288661,41.80253663,0.320892136,0.272629369,0.218322905,0.104099183,0.064377174,0.727452489,0.864207122,45.03162706,7.526707585,96.54933647,0.167321741,0.01060966,0.042813773,0.035544565,0.021556124,4.151090632,0.092341495,0.037679708,0.047819021,0.045278438,0.089798034,0.11739497,0.074507132,3.43085128,0.501146926,0.004963907,2439.861236,8103.945816,859.4671757,81.91402797,54152.91453,19.75221569,13.25060411,94.26813549,136.8739771,9.248141245,135.6264282,16.48531144,27.91782393,757.6437819,176.7489113,5.986441722,0.649961199,901.2653807,0.192516402,0.079029689,0.602079612,1.421346544,0.206388311,2.715802678,0.237707627,2.791782393
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,55777.66667,1.360833333,0.011727974,0.443087315,0.080796375,0.110451963,6.228088052,0.069380413,0.390052019,0.223294394,0.02494262,0.040343837,0.521318934,1.408583251,74.89007828,10.88506717,94.56747135,0.145414416,0.013526587,0.056968232,0.030857405,0.046254546,6.508493924,0.078759949,0.071972373,0.0637154,0.051112505,0.068698146,0.159122398,0.154477718,5.373844752,0.808842979,0.004866682,4192.532888,7585.017065,1453.514493,274.0987451,20119.39045,2.860665218,5.370449412,19.4548787,47.14281535,20.02750394,151.7312933,23.6965254,19.69837052,1214.507924,119.0582216,20.57369583,7.474758189,302.8601579,0.027058096,0.073763255,0.169805204,0.412457182,0.356503119,1.325348387,0.126505307,1.969837052
Bird Island,BI10,BI10.10,403,396.3,397.4,396.8,5914.691667,19958.5,62693.66667,61933.16667,1.370833333,0.029630858,0.350608233,0.106259095,0.088330853,36.28889075,0.437320888,0.285924992,0.227906811,0.077493669,0.066700723,0.464042226,0.978522829,49.66163291,8.347102171,96.28538907,0.16818623,0.017791173,0.042174771,0.039801669,0.028723234,4.240513188,0.133239294,0.055052278,0.061439379,0.085368905,0.112493107,0.172193625,0.150474375,3.526832596,0.53262766,0.003870452,2645.007056,7317.516566,1096.289357,78.69369569,51021.42539,7.991640436,10.48748493,71.22393581,61.90931635,10.62373635,121.4529542,19.25420696,22.2896321,831.194612,219.0972257,31.68024497,2.21352713,1449.62635,0.149589066,0.170240055,1.506837827,1.442324435,0.249305115,1.405222576,0.306869951,2.22896321
Bird Island,BI10,BI10.10,410,404.6,405.6,405.1,6045.027273,22354.63636,75136.63636,74364.72727,1.419090909,0.019364015,0.466762627,0.050397748,0.051934992,44.21289757,0.319150559,0.27108034,0.272793899,0.362883956,0.044739837,0.484774542,0.785207327,43.16946427,7.348229369,96.56966844,0.170357614,0.012215251,0.060110315,0.022981507,0.027895417,3.757406674,0.101358224,0.039875607,0.033679773,0.078604816,0.062446442,0.120350787,0.069943035,3.126756309,0.495303468,0.005657663,1279.071246,7179.414733,439.7704209,60.23512043,34088.22199,18.03152781,13.21962289,87.44578681,97.22108231,4.89161886,127.9383347,10.69155001,18.54037683,462.2106416,219.243921,9.598344787,1.406740407,467.7014564,0.074044402,0.067443449,0.43151217,0.698201201,0.051066703,0.485558929,0.147620518,1.854037683
Bird Island,BI10,BI10.11,422,409.9,410.9,410.4,6127.609091,21988.72727,61169.81818,60241,1.360909091,0.066928258,0.626330848,0.182234322,0.104418172,22.69784461,0.281823551,0.331710048,0.315189996,0.008323116,0.136271782,1.410533155,1.218204406,59.7146832,9.493261289,95.44751001,0.159016235,0.020709409,0.082735215,0.034009677,0.034858371,3.729695392,0.125472525,0.067398796,0.08525635,0.018913469,0.153306752,0.205863036,0.231007326,2.867790412,0.449095434,0.003346016,2999.419337,9461.06745,2545.357841,321.8666456,28823.89617,10.38688508,11.44865692,55.06983208,72.67126101,11.2517643,230.1968823,30.86414748,28.24074713,967.0211811,314.1395737,41.02197568,8.368333361,530.2032916,0.082678757,0.089667997,0.437392273,0.475237559,0.064356608,2.48800676,0.245132518,2.824074713
Bird Island,BI10,BI10.11,424,412.2,413.2,412.7,6161.618182,22061.18182,63203.90909,62307,1.358181818,0.06697263,0.600560424,0.1721401,0.099833197,25.56786391,0.333648147,0.327342403,0.312741054,0.085072048,0.085121411,1.274763135,1.210628384,57.25809193,9.469072521,95.6529536,0.165370381,0.02072992,0.063864454,0.037727721,0.028068621,2.545104361,0.116983139,0.0455247,0.057007903,0.056599559,0.100547784,0.214959147,0.169034319,1.879173556,0.393475034,0.003994019,1873.201141,8311.822141,713.4399266,107.9334325,30935.30845,11.60935571,13.02193372,79.709217,70.91847569,7.62089899,147.1050077,14.88976145,17.98134036,661.8703278,243.7283369,14.05510364,2.989644718,285.0900353,0.11557168,0.068041373,0.911979751,0.98294395,0.13765217,0.981019187,0.24262062,1.798134036
Bird Island,BI10,BI10.11,427,415.8,416.8,416.3,6233.218182,22085.63636,61768.45455,60900.36364,1.390909091,0.036893074,0.502226362,0.141260411,0.087046128,22.00695933,0.381276468,0.343971058,0.320837376,0.060303265,0.070230283,1.064570793,1.405255152,60.71390642,9.724767389,95.64599199,0.160143112,0.023084045,0.047351378,0.041159088,0.026062621,3.145952374,0.091499005,0.06777824,0.058551588,0.050077611,0.084080016,0.147560076,0.137456279,2.411128337,0.508573267,0.004170852,2896.949952,4039.228505,623.497368,98.07001331,34349.06054,11.06017577,10.69111482,49.32777324,61.6011836,14.21907028,90.62519465,13.96627653,22.4464389,901.8791875,118.4041127,13.29859263,1.92257992,445.4522315,0.081390222,0.081670324,0.323555772,0.476706737,0.130453023,1.806865583,0.338131722,2.24464389
Bird Island,BI10,BI10.11,439,430.3,431.3,430.8,6633.509091,23326.72727,64589.36364,63759.54545,1.373636364,0.055401317,0.483055823,0.147870183,0.076541618,22.00582284,0.232263888,0.357514596,0.272718053,0.041684197,0.081751414,0.64736995,1.265035375,60.89155527,9.510766898,95.02801796,0.156258753,0.030757894,0.064455312,0.044595962,0.03467236,2.698279221,0.065480858,0.049784831,0.072733719,0.064585866,0.070968993,0.099701161,0.189409407,2.126297037,0.333388212,0.004822459,3339.764406,5046.388886,1578.677596,53.48002201,29282.54803,14.40052097,10.27959403,49.65090616,63.26427197,15.34553868,90.09213851,36.05342738,24.93876512,1047.00677,101.3494984,31.2176272,1.120701616,328.5573862,0.07942808,0.051458834,0.322927713,0.563265912,0.315986762,1.320509697,0.617087304,2.493876512
Bird Island,BI10,BI10.11,443,435.2,436.3,435.7,6779.316667,23291.16667,65346.83333,64416.16667,1.344166667,0.067608219,0.561891343,0.22314998,0.085535643,21.93871352,0.238924637,0.352834401,0.304721783,0.030020492,0.113981641,0.820077495,1.315510212,60.22682966,9.562344244,94.7340521,0.158800656,0.017513096,0.050260808,0.03377288,0.027181153,3.538745347,0.073118975,0.058709501,0.055997136,0.036488214,0.095393418,0.217277684,0.173110267,2.575577637,0.417576323,0.003469597,1374.155784,5399.551536,564.5866399,46.9486511,32219.65007,8.58191768,10.7534478,67.64965696,53.82896824,5.803580829,91.69283278,11.59992701,21.28612473,526.8474966,155.4784276,11.41091288,0.918027483,365.8178032,0.113935315,0.175488371,0.958600155,0.907980366,0.179162331,2.73622133,0.320170369,2.128612473
