"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,6466.25,21934.1666666667,53001.0833333333,52024,1.31916666666667,0.0208053326601366,0.29304835198784,0.105858905856651,0.0495888065559729,1.77694994350395,0.122000521627193,0.376476251128668,0.164539587945765,0.0003295419531622,0.0620636137019678,0.423252796654886,1.80011765067586,79.4167705770025,11.6050773217912,0.146149678083333,0.0180990828974108,0.033605351770573,0.0317255380750124,0.0333104324426665,0.619346790973677,0.060821584859318,0.0454141689028291,0.082833759478326,0.000973539905853925,0.0634549764389672,0.124051970790606,0.14067501104009,0.73093172689288,0.272609262163743,0.00407717798357642,1139.245415,8923.834015,701.3821602,32.52542874,982.6222745,0.554631219,5.484723099,3.437053635,7.549441951,1.773412408,94.94394762,36.29405638,14.71041861,174.8480049,136.4572322,9.131695992,0.446515521,20.46241817,0.007900262,0.143814374,0.065124554,0.145282859,0.018119634,0.306703081,0.561794659,1.471041861
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,6808.05,22855.5,55153.1666666667,54197.9166666667,1.27416666666667,0.0345704092773058,0.329377903310745,0.143419808068532,0.0754332988063092,2.51771034075309,0.0691437292795295,0.400755181230005,0.156625572775954,0.00536645200858632,0.0895651535837663,0.529814845730075,1.73590778397249,79.2672401068711,11.5937248683218,0.146265786916667,0.0152093903644363,0.0402349934085912,0.0345649488751764,0.0318077577794065,0.289864955633469,0.0648111784189976,0.0484072393220029,0.0843668164186809,0.0185899350705031,0.0893408026042539,0.128836133888238,0.145119522468057,0.450643756847671,0.26603170275693,0.00346487217706028,1052.078106,11078.42102,551.7054476,33.53908928,1026.542813,0.666713024,5.862772125,3.952744681,16.14366288,1.262753928,153.9080871,22.10224896,14.23024007,154.6654133,374.2156329,18.06804668,0.965846864,30.7649655,0.014379948,0.138777923,0.079786209,0.414587382,0.025481318,0.139873274,0.391929474,1.423024007
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,6937.85454545455,22854.4545454545,54721.8181818182,53711.8181818182,1.39545454545455,0.0372470041870003,0.412427950268528,0.187879640436345,0.0678793695191324,2.45704760158047,0.125257814871763,0.419166729903232,0.170537780542824,0.0003295419531622,0.127336330270632,0.526684818732327,1.7095474753618,79.4831154656479,11.5539642523062,0.145364724454545,0.0226223007194085,0.0849162671566425,0.121565155241422,0.0349869989242145,1.05040218007727,0.0856686510453911,0.0695391952418449,0.0916344237751961,0.000973539905853925,0.109294356682222,0.119587908783422,0.190095705110489,1.0489974853318,0.316929648939387,0.00357283032703789,1369.881307,13215.71252,666.0439538,45.7392364,940.0408553,0.937152005,8.142351223,7.175522048,10.41672528,1.508044061,203.7536927,26.33105145,12.86272892,174.586181,413.0460408,21.66536514,1.679597989,38.82249566,0.025205066,0.244749266,0.151485797,0.189235987,0.003317215,0.785253398,0.576309424,1.286272892
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,7212.99166666667,23250.5833333333,55415.25,54447.75,1.30833333333333,0.0313683240020291,0.548712848050203,0.186228420218072,0.0751023910681977,2.95704651070822,0.0911490801195622,0.382263762400543,0.166222536108468,0.00183594036865683,0.0813567923999223,0.290491648242134,1.69767992885801,79.584136245273,11.6657726568015,0.146602392416667,0.0118349894264275,0.0602103206572804,0.0514231256172577,0.0355420882847049,0.560634839253197,0.0408312706119195,0.077191083885571,0.0804647424611793,0.00635988399636072,0.0734064344430306,0.0966218091746487,0.1826793466063,0.620486173837516,0.268322865250442,0.00397330080738038,1905.039024,10983.42711,1277.650304,48.95495609,1412.625853,0.742090782,5.483297024,3.491107712,9.172328677,3.948114024,143.0455433,31.70817962,13.34984985,337.9212261,391.9755997,43.43022078,1.700726208,39.96684835,0.019875361,0.187449254,0.07673791,0.256158351,0.04346386,0.361026463,0.452152227,1.334984985
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,7429.425,22309.8333333333,53542.5,52655.3333333333,1.28833333333333,0.0188936308796201,0.48129964698899,0.12054447347783,0.0619356037041946,3.07213074043205,0.144674963692302,0.411696512202474,0.188761133259002,0.0003295419531622,0.0268549609036562,0.473610682058102,1.80692036794986,79.219380037229,11.6865242674297,0.14751623075,0.0233614427541021,0.0827448026050493,0.0315758436879764,0.0283843476660257,0.691073642841668,0.0881098085507481,0.0539211089188533,0.10933582062944,0.000973539905853925,0.0533800840350551,0.152961944199154,0.174336310758847,0.763687306957134,0.284203727406915,0.00304776983911739,1172.723456,10474.5502,551.7275601,34.43938134,1493.608743,0.586260213,5.475324783,2.881552952,8.062815032,1.526329795,123.0309909,21.99268344,12.87690544,180.4046522,283.4497406,17.8249631,0.822585148,43.12552147,0.020112283,0.138812682,0.077816207,0.225281995,0.02151901,1.441777981,0.558406476,1.287690544
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,7841.69166666667,22427.9166666667,53799.0833333333,52802.5,1.34083333333333,0.0492893346080566,0.512383985326618,0.265130722755336,0.112092474899135,2.05408511709258,0.0733581464148897,0.416985661027422,0.150031394659487,0.0003295419531622,0.0645715563351946,0.574594588372737,1.85368000893541,79.2800441089783,11.6932181144749,0.147510019833333,0.0214983354415264,0.0632768729174892,0.0631079270603327,0.0334848148135944,0.458094297274323,0.0474414141542465,0.0635690303247084,0.0772482469457789,0.000973539905853925,0.0854001231863789,0.172003648174587,0.185315849355182,0.860549625355659,0.204469292371766,0.00310003986207934,1668.833707,10175.81245,1250.404357,58.05521047,1219.508653,0.698079854,6.019128737,4.230290494,9.555585218,4.097635166,124.2977188,62.50131563,16.5338397,291.1418983,258.3386776,32.17840893,1.475241379,48.30775228,0.027968386,0.213878792,0.130962612,0.352223234,0.062528045,1.774845393,1.505023593,1.65338397
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,8051.725,23022.9166666667,55877.75,54865.0833333333,1.29666666666667,0.0715287850884369,0.577905244687424,0.335052449615392,0.111979119730288,3.09732873730055,0.0939120366888245,0.40738481351603,0.165408206312343,0.0003295419531622,0.135173416896233,0.855189921653221,2.01659893829294,77.1564741008045,11.4508015072029,0.148416220333333,0.0212677418344362,0.0431767699150921,0.0559323381975995,0.0320436490738271,0.276035345462349,0.0663512776241437,0.0542338498300063,0.0557900510539451,0.000973539905853925,0.11954446316618,0.0981506353347359,0.144395509712123,0.369786483170619,0.230248295978228,0.00322533520745793,2102.277758,10563.03941,1550.668939,68.57980204,1754.957543,0.730675186,7.25278997,5.949248492,12.17608051,5.543690999,132.9506239,86.08478295,20.85704986,340.7213971,324.5288855,49.66441545,6.267342014,55.81240066,0.018324712,0.195114006,0.179672146,0.403980913,0.120465949,0.795585684,1.23406057,2.085704986
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,8122.73846153846,23100,55776.5384615385,54736.9230769231,1.30307692307692,0.0833100286911309,0.593033323614688,0.36086217749512,0.126886311919384,3.68424885529273,0.0937089211572074,0.411675708441734,0.200426098734594,0.00380493373073752,0.106153866000504,0.830839660298803,1.97277458271057,76.8016360050224,11.385756875788,0.148242751153846,0.0309628165917359,0.075314112569137,0.0449671059057033,0.0387314262414884,0.688941760564815,0.0774645141212467,0.0511828393718851,0.0862053938612817,0.0137188836659166,0.0901448483205279,0.150265257492757,0.161984843166835,0.513458103524579,0.387865794673526,0.00476426850131171,3216.421278,14186.97308,2482.480732,99.68880033,2776.371193,1.156587985,12.74073522,10.45175639,20.20440283,9.271372537,206.9438485,142.986496,21.27476357,502.3374959,440.558875,90.29891478,3.736920476,107.8427493,0.036052658,0.400837882,0.305726767,0.600799397,0.077027155,1.311951876,2.150340962,2.127476357
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,8271.9,23238.0769230769,56094.0769230769,55084.1538461538,1.31230769230769,0.0676512501134971,0.568879654971352,0.368245388235894,0.10652632996729,3.34712940472559,0.0788809165352797,0.38267557230047,0.205011255500143,0.0003295419531622,0.101076665483917,0.792347223366856,1.96362484140884,77.3408829097147,11.4784481172612,0.148421200230769,0.0160040968605692,0.0563596846767763,0.0445983891441171,0.0437592143034297,0.388599013471893,0.0385830155651223,0.0565019948927373,0.0782520561985539,0.000973539905853925,0.147307464188128,0.104502339535526,0.142510147531715,0.522989950904889,0.214930213310494,0.00301258052210435,2409.761443,12437.46462,2058.571835,78.14911625,2063.954537,1.014040906,11.91900007,10.26088375,15.78135257,6.530373442,171.8039896,108.6647317,20.8846796,414.9100703,388.6722303,66.85269078,7.082454535,85.58486362,0.029886398,0.31635124,0.315188093,0.446260205,0.078511178,1.364271196,2.008624201,2.08846796
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,8483.125,23838.6666666667,57027.3333333333,55973.9166666667,1.34416666666667,0.0321913520322068,0.572697839006754,0.225648964137101,0.0789876832491417,2.03502803665083,0.0533247454906064,0.443090336582852,0.197182916650044,0.0003295419531622,0.0523690120797458,0.53099978000109,1.83644805927475,80.0557841908298,11.8703841154409,0.148284218083333,0.0149199607533983,0.0547025722141435,0.0568775590665154,0.0350630814182652,0.212398110025525,0.0685670028468828,0.0427916488620024,0.0901382625978076,0.000973539905853925,0.091328349058033,0.164238514047134,0.143445376556577,0.39310849385977,0.218491491313925,0.00307110328363074,1087.584239,10755.33611,823.5410759,40.47458511,922.1577841,0.762922668,11.06659272,7.674057487,7.801664241,1.196850042,133.8686841,51.6087618,17.1925594,113.2958792,404.7262148,26.87484917,1.126634107,24.24164481,0.015474814,0.2525818,0.125382993,0.101929306,0.006959579,1.069432805,1.314229858,1.71925594
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,8623.30833333333,23441.1666666667,55894.1666666667,54829.3333333333,1.30416666666667,0.0319391340128386,0.539242489797268,0.194563795048595,0.0870019834983258,1.77228526101967,0.104016072408335,0.451573817449531,0.246560941156013,0.0003295419531622,0.0477817433562898,0.653892310610649,1.81837281016489,80.140627593185,12.0639221942056,0.150538667083333,0.0105485347035565,0.0535241165625821,0.0356831317109016,0.0349398108957504,0.141338498601831,0.0763341007880795,0.0453537616326436,0.0489364495169979,0.000973539905853925,0.113014890923119,0.210681965177502,0.139190246771366,0.339237714794643,0.187192353608457,0.00253849927553242,962.7736169,10528.61814,464.8436599,35.49509925,892.1897853,0.735314311,10.95410735,7.281443283,7.362706322,0.766206838,132.8334633,32.68616841,14.91983588,124.7737991,269.3048462,11.36893739,0.97946092,23.0227979,0.012884222,0.195952656,0.180898294,0.159387654,0.008232845,1.29146913,0.501237891,1.491983588
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,8696.08461538462,23958.3846153846,56345.5384615385,55315.0769230769,1.32,0.0186735030029807,0.533747722961942,0.143275245252319,0.0755395334201203,1.70419407778363,0.0942729897504062,0.426440461464058,0.226881508176486,0.0003295419531622,0.0447545846655218,0.470014928793603,1.7666390324898,80.8287614062819,12.1148645495324,0.149889080230769,0.0145415132012355,0.0739708409899886,0.0364312339919696,0.0339740000922571,0.155866489805247,0.0655644260376165,0.0435187230879527,0.10603365476916,0.000973539905853925,0.0660320423449919,0.178098838410784,0.194204208600262,0.384076279587874,0.184066283672569,0.00257517368237041,1130.73032,11573.18648,465.2383663,39.76382213,1079.067648,0.851045118,12.37150296,7.973932809,8.349818929,1.004100827,158.8010154,35.9483757,14.59814053,132.3029265,421.5003593,12.3061113,1.304332882,38.38538427,0.029811211,0.38059145,0.197341265,0.207969492,0.01245794,0.904816904,0.489550686,1.459814053
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,8805.21818181818,22916.6363636364,53492.8181818182,52519.1818181818,1.28454545454545,0.0166121122387231,0.399474621867498,0.112905903011243,0.0637226370012995,1.16399123833194,0.0917474307745604,0.423378843040021,0.186666416628602,0.0003295419531622,0.0487257733086437,0.473650755688264,1.88890959165161,81.1839621442696,12.0441703811113,0.148365123181818,0.018178966471231,0.0540535731746334,0.0451582903367035,0.0286255716596788,0.104027032048668,0.0760428094727053,0.059620628399048,0.0664334341608129,0.000973539905853925,0.0479698809279604,0.101821661563795,0.259469559506336,0.329917092251529,0.325532860254073,0.00429931441671118,1320.408365,12213.0194,824.966145,49.16188154,962.6720227,0.779826419,13.51243096,9.490423637,8.318544287,1.1035724,162.2061418,52.72711269,16.90937719,172.8396376,138.0166837,11.3869828,0.80734803,14.46774056,0.006693095,0.123934427,0.114648791,0.079080752,0.013960696,1.316712073,1.245601167,1.690937719
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,8943.06666666667,23838.75,55856.5833333333,54815.4166666667,1.305,0.0214538540914366,0.421124274000547,0.118278972433062,0.0618546668523339,1.55133866484504,0.106996744471841,0.457666235056494,0.220167497535163,0.0003295419531622,0.0165079523555591,0.460434626890628,1.87750607231556,80.7565700310233,12.141000215047,0.150340892583333,0.0157549076785562,0.0560583964941873,0.0247321158556491,0.0294954884294282,0.285429337932232,0.0614403808709161,0.0666108683858933,0.10275743933242,0.000973539905853925,0.0349006766465,0.234613862171576,0.230230688216087,0.45848241003174,0.247304510129045,0.0029546358752135,1998.212264,16966.12573,1131.044645,76.21539977,2348.961834,1.362159166,20.45200621,13.75191128,14.86451,2.065153229,252.3308725,73.90718256,16.28053307,311.4876706,164.8168222,10.76172675,0.919658331,12.51278612,0.007396239,0.067089417,0.078139487,0.162882736,0.037411213,4.505949749,1.744166675,1.628053307
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,9234.5,24150.4166666667,56959.25,55906.8333333333,1.31416666666667,0.0149254256553575,0.384934292345625,0.102049051408569,0.0795115627187584,2.47655135543988,0.175991108939791,0.425327359329758,0.224811941574215,0.0003295419531622,0.0718558396441916,0.487852559353784,1.88915889841357,79.4435615968964,11.8762358259854,0.1494940935,0.016037903223904,0.05548229970187,0.0390754056618151,0.0256738583648118,0.974270313177073,0.0732158880313558,0.0705060383093882,0.0883919854934588,0.000973539905853925,0.0987202578561401,0.188372880999558,0.264994785105915,1.00578634589899,0.247782311584112,0.00257635042815955,1283.586316,11679.15184,493.835685,42.00968918,1655.247904,0.727182174,10.59774057,5.900840785,7.409196191,1.239803204,146.3233767,37.80938757,15.06361518,180.1096332,83.17636523,4.310471207,0.654844747,20.62990387,0.006023498,0.080003742,0.077186785,0.122879686,0.012690292,0.198692461,0.770040583,1.506361518
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,9367.74166666667,24389.75,65545.75,64514.5833333333,1.44333333333333,0.00954020193628325,0.345171056006666,0.0672228083228234,0.0602476834001883,17.7913192544605,0.30679144421451,0.377884017164245,0.192582674220172,0.00485212224362133,0.0347683161542514,0.405312682701583,1.63981588186827,66.7278462057388,10.0141025671631,0.150237827166667,0.011323156607763,0.0643287405876704,0.0316471783475589,0.0291875470785121,10.7424493216641,0.166528853067157,0.075987941525617,0.0838839772287461,0.0168082445009745,0.0582829706824743,0.201275267091304,0.222096094973943,8.78854435104814,1.26617744846189,0.00401572418434481,1186.056597,10593.10427,541.1782668,45.03243353,4196.122168,1.156498194,11.29587326,8.749783869,13.53520131,1.357751212,125.1519053,49.06428939,18.80299972,176.0231241,314.4218665,16.48665431,1.422926696,151.5420431,0.031558029,0.282531611,0.242923555,0.353660616,0.01906806,1.945787526,1.234270189,1.880299972
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,9437.28181818182,22739.4545454545,53365.9090909091,52385.0909090909,1.29363636363636,0.0130589721629428,0.370979082784859,0.0777873351962076,0.0661244041059337,1.89358029641863,0.0912367792260738,0.451116532629368,0.202619116205607,0.00117364791568513,0.0323300491550259,0.505418183359576,2.03022792085985,80.3083946625085,11.9312223299185,0.148558147909091,0.0127596101651238,0.117311039758472,0.0302422398419828,0.0400052364754405,0.796173402768655,0.0929573097502197,0.0593671788817287,0.0555217554893574,0.00389254977231026,0.0541157616449659,0.184005722210073,0.205587445710042,0.576952248771859,0.294803537976245,0.00304499836940874,956.4968488,9607.16883,363.0065924,32.82676736,2097.411436,0.853831839,7.457837511,4.407188324,9.220712284,0.717833958,109.4298921,40.56232656,17.11379224,116.9217153,284.8134894,8.892316598,0.786494454,38.67607616,0.020237256,0.183166908,0.103755273,0.210469594,0.009858614,0.455927084,0.695126718,1.711379224
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,9717.925,23110.5,55527.4166666667,54541.3333333333,1.43166666666667,0.112762509354549,0.386910544921329,0.280288684566304,0.140251895348221,4.87250939813346,0.110698656762884,0.363960590377907,0.158610369761429,0.004161784573225,0.183073082258676,0.407218241948428,2.77855341114029,76.3631754826186,11.3749060702409,0.14935951475,0.0663984737153088,0.0608472678494463,0.056559110921004,0.0704544103365842,2.659413283803,0.100793145535438,0.0449786053181675,0.094449420701298,0.0144168446619641,0.293003411837583,0.135997453084945,0.5961817390729,3.79586250316972,0.229572884769299,0.00933066996011605,28404.1912,9637.612103,2640.113003,390.1614629,11542.31551,0.442215771,2.341268423,4.336218703,118.9866526,75.21650139,43.73690339,375.2701178,29.20476316,4728.7047,234.7397243,66.117107,9.747107964,289.6219109,0.009442753,0.027805512,0.086213799,1.993878014,1.194792062,0.27225223,6.763465324,2.920476316
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,9857.625,23307.4166666667,55448.8333333333,54349.1666666667,1.35083333333333,0.00910106472465963,0.275039673602454,0.166804831941949,0.0731132065548457,1.10597340596003,0.10400493763831,0.421522485693123,0.156943392219231,0.0003295419531622,0.069128795981102,0.492087183255087,2.21685295774604,80.2662695623419,11.9804802124606,0.149262991333333,0.012801635655533,0.0373324108272976,0.0317104127940641,0.0228686180098866,0.145506596850176,0.0584079949040094,0.0637005575165118,0.0828597388127181,0.000973539905853925,0.130121570736966,0.20780317914148,0.149248030587035,0.551250904319353,0.224449093101405,0.00283192975708359,997.6136229,9116.045845,867.4628485,24.26747918,2793.517809,1.391187562,7.95662022,5.898747032,20.40517355,0.590156647,91.72627388,149.0322419,12.99938484,124.0107903,183.475466,17.81610152,0.463228233,67.52937068,0.026160504,0.169851539,0.135103178,0.574597453,0.005197337,3.635535922,2.852891533,1.299938484
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,10071.1416666667,22089.8333333333,54170.1666666667,53099.8333333333,1.27416666666667,0.17632586676539,0.455242962929176,0.531605301425684,0.174758669256325,5.7456389608265,0.119178967036767,0.393660277582466,0.140173669402389,0.00886809661199178,0.256011113567229,0.909364970420925,2.68881874366661,74.4435367681632,11.885332342306,0.159933655166667,0.115763060425126,0.087393673916088,0.119478892729361,0.0652963199807936,2.62118474503079,0.0636762232125217,0.0394527369189745,0.0777881033839676,0.0212868875230195,0.139115961741901,0.136120025091848,0.210870738470167,2.94664288451387,0.355028987761911,0.00898733438763406,18363.9166,11081.24965,2657.03495,156.345027,4685.263824,0.770566552,4.147415448,3.077501979,27.9689,35.06414579,94.3121603,181.1907224,27.21596234,3496.701486,251.2334361,69.17864037,4.457606356,128.2093073,0.019829292,0.088250552,0.072627797,0.590361095,0.208148053,0.343663385,0.597147186,2.721596234
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,10256.1727272727,19908.4545454545,50475.8181818182,49478.4545454545,1.32090909090909,0.229868339235,0.554049188173028,0.463450516277804,0.222593398901459,11.5182688758976,0.188794026474243,0.428604069166509,0.245094771933842,0.0303105702545114,0.30324071465126,0.647964347681379,2.81283033297371,68.1653978368957,11.7182205767033,0.173548203636364,0.201405519694796,0.0731965538925788,0.123104321896077,0.121511922170753,6.49546208686848,0.135930520246707,0.0891092284203787,0.103962655158913,0.048622403628794,0.239029102572142,0.208171035001073,0.321439255761319,6.81702406838457,0.336924607234134,0.018686599573878,2582.837915,15402.38837,2445.179433,80.49366959,3019.351972,2.495460469,14.78209106,6.647074218,42.63542732,5.22738231,208.7810778,308.4077906,19.68051247,417.4053604,256.9448329,44.71304475,2.03292089,72.8277006,0.032579844,0.28356527,0.128389626,0.971670563,0.137212202,1.402063318,2.262832175,1.968051247
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,10446.9,13682.1,38366.3,37447,1.392,1.63702259937693,1.1036064851546,1.072334619888,0.562554404345907,22.6877238575262,0.369507023518709,0.405567960374645,0.270195001290106,0.113792606854037,1.1942990246047,0.648627801905731,2.75805970717378,51.765472943276,13.3568829871682,0.2580959261,0.285520359589028,0.287377232306771,0.491059873317415,0.120652371109005,2.75066224415189,0.175253621206552,0.0840255347782443,0.132038082802308,0.141599786371488,0.135227776396433,0.135593788418438,0.385048181431116,2.05457288632404,0.588442800480462,0.00797590344950623,38386.72772,11835.48443,2701.145029,296.0413566,10949.68509,2.559258484,4.315492745,6.066381953,54.94178027,56.48226198,50.30182718,236.657087,61.00575571,6653.241684,548.8419939,85.11701468,12.18262072,474.2242148,0.091147969,0.173279726,0.204705716,1.66359873,0.752100687,0.374690808,3.592406704,6.100575571
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,10658.8916666667,23686,56209.8333333333,55163.1666666667,1.29083333333333,0.0379498475492866,0.307500550231433,0.219958114850941,0.0732980500972055,2.51986519391285,0.132618865718556,0.443411218135775,0.229970759132687,0.176222540534249,0.0182676117887769,0.412136134958922,3.01948149469059,78.3241510447381,11.6858858688495,0.1492118735,0.05809622990281,0.0622407114198195,0.0554364432210572,0.037863056223632,0.510567860134491,0.0817873913215774,0.0564393974991281,0.105777869729386,0.156820733262698,0.0279721982640216,0.144841093699051,0.277065191443409,0.501696816416704,0.293125815841933,0.00416942217324344,5185.884967,8912.586825,2013.3191,126.2715705,5241.125535,1.716659161,10.9175411,13.11197215,76.3419094,15.78377328,81.49647786,605.8587744,25.27742393,890.4292688,249.4202862,57.08091674,4.249844111,201.5310017,0.044784633,0.335800782,0.276535738,1.645399394,0.289826678,0.116574638,5.748874233,2.527742393
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,10924.02,24427,62999.2,61957.8,1.34,0.00335449771672475,0.313148062937266,0.117667637826335,0.0558775597822955,13.9811768391925,0.116737844681549,0.442149217171011,0.212505590214723,0.0899649674506531,0.00587089599065522,0.316353901411472,2.06925562492045,70.1915650849595,10.4789846016787,0.1493862622,0.00484474189228373,0.0231400625922238,0.0123495090254575,0.0271079524465224,4.43557372568068,0.0921563117908502,0.0484473534968335,0.106373687472543,0.135014667792615,0.00862752334591925,0.225322871287976,0.122604159942578,4.12454708524421,0.617666522516089,0.00573355243399105,2111.546111,9632.985674,925.9678774,54.61148695,9051.448288,10.43196843,27.65214913,5.623204587,89.9339509,2.277013402,91.41696835,195.2366924,16.55729191,327.664731,295.2253161,26.29557011,1.989134579,357.2531153,0.324993054,0.773345201,0.171863242,3.241544302,0.045192338,0.086427391,3.215205433,1.655729191
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,154.78,21886.23077,51097.61538,50008.84615,1.358461538,0.131826307,0.232700239,0.05973282,0.110942612,2.043326217,0.127566665,0.406520489,0.210113501,0.0003295419531622,0.072156157,0.125256531,1.776293567,80.28964093,11.65050957,0.145120525,0.065609886,0.070577126,0.038162349,0.037443368,0.616401258,0.087333714,0.066976707,0.080241466,0.000973539905853925,0.104152672,0.108889601,0.11333882,0.760237972,0.199870491,0.002974175,2134.314662,3780.755735,483.9049853,90.58997647,3050.532794,1.690889426,3.447393088,9.794512059,32.22505588,0.868594897,81.06532941,6.897431912,28.41964251,35.21619192,6.049209176,9.53292821,1.648737572,34.77607385,0.04802126,0.054468811,0.108719084,0.447928277,0.021367434,0.899825156,0.080699953,2.841964251
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,55962.57143,1.264285714,0.061539405,0.247910127,0.130116062,0.046074719,5.811346476,0.155864409,0.418148328,0.252058027,0.004127627,0.039853821,0.334329131,1.729692984,76.17048161,11.26221407,0.147880167,0.019170726,0.05127519,0.035220461,0.02791847,0.77562582,0.095353637,0.043899944,0.111695774,0.011927075,0.086834366,0.195566552,0.230133383,0.911072026,0.193784118,0.003362614,2089.942677,6525.57179,1408.35037,86.46016016,7851.216036,2.851308267,5.334838241,13.40015169,31.8213276,1.338842032,104.8784032,17.18644975,70.38997719,39.91790514,142.9100222,17.18187451,2.023167748,252.0240348,0.08953108,0.196855531,0.246562791,0.801897456,0.034006588,2.087080224,0.371227315,7.038997719
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,53193.15385,1.322307692,0.036949604,0.217820643,0.105751397,0.04760771,5.222531669,0.120529522,0.399041756,0.189948309,0.002119802,0.010369083,0.247210219,1.662131326,77.21850504,11.40036438,0.147634556,0.021572694,0.039282243,0.043986537,0.029375612,0.744777549,0.081396727,0.065475504,0.086622568,0.007643055,0.02659682,0.14219945,0.194879133,0.730530785,0.226964673,0.002370346,1779.04261,4940.432966,1241.462931,55.81310149,8344.923993,2.134905215,5.589422519,11.97926549,24.29654636,1.014046175,94.53614478,15.76503787,24.25268384,18.67994741,75.09458109,20.11169948,0.647431977,165.2294951,0.048462348,0.189481423,0.028750237,0.218668917,0.012776982,0.642845784,0.039412595,2.425268384
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,704.72,21344,55060.5,54199.21429,1.252142857,0.029427555,0.233592804,0.265164554,0.033142218,10.98859486,0.114180412,0.359249817,0.199618481,0.013916299,0.057570421,0.214154129,1.653627757,72.22125435,10.75231009,0.148946779,0.020027811,0.060961833,0.055200283,0.025706025,3.973718401,0.095891534,0.053446613,0.083359875,0.022916598,0.092639205,0.161961288,0.219474005,3.349754087,0.431567982,0.002973005,1462.794157,6131.18343,2277.256134,62.90213663,10691.94331,2.998855814,8.261052616,11.24002965,21.32425029,1.446039186,92.32272965,27.06353779,28.08949975,26.03773599,113.4268935,12.06945751,0.484346452,204.2161173,0.060277002,0.195786947,0.187708495,0.138607627,0.048731521,0.858601386,0.424897543,2.808949975
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,810.69,20499.53846,50354,49372.92308,1.313076923,0.029002821,0.209896831,0.282310006,0.04360898,3.853132404,0.13422647,0.38369071,0.179797196,0.010585289,0.030454699,0.324698688,1.644296094,78.53628388,11.58968549,0.147600634,0.015657702,0.046273843,0.051423377,0.027505954,2.760608512,0.09327726,0.050392215,0.094465042,0.023535329,0.067497793,0.202039152,0.154503617,2.352346497,0.406983111,0.003996293,1354.604703,6943.504909,2862.642661,71.5155,7986.619879,3.571440727,7.700557879,11.60429285,22.50065448,1.729952721,111.3330188,33.63395636,32.86456422,15.44249361,49.29888485,63.2644028,0.75091275,149.3497917,0.072500247,0.206374951,0.204235554,0.389261323,0.020759433,1.213529905,0.605411215,3.286456422
