Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_average_age,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Bird Island,BI10,BI10.6,228,221.4,222.4,221.9,3362.6,3394.62,22133.63636,59188.27273,1.385454545,0.000317333,0.006411977,0.001013192,0.001006726,0.291407194,0.003392085,0.005209758,0.003927353,0.01706412,0.001053293,0.009617833,0.020317776,0.15488026,0.15488026,0.000255947,0.000676846,0.000253518,0.00040845,0.030052749,0.001357362,0.000652702,0.000945345,0.004375965,0.000781459,0.001992883,0.00139551,0.002108052,0.002108052,3810.216932,8457.047616,430.4165299,73.63658302,46161.88967,10.70451145,8.361148745,60.20244341,399.0691035,6.149324503,136.1592518,8.204676276,970.2818044,112.1937561,8.811078548,0.458479319,524.1315649,0.097700279,0.023794572,0.548086843,1.143493468,0.106149158,2.420949669,0.204151273
Bird Island,BI10,BI10.6,239,234.2,235.2,234.7,3550.09,3606.13,21143.36364,63280.36364,1.398181818,0.000234871,0.008546633,0.001140935,0.00107988,0.611687156,0.00624626,0.005797145,0.004308474,0.001478668,0.001362151,0.011011157,0.01983826,0.162813335,0.162813335,0.000283948,0.001407352,0.00037337,0.000314427,0.064644186,0.001811316,0.00076946,0.001005641,0.000814525,0.000957637,0.002521794,0.002001768,0.004598312,0.004598313,2179.747422,7198.222186,389.6638198,51.31483509,28337.51625,6.228678054,7.693387104,73.19734621,48.4428199,4.534790413,116.7915838,9.348601732,564.4911449,31.09232618,1.204776961,0.280653345,150.1728069,0.076630039,0.131022298,0.669512032,0.895210879,0.043240663,1.35786783,0.169618079
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.93,3694.31,21494.83333,55564,1.42,0.000136796,0.003556222,0.00049016,0.000639302,0.21375755,0.002748636,0.004979617,0.003390231,0.001390228,0.001128355,0.005081943,0.019262032,0.151656429,0.151656429,0.000176689,0.000825574,0.000357044,0.000453321,0.048093797,0.001438682,0.000872948,0.001351738,0.001168815,0.000998994,0.001389906,0.002195261,0.003910051,0.003910051,2601.638721,6524.805309,301.303437,64.81180749,68261.38783,16.02760991,12.99158529,116.9107903,232.0043335,3.037488827,95.07661499,4.985074292,565.6764383,142.7736565,4.144805205,1.00218427,1004.21079,0.211315323,0.144606736,0.841170558,1.25702578,0.043979182,0.69914278,0.127587693
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,3737.61,22053.5,55644.7,1.456,0.000180567,0.005417985,0.00057186,0.00076287,0.150564856,0.001464608,0.004850139,0.002371152,4.36E-05,0.000929298,0.007748939,0.019465427,0.149871289,0.149871289,0.000172415,0.000787627,0.000429338,0.000244542,0.027548291,0.001142431,0.000916245,0.00123923,6.88E-06,0.001248363,0.002153192,0.002019679,0.003718036,0.003718036,2160.208858,6240.983611,344.5794406,41.07148346,23779.92504,0.986560337,4.505779401,32.9760233,29.80921049,5.026836978,101.292967,7.527120756,504.1027803,108.9028532,2.148483588,0.20369105,84.31463012,0.017365677,0.038483459,0.203795286,0.499214017,0.140151798,0.811859205,0.159172342
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.95,3826.75,21318.45455,65289.27273,1.384545455,0.000293398,0.006889873,0.000977774,0.001154331,0.678443373,0.008044354,0.005951105,0.004476354,0.004094678,0.000421995,0.005419729,0.020107207,0.16333933,0.16333933,0.000280894,0.001177116,0.000552946,0.000603467,0.09032106,0.002002319,0.001156419,0.002020027,0.002377409,0.000877192,0.001936129,0.002715993,0.002567568,0.002567568,2135.960113,7771.356271,232.314161,56.87091915,58747.48129,23.84445704,14.66999494,145.5334854,316.1883316,2.699363842,119.6977813,5.881017729,544.2065152,103.9511198,2.611283675,0.770254564,702.1728764,0.16101435,0.043454784,0.604259635,1.43334069,0.043626306,1.823339563,0.137897582
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.55,3895.99,22988.54545,61328.09091,1.342727273,0.000323182,0.005338563,0.000762331,0.000609676,0.289582416,0.005101453,0.005796247,0.003695906,0.007607693,0.000790225,0.007553061,0.020124724,0.155620114,0.155620113,0.00017863,0.000840513,0.000288121,0.0003426,0.031186278,0.001567293,0.000818506,0.001433816,0.001837268,0.000674433,0.002835777,0.002077225,0.004236405,0.004236404,1942.49545,6196.60628,227.4128172,39.2756349,49872.72804,36.34308788,15.10269284,49.70613596,205.2689039,2.511699688,99.83622626,5.366567931,493.2577849,108.1773992,2.821840444,0.284820113,195.5233093,0.239108874,0.154591105,0.602315252,3.657473631,0.052718839,1.333664845,0.132996241
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.73,4007.58,21941.25,90008.25,1.515,0.000164548,0.008275719,0.001139727,0.001623134,2.11122385,0.016105399,0.006194451,0.006514038,0.009970747,0.000999337,0.008699018,0.017887148,0.189814865,0.189814865,0.000211654,0.001116681,0.000590894,0.000726394,0.299323552,0.005111435,0.001032975,0.001888092,0.004694649,0.001543889,0.002811774,0.002866675,0.005451463,0.005451463,643.1526044,6725.623999,263.8954581,55.60667563,73040.17367,35.13097178,14.43173082,80.36054861,206.0678435,3.349219592,110.4667193,6.491956622,288.8626367,76.79365852,3.723189943,0.815337755,1106.313667,0.339194543,0.092282265,0.943852418,1.998237331,0.075375837,1.25507819,0.038041679
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.28,4038.45,22949.09091,77882.81818,1.480909091,0.000368221,0.007271523,0.001438889,0.00115347,1.079493472,0.012532558,0.005872386,0.006222641,0.009846789,0.00098215,0.009836905,0.018994292,0.171447406,0.171447406,0.000804663,0.001127865,0.000931556,0.000669732,0.160269254,0.002873435,0.000673217,0.001398325,0.00158942,0.001464145,0.00214152,0.002943188,0.004035679,0.004035679,661.9708417,5960.306307,277.5603378,54.76131918,74836.34761,16.81953054,12.65956686,78.52750915,100.7202187,3.120629768,95.05242503,6.318871737,325.0800747,73.5430348,3.234638602,0.753154456,1508.582346,0.252021868,0.112267444,0.406648955,1.066310133,0.061658011,0.168162163,0.0188804
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,4122.93,22421.4,74987.1,1.433,0.00103903,0.011481739,0.003323514,0.002115916,0.985713205,0.008895081,0.006016509,0.004178933,0.001934403,0.001447788,0.016761406,0.018725227,0.172016067,0.172016068,0.00040043,0.001630783,0.000981938,0.000413958,0.120762386,0.002687326,0.001259294,0.001290594,0.001070227,0.00157399,0.00225649,0.002767782,0.004841071,0.004841071,1745.183529,6654.679504,691.4862269,80.6250656,65108.07757,25.16163647,12.05911704,51.06064778,130.9239492,9.077687309,109.9097917,13.10956878,636.3270443,148.2965685,19.13692576,1.855020668,794.4594063,0.249659858,0.120104386,0.387827921,1.378555529,0.090928537,0.96047458,0.116047921
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.67,4198.47,22422,70225.66667,1.4325,0.00030453,0.007043432,0.00124601,0.001185848,0.749312925,0.006044415,0.005810126,0.003306585,0.000222763,0.000560257,0.011888264,0.018825209,0.163066212,0.163066212,0.000234305,0.000836043,0.000434857,0.000332559,0.077115583,0.001865218,0.000998202,0.001352855,0.000418651,0.001224664,0.002558596,0.003031764,0.004634782,0.004634782,543.4726901,6154.781584,244.2716404,70.96066682,88890.89611,11.55396277,9.165262456,50.54112884,83.34916521,2.400125578,92.99111859,4.823094008,321.6442737,212.2812892,8.441122001,1.987543814,1660.843449,0.105306814,0.085089883,0.613078987,1.323098068,0.053500798,0.763475857,0.025467738
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.33,4287.46,21681.08333,58369,1.370833333,0.000296071,0.004643329,0.001172636,0.000805604,0.237467963,0.004963975,0.005067846,0.003770249,0.000629463,0.001510436,0.010730407,0.022202051,0.156833358,0.156833359,0.000246786,0.000707549,0.000437286,0.000447947,0.096078149,0.001811475,0.000497064,0.000972234,0.00067399,0.001580396,0.004244676,0.001867647,0.004609041,0.004609041,2704.115972,4314.171561,390.264881,272.5348429,76198.44633,13.36853596,9.036215502,35.29243706,141.7452321,13.28023284,54.97448254,14.95585253,923.7798793,119.5885434,7.243542018,4.718080418,424.3239232,0.092428737,0.032002711,0.37314492,1.295372249,0.106355187,0.904111945,0.150306821
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.35,4399.9,18258.63636,68171.27273,1.489090909,0.000452258,0.008622919,0.002219744,0.001249217,1.690270856,0.011754929,0.005917181,0.005413267,0.003329693,0.001185604,0.015405332,0.017041249,0.190100896,0.190100896,0.00041296,0.001952517,0.000898825,0.000727168,0.682673722,0.005489654,0.000985716,0.001657678,0.001791358,0.001623353,0.002674013,0.004174425,0.01330137,0.01330137,473.7956247,3366.405358,159.3219544,48.26462876,244762.4318,24.67115714,18.49534977,54.25753022,108.9295808,2.02301219,53.58134359,3.512118591,223.0052862,43.51758987,2.10548711,0.742906646,2521.469387,0.388038712,0.16867968,0.451401204,0.641673601,0.013793806,0.512470791,0.040596801
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.75,4478.63,22654.72727,67323.54545,1.418181818,0.000328788,0.005233047,0.001162152,0.000861073,0.575762571,0.009177082,0.005966816,0.006176219,0.005738495,0.002000903,0.012165249,0.019789574,0.16223298,0.16223298,0.000490004,0.001159487,0.000630971,0.000368736,0.126393949,0.001864721,0.000899665,0.001498959,0.001621331,0.001240351,0.002389878,0.003048614,0.002604529,0.002604529,519.5682507,6376.14109,247.3342292,71.25145017,33059.50476,30.22335953,15.52691154,93.06939632,242.3611357,3.033425815,126.2966844,6.610934788,257.8592821,151.4025643,5.109463262,1.139627929,411.0830407,0.347057047,0.153207334,0.991321257,4.004351166,0.053768638,0.909448982,0.094285182
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.19,4653.16,21037,62387.36364,1.343636364,0.000942781,0.007574038,0.002850972,0.001085935,0.527856831,0.003748649,0.004792436,0.004716388,0.000330809,0.001170869,0.017351834,0.021179184,0.159601123,0.159601123,0.000529061,0.00098205,0.000747515,0.000634551,0.143732981,0.002168856,0.000768424,0.001228018,0.000708701,0.001362062,0.002587178,0.002158045,0.003367752,0.003367752,2355.45594,6975.754499,799.193679,63.1732016,19940.78074,5.120949268,8.855748872,61.1989585,50.4248919,12.19802273,152.5618881,25.31019839,816.8976853,274.4419208,23.04972736,1.032756436,195.2603694,0.044446999,0.059897145,0.484100081,0.745226883,0.459798787,1.310436979,0.350281555
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,4706.18,20858.5,76598.3,1.446,0.001213587,0.01304684,0.003259108,0.001921201,1.435975971,0.012675175,0.006371315,0.004750732,0.00582397,0.000979415,0.024797946,0.017117125,0.181389686,0.181389686,0.000607231,0.002789261,0.001069708,0.000429938,0.161210826,0.001905523,0.000934264,0.001396345,0.002330887,0.001141544,0.007229467,0.003056927,0.004755556,0.004755556,1070.885179,6849.57438,482.4222414,70.44102514,91742.56196,76.74575589,30.78295408,84.15061701,199.4152519,4.992973415,138.0986394,9.681378018,427.93975,146.3509218,13.2812371,1.552356955,2210.042469,1.991003144,0.919411339,1.054966543,1.966916731,0.124594431,3.800967424,0.061403622
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.14,4773.87,20704.7,67593,1.402,0.000415187,0.008058725,0.001857336,0.001276541,0.915286442,0.007135076,0.00571234,0.005914172,0.002088597,0.000788404,0.016807158,0.017740544,0.16678874,0.16678874,0.000308349,0.000867487,0.000769942,0.000681474,0.219167269,0.002782899,0.00116248,0.001337871,0.001797147,0.001177715,0.00227995,0.001730933,0.004356488,0.004356488,1739.758107,7954.492393,927.4315698,100.6908119,63330.72521,33.30735274,18.94940307,69.48540749,155.6838291,9.175578982,172.6424549,18.17108513,627.1074323,112.904805,12.88564894,1.179209481,818.7355802,0.338289287,0.152496095,0.847400448,0.659026021,0.009274375,2.126521142,0.431769602
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.31,4796.1,21103.36364,67035.90909,1.454545455,0.000649257,0.007977706,0.001982396,0.001652194,0.829212799,0.007287882,0.005747988,0.004024086,0.001009432,0.003054762,0.019963246,0.017191593,0.169669246,0.169669246,0.000386013,0.001061921,0.001159029,0.000715672,0.090986191,0.00294289,0.001163366,0.001552885,0.001408061,0.00139372,0.004710634,0.003364718,0.004359041,0.004359041,1447.271106,6910.359074,541.6620458,69.28334701,69886.15056,17.29854042,16.74430526,96.04739856,106.4331106,7.537000498,142.7753473,10.27576935,470.971649,99.46866164,6.468674827,0.809799887,651.9486024,0.049507222,0.065879465,0.836309314,0.572822095,0.16325235,1.931616323,0.187219683
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,4857.24,20316.6,60603.4,1.385,0.000631317,0.007836682,0.002059795,0.001315508,0.618946494,0.004338627,0.005995679,0.00560414,0.000805581,0.003839248,0.019882389,0.01870862,0.167034797,0.167034797,0.000203797,0.000703239,0.00067027,0.000673966,0.156181218,0.001537897,0.001073858,0.00166181,0.000755601,0.002211406,0.002928713,0.002416853,0.006357407,0.006357407,1334.018291,6023.226846,617.6592849,70.46152124,54047.68966,24.79954461,17.31182215,74.97636554,153.3540492,7.097707001,129.6985539,12.79708303,545.4493081,96.77731334,3.394601775,0.555145222,417.3743136,0.187662858,0.157291165,0.220258,1.292838823,0.184578085,0.996133225,0.179448508
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.05,4909.15,20289.72727,62960.63636,1.430909091,0.000480052,0.006920949,0.002073901,0.001025769,0.67340313,0.004756421,0.00544003,0.004838404,0.000587962,0.000915945,0.015208469,0.02153354,0.164979079,0.164979079,0.000463987,0.001472531,0.000688279,0.000622661,0.195920672,0.001234275,0.000925407,0.001318419,0.000723357,0.000994868,0.002054894,0.002939901,0.004879674,0.004879674,3262.422113,8005.462824,862.5856098,97.8957421,40132.04847,9.040037779,10.00803438,55.15725169,63.73190593,14.36128756,153.3496638,18.27558905,1005.382976,147.2086058,15.31657184,1.441879782,295.2089979,0.114474506,0.051752058,0.118938531,0.856844166,0.211659558,2.167962906,0.220152357
Bird Island,BI10,BI10.10,392,382.9,384,383.4,5698.01,4938.34,20976.58333,68717.58333,1.463333333,0.000847398,0.009103167,0.002566874,0.001632852,0.940001034,0.007193646,0.006072831,0.004846956,0.002370126,0.001375433,0.016205258,0.019300897,0.167321741,0.167321741,0.000268548,0.000991152,0.00075991,0.000524811,0.168024112,0.002218955,0.000865865,0.001041148,0.001168991,0.001835013,0.002668292,0.002294845,0.004963907,0.004963907,2439.861236,8103.945816,859.4671757,81.91402797,54152.91453,19.75221569,13.25060411,94.26813549,136.8739771,9.248141245,135.6264282,16.48531144,757.6437819,176.7489113,5.986441722,0.649961199,901.2653807,0.192516402,0.079029689,0.602079612,1.421346544,0.206388311,2.715802678,0.237707627
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,5774.46,4996.72,23372.41667,56698.33333,1.360833333,0.000172348,0.00595669,0.001087462,0.001469276,0.090559716,0.001010769,0.005217533,0.002976713,0.000351526,0.000558318,0.006985706,0.018798527,0.145414416,0.145414416,0.000168596,0.000968919,0.000434266,0.000582128,0.112732842,0.001279223,0.000945674,0.000782032,0.000645835,0.00091733,0.002095712,0.001437146,0.004866682,0.004866682,4192.532888,7585.017065,1453.514493,274.0987451,20119.39045,2.860665218,5.370449412,19.4548787,47.14281535,20.02750394,151.7312933,23.6965254,1214.507924,119.0582216,20.57369583,7.474758189,302.8601579,0.027058096,0.073763255,0.169805204,0.412457182,0.356503119,1.325348387,0.126505307
Bird Island,BI10,BI10.10,403,396.3,397.4,396.8,5914.69,5089.68,19958.5,62693.66667,1.370833333,0.000607621,0.00708392,0.002162508,0.001773902,0.73937186,0.00883472,0.005783913,0.004594379,0.001632387,0.001356578,0.009367768,0.019751695,0.168186231,0.16818623,0.000361681,0.00089082,0.000865955,0.00052662,0.13404349,0.002675578,0.001176939,0.001217424,0.001766688,0.002210075,0.003366534,0.003006144,0.003870452,0.003870452,2645.007056,7317.516566,1096.289357,78.69369569,51021.42539,7.991640436,10.48748493,71.22393581,61.90931635,10.62373635,121.4529542,19.25420696,831.194612,219.0972257,31.68024497,2.21352713,1449.62635,0.149589066,0.170240055,1.506837827,1.442324435,0.249305115,1.405222576,0.306869951
Bird Island,BI10,BI10.10,410,404.6,405.6,405.1,6045.03,5200.13,22354.63636,75136.63636,1.419090909,0.000437579,0.010911135,0.001188765,0.001215748,1.033995896,0.007453021,0.006296326,0.006338631,0.008480298,0.001030673,0.011186262,0.018247731,0.170357614,0.170357614,0.000246829,0.001950196,0.000552335,0.000656306,0.150291646,0.002437559,0.000944023,0.000831665,0.002033827,0.001406483,0.002532123,0.001817047,0.005657663,0.005657663,1279.071246,7179.414733,439.7704209,60.23512043,34088.22199,18.03152781,13.21962289,87.44578681,97.22108231,4.89161886,127.9383347,10.69155001,462.2106416,219.243921,9.598344787,1.406740407,467.7014564,0.074044402,0.067443449,0.43151217,0.698201201,0.051066703,0.485558929,0.147620518
Bird Island,BI10,BI10.11,422,409.9,410.9,410.4,6127.61,5290.61,21988.72727,61169.81818,1.360909091,0.001115928,0.01046991,0.003053466,0.001740503,0.383671696,0.004676315,0.005570669,0.005283993,0.000166264,0.002251149,0.023655217,0.020409067,0.159016235,0.159016235,0.000316164,0.001112555,0.00055819,0.000554023,0.082272534,0.001993025,0.00116666,0.001425737,0.000283294,0.002494934,0.003577425,0.003779892,0.003346016,0.003346016,2999.419337,9461.06745,2545.357841,321.8666456,28823.89617,10.38688508,11.44865692,55.06983208,72.67126101,11.2517643,230.1968823,30.86414748,967.0211811,314.1395737,41.02197568,8.368333361,530.2032916,0.082678757,0.089667997,0.437392273,0.475237559,0.064356608,2.48800676,0.245132518
Bird Island,BI10,BI10.11,424,412.2,413.2,412.7,6161.62,5385.5,22061.18182,63203.90909,1.358181818,0.001170572,0.010490058,0.00300168,0.001738835,0.448312396,0.005866371,0.005724173,0.005467694,0.001494481,0.001496452,0.022209903,0.021154231,0.165370381,0.165370381,0.000367154,0.001088294,0.000632989,0.000487262,0.060465284,0.002203315,0.000826079,0.001010112,0.000972328,0.001749724,0.003421784,0.002902923,0.003994019,0.003994019,1873.201141,8311.822141,713.4399266,107.9334325,30935.30845,11.60935571,13.02193372,79.709217,70.91847569,7.62089899,147.1050077,14.88976145,661.8703278,243.7283369,14.05510364,2.989644718,285.0900353,0.11557168,0.068041373,0.911979751,0.98294395,0.13765217,0.981019187,0.24262062
Bird Island,BI10,BI10.11,427,415.8,416.8,416.3,6233.22,5534.03,22085.63636,61768.45455,1.390909091,0.000609103,0.008271345,0.002327248,0.001433389,0.364844799,0.006298452,0.005659706,0.005294964,0.001014778,0.001163182,0.017505365,0.023167242,0.160143112,0.160143112,0.000378791,0.000695615,0.00066653,0.000426337,0.066211186,0.001599091,0.001071383,0.001022189,0.000829313,0.001362131,0.002093209,0.002320986,0.004170852,0.004170852,2896.949952,4039.228505,623.497368,98.07001331,34349.06054,11.06017577,10.69111482,49.32777324,61.6011836,14.21907028,90.62519465,13.96627653,901.8791875,118.4041127,13.29859263,1.92257992,445.4522315,0.081390222,0.081670324,0.323555772,0.476706737,0.130453023,1.806865583,0.338131722
Bird Island,BI10,BI10.11,439,430.3,431.3,430.8,6633.51,6133.49,23326.72727,64589.36364,1.373636364,0.000907288,0.007934869,0.002421523,0.001258766,0.363166647,0.003810904,0.005879943,0.00447535,0.00072062,0.001361473,0.010642711,0.020762952,0.156258753,0.156258753,0.00050205,0.001050674,0.000700758,0.00057697,0.056586486,0.00105893,0.000833663,0.001178077,0.001067412,0.001155235,0.001681551,0.002858853,0.004822459,0.004822459,3339.764406,5046.388886,1578.677596,53.48002201,29282.54803,14.40052097,10.27959403,49.65090616,63.26427197,15.34553868,90.09213851,36.05342738,1047.00677,101.3494984,31.2176272,1.120701616,328.5573862,0.07942808,0.051458834,0.322927713,0.563265912,0.315986762,1.320509697,0.617087304
Bird Island,BI10,BI10.11,443,435.2,436.3,435.7,6779.32,6230.7,23291.16667,65346.83333,1.344166667,0.001128021,0.009331642,0.003702267,0.001422598,0.367193315,0.003984108,0.005848249,0.005054726,0.00052322,0.001915047,0.013551493,0.021801046,0.158800656,0.158800656,0.000314232,0.000758372,0.000513511,0.000455617,0.075041686,0.001274428,0.000886866,0.000889038,0.000596824,0.001601549,0.003264863,0.002396557,0.003469597,0.003469597,1374.155784,5399.551536,564.5866399,46.9486511,32219.65007,8.58191768,10.7534478,67.64965696,53.82896824,5.803580829,91.69283278,11.59992701,526.8474966,155.4784276,11.41091288,0.918027483,365.8178032,0.113935315,0.175488371,0.958600155,0.907980366,0.179162331,2.73622133,0.320170369
Bird Island,BI10,BI10.11,449,442.8,443.8,443.3,6996.89,6351.84,21781.54545,64274.45455,1.342727273,0.001349678,0.012321929,0.004754377,0.001923401,0.551055332,0.005537824,0.005692338,0.003916615,0.001860893,0.000857055,0.019305873,0.020440425,0.163200453,0.163200453,0.000476984,0.00186702,0.001152496,0.000599524,0.096208738,0.002102037,0.001086257,0.001041722,0.001091646,0.000890836,0.005873348,0.002694694,0.004106274,0.004106274,959.6082071,7612.230803,383.0841407,68.97052291,16700.79088,1.309662683,2.705794836,30.41424683,18.55755468,4.177557871,107.4610267,9.694411847,355.1815587,168.9409106,7.383390906,1.256631377,224.4526933,0.013947987,0.017698572,0.119474831,0.125641085,0.07241503,2.19863695,0.227113038
Bird Island,BI10,BI10.12,461,447.5,448.7,448.1,7135.69,6403.98,25273.76923,71463.61538,1.376923077,0.000925424,0.008331051,0.002492772,0.001592661,0.378864263,0.001905177,0.004788599,0.003517866,0.000398429,0.001659488,0.008548423,0.020297356,0.148755291,0.14875529,0.000326157,0.000734844,0.000761317,0.000997218,0.096150561,0.002087853,0.000733015,0.00118862,0.000729876,0.001453219,0.001985647,0.002859195,0.004236841,0.004236841,6631.161901,11154.85179,3810.984322,355.0818916,37075.7818,5.309682165,5.648759577,28.74922169,50.41642497,25.0506238,263.6699608,61.68487759,2065.435552,310.394632,92.18327006,6.553862016,437.2164977,0.038456563,0.065755803,0.311511624,0.425761379,0.531009602,4.67933169,1.598916396
Bird Island,BI10,BI10.12,465,452.8,453.9,453.4,7290.51,6459.83,15770.58333,57516.75,1.338333333,0.004181258,0.026389311,0.024306476,0.012323686,1.582295429,0.012194076,0.006872332,0.005693165,0.000937051,0.009095289,0.073976112,0.03108307,0.226903901,0.226903901,0.002692899,0.010539795,0.011756432,0.007730182,0.225272668,0.004085085,0.000698661,0.001902024,0.00123008,0.00340969,0.024632689,0.004293019,0.019241966,0.019241966,5147.889503,11483.54156,2897.539841,201.9552017,29511.5462,4.280007535,7.193324268,39.15988603,62.26601894,21.73821403,227.4544094,60.0329846,1470.473436,242.7777321,26.18796901,1.015089484,32.1048001,0.041449262,0.051191387,0.099160724,0.072783962,0.324179306,2.714332835,0.581671393
Bird Island,BI10,BI10.12,469,458.3,459.3,458.8,7450.62,6515.77,21292.72727,58885,1.335454545,0.000975324,0.009198171,0.005388561,0.001957794,0.388768628,0.00312487,0.005826919,0.003827217,0.000521538,0.002438567,0.024863994,0.021599289,0.162143465,0.162143465,0.000563678,0.001912181,0.001553327,0.00044355,0.17425965,0.002062144,0.00104553,0.00116686,0.000843166,0.002239108,0.005931939,0.003083471,0.0049731,0.0049731,5505.035933,10269.18303,3795.356029,311.4480017,35173.56997,7.368448017,6.263265577,34.66157048,58.60550147,21.04953065,198.7277638,50.93045401,1603.539606,319.7998586,93.10104025,8.47360052,618.3618955,0.084118008,0.073683145,0.4641381,0.854908221,0.452109582,1.546696593,0.738584595
Bird Island,BI10,BI10.12,475,466.1,467.2,466.6,7672.18,6608.54,22271.58333,59847.83333,1.283333333,0.001183403,0.008627971,0.004895215,0.002041656,0.300075495,0.004594446,0.005464678,0.004279122,0.000310418,0.001607696,0.017902049,0.021832378,0.162107014,0.162107014,0.000635129,0.001465081,0.001408025,0.000492783,0.036943605,0.001989146,0.000766175,0.001189173,0.000366503,0.001564084,0.006173734,0.001412784,0.004334642,0.004334642,6097.843222,12229.13292,5093.523369,353.3049619,30813.78663,5.122222899,6.301289954,25.95749555,40.82277223,23.73857998,302.9231828,78.78952034,1936.386236,864.7429197,50.42995617,9.842514542,1575.735471,0.145873046,0.20152179,0.857134355,1.397062702,0.966107219,5.375215015,1.427199314
