"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,22133.6363636364,59188.2727272727,1.38545454545455,11.7272727272727,240.272727272727,38.0909090909091,37.6363636363636,10933.3636363636,127.272727272727,195.454545454545,147.363636363636,641.909090909091,39.4545454545455,360.272727272727,762.272727272727,37510.0909090909,5808.45454545455,0.154880260363636,9.81927603330214,23.6224084677702,9.90408547473764,14.8072463832593,1181.27763652134,50.9236505154352,25.069358333885,35.5985188660223,173.539882762122,29.2142555488366,72.5190883962159,57.9484096573684,931.769655499196,111.893130831489,0.00210805187647702,3810.216932,8457.047616,430.4165299,73.63658302,46161.88967,10.70451145,8.361148745,60.20244341,399.0691035,6.149324503,136.1592518,8.204676276,15.01857475,970.2818044,112.1937561,8.811078548,0.458479319,524.1315649,0.097700279,0.023794572,0.548086843,1.143493468,0.106149158,2.420949669,0.204151273,1.501857475
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,21143.3636363636,63280.3636363636,1.39818181818182,7.45454545454545,285.545454545455,38.0909090909091,36,20409.2727272727,208.181818181818,193.454545454545,143.727272727273,49.1818181818182,45.4545454545455,367.090909090909,662.363636363636,33387.0909090909,5434.81818181818,0.162813335272727,9.81186665587783,48.5208483775039,12.4052774693237,10.3633971264253,2049.58010777374,59.1655612359389,25.0773349316216,32.7874698904655,27.4911556025504,32.1383373445598,81.4241420531461,68.2968121178035,438.740345659128,126.343039524794,0.004598312536024,2179.747422,7198.222186,389.6638198,51.31483509,28337.51625,6.228678054,7.693387104,73.19734621,48.4428199,4.534790413,116.7915838,9.348601732,18.8198384,564.4911449,31.09232618,1.204776961,0.280653345,150.1728069,0.076630039,0.131022298,0.669512032,0.895210879,0.043240663,1.35786783,0.169618079,1.88198384
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,21494.8333333333,55564,1.42,4.58333333333333,135.083333333333,18.25,24.1666666666667,8114.75,104.333333333333,189.416666666667,128.916666666667,52.4166666666667,42.8333333333333,193.416666666667,732.333333333333,38027.25,5765.58333333333,0.151656429,7.1789887023089,30.7525559420627,13.6789486571021,18.0898431237649,1775.90310572089,54.3362148334262,33.4268763213983,51.199180272794,45.5121528891576,38.3875769045932,53.556186864966,83.3004783717939,694.664225625328,120.851116768702,0.00391005054569837,2601.638721,6524.805309,301.303437,64.81180749,68261.38783,16.02760991,12.99158529,116.9107903,232.0043335,3.037488827,95.07661499,4.985074292,16.82536639,565.6764383,142.7736565,4.144805205,1.00218427,1004.21079,0.211315323,0.144606736,0.841170558,1.25702578,0.043979182,0.69914278,0.127587693,1.682536639
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,6.9,216.5,22.5,30.5,6016.1,58.4,193.8,94.7,0.181818181818182,36.7,309.4,778.5,39978.3,5991.2,0.149871289,7.14065045278712,30.8949834115508,17.5831358598706,9.76672354932241,1085.89680807054,45.2945912885854,35.8726141289486,50.2284779781351,0.603022689155525,50.0045553480436,84.4290629266171,84.1641913827437,409.031389721838,142.437354651089,0.00371803632177862,2160.208858,6240.983611,344.5794406,41.07148346,23779.92504,0.986560337,4.505779401,32.9760233,29.80921049,5.026836978,101.292967,7.527120756,15.55226095,504.1027803,108.9028532,2.148483588,0.20369105,84.31463012,0.017365677,0.038483459,0.203795286,0.499214017,0.140151798,0.811859205,0.159172342,1.555226095
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,21318.4545454545,65289.2727272727,1.38454545454545,9.45454545454546,229.181818181818,32.4545454545455,38.2727272727273,22559,268,198,150,134.909090909091,13.5454545454545,179.909090909091,669.909090909091,33321.4545454545,5441.54545454545,0.163339329727273,9.67846719644838,36.3615681230009,18.7476059077613,20.5965575234839,2571.74493292006,66.1286624694618,37.0890819514315,69.3368588847231,75.5241081317145,30.1375633930935,62.3561617572066,92.2403973814668,783.507672411236,100.112300579263,0.00256756843248978,2135.960113,7771.356271,232.314161,56.87091915,58747.48129,23.84445704,14.66999494,145.5334854,316.1883316,2.699363842,119.6977813,5.881017729,14.32041997,544.2065152,103.9511198,2.611283675,0.770254564,702.1728764,0.16101435,0.043454784,0.604259635,1.43334069,0.043626306,1.823339563,0.137897582,1.432041997
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,22988.5454545455,61328.0909090909,1.34272727272727,12.6363636363636,210.090909090909,30,24,11403,201.181818181818,228.272727272727,145.454545454545,299.636363636364,30.6363636363636,298,792.454545454545,39378.7272727273,6128.09090909091,0.155620113454545,7.15922799291554,31.998295409145,11.3841995766062,13.4833230325465,1229.13994321233,62.6958023823257,32.5025873096002,56.0987765220662,72.5165811759941,26.9416878731557,113.489206535247,82.112561324518,414.549657075987,177.278004583453,0.00423640430757824,1942.49545,6196.60628,227.4128172,39.2756349,49872.72804,36.34308788,15.10269284,49.70613596,205.2689039,2.511699688,99.83622626,5.366567931,15.13754881,493.2577849,108.1773992,2.821840444,0.284820113,195.5233093,0.239108874,0.154591105,0.602315252,3.657473631,0.052718839,1.333664845,0.132996241,1.513754881
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,21941.25,90008.25,1.515,3.91666666666667,215.916666666667,29.3333333333333,42.4166666666667,54932.25,417.333333333333,161.5,168.666666666667,259.333333333333,27.0833333333333,230.916666666667,469.5,26231.1666666667,4973.25,0.18981486525,5.80686636402948,22.8053356329902,15.0050496550833,18.7687280207038,5064.94830136049,120.178907038505,22.8771422245795,43.1516002723028,120.815662239729,44.2646140907843,85.6880795075778,80.2173184656417,1786.44781280585,264.18971317115,0.00545146347910097,643.1526044,6725.623999,263.8954581,55.60667563,73040.17367,35.13097178,14.43173082,80.36054861,206.0678435,3.349219592,110.4667193,6.491956622,18.81474965,288.8626367,76.79365852,3.723189943,0.815337755,1106.313667,0.339194543,0.092282265,0.943852418,1.998237331,0.075375837,1.25507819,0.038041679,1.881474965
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,22949.0909090909,77882.8181818182,1.48090909090909,11.4545454545455,237.090909090909,46.8181818181818,37.4545454545455,35227.0909090909,408.636363636364,192,203,321.727272727273,31.4545454545455,320.909090909091,621.090909090909,32668.4545454545,5599.27272727273,0.171447406090909,25.9975523323394,33.4707470650254,30.3045151151381,21.2620019582524,4911.74391544481,90.6225940119491,24.1205306740959,44.409458452001,51.7920667845779,48.1297488802168,67.937404344668,103.50116380549,844.038904747449,133.521601929494,0.00403567896790407,661.9708417,5960.306307,277.5603378,54.76131918,74836.34761,16.81953054,12.65956686,78.52750915,100.7202187,3.120629768,95.05242503,6.318871737,19.36337954,325.0800747,73.5430348,3.234638602,0.753154456,1508.582346,0.252021868,0.112267444,0.406648955,1.066310133,0.061658011,0.168162163,0.0188804,1.936337954
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,33.5,371.1,107.2,68.3,31882.8,288.3,194.3,135.2,62.3,46.2,541.9,606,32349.8,5564.9,0.1720160675,12.8084173712272,50.7355890869516,30.6369421160504,12.552556180582,3888.83189545538,88.8807565724375,38.8102220211806,41.8245010596527,34.9095657059462,50.5102849812678,71.3168984182571,90.4937075774394,638.09243496186,197.592425630809,0.0048410711869434,1745.183529,6654.679504,691.4862269,80.6250656,65108.07757,25.16163647,12.05911704,51.06064778,130.9239492,9.077687309,109.9097917,13.10956878,20.68841246,636.3270443,148.2965685,19.13692576,1.855020668,794.4594063,0.249659858,0.120104386,0.387827921,1.378555529,0.090928537,0.96047458,0.116047921,2.068841246
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,22422,70225.6666666667,1.4325,10.25,244.083333333333,43.3333333333333,41.0833333333333,25978.75,209.583333333333,201.25,114.833333333333,6.5,18.5833333333333,412,651.333333333333,34650.5833333333,5648.41666666667,0.163066211666667,8.55065122453468,29.6753902734031,15.6107965747098,11.4531324284775,2891.96432534893,64.4930698649557,34.1550608522102,47.5850116458253,15.1867166838775,42.1910338026142,90.1927229477372,98.9125723540591,721.574976679275,126.024137899584,0.00463478219692574,543.4726901,6154.781584,244.2716404,70.96066682,88890.89611,11.55396277,9.165262456,50.54112884,83.34916521,2.400125578,92.99111859,4.823094008,14.84252301,321.6442737,212.2812892,8.441122001,1.987543814,1660.843449,0.105306814,0.085089883,0.613078987,1.323098068,0.053500798,0.763475857,0.025467738,1.484252301
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,21681.0833333333,58369,1.37083333333333,11.0833333333333,180.25,45.5833333333333,31.0833333333333,9136.16666666667,191.083333333333,196.166666666667,145.833333333333,23.8333333333333,58.8333333333333,419.083333333333,860.5,38755.9166666667,6074.91666666667,0.1568333585,9.8761267097926,30.2778797144054,17.5471227029253,17.8857908729672,3544.86857900603,66.6953158138947,17.1826198305853,36.5335047551829,26.6793530429034,62.1842326307786,174.247190316898,78.0611648295454,1092.36128375296,131.08113957208,0.00460904109211662,2704.115972,4314.171561,390.264881,272.5348429,76198.44633,13.36853596,9.036215502,35.29243706,141.7452321,13.28023284,54.97448254,14.95585253,17.69781147,923.7798793,119.5885434,7.243542018,4.718080418,424.3239232,0.092428737,0.032002711,0.37314492,1.295372249,0.106355187,0.904111945,0.150306821,1.769781147
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,18258.6363636364,68171.2727272727,1.48909090909091,10.4545454545455,195.363636363636,51.5454545454545,29.1818181818182,37166,261.090909090909,135.818181818182,125.818181818182,79.3636363636364,25,357.545454545455,403.636363636364,23115.5454545455,4356.54545454545,0.190100895727273,9.52222281154601,32.6566156460608,23.205015131922,18.3892260947446,9923.62626261187,90.1448329583616,25.1428645218407,40.4173680039118,46.6053059796258,29.7254100055828,86.023675388074,141.062590878853,3376.4929842556,386.113031024948,0.0133013700302859,473.7956247,3366.405358,159.3219544,48.26462876,244762.4318,24.67115714,18.49534977,54.25753022,108.9295808,2.02301219,53.58134359,3.512118591,45.84025227,223.0052862,43.51758987,2.10548711,0.742906646,2521.469387,0.388038712,0.16867968,0.451401204,0.641673601,0.013793806,0.512470791,0.040596801,4.584025227
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,22654.7272727273,67323.5454545455,1.41818181818182,11.3636363636364,188,42.1818181818182,31.2727272727273,20682.9090909091,330,214.909090909091,222.636363636364,207.363636363636,72.5454545454545,439.818181818182,714,36083.6363636364,5854.72727272727,0.162232980090909,17.8396901726052,38.7788602204861,23.007903780302,14.1002901324115,4122.54725757135,62.0532029793789,30.791084896296,53.1944973230742,60.2084258676022,45.5332046672835,92.4065129542482,113.228088387997,1342.23107345399,256.819427189257,0.00260452872874025,519.5682507,6376.14109,247.3342292,71.25145017,33059.50476,30.22335953,15.52691154,93.06939632,242.3611357,3.033425815,126.2966844,6.610934788,20.07250761,257.8592821,151.4025643,5.109463262,1.139627929,411.0830407,0.347057047,0.153207334,0.991321257,4.004351166,0.053768638,0.909448982,0.094285182,2.007250761
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,21037,62387.3636363636,1.34363636363636,32.0909090909091,257.818181818182,97.0909090909091,36.7272727272727,17928.1818181818,127.545454545455,163,160.181818181818,10.0909090909091,39.6363636363636,589.727272727273,720.636363636364,33994.2727272727,5425,0.159601122545455,18.2398165859997,36.5234669269449,26.4024792224312,22.0095020801967,4783.00840095816,74.2096538684336,26.4461717456421,41.2645566602095,24.419068554941,47.3967777961176,86.4292669286173,81.4116364253572,647.449317075722,131.286709152145,0.00336775217890736,2355.45594,6975.754499,799.193679,63.1732016,19940.78074,5.120949268,8.855748872,61.1989585,50.4248919,12.19802273,152.5618881,25.31019839,24.48454632,816.8976853,274.4419208,23.04972736,1.032756436,195.2603694,0.044446999,0.059897145,0.484100081,0.745226883,0.459798787,1.310436979,0.350281555,2.448454632
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,33.2,355.9,89.2,52.2,39122.5,345.5,173.6,129.8,159.2,26.1,677.5,467.6,27254.6,4945.2,0.1813896864,16.936482646773,78.9408357921016,30.6224318651105,10.9015799058872,4414.33992171473,54.1156169695958,25.9923065540556,38.9381275587024,63.7962033004751,31.006988459593,203.913516526547,91.4308481859378,768.805162429193,232.261729760008,0.00475555581895366,1070.885179,6849.57438,482.4222414,70.44102514,91742.56196,76.74575589,30.78295408,84.15061701,199.4152519,4.992973415,138.0986394,9.681378018,24.57346976,427.93975,146.3509218,13.2812371,1.552356955,2210.042469,1.991003144,0.919411339,1.054966543,1.966916731,0.124594431,3.800967424,0.061403622,2.457346976
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,20704.7,67593,1.402,12.35,244.55,56.25,38.45,27698.5,215.85,173.85,179.95,63,23.25,511.65,539.05,30379.8,5065.4,0.16678873995,9.39918809483592,24.8161131864805,22.6224736885574,20.1506823705799,6119.19867904975,81.7855185997593,36.6394596030018,42.3922473051258,54.8125993967772,35.6191477187555,78.765658426553,56.4301850916128,967.558109230057,162.223821990029,0.00435648814020502,1739.758107,7954.492393,927.4315698,100.6908119,63330.72521,33.30735274,18.94940307,69.48540749,155.6838291,9.175578982,172.6424549,18.17108513,22.17332138,627.1074323,112.904805,12.88564894,1.179209481,818.7355802,0.338289287,0.152496095,0.847400448,0.659026021,0.009274375,2.126521142,0.431769602,2.217332138
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,21103.3636363636,67035.9090909091,1.45454545454545,20.3636363636364,249.090909090909,62.9090909090909,51.9090909090909,25871.4545454545,226.545454545455,179.181818181818,124.181818181818,29.8181818181818,95.9090909090909,626.090909090909,535.272727272727,31142.1818181818,5282.72727272727,0.169669245545455,12.7457657853322,39.6294197420415,37.9063439161693,23.4027970356304,3422.62377025686,92.2912386268205,37.8360097838506,45.0595565486794,41.8301761455009,44.63732641065,165.241311145521,108.593822024175,1340.08334204868,234.896185966946,0.00435904101777829,1447.271106,6910.359074,541.6620458,69.28334701,69886.15056,17.29854042,16.74430526,96.04739856,106.4331106,7.537000498,142.7753473,10.27576935,22.99890718,470.971649,99.46866164,6.468674827,0.809799887,651.9486024,0.049507222,0.065879465,0.836309314,0.572822095,0.16325235,1.931616323,0.187219683,2.299890718
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,19.9,245.3,64.8,40.9,19198.1,134.4,187.2,176.3,24.7,120.4,622.4,587.4,31316.8,5224.7,0.1670347968,6.85484419143782,23.7161454615955,22.5082700850648,20.1077652219789,4055.86733976566,42.7400410752155,30.3307691223872,54.9182220315909,25.029094181683,68.8286116217506,94.3965630259445,93.1560220514189,1436.98772901279,155.100719963943,0.00635740659642806,1334.018291,6023.226846,617.6592849,70.46152124,54047.68966,24.79954461,17.31182215,74.97636554,153.3540492,7.097707001,129.6985539,12.79708303,27.86780897,545.4493081,96.77731334,3.394601775,0.555145222,417.3743136,0.187662858,0.157291165,0.220258,1.292838823,0.184578085,0.996133225,0.179448508,2.786780897
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,20289.7272727273,62960.6363636364,1.43090909090909,14.6363636363636,219.909090909091,65.8181818181818,32.4545454545455,21290.9090909091,151.363636363636,173.727272727273,154.909090909091,18.2727272727273,29,484.727272727273,687.727272727273,31942.6363636364,5266.90909090909,0.164979078818182,14.9283135502489,41.8125687932577,20.458827834547,19.3719572390796,5572.32655996659,37.1032956144673,29.9669514935734,43.882694870426,22.9176390978255,32.7169680746857,59.2015048948773,99.9660851580084,1316.48359448398,192.919389665971,0.0048796740441444,3262.422113,8005.462824,862.5856098,97.8957421,40132.04847,9.040037779,10.00803438,55.15725169,63.73190593,14.36128756,153.3496638,18.27558905,21.30941668,1005.382976,147.2086058,15.31657184,1.441879782,295.2089979,0.114474506,0.051752058,0.118938531,0.856844166,0.211659558,2.167962906,0.220152357,2.130941668
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,20976.5833333333,68717.5833333333,1.46333333333333,25.75,277.25,78.1666666666667,49.5833333333333,28513.25,217.583333333333,184.916666666667,147.416666666667,71.4166666666667,41.5833333333333,492.5,586.333333333333,30423.3333333333,5087.41666666667,0.167321740666667,8.02411139232025,34.3143887127146,23.9348864187568,15.6986295483704,4571.37363730183,63.7601447661944,28.2213920580996,31.3411096088692,33.9958776467044,56.2647287114201,78.0262193694588,64.0501697298629,959.657262050395,117.626881848212,0.00496390663497741,2439.861236,8103.945816,859.4671757,81.91402797,54152.91453,19.75221569,13.25060411,94.26813549,136.8739771,9.248141245,135.6264282,16.48531144,27.91782393,757.6437819,176.7489113,5.986441722,0.649961199,901.2653807,0.192516402,0.079029689,0.602079612,1.421346544,0.206388311,2.715802678,0.237707627,2.791782393
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,23372.4166666667,56698.3333333333,1.36083333333333,6.66666666666667,247.333333333333,45.0833333333333,61.0833333333333,3721.5,41.1666666666667,216.833333333333,123.916666666667,13.5,22.6666666666667,289.666666666667,781.583333333333,41567.4166666667,6042.83333333333,0.14541441625,7.54782730126339,38.2273898315505,17.7531473948774,24.0924670736928,4520.78228347102,51.9384834261269,39.3627265623742,33.2332208745552,27.612579478465,38.8079966767238,84.9859168368857,64.1014229502156,744.313528553579,175.19538875902,0.00486668227117756,4192.532888,7585.017065,1453.514493,274.0987451,20119.39045,2.860665218,5.370449412,19.4548787,47.14281535,20.02750394,151.7312933,23.6965254,19.69837052,1214.507924,119.0582216,20.57369583,7.474758189,302.8601579,0.027058096,0.073763255,0.169805204,0.412457182,0.356503119,1.325348387,0.126505307,1.969837052
