depth	min	max	median	mean
134.8	1098.1	1466.54	1314.02	1305.83
134.9	1099.63	1466.84	1314.92	1306.85
135	1101.4	1466.98	1316.18	1307.87
135.1	1102.5	1467.46	1317.21	1308.88
135.2	1103.82	1468.06	1318.33	1309.9
135.3	1104.88	1468.65	1319.55	1310.92
135.4	1106.44	1469.07	1320.58	1311.93
135.5	1107.56	1469.51	1321.32	1312.95
135.6	1108.53	1469.84	1322.28	1313.97
135.7	1109.25	1470.12	1323.39	1314.98
135.8	1110.1	1470.64	1324.41	1316
135.9	1111.49	1471	1325.72	1317.02
136	1113.12	1471.22	1326.86	1318.03
136.1	1114.47	1471.54	1327.85	1319.05
136.2	1115.13	1472.14	1329.05	1320.07
136.3	1115.72	1472.71	1330.01	1321.08
136.4	1116.3	1473.84	1330.96	1322.1
136.5	1117.52	1474.67	1332.3	1323.12
136.6	1118.32	1475.25	1333.37	1324.13
136.7	1119.52	1475.84	1334.48	1325.15
136.8	1120.92	1476.41	1335.42	1326.17
136.9	1122.49	1477.11	1336.28	1327.18
137	1123.49	1478.12	1337.25	1328.2
137.1	1124.36	1478.96	1338.37	1329.22
137.2	1125.01	1479.54	1339.53	1330.23
137.3	1125.93	1479.99	1340.6	1331.25
137.4	1127.17	1481.26	1341.44	1332.27
137.5	1128.39	1482.44	1342.63	1333.28
137.6	1129.96	1482.81	1343.98	1334.3
137.7	1131.5	1483.53	1345.29	1335.32
137.8	1132.37	1483.7	1346.29	1336.33
137.9	1133.38	1484.58	1347.26	1337.35
138	1134.16	1485.82	1348.09	1338.36
138.1	1135.09	1486.16	1349.38	1339.38
138.2	1135.9	1487.14	1350.55	1340.4
138.3	1137.26	1487.58	1351.63	1341.41
138.4	1138.54	1488.16	1353.04	1342.43
138.5	1139.4	1488.65	1354.16	1343.45
138.6	1140.35	1489.38	1355.06	1344.46
138.7	1141.3	1490.57	1356.04	1345.48
138.8	1142.05	1491.72	1356.96	1346.5
138.9	1143.15	1492.74	1357.71	1347.51
139	1144.75	1493.76	1358.66	1348.53
139.1	1145.61	1494.24	1359.78	1349.55
139.2	1146.13	1495.25	1360.8	1350.56
139.3	1146.86	1495.77	1361.89	1351.58
139.4	1147.77	1496.39	1363.07	1352.6
139.5	1148.61	1497.96	1364.05	1353.61
139.6	1149.2	1499.21	1364.86	1354.63
139.7	1149.97	1500.51	1365.8	1355.65
139.8	1150.99	1501.43	1366.78	1356.66
139.9	1151.69	1503.02	1368.11	1357.68
140	1152.36	1504.09	1369.04	1358.7
140.1	1155.06	1504.47	1369.77	1359.71
140.2	1157.77	1505.02	1370.79	1360.72
140.3	1160.29	1505.38	1371.6	1361.73
140.4	1162.8	1505.73	1372.56	1362.74
140.5	1165.57	1506.07	1373.47	1363.75
140.6	1168.69	1506.56	1374.35	1364.76
140.7	1171.64	1506.92	1375.17	1365.77
140.8	1174.37	1507.17	1375.87	1366.79
140.9	1177.23	1507.59	1376.8	1367.8
141	1179.56	1507.67	1377.46	1368.81
141.1	1182.14	1507.81	1378.25	1369.82
141.2	1184.63	1508.13	1379.19	1370.83
141.3	1186.61	1508.33	1380.05	1371.84
141.4	1188.98	1508.57	1381	1372.85
141.5	1191.73	1508.93	1381.92	1373.86
141.6	1193.88	1509.38	1382.8	1374.87
141.7	1195.88	1509.62	1383.65	1375.88
141.8	1198.37	1509.87	1384.38	1376.9
141.9	1201.21	1510.41	1385.52	1377.91
142	1203.95	1510.82	1386.41	1378.92
142.1	1206.59	1511.26	1387.12	1379.93
142.2	1209.37	1511.8	1387.92	1380.94
142.3	1211.99	1512.17	1388.91	1381.95
142.4	1214.53	1512.73	1389.66	1382.96
142.5	1217.51	1512.96	1390.4	1383.97
142.6	1219.96	1513.6	1391.26	1384.98
142.7	1222.58	1513.8	1391.86	1385.99
142.8	1225.39	1514.09	1392.68	1387.01
142.9	1228.02	1514.65	1393.51	1388.02
143	1230.81	1515.09	1394.36	1389.03
143.1	1233	1515.15	1395.16	1390.04
143.2	1235.52	1515.57	1396.02	1391.05
143.3	1237.42	1516.53	1396.92	1392.06
143.4	1240.16	1516.71	1397.69	1393.07
143.5	1243.12	1516.85	1398.51	1394.08
143.6	1245.66	1516.99	1399.29	1395.09
143.7	1248.6	1517.26	1400.24	1396.1
143.8	1252.01	1517.34	1401.13	1397.12
143.9	1254.76	1517.75	1402	1398.13
144	1257.24	1517.95	1402.75	1399.14
144.1	1260.08	1518.11	1403.65	1400.15
144.2	1262.32	1518.79	1404.38	1401.16
144.3	1264.4	1519.08	1405.16	1402.17
144.4	1266.4	1519.33	1406.11	1403.18
144.5	1268.21	1519.84	1407.03	1404.19
144.6	1271.28	1520.26	1407.86	1405.2
144.7	1273.16	1520.6	1408.51	1406.21
144.8	1275.99	1520.77	1409.42	1407.23
144.9	1278.54	1521.07	1410.34	1408.24
145	1280.37	1521.82	1411.26	1409.25
145.1	1282.5	1522.2	1412.11	1410.26
145.2	1284.35	1522.67	1413.14	1411.27
145.3	1286.61	1523	1414.07	1412.28
145.4	1288.19	1523.36	1414.96	1413.29
145.5	1290.7	1523.7	1415.8	1414.3
145.6	1293.01	1524.5	1416.77	1415.31
145.7	1294.71	1524.7	1417.75	1416.33
145.8	1296.7	1525.23	1418.52	1417.34
145.9	1297.7	1525.67	1419.5	1418.35
146	1299.67	1526.64	1420.62	1419.36
146.1	1302.44	1526.75	1421.33	1420.37
146.2	1305.22	1527.01	1422.46	1421.38
146.3	1306.39	1527.97	1423.61	1422.39
146.4	1307.78	1528.71	1424.61	1423.4
146.5	1308.96	1529.46	1425.7	1424.41
146.6	1310.42	1530.14	1426.77	1425.42
146.7	1312.67	1530.53	1427.67	1426.44
146.8	1313.82	1531.39	1428.64	1427.45
146.9	1315.34	1532.19	1429.82	1428.46
147	1317.03	1532.75	1430.75	1429.47
147.1	1319.05	1533.32	1431.73	1430.48
147.2	1320.79	1533.9	1432.65	1431.49
147.3	1322.62	1534.91	1433.46	1432.5
147.4	1323.74	1535.29	1434.44	1433.51
147.5	1326.24	1536.03	1435.27	1434.52
147.6	1328.14	1537.07	1436.23	1435.53
147.7	1329.67	1537.49	1437.14	1436.55
147.8	1331.31	1538.6	1438.05	1437.56
147.9	1332.22	1539.75	1439.02	1438.57
148	1334.29	1540.71	1440.16	1439.58
148.1	1336.06	1541.81	1441.1	1440.59
148.2	1337.46	1542.5	1442.03	1441.6
148.3	1339.22	1543.22	1443.16	1442.61
148.4	1341.09	1543.82	1444.35	1443.62
148.5	1342.52	1544.87	1445.4	1444.63
148.6	1344.24	1545.81	1446.69	1445.64
148.7	1345.71	1547.08	1447.49	1446.66
148.8	1347.23	1547.65	1448.65	1447.67
148.9	1348.46	1548.51	1449.55	1448.68
149	1349.97	1549.2	1450.48	1449.69
149.1	1350.78	1550.2	1451.54	1450.7
149.2	1351.69	1551.32	1452.6	1451.71
149.3	1353.01	1552.18	1453.84	1452.72
149.4	1353.97	1553.14	1455.08	1453.73
149.5	1355.19	1553.75	1456.33	1454.74
149.6	1356.82	1554.3	1457.27	1455.75
149.7	1358.27	1554.83	1458.29	1456.77
149.8	1358.94	1555.72	1459.27	1457.78
149.9	1359.7	1556.43	1460.43	1458.79
150	1360.53	1557.29	1461.57	1459.8
150.1	1362.5	1558.95	1463.26	1461.36
150.2	1363.87	1560.79	1464.87	1462.93
150.3	1365.3	1562.17	1466.35	1464.49
150.4	1366.81	1563.22	1468.1	1466.05
150.5	1368.02	1565.33	1469.49	1467.62
150.6	1369.3	1567.18	1471.13	1469.18
150.7	1370.21	1568.8	1472.43	1470.74
150.8	1370.85	1570.67	1474.12	1472.31
150.9	1371.72	1572.46	1475.6	1473.87
151	1372.69	1574.51	1477.03	1475.43
151.1	1373.47	1575.59	1478.38	1476.99
151.2	1374.61	1578.22	1480.09	1478.56
151.3	1375.22	1580.4	1481.78	1480.12
151.4	1376.15	1582.84	1483.32	1481.68
151.5	1376.98	1585.44	1484.64	1483.25
151.6	1378.17	1589.14	1486.27	1484.81
151.7	1379.3	1591.95	1487.68	1486.37
151.8	1380.13	1595.16	1489.24	1487.94
151.9	1381.19	1598.68	1490.58	1489.5
152	1381.89	1601.46	1492.2	1491.06
152.1	1382.85	1604.86	1493.74	1492.63
152.2	1383.64	1608.16	1495.25	1494.19
152.3	1384.25	1611.54	1496.79	1495.75
152.4	1385.12	1615.08	1498.21	1497.32
152.5	1385.83	1618.64	1499.86	1498.88
152.6	1386.75	1621.78	1501.51	1500.44
152.7	1387.62	1624.7	1502.91	1502.01
152.8	1388.24	1627.75	1504.55	1503.57
152.9	1388.55	1631.05	1505.89	1505.13
153	1389.44	1635.1	1507.23	1506.7
153.1	1390.03	1638.58	1508.59	1508.26
153.2	1390.41	1642.59	1510.01	1509.82
153.3	1390.99	1645.56	1511.16	1511.39
153.4	1391.42	1649.82	1512.62	1512.95
153.5	1392.56	1653.38	1513.87	1514.51
153.6	1393.13	1656.42	1515.19	1516.08
153.7	1393.32	1659.97	1516.33	1517.64
153.8	1393.69	1664.15	1517.8	1519.2
153.9	1394.04	1668.39	1519.36	1520.77
154	1394.78	1672.6	1520.59	1522.33
154.1	1395.25	1676.31	1521.95	1523.89
154.2	1395.98	1680.57	1523.25	1525.46
154.3	1396.53	1684.01	1524.34	1527.02
154.4	1397.28	1687.46	1525.42	1528.58
154.5	1398.2	1690.17	1526.89	1530.15
154.6	1398.5	1693.19	1528.05	1531.71
154.7	1398.67	1697.41	1529.41	1533.27
154.8	1398.92	1701.62	1530.52	1534.84
154.9	1399.53	1705.36	1531.74	1536.4
155	1400.21	1709.27	1532.73	1537.96
155.1	1400.62	1713.82	1533.87	1539.53
155.2	1401.2	1717.6	1535.1	1541.09
155.3	1401.93	1721.89	1536.3	1542.65
155.4	1402.87	1725.6	1537.75	1544.21
155.5	1403.25	1729.07	1538.85	1545.78
155.6	1403.58	1733.18	1539.98	1547.34
155.7	1403.99	1736.33	1541.38	1548.9
155.8	1404.29	1739.57	1542.57	1550.47
155.9	1404.69	1743.3	1543.74	1552.03
156	1405.26	1747.16	1544.85	1553.59
156.1	1405.71	1750.95	1545.99	1555.16
156.2	1406.3	1755.43	1547.48	1556.72
156.3	1406.92	1759.22	1548.67	1558.28
156.4	1407.34	1762.8	1549.99	1559.85
156.5	1407.69	1766.77	1551.13	1561.41
156.6	1408.05	1770.94	1552.34	1562.97
156.7	1408.49	1774.87	1553.73	1564.54
156.8	1408.94	1778.9	1554.88	1566.1
156.9	1409.39	1782.75	1556.5	1567.66
157	1409.72	1786.46	1557.87	1569.23
157.1	1410.05	1790.86	1559.11	1570.79
157.2	1410.46	1795.23	1560.47	1572.35
157.3	1411.53	1799.35	1561.79	1573.92
157.4	1412.45	1803.42	1562.84	1575.48
157.5	1412.82	1807.96	1564.08	1577.04
157.6	1413.35	1811.91	1565.3	1578.61
157.7	1413.9	1816.11	1566.53	1580.17
157.8	1414.38	1819.89	1567.87	1581.73
157.9	1415.22	1824.5	1568.98	1583.3
158	1415.54	1828.22	1570.04	1584.86
158.1	1415.95	1832.16	1571.17	1586.42
158.2	1416.51	1836.78	1572.46	1587.99
158.3	1417.11	1841.41	1573.6	1589.55
158.4	1417.33	1846.33	1574.74	1591.11
158.5	1417.74	1851.03	1575.73	1592.68
158.6	1418.24	1854.83	1576.97	1594.24
158.7	1418.66	1859.48	1578.1	1595.8
158.8	1418.86	1863.53	1579.39	1597.37
158.9	1419.11	1867.47	1580.52	1598.93
159	1419.34	1871.63	1581.78	1600.49
159.1	1419.64	1875.91	1583.11	1602.06
159.2	1420.06	1880.18	1584.33	1603.62
159.3	1420.35	1884.31	1585.66	1605.18
159.4	1420.56	1888.55	1587.05	1606.75
159.5	1420.84	1892.96	1588.19	1608.31
159.6	1421.24	1897.37	1589.77	1609.87
159.7	1421.46	1901.78	1591.13	1611.44
159.8	1421.64	1906.19	1592.47	1613
159.9	1421.85	1910.54	1593.8	1614.56
160	1422.09	1915.05	1594.87	1616.12
160.1	1424.11	1916.31	1596.52	1617.63
160.2	1425.45	1917.06	1598.4	1619.13
160.3	1426.44	1917.98	1600.4	1620.63
160.4	1427.52	1919.41	1601.7	1622.13
160.5	1429.49	1920.76	1603.11	1623.63
160.6	1431.33	1921.98	1604.77	1625.13
160.7	1432.86	1923.01	1606.3	1626.63
160.8	1434.68	1924.59	1607.92	1628.13
160.9	1436.32	1925.97	1609.33	1629.63
161	1437.16	1927.6	1610.82	1631.13
161.1	1437.95	1929.11	1612.3	1632.63
161.2	1438.96	1930.12	1613.72	1634.13
161.3	1440.4	1931.02	1615.71	1635.63
161.4	1442.3	1932.76	1617.15	1637.13
161.5	1443.45	1934.71	1618.79	1638.63
161.6	1444.9	1935.83	1619.97	1640.13
161.7	1446.12	1937.64	1621.34	1641.63
161.8	1447.47	1938.9	1623.11	1643.13
161.9	1449.01	1939.96	1624.76	1644.63
162	1450.15	1941.74	1626.54	1646.13
162.1	1450.85	1944.11	1628.52	1647.63
162.2	1451.79	1945.95	1630.14	1649.13
162.3	1452.9	1946.64	1631.66	1650.63
162.4	1454.96	1947.46	1632.99	1652.13
162.5	1455.48	1948.67	1634.64	1653.63
162.6	1456.48	1949.74	1636.64	1655.13
162.7	1458.04	1951.1	1638.22	1656.64
162.8	1459.04	1952.24	1639.97	1658.14
162.9	1460.03	1954.42	1640.99	1659.64
163	1460.57	1955.79	1642.46	1661.14
163.1	1461.29	1956.21	1643.72	1662.64
163.2	1462	1958.67	1645.89	1664.14
163.3	1463.8	1960.04	1647.72	1665.64
163.4	1465.05	1961.63	1649.21	1667.14
163.5	1465.59	1964.33	1650.97	1668.64
163.6	1466.04	1966.04	1652.7	1670.14
163.7	1466.69	1969.8	1654.55	1671.64
163.8	1467.39	1971.93	1656.27	1673.14
163.9	1468.3	1973.79	1657.98	1674.64
164	1469.16	1975.43	1659.57	1676.14
164.1	1470.28	1976.24	1661.6	1677.64
164.2	1471.2	1977.43	1663.21	1679.14
164.3	1471.54	1979.26	1664.79	1680.64
164.4	1472.22	1981.27	1666.46	1682.14
164.5	1472.85	1984.71	1668	1683.64
164.6	1473.54	1986.52	1670	1685.14
164.7	1474.36	1988.11	1671.57	1686.64
164.8	1475.28	1990.84	1673.24	1688.14
164.9	1476.01	1992.21	1674.59	1689.64
165	1476.6	1993.89	1676.27	1691.14
165.1	1477.81	1995.09	1677.55	1692.64
165.2	1478.24	1997.47	1679.11	1694.14
165.3	1479.1	1999.8	1680.89	1695.65
165.4	1480.44	2001.27	1682.41	1697.15
165.5	1481.42	2004.33	1684.05	1698.65
165.6	1482.47	2006.09	1685.64	1700.15
165.7	1483.3	2008.68	1687.13	1701.65
165.8	1483.94	2011.46	1688.52	1703.15
165.9	1484.54	2014.01	1689.96	1704.65
166	1484.9	2015.47	1691.16	1706.15
166.1	1485.58	2017.63	1692.74	1707.65
166.2	1486.72	2021.29	1694.15	1709.15
166.3	1487.28	2023.61	1696.26	1710.65
166.4	1488.02	2026.49	1698.26	1712.15
166.5	1489.03	2029.57	1699.86	1713.65
166.6	1489.87	2032.72	1701.24	1715.15
166.7	1490.44	2035.39	1702.54	1716.65
166.8	1491.14	2038.1	1703.83	1718.15
166.9	1492.13	2040.79	1705.36	1719.65
167	1492.83	2043.06	1706.98	1721.15
167.1	1493.6	2045.64	1708.48	1722.65
167.2	1494.28	2047.68	1709.79	1724.15
167.3	1495.1	2050.4	1710.91	1725.65
167.4	1495.6	2053.47	1711.9	1727.15
167.5	1496.04	2055.92	1713.05	1728.65
167.6	1496.53	2058.56	1714.68	1730.15
167.7	1497.03	2062.51	1716.09	1731.65
167.8	1497.52	2064.79	1717.94	1733.15
167.9	1498.02	2066.53	1719.43	1734.66
168	1498.5	2068.84	1721.03	1736.16
168.1	1499.17	2071.4	1722.42	1737.66
168.2	1499.84	2075.6	1723.7	1739.16
168.3	1500.52	2078.62	1725.11	1740.66
168.4	1500.69	2080.82	1726.43	1742.16
168.5	1501.09	2083.25	1727.95	1743.66
168.6	1501.62	2085.31	1729.59	1745.16
168.7	1502.18	2087.35	1730.88	1746.66
168.8	1502.71	2091.37	1732.27	1748.16
168.9	1503.02	2094.98	1733.31	1749.66
169	1503.33	2097.32	1734.59	1751.16
169.1	1503.79	2098.37	1735.9	1752.66
169.2	1504.36	2099.73	1737.48	1754.16
169.3	1505.09	2102.32	1738.75	1755.66
169.4	1505.75	2104.87	1740.35	1757.16
169.5	1506.35	2107.47	1741.86	1758.66
169.6	1507.11	2109.99	1743.17	1760.16
169.7	1507.69	2113.42	1744.44	1761.66
169.8	1508.1	2118.91	1745.54	1763.16
169.9	1508.77	2121.39	1747.13	1764.66
170	1509.31	2123.33	1748.72	1766.16
170.1	1510.56	2124.37	1750.28	1767.66
170.2	1511.64	2125.14	1751.8	1769.16
170.3	1513.37	2126.82	1753.17	1770.66
170.4	1515.03	2128.41	1754.54	1772.15
170.5	1516.06	2129.71	1755.77	1773.65
170.6	1517	2130.6	1757.54	1775.15
170.7	1518.34	2132.09	1759.32	1776.65
170.8	1519.93	2133.55	1760.7	1778.14
170.9	1521.09	2134.51	1762.3	1779.64
171	1522.34	2135.02	1763.87	1781.14
171.1	1523.64	2136.44	1765.17	1782.64
171.2	1524.87	2138.23	1766.25	1784.13
171.3	1526.17	2140.14	1768.49	1785.63
171.4	1527.52	2141.9	1770.35	1787.13
171.5	1528.64	2143.68	1771.89	1788.63
171.6	1529.67	2143.88	1773.35	1790.12
171.7	1530.85	2144.45	1775.24	1791.62
171.8	1532.13	2145.55	1776.6	1793.12
171.9	1533.09	2147.1	1777.94	1794.62
172	1533.92	2148.63	1779.78	1796.11
172.1	1535.14	2150.13	1781.45	1797.61
172.2	1536.31	2151.61	1782.98	1799.11
172.3	1536.96	2153.22	1784.48	1800.61
172.4	1537.88	2155.52	1786.03	1802.1
172.5	1538.6	2157.28	1787.8	1803.6
172.6	1539.11	2158.72	1789.74	1805.1
172.7	1540.33	2159.71	1791.02	1806.6
172.8	1541.7	2160.77	1792.36	1808.09
172.9	1542.76	2162.94	1794.37	1809.59
173	1543.81	2164.04	1795.91	1811.09
173.1	1545	2165.57	1797.45	1812.59
173.2	1546.31	2166.57	1798.89	1814.09
173.3	1546.86	2168.34	1800.73	1815.58
173.4	1547.96	2170.21	1802.29	1817.08
173.5	1548.69	2170.92	1804.1	1818.58
173.6	1549.32	2172.86	1805.55	1820.08
173.7	1550.2	2174.83	1806.96	1821.57
173.8	1551.36	2177.27	1809.04	1823.07
173.9	1552.41	2178.08	1810.26	1824.57
174	1553.2	2179.52	1812.05	1826.07
174.1	1553.67	2180.64	1813.51	1827.56
174.2	1554.53	2182.56	1815.37	1829.06
174.3	1555.44	2183.6	1816.86	1830.56
174.4	1556.73	2184.16	1818.93	1832.06
174.5	1557.59	2185.3	1820.36	1833.55
174.6	1558.06	2186.75	1822.18	1835.05
174.7	1558.93	2189	1823.93	1836.55
174.8	1560.05	2191.48	1825.5	1838.05
174.9	1561.04	2192.87	1827.21	1839.54
175	1561.94	2193.83	1829.15	1841.04
175.1	1563.01	2194.91	1830.59	1842.54
175.2	1563.66	2196.61	1831.76	1844.04
175.3	1565.32	2198.19	1832.96	1845.53
175.4	1566.47	2199.93	1834.45	1847.03
175.5	1567.6	2201.64	1836.32	1848.53
175.6	1568.54	2203.19	1837.6	1850.03
175.7	1569.03	2204.5	1839.33	1851.52
175.8	1569.58	2206.94	1840.74	1853.02
175.9	1570.37	2208.76	1842.57	1854.52
176	1571	2210.3	1844.16	1856.02
176.1	1572.02	2211.94	1845.53	1857.51
176.2	1573.19	2213.74	1847	1859.01
176.3	1573.87	2215.41	1848.64	1860.51
176.4	1575.29	2217.49	1850.35	1862.01
176.5	1576.91	2218.87	1852.11	1863.5
176.6	1577.29	2220.71	1853.33	1865
176.7	1578.41	2223.03	1855.13	1866.5
176.8	1579.37	2224.28	1857.08	1868
176.9	1579.79	2226.19	1858.88	1869.49
177	1580.68	2228.15	1860.46	1870.99
177.1	1581.67	2229.84	1861.61	1872.49
177.2	1582.34	2231.82	1863	1873.99
177.3	1582.94	2232.73	1864.63	1875.48
177.4	1583.68	2234.27	1866.11	1876.98
177.5	1584.22	2235.43	1867.29	1878.48
177.6	1584.78	2238.65	1869.16	1879.98
177.7	1585.4	2241.73	1870.64	1881.48
177.8	1586.03	2244.25	1872.63	1882.97
177.9	1586.9	2244.55	1874.09	1884.47
178	1587.59	2247.11	1875.52	1885.97
178.1	1588.45	2250.12	1877.27	1887.47
178.2	1589.36	2252.86	1878.93	1888.96
178.3	1589.91	2254.99	1880.74	1890.46
178.4	1590.55	2257.22	1882.28	1891.96
178.5	1590.9	2259.54	1884.21	1893.46
178.6	1592	2260.49	1885.47	1894.95
178.7	1592.2	2262.5	1886.69	1896.45
178.8	1592.34	2264.9	1887.95	1897.95
178.9	1592.93	2268.24	1889.4	1899.45
179	1593.17	2271.35	1890.75	1900.94
179.1	1593.88	2273.86	1892.38	1902.44
179.2	1594.83	2275.27	1893.9	1903.94
179.3	1595.81	2277.63	1895.57	1905.44
179.4	1596.81	2281.25	1897.09	1906.93
179.5	1597.58	2282.98	1898.29	1908.43
179.6	1598.01	2285.12	1899.87	1909.93
179.7	1598.45	2289.85	1901.25	1911.43
179.8	1598.95	2292.52	1902.84	1912.92
179.9	1599.46	2294.13	1904.17	1914.42
180	1600.38	2295.66	1905.35	1915.92
180.1	1602.2	2296.13	1907.31	1917.47
180.2	1603.63	2296.72	1908.16	1919.03
180.3	1605.54	2297.74	1910.02	1920.58
180.4	1607.48	2298.24	1911.31	1922.14
180.5	1608.57	2298.74	1912.79	1923.69
180.6	1610.19	2299.24	1913.75	1925.24
180.7	1611.96	2300.52	1915.56	1926.8
180.8	1612.21	2301.35	1916.95	1928.35
180.9	1613.48	2302.16	1918.04	1929.91
181	1615.71	2302.73	1919.91	1931.46
181.1	1617.95	2303.31	1921.05	1933.02
181.2	1620.18	2303.88	1922.46	1934.57
181.3	1621.81	2304.8	1924.05	1936.12
181.4	1622.81	2305.54	1925.74	1937.68
181.5	1623.84	2306.51	1927.1	1939.23
181.6	1625.62	2307.07	1928.76	1940.79
181.7	1626.98	2308.33	1930.1	1942.34
181.8	1629.47	2309.11	1932.34	1943.9
181.9	1631.67	2310.77	1934.08	1945.45
182	1633.26	2311.98	1935.61	1947
182.1	1634.95	2313.1	1936.87	1948.56
182.2	1635.79	2314.24	1938.3	1950.11
182.3	1636.84	2315.36	1939.96	1951.67
182.4	1638.46	2316.39	1941.73	1953.22
182.5	1639.88	2317.63	1943.33	1954.78
182.6	1641.27	2318.63	1945.08	1956.33
182.7	1642.92	2319.61	1946.56	1957.89
182.8	1644.07	2320.81	1948.06	1959.44
182.9	1644.97	2321.97	1949.79	1960.99
183	1645.84	2322.95	1951.25	1962.55
183.1	1647.05	2325.21	1953.03	1964.1
183.2	1647.72	2327.37	1955.15	1965.66
183.3	1649.16	2329.27	1956.92	1967.21
183.4	1650.48	2330.64	1958.7	1968.77
183.5	1651.94	2331.62	1960.08	1970.32
183.6	1653.04	2332.49	1961.89	1971.87
183.7	1653.99	2333.65	1963.25	1973.43
183.8	1654.94	2334.29	1964.5	1974.98
183.9	1655.98	2334.97	1966.83	1976.54
184	1656.97	2336.13	1968.31	1978.09
184.1	1658.03	2338.84	1969.99	1979.65
184.2	1658.83	2339.99	1972.15	1981.2
184.3	1660.17	2340.93	1973.43	1982.75
184.4	1661.42	2341.73	1974.87	1984.31
184.5	1663.08	2342.37	1976.8	1985.86
184.6	1664.74	2344.1	1978.78	1987.42
184.7	1665.65	2345.73	1980.53	1988.97
184.8	1666.83	2347.08	1982.07	1990.53
184.9	1667.74	2348.61	1983.13	1992.08
185	1668.73	2349.59	1985.1	1993.63
185.1	1670.1	2351.42	1986.81	1995.19
185.2	1671.4	2353.29	1988.63	1996.74
185.3	1671.99	2355.3	1989.92	1998.3
185.4	1672.31	2356.94	1991.46	1999.85
185.5	1673.15	2358.88	1993.31	2001.41
185.6	1674.23	2360.74	1995.48	2002.96
185.7	1674.61	2362.31	1997.24	2004.51
185.8	1674.97	2364.15	1998.84	2006.07
185.9	1675.37	2365.68	2000.78	2007.62
186	1675.88	2366.89	2002.93	2009.18
186.1	1677.32	2368.77	2004.88	2010.73
186.2	1678.41	2369.77	2006.71	2012.29
186.3	1678.99	2371.68	2008.5	2013.84
186.4	1679.67	2374.31	2009.95	2015.39
186.5	1680.55	2377.04	2011.68	2016.95
186.6	1681.17	2378.47	2013.18	2018.5
186.7	1681.81	2380.55	2014.98	2020.06
186.8	1682.76	2382.95	2016.02	2021.61
186.9	1683.82	2385.45	2017.93	2023.17
187	1684.79	2388.2	2019.24	2024.72
187.1	1686	2389.31	2020.47	2026.27
187.2	1686.48	2391.9	2022.2	2027.83
187.3	1687.4	2394.36	2023.98	2029.38
187.4	1688.29	2396.05	2025.85	2030.94
187.5	1689.13	2397.87	2027.72	2032.49
187.6	1689.63	2400.14	2029.11	2034.05
187.7	1690.04	2401.86	2030.64	2035.6
187.8	1690.92	2403.78	2031.81	2037.15
187.9	1691.8	2406.41	2033.13	2038.71
188	1692.96	2407.92	2034.49	2040.26
188.1	1694.01	2409.89	2035.94	2041.82
188.2	1694.7	2412.17	2037.19	2043.37
188.3	1695.04	2415.46	2038.51	2044.93
188.4	1695.38	2419.15	2039.94	2046.48
188.5	1695.83	2421.04	2040.97	2048.03
188.6	1696.76	2422.9	2042.74	2049.59
188.7	1697.7	2424.78	2044.46	2051.14
188.8	1698.56	2427.3	2046.12	2052.7
188.9	1699.24	2429.69	2047.45	2054.25
189	1699.4	2433.06	2049.2	2055.81
189.1	1700.61	2435.66	2051.05	2057.36
189.2	1702.48	2437.54	2052.59	2058.91
189.3	1702.86	2440.16	2053.95	2060.47
189.4	1703.23	2442.74	2055.19	2062.02
189.5	1703.61	2445.17	2056.71	2063.58
189.6	1704.16	2447.89	2058.2	2065.13
189.7	1704.73	2450.41	2059.55	2066.69
189.8	1705.82	2452.25	2061.01	2068.24
189.9	1706.64	2454.99	2062.85	2069.8
190	1707.49	2458.55	2064.13	2071.35
190.1	1709.06	2459.74	2065.71	2072.85
190.2	1710.43	2460.5	2067.17	2074.35
190.3	1714.25	2461.48	2068.88	2075.85
190.4	1715.24	2461.74	2070.4	2077.35
190.5	1715.74	2462.05	2072.05	2078.85
190.6	1717.4	2463.34	2073.26	2080.35
190.7	1719.03	2463.83	2074.55	2081.85
190.8	1720.9	2464.45	2076.35	2083.34
190.9	1723.97	2466.02	2077.74	2084.84
191	1726.14	2466.49	2079.54	2086.34
191.1	1729.32	2466.86	2081.13	2087.84
191.2	1730.65	2467.31	2082.48	2089.34
191.3	1733.19	2467.89	2084.16	2090.84
191.4	1735.2	2468.71	2085.93	2092.34
191.5	1736.08	2469.89	2087.86	2093.84
191.6	1736.88	2470.31	2089.3	2095.34
191.7	1738.46	2470.74	2090.85	2096.84
191.8	1739.86	2471.26	2092.56	2098.34
191.9	1740.76	2472.35	2094.36	2099.84
192	1741.7	2473.04	2095.72	2101.34
192.1	1743.92	2474.88	2097.48	2102.84
192.2	1745.31	2476.18	2099.27	2104.34
192.3	1746.45	2477.66	2100.95	2105.84
192.4	1747.4	2478.87	2102.28	2107.34
192.5	1748.66	2480.09	2104.25	2108.84
192.6	1749.57	2481.15	2105.58	2110.34
192.7	1751.28	2482.82	2106.77	2111.83
192.8	1752.36	2484.01	2107.92	2113.33
192.9	1753.59	2485.15	2109.87	2114.83
193	1754.72	2485.86	2110.94	2116.33
193.1	1755.77	2487.71	2112.99	2117.83
193.2	1756.43	2488.81	2114.45	2119.33
193.3	1757.38	2489.61	2116.22	2120.83
193.4	1758.48	2490.17	2117.85	2122.33
193.5	1759.2	2490.8	2119.61	2123.83
193.6	1760.56	2491.73	2120.78	2125.33
