"Site","depth","SH20_age","Ti","Ca","Sr","Zr","Ti_ICP_pred","Ti_ICP_pred_ppm","Ti_low_RMSE","Ti_up_RMSE","Ca_ICP_pred","Ca_ICP_pred_ppm","Ca_low_RMSE","Ca_up_RMSE","Sr_ICP_pred","Sr_ICP_pred_ppm","Sr_low_RMSE","Sr_up_RMSE","Zr_ICP_pred","Zr_ICP_pred_ppm","Zr_low_RMSE","Zr_up_RMSE","Ti_convert_WLS","Ti_ppm_WLS","Ti_lower_RMSE_WLS","Ti_upper_RMSE_WLS"
"KER3",161.7,8389.47,-5.951091446,-5.03135837,-4.77243645,-3.572983127,7.17496786366058,1306.31812003251,708.725200292335,2407.79787429795,9.16043870828581,9513.22969491292,6198.3518700642,14600.9037765769,4.80727632150229,122.397790874241,84.426076867216,177.447771669607,3.60575932800528,36.8096238263364,18.5980981967559,72.8541376597711,6.95325781672,1046.55366048943,674.962960963294,1622.71802695761
"KER3",161.8,8406.84,-6.161298058,-4.990115076,-6.161298058,-3.620627833,6.36883475541426,583.377655029833,316.503644148182,1075.27826197404,8.75735409632033,6357.2685850073,4142.08306601191,9757.13504964379,4.47126643879444,87.4674250402947,60.3322290139754,126.807024507704,3.11623952929167,22.5613785181657,11.3991584134259,44.6538053230695,6.81031732056,907.15862136218,585.061705151031,1406.58114702499
"KER3",161.9,8424.2,-6.672232792,-5.209952524,-5.234645137,-3.86834092,6.37392420821607,586.354296383369,318.11858059217,1080.76478980649,8.89444343163006,7291.34590654127,4750.68183828907,11190.7568089179,4.68152204067196,107.934227898926,74.4495742620148,156.47903520761,2.44122850753997,11.4871441211333,5.8038907263233,22.735521098151,6.46288170144,640.9052957336,413.344630511448,993.746060257571
"KER3",162,8441.57,-5.75042474,-4.925040107,-4.863527307,-3.926988414,6.92336890983116,1015.73616046328,551.07389442825,1872.19891579716,9.03256104724952,8371.27136366876,5454.30807158558,12848.2262689296,4.75413209792632,116.062878226646,80.0564569720133,168.263650575524,2.71393637456118,15.0885529652669,7.62350604338991,29.8634813548897,7.0897111768,1199.5612894428,773.643502809612,1859.96170316678
"KER3",162.1,8458.94,-6.103981215,-5.057193994,-5.252363693,-3.839486161,6.67214639635128,790.089631287546,428.652426691614,1456.28856060854,8.92690018518264,7531.88171392377,4907.40312215589,11559.9311367796,4.65932922630114,105.565248010595,72.8155277917263,153.044576143341,2.77546515306151,16.0460891474919,8.10730212965217,31.7586507584988,6.8492927738,943.213605358999,608.314959785481,1462.48565981026
"KER3",162.2,8476.31,-5.989095672,-4.990566842,-5.863407457,-3.66968858,6.57539166763202,717.226483745191,389.121513016008,1321.98763568317,8.82409485570235,6796.03651439805,4427.96263613494,10430.5560142094,4.52289180998726,92.1015534385647,63.5287023945029,133.525411759879,3.15636715939577,23.4851230597688,11.8658812404372,46.4820938248461,6.92741494304,1019.85418792005,657.743437739651,1581.31956160961
"KER3",162.3,8493.67,-5.853364913,-4.896633211,-5.426956631,-3.830031916,6.66812039480778,786.915123786411,426.930140649593,1450.43732705681,8.91183355493501,7419.25224098067,4834.01930544698,11387.0674354303,4.63739646673936,103.275117057789,71.235868792356,149.72442933755,2.78852190480595,16.2569726810101,8.21385123982387,32.1760344854719,7.01971185916,1118.46429606992,721.34091304409,1734.21798065503
"KER3",162.4,8511.04,-6.060845693,-4.988464416,-5.443301253,-3.845448515,6.56911657025339,712.739909285225,386.68738281908,1313.71800803128,8.8842727854278,7217.56404759035,4702.6092133161,11077.5164207903,4.62605392067629,102.110332583926,70.4324377596406,148.035768064449,2.69269693197277,14.7714598714357,7.46329444969345,29.2358861363695,6.87862492876,971.289848367071,626.422415550903,1506.01885584068
"KER3",162.5,8528.41,-5.940468691,-4.929658606,-4.923349437,-3.457012368,7.14151434178022,1263.34006991441,685.408041392811,2328.58098514291,9.17853724413231,9686.97272828465,6311.5542724393,14867.5645630255,4.81445660484372,123.279804457347,85.0344615940424,178.726482206672,3.77940838250178,43.7901270651226,22.1250042393227,86.6700502127581,6.96048129012,1054.14078271503,679.856189734946,1634.48212513339
"KER3",162.6,8545.78,-6.077986221,-5.013275484,-5.614252205,-3.86861351,6.48173323107754,653.101942432617,354.331611774894,1203.79365835481,8.82238690277313,6784.43911065528,4420.40633911676,10412.7563203581,4.57100967909556,96.6416375698852,66.6603070510634,140.107457126393,2.62881984887975,13.857406414631,7.00146805269084,27.42677836921,6.86696936972,960.03464247283,619.163497653588,1488.56726573955
"KER3",162.7,8563.14,-5.937811491,-4.978961145,-4.737323011,-3.792134499,6.9927255276873,1088.68467643778,590.651123590293,2006.65719131447,9.10545277495436,9004.25727431683,5866.73051157857,13819.7329674637,4.80879480980507,122.583791672248,84.554374261783,177.717428718966,2.99409876297303,19.9673564574256,10.088526247289,39.5196794977893,6.96228818612,1056.04722733364,681.085729655612,1637.43813414354
"KER3",162.8,8580.51,-6.024543433,-4.954641251,-5.199044801,-3.716313923,6.77841848203617,878.677979644776,476.714835051595,1619.57408317084,9.00549560920158,8147.73789816929,5308.66467619469,12505.1471333183,4.71340295931503,111.430709617033,76.8613353909473,161.548104552163,3.04281906871159,20.9642596988539,10.5922125784566,41.4927647519919,6.90331046556,995.56505014173,642.078432711211,1543.65840459478
"KER3",162.9,8597.88,-6.212036613,-5.051018758,-4.956032151,-3.770678209,6.77732648411585,877.718988821662,476.194547571258,1617.80647692703,9.0374548296938,8412.33895046122,5481.06568824758,12911.2567961346,4.76306400399338,117.104184454697,80.7747166646415,169.77329767351,2.89646026025386,18.1099273493189,9.15005838602912,35.843429053783,6.77581510316,876.393423027145,565.220038023205,1358.87863178287
"KER3",163,8615.25,-5.744078617,-4.856775422,-4.845079382,-3.787006505,7.00091912692219,1097.6415668448,595.510563148212,2023.1664790229,9.10042213592188,8959.07385224683,5837.29121938601,13750.3854567762,4.798215558797,121.293782666684,83.6645673568928,175.847221570322,3.00386677336403,20.1633534949289,10.1875539408877,39.907599657434,7.09402654044,1204.74901803224,776.989269760309,1868.00545765244
"KER3",163.1,8632.61,-6.046348742,-4.824271584,-5.111009815,-3.677723852,6.74682322019481,851.349910887631,461.888361540665,1569.20314759775,9.07129235874665,8701.86247003215,5669.70495235782,13355.617458694,4.79043454623146,120.353656529532,83.0160984510971,174.484261610552,2.98595169423728,19.8053418999022,10.0066682347122,39.1990179519831,6.88848285544,980.912102291076,632.62817952162,1520.93849684136
"KER3",163.2,8649.98,-5.969789898,-5.165891354,-6.104609121,-3.722774657,6.55713545281896,704.251440940974,382.082079305947,1298.07211311341,8.70018995497059,6004.05260858279,3911.94493435529,9215.01921206637,4.3875077611255,80.4396940246033,55.4847251930731,116.61848107305,3.20814295330853,24.7331130049165,12.4964293725758,48.9521334995453,6.94054286936,1033.33102647594,666.435172525478,1602.21587079725
"KER3",163.3,8667.35,-6.029700343,-5.077858627,-4.524565305,-3.9060141,6.99792236387377,1094.35711897092,593.728630446236,2017.11260402284,9.10693708575727,9017.63231456408,5875.4450289809,13840.2609776054,4.83014403789304,125.228997076656,86.3789522480929,181.552349278135,2.76712408193945,15.9128042189729,8.03995979003908,31.4948513082217,6.89980376676,992.080017426364,639.830800230028,1538.25473956998
"KER3",163.4,8684.72,-6.002186676,-4.922093435,-4.931483175,-3.826601273,6.80119412785963,898.920076508734,487.696910500329,1656.88419703434,9.05037948209427,8521.77117062155,5552.36633253233,13079.2133543025,4.78138826397359,119.269813149738,82.268497993271,172.912945729689,2.76829805274584,15.9314963564389,8.04940401065216,31.5318470559242,6.91851306032,1010.8158543262,651.914266589626,1567.30530948848
"KER3",163.5,8702.08,-6.028683798,-5.077495126,-4.461236787,-3.761290163,7.13938757345944,1260.65609338514,683.951886284712,2323.63389539292,9.17516815436531,9654.39136318307,6290.32585981991,14817.5586878376,4.86346641718016,129.472229895203,89.305798374525,187.704030635686,3.14824579207666,23.2951641559683,11.7699043197575,46.1061244263956,6.90049501736,992.766030409785,640.273236554154,1539.31842667649
"KER3",163.6,8719.45,-6.315586876,-5.079232663,-4.642401895,-3.726586336,6.8960905401902,988.403030513915,536.244675036041,1821.81865146434,9.13720903009894,9294.78742525464,6056.0256471032,14265.6386077223,4.85588352190697,128.494168490288,88.6311629357447,186.286073533531,2.9985673195615,20.0567813710181,10.1337082717529,39.6966705747919,6.70540092432,816.805437839224,526.78944011056,1266.48537818773
"KER3",163.7,8736.82,-6.113749904,-5.025394115,-4.680124168,-3.6902122,7.00922905293301,1106.80089099676,600.479830392227,2040.04889141916,9.14871050185457,9402.3082991778,6126.08095232818,14430.6616319183,4.84236032548321,126.768213130189,87.4406541948568,183.783847550012,3.18164037150194,24.0862315317295,12.1695918798388,47.6718163705395,6.84265006528,936.96887622688,604.287492275159,1452.8029890417
"KER3",163.8,8754.19,-5.849842477,-5.011513287,-4.864142294,-3.925365749,6.91389069594857,1006.15427718915,545.875373456601,1854.53764491267,9.01569461310501,8231.26191567658,5363.08481180735,12633.3397852112,4.73660965472604,114.046887161284,78.6658908888168,165.340941597697,2.74085927902025,15.5002984568467,7.83154085299845,30.6784139623478,7.02210711564,1121.14651594261,723.070780451348,1738.37685630948
"KER3",163.9,8771.55,-5.920896586,-4.955008913,-4.84225643,-3.80607154,6.93218846100655,1024.73411816032,555.95561448806,1888.78389849296,9.07551253883953,8738.66349565846,5693.68268792465,13412.0996683411,4.78530485174118,119.737859815581,82.5913415961301,173.591502403775,2.93173707220232,18.7601900139531,9.47860422902952,37.1304382856018,6.97379032152,1068.26415119706,688.964896693125,1656.38090156731
"KER3",164,8788.92,-5.947828839,-5.042120216,-5.060009781,-3.831784718,6.85671433973973,950.239767639909,515.539713733417,1751.47634983415,8.98648220304616,7994.28510130033,5208.68239247585,12269.6277993819,4.69663129755909,109.577416292822,75.5829929998815,158.86126871728,2.91997450783091,18.5408148081363,9.36776469317982,36.6962477185067,6.95547638948,1048.87809344087,676.46207773742,1626.32214148623
"KER3",164.1,8806.29,-6.486138037,-5.03134844,-4.47822456,-3.801239348,6.76210850288039,864.462998252848,469.002689457308,1593.37311309028,9.16952479687097,9600.06162658221,6254.92727960482,14734.1734147226,4.93095067932427,138.511129434158,95.5405418435057,200.808291505729,2.63829508970536,13.989332707296,7.06812394021888,27.687888787836,6.58942613484,727.363341627402,469.104770539328,1127.8022820683
"KER3",164.2,8823.66,-6.704754711,-5.023857835,-4.493229584,-3.943807564,6.49138240100126,659.434336091713,357.767166174355,1215.46548909632,9.11910905060723,9128.06534818218,5947.39775401703,14009.7535841464,4.94226749588452,140.087537614391,96.6278977283456,203.093709541677,2.09179934845559,8.09947583985549,4.09226803627666,16.0305992420013,6.44076679652,626.887310569133,404.303889333472,972.010684340614
"KER3",164.3,8841.02,-6.484410693,-5.139397991,-5.310290852,-3.840115007,6.44390217205254,628.855922260102,341.177261973309,1159.10353660245,8.8958760615639,7301.79919300257,4757.49268484314,11206.800511705,4.66466204816042,106.129712429129,73.2048772730166,153.862915694572,2.56899431748544,13.0526909749115,6.59488479503633,25.8340739803018,6.59060072876,728.21820014363,469.65610188248,1129.12777007446
"KER3",164.4,8858.39,-6.207426819,-5.138891986,-4.875354012,-3.719746242,6.91274048518759,1004.99765302063,545.247862681904,1852.40576204919,9.05980095879212,8602.43824391064,5604.92502401871,13203.0211685574,4.75874296298823,116.599264148099,80.4264388051132,169.041282964449,3.14151836161222,23.1389735288197,11.6909888536602,45.7969896874715,6.77894976308,879.144928628579,566.99459047853,1363.14493738122
"KER3",164.5,8875.76,-6.2682617,-4.962506202,-5.764604566,-3.751141431,6.34756263183284,571.099032649953,309.842043905449,1052.64637743366,8.83207034338744,6850.45493820504,4463.41900056503,10514.0774044375,4.58691368655762,98.1909140919256,67.7289483868597,142.353540691893,2.7103338846372,15.0342943968953,7.59609184901101,29.7560920148624,6.737582044,843.518676995562,544.017841938948,1307.90518910994
"KER3",164.6,8893.13,-6.229877292,-4.815569895,-5.173824618,-3.631405243,6.6266447459539,754.944884524008,409.585120415107,1391.50997011645,9.07255928370647,8712.89406341727,5676.89259521743,13372.5487468773,4.8060301839103,122.245361379643,84.3209358827602,177.22678504918,2.94721293424736,19.0527783150317,9.62643475238271,37.7095332653545,6.76368344144,865.825547045828,558.404405788822,1342.49277073346
"KER3",164.7,8910.49,-6.143738467,-4.890975498,-5.848274254,-4.01476299,6.14156329567042,464.779591141768,252.159871146502,856.67900828044,8.73091421640189,6191.38579107626,4034.0020084796,9502.53815773103,4.54365796963403,94.0341458125074,64.8617427308528,136.327212412099,2.03402544349652,7.6447982061262,3.86254172014093,15.1306947204334,6.82225784244,918.055496447723,592.089521641152,1423.47713268381
"KER3",164.8,8927.86,-6.177944114,-4.925181146,-5.061756681,-3.751448226,6.6874626791378,802.28401543746,435.268324623792,1478.76517773899,9.03983968304891,8432.4250869565,5494.15282539245,12942.0849959801,4.77692542656656,118.738717344679,81.9021651130654,172.14298275505,2.81585597766408,16.7074708832134,8.44146589412101,33.0676670159657,6.79899800248,896.948101459249,578.476545682537,1390.74937906447
"KER3",164.9,8945.23,-6.486564223,-4.966279016,-6.184283351,-3.845408256,5.9475114292152,382.799529017103,207.682698964404,705.573840028108,8.68041552161427,5886.49204790907,3835.34826377481,9034.58727786897,4.4909932959791,89.2100138323158,61.5342109635865,129.3333650231,2.25581128542534,9.5430322934733,4.82162633680175,18.8877069670816,6.58913632836,727.152577559555,468.968840634662,1127.47548501504
"KER3",165,8962.6,-6.038963268,-4.915734352,-4.975219805,-3.925075152,6.6760122295149,793.14989741433,430.312732623525,1461.92922513111,9.00541396765979,8147.07273143818,5308.23128631724,12504.1262355004,4.76563040047585,117.405106198851,80.9822828479973,170.209562842723,2.47355439446105,11.8645432605537,5.99457200813771,23.4824749107119,6.89350497776,985.850753729661,635.813306977573,1528.59604849954
"KER3",165.1,8979.96,-6.026731518,-5.044723715,-4.742135623,-3.968744912,6.83499692944304,929.825495639002,504.464226996462,1713.84888377106,9.02995348407265,8349.47117974796,5440.10414556817,12814.7673493043,4.77599518594044,118.628313125119,81.8260118176463,171.982922817661,2.54476800847432,12.7402721080339,6.43703485904891,25.2157300590927,6.90182256776,994.084852558308,641.1237960008,1541.36330650974
"KER3",165.2,8997.33,-6.959127142,-4.916053244,-5.289624989,-3.948037213,5.90201947142082,365.775395460266,198.446485916565,674.195057202301,8.91448000715011,7438.91294158574,4846.82924952174,11417.2426763233,4.79961778855562,121.463983720877,83.7819665940978,176.093972737861,1.67111997218898,5.31812061024752,2.68698560458554,10.5257009106686,6.26779354344,527.312600987817,340.08430523242,817.616617063544
"KER3",165.3,9014.7,-6.483129837,-5.247316427,-5.157460098,-3.855694403,6.56911612586816,712.739592554208,386.687210980957,1313.71742423453,8.91167554113775,7418.07998937961,4833.25552404607,11385.2682638158,4.66555095039134,106.224093308746,73.2699781816233,153.999745588777,2.67100116401402,14.4544332095407,7.30311642079725,28.6084224008941,6.59147171084,728.852741443222,470.065342125571,1130.11164853628
"KER3",165.4,9032.07,-6.542782265,-5.215911324,-4.693721942,-3.715923913,6.81848747578313,914.600607806022,496.204170343042,1685.78646007922,9.09949358166566,8950.75872720938,5831.87349349495,13737.6234038819,4.82480320142485,124.561952356173,85.9188461592239,180.585292614709,3.00242095296514,20.1342219716859,10.1728352104695,39.8499421270393,6.5509080598,699.879417716586,451.379324284562,1085.18749749934
"KER3",165.5,9049.43,-6.742094163,-5.201649122,-4.91396705,-3.807449582,6.50776299550544,670.325218595853,363.675866946197,1235.53949966126,9.00937097668724,8179.37463910552,5329.27761823788,12553.7031994523,4.78662770521678,119.896360272924,82.7006701362908,173.821290480532,2.57148793471961,13.0852800054761,6.61135043438754,25.8985746589872,6.41537596916,611.170498887255,394.167509183847,947.641218535533
"KER3",165.6,9066.8,-6.743770236,-4.997034449,-4.688196176,-4.017027902,6.30580725934769,547.743580885311,297.170859929679,1009.59774613184,9.04395448304749,8467.19431484366,5516.80674163398,12995.4488027047,4.89629511745513,133.793172328232,92.2862461047014,193.968372506378,1.81987756299575,6.17110283228305,3.1179557008937,12.2139356103412,6.41423623952,610.474326554061,393.718520701848,946.561779002144
"KER3",165.7,9084.17,-6.493271363,-5.143881558,-4.615910528,-3.763242255,6.80122891136256,898.951344641658,487.713874602281,1656.94183027301,9.11997089619197,9135.93572203605,5952.52570194426,14021.8330329783,4.85935200826251,128.940622572825,88.9391126660517,186.933326082234,2.84448616907265,17.1927222464906,8.68663961681148,34.0280835034196,6.58457547316,723.843691356209,466.834811856571,1122.34494131333
"KER3",165.8,9101.54,-6.950636547,-4.965633472,-5.459563235,-3.873431462,5.92533026394941,374.402066448835,203.126769402243,690.095686421183,8.88136329575324,7196.59513872239,4688.94690517647,11045.3333420148,4.74372755523422,114.861557488966,79.2278243944384,166.522020384004,1.90789126301062,6.73886331456282,3.40481723611325,13.3376553345344,6.27356714804,530.365901239022,342.053496737898,822.350865813891
"KER3",165.9,9118.9,-6.948919033,-5.052936058,-5.08766177,-3.75117399,6.24025514727035,512.989382086969,278.315440161222,945.539011351756,9.01172152973,8198.62330669585,5341.81910189601,12583.2460521245,4.82622766127936,124.739512290179,86.0413213160863,180.84271241291,2.36720083128796,10.6674903481351,5.38975986126798,21.1132505448552,6.27473505756,530.985682477917,342.45321764658,823.31185828575
"KER3",166,9136.27,-6.932946412,-5.115591396,-5.025876097,-3.703460408,6.35615224466797,576.025680940393,312.514930197744,1061.7271465811,9.0327203788095,8372.60527765857,5455.1771842359,12850.2735599586,4.82390661041704,124.450321280963,85.8418466180626,180.42345402756,2.58159623561499,13.2182207234979,6.67851886131252,26.1616928428904,6.28559643984,536.784354753179,346.193005825941,832.302902308361
"KER3",166.2,9171.01,-6.681682915,-5.110711283,-6.938402761,-3.767488176,5.64578737453908,283.096371366705,153.590101386566,521.801566360613,8.46334589969527,4737.88399137908,3086.97183184965,7271.70377266323,4.27182979629553,71.65262544893,49.4236866587296,103.879315381218,2.38717379825738,10.8826937517204,5.4984915899876,21.5391842208859,6.4564556178,636.799989346226,410.696959532411,987.380639226163
"KER3",166.3,9188.37,-6.402500961,-5.14371992,-5.318073307,-3.871714706,6.4737689872541,647.921137303634,351.520836132723,1194.24442881767,8.88120677743498,7195.46882790053,4688.21305652435,11043.6046803026,4.64669700142986,104.240111392307,71.9014909843948,151.123442286321,2.55451884074552,12.8651080022803,6.50010831588802,25.4628070590429,6.64629934652,769.929803587541,496.557529329461,1193.80306900762
"KER3",166.4,9205.74,-7.695494678,-5.312057489,-5.163470106,-3.691036435,5.92083692711324,372.723525800541,202.216099911467,687.00181017243,8.96253597740684,7805.12600850643,5085.4356451398,11979.3064468106,4.81914700333229,123.859394056362,85.4342439405079,179.566749682854,2.2370149198356,9.36533324952303,4.73184372222115,18.5360024598298,5.76706361896,319.597892266644,206.121050287131,495.547701697594
"KER3",166.5,9223.11,-8.866887158,-5.178007704,-5.04187553,-3.791713343,5.01696208070215,150.95202644932,81.8969771139403,278.233887161111,8.99911423021732,8095.90963853908,5274.89593515684,12425.6011267531,5.04208816300594,154.792910608771,106.771193141742,224.413013189111,0.935859662880878,2.54940414408925,1.28808892040523,5.0458174019964,4.97051673256,144.101329984944,92.936524936429,223.434148389277
"KER3",166.6,9240.48,-6.559733266,-5.177614277,-5.198756713,-3.95951577,6.37252562067416,585.534801770362,317.673974890974,1079.25430215655,8.87903839595712,7179.88321045847,4678.05823590967,11019.6838765517,4.67752044640195,107.503181921771,74.1522525494191,155.854120757871,2.2593631897191,9.57698849975013,4.83878274300968,18.9549135796285,6.53938137912,691.858447543259,446.20629017998,1072.75070291791
"KER3",166.7,9257.84,-6.501242748,-5.317791579,-4.926784554,-3.833580607,6.72000896055634,828.824938180755,449.667742727796,1527.68525040982,8.97069231981955,7869.0476177023,5127.0838170649,12077.4133248156,4.70740607610173,110.764472335305,76.4017862474764,160.582218483456,2.82122077110513,16.7973438728842,8.48687430945875,33.2455449315961,6.57915493136,719.930681269007,464.311160204058,1116.27768241597
"KER3",166.8,9275.21,-6.517838029,-5.246809712,-5.080452007,-3.660256094,6.73214170652434,838.942111045128,455.156677815458,1546.33316391816,9.00165817621295,8116.53141466599,5288.33206870133,12457.2514262399,4.71301913767952,111.387948306705,76.831840008335,161.486110792494,3.15693576563207,23.4984806444439,11.8726301730704,46.5085313488293,6.56787014028,711.852082321077,459.100959072298,1103.75153240543
"KER3",166.9,9292.58,-6.539088343,-5.479478212,-5.562365872,-3.859864972,6.5049693653641,668.455191159384,362.661308892428,1232.09267609098,8.74666360847976,6289.66826650747,4098.03802830884,9653.38208904725,4.48150617885426,88.3676700075898,60.9531891658319,128.1121662285,2.83784043098239,17.07884274319,8.62910188714126,33.8026915502382,6.55341992676,701.639631487837,452.514554272116,1087.91677046999
"KER3",167,9309.95,-6.822521818,-5.51361412,-5.119709834,-3.598552603,6.73267147425138,839.386673247366,455.397869016125,1547.15257835414,8.95854633551236,7774.04838630549,5065.18699732366,11931.6085160434,4.65504800880535,105.114266288115,72.504455040365,152.390759590393,3.38370455523396,29.4797785445019,14.8946867475725,58.3468023034798,6.36068516376,578.642685601179,373.189063454687,897.205707209585
"KER3",167.1,9327.31,-6.481691406,-5.160931086,-4.982601551,-3.786660918,6.64336706878131,767.675462356716,416.491922966462,1414.97489628881,9.00347997473698,8131.33157698106,5297.97512544493,12479.9667135577,4.75069173266777,115.664265612251,79.7815067545069,167.685756810623,2.77094450960102,15.9737142134129,8.07073462390056,31.6154052465266,6.59244984392,729.566005196644,470.525353525973,1131.21758891407
"KER3",167.2,9344.68,-5.970240911,-5.190082353,-5.736247343,-3.96876091,6.53861069555172,691.325449019144,375.069257487669,1274.24700084153,8.71528253028298,6095.35649702594,3971.43405065177,9355.15240892365,4.45015938869571,85.6405930568461,59.0721388084537,124.158551341952,2.64236993552356,14.0464533811095,7.09698421615269,27.8009428481779,6.94023618052,1033.01416397368,666.230815634071,1601.72456441335
"KER3",167.3,9362.05,-6.636344864,-5.378492826,-5.172758829,-3.538829896,6.79382486242407,892.320044422216,484.116152497572,1644.71905671782,8.9907816224749,8028.72987919813,5231.12491308596,12322.4936403023,4.67089126986248,106.792881305583,73.6623099287821,154.824353303264,3.51993594092963,33.7822643340859,17.0685218723852,66.8623441485256,6.48728549248,656.738220581388,423.555896535758,1018.29556358448
"KER3",167.4,9379.42,-6.687012689,-5.434249721,-4.996349337,-3.730501129,6.72180922439269,830.318385639996,450.477992416173,1530.43796398134,8.96363746726126,7813.72801225748,5091.04028706967,11992.5088011196,4.68356001966089,108.15441988468,74.601455643059,156.798261371189,3.07021456644381,21.546525340369,10.8864028594707,42.6451932962669,6.45283137148,634.496246515668,409.21118661802,983.808605453073
"KER3",167.5,9396.78,-6.446956216,-5.473507071,-5.053335815,-3.733040896,6.88269630091408,975.252391830198,529.109974160225,1797.57947160245,8.93651055674503,7604.61483210677,4954.79243930296,11671.5619177044,4.62247413937572,101.745453408228,70.1807557879751,147.506779786198,3.2869470106968,26.7610376508055,13.5210402699271,52.9658311676407,6.61606977312,747.003427234287,481.771421887713,1158.25492120997
"KER3",167.6,9414.15,-6.210853934,-5.535098496,-5.880971507,-3.756090548,6.7064637989248,817.674061133211,443.617985438386,1507.13201943193,8.67751611575947,5869.44943706313,3824.2441380262,9008.43028081924,4.34476632962332,77.0740254583849,53.1631947875686,111.739059778041,3.38596294471357,29.5464306010507,14.9283627638926,58.4787210138154,6.77661932488,877.098521142815,565.674783087781,1359.97191105394
"KER3",167.7,9431.52,-6.639761162,-5.41495427,-5.354936261,-3.99321316,6.37980812717182,589.814527419232,319.995882067471,1087.14266729664,8.77396745883439,6463.76638642825,4211.47178758858,9920.58786228802,4.55826222825652,95.4175218000261,65.8159511902074,138.33277954377,2.36561395326322,10.6505757663611,5.38121375239509,21.0797729609811,6.48496240984,655.214334164503,422.573083205735,1015.93272443626
"KER3",167.8,9448.89,-7.022136524,-5.695265583,-5.623103137,-3.726299658,6.399054792598,601.276438252048,326.214386523735,1108.26919391786,8.73423260301484,6211.96532934853,4047.41062191854,9534.12363056372,4.4674169913607,87.1313710115748,60.1004297056904,126.31982585705,3.05187941905467,21.1550663185462,10.6886178084141,41.8704119619455,6.22494716368,505.196349035683,325.820678371623,783.324595463159
"KER3",167.9,9466.25,-6.87700468,-5.289545674,-4.716684659,-3.733039825,6.61794915541212,748.408652311532,406.03897616976,1379.46242535245,9.07419095650634,8727.12226039302,5686.16298751958,13394.386181862,4.83461780203664,125.790497146442,86.7662570165374,182.366391226639,2.78306381740761,16.1684824167651,8.16914144785073,32.0008932799201,6.3236368176,557.597188673582,359.616007951206,864.573928696936
"KER3",168,9483.62,-6.219233747,-5.109321903,-4.80492635,-3.74959457,6.89243413063124,984.795623323152,534.287525131585,1815.16949975125,9.07583583061796,8741.48909044223,5695.52370630366,13416.436390871,4.78631261453818,119.858587998563,82.6746160309355,173.766529639928,3.02942111172814,20.6852546714561,10.451245017326,40.9405539831531,6.77092105204,872.114787284702,562.460580234626,1352.24445752868
"KER3",168.1,9500.99,-6.389619899,-5.003325538,-5.526787746,-3.627358291,6.49239326376399,660.101270739445,358.129002533008,1216.69477911571,8.9352484409907,7595.02298220729,4948.54286238025,11656.8403476475,4.66624534045814,106.297879879361,73.3208737953269,154.106718618611,3.01032646277604,20.2940240873514,10.2535753846484,40.1662247760537,6.65505846868,776.703334577849,500.926041624623,1204.30566553858
"KER3",168.2,9518.36,-6.298813072,-5.144186142,-4.755726022,-3.916755234,6.75155810790275,855.390515471423,464.080536822501,1576.65076619734,9.02539660996939,8311.51024803493,5415.37067232945,12756.5049159366,4.77879486191213,118.960899312477,82.0554191200027,172.465093920694,2.58231622018045,13.22774106524,6.68332902322623,26.1805356403915,6.71680711104,826.175409413053,532.832497429432,1281.01384658736
"KER3",168.3,9535.73,-7.251916771,-5.016023053,NA,-3.806548171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06869659572,432.117091095149,278.689036501032,670.012651953897
"KER3",168.4,9553.09,-6.228673422,-4.87831107,-5.40346652,-3.654714995,6.55095677454999,699.913512997907,379.728595263157,1290.07646984705,8.98582543559484,7989.03643881323,5205.26262253592,12261.5721528362,4.71936339480656,112.096868499799,77.3208304573244,162.513876960965,2.93397045207204,18.8021354673127,9.49979721008712,37.213457331047,6.76450207304,866.534629397738,558.861720441554,1343.59222770206
"KER3",168.5,9570.46,-6.668251351,-5.134320991,-4.600238505,-3.74411273,6.69880850202046,811.438421712369,440.234923740232,1495.6385255332,9.13436708866674,9268.40968351954,6038.83920989362,14225.1540529214,4.89213368249623,133.237557622696,91.9030008720623,193.162862940397,2.750053074112,15.6434621250167,7.90387443541685,30.9617655564293,6.46558908132,642.642820845194,414.465227704258,996.440153668468
"KER3",168.6,9587.83,-6.565651084,-5.42492731,-5.086983402,-3.593583725,6.86590016382323,959.008716332872,520.297188060282,1767.63922448081,8.98614777403494,7991.61202744013,5206.94074921782,12265.5251659469,4.6619965363528,105.847199116065,73.0100086359738,153.453338385112,3.4960240711545,32.9840486761706,16.6652226358014,65.2825042213829,6.53535726288,689.07992303103,444.414312183356,1068.44250355408
"KER3",168.7,9605.2,-6.472301494,-5.281457981,-4.889296838,-3.78277937,6.7718572076315,872.93160469369,473.597217163801,1608.98239866462,9.00632281533793,8154.48054535106,5313.05785297152,12515.4957473913,4.73226026469741,113.551929928761,78.3244852387599,164.623370983427,2.93715197467613,18.8620501457205,9.53006915955645,37.3320413255252,6.59883498408,734.239290308539,473.539335967231,1138.46368080833
