Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS,Ti_convert_PLS_scaled,Ti_ppm_PLS_scaled,Ti_lower_RMSE_PLS_scaled,Ti_upper_RMSE_PLS_scaled,Ti_ppm_PLS
HER42PB,6.3,2.79,-5.658644288,-4.141827865,-3.819927835,7.152121884,1276.812331,823.4656892,1979.742143,4.327012071,75.71770914,40.72897565,140.7639496,672.7006864
HER42PB,6.4,3.83,-4.590006288,-4.406585226,-3.493596643,7.878795724,2640.690524,1703.083523,4094.482948,3.978185406,53.42001061,28.73491996,99.31113566,1014.750271
HER42PB,6.5,4.88,-5.84067507,-4.379657163,-3.500860636,7.028340952,1128.15739,727.5923644,1749.247461,4.695642491,109.469119,58.88404619,203.5099283,415.2750873
HER42PB,6.6,5.92,-5.351473789,-4.02253659,-3.76389467,7.360997823,1573.405761,1014.750272,2439.620622,4.083849015,59.37356031,31.93736736,110.3791563,1366.737704
HER42PB,6.7,6.97,-5.84051245,-4.240003168,-3.643287873,7.028451534,1128.28215,727.6728272,1749.440907,4.564229632,95.98861899,51.63281047,178.4488369,845.1563231
HER42PB,6.8,8.01,-5.173190621,-4.418742915,-3.713506937,7.482230378,1776.197954,1145.538805,2754.057004,4.23085969,68.77633312,36.99517099,127.8594982,528.4991505
HER42PB,6.9,9.05,-5.731851495,-4.124415585,-3.536851612,7.102340983,1214.807593,783.4764339,1883.601629,4.459964928,86.48447589,46.52047919,160.7800414,854.9136286
HER42PB,7,10.1,-5.436694952,-4.228186992,-3.519326806,7.303047433,1484.817923,957.6165459,2302.262082,4.340873161,76.77454658,41.29745437,142.7286765,688.4237054
HER42PB,7.1,11.14,-5.842026582,-4.488231388,-3.451558399,7.027421924,1127.121058,726.9239937,1747.640592,4.777806724,118.8434076,63.92652801,220.9373162,543.9247749
HER42PB,7.2,12.19,-5.72620286,-4.447006634,-3.246518154,7.106182055,1219.482729,786.4916102,1890.850591,4.746485446,115.1787704,61.95529932,214.1245267,755.576395
HER42PB,7.3,13.23,-5.664094326,-4.147988353,-3.260813043,7.148415858,1272.089189,820.4195521,1972.418746,4.523673979,92.17362064,49.5807017,171.3565168,768.653057
HER42PB,7.4,14.27,-4.545874553,-4.247072429,-3.593809689,7.908805304,2721.137591,1754.96695,4219.218937,3.826676028,45.90968184,24.69507246,85.34896547,1000.870846
HER42PB,7.5,15.32,-5.333691455,-4.094379284,-3.48824348,7.373089811,1592.546857,1027.095105,2469.29956,4.209279492,67.30802635,36.20536064,125.1298242,660.0816457
HER42PB,7.6,16.36,-5.577571164,-4.270526174,-3.707969208,7.207251608,1349.179095,870.1378162,2091.949339,4.38983883,80.62742319,43.36993807,149.8914147,918.5734352
HER42PB,7.7,17.41,-5.409644049,-4.126490447,-3.458035879,7.321442047,1512.383325,975.3945411,2345.003203,4.284621726,72.57508823,39.03854243,134.9216211,138.7221403
HER42PB,7.8,18.45,-5.240858868,-4.188021161,-3.460348112,7.43621597,1696.319138,1094.021866,2630.202109,4.219127683,67.97416343,36.56367947,126.3682146,549.5378825
HER42PB,7.9,19.5,-5.149948551,-4.110597726,-3.41220119,7.498034985,1804.493073,1163.787423,2797.929575,4.136277612,62.56947955,33.65647003,116.3205698,653.3619524
HER42PB,8,20.54,-4.878033702,-3.955252451,-3.699020988,7.682937083,2170.986785,1400.153402,3366.190884,3.793513292,44.41215938,23.88954683,82.56497771,830.0410273
HER42PB,8.1,21.58,-4.926848983,-4.023844088,-3.366302763,7.649742692,2100.105145,1354.43909,3256.286425,3.973942962,53.19385924,28.61327188,98.89070613,549.6817884
HER42PB,8.2,22.63,-4.824600429,-4.168840781,-3.338004198,7.719271708,2251.319366,1451.962993,3490.749359,4.013740608,55.35353968,29.77497596,102.9056869,581.4137799
HER42PB,8.3,23.67,-4.59243489,-3.63134463,-3.311501044,7.877144275,2636.333157,1700.273288,4087.726697,3.580231123,35.881833,19.30103696,66.70656828,NA
HER42PB,8.4,24.72,-5.176443181,-3.921826644,-3.251152319,7.480018637,1772.273805,1143.00797,2747.972475,4.094009732,59.97991357,32.26352814,111.5064049,NA
HER42PB,8.5,25.76,-4.962108253,-3.789137397,-3.210622683,7.625766388,2050.351228,1322.350862,3179.141237,3.906743001,49.73669551,26.75364434,92.46362288,227.6205351
HER42PB,8.6,26.81,-4.716050708,-3.76951656,-3.193247028,7.793085519,2423.784689,1563.192555,3758.16287,3.767186932,43.25820524,23.26882849,80.41970489,412.6441645
HER42PB,8.7,27.85,-4.909300401,-3.967592857,-3.302837206,7.661675727,2125.315896,1370.698479,3295.376575,3.952313819,52.05567501,28.00103627,96.77475058,235.5971922
HER42PB,8.8,28.89,-5.133095826,-3.933840012,-3.616031234,7.509494838,1825.291243,1177.200968,2830.177865,3.952359233,52.05803911,28.00230793,96.77914558,475.2181456
HER42PB,8.9,29.94,-5.247191675,-4.040039217,-3.540707973,7.431909661,1689.02997,1089.320799,2618.899999,4.107645962,60.80341543,32.70649435,113.0373463,549.154415
HER42PB,9,30.98,-4.844848842,-3.793037547,-3.584529163,7.705502787,2220.533558,1432.108034,3443.014888,3.717748303,41.17158373,22.14642321,76.54054521,NA
HER42PB,9.1,32.03,-4.903597489,-3.872040712,-3.398012932,7.665553707,2133.573831,1376.02434,3308.180792,3.860102081,47.47019691,25.53448217,88.25006044,553.5061242
HER42PB,9.2,33.07,-4.992364488,-4.0431202,-3.594713538,7.605192148,2008.597805,1295.422464,3114.401096,3.9444901,51.64999506,27.78281877,96.02056622,659.5401079
HER42PB,9.3,34.12,-5.095264752,-4.057277085,-3.447737988,7.535219969,1872.856283,1207.877503,2903.929122,4.06103919,58.03458871,31.21712711,107.8899245,189.7366452
HER42PB,9.4,35.16,-4.94056503,-4.0961428,-3.691397894,7.64041578,2080.608711,1341.865085,3226.056523,3.914347702,50.11637003,26.95787337,93.16946152,686.0162108
HER42PB,9.5,36.2,-5.398600498,-4.17387675,-3.231391817,7.328951661,1523.783493,982.7469506,2362.679562,4.382876302,80.06800224,43.06902243,148.8514162,197.0034903
HER42PB,9.6,37.25,-5.20047086,-3.991214028,-3.275593992,7.463679815,1743.552217,1124.484306,2703.438648,4.141004491,62.86593802,33.81593669,116.8717046,383.685193
HER42PB,9.7,38.29,-5.406092258,-4.021679365,-3.30895114,7.323857265,1516.040475,977.7531786,2350.673742,4.270666165,71.56929669,38.49752159,133.0517919,398.0150028
HER42PB,9.8,39.34,-5.863892375,-4.536786885,-3.459747081,7.012553185,1110.486165,716.1955076,1721.84761,4.818508183,123.7802954,66.58210736,230.115299,427.3989599
HER42PB,9.9,40.38,-5.705663421,-4.576653655,-3.749226859,7.120148874,1236.634522,797.5534654,1917.445046,4.639843673,103.5281621,55.68837252,192.4653184,NA
HER42PB,10,41.43,-5.774551546,-4.480793437,-3.671403342,7.073304949,1180.041574,761.0544826,1829.695702,4.654203453,105.0255289,56.49381445,195.2490169,609.9901196
HER42PB,10.1,42.43,-5.410086831,-4.195433017,-3.932456008,7.321140955,1511.928028,975.100902,2344.297248,4.165090245,64.39849382,34.64030696,119.7208215,1092.85978
HER42PB,10.2,43.43,-5.693125287,-4.446818119,-3.952185067,7.128674805,1247.223057,804.3824216,1933.86294,4.485742653,88.74283148,47.73526119,164.9784655,616.5578532
HER42PB,10.3,44.43,-5.920084494,-4.32899572,-3.758853519,6.974342544,1068.854234,689.3454637,1657.295845,4.631428821,102.6606431,55.22172923,190.8525463,565.3997562
HER42PB,10.4,45.43,-5.869417113,-4.389264302,-3.720628152,7.008796363,1106.322093,713.5099364,1715.391071,4.646079692,104.1757829,56.03673132,193.6692858,890.0676691
HER42PB,10.5,46.43,-5.010854362,-4.069527552,-3.799863985,7.592619034,1983.501575,1279.236934,3075.488514,3.901049868,49.45434237,26.60176502,91.93871075,547.9731609
HER42PB,10.6,47.43,-4.992642678,-4.247474313,-3.831313916,7.605002979,2008.217876,1295.177433,3113.812003,3.985957206,53.83679772,28.95911205,100.0859689,207.548234
HER42PB,10.7,48.43,-4.895956132,-4.13963005,-3.643193164,7.67074983,2144.688995,1383.19294,3325.415242,3.931896632,51.00362108,27.43513063,94.81891662,983.0393814
HER42PB,10.8,49.44,-4.989752083,-4.229836726,-3.245117499,7.606968584,2012.16912,1297.725744,3119.938545,4.172525701,64.87911056,34.89883337,120.6143181,439.8677106
HER42PB,10.9,50.44,-4.86247755,-4.033496302,-3.535272105,7.693515266,2194.073775,1415.043096,3401.988069,3.887021615,48.76542781,26.23119405,90.65797555,334.8806399
HER42PB,11,51.44,-4.585160597,-3.960555736,-3.415524553,7.882090794,2649.406135,1708.704558,4107.996808,3.736952091,41.96987465,22.57582832,78.02461787,719.005231
HER42PB,11.1,52.44,-4.17438727,-3.893614606,-3.524536895,8.161416656,3503.145844,2259.314339,5431.750064,3.456741347,31.71346478,17.05884858,58.95731145,771.7879342
HER42PB,11.2,53.44,-4.940185709,-3.685393656,-3.501946607,7.640673718,2081.145449,1342.211248,3226.888754,3.734132172,41.85168971,22.51225599,77.8049047,205.5344539
HER42PB,11.3,54.44,-5.083276376,-3.940941276,-3.449554709,7.543372064,1888.186388,1217.764481,2927.698986,3.984397635,53.75290084,28.91398346,99.92999939,NA
HER42PB,11.4,55.44,-5.024414709,-3.710472736,-3.268834896,7.583397998,1965.295703,1267.495263,3047.259673,3.875193342,48.19201493,25.92275208,89.59196521,406.261929
HER42PB,11.5,56.45,-4.283982458,-3.844031174,-3.851765164,8.086891929,3251.56575,2097.060599,5041.666336,3.368989359,29.04915395,15.62570101,54.00419124,404.1099573
HER42PB,11.6,57.45,-4.194215902,-4.154083801,-3.650739508,8.147933187,3456.2283,2229.055399,5359.002771,3.578268701,35.81148675,19.26319732,66.57579019,NA
HER42PB,11.7,58.45,-5.322756542,-4.326622923,-3.827374852,7.380525551,1604.432758,1034.760783,2487.729066,4.225856278,68.4330762,36.81053119,127.2213621,204.1412806
HER42PB,11.8,59.45,-5.339180651,-4.421600428,-3.965873485,7.369357157,1586.613512,1023.268462,2460.099702,4.245253206,69.77342493,37.5315122,129.7131541,182.4220541
HER42PB,11.9,60.45,-5.53479794,-4.272117535,-3.89032217,7.236337401,1388.997303,895.8181196,2153.688862,4.302078967,73.85317253,39.72603106,137.2976597,1490.132215
HER42PB,12,61.45,-5.196526462,-4.404939209,-3.759801247,7.466362006,1748.235034,1127.504436,2710.699519,4.220572319,68.07243228,36.61653883,126.5509025,606.6326914
HER42PB,12.1,62.45,-5.152874038,-4.245511937,-3.700739919,7.496045654,1800.906907,1161.474566,2792.3691,4.12039409,61.5835069,33.12610988,114.4875851,954.3957192
HER42PB,12.2,63.46,-5.299441734,-4.217636564,-3.590158487,7.396379621,1630.072255,1051.296687,2527.484001,4.227504536,68.54596456,36.87125447,127.4312286,526.8623036
HER42PB,12.3,64.46,-5.609346556,-4.139072475,-3.633367997,7.185644342,1320.339714,851.5381837,2047.232872,4.357103137,78.03076224,41.97317974,145.0640598,665.6364485
HER42PB,12.4,65.46,-5.213854573,-4.082641123,-3.65601779,7.45457889,1727.756267,1114.296887,2678.946476,4.07426979,58.80752305,31.63289277,109.3268577,739.4466669
HER42PB,12.5,66.46,-4.668784277,-3.796643329,-3.680095624,7.825226692,2502.953445,1614.25155,3880.916793,3.593369873,36.35638613,19.55630172,67.58879217,818.4178115
HER42PB,12.6,67.46,-5.057820837,-4.025319573,-3.647819813,7.560681831,1921.15497,1239.027195,2978.817924,3.952863523,52.08429807,28.01643277,96.82796263,859.9535042
HER42PB,12.7,68.46,-5.242115308,-4.158381084,-3.639026624,7.435361591,1694.870457,1093.087555,2627.955879,4.141687797,62.90890935,33.83905121,116.951591,548.7514681
HER42PB,12.8,69.46,-5.173371765,-3.778135466,-3.431750674,7.4821072,1775.979179,1145.397709,2753.717786,3.945580104,51.70632447,27.81311867,96.1252861,617.5443439
HER42PB,12.9,70.46,-4.379211021,-3.937378269,-3.31086239,8.022136506,3047.681772,1965.567931,4725.537101,3.654510372,38.64859303,20.78929252,71.85014794,1008.943632
HER42PB,13,71.47,-4.925124042,-4.016199826,-3.400864326,7.650915651,2102.569929,1356.028724,3260.108159,3.956729814,52.2860609,28.12496212,97.20305233,665.8088788
HER42PB,13.1,72.47,-5.224276282,-4.253591478,-3.585460492,7.447492128,1715.555353,1106.428045,2660.028533,4.205943966,67.08389273,36.08479792,124.7131458,536.2461256
HER42PB,13.2,73.47,-5.595374994,-4.473232208,-3.499330968,7.195145004,1332.943594,859.6669133,2066.775628,4.592338823,98.72506084,53.10475772,183.5360532,288.9234978
HER42PB,13.3,74.47,-5.077848806,-4.097019553,-3.190298272,7.547062812,1895.168083,1222.267247,2938.524348,4.161964443,64.19751116,34.53219727,119.3471822,900.837682
HER42PB,13.4,75.47,-5.409119571,-4.164672659,-3.48624709,7.321798692,1512.922806,975.7424728,2345.839686,4.29744168,73.51148703,39.54223654,136.662445,513.3409737
HER42PB,13.5,76.47,-5.045410762,-4.298196361,-3.536854075,7.569120682,1937.43591,1249.527404,3004.06209,4.145669346,63.15988359,33.97405165,117.4181678,NA
HER42PB,13.6,77.47,-5.592175021,-4.156248036,-3.512733479,7.197320986,1335.847213,861.5395694,2071.27779,4.397302575,81.23145709,43.69485125,151.0143514,931.0155412
HER42PB,13.7,78.48,-4.957718703,-4.266932799,-3.666616605,7.628751282,2056.480452,1326.303836,3188.644813,4.03382771,56.47667436,30.37911633,104.9936644,616.3363995
HER42PB,13.8,79.48,-4.455952265,-3.510656836,-3.255589573,7.96995246,2892.71984,1865.626984,4485.263211,3.457826461,31.74789618,17.07736941,59.02132156,327.2823632
HER42PB,13.9,80.48,-5.229245378,-4.118054307,-3.314559069,7.444113143,1709.7683,1102.69575,2651.055504,4.220096924,68.04007869,36.59913565,126.4907552,988.8635861
HER42PB,14,81.48,-5.043037945,-4.289266143,-3.328339522,7.570734197,1940.564516,1251.545163,3008.913104,4.209685453,67.33535637,36.22006161,125.1806324,760.7665342
HER42PB,14.1,82.48,-5.61781887,-4.379314082,-3.391006335,7.179883168,1312.754878,846.6464291,2035.472318,4.58747423,98.24596978,52.84705198,182.645393,698.9479557
HER42PB,14.2,83.48,-5.382592862,-4.310520128,-3.350692265,7.339836854,1540.460773,993.5027737,2388.538266,4.413950347,82.59509922,44.42836191,153.5494473,NA
HER42PB,14.3,84.48,-5.117166395,-4.052265164,-3.294579462,7.520326851,1845.170292,1190.021736,2861.001025,4.122539306,61.71575868,33.19724884,114.7334494,272.9460385
HER42PB,14.4,85.49,-5.036818707,-4.086076746,-3.164223823,7.574963279,1948.7887,1256.849258,3021.664989,4.140978197,62.86428506,33.81504756,116.8686316,107.1782446
HER42PB,14.5,86.49,-5.179291043,-4.060915266,-3.373656228,7.478082091,1768.845036,1140.796624,2742.656049,4.136845209,62.60500386,33.67557876,116.3866117,529.0441193
HER42PB,14.6,87.49,-5.228043351,-4.290594394,-3.487908247,7.444930521,1711.166398,1103.597439,2653.223305,4.263222707,71.03855142,38.21203076,132.0651032,NA
HER42PB,14.7,88.49,-5.212450116,-4.453607676,-3.621704337,7.455533921,1729.407116,1115.361583,2681.506175,4.305637063,74.11641725,39.86763186,137.787048,554.7835389
HER42PB,14.8,89.49,-5.435572877,-4.36253743,-3.533917737,7.303810444,1485.951287,958.3474967,2304.019404,4.415118482,82.69163784,44.48029057,153.7289186,582.3759007
HER42PB,14.9,90.49,-5.218391425,-4.256044016,-3.251769144,7.451493831,1722.43425,1110.864512,2670.694503,4.317040331,74.96642382,40.32485511,139.3672633,242.388296
HER42PB,15,91.49,-5.342781641,-4.237000863,-3.431375699,7.366908484,1582.733167,1020.765877,2454.083091,4.318819756,75.09993971,40.39667404,139.6154777,736.6803822
HER42PB,15.1,92.49,-4.927465752,-3.924326258,-3.434835741,7.649323289,2099.22454,1353.871153,3254.921015,3.891887654,49.00330056,26.35914712,91.10019586,544.2030917
HER42PB,15.2,93.5,-4.253222555,-3.959416765,-3.586212519,8.107808663,3320.294167,2141.386216,5148.232149,3.512703797,33.53882749,18.0407213,62.35077472,375.8624983
HER42PB,15.3,94.5,-5.454142684,-4.250957591,-3.357139715,7.291182975,1467.305456,946.3220787,2275.108392,4.420110089,83.10543387,44.70287375,154.4981913,494.6289524
HER42PB,15.4,95.5,-5.942766566,-4.44986247,-3.645194015,6.958918735,1052.494916,678.7947066,1631.930151,4.757209781,116.4206332,62.62330424,216.4332273,591.92162
HER42PB,15.5,96.5,-5.827244826,-4.565003113,-3.59484379,7.037473518,1138.507551,734.2675842,1765.295749,4.765050819,117.3370801,63.11626607,218.1369592,438.4477313
HER42PB,15.6,97.5,-5.850053257,-4.489961268,-3.614001009,7.021963785,1120.985833,722.9671499,1738.127712,4.729134361,113.1975317,60.88958004,210.4412803,562.2808409
HER42PB,15.7,98.5,-5.036430375,-4.567683817,-3.355256289,7.575227345,1949.303377,1257.181193,3022.463012,4.362356777,78.44178652,42.19427198,145.8281796,236.2461081
HER42PB,15.8,99.5,-5.621467843,-4.48203356,-3.502633899,7.177401867,1309.501575,844.5482481,2030.427958,4.6130386,100.7899451,54.21547041,187.374802,503.6251626
HER42PB,15.9,100.51,-5.308035097,-3.991213108,-3.48869528,7.390536134,1620.574725,1045.171362,2512.75775,4.132405169,62.32765131,33.52638929,115.870996,774.8580386
HER42PB,16,101.51,-5.558959501,-4.043254066,-3.419925862,7.219907539,1366.36272,881.2202012,2118.593151,4.340602308,76.75375479,41.28627035,142.6900232,462.8612731
HER42PB,16.1,102.51,-5.344447696,-4.161094179,-3.623139888,7.365775567,1580.941076,1019.610088,2451.304392,4.209698882,67.3362606,36.220548,125.1823134,689.5697386
HER42PB,16.2,103.51,-4.897806924,-4.005592255,-3.521473907,7.669491292,2141.991519,1381.453233,3321.232712,3.894474855,49.13024611,26.42743184,91.33619556,754.1527513
HER42PB,16.3,104.51,-5.89352739,-4.215881228,-3.586247453,6.992401375,1088.331833,701.9073216,1687.496544,4.604738827,99.95687337,53.76735651,185.8260696,629.9198846
HER42PB,16.4,105.51,-5.860458698,-4.33490227,-3.723778925,7.014888085,1113.082069,717.8697065,1725.87265,4.606691032,100.1522003,53.87242395,186.1891946,NA
HER42PB,16.5,106.51,-5.594258715,-4.645458705,-3.477479503,7.195904074,1333.955775,860.3197081,2068.34505,4.701435981,110.1051679,59.22618042,204.6923829,276.0580813
HER42PB,16.6,107.52,-5.795540253,-4.393414427,-3.523195045,7.059032628,1163.319259,750.2696145,1803.767168,4.666312289,106.3049966,57.1820472,197.6276271,585.1372618
HER42PB,16.7,108.52,-6.093275292,-4.717910001,-3.833627956,6.856572801,950.1052818,612.7596687,1473.171445,4.956699196,142.1238977,76.44923274,264.2172011,647.8277233
HER42PB,16.8,109.52,-6.2890859,-4.948461576,-3.537930599,6.723421588,831.6582407,536.3685875,1289.515168,5.33412751,207.2918098,111.503414,385.3684192,845.4365948
HER42PB,16.9,110.52,-5.542317529,-4.469238542,-3.733891007,7.23122408,1381.913042,891.2492055,2142.704468,4.47700977,87.97122482,47.32020969,163.5440005,658.0728276
HER42PB,17,111.52,-5.757040504,-4.590605619,-3.576325736,7.085212457,1194.17692,770.1709146,1851.61305,4.740224323,114.4598748,61.56860139,212.7880549,957.4053375
HER42PB,17.1,112.52,-5.49255946,-4.458305041,-3.746546013,7.265059567,1429.470775,921.9210282,2216.444395,4.43517016,84.36647949,45.38119718,156.8425538,481.1450848
HER42PB,17.2,113.52,-5.803550059,-4.657949261,-3.656835337,7.05358596,1157.000269,746.1942536,1793.969354,4.783593218,119.5330878,64.29751079,222.2194747,774.3359704
HER42PB,17.3,114.52,-5.896970701,-4.588637881,-3.852868525,6.990059923,1085.786538,700.2657622,1683.549975,4.738320614,114.2421838,61.4515042,212.3833538,686.2560022
HER42PB,17.4,115.53,-5.896258294,-4.610343119,-3.92499021,6.99054436,1086.312661,700.6050789,1684.365746,4.726301735,112.8773391,60.71734669,209.8460223,534.8679809
HER42PB,17.5,116.53,-5.645353905,-4.644980056,-3.594835402,7.161159345,1288.403771,830.9414579,1997.715076,4.693931458,109.2819738,58.78337976,203.1620137,342.9567628
HER42PB,17.6,117.53,-5.502779566,-4.268323745,-3.872916749,7.258109895,1419.570862,915.5361914,2201.094235,4.285736977,72.65607281,39.08210449,135.0721765,744.700391
HER42PB,17.7,118.53,-5.714843191,-4.486419291,-3.71256073,7.11390663,1228.939191,792.5904487,1905.513167,4.604578347,99.94083364,53.75872865,185.7962508,1355.793537
HER42PB,17.8,119.53,-6.054214226,-4.548615916,-3.586579163,6.883134326,975.6796707,629.2535819,1512.825429,4.912481471,135.9764176,73.14246913,252.7886518,807.1450565
HER42PB,17.9,120.53,-5.971659322,-4.42106191,-3.564363275,6.939271661,1032.018282,665.5885328,1600.180415,4.787197185,119.9646583,64.52965498,223.0217912,774.7338511
HER42PB,18,121.53,-5.429962215,-4.318413135,-3.687579019,7.307625694,1491.631392,962.010816,2312.826605,4.333363148,76.2001284,40.98847165,141.6607972,244.0796774
HER42PB,18.1,122.54,-5.865422049,-4.657884179,-3.399544517,7.011513007,1109.331662,715.4509239,1720.057512,4.911936081,135.9022777,73.10258884,252.650821,652.1300803
HER42PB,18.2,123.54,-5.316192367,-4.276420578,-3.380538718,7.38498919,1611.610374,1039.389905,2498.85821,4.343516803,76.97777959,41.40677453,143.1064993,705.4367882
HER42PB,18.3,124.54,-4.505441016,-3.815599623,-3.350159371,7.936300109,2796.992772,1803.888892,4336.835047,3.632094558,37.79189108,20.32846779,70.25748551,842.8130645
HER42PB,18.4,125.54,-5.451038454,-4.024611991,-3.185331991,7.293293851,1470.406028,948.3217575,2279.915936,4.341852289,76.84975555,41.33790969,142.8684946,521.3982176
HER42PB,18.5,126.54,-5.099656145,-4.397925221,-3.083221731,7.532233821,1867.272,1204.275983,2895.270497,4.389633825,80.61089589,43.36104793,149.8606894,778.3069386
HER42PB,18.6,127.54,-5.065388526,-3.918249196,-3.294094887,7.555535802,1911.294045,1232.667504,2963.528216,4.013394069,55.33436084,29.76465956,102.8700323,336.3652433
HER42PB,18.7,128.54,-5.418003352,-4.090970455,-3.478919168,7.315757721,1503.810833,969.865809,2331.711254,4.261532767,70.91860186,38.14750923,131.8421095,162.4115036
HER42PB,18.8,129.55,-4.991148406,-4.120075281,-3.429133173,7.606019084,2010.259473,1296.494138,3116.977571,4.045681594,57.15012594,30.74136968,106.245653,1118.833656
HER42PB,18.9,130.55,-4.862054793,-3.902375228,-3.41433762,7.693802741,2194.704606,1415.449943,3402.966196,3.849819066,46.98456134,25.2732561,87.34723358,672.9437124
