"Location","Site","Section","sample","min_depth","max_depth","midpoint","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,316896,790822,18.26,-7.94541452918023,-5.51230867767596,-6.09756667102258,-6.95323288573305,-2.49667030708426,-6.02313438401608,-5.27525378742955,-6.0847704568042,-10.0636563046889,-7.2053112718731,-5.25091845543677,-3.7677793383923,-1.90592829103091,0.148684556,3.54e-05,0.000403678,0.000224833,9.56e-05,0.008235877,0.000242207,0.000511666,0.000227729,4.26e-06,7.43e-05,0.00052427,0.002310331,0.014868456,0.014868456,6.57089960099668,8.41867054746995,6.40187558889642,4.2005864736865,8.05097099744366,-0.161789601404531,1.08690357307556,1.59351403194832,1.91818706345591,0.701241411707482,4.45074667341203,3.18421880941885,17.63820882,335.9649223,137.6782876,13.83517938,1.229024654,18.53267012,0.006969892,0.003982725,0.025493931,0.108154782,0.046625543,1.236042476,0.653911826,1.763820882
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,329303,802160,18.64,-8.35684035620774,-5.60370404468329,-7.05444949413295,-6.96542252813917,-3.05746268778356,-6.59874674086583,-5.25465307917181,-5.9186718109266,-12.3984445381776,-6.76397793088888,-5.60065321640282,-3.77846509440524,-1.91262276100617,0.147692516,2.35e-05,0.000368419,8.64e-05,9.44e-05,0.004700682,0.000136207,0.000522316,0.000268877,4.125e-07,0.000115463,0.000369545,0.002285775,0.014769252,0.014769252,5.5797753045747,8.48543854273557,5.84986428136386,4.1546641852174,8.03270877470802,0.0687996617564869,1.15430010448644,1.94570525535175,1.91576950334282,-0.0711204492476863,4.48661232160444,2.78075049975785,6.903208584,158.4645684,64.8922943,3.829031114,1.280136996,63.68866919,0.018816406,0.022993401,0.09543019,0.141345191,0.008008611,0.905659664,0.298573697,0.690320858
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,347377,846191,19.46,-8.59376110983523,-5.40352611594517,-6.66114366941632,-6.70465608017729,-2.75387635180278,-6.36528332464096,-5.26395980552709,-5.99512483780619,-12.3984445381776,-7.43534734392573,-5.27484911293541,-3.76928601464056,-1.90011402254676,0.149551566,1.85e-05,0.000450068,0.000127968,0.000122519,0.006368053,0.000172025,0.000517477,0.000249087,4.125e-07,5.9e-05,0.000511873,0.002306853,0.014955157,0.014955157,6.01099895755489,8.34695761159659,6.05453812566283,4.05152727565217,7.89673892648962,-0.167424658226159,1.67714963239679,1.7300241805161,1.90095506122068,0.277915956052588,4.39986251497481,3.41888030187429,15.13364658,241.9029057,112.2200733,6.662632451,0.642275568,30.54752651,0.010747631,0.025656026,0.0330274,0.090105003,0.044350605,1.972165631,1.193277112,1.513364658
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,273785,713875,17.19,-5.89525404544231,-5.20323266670786,-5.77655447807523,-5.47810429821984,-1.68540170478813,-5.45658768712118,-5.227174514593,-5.93348473737269,-8.09323022842595,-5.4815707173272,-5.3842781683124,-3.45928749057166,-1.82270046079331,0.161588797,0.000275248,0.000549876,0.000309938,0.000417724,0.018536995,0.00042681,0.000536867,0.000264923,3.06e-05,0.000416279,0.000458815,0.003145216,0.01615888,0.01615888,9.3516418894667,8.65978743399626,7.08791327195893,5.71368490502222,9.19468097978707,-0.0552298397937968,1.28847859297413,1.82420387482074,3.5366775960161,3.32386879478937,4.34548965014722,5.33069828384507,19.85120557,3111.942568,143.9960058,21.15846533,3.615574304,169.6651785,0.01560096,0.059129239,0.085971873,0.423250154,0.379906928,1.39888174,3.992694737,1.985120557
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,235034,671619,19.22,-4.41344176282272,-4.87587807185795,-4.34340325373412,-4.62685347862724,-0.844604417962102,-4.86153577851821,-5.13777288499035,-5.87652430391538,-6.21732829480398,-4.13805929919032,-4.86331727525223,-2.9251299805476,-1.60682689909807,0.200522885,0.001211341,0.000762839,0.001299224,0.00097855,0.042972732,0.000773859,0.000587075,0.000280452,0.000199457,0.001595378,0.000772482,0.005365772,0.020052289,0.020052289,9.56536300399911,8.35935349275183,7.57620888847625,5.58632001198581,9.05999751933094,-0.254246803780236,1.45137782304713,1.32810478696389,3.64202815627782,3.34340965102039,3.93013154700246,5.47947824668404,30.50661116,3970.032909,36.71694754,25.5783098,1.25829967,108.0172893,0.006020552,0.042256079,0.028086362,0.643907987,0.502166441,0.859909114,7.149691249,3.050661116
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,285708,758171,17.51,-5.36857653945632,-5.28357398627485,-5.03113916920922,-5.5888723618936,-1.72680777470836,-5.90089613720083,-5.28707242851593,-6.0939221691304,-8.67204745203175,-5.7595715441233,-4.81945682579643,-3.45231276556093,-1.86404862750392,0.155043644,0.000466076,0.000507426,0.000653137,0.000373924,0.017785125,0.000273699,0.000505654,0.000225654,1.71e-05,0.000315246,0.000807117,0.00316723,0.015504364,0.015504364,9.46950694542877,8.38205996568466,7.71421665813701,5.4404973877952,8.93716153648975,-0.224054324692396,1.51105366769002,1.16641655021584,3.54162063054335,3.32688921972821,4.36711964150121,5.38787839067323,32.25214894,3897.778682,102.4569811,52.98605028,5.020919187,94.88269994,0.004799037,0.087192295,0.029975864,0.356622142,0.320567732,1.313862982,6.164980519,3.225214894
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,321287,796435,17.96,-6.4315565043392,-5.38513618026098,-5.71568118436732,-6.3171459349231,-2.40495543922327,-6.07206437661174,-5.2456137271647,-5.9571218660775,-10.1166807729972,-7.43742738729451,-5.36803557245498,-3.70036957343314,-1.91538316613741,0.147285387,0.000160994,0.000458422,0.000329391,0.000180509,0.009026952,0.000230641,0.000527059,0.000258735,4.04e-06,5.89e-05,0.000466328,0.002471439,0.014728539,0.014728539,4.48101951998627,8.10110829231546,6.07910808819811,3.82452895895416,7.63276395563538,-0.512678669595413,2.1610490080182,1.47480732094036,1.34428296448922,-0.225178044492654,4.08091826570216,3.3153528385661,17.3303958,207.6175941,18.56201881,11.13465165,1.295830968,49.41217225,0.012412956,0.144044164,0.064167909,0.104351899,0.015453079,0.762372708,0.259601524,1.73303958
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,303292,736243,17.03,-7.7226679145141,-5.25898819773782,-6.14293555380174,-6.6445905657285,-2.54047398700311,-5.95490737804094,-5.24217543581871,-6.02310754778295,-10.2319916195082,-8.65328786644393,-5.40555542145788,-3.7212656717298,-1.91738663302308,0.146990601,4.43e-05,0.000520056,0.000214861,0.000130104,0.007882903,0.000259308,0.000528874,0.000242213,3.6e-06,1.75e-05,0.000449156,0.002420332,0.01469906,0.01469906,2.88736341319482,8.252128921372,5.47346441172294,4.00875085894896,7.82305642858122,-0.218954008467686,2.65602965355825,1.29285458993527,1.71336936350537,-0.428551831429218,4.20506767337778,2.87556635514872,16.59501019,210.6531652,92.74365171,2.516513925,0.576230328,23.05056669,0.003914391,0.017403154,0.010439405,0.047512144,0.021712737,0.136232196,0.240336308,1.659501019
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,289167,692571,17.08,-7.66603635788149,-6.0862843671583,-6.777803912009,-7.1735597541946,-3.29929432814406,-6.85906702476725,-5.2384047157699,-5.76104258778499,-10.2544644753602,-6.55303554522169,-6.239078573187,-3.74019662247068,-1.91040714282611,0.148020109,4.68e-05,0.000227384,0.000113877,7.67e-05,0.00369092,0.000104989,0.000530872,0.000314783,3.52e-06,0.000142578,0.000195165,0.002374943,0.014802011,0.014802011,7.79707323539926,9.05080416995608,7.30902583557957,4.30366694300695,8.85991823045975,0.858971446883372,2.07807179412883,2.17939088719049,3.52597066039369,1.84111393541899,4.35099039076144,3.93420398494623,13.4102451,412.7415789,292.4467919,52.91622772,2.614554557,240.295989,0.069815083,0.248862689,0.229976711,0.829112693,0.104558215,0.957157998,1.081885684,1.34102451
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,290080,699762,17.32,-8.05484063210111,-6.20931960717619,-7.06029708707123,-7.37928807681042,-3.04664976488015,-6.76298416435433,-5.2223110402664,-5.89178465568755,-12.3984445381776,-6.8602135127849,-6.35114973156359,-3.79675655594229,-1.9080006586405,0.148376746,3.18e-05,0.000201061,8.59e-05,6.24e-05,0.004751785,0.000115577,0.000539485,0.000276204,4.125e-07,0.000104869,0.000174474,0.002244345,0.014837675,0.014837675,7.49991347093228,8.95251119508585,6.93566255607055,3.98876992549385,8.66677200365123,0.724174774957204,1.91991678927428,2.06371002431594,3.12845809210333,1.30509008225033,4.22032669045139,3.33966325658132,12.34589333,317.9447142,259.4424886,41.97503234,1.825000442,264.0185473,0.069604809,0.213258954,0.29908538,0.668420943,0.079731647,0.211252066,0.542535446,1.234589333
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,292389,711020,18.33,-8.07239519695926,-6.47235926958508,-6.90778427940265,-7.34759135927138,-3.02025611988619,-6.86317395958676,-5.33476830307651,-6.23119693547891,-12.3984445381776,-6.78595454730835,-6.76517036841204,-3.76833109983234,-1.91378311356927,0.14752124,3.12e-05,0.000154558,1e-04,6.44e-05,0.004878872,0.000104559,0.000482103,0.00019671,4.125e-07,0.000112953,0.000115325,0.002309057,0.014752124,0.014752124,7.77921503024593,9.03247663098054,7.23203547306961,4.18289229602208,8.69118701486174,0.750066779719271,1.85532283771504,1.8693783865088,3.05918526446676,1.82577594182785,4.36353771818166,3.81210147629673,13.79694563,425.057007,304.4626424,54.8904067,2.528396357,237.5442039,0.072121037,0.166829823,0.180858218,0.696001663,0.185004911,1.42230775,1.004989654,1.379694563
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,266146,658185,16.23,-8.07903503936156,-6.39430011548805,-7.06510640812136,-7.41846424288649,-2.98634820200527,-7.0535455050026,-5.35487692444389,-6.32427732771351,-10.8247908262338,-7.1704677040505,-6.20427962125357,-3.7909503199413,-1.91398183012348,0.147491928,3.1e-05,0.000167105,8.54e-05,6e-05,0.005047141,8.64e-05,0.000472505,0.000179226,1.99e-06,7.69e-05,0.000202076,0.002257414,0.014749193,0.014749193,7.84440327333355,9.05117350567887,7.29668906395927,4.09322867568557,8.73036135324011,0.823917314917329,2.06060584434867,1.93415927271972,2.97068918783008,1.71326076675644,4.371873778035,3.66926409621175,13.10608249,457.224602,342.5386702,49.34926785,2.067625201,264.4820043,0.072621448,0.178711739,0.133823297,0.465175211,0.091658311,0.248883511,1.041248388,1.310608249
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,295692,718265,16.97,-8.40265987482608,-6.09761648697045,-6.84537596224954,-7.44462718113077,-2.86836151623355,-6.60138075407381,-5.34765173877181,-5.83707823790065,-12.3984445381776,-7.64215788131169,-6.20908289053435,-3.74285968139052,-1.91690937626966,0.14706077,2.24e-05,0.000224822,0.000106437,5.85e-05,0.00567919,0.000135849,0.000475931,0.000291735,4.125e-07,4.8e-05,0.000201108,0.002368627,0.014706077,0.014706077,7.28877378718633,8.92119492731739,6.84331274918392,3.63234687836706,8.53168574539064,0.576033744109468,2.14795276714396,1.86154173288523,2.66535004115518,1.07424730523478,4.27734711833337,3.75778107090397,14.61049746,215.3232617,268.7118611,26.00205725,1.422170806,222.4086728,0.062470129,0.223272061,0.172534658,0.410391691,0.037964937,0.888278315,0.681820188,1.461049746
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,268931,650081,15.7,-8.53194141376515,-6.30648273646418,-6.75751365815159,-7.39291965374646,-2.90132124331806,-6.48657956461838,-5.29063872293446,-5.98701685278075,-10.8048896719165,-6.81323359177459,-6.51087222491162,-3.73589550894641,-1.919152617196,0.146731247,1.97e-05,0.000182444,0.000116212,6.16e-05,0.005495057,0.000152375,0.000503854,0.000251114,2.03e-06,0.000109913,0.000148718,0.00238518,0.014673125,0.014673125,7.46290475750432,8.86229049412781,7.10758514932263,3.85919056273826,8.55972610509524,0.500633443307564,2.09676674349903,1.7472246462381,2.57096474484042,1.52548069830094,4.15544696886158,4.00455215010024,15.61380337,300.6279914,247.1543807,32.01951858,1.668705887,166.8662424,0.055830034,0.273778714,0.209451089,0.308143877,0.107216345,0.743036154,1.329843376,1.561380337
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,257174,634415,16.16,-7.29715119097155,-6.04213698163733,-5.82043348879079,-6.79838531192779,-2.42719274093065,-6.8739675671193,-5.32631733240658,-5.91718561813964,-12.3984445381776,-6.32265054056528,-5.48149408889184,-3.6305202104477,-1.89643633862525,0.150102582,6.77e-05,0.000237647,0.000296632,0.000111558,0.008828432,0.000103436,0.000486194,0.000269277,4.125e-07,0.000179518,0.00041631,0.002650239,0.015010258,0.015010258,8.40314795226183,8.97414125341878,7.69881143047069,4.78502458685419,8.77786193283502,0.539773266472053,2.09167236071234,1.80315804080817,3.23529568804432,2.8464830710866,4.21398740809955,4.72949822210213,18.93835055,814.8204864,137.2228992,44.47793014,3.353962903,172.2282377,0.017316078,0.189641677,0.119616413,0.462599646,0.188428708,0.890889058,1.329392715,1.893835055
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,264043,661608,16.86,-5.86088691253484,-5.22693314328994,-4.86505046809578,-5.97876394232179,-1.9287371477656,-6.88705599497923,-5.27971683402738,-6.02992350247241,-8.56593710665517,-5.87298060159076,-5.17869353730335,-3.54977320491944,-1.8944154720466,0.150406226,0.000284872,0.000536997,0.000771144,0.000253195,0.014533162,0.000102091,0.000509387,0.000240568,1.9e-05,0.000281447,0.000563536,0.002873115,0.015040623,0.015040623,8.17939819433301,8.94295705366394,7.60249822612905,4.46036654198234,8.58474578473369,0.330608280042088,2.00817602025962,1.95269863420469,3.03144716435273,2.53741795651393,4.23353134879208,4.75651292953526,19.02491136,584.9454802,229.6193045,55.76531167,2.579695536,159.3624199,0.034683301,0.176749202,0.14681248,0.422312402,0.1608634,0.946703239,1.801510112,1.902491136
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,279524,706143,17.74,-5.77675260209313,-5.19743600735083,-4.70965497409613,-5.89726225351028,-1.83193993207377,-6.55170452981243,-5.25137996530337,-6.09776772915842,-8.18726733566506,-5.84010369809944,-4.94743742122611,-3.50255355872922,-1.83816816534491,0.15910862,0.000309876,0.000553073,0.000900788,0.000274695,0.016010268,0.000142768,0.000524028,0.000224788,2.78e-05,0.000290854,0.000710158,0.003012037,0.015910862,0.015910862,9.09798805767185,9.18760189097389,8.10164875491308,5.33060164789679,9.01154174122911,0.535113668285833,1.87082434359378,1.87314824577503,3.67044637319584,3.40142525236432,4.38058475591614,5.06740403854347,25.06461337,1465.603155,399.0790513,122.978558,7.321432352,280.6579326,0.043729961,0.147552822,0.189387888,0.573854051,0.064964968,0.812607102,4.191820821,2.506461337
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,448680,1097495,26.72,-6.99364873562309,-5.72089862376853,-5.21022370876894,-6.59946281732639,-2.35118815666787,-6.05737104349718,-5.18741429924669,-5.90495552961309,-11.1208833771942,-6.74158681713635,-5.36448751139325,-3.6029143676287,-1.87464823007147,0.153408922,9.18e-05,0.000327676,0.000546045,0.00013611,0.009525592,0.000234055,0.000558643,0.00027259,1.48e-06,0.000118077,0.000467986,0.002724421,0.015340892,0.015340892,8.47022727745012,9.22549097083816,8.21350207803179,4.75017997170557,8.75429387317478,0.796497698224555,2.35243061721795,2.26043442159013,3.31486105350306,2.64420414486658,4.55454059361741,4.77033553218411,22.31134245,804.4079576,356.7867935,148.8328951,3.979073084,204.1185361,0.065872497,0.295660822,0.277084542,0.706941335,0.318548124,0.842246234,1.944375787,2.231134245
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,287717,704817,17.65,-6.75841586905981,-5.57255923125983,-5.03015165537046,-6.47031422754816,-2.24200367211076,-6.19880020416393,-5.18973008251135,-6.05691441673079,-10.6627745356006,-6.37443301298032,-5.21378505991559,-3.57089924678605,-1.86902609977187,0.154273836,0.000116107,0.000380074,0.000653782,0.000154874,0.010624541,0.000203187,0.000557351,0.000234161,2.34e-06,0.000170459,0.000544104,0.002813055,0.015427384,0.015427384,8.22495552384714,9.06846230301866,7.91487854604642,4.47105927198778,8.47493400462976,0.517898405770503,2.28795170999548,2.34264719823156,3.10527493349249,2.50949169073909,4.39386025068524,4.71497330037425,18.0088382,600.6912203,199.5974938,83.43219744,2.241839965,123.7777205,0.041155697,0.162334964,0.161441707,0.498619634,0.24860925,1.021867117,1.207940004,1.80088382
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,256766,629560,16.28,-6.67873781293257,-5.38389181278097,-4.94885388279532,-6.30328413291289,-2.25561113904111,-6.23405241991756,-5.23663880620233,-5.95392370568792,-10.6332987174677,-5.85914974422874,-4.7974823228452,-3.59197345739393,-1.85660680604428,0.156201755,0.000125736,0.000458992,0.000709153,0.000183028,0.010480947,0.000196149,0.00053181,0.000259564,2.41e-06,0.000285367,0.000825049,0.002754392,0.015620176,0.015620176,8.16506197310391,9.15476427621045,7.94933003967978,4.45608550434531,8.55597396415608,0.676817371025466,2.44792213946839,2.23783702649004,3.02970297322223,2.33478566676003,4.45549199571873,4.56602258524203,19.1959703,534.1706522,451.5596368,107.3163869,3.732362338,175.1787325,0.065948581,0.275483342,0.271420193,0.427441505,0.12519598,0.414138987,1.502312638,1.91959703
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,215738,593637,18.63,-5.16071671460106,-3.88265951352056,-3.3916739042742,-5.03526241758109,-0.826392771743876,-5.64870298695314,-4.87716855981204,-5.43927305115001,-7.156820666823,-4.99019904405196,-2.96716592479657,-3.34925889295723,-1.63424296472058,0.195100013,0.000573759,0.002059598,0.00336523,0.000650449,0.043762506,0.000352208,0.000761855,0.000434264,7.8e-05,0.000680431,0.005144891,0.003511036,0.019510001,0.019510001,9.54046690931106,9.75868882811901,8.97165999243116,5.36052416147999,9.44231755244841,1.65217775042832,2.59295117077881,2.56988475448257,3.72819240772447,2.75338483672446,5.0127210992914,4.63389956182637,29.96977482,1930.925053,370.717596,151.2091388,6.240262071,440.7759491,0.134842002,0.524919335,0.407919365,1.403200361,0.133332164,1.05818661,1.849401518,2.996977482
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,312224,733817,17.01,-8.48976286636822,-5.65260316676486,-6.31903016567162,-7.26500038543263,-3.40185574833794,-7.06231070737571,-5.27425441556757,-5.74216931158092,-12.3984445381776,-7.39115057770011,-6.639523645852,-3.7365353717842,-1.88172861538018,0.152326564,2.06e-05,0.000350837,0.000180169,7e-05,0.00333114,8.57e-05,0.000512177,0.00032078,4.125e-07,6.17e-05,0.000130765,0.002383655,0.015232656,0.015232656,7.42660216086904,9.12398249192,7.44314420707611,3.8122572096531,8.21128812201907,0.585958149185722,2.6010706161996,2.31236429633445,3.46051909419806,1.24291341998635,4.50961015332314,3.97108298038755,14.71602085,261.9857183,276.1605867,62.94800743,1.310067389,146.3440893,0.054430343,0.395213256,0.307887904,1.019096502,0.035575797,0.506644858,0.904802555,1.471602085
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,279550,665188,16.13,-8.31452177146605,-5.89972509841926,-6.73040187638716,-7.22901619656427,-3.54629031203685,-6.87869368770812,-5.14693967074681,-6.16439656392595,-10.3342704686286,-7.9735964546797,-6.20810429408353,-3.75384285483339,-1.90174229800093,0.149308253,2.45e-05,0.00027402,0.000119405,7.25e-05,0.00288314,0.000102949,0.000581718,0.000210299,3.25e-06,3.44e-05,0.000201305,0.002342754,0.014930825,0.014930825,7.32001564163018,9.11961915848126,6.79747622925387,3.7989071789371,7.97482255095675,0.515405140553725,2.80051719804149,1.41264286318775,3.79441216399549,1.22196313186912,4.60794858765305,4.005515245235,13.88321811,218.9868485,326.9525272,28.59071384,1.695917806,119.2502034,0.058006501,0.457897518,0.13323458,1.344994227,0.073792722,1.023650594,1.291055982,1.388321811
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,302669,732931,16.7,-8.60401004187283,-6.07867172508356,-7.22014816418991,-7.01815067060459,-2.95835928562483,-6.38438625363517,-5.20963400477098,-6.02056426674407,-9.34730622704934,-6.86201356614631,-6.14450617549354,-3.66967775243543,-1.9168186491864,0.147074113,1.83e-05,0.000229122,7.32e-05,8.95e-05,0.005190401,0.00016877,0.000546367,0.00024283,8.72e-06,0.00010468,0.000214524,0.002548468,0.014707411,0.014707411,7.48186856676502,9.10587115377252,6.83259495271339,3.72035759625337,8.64813939905273,2.22892503798738,3.36872530469705,1.74086635686226,4.31542132399747,1.25563860531429,4.49926486839708,4.85851317856268,13.15041361,239.8816494,299.4838558,23.56033515,1.450468949,278.8246605,0.273316825,0.727353789,0.107612601,1.794796406,0.03683938,1.03323831,0.812660259,1.315041361
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,248716,592915,14.15,-8.48905773174339,-5.73885260540625,-6.77864376464491,-7.21276392667859,-3.65104081096418,-6.75445667635529,-5.30279075725726,-5.82429148490754,-12.3984445381776,-7.27266258746644,-5.77754096942272,-3.79360852473071,-1.89022193125746,0.151038285,2.06e-05,0.000321846,0.000113782,7.37e-05,0.002596409,0.000116567,0.000497768,0.00029549,4.125e-07,6.94e-05,0.000309632,0.002251421,0.015103829,0.015103829,7.38804365345535,9.1123419166149,6.91943180721777,3.49755332143856,9.02285784192117,1.84188418978242,2.12818381315481,1.26718004069706,2.91650479220149,0.944829737795295,4.50169058385839,3.23854528055234,14.68590832,242.61321,143.5601088,18.57907434,0.73941359,250.7954566,0.18168757,0.200773499,0.084355233,0.399430846,0.05517544,1.602499353,1.123297574,1.468590832
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,280044,660567,16.83,-8.2836479259891,-5.76607264522923,-7.31036646340741,-8.13704589129236,-3.65418871659401,-6.45257154896596,-5.26157395013125,-5.93406469574975,-12.3984445381776,-8.53927010293733,-6.87137802771455,-3.71601573503117,-1.93756323863748,0.144054549,2.53e-05,0.000313203,6.69e-05,2.93e-05,0.002588249,0.000157646,0.000518713,0.00026477,4.125e-07,1.96e-05,0.000103705,0.002433072,0.014405455,0.014405455,7.16054082907696,9.29731765213452,6.35811090303906,3.48721156422976,8.33345154885762,1.5172258574411,1.97351589720013,1.47272825068742,2.56685395563932,0.552390960754764,4.81279058377396,3.17054521822603,5.7020243,172.4655392,321.9344168,14.26116795,1.005750752,158.6757121,0.101269459,0.131594243,0.074532348,0.345735346,0.031082893,1.645659293,0.854221154,0.57020243
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,281170,668564,15.63,-8.0814090523143,-5.46841932763488,-6.27220331352828,-7.34272850061654,-3.36863738847378,-6.29900870462352,-5.25995490620374,-5.8330624601896,-12.3984445381776,-7.08517049159132,-5.30649269365284,-3.7050650164837,-1.90625101952054,0.148636579,3.09e-05,0.000421789,0.000188806,6.47e-05,0.003443653,0.000183813,0.000519554,0.000292909,4.125e-07,8.37e-05,0.000495929,0.002459862,0.014863658,0.014863658,7.12034994352032,9.1456020630957,6.85919888187206,3.47752173188203,7.74435542388099,0.61205085510942,1.76222941757321,1.29488046132377,2.18689176051128,0.78206279225995,4.65519699662356,3.30321510712374,15.19207832,186.6234713,356.9183823,34.82955324,1.327980381,94.16882822,0.069793753,0.215640243,0.160516898,0.296383707,0.033527629,1.01440831,0.523947791,1.519207832
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,259676,624495,15.06,-7.57780331096337,-5.32953624395218,-5.84440892060692,-6.82114281488101,-2.78918554673725,-6.56769448892777,-5.21517270567896,-6.06918309107695,-10.5086238557734,-6.89495554618666,-5.08880712794613,-3.81460405065351,-1.90106394541702,0.149409571,5.12e-05,0.000484632,0.000289605,0.000109047,0.006147126,0.000140503,0.000543349,0.000231306,2.73e-06,0.000101288,0.000616537,0.002204644,0.014940957,0.014940957,7.20717615552979,9.19896970173341,6.94426189403183,3.52836999310485,7.98760181075811,1.22147755529006,1.80816604217296,1.67990289069331,2.22355538848451,0.855867980205571,4.71168102536982,3.33351391431702,14.54897049,212.1717035,252.1941624,23.116577,0.82220759,101.6232227,0.105755528,0.148178359,0.147724747,0.267960723,0.042715053,1.490631676,0.43000599,1.454897049
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,289934,688559,15.98,-8.33933993596183,-5.68093830108443,-6.3328039692833,-7.7065719118048,-3.23017851024067,-6.38232936014394,-5.26332326525544,-6.18015498221953,-10.359193877081,-7.11602253314937,-5.40025928781963,-3.81179208869604,-1.90221206086046,0.14923813,2.39e-05,0.000341036,0.000177704,4.5e-05,0.003955044,0.000169118,0.000517807,0.000207011,3.17e-06,8.12e-05,0.000451541,0.002210852,0.014923813,0.014923813,7.13540674874693,9.30078604194167,6.36872527705972,3.48330220724679,8.57982067862862,1.5178769442043,2.08938117606491,1.73419179924247,2.7368534137507,0.302135145037903,4.89673725804654,3.0456674700189,11.93101203,177.9897434,300.2437318,22.04463858,1.112713135,228.2582562,0.165536483,0.213276653,0.193384178,0.563376979,0.017037809,1.917764139,0.7457828,1.193101203
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,263724,617551,14.43,-8.94844544840113,-5.58389019834601,-6.31621455826234,-7.40800040745398,-3.39992560071848,-6.70133966267871,-5.25402606902494,-6.0930707855586,-11.7052973576177,-7.64916246427087,-5.56163702726121,-3.7882962907022,-1.89810291446959,0.149852633,1.3e-05,0.000375792,0.000180677,6.06e-05,0.003337575,0.000122926,0.000522643,0.000225846,8.25e-07,4.76e-05,0.000384248,0.002263413,0.014985263,0.014985263,7.27820237516337,9.31404398633085,6.98247937557792,3.64651304598612,8.98887346231249,1.34978313427115,2.00500504385593,1.66418815921039,2.52737348441677,0.796913362843487,4.90414411651811,3.30090345580059,12.40622005,198.60815,396.7955532,41.39643087,1.269322192,405.7829999,0.181634068,0.269496016,0.191685492,0.49560741,0.061778728,3.838698414,0.769795455,1.240622005
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,305354,743516,16.84,-8.1626319798366,-5.63990611019598,-6.36464002198324,-7.05778778347902,-2.50486994495057,-5.85567989498043,-5.27713157861266,-6.12222219013511,-9.87005277644989,-7.05159562675783,-5.65049358778852,-3.80080637035842,-1.89002455707621,0.151068099,2.85e-05,0.00035532,0.000172136,8.61e-05,0.008168622,0.000286359,0.000510706,0.000219358,5.17e-06,8.66e-05,0.000351578,0.002235274,0.01510681,0.01510681,7.31139024807374,9.24376986371577,6.66974747500247,3.52876565995794,8.78357210086302,1.19124981405071,1.90187405541335,1.81994771099769,5.76713583251514,0.784967517941826,4.75966471583501,3.25142286196306,11.60857847,228.6678624,190.3421155,7.26986791,0.01290412,111.0197117,0.057601264,0.107584283,0.087592713,7.046355457,0.038135678,2.32399316,1.006124436,1.160857847
