"Location","Site","Section","site_depth","uid","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_ICP","Ca","Ca_ICP","Ti","Ti_ICP","Mn","Mn_ICP","Fe","Fe_ICP","Co","Co_ICP","Ni","Ni_ICP","Cu","Cu_ICP","Zn","Zn_ICP","Rb","Rb_ICP","Sr","Sr_ICP","Zr","Zr_ICP","Mo_inc","Mo_coh","coh_inc","dry_mass_pc"
"Isla Hermite","HER42PB","HER42PB_1F",2.2199,"HER42PB_2.2199",197,219.3,220.5,219.9,2535.41461538462,19194.4615384615,49531.6923076923,1.37923076923077,46.0769230769231,3423.57602,340.846153846154,13147.58443,134.153846153846,599.0527127,78.2307692307692,107.6482229,4920,7683.311513,77.5384615384615,3.689626761,187,5.405800223,120.384615384615,15.70576463,0,34.46965096,110,7.303239025,706,192.3751513,713.846153846154,4.803531513,32886,5503.46153846154,0.167499311153846,14.13675428
"Isla Hermite","HER42PB","HER42PB_1F",2.224,"HER42PB_2.224",200,223.4,224.6,224,2595.94769230769,19982.2307692308,50426.9230769231,1.26538461538462,28.7692307692308,2194.360902,274.538461538462,11323.61093,68.4615384615385,690.7048329,48,104.6054626,2100.38461538462,9567.109814,50.6923076923077,2.746114854,180.615384615385,5.360618674,123.230769230769,16.67157469,3.07692307692308,22.71049639,57.7692307692308,4.662067798,583.461538461538,171.3980626,792.692307692308,2.662592467,36347.1538461538,5900.23076923077,0.162356608615385,11.64068541
"Isla Hermite","HER42PB","HER42PB_1F",2.2309,"HER42PB_2.2309",205,230.3,231.5,230.9,2697.92846153846,19796.1538461538,50700.3076923077,1.29615384615385,44.6153846153846,2525.307497,328.538461538462,11871.90515,99.7692307692308,549.7826232,66.7692307692308,83.17074012,3544.61538461538,5459.728289,59.3846153846154,2.27561944,194.076923076923,3.651541303,96.1538461538462,16.66345413,3.30769230769231,20.69597487,98.8461538461538,4.800340815,672.538461538462,190.1380415,722.230769230769,3.129892546,34894.3076923077,5658.46153846154,0.162146319769231,11.56613441
"Isla Hermite","HER42PB","HER42PB_1F",2.2364,"HER42PB_2.2364",209,235.8,236.9,236.4,2780.0925,17580.4166666667,45366.5,1.33833333333333,39.6666666666667,5697.238235,293.166666666667,21435.85886,112.083333333333,1725.260893,65.9166666666667,306.2265551,4402.41666666667,11114.88978,58,5.029922831,155.75,6.72326864,65.3333333333333,24.69330757,1.16666666666667,25.50832915,110,18.92485386,728.666666666667,248.0408721,634.75,10.2233775,30147.5833333333,5197.75,0.172582197916667,26.82647453
"Isla Hermite","HER42PB","HER42PB_1F",2.239,"HER42PB_2.239",211,238.4,239.5,239,2819.29,18956.5833333333,48810.1666666667,1.25583333333333,49.1666666666667,5573.411793,326.916666666667,18063.59942,96.4166666666667,2165.153606,64.0833333333333,346.4020468,4278,13675.84016,77.5833333333333,5.877569688,182.833333333333,7.291340643,117.666666666667,32.30269493,4.91666666666667,29.23295322,63.4166666666667,21.81206384,667,211.4460624,774.916666666667,23.116,33155.9166666667,5587.16666666667,0.168527857916667,22.08725825
"Isla Hermite","HER42PB","HER42PB_1F",2.2417,"HER42PB_2.2417",213,241.1,242.3,241.7,2859.43,20083.8333333333,51709.0833333333,1.29583333333333,65.25,4695.135297,422.833333333333,16570.75403,111,1731.529863,66.0833333333333,288.8091125,4524.66666666667,12238.61735,120.416666666667,4.779923294,198.666666666667,6.769791583,114.416666666667,30.25871619,0,26.6817226,83.5833333333333,16.08852231,739.583333333333,202.828785,780.25,9.612839085,35087.4166666667,5913,0.169096885916667,24.52573101
"Isla Hermite","HER42PB","HER42PB_1G",2.2475,"HER42PB_2.2475",224,246.9,248.1,247.5,2943.97461538462,21409,53168.7692307692,1.34,25,1688.278234,236.846153846154,9282.261886,43,544.0403813,33.7692307692308,91.45583254,1958.76923076923,16448.97625,86.9230769230769,2.063550218,200.538461538462,8.708805886,140.307692307692,37.91346404,3.23076923076923,18.35356327,44.9230769230769,3.265430798,361.076923076923,146.7512531,898.692307692308,3.113895793,39613.2307692308,6205.15384615385,0.156662090923077,13.39469893
"Isla Hermite","HER42PB","HER42PB_1G",2.257,"HER42PB_2.257",231,256.4,257.6,257,3049.39,21539.3846153846,52670.6153846154,1.35692307692308,23.6153846153846,4369.778556,231.769230769231,16688.31951,42.6153846153846,1581.334342,33.9230769230769,300.501993,1751.61538461538,12270.07289,88.2307692307692,5.122309014,187.153846153846,7.561017887,98.3076923076923,20.55300982,0,29.3359331,31.7692307692308,13.37718549,378.307692307692,196.4487137,840.461538461538,9.298215317,39149.6153846154,6056.53846153846,0.154703404153846,19.45800873
"Isla Hermite","HER42PB","HER42PB_1G",2.2583,"HER42PB_2.2583",232,257.7,258.9,258.3,3062.22846153846,20982.0769230769,51247.2307692308,1.40076923076923,17.0769230769231,1951.694876,217.153846153846,11281.74843,32.2307692307692,644.4824408,33.0769230769231,100.7317857,1411.92307692308,5685.831956,115.769230769231,1.700460441,186.307692307692,5.717566832,132.769230769231,14.18284501,1.84615384615385,15.23009592,36.7692307692308,4.424370634,393.615384615385,170.3369471,946.384615384615,3.424722039,38275.5384615385,5894.15384615385,0.153993742615385,12.02392678
"Isla Hermite","HER42PB","HER42PB_1G",2.2638,"HER42PB_2.2638",236,263.2,264.4,263.8,3116.22307692308,20852.9230769231,51741.0769230769,1.26692307692308,35.4615384615385,1649.869327,313.076923076923,10268.05232,58.3076923076923,511.753571,40.0769230769231,77.97233518,1569.46153846154,5669.96572,60.6923076923077,1.696042582,183.692307692308,5.647978456,122.846153846154,15.90778555,4.23076923076923,21.94878635,38.2307692307692,3.053481296,504.538461538462,171.610596,755.615384615385,2.248747432,37736.7692307692,6129.92307692308,0.162468287615385,16.01472408
"Isla Hermite","HER42PB","HER42PB_1G",2.2692,"HER42PB_2.2692",240,268.6,269.8,269.2,3169.09230769231,22209.3846153846,53985.5384615385,1.49307692307692,23.9230769230769,2991.060367,231.538461538462,13752.84253,30,979.9509916,34.8461538461538,165.9363359,1034.69230769231,6876.421266,72.0769230769231,2.30494227,232.153846153846,6.480173586,128.076923076923,12.73174274,0,17.94697181,11.5384615384615,7.318389831,397.076923076923,185.0171857,957.230769230769,5.029297468,39940.6923076923,6252.92307692308,0.156552123846154,19.26502214
"Isla Hermite","HER42PB","HER42PB_1G",2.2758,"HER42PB_2.2758",245,275.2,276.4,275.8,3233.34153846154,21274.0769230769,52097.0769230769,1.25923076923077,20.1538461538462,2493.852742,267.538461538462,12789.28681,38.1538461538462,746.8175441,29.6923076923077,112.7063173,1115.61538461538,5833.148328,42.7692307692308,1.877953739,179.615384615385,6.237541155,99.4615384615385,14.76761143,0,27.14668681,18.1538461538462,5.332748571,424.923076923077,185.3224681,845.538461538462,5.620769362,38820.9230769231,6026.23076923077,0.155241804076923,15.9896661
"Isla Hermite","HER42PB","HER42PB_1G",2.2863,"HER42PB_2.2863",253,285.8,286.9,286.3,3335.24833333333,20054.8333333333,52942.0833333333,1.30916666666667,40.75,3156.428577,331,13600.89319,80.6666666666667,1299.51414,80.8333333333333,181.7526989,6646,7738.954402,93.8333333333333,2.990729658,188.083333333333,5.937997306,157.75,15.51050531,5.33333333333333,20.09031476,94.1666666666667,9.789818065,715.416666666667,188.000363,751.666666666667,8.928726964,34007.5,5898.41666666667,0.173526985166667,17.20808815
"Isla Hermite","HER42PB","HER42PB_1H",2.2856,"HER42PB_2.2856",260,285,286.2,285.6,3328.03692307692,20429.5384615385,51893,1.32923076923077,34.0769230769231,3752.970488,300.384615384615,15125.15668,67.4615384615385,1317.861996,70.7692307692308,232.242995,3975.76923076923,11631.52569,65.1538461538462,4.563779045,198.384615384615,7.744414081,122.615384615385,17.5903724,4.53846153846154,32.04482347,105.076923076923,10.85946901,636.846153846154,193.4016881,788.153846153846,6.233090779,35628.0769230769,5948.53846153846,0.166997759538462,22.12531638
"Isla Hermite","HER42PB","HER42PB_1H",2.2909,"HER42PB_2.2909",264,290.3,291.5,290.9,3378.91846153846,22686.9230769231,55144.4615384615,1.31846153846154,19.6153846153846,2146.234669,292.076923076923,11805.42446,41.5384615384615,661.2738356,39.0769230769231,99.43200238,1204.69230769231,5101.984158,62.3846153846154,1.567442911,226.461538461538,5.249374812,112.230769230769,11.06280232,0,13.25098663,44.4615384615385,4.53509703,424.769230769231,176.9254729,883.692307692308,4.356527584,41102,6410.23076923077,0.155964320615385,14.11915932
"Isla Hermite","HER42PB","HER42PB_1H",2.2976,"HER42PB_2.2976",269,297,298.2,297.6,3442.75846153846,21125.6153846154,53729.3076923077,1.33230769230769,34.5384615384615,3230.055285,313.846153846154,14687.33659,70.2307692307692,1159.633301,64.0769230769231,200.6979642,3685,9470.00065,100.615384615385,3.348828618,195.692307692308,5.562068293,120.615384615385,21.54142699,0.769230769230769,22.23958244,57.9230769230769,9.064433171,561.846153846154,188.3571252,809.153846153846,6.112481301,37422.0769230769,6110.76923076923,0.163302304076923,17.41073532
"Isla Hermite","HER42PB","HER42PB_1H",2.3029,"HER42PB_2.3029",273,302.3,303.5,302.9,3494.21153846154,21329.6153846154,53437.3076923077,1.29384615384615,23,2161.527815,280.307692307692,11153.06418,52.6923076923077,705.6349353,44.5384615384615,105.939325,2903.61538461538,8155.795786,98.5384615384615,3.220383438,201.769230769231,4.967669945,120.923076923077,20.15831002,2.92307692307692,25.45930847,82.7692307692308,4.725737967,388,157.6321242,808.769230769231,8.263321109,38504.6153846154,6145.07692307692,0.159617883846154,14.61761184
"Isla Hermite","HER42PB","HER42PB_1H",2.3099,"HER42PB_2.3099",278,309.3,310.6,309.9,3563.64071428571,20448.3571428571,52706.3571428571,1.28642857142857,34.9285714285714,3158.319141,323.285714285714,13037.74795,82.5,1244.681812,60.8571428571429,206.3664659,5296,12716.46571,122,4.839313706,194.642857142857,5.338448611,125.428571428571,42.22566553,0,22.96594282,34.7142857142857,9.013114206,592.5,168.1855143,750.285714285714,6.305163916,35880,5900.57142857143,0.164518762357143,19.48993262
"Isla Hermite","HER42PB","HER42PB_1H",2.3142,"HER42PB_2.3142",281,313.5,314.8,314.2,3603.44,20397.5,53282.8571428571,1.29642857142857,55.1428571428571,4932.545491,402.857142857143,17576.4553,142.785714285714,1777.250694,83.2142857142857,298.9077106,5993.78571428571,13604.27869,126.142857142857,4.807527056,189.142857142857,9.578116848,126.5,20.93774638,0,26.98125114,90.2142857142857,15.03062537,719.5,209.1785709,787.714285714286,13.76339306,35147.7857142857,6012.57142857143,0.171070867285714,21.20303339
"Isla Hermite","HER42PB","HER42PB_1H",2.3211,"HER42PB_2.3211",286,320.5,321.8,321.1,3669.60384615385,21195.6923076923,54341,1.30846153846154,32.3846153846154,3296.461851,286.923076923077,14146.65191,58.8461538461538,1032.997546,58.2307692307692,170.6622359,3552.15384615385,9836.302432,101.230769230769,3.707856044,203.846153846154,5.191529292,142.923076923077,23.03276646,11.2307692307692,31.26595862,75.6153846153846,8.511878548,517.615384615385,192.532482,863.692307692308,4.206837387,38175.5384615385,6113.15384615385,0.160153428538462,15.90856062
"Isla Hermite","HER42PB","HER42PB_1I",2.3327,"HER42PB_2.3327",301,332.1,333.3,332.7,3782.35692307692,21852.6153846154,54853.3846153846,1.35769230769231,26,3630.013724,293.769230769231,15132.67009,37.6923076923077,1399.073387,37,224.410619,3214.07692307692,11924.50104,88.0769230769231,4.871365568,214.230769230769,5.051388454,140.461538461538,32.86089404,2.69230769230769,47.12837952,31.6923076923077,9.181167207,389.769230769231,187.3581473,823.307692307692,6.169142495,39229.1538461538,6073.84615384615,0.154831656307692,16.0403886
"Isla Hermite","HER42PB","HER42PB_1I",2.3356,"HER42PB_2.3356",303,334.9,336.2,335.6,3810.93642857143,21627.7142857143,54418.5,1.30714285714286,25.7142857142857,1910.49941,279.214285714286,11158.13864,39.2857142857143,439.3035398,35.4285714285714,71.0193117,3224.35714285714,11671.94395,77.5714285714286,4.458688299,214.571428571429,5.180870206,99.1428571428571,45.18632252,0,53.63556539,70.2857142857143,3.476749263,485.571428571429,170.2979154,764.642857142857,4.344509341,38832,6081.5,0.156616087928571,12.8914014
"Isla Hermite","HER42PB","HER42PB_1I",2.3482,"HER42PB_2.3482",312,347.6,348.8,348.2,4016.98,22420.3846153846,54877.8461538462,1.30923076923077,17.4615384615385,1824.238565,306.769230769231,11213.62735,44,512.3554916,31.3846153846154,81.69856209,1873.23076923077,3792.695713,76.8461538461538,1.647634055,209.153846153846,4.609934349,122,15.18090345,1.76923076923077,12.9771423,20.6153846153846,3.653537431,539.153846153846,172.0502391,856.923076923077,2.975457077,40212.3846153846,6349.53846153846,0.157923344538462,12.83985868
"Isla Hermite","HER42PB","HER42PB_1I",2.3549,"HER42PB_2.3549",317,354.3,355.4,354.9,4144.90083333333,19007.75,50652.4166666667,1.26166666666667,75.6666666666667,6392.588844,571.916666666667,21625.13237,202.5,2190.796475,133.416666666667,370.2795254,6796.91666666667,14268.60462,137,5.815379919,203.166666666667,9.34212645,157.333333333333,26.73054531,1.08333333333333,30.15916633,151.166666666667,19.34515712,1009.5,233.1635452,722.916666666667,13.66253525,31533.3333333333,5653.5,0.179362517,27.24284566
"Isla Hermite","HER42PB","HER42PB_1I",2.3589,"HER42PB_2.3589",320,358.3,359.6,358.9,4223.08571428571,18325.2857142857,48026.9285714286,1.32285714285714,75.5714285714286,4495.825694,550.785714285714,17533.72021,150.214285714286,1567.919211,116.142857142857,262.5621361,5804.28571428571,10730.82606,69.7857142857143,4.010749764,177.571428571429,8.272910832,117.142857142857,24.02900522,1.78571428571429,26.45734265,111.357142857143,13.39282812,897.571428571429,213.4629871,638.142857142857,10.06828333,30754.6428571429,5381.57142857143,0.175135429214286,20.22918999
"Isla Hermite","HER42PB","HER42PB_1I",2.3616,"HER42PB_2.3616",322,361,362.2,361.6,4273.55307692308,17034.6923076923,47221.4615384615,1.31846153846154,104.923076923077,7640.061698,657.461538461538,25617.84304,286.769230769231,2459.596002,170.615384615385,478.1053801,9308,19294.05726,83.3076923076923,8.019375617,167.153846153846,8.373213228,81.1538461538462,34.81762093,5.46153846153846,40.93193485,196.769230769231,22.50407206,1211.38461538462,261.5567621,603.769230769231,15.26880059,26342.0769230769,5108.84615384615,0.194036148153846,35.44641495
"Isla Hermite","HER42PB","HER42PB_1J",2.3702,"HER42PB_2.3702",335,369.7,370.8,370.2,4438.2275,18249.75,49947.5833333333,1.34,71.8333333333333,7405.052803,477.583333333333,23158.71471,157.166666666667,2487.088223,128,488.9858648,8825.08333333333,21529.71781,100.833333333333,9.69654668,189.666666666667,9.940322624,110.583333333333,43.85099046,5.08333333333333,64.61496501,97.6666666666667,26.16719666,879.333333333333,242.5140453,705.75,20.70374755,29795.3333333333,5400.75,0.181389239916667,35.28699525
"Isla Hermite","HER42PB","HER42PB_1J",2.3773,"HER42PB_2.3773",340,376.7,377.9,377.3,4574.44,20284.8461538462,53917.7692307692,1.32692307692308,26.9230769230769,6938.306145,302.461538461538,20268.84804,59.4615384615385,2279.040838,42.4615384615385,412.4972905,7026.23076923077,23564.0081,134.769230769231,6.815172626,200.307692307692,14.36379274,114.461538461538,35.30719832,1.76923076923077,38.30523184,35.4615384615385,23.87451872,383.461538461538,229.7243184,721.615384615385,10.85448743,35460.0769230769,5710.23076923077,0.161036549230769,26.51036789
"Isla Hermite","HER42PB","HER42PB_1J",2.3803,"HER42PB_2.3803",342,379.6,380.9,380.3,4631.57428571429,19990.7857142857,51979.6428571429,1.34714285714286,28.0714285714286,8950.558177,312.5,24808.64122,68.8571428571429,2482.192492,46.9285714285714,468.1176464,4996.14285714286,19367.63702,82,6.870330497,184.785714285714,8.283716354,104.571428571429,39.39945912,3.92857142857143,38.04452155,70.5714285714286,26.1051305,456.214285714286,258.8993453,728.285714285714,16.12641381,35539,5621.07142857143,0.158320473214286,38.83837476
"Isla Hermite","HER42PB","HER42PB_1J",2.3859,"HER42PB_2.3859",346,385.3,386.5,385.9,4743.01769230769,19331.5384615385,49434.8461538462,1.31,30.8461538461538,2336.807871,298.692307692308,10578.61869,83,931.8953279,67.3076923076923,132.2391605,4004.07692307692,28458.15526,75.6153846153846,4.4576731,177,6.187784978,98.6923076923077,33.54823181,0.615384615384615,28.66381491,108.846153846154,6.326605247,625.230769230769,150.1829657,775.307692307692,3.63246372,34275.4615384615,5567.15384615385,0.162562439846154,15.22168904
"Isla Hermite","HER42PB","HER42PB_1J",2.3902,"HER42PB_2.3902",349,389.6,390.9,390.2,4828.70428571429,16727.7142857143,44950.3571428571,1.34214285714286,79.5,4675.210641,467.214285714286,15306.70025,146.857142857143,1260.681432,103,253.2933803,5749.5,22717.61164,55.8571428571429,4.917649378,133.642857142857,6.573395751,91.2142857142857,29.94669397,10.7142857142857,23.73971131,145.285714285714,14.32868034,877.857142857143,171.0846086,675.5,7.44121623,28511.4285714286,5051.71428571429,0.1775461945,22.64753764
"Isla Hermite","HER42PB","HER42PB_1J",2.3946,"HER42PB_2.3946",352,394,395.2,394.6,4912.70923076923,18842.0769230769,51003,1.31,45.0769230769231,3450.956197,405.846153846154,14483.51439,143.461538461538,1130.676773,88,183.982931,7555.61538461538,10907.12191,78.1538461538462,2.854988022,171.538461538462,7.039017163,112.692307692308,21.79382396,0,16.6275996,86,11.48762934,732.692307692308,184.4496706,719.153846153846,5.635881127,32059.7692307692,5382.69230769231,0.168199263153846,18.64517078
"Isla Hermite","HER42PB","HER42PB_1J",2.396,"HER42PB_2.396",353,395.4,396.6,396,4939.73076923077,18627,49940.4615384615,1.29692307692308,59.9230769230769,6847.805483,477.769230769231,20434.06435,169.076923076923,2039.268789,101.846153846154,341.6514086,7157.46153846154,13769.49752,103,4.926755175,188,7.826063409,92.7692307692308,21.85564158,0,27.36166731,97.2307692307692,19.78681817,759.230769230769,233.8952637,700.307692307692,9.132377618,31484.4615384615,5340.61538461538,0.169681712692308,32.61245875
"Kerguelen","KER1","CAT1-S1-1A",3.0007,"KER1_3.0007",1,0,1.4,0.7,-43.6,21128.75,48795.75,1.3875,41,6749.372655,153,20764.4876,27.5,8034.582758,719.5,614.0518172,2054.5,32678.58936,76.25,16.33205694,187,26.27212126,62,24.69368632,47,74.45665889,115.5,4.612179656,471.25,138.036883,623.5,93.81158408,36172,5541.5,0.15329975375,25.94707768
"Kerguelen","KER1","CAT1-S1-1A",3.0039,"KER1_3.0039",3,3.1,4.7,3.9,3.97058823529412,14967.4117647059,49334,1.34235294117647,48.8823529411765,8470.459825,371.058823529412,24349.44729,342.470588235294,10205.77283,164.764705882353,553.5802331,20505.0588235294,48738.7654,265.823529411765,18.68861595,148.411764705882,39.93389191,92,26.74331214,16.4705882352941,81.89432683,86.2941176470588,6.928285046,724.823529411765,172.0332159,566.117647058824,130.2830932,20162.6470588235,4087.05882352941,0.203875801529412,32.36277494
"Kerguelen","KER1","CAT1-S1-1A",3.0071,"KER1_3.0071",5,6.4,7.8,7.1,59.76,17856.5333333333,63331.2666666667,1.37933333333333,111.133333333333,7270.581826,543.266666666667,18719.29689,533.2,11837.89698,158.8,433.6021987,31088.1333333333,40886.55616,248.533333333333,15.75984242,185.533333333333,28.84382633,90.4,26.49605516,23.0666666666667,74.54857758,90.5333333333333,8.457485532,775.266666666667,154.8814977,600,132.8980564,22545.6666666667,4478.46666666667,0.201586507466667,58.59664427
"Kerguelen","KER1","CAT1-S1-1A",3.0099,"KER1_3.0099",7,9.3,10.6,9.9,108.485714285714,21546.3571428571,63213.7142857143,1.38142857142857,52.1428571428571,2638.458059,244.428571428571,7892.84278,192.428571428571,3166.073488,74.0714285714286,145.6542648,19220.2857142857,18707.63044,201.5,5.990333136,225.357142857143,14.90398608,101.714285714286,12.73383553,3.78571428571429,27.27598299,54.9285714285714,2.597921886,312.5,65.34606485,758.857142857143,43.42615035,34171.8571428571,5453.28571428571,0.159645525071429,17.48773645
"Kerguelen","KER1","CAT1-S1-1A",3.0114,"KER1_3.0114",8,10.7,12,11.4,130.207142857143,18073.1428571429,50747.7142857143,1.39357142857143,104.5,7029.037339,485,23057.20465,433.142857142857,9442.994519,104.928571428571,372.8583737,12891.4285714286,35630.07615,143.428571428571,14.56260068,200.928571428571,31.14535059,120.857142857143,25.82156005,8.64285714285714,65.36111894,64.6428571428571,4.555799076,646.571428571429,143.4502871,670.857142857143,114.5251759,27758.2142857143,5068,0.185652934857143,28.19880436
"Kerguelen","KER1","CAT1-S1-1A",3.0128,"KER1_3.0128",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,1.32875,49.375,3048.627916,320.6875,8068.846686,307.6875,3112.020149,74.6875,137.6502423,9088,13008.32214,77.25,5.221829427,227.6875,13.60485991,125.1875,19.18499137,12.5,28.74841778,63.375,4.22647584,385.125,73.24363877,852.4375,41.3224873,35799.1875,5683.0625,0.1600421338125,19.1429554
"Kerguelen","KER1","CAT1-S1-1A",3.0158,"KER1_3.0158",11,15.1,16.5,15.8,212.526666666667,21094.1333333333,53044.6,1.298,20.2,2675.023484,153.2,7023.833905,143.666666666667,3257.609478,45.2,116.7959682,4948.33333333333,9929.222192,86.8,4.215243411,212.8,10.86332373,104.266666666667,10.81206248,9.33333333333333,28.98839799,83.8666666666667,2.954910964,300.333333333333,66.66000584,879.733333333333,46.13258291,37836.9333333333,5968.2,0.157802914266667,19.77031081
"Kerguelen","KER1","CAT1-S1-1A",3.0187,"KER1_3.0187",13,18,19.4,18.7,308.48,23650.5333333333,61225.3333333333,1.33533333333333,10.3333333333333,458.1692768,162.333333333333,1842.298409,84.7333333333333,338.8842864,46.4666666666667,22.55582026,8375.6,4020.387316,92.7333333333333,1.572869736,242.2,7.487431173,116.533333333333,3.298222114,4.33333333333333,11.6740324,40.8666666666667,0.811121884,125.266666666667,28.31046928,936.333333333333,11.60409855,42160.4,6328.66666666667,0.1501756108,15.96344101
"Kerguelen","KER1","CAT1-S1-1A",3.0247,"KER1_3.0247",17,24,25.5,24.7,466.2125,21313.25,55199.625,1.315625,21.6875,5071.624524,220.25,15295.91562,287,6877.170886,69,213.3189091,8722.1875,18207.37633,178.4375,6.986589224,217.1875,16.48989021,108.375,22.07333655,0.9375,44.32511103,58.25,3.976518253,486.3125,114.3906738,894.4375,97.8771987,36190,5810.9375,0.160899842625,31.65256708
"Kerguelen","KER1","CAT1-S1-1A",3.0293,"KER1_3.0293",20,28.6,30,29.3,587.28,22599.8,56713.0666666667,1.3,7.46666666666667,2197.636489,118.2,5707.668952,102.466666666667,2119.195067,41,70.00844714,6654.93333333333,11359.78762,96.6,5.66932153,235.8,15.34618164,125.866666666667,18.88934963,2.66666666666667,29.368275,28.3333333333333,3.67902566,198.133333333333,64.93648567,911.6,51.11187666,39933.7333333333,6159,0.154267967,18.16693615
"Kerguelen","KER1","CAT1-S1-1A",3.0337,"KER1_3.0337",23,33,34.4,33.7,665.746666666667,16717.4666666667,50758.2666666667,1.342,88.9333333333333,12528.03678,637.4,27130.75859,732.466666666667,12890.21714,136.066666666667,417.5692893,17414.8666666667,33851.35179,175.533333333333,18.88507004,189.866666666667,39.37891077,117.733333333333,37.94363653,36.6,93.54908632,108.733333333333,7.20558062,1101.8,171.3250337,707.066666666667,160.3937624,23130.7333333333,4665.06666666667,0.204718977266667,42.20795768
"Kerguelen","KER1","CAT1-S1-1A",3.0366,"KER1_3.0366",25,35.9,37.2,36.6,716.192857142857,16771.3571428571,52420.3571428571,1.32714285714286,94.4285714285714,3483.960682,645.857142857143,10116.20827,819.357142857143,4855.040059,132.285714285714,141.6979167,18397.8571428571,14577.34124,159.571428571429,7.044092268,182.285714285714,18.00861913,100.714285714286,18.73001453,31.8571428571429,40.14643479,102.357142857143,2.109290233,1007.92857142857,69.55534929,712.428571428571,63.51816441,23955,4661.78571428571,0.195298392071429,30.87167578
"Kerguelen","KER1","CAT1-S1-1A",3.038,"KER1_3.038",26,37.3,38.7,38,744.413333333333,17734.8666666667,51774.8666666667,1.346,46.2,11659.94441,449.666666666667,21714.33708,543.266666666667,10403.61788,109.6,371.3797605,16626.7333333333,29657.04588,186.933333333333,14.92378146,196.266666666667,32.14134367,118.6,34.08990898,22.6666666666667,81.59730828,71.8,3.963633199,896.133333333333,130.2536735,721.866666666667,121.174026,25354.3333333333,4805.86666666667,0.190547722666667,45.92488524
"Kerguelen","KER1","CAT1-S1-1A",3.0394,"KER1_3.0394",27,38.8,40.1,39.4,772.55,15955.7857142857,48824.7857142857,1.31857142857143,71.3571428571429,7647.184074,459.071428571429,20341.20911,587.071428571429,9675.703494,110.571428571429,341.5130418,17408.7857142857,27516.05179,193.357142857143,16.64731905,173.642857142857,38.36122731,123.357142857143,29.17767688,13.4285714285714,79.93730908,106,4.206801091,1016.28571428571,131.8879867,722.428571428571,116.499276,22037.2857142857,4461.57142857143,0.2031916305,37.28461474
"Kerguelen","KER1","CAT1-S1-1A",3.0409,"KER1_3.0409",28,40.2,41.6,40.9,799.733333333333,16688.2,50340.7333333333,1.35533333333333,44.2,5002.720293,415,12514.93162,478.8,8232.043472,109.8,241.2793604,16520.4,18335.53114,233.2,10.18252838,186.666666666667,22.13806966,140.8,20.22360626,21.6,53.3476494,112,1.945757248,937.333333333333,87.98899619,715.133333333333,91.14020217,24122.2,4729.86666666667,0.1990067366,54.6526961
"Kerguelen","KER1","CAT1-S1-1B",3.0456,"KER1_3.0456",36,45.1,46.2,45.6,888.225,15616.0833333333,49393.8333333333,1.42166666666667,77,9110.578774,524.666666666667,26333.16952,610.25,13294.3136,144.5,477.955413,19037.3333333333,37854.28444,316,19.97407233,185.666666666667,43.41924078,122.25,37.92341421,17.9166666666667,105.4949459,137.833333333333,5.765444277,1089,183.5186364,685.583333333333,153.3915035,20472.4166666667,4455,0.218104391583333,54.98885363
"Kerguelen","KER1","CAT1-S1-1B",3.0514,"KER1_3.0514",40,50.7,52.1,51.4,1089.45333333333,17542.0666666667,52529.0666666667,1.40733333333333,54.2666666666667,9163.233327,416.133333333333,20694.032,529.466666666667,10841.15992,127.466666666667,375.4268958,17317.9333333333,31170.92403,233.333333333333,19.40135717,185.4,37.71061641,146.333333333333,31.57899132,42.1333333333333,88.37360202,81.3333333333333,2.362468842,924.066666666667,127.4096231,761,135.8916128,24853.1333333333,4822.2,0.194959698466667,40.20040958
"Kerguelen","KER1","CAT1-S1-1B",3.053,"KER1_3.053",41,52.3,53.6,53,1213.32142857143,15258.5,51210.8571428571,1.39,84.0714285714286,12647.00276,590.785714285714,27857.81305,774,11278.11655,163.928571428571,457.3151082,22231.7857142857,33869.91213,275.571428571429,16.69197316,184.642857142857,33.88638281,131.285714285714,33.08146631,27.4285714285714,81.69604829,129.357142857143,14.53891486,1241.35714285714,171.3204442,677.071428571429,150.100816,18871.4285714286,4335.5,0.231535365142857,52.07309242
"Kerguelen","KER1","CAT1-S1-1B",3.0605,"KER1_3.0605",46,59.9,61.2,60.5,1808.84285714286,20697.5,57365.5,1.32714285714286,27.2857142857143,3713.686646,227.571428571429,7587.711479,318.285714285714,3746.441884,79,143.4324445,12460.3571428571,12808.45152,165.5,6.554846441,209.214285714286,13.83972022,144.857142857143,14.52619027,10.5,30.18599746,39,7.56864323,286.285714285714,76.14964032,939.571428571429,105.1968675,34586.5714285714,5638.64285714286,0.163122270928571,21.37694093
"Kerguelen","KER1","CAT1-S1-1B",3.0651,"KER1_3.0651",49,64.4,65.8,65.1,2110.62666666667,18806.4666666667,52188.2,1.29533333333333,83,15479.98661,217.866666666667,4034.917626,268.333333333333,2161.427163,131.066666666667,346.3897576,10805.7333333333,14380.32761,153.4,1.249641147,183.866666666667,9.064108327,91.3333333333333,4.195291116,31.6,64.2076509,239.933333333333,36.56109383,145.866666666667,34.6500895,1402.33333333333,338.8652331,31054.2666666667,5426,0.176164447933333,27.74511597
