"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","Mo_coh","coh_inc","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","dry_mass_err"
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2712.45833333333,21397.1666666667,52463.3333333333,1.35666666666667,-6.67814976996356,-0.667814976996356,-5.38046292954643,-0.538046292954643,-4.94257549065926,-0.494257549065926,-6.29412540413245,-0.629412540413245,-2.2496277608271,-0.22496277608271,-6.23135260464212,-0.623135260464212,-5.23524313282754,-0.523524313282754,-5.94762872951518,-0.594762872951518,-9.60986391191925,-0.960986391191925,-5.85532179500461,-0.585532179500461,-4.78586470362758,-0.478586470362758,-3.59197867220288,-0.359197867220288,-1.85579010117312,0.156329377833333,-5.23799925619564,0.00531087188110397,8.16506197310391,1.4697111551587,9.15476427621045,1.19011935590736,7.94933003967978,1.11290620555517,4.45608550434531,0.534730260521437,8.55597396415608,1.54007531354809,0.676817371025466,0.0473772159717826,2.44792213946839,1.32187795531293,2.23783702649004,0.313297183708606,3.02970297322223,0.27267326759,2.33478566676003,0.373565706681605,4.45549199571873,0.0891098399143747,4.56602258524203,0.228301129262102,19.1959703,6.28071536131573,6.11270745007023,4.67578135838614,1.31704136776847,5.16580678129377,-2.71887991635052,-1.28922811682703,-1.30408713125408,-0.849937830376813,-2.07787492945783,-0.881553644105992,0.407005679485124,1.91959703
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,2912.56153846154,16595.2307692308,45664.3846153846,1.43307692307692,-5.14191224212812,-0.514191224212812,-3.85764755540974,-0.385764755540974,-3.36969888001507,-0.336969888001507,-4.99911542236705,-0.499911542236705,-0.797031739788032,-0.0797031739788032,-5.65902852493591,-0.565902852493591,-4.86878540456586,-0.486878540456586,-5.41701256842633,-0.541701256842633,-7.09992881834897,-0.709992881834897,-4.95296132570324,-0.495296132570324,-2.9365869711492,-0.29365869711492,-3.34005289631605,-0.334005289631605,-1.62694989956633,0.196528091461538,-4.0921854593698,0.0167026906163183,9.54046690931106,1.71728404367599,9.75868882811901,1.26862954765547,8.97165999243116,1.25603239894036,5.36052416147999,0.643262899377599,9.44231755244841,1.69961715944071,1.65217775042832,0.115652442529982,2.5929511707788,1.40019363222055,2.56988475448257,0.35978386562756,3.72819240772447,0.335537316695203,2.75338483672446,0.440541573875914,5.0127210992914,0.100254421985828,4.63389956182637,0.231694978091318,29.96977482,7.56575446914292,5.91544057598458,5.01866390371784,1.83102218005711,6.0885366944173,-2.00365154150015,-0.644510675814566,-0.896685758914228,0.338755599904848,-2.01491179058072,0.0565566978451837,0.614862082967813,2.996977482
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3063.31538461538,24017.2307692308,56447.4615384615,1.30846153846154,-8.42940581837983,-0.842940581837983,-5.65419247669474,-0.565419247669474,-6.3199165200219,-0.63199165200219,-7.25274050775995,-0.725274050775995,-3.40219727306198,-0.340219727306198,-7.05946150546402,-0.705946150546402,-5.27428472853065,-0.527428472853065,-5.74071003208121,-0.574071003208121,-9.9950634960234,-0.999506349602341,-7.35682873618532,-0.735682873618532,-6.62403701798277,-0.662403701798277,-3.73689245759277,-0.373689245759277,-1.88167599946836,0.152334579,-6.15367477389688,0.00212565619235869,7.42660216086904,1.33678838895643,9.12398249192,1.1861177239496,7.44314420707611,1.04204018899066,3.8122572096531,0.457470865158373,8.21128812201907,1.47803186196343,0.585958149185722,0.0410170704430005,2.6010706161996,1.40457813274778,2.31236429633445,0.323731001486823,3.46051909419806,0.311446718477825,1.24291341998635,0.198866147197815,4.50961015332314,0.0901922030664628,3.97108298038755,0.198554149019378,14.71602085,5.56828999197001,5.62098253238585,4.14230910677254,0.2700785778747,4.9859606248949,-2.91083350488401,-0.92832977116084,-1.17801951030568,0.0189164524062315,-3.33608973188402,-0.679944998157372,-0.100038530355743,1.471602085
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,3406.90833333333,23295.8333333333,55432.3333333333,1.34416666666667,-8.25648265388995,-0.825648265388995,-5.90003599609404,-0.590003599609404,-6.73000794647156,-0.673000794647156,-7.23047602881585,-0.723047602881585,-3.54648067965987,-0.354648067965987,-6.88004896467151,-0.688004896467151,-5.1463594113204,-0.51463594113204,-6.16328492396232,-0.616328492396232,-9.51130031558205,-0.951130031558205,-7.86515130630468,-0.786515130630468,-6.20139211579514,-0.620139211579514,-3.75353663082408,-0.375353663082408,-1.90188875352632,0.1492863875,-5.55856185238483,0.00385431554303618,7.32001564163018,1.31760281549343,9.11961915848126,1.18555049060256,6.79747622925387,0.951646672095542,3.7989071789371,0.455868861472452,7.97482255095675,1.43546805917221,0.515405140553725,0.0360783598387608,2.80051719804149,1.51227928694241,1.41264286318775,0.197770000846285,3.79441216399549,0.341497094759594,1.22196313186912,0.195514101099059,4.60794858765305,0.092158971753061,4.005515245235,0.20027576226175,13.88321811,5.38901167550186,5.78981498359968,3.35308197419321,0.528224072751925,4.78122383542737,-2.84720018851001,-0.781109879731244,-2.01564394495898,0.296389720851282,-2.60649517012495,0.0233752515927439,0.255460474208621,1.388321811
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,3606.60833333333,22198.6666666667,55549.1666666667,1.315,-6.23314852976308,-0.623314852976309,-5.81555468603803,-0.581555468603803,-6.19679912288924,-0.619679912288924,-6.0825592916587,-0.608255929165871,-2.18325650739649,-0.21832565073965,-6.15530447674689,-0.615530447674689,-5.22626322445228,-0.522626322445228,-5.88899850410437,-0.588899850410437,-7.71456636897281,-0.771456636897281,-5.56508870802318,-0.556508870802318,-6.24207071751468,-0.624207071751468,-3.36724659689196,-0.336724659689196,-1.86535690541039,0.154840936583333,-4.62376763508237,0.00981574419181998,10.4201124539379,1.87562024170882,9.00677164100722,1.17088031333094,7.51100466685977,1.05154065336037,6.25898553567445,0.751078264280933,9.75771723575116,1.75638910243521,0.775858577497099,0.0543101004247969,1.88579241386621,1.01832790348776,1.44246898956275,0.201945658538785,4.68270148949372,0.421443134054435,4.42820114278133,0.708512182845013,3.24811271743831,0.0649622543487662,5.89999781428957,0.294999890714479,26.92078395,8.44453489818546,5.55166194761795,3.48703225829101,2.9107403943689,6.43421872461938,-2.93552767405223,-1.76913499767024,-2.02685328132276,1.07742855948964,0.309861996003362,-1.45202789146329,1.87694411720818,2.692078395
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,4072.19090909091,22610.5454545455,53901.3636363636,1.28636363636364,-8.41927398363397,-0.841927398363397,-5.73669352997762,-0.573669352997762,-6.77816436076375,-0.677816436076375,-7.21531341344177,-0.721531341344177,-3.6498575003433,-0.36498575003433,-6.75653778011749,-0.675653778011749,-5.30445050679823,-0.530445050679823,-5.82352329480908,-0.582352329480908,-9.9950634960234,-0.999506349602341,-7.2186403412867,-0.72186403412867,-5.78221479888068,-0.578221479888068,-3.79311164096142,-0.379311164096142,-1.89007115814005,0.151061059363636,-5.77424344568297,0.00310654703478612,7.38804365345535,1.32984785762196,9.1123419166149,1.18460444915994,6.91943180721777,0.968720453010488,3.49755332143856,0.419706398572627,9.02285784192117,1.62411441154581,1.84188418978242,0.128931893284769,2.12818381315481,1.1492192591036,1.26718004069706,0.177405205697588,2.91650479220149,0.262485431298134,0.944829737795295,0.151172758047247,4.50169058385839,0.0900338116771678,3.23854528055234,0.161927264027617,14.68590832,5.49146844679997,4.96675382415039,2.92203591190781,-0.301897852881132,5.52463769296469,-1.7054667153862,-1.60557787696594,-2.4727184327918,-0.917714630136301,-2.89723735224494,0.471564506068457,0.116268621955051,1.468590832
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,4264.50833333333,23337,55047.25,1.4025,-8.24838480485072,-0.824838480485072,-5.76549215853444,-0.576549215853444,-7.31028704427414,-0.731028704427414,-8.05001030968362,-0.805001030968362,-3.65366585389503,-0.365366585389503,-6.45005511373874,-0.645005511373874,-5.26202841012919,-0.526202841012919,-5.93402122127769,-0.593402122127769,-9.9950634960234,-0.999506349602341,-8.39045324798103,-0.839045324798103,-6.84867133422242,-0.684867133422242,-3.71605813553296,-0.371605813553296,-1.93730722509034,0.144091433583333,-5.47409729308613,0.0041940128598042,7.16054082907696,1.28889734923385,9.29731765213452,1.20865129477749,6.35811090303906,0.890135526425468,3.48721156422976,0.418465387707572,8.33345154885762,1.50002127879437,1.5172258574411,0.106205810020877,1.97351589720013,1.06569858448807,1.47272825068742,0.206181955096239,2.56685395563932,0.231016856007538,0.552390960754764,0.0883825537207622,4.81279058377396,0.0962558116754793,3.17054521822603,0.158527260911302,5.7020243,5.15019744376056,5.77434785026577,2.65754031555928,0.00573427954820184,5.06686257297197,-2.28997040380685,-2.02803200724842,-2.59652204649247,-1.06208169256034,-3.4710976754465,0.498141089942309,-0.157565156189301,0.57020243
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,4460.44166666667,23430.8333333333,55713.6666666667,1.3025,-8.04968033383723,-0.804968033383723,-5.46841137821943,-0.546841137821943,-6.27336606179992,-0.627336606179992,-7.3333846483402,-0.73333846483402,-3.3694466733388,-0.33694466733388,-6.30000184605215,-0.630000184605215,-5.25970619345549,-0.525970619345549,-5.82999006630449,-0.582999006630449,-9.9950634960234,-0.999506349602341,-7.0589295315939,-0.70589295315939,-5.30616378551792,-0.530616378551792,-3.70492449497238,-0.370492449497238,-1.90619199064078,0.148645353,-5.87621936888402,0.00280537117979865,7.12034994352032,1.28166298983366,9.1456020630957,1.18892826820244,6.85919888187206,0.960287843462088,3.47752173188203,0.417302607825843,7.74435542388099,1.39398397629858,0.61205085510942,0.0428435598576594,1.76222941757321,0.951603885489533,1.29488046132377,0.181283264585328,2.18689176051128,0.196820258446016,0.78206279225995,0.125130046761592,4.65519699662356,0.0931039399324711,3.30321510712374,0.165160755356187,15.19207832,5.22909306453311,5.87750713463347,3.55046625742226,0.283659277601742,4.54508921620361,-2.66221077178638,-1.53414380152117,-1.82935605846489,-1.21610035670672,-3.39538543379878,0.0143054967019703,-0.646363235121224,1.519207832
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,4699.99090909091,23606.9090909091,56772.2727272727,1.36909090909091,-7.56207417393242,-0.756207417393242,-5.32904231103802,-0.532904231103802,-5.84353149144623,-0.584353149144623,-6.818653886318,-0.6818653886318,-2.788852485017,-0.2788852485017,-6.56079370559337,-0.656079370559337,-5.21524332405692,-0.521524332405692,-6.07009766039626,-0.607009766039626,-9.58740486324279,-0.95874048632428,-6.88565407459188,-0.688565407459188,-5.08836399862278,-0.508836399862278,-3.81429767191213,-0.381429767191213,-1.90106962366793,0.149408722545455,-6.32516018118946,0.00179067952886374,7.2071761555298,1.29729170799536,9.19896970173341,1.19586606122534,6.94426189403183,0.972196665164456,3.52836999310485,0.423404399172582,7.98760181075811,1.43776832593646,1.22147755529006,0.0855034288703044,1.80816604217296,0.976409662773398,1.67990289069331,0.235186404697064,2.22355538848451,0.200119984963606,0.855867980205571,0.136938876832891,4.71168102536982,0.0942336205073963,3.33351391431702,0.166675695715851,14.54897049,5.35739586903185,5.53019927655397,3.14054997920994,-0.195762373230391,4.62127207890816,-2.24662518819032,-1.90933860242396,-1.9124045543936,-1.31691486518181,-3.1532038915974,0.399199973742821,-0.843956140158996,1.454897049
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,5048.06666666667,24161.1666666667,57379.9166666667,1.33166666666667,-8.29084580192085,-0.829084580192085,-5.68086854657574,-0.568086854657574,-6.33187873016318,-0.633187873016319,-7.68199332893768,-0.768199332893768,-3.2297553396733,-0.32297553396733,-6.38272853889038,-0.638272853889038,-5.26378642830863,-0.526378642830863,-6.17626125736826,-0.617626125736826,-9.51669230862211,-0.951669230862211,-7.08971179108709,-0.708971179108709,-5.40177644344823,-0.540177644344823,-3.81172253789213,-0.381172253789213,-1.90217678382253,0.14924339475,-5.5973669027682,0.00370761331731671,7.13540674874693,1.28437321477445,9.30078604194167,1.20910218545242,6.36872527705972,0.891621538788361,3.48330220724679,0.417996264869615,8.57982067862862,1.54436772215315,1.5178769442043,0.106251386094301,2.08938117606491,1.12826583507505,1.73419179924247,0.242786851893946,2.7368534137507,0.246316807237563,0.302135145037903,0.0483416232060645,4.89673725804654,0.0979347451609308,3.0456674700189,0.152283373500945,11.93101203,5.1817259272836,5.70459458413934,3.0930694240282,0.106801298731238,5.43047769056241,-1.79856366737097,-1.54516511566062,-1.64307650903033,-0.573806285219562,-4.07232034566027,0.651159996532476,-0.293320873986599,1.193101203
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,5181.87272727273,23974.9090909091,56141,1.31181818181818,-8.75279423794857,-0.875279423794857,-5.58365989709693,-0.558365989709693,-6.3157708484394,-0.63157708484394,-7.39478322746248,-0.739478322746248,-3.39918776492684,-0.339918776492685,-6.69351116889038,-0.669351116889038,-5.25395056314154,-0.525395056314154,-6.0932707809944,-0.60932707809944,-9.90805211903379,-0.99080521190338,-7.59403731975755,-0.759403731975755,-5.55891022152366,-0.555891022152366,-3.7880220256664,-0.37880220256664,-1.89802275846587,0.149864645090909,-5.49494502886707,0.00410748239768003,7.27820237516337,1.31007642752941,9.31404398633085,1.21082571822301,6.98247937557792,0.977547112580909,3.64651304598612,0.437581565518335,8.98887346231249,1.61799722321625,1.34978313427115,0.0944848193989802,2.00500504385593,1.0827027236822,1.66418815921039,0.232986342289455,2.52737348441677,0.22746361359751,0.796913362843487,0.127506138054958,4.90414411651811,0.0980828823303623,3.30090345580059,0.165045172790029,12.40622005,5.29133378802989,5.9834211686947,3.72319466624533,0.238483050911564,6.00581853370985,-1.70576123129052,-1.31120167167371,-1.65189931254564,-0.701971177765073,-2.7841961808911,1.34513335445401,-0.261630442280864,1.240622005
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,5467.83076923077,23488.7692307692,57193.5384615385,1.29538461538462,-8.11491140428001,-0.811491140428001,-5.6400928507721,-0.56400928507721,-6.36586669434555,-0.636586669434555,-7.05595413363011,-0.705595413363011,-2.50122808702711,-0.250122808702711,-5.85301823484867,-0.585301823484867,-5.2774716832838,-0.52774716832838,-6.12297773276501,-0.612297773276501,-9.28003653639268,-0.928003653639268,-7.02535215466856,-0.702535215466856,-5.65062730420592,-0.565062730420592,-3.80116236421615,-0.380116236421615,-1.8899078993637,0.151085723230769,-5.79790793305342,0.00303389517938546,7.31139024807374,1.31605024465327,9.24376986371577,1.20169008228305,6.66974747500247,0.933764646500346,3.52876565995794,0.423451879194953,8.78357210086302,1.58104297815534,1.19124981405071,0.0833874869835494,1.90187405541335,1.02701198992321,1.81994771099769,0.254792679539676,5.76713583251514,0.519042224926363,0.784967517941826,0.125594802870692,4.75966471583501,0.0951932943167002,3.25142286196306,0.162571143098153,11.60857847,5.43227056819862,5.24882306090417,1.98373812219192,-4.35020863876044,4.70970776842924,-2.85421076707662,-2.22948071069677,-2.43505746943136,1.95251052670222,-3.26660500458075,0.843286895783957,0.00610575786507363,1.160857847
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,5603.63333333333,24314.4166666667,59259.9166666667,1.32583333333333,-6.88456717196256,-0.688456717196256,-5.21985061372454,-0.521985061372454,-5.2688297970193,-0.526882979701931,-6.9283528433828,-0.69283528433828,-2.67217940372075,-0.267217940372076,-6.2836064397306,-0.62836064397306,-5.27135558646602,-0.527135558646602,-5.97271435240831,-0.597271435240831,-8.95077031569383,-0.895077031569383,-7.59082701969525,-0.759082701969525,-5.23688210653335,-0.523688210653335,-3.73345785031486,-0.373345785031486,-1.88843915877429,0.151307792,-5.87795684318642,0.00280050119071352,7.29736524939485,1.31352574489107,9.20812072157386,1.1970556938046,7.07419701789221,0.99038758250491,3.76291879234098,0.451550255080917,7.8687756137129,1.41637961046832,0.271789186182643,0.019025243032785,1.81093105546624,0.977902769951768,1.67569984483249,0.234597978276548,2.35837501209429,0.212253751088486,1.13153653374635,0.181045845399416,4.75760086088316,0.0951520172176631,3.38907519528394,0.169453759764197,14.63049159,5.38278040644978,5.86424465329126,3.70150094592123,0.423868909136892,4.61929835276603,-2.99852089815584,-1.62396604148482,-1.61460713989903,-1.00811306753467,-2.81214202189382,0.69321784506315,-0.585573186054909,1.463049159
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,5955.025,23448.0833333333,57685,1.2825,-6.8468232008157,-0.68468232008157,-5.10078669999221,-0.510078669999221,-5.2520762564161,-0.52520762564161,-6.55807456258991,-0.655807456258991,-2.60246549922176,-0.260246549922176,-6.24739261108456,-0.624739261108456,-5.26866836815235,-0.526866836815235,-5.9370529635646,-0.59370529635646,-9.9950634960234,-0.999506349602341,-7.16813007537449,-0.716813007537449,-5.0952992220931,-0.50952992220931,-3.74206777664853,-0.374206777664853,-1.88851077532961,0.151296956333333,-6.01716143761874,0.00243657615364441,7.51342610082884,1.35241669814919,9.24452051237576,1.20178766660885,6.94068865666193,0.97169641193267,3.80187072402062,0.456224486882475,7.43188055558281,1.33773850000491,-0.27579742745242,-0.0193058199216694,1.38484341751012,0.747815445455467,1.59609240902988,0.223452937264183,2.53436717889518,0.228093046100566,1.17527618998356,0.18804419039737,4.71491133574232,0.0942982267148464,3.67764586849646,0.183882293424823,16.49151474,5.79505190434194,4.90446777289703,2.63057236244925,-1.06418250003414,2.36878241911608,-5.18216160974756,-4.33499099926644,-3.09047968574172,-1.92943719229802,-3.40666263901124,1.20913268710477,0.406767601495255,1.649151474
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,6277.73636363636,23797.9090909091,57739.7272727273,1.30818181818182,-7.243754830141,-0.7243754830141,-5.22989243126953,-0.522989243126953,-5.45919765659984,-0.545919765659984,-6.86637856819246,-0.686637856819246,-2.9110955432906,-0.29110955432906,-6.85195067505345,-0.685195067505345,-5.18436989728037,-0.518436989728037,-5.87805831375815,-0.587805831375815,-9.9950634960234,-0.999506349602341,-6.74007561121743,-0.674007561121744,-5.22224935337833,-0.522224935337833,-3.80785327524117,-0.380785327524117,-1.89467132409802,0.150367749272727,-5.64462470168511,0.00353647547390178,6.9921604180155,1.25858887524279,9.19033913181177,1.19474408713553,6.38750041415377,0.894250057981529,3.51337189402488,0.421604627282986,6.79628974333337,1.22333215380001,-0.683275442894151,-0.0478292810025906,1.65819392306793,0.89542471845668,1.29664566309078,0.181530392832709,2.05509299739742,0.184958369765768,0.455441813138853,0.0728706901022165,4.72955552417744,0.0945911104835488,3.36065659030892,0.168032829515446,16.76312487,5.15272267084169,5.7170825262191,2.72245394927022,-0.165182291924347,3.27535650260802,-4.7784043187794,-2.03824713139494,-2.32624126687262,-1.95985021485675,-4.70745299819329,-0.0354750078744074,-0.512644169651994,1.676312487
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,6466.25,21934.1666666667,53001.0833333333,1.31916666666667,-8.1922536620864,-0.81922536620864,-5.6024094527841,-0.56024094527841,-6.61901041898524,-0.661901041898524,-7.36951764075871,-0.736951764075871,-3.7971742059933,-0.37971742059933,-6.47789567003585,-0.647789567003585,-5.35110825481887,-0.535110825481887,-6.17671484027508,-0.617671484027508,-9.9950634960234,-0.999506349602341,-7.13368940489793,-0.713368940489793,-5.2342411969496,-0.52342411969496,-3.78644021268995,-0.378644021268995,-1.92312399074786,0.146149678083333,-5.50235019585409,0.00407717798357642,7.03812140555832,1.2668618530005,9.09648095553632,1.18254252421972,6.55305290282316,0.917427406395243,3.4820222061718,0.417842664740616,6.89022478841716,1.24024046191509,-0.589451856364184,-0.0412616299454929,1.70196660913473,0.919061968932753,1.23461460292487,0.172846044409482,2.02147364675434,0.181932628207891,0.572905604668739,0.0916648967469982,4.55328669241463,0.0910657338482926,3.59165399177643,0.179582699588822,14.71041861,5.16391705309256,4.9160112483148,2.21175143770605,-0.806281117791586,3.01858994366666,-4.84085935550213,-1.9392318804153,-2.73145362730058,-1.9290726850827,-4.0107591772468,-1.18187516226518,-0.576618871299157,1.471041861
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,6808.05,22855.5,55153.1666666667,1.27416666666667,-7.73699574762222,-0.773699574762222,-5.4832839028027,-0.54832839028027,-6.31455685233163,-0.631455685233163,-6.95295455985967,-0.695295455985967,-3.44904622372164,-0.344904622372164,-7.0296102175386,-0.70296102175386,-5.28728954930585,-0.528728954930585,-6.22464492551512,-0.622464492551512,-9.11405092420583,-0.911405092420583,-6.77188094091457,-0.677188094091457,-5.00835113022975,-0.500835113022975,-3.82100838794081,-0.382100838794081,-1.9223298547467,0.146265786916667,-5.66507957068711,0.00346487217706028,6.95852263578876,1.25253407444198,9.31275444292594,1.21065807758037,6.31301429443663,0.883822001221129,3.51271160277656,0.421525392333187,6.93395194333401,1.24811134980012,-0.40539557452568,-0.0283776902167976,1.76862255060557,0.955056177327007,1.37441019356178,0.192417427098649,2.78152758133177,0.25033748231986,0.233294993032341,0.0373271988851746,5.03635558722253,0.100727111744451,3.09567936624214,0.154783968312107,14.23024007,5.04126415986152,5.92483218982466,2.89414500136219,-0.0347499832160917,3.42637655878763,-4.24192054282929,-1.97488029975618,-2.52840460901026,-0.880471513596987,-3.66980972277138,-1.9670184520151,-0.936673368643314,1.423024007
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,6937.85454545455,22854.4545454545,54721.8181818182,1.39545454545455,-7.66021781110209,-0.76602178111021,-5.25893315145421,-0.525893315145421,-6.04071327632841,-0.604071327632841,-7.06562996847263,-0.706562996847263,-3.47139369394067,-0.347139369394067,-6.4472573647679,-0.64472573647679,-5.24455525853827,-0.524455525853827,-6.14410040882882,-0.614410040882882,-9.9950634960234,-0.999506349602341,-6.4317066876177,-0.64317066876177,-5.01695772327732,-0.501695772327732,-3.83950455280009,-0.383950455280009,-1.92850935440192,0.145364724454545,-5.6343971581855,0.00357283032703789,7.22247937784267,1.30004628801168,9.48916174310286,1.23359102660337,6.5013556650594,0.910189793108316,3.82295649409586,0.458754779291503,6.84592333740466,1.23226620073284,-0.0649097847140313,-0.00454368492998219,2.09707898634028,1.13242265262375,1.97067551830199,0.275894572562279,2.34341271437847,0.210907144294062,0.410813487328683,0.0657301579725893,5.31691187563772,0.106338237512754,3.27074890624679,0.163537445312339,12.86272892,5.1624184936524,6.02355906568234,3.07571490896169,0.518554472518301,3.65899986367036,-3.6807102729229,-1.40752099655456,-1.88726340760236,-1.66476043432017,-5.70862970351152,-0.241748813288439,-0.551110568079084,1.286272892
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,7212.99166666667,23250.5833333333,55415.25,1.30833333333333,-7.83821845523647,-0.783821845523647,-4.97669553942223,-0.497669553942223,-6.05665242343169,-0.605665242343169,-6.96449856422993,-0.696449856422993,-3.29153781081457,-0.329153781081457,-6.77215804217374,-0.677215804217374,-5.33845046470229,-0.533845046470229,-6.17048419983531,-0.617048419983531,-9.64224118471894,-0.964224118471894,-6.87559576338421,-0.687559576338421,-5.61267015969015,-0.561267015969015,-3.84741607398191,-0.384741607398191,-1.92003116984422,0.146602392416667,-5.52815807266686,0.00397330080738038,7.55225777239036,1.35940639903026,9.30414278931411,1.20953856261083,7.1527779699516,1.00138891579322,3.89090061185946,0.466908073423135,7.2532055585205,1.30557700053369,-0.298283695589732,-0.0208798586912813,1.70170656675843,0.918921546049552,1.25021908184342,0.175030671458079,2.21619119917698,0.199457207925928,1.37323800261314,0.219718080418102,4.96316306416983,0.0992632612833967,3.45657467977531,0.172828733988766,13.34984985,5.82281280944484,5.97119959218986,3.77115553011659,0.531055341022738,3.68805031922659,-3.91827445508468,-1.67424711553606,-2.56735942935307,-1.36195946713734,-3.13582549079461,-1.01880401862677,-0.793736370451148,1.334984985
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,7429.425,22309.8333333333,53542.5,1.28833333333333,-8.2527266076441,-0.82527266076441,-5.10241645720715,-0.510241645720715,-6.48674553083594,-0.648674553083594,-7.14975954226702,-0.714975954226702,-3.24815443852525,-0.324815443852525,-6.30389337847304,-0.630389337847304,-5.25963667943184,-0.525963667943184,-6.04035225241198,-0.604035225241198,-9.9950634960234,-0.999506349602341,-7.91037091535305,-0.791037091535305,-5.11911013748869,-0.511911013748869,-3.78012872988404,-0.378012872988404,-1.91381706984474,0.14751623075,-5.7933452033879,0.00304776983911739,7.06708406297245,1.27207513133504,9.25670380353425,1.20337149445945,6.31305437389746,0.883827612345644,3.53920071598355,0.424704085918026,7.30895044585259,1.31561108025347,-0.533991538477868,-0.0373794076934507,1.70025159503903,0.918135861321075,1.05832936826573,0.148166111557203,2.08726275509497,0.187853647958547,0.422866026812417,0.0676585642899867,4.81243628217278,0.0962487256434556,3.09070982713526,0.154535491356763,12.87690544,5.19520239554435,5.64703482561731,2.88059989617199,-0.195303278296533,3.76411496733639,-3.90642455603197,-1.97462986620723,-2.55340555329722,-1.49040235040536,-3.83881854846423,0.365877060989356,-0.58266813018002,1.287690544
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,7841.69166666667,22427.9166666667,53799.0833333333,1.34083333333333,-7.38088006527939,-0.738088006527939,-5.04110286920673,-0.504110286920673,-5.69916008724111,-0.569916008724111,-6.56023298726613,-0.656023298726613,-3.65099741141648,-0.365099741141648,-6.98172361576852,-0.698172361576852,-5.24767405498524,-0.524767405498525,-6.26671461296773,-0.626671461296773,-9.9950634960234,-0.999506349602341,-7.0730391163873,-0.70730391163873,-4.92516719358904,-0.492516719358904,-3.75544200660432,-0.375544200660432,-1.91385917498645,0.147510019833333,-5.77634036847137,0.00310003986207934,7.41988028238864,1.33557845082996,9.22776885478899,1.19960995112257,7.13122226358616,0.998371116902063,4.06139446242766,0.48736733549132,7.10620331316176,1.27911659636912,-0.359421778751943,-0.025159524512636,1.79494252077352,0.969268961217702,1.44227066540468,0.201917893156655,2.25712582312177,0.20314132408096,1.41041001852313,0.225665602963702,4.82267964597497,0.0964535929194994,4.13518760660081,0.20675938033004,16.5338397,5.67381077134607,5.55427142795513,3.47129569752027,0.388821623182771,3.87759205047086,-3.57668047811684,-1.54234581694449,-2.03284340109678,-1.04349011689595,-2.77214010288449,0.573713316598522,0.408808574489926,1.65338397
