"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Kerguelen","KER3","CAT2.3B",67,83.3,84.4,83.8,83.8,0.5,1866.1,2262,2040,2050,198,0.02573,0.00265,23800,56723.3333333333,1.33833333333333,4.58333333333333,146.5,69.5833333333333,18.9166666666667,1319.75,75.9166666666667,227.333333333333,116.416666666667,0.181818181818182,12.0833333333333,138.833333333333,1059.5,44654.4166666667,6678.33333333333,6.69129457779766,1.90058052274845,0.149515824707194,-1.90058052274845,51332.75,595.795266849276,1129.15618803144,0.0878876693526596,8.10676858986964,29.9681649269839,12.2434274266447,16.9944286770873,212.05407757971,45.1048441932457,29.5183558711073,29.3302770446369,0.603022689155527,25.1340346337331,85.3642817931517,106.526565188732,992.625486304178,265.710140543937,0.148658149604992,0.0222629025276392,0.003335809214344,0.0222629025276397,1235.18619317825,85.24,14.76,0.74,88.98,4.45,51.44,4.45,4.1793,2.984,1.0636,0.157,0.12,0.004,0.0035,86.7
"Kerguelen","KER3","CAT2.3B",68,84.5,85.6,85.1,85.1,0.5,1966.2,2277,2075,2098,156,0.02787,0.00225,23430.8333333333,55713.6666666667,1.3025,13.4166666666667,183,81.9166666666667,28.0833333333333,1494.08333333333,79.75,225.416666666667,127.083333333333,0.181818181818182,36.3333333333333,215.166666666667,1067.25,43386.5833333333,6448.83333333333,6.72962037345325,1.90635532457674,0.14864535310971,-1.90635532457674,49835.4166666667,532.780328829696,1203.66873526001,0.0773569060206709,11.3093552049405,25.7081522266594,15.0179185903999,21.777629611947,154.245057874759,33.8529574376114,41.8687523607096,58.8116536586126,0.603022689155527,55.7140970137775,66.8265507024557,69.0679836366776,806.867507241693,154.061282572484,0.12709555288149,0.0188801271917925,0.00280537132557705,0.0188801271917917,911.214320496988,84.81,15.19,0.76,91.25,4.56,52.75,4.56,3.9915,2.8859,0.9368,0.1423,0.11,0.004,0.0034,85.4
"Kerguelen","KER3","CAT2.3B",69,85.8,86.9,86.3,86.3,0.5,2023.3,2312,2115,2143,144,0.02675,0.00197,23058.8333333333,55079.1666666667,1.36333333333333,12,201.833333333333,72.4166666666667,19.0833333333333,1768.5,73,228.083333333333,122.666666666667,0.181818181818182,43.9166666666667,149.166666666667,1045.33333333333,42808.9166666667,6342.83333333333,6.75495959603524,1.90972826493397,0.148200933502104,-1.90972826493397,49151.75,632.76547907985,1082.99071038854,0.0695875293599668,9.50597897975986,43.5239397726508,23.125972543022,12.1465171464037,431.202019728783,48.2248521370088,26.9762802656277,44.4017471673711,0.603022689155527,57.7509674587729,71.298136318029,82.8002342259899,970.166945177556,218.354521294378,0.235181480054227,0.0344955646401615,0.00506517832330752,0.0344955646401605,1064.39851772983,84.99,15.01,0.75,91.67,4.58,52.99,4.58,3.6289,2.6527,1.0247,0.1538,0.1201,0.0041,0.0035,85.5
"Kerguelen","KER3","CAT2.3B",70,87,88,87.5,87.5,0.5,2044.8,2392,2160,2187,174,0.0266,0.00226,23626.6363636364,56154.9090909091,1.38454545454545,7.27272727272727,166.181818181818,41.4545454545455,18.8181818181818,1610.90909090909,89.2727272727273,226.909090909091,141.545454545455,0.181818181818182,17.4545454545455,144.636363636364,1084.09090909091,44055.3636363636,6590.45454545455,6.68648055948321,1.89994279318964,0.149598672554318,-1.89994279318964,50645.8181818182,556.832698883116,1092.06340974739,0.127464790147212,11.602507565961,33.4329722932861,17.1660341160306,20.9371353428218,504.802427598254,55.0019834353106,32.6908383051109,44.1233807325858,0.603022689155527,34.87510182455,44.8358622695554,62.6218085740975,832.572432011446,163.789110527143,0.119856025544459,0.0178166063738529,0.00264939717482099,0.0178166063738529,954.297733223947,87.57,12.43,0.62,94.4,4.72,54.57,4.72,3.9741,2.9607,1.0122,0.1258,0.1,0.0033,0.0029,88
"Kerguelen","KER3","CAT2.3C",77,88,89,88.5,88.5,0.5,2060.5,2463,2199,2224,201,0.02774,0.00267,23868.1,56638.1,1.362,19,170.7,99.6,37,2246.2,50,226.3,85.4,0.4,28.1,184.1,990.2,43965.6,6413.2,6.85737307484909,1.92521648605303,0.145860035599834,-1.92521648605303,50378.8,246.961737927153,662.386166320926,0.0924722180501317,18.4210025061975,19.6358515645914,27.9053957347161,19.7989898732233,418.218124906131,39.765982112018,34.9763412100872,41.7244932064289,1.26491106406735,33.6961916740354,104.137142482615,72.9334552101358,627.062321907126,154.335709124982,0.105842240322573,0.0155154317223404,0.00227513967834227,0.0155154317223396,754.105621838804,86.58,13.42,0.67,95.45,4.77,55.18,4.77,3.299,2.6755,1.2681,0.1701,0.1465,0.0047,0.0045,95.7
"Kerguelen","KER3","CAT2.3C",78,89.2,90.2,89.7,89.7,0.5,2073.1,2567,2249,2268,247,0.01466,0.00168,23606.9090909091,56772.2727272727,1.36909090909091,22.1818181818182,210.090909090909,125.545454545455,47.2727272727273,2664.81818181818,60.9090909090909,235.545454545455,100.272727272727,1.18181818181818,43.9090909090909,267.272727272727,955.727272727273,43350.6363636364,6477,6.69391898023502,1.90113467987166,0.149408722617377,-1.90113467987166,49827.6363636364,337.845957366802,644.743839196481,0.0883690608136745,14.6343307453275,40.8030747504512,47.5023444397508,24.2696967805159,563.505247212804,50.6368532700336,32.2222396377522,41.347529331487,3.91964747951093,61.9507135478754,62.7313173926563,139.153936997191,352.625941396056,96.4520606311757,0.0797898899047871,0.0119526184625527,0.00179067939441205,0.0119526184625528,417.600352664428,85.45,14.55,0.73,92.59,4.63,53.52,4.63,3.4619,2.8456,1.2468,0.1814,0.1582,0.0027,0.0026,98.6
"Kerguelen","KER3","CAT2.3C",79,90.4,91.4,90.9,90.9,0.5,2122.4,2660,2341,2352,269,0.01217,0.00146,23358.6363636364,59475.2727272727,1.39909090909091,17.7272727272727,182.181818181818,108.818181818182,38.4545454545455,6804.90909090909,106.272727272727,227.818181818182,112.454545454545,0.181818181818182,32.9090909090909,194.727272727273,880.272727272727,42273.9090909091,6369.09090909091,6.64347109686652,1.89301472894936,0.150710814202604,-1.89301472894936,48643,318.464840359897,1792.30968813479,0.0915919805937775,14.6430250227944,29.0303915985237,56.2348969623279,19.3564647410814,2297.45069390163,51.4102925669382,18.1759081303696,41.7740676409747,0.603022689155527,58.284568361539,98.7968530967368,87.5043895002884,843.459596488825,205.576484329047,0.244862190915925,0.0369660602111624,0.00558790281861995,0.0369660602111633,882.048978231935,86.71,13.29,0.66,93.88,4.69,54.26,4.69,3.4619,2.8803,1.2864,0.171,0.1508,0.0021,0.0021,100.2
"Kerguelen","KER3","CAT2.3C",80,91.7,92.8,92.2,92.2,0.5,2159.9,2839,2449,2458,339,0.01174,0.00169,23576.0833333333,58638.3333333333,1.355,9,149.75,51.75,27,5837.08333333333,111.166666666667,215.416666666667,96.25,0.181818181818182,31,138.333333333333,906.083333333333,42879.75,6381.75,6.72291181367622,1.90522869785091,0.148831961337531,-1.90522869785091,49261.5,222.135281604101,1275.80308635444,0.0849063655392863,7.43456301827668,31.7235931703261,22.6198826457851,16.9812731078573,1604.97785078647,44.8772737247897,36.4827688675411,45.3453916672306,0.603022689155527,50.4164475327068,65.0570844906551,83.1137865528428,420.922606792616,166.774275866841,0.170282345434986,0.0252407428414694,0.00374354819671015,0.0252407428414693,496.237021813349,87.59,12.41,0.62,91.53,4.58,52.9,4.58,3.9915,3.3649,1.2049,0.1496,0.1336,0.0018,0.0018,103.7
"Kerguelen","KER3","CAT2.3C",81,93,94.1,93.6,93.6,0.5,2187.8,3118,2540,2571,465,0.01264,0.00236,23483.5,56611.75,1.36833333333333,8.33333333333333,156,60.25,29.4166666666667,2795.41666666667,69.8333333333333,226.75,110.666666666667,0.5,17.6666666666667,187.583333333333,1007.25,43432.3333333333,6418.16666666667,6.77085748289171,1.91242581222524,0.14775156752615,-1.91242581222524,49850.5,426.933782389558,1070.90591429533,0.0798673142079279,8.10536672192996,18.5374314195997,30.0276387834457,19.2139075261708,411.340261348267,39.3003199925287,39.6899918688006,51.0406849008858,1.73205080756888,27.4568532042328,85.8534251271352,106.186906400503,705.198532114872,207.26786942739,0.141814377115469,0.0210125847501597,0.0031147150292679,0.0210125847501597,882.575312264161,88.73,11.27,0.56,92.67,4.63,53.56,4.63,3.9915,3.4048,1.2378,0.1395,0.1259,0.0018,0.0019,109
"Kerguelen","KER3","CAT2.3C",82,94.3,95.4,94.9,94.9,0.5,2215.1,3401,2627,2676,593,0.01264,0.00287,23955.25,57756.9166666667,1.31,10.75,211.333333333333,76.0833333333333,29.25,2381.83333333333,48.0833333333333,241.833333333333,100.833333333333,0.181818181818182,62.8333333333333,175.083333333333,1013.25,44497.5,6708.08333333333,6.63739990149778,1.89236828957332,0.15076736696219,-1.89236828957332,51205.5833333333,312.593585986661,634.480955847639,0.0575246982529323,8.21445510836067,87.7178672929537,24.4520247658863,23.6340470892774,632.900801265431,36.5698791439903,38.5859921199234,42.4731644332006,0.603022689155527,81.2166948056341,98.5434452719236,75.7281321570788,516.993142208781,174.441163997979,0.184221250171936,0.0276945552259471,0.00416721504788842,0.0276945552259469,559.313127185858,88.26,11.74,0.59,94.21,4.71,54.46,4.71,4.1793,3.6109,1.201,0.141,0.1289,0.0018,0.002,114.1
"Kerguelen","KER3","CAT2.3C",83,95.7,96.8,96.2,96.2,0.5,2237.6,3671,2712,2781,717,0.01241,0.00327,24161.1666666667,57379.9166666667,1.33166666666667,10.6666666666667,152.25,79.3333333333333,20.0833333333333,1765.66666666667,75.5,231.166666666667,92.4166666666667,1.41666666666667,36.25,201.583333333333,987,44643.4166666667,6662.5,6.70421902109213,1.90245779260505,0.149243394772034,-1.90245779260505,51305.9166666667,260.0915340041,610.778706888083,0.0489588571861077,9.31600122305052,23.6417388992819,37.2664444076421,14.4124840665895,364.526176472052,28.3083668967964,44.8205174878513,50.5451343460536,4.90747728811182,54.7209865009428,79.6166477946705,104.088249271297,393.60650824565,164.987878342622,0.164981491513548,0.0247220014930491,0.00370761338147346,0.0247220014930502,452.799867156528,88.07,11.93,0.6,95.17,4.76,55.01,4.76,3.808,3.3206,1.1722,0.1399,0.1289,0.0017,0.0021,118.5
"Kerguelen","KER3","CAT2.3C",84,97,98,97.5,97.5,0.5,2257.6,3944,2794,2887,843,0.01193,0.00355,23993.8181818182,56774.7272727273,1.27727272727273,6.54545454545454,153.090909090909,45.0909090909091,25.8181818181818,1677.90909090909,57.7272727272727,219.727272727273,125.090909090909,2.18181818181818,43.9090909090909,142.727272727273,1010.27272727273,44455.6363636364,6733.09090909091,6.60472452299312,1.88758828763758,0.151466197382823,-1.88758828763758,51188.7272727273,115.879090591718,394.466751681074,0.106310009791262,10.0335799828739,20.0072714054393,17.8910846258942,20.7837348992821,209.657556289037,43.7449217831988,40.5711496240639,42.278728801738,5.77612641513639,59.9974241871341,85.9838251173916,123.856441826084,336.489011032239,125.013962856518,0.137987479319894,0.0207770468039624,0.00312951631107129,0.020777046803962,346.797085024973,88.16,11.84,0.59,95.45,4.77,55.18,4.77,3.8992,3.445,1.2493,0.1479,0.1381,0.0018,0.0022,123.1
"Kerguelen","KER3","CAT2.3C",85,98.3,99.3,98.8,98.8,0.5,2278,4197,2880,2992,960,0.01161,0.00378,23974.9090909091,56141,1.31181818181818,5.72727272727273,165.636363636364,79.6363636363636,26.7272727272727,1471.09090909091,54.1818181818182,230.363636363636,99.5454545454545,0.363636363636364,21,169.363636363636,997.636363636364,44076.6363636364,6605,6.67725949666323,1.89836487008434,0.149864645069621,-1.89836487008434,50681.6363636364,264.902040213153,338.45679192476,0.0928243698409186,9.47724547630702,16.8301677191449,19.9513043547169,21.0337391306962,232.597701856856,42.9041214379649,37.0763340347255,38.351958584572,1.20604537831105,35.276054201115,128.75113415211,98.5091597033217,326.505213657385,165.734124428254,0.183544909670823,0.0274484845163415,0.00410748225229386,0.0274484845163409,339.075588247598,87.59,12.41,0.62,95.19,4.76,55.02,4.76,3.299,2.9394,1.4378,0.1784,0.1679,0.0021,0.0026,126.7
"Kerguelen","KER3","CAT2.3C",86,99.5,100.6,100.1,100.1,0.5,2306.5,4461,2973,3102,1077,0.0078,0.00275,24152.3333333333,59864.3333333333,1.41333333333333,7.83333333333333,136.5,49.5833333333333,23.25,5415.08333333333,90.0833333333333,234,115.583333333333,0.181818181818182,26.9166666666667,125.166666666667,966.666666666667,43984.0833333333,6499.41666666667,6.77023682125872,1.91235380393526,0.147759057102639,-1.91235380393526,50483.5,185.291089582818,2107.22114873996,0.0651338947278929,6.4643544757291,26.4798379561095,23.742781997266,16.2823105351678,2604.73127067347,51.1423296183101,20.4228036540263,68.8271330394071,0.603022689155527,37.3033226239685,82.0086839452033,103.411212099457,589.68457798653,172.073693691413,0.135303865543555,0.0199202835310025,0.00293395303250305,0.0199202835310026,717.977525604198,87.53,12.47,0.62,93.85,4.69,54.25,4.69,4.2749,3.8666,1.224,0.1527,0.1457,0.0012,0.0016,130.7
"Kerguelen","KER3","CAT2.3C",87,100.8,101.9,101.4,101.4,0.5,2441.6,4571,3156,3273,1064,0.0078,0.00258,23971.75,60036.0833333333,1.42916666666667,15.3333333333333,148.916666666667,68.6666666666667,27.1666666666667,5923.41666666667,84.25,224.916666666667,98.6666666666667,0.181818181818182,33.5833333333333,135.5,931.583333333333,43578.4166666667,6480.33333333333,6.72696925348378,1.90592652792419,0.14871410986687,-1.90592652792418,50058.75,214.615988983283,1240.90747280392,0.104050541332158,11.5312487168432,20.3981208284816,29.0402020194993,16.541041702567,1552.12121470957,48.7892033511141,22.7893848228964,53.2427260645797,0.603022689155527,50.9606948955999,85.0213876835492,123.276082125619,446.583486714478,130.385674989334,0.14030141394552,0.0207630820931843,0.00307366680195694,0.0207630820931841,487.976550293519,87.26,12.74,0.64,92.81,4.64,53.64,4.64,3.6289,3.3059,1.2745,0.1624,0.1561,0.0013,0.0016,129.2
"Kerguelen","KER3","CAT2.3C",88,102.2,103.3,102.7,102.7,0.5,2513.2,4678,3380,3444,1082,0.00737,0.00236,23635.1666666667,56859.3333333333,1.31666666666667,16.1666666666667,174.666666666667,111.083333333333,27.5833333333333,3360,71.9166666666667,226.083333333333,111.75,0.181818181818182,17.75,188.25,911.416666666667,43010.5833333333,6445.91666666667,6.675499076104,1.89821043646635,0.149872052701436,-1.89821043646635,49456.5,111.696694289274,880.235643381241,0.0621337755219016,12.5033328890074,24.3360313987804,32.3628809070834,17.3438924714323,951.678421622461,44.4960842676242,21.1937312058128,40.6786184622831,0.603022689155527,28.0814561911982,77.7889043267974,66.9945158316347,315.392240157419,147.423606308385,0.149571993248812,0.0226581767427922,0.00343539510518161,0.0226581767427927,367.899813437399,86.93,13.07,0.65,95.8,4.79,55.37,4.79,4.5679,4.2299,1.1924,0.1558,0.1521,0.0011,0.0015,129.6
"Kerguelen","KER3","CAT2.3C",89,103.5,104.7,104.1,104.1,0.6,2552.8,4766,3631,3627,1107,0.00765,0.00238,23488.7692307692,57193.5384615385,1.29538461538462,12.3076923076923,153.384615384615,74.3076923076923,37.1538461538462,3526.23076923077,123.615384615385,220.461538461538,94.6923076923077,2.23076923076923,37.3846153846154,151.769230769231,964.923076923077,43168,6521.30769230769,6.62120711284203,1.89009319522295,0.151085723286847,-1.89009319522295,49689.3076923077,234.310390239867,1219.53772767831,0.0621309617683198,10.9573766278294,26.8748285623631,30.2059172331753,22.6820272236491,1379.79842451993,62.171186334639,36.5162415568182,34.349635163964,8.04315284526582,49.0824789878195,73.5743998119747,98.2169889737866,689.070872020191,131.406103749271,0.13210394620025,0.020015496239239,0.00303389522262651,0.0200154962392393,752.239477007974,88.39,11.61,0.58,96.43,4.82,55.74,4.82,4.7755,4.4699,1.0887,0.1264,0.1246,0.001,0.0013,129.7
"Kerguelen","KER3","CAT2.3C",90,104.9,105.9,105.4,105.4,0.5,2595.9,4826,3856,3798,1115,0.0075,0.00224,23775.4545454545,58025,1.29727272727273,23.1818181818182,200.454545454545,129.818181818182,29.0909090909091,2997.18181818182,99.1818181818182,220.272727272727,136.090909090909,0.181818181818182,73.3636363636364,228.636363636364,993.363636363636,43784,6658.63636363636,6.57762051599738,1.88348817559631,0.152087149334563,-1.88348817559631,50442.6363636364,218.344848181203,983.181163367159,0.0774714023483387,28.1382948375277,29.5714850366485,41.060487531977,16.440526423777,468.313744872349,49.6322842146484,33.5681125745577,51.765731030199,0.603022689155527,67.7086002325742,105.546456811465,112.165300095237,553.317811027261,141.973429012103,0.132050415317716,0.0202146224466177,0.00309604771878311,0.020214622446618,621.228504292466,85.48,14.52,0.73,94.29,4.71,54.5,4.72,3.4619,3.2611,1.3136,0.1908,0.1892,0.0014,0.0018,129
"Kerguelen","KER3","CAT2.3C",91,106.1,107.2,106.7,106.7,0.5,2639.8,4920,4030,3969,1140,0.00809,0.00237,24314.4166666667,59259.9166666667,1.32583333333333,45.6666666666667,240.916666666667,229.583333333333,43.5833333333333,3079,83.1666666666667,228.583333333333,113.333333333333,4.25,21.25,236.75,1065.08333333333,44531,6737.41666666667,6.61110833715622,1.88859554324678,0.15130779206191,-1.88859554324678,51268.4166666667,203.151290839357,818.106734349424,0.0634548276454609,19.1232050058815,20.2415339579217,59.8641770758581,13.9769832441075,478.593013663251,36.0651766902225,34.0840094027932,39.1113406788488,8.37881527750466,32.6973031971084,127.444907883581,84.6795653500819,374.800795574978,108.828019731997,0.121644858083917,0.0184536817696884,0.00280050129699027,0.0184536817696891,386.546823773908,85.37,14.63,0.73,94.83,4.74,54.81,4.74,4.0849,3.8949,1.3941,0.204,0.2047,0.0016,0.0021,129.6
"Kerguelen","KER3","CAT2.3C",92,107.4,108.6,108,108,0.6,2684.7,5201,4181,4139,1258,0.00724,0.00224,24196.8461538462,60111.8461538462,1.34923076923077,42.6153846153846,269.538461538462,253.384615384615,46.6153846153846,4895.46153846154,139.461538461538,239.384615384615,124.384615384615,1.84615384615385,23.1538461538461,176.769230769231,1054.46153846154,43781.7692307692,6656.15384615385,6.58010088076312,1.88385321608693,0.152032916544883,-1.88385321608693,50437.9230769231,210.845064029588,880.574040626704,0.13450288339298,11.8781203727586,64.2036024230928,80.7955634730217,19.5087094291176,1429.56115733609,50.9257881376017,35.1722865846073,33.3105050035232,6.65640235470275,38.0303522506391,56.968052225427,86.2183423878154,1161.7012778569,218.187551643781,0.13654941025936,0.0206036366642195,0.00311012582848771,0.02060363666422,1340.09772414418,84.86,15.14,0.76,94.77,4.74,54.78,4.74,3.768,3.6173,1.1593,0.1755,0.1772,0.0013,0.0017,132
"Kerguelen","KER3","CAT2.3C",93,108.9,109.9,109.4,109.4,0.5,2720.1,5540,4352,4323,1410,0.01005,0.00332,23462,57205.3636363636,1.42363636363636,40.1818181818182,227.727272727273,204.363636363636,48.5454545454545,4527.36363636364,136.636363636364,230.909090909091,146.090909090909,0.818181818181818,24.7272727272727,210.818181818182,955.818181818182,41893.9090909091,6325.54545454545,6.62588084294356,1.8907833104539,0.15098350622538,-1.8907833104539,48219.4545454545,336.490713096216,767.28485880112,0.086171077197947,16.3879112873983,24.4011922212457,32.5492633627022,17.2415987446851,541.475257556109,46.9771704709271,42.9358930161108,41.4595092721912,2.71360210119987,34.8800542118011,89.7951203371522,129.133123699397,595.959806454337,169.949618202786,0.139473105656756,0.0209407362424781,0.00314537844306996,0.020940736242478,717.845855826495,85.53,14.47,0.72,97.14,4.86,56.15,4.86,3.4619,3.3649,1.4817,0.2145,0.2192,0.0022,0.0029,135.3
"Kerguelen","KER3","CAT2.3C",94,110.1,111.2,110.7,110.7,0.5,2770.2,5707,4451,4451,1468,0.01474,0.00494,23486.1666666667,57534.5833333333,1.32833333333333,36.1666666666667,228.916666666667,193.75,36.6666666666667,4155.5,94.5833333333333,203.333333333333,112.166666666667,3.41666666666667,23.8333333333333,154,1031.5,42589.3333333333,6474.5,6.58000839716144,1.88390428863905,0.152015593621987,-1.88390428863905,49063.8333333333,320.009895680326,849.444038322963,0.0703023772174472,10.6500818036409,31.4077533373046,37.0064490694159,19.6484250274826,1116.16408862106,41.4278306397421,22.7089623210082,48.598229173375,8.11797481835927,36.6353861062159,107.460775084764,109.355550218708,1075.06332442101,206.087139557298,0.111395757565031,0.0169657473573581,0.0025847381094877,0.0169657473573581,1253.78168560221,86.1,13.9,0.69,92.36,4.62,53.39,4.62,4.1793,4.1125,1.1984,0.1666,0.1722,0.0025,0.0034,136.9
"Kerguelen","KER3","CAT2.3C",95,111.4,112.5,112,112,0.5,2835.9,5729,4544,4541,1447,0.01474,0.00477,23668.25,58306.75,1.32666666666667,48.8333333333333,282.75,283.416666666667,53.9166666666667,3237.91666666667,75.0833333333333,225.5,110.166666666667,4.91666666666667,23.25,280.416666666667,1034.41666666667,43536.9166666667,6592.75,6.60636041836338,1.88781996862996,0.151433778755278,-1.88781996862996,50129.6666666667,90.6222178256324,575.436138941586,0.119189179903465,18.624682222223,33.0320092692472,47.2564730214205,20.6285694799198,303.44250865791,34.4580333246989,33.4133887155216,47.2013738885819,12.4860528251131,37.0776212829248,113.124596098392,96.2869370289877,312.960484968175,139.688696100228,0.142315877164407,0.0215588667303637,0.00326679919950651,0.021558866730363,357.339750055458,84.65,15.35,0.77,95.04,4.75,54.94,4.75,3.6289,3.5962,1.3624,0.2091,0.2177,0.0031,0.0042,136.5
"Kerguelen","KER3","CAT2.3C",96,112.8,113.9,113.3,113.3,0.5,2900.5,5756,4674,4631,1428,0.01477,0.00462,23448.0833333333,57685,1.2825,45.6666666666667,262.083333333333,225,60.9166666666667,3184.58333333333,83.3333333333333,221.916666666667,113.833333333333,0.181818181818182,32.25,264.083333333333,1021.16666666667,43069.6666666667,6516.66666666667,6.61108837467717,1.88862957030619,0.151296956307064,-1.88862957030619,49586.3333333333,158.878717799764,840.579345667996,0.0753325958665968,14.7051835841116,54.8128358114864,71.3620729417627,23.8954477723776,776.838050085477,40.2115617325378,35.5002134009804,58.2640280936443,0.603022689155527,43.024570147343,85.1025673507972,105.133537018692,471.007881295445,145.725353963814,0.106375836740557,0.0160970714749945,0.00243657616145841,0.0160970714749952,586.589888226602,83.51,16.49,0.82,93.18,4.66,53.86,4.66,3.454,3.454,1.1883,0.196,0.2058,0.0029,0.0039,136.3
"Kerguelen","KER3","CAT2.3C",97,114.1,115,114.5,114.5,0.5,2962.2,5782,4797,4714,1410,0.01417,0.00429,23663.6,57214.7,1.298,33.4,233.7,184.3,40.8,2500,65.7,206.7,110.2,0.181818181818182,11.7,246.5,1003.2,43530.8,6530.9,6.66691628597505,1.89705508941807,0.150025112752326,-1.89705508941807,50061.7,225.726579934417,832.462885392229,0.0545282801244761,11.6638091738696,30.1663904223079,56.4801833487738,23.7102884372539,529.863714133696,46.530873860505,32.2939622839936,38.1860940366749,0.603022689155527,27.439023306233,78.9349239704595,104.039308810554,448.929789115799,130.744407146157,0.100455433927949,0.0150867840089117,0.00226621602302449,0.0150867840089108,545.438467860695,84.79,15.21,0.76,96.12,4.81,55.56,4.81,2.6865,2.7106,1.4807,0.2252,0.2385,0.0032,0.0043,136.2
"Kerguelen","KER3","CAT2.3C",98,115.2,116.2,115.7,115.7,0.5,3022.7,5808,4909,4798,1393,0.01363,0.00402,23472.4545454545,59740.7272727273,1.34,49.0909090909091,271.818181818182,271.545454545455,60.6363636363636,5675,118,227.727272727273,66.7272727272727,11.1818181818182,39.5454545454545,267.545454545455,1003.90909090909,42593.2727272727,6470.72727272727,6.58358253978299,1.88446824018601,0.151926697287496,-1.88446824018601,49064,354.316063320974,2363.66922774356,0.0854400374531753,17.0026735865542,41.1140321102618,44.9185120776805,14.3406605654881,2011.6179557759,62.7933117457584,27.5430241952147,51.503574456713,17.5260844561367,48.3990984138416,75.0791097927561,89.4667027954585,632.84612520092,121.906596137445,0.102658821545986,0.0156244698355362,0.00237848613847098,0.0156244698355352,711.29136083605,84.45,15.55,0.78,96.95,4.85,56.04,4.85,3.14,3.2028,1.4188,0.2206,0.2361,0.003,0.0041,136.5
"Kerguelen","KER3","CAT2.3C",99,116.5,117.5,117,117,0.5,3092.5,5848,5031,4888,1378,0.01477,0.00423,24107.1818181818,60554.2727272727,1.31272727272727,45.4545454545455,242.818181818182,221.727272727273,62.3636363636364,4522,65.6363636363636,221.818181818182,116.272727272727,0.181818181818182,31.5454545454545,254.545454545455,1066.18181818182,44230.9090909091,6574.09090909091,6.72885456883863,1.90631155329176,0.148641310815131,-1.90631155329176,50805,117.873506931641,1130.66450292818,0.0848635268052076,15.3190315383423,33.2289577983366,32.4101555352359,20.1954090192436,1308.74214419801,40.1155150216789,28.3613052655134,49.6731132688317,0.603022689155527,49.2043974383665,115.174965714224,128.47164526215,323.640681789374,67.510672556944,0.0969720592377996,0.0142939954661178,0.00210746499463355,0.0142939954661185,310.511191424721,83.9,16.1,0.8,95,4.75,54.91,4.75,3.9741,4.1132,1.2375,0.1992,0.2162,0.0029,0.004,137.1
"Kerguelen","KER3","CAT2.3C",100,117.7,118.7,118.2,118.2,0.5,3156.4,5894,5136,4971,1369,0.01477,0.00413,23965.5454545455,58884.1818181818,1.29727272727273,39,223.727272727273,235.636363636364,49.0909090909091,2930.18181818182,56.9090909090909,236.090909090909,90.6363636363636,1.36363636363636,17.2727272727273,233.545454545455,1010.36363636364,43979.7272727273,6737.09090909091,6.53070730884125,1.87631963657495,0.153182063547578,-1.87631963657495,50716.8181818182,173.668283596265,932.632812867081,0.0688608610301831,9.79795897113271,29.9135116931828,74.3683705983568,27.7505118707909,613.672684446981,38.0931871742298,23.918421960717,33.5507756311914,4.52267016866645,23.4225998091199,78.2411191591271,80.4005879670948,306.275395978551,153.178624191141,0.136920450223359,0.0206359303888853,0.00311141324491908,0.0206359303888858,404.684523593828,82.9,17.1,0.86,96.43,4.82,55.74,4.82,3.062,3.1829,1.2812,0.2191,0.2387,0.0032,0.0044,136.9
"Kerguelen","KER3","CAT2.3C",101,118.9,119.9,119.4,119.4,0.5,3221.3,5949,5218,5055,1364,0.01215,0.00333,23797.9090909091,57739.7272727273,1.30818181818182,31.0909090909091,234.090909090909,186.363636363636,45.6363636363636,2381.90909090909,46.0909090909091,244.909090909091,121.909090909091,0.181818181818182,50.9090909090909,235.636363636364,970.090909090909,43717.7272727273,6573.09090909091,6.65370727902854,1.89492273593515,0.150367749180928,-1.89492273593515,50290.8181818182,167.1905825969,1025.94152766219,0.0911940986926437,17.0144323763947,14.6250097125065,44.978378644128,12.901726452477,405.897389630792,26.9757466827317,42.432191895905,64.8528404088125,0.603022689155527,54.2557914797205,73.2861142744964,75.7105732978618,509.945112911006,142.837288230668,0.156522366567385,0.0235191694839726,0.00353647538534926,0.0235191694839715,545.243398526166,83.24,16.76,0.84,99.11,4.96,57.29,4.96,3.3799,3.554,1.3786,0.2311,0.2545,0.0028,0.0039,137.6
