"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14122",1.5,8.5,8.5,386.5,6.31,1,TRUE,22373,53530,1.46,0.00103102671078502,0.00280535174794994,0.00131875509519014,0.000983071980050832,0.0375005994341342,0,0,0.0047714957080516,0.0223708818874982,1,0.149618759890663,6.68365384615385,0.149618759890663,47946
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14123",1.6,8.6,8.6,391.8,6.33,1,TRUE,22648,54345,1.34,0.000639810426540284,0.00199052132701422,0.00028436018957346,0.0012085308056872,0.0378909952606635,0.00033175355450237,0.00502369668246445,0.00208530805687204,0.0245023696682464,1,0.150947867298578,6.62480376766091,0.150947867298578,48570
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14124",1.7,8.7,8.7,397.2,6.35,1,TRUE,22328,53445,1.23,0,0.00197252892641505,0.000192441846479517,0.00064949123186837,0.0413509417622862,0,0.00064949123186837,0.00149142431021626,0.0229968006543023,1,0.150152750715643,6.65988465235501,0.150152750715643,47813
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14125",1.8,8.8,8.8,402.6,6.38,1,TRUE,22119,53657,1.33,0.000523186682520809,0.00197384066587396,0.00161712247324614,0.000998810939357907,0.0354340071343638,0,0.00145065398335315,0.0016884661117717,0.024423305588585,1,0.144399524375743,6.92523056653491,0.144399524375743,48122
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14126",1.9,8.9,8.9,407.7,6.4,1,TRUE,22356,53293,1.31,0.000119789171058936,0.00249161475802587,0.00148538572113081,0.000287494010541447,0.0412553905126977,0,0.00105414470531864,0.000982271202683277,0.0247963584091998,1,0.145424053665549,6.87644151565074,0.145424053665549,47810
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14127",2,9,9,413.2,6.42,1,TRUE,21752,51597,1.26,0.000122862197758994,0.00152349125221152,0.000860035384312955,0.000491448791035974,0.0310841360330254,0.000122862197758994,0,0.00142520149400432,0.022090623157067,1,0.148245527816002,6.74556605337311,0.148245527816002,46729
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14128",2.1,9.1,9.1,418.6,6.43,1,TRUE,21429,51194,1.21,0.000394749827296951,0.00167768676601204,0.000937530839830258,0.000123359321030297,0.0264729102931017,0,0.000715484061975723,0,0.0237096615020231,1,0.14694562321129,6.80523841504365,0.14694562321129,46488
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14129",2.2,9.2,9.2,424.2,6.44,1,TRUE,21279,51287,1.39,0.000623425849729433,0.0020947108550909,0.000573551781751079,0.000573551781751079,0.029949377821002,0,0.00139647390339393,0.000972544325577916,0.0292012668013267,1,0.151068551906436,6.61951138989766,0.151068551906436,46159
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14130",2.3,9.3,9.3,429.4,6.46,1,TRUE,21762,52418,1.19,0.000312906176286526,0.00202185529292832,0.000385115293891109,0.000144418235209166,0.0263803976315409,0,0.00142011264622346,0.00361045588022914,0.0233476146921485,1,0.143070331680547,6.98956931359354,0.143070331680547,47490
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14131",2.4,9.4,9.4,434.8,6.47,1,TRUE,22040,52571,1.31,0.000631619862015353,0.00179768729958216,0.000801671363327179,0.000655912933631328,0.0300991157321932,0,0,0,0.0226168496744728,1,0.155208434554465,6.44294881828142,0.155208434554465,47553
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14132",2.5,9.5,9.5,440,6.48,1,TRUE,21992,52560,1.2,0.000705630444303859,0.00228721592291596,0.000437977517154119,0.000486641685726799,0.0391016594481483,0,0.0013382646357487,0,0.0230911479877366,1,0.152221519295343,6.56937340153453,0.152221519295343,47354
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14133",2.6,9.6,9.6,445.4,6.48,1,TRUE,21490,52382,1.29,0.000560825144473434,0.00229206798176099,0,0.000707127356075199,0.0409646192484943,0.000170685913535393,0.00251152129916364,0,0.019775182268172,1,0.149740313574407,6.67822830157955,0.149740313574407,47152
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14134",2.7,9.7,9.7,450.8,6.49,1,TRUE,21188,52040,1.36,0.000516592457750117,0.00260756192959583,0.000787188507047797,0,0.0364074684509606,0,0.000959385992964503,0.00241076480283388,0.0196305133945044,1,0.146712258001033,6.81606304493628,0.146712258001033,46615
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14135",2.8,9.8,9.8,456.3,6.5,1,TRUE,22248,53459,1.29,0.00104427228792773,0.00276853583311072,0.0010199868858829,0.00029142482453797,0.0492022245428273,0.000267139422493139,0,0.00471136799669719,0.0218082910362581,1,0.151638050367924,6.59465086483024,0.151638050367924,47421
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14136",2.9,9.9,9.9,461.7,6.52,1,TRUE,22707,55202,1.25,0.000518733347480606,0.00308882129636179,0.000966730329395676,0.000377260616349532,0.0481950437386527,0,0,0.00183914550470397,0.023390158213671,1,0.151045719270944,6.62051201998127,0.151045719270944,48817
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14137",3,10,10,467.2,6.52,1,TRUE,22387,53693,1.34,0.00041183168196904,0.0020833838029022,0.00196225683761719,0.00155042515564815,0.0447927517623973,0.000145352358342014,0,0.00169577751399016,0.0253155357445675,1,0.143050946001599,6.99051651143099,0.143050946001599,47184
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14138",3.1,10.1,10.1,472.5,6.53,1,TRUE,21712,52335,1.23,0.000660146699266504,0.00166259168704156,0.00105134474327628,0.000464547677261614,0.0332273838630807,0.00134474327628362,0.00198044009779951,0,0.0240342298288509,1,0.143007334963325,6.99264831595144,0.143007334963325,46749
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14139",3.2,10.2,10.2,477.9,6.54,1,TRUE,21538,51548,1.19,0.000790006418802153,0.00217251765170592,0.000962820322915124,0.000567817113514047,0.0338221498049672,0,0.000913444921739989,0.000419690909988644,0.0251320791981435,1,0.147385572507777,6.78492462311558,0.147385572507777,46476
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14140",3.3,10.3,10.3,483.2,6.55,1,TRUE,21337,51072,1.3,0.000272398593432718,0.00178297261155961,0.000445743152889901,0,0.0307810410578971,0,0.00188202664553514,0.000198108067951067,0.0244663463919568,1,0.147392402555594,6.78461021505376,0.147392402555594,46334
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14141",3.4,10.4,10.4,488.4,6.56,1,TRUE,21465,51928,1.17,0.000464797690689368,0.00151670825382847,0.000171241254464504,0.000318019472576936,0.031581779930525,0,0,0.00464797690689368,0.0260531337149567,1,0.145824159694701,6.85757423251132,0.145824159694701,46839
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14142",3.5,10.5,10.5,493.8,6.55,1,TRUE,21678,51535,1.29,0.000689587232784947,0.00197024923652842,0.00098512461826421,0,0.0309575411289528,0,0.00115752142646045,0,0.0249975371884543,1,0.146685055659541,6.81732706514439,0.146685055659541,46560
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14143",3.6,10.6,10.6,499,6.54,1,TRUE,22058,52967,1.37,0.000648913670447991,0.00206691020957508,0.000721015189386656,0.000961353585848875,0.0329744279946164,0,0,9.61353585848875e-05,0.020260526821765,1,0.147952316862142,6.75893437296946,0.147952316862142,47764
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14144",3.7,10.7,10.7,504.3,6.54,1,TRUE,22148,53504,1.31,0.000431923981379277,0.00170370014877382,0.0010558141767049,0.000887843739501848,0.0391851034217978,0,0.001391755051111,0,0.0203724144550559,1,0.147286077650334,6.78950798305637,0.147286077650334,47812
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14145",3.8,10.8,10.8,510,6.54,1,TRUE,21634,52240,1.18,0.000562086072484665,0.00149075001832889,0.000953102470734866,0,0.0359001930643466,0,0.0038368484078301,0.00276155331264205,0.0229477748723087,1,0.150125858403187,6.66107764935699,0.150125858403187,47062
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14146",3.9,10.9,10.9,515.2,6.53,1,TRUE,21903,52359,1.37,0,0.00183832540810824,0.000245110054414432,0,0.0460316682190303,0,0.000122555027207216,0.00176479239178391,0.0218883278592088,1,0.14520319623511,6.88690074274139,0.14520319623511,46722
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14147",4,11,11,520.4,6.53,1,TRUE,21985,53745,1.37,0.000409155455004934,0.002166117114732,0.000842378877951335,0.000770174974126934,0.0503020529976654,0.000649835134419601,0,0,0.0243567835567643,1,0.145924089629113,6.85287811314531,0.145924089629113,47612
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14148",4.1,11.1,11.1,525.2,6.51,1,TRUE,22112,54224,1.38,0.000191561706814808,0.00138882237440736,0.00107753460083329,0.000766246827259231,0.0528710310808869,0,0.00181983621474067,0.000311287773574063,0.0224366649106844,1,0.148795555768402,6.72063083360155,0.148795555768402,47976
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14149",4.2,11.2,11.2,530.5,6.51,1,TRUE,22335,54328,1.26,0.000505293551491819,0.00182868142444658,0.00163618864292589,0.00115495668912416,0.0539942252165544,0,0.00235803657362849,0.00317613089509143,0.019995187680462,1,0.151948989412897,6.58115597783056,0.151948989412897,47875
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14150",4.3,11.3,11.3,536.2,6.51,1,TRUE,22163,53955,1.5,0.000458140432098765,0.00149498456790123,0.0013744212962963,0.000602816358024691,0.0632957175925926,0,0.000361689814814815,0,0.023341049382716,1,0.142795138888889,7.00303951367781,0.142795138888889,47394
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14151",4.4,11.4,11.4,541.3,6.52,1,TRUE,21639,53042,1.41,0.000296992946417523,0.00158396238089345,0.00160871179309491,0.00101472590025987,0.0648929587922287,0,0.000420740007424824,0,0.02457616631605,1,0.153495854473456,6.51483392454047,0.153495854473456,46607
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14152",4.5,11.5,11.5,546.9,6.53,1,TRUE,21331,54262,1.14,0.00115663836594069,0.00164882490463886,0.00228866740494647,0.0014765596160945,0.0786021902300972,0,0,0.0020671834625323,0.026036667897133,1,0.152405561707887,6.56144033586307,0.152405561707887,46828
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14153",4.6,11.6,11.6,552.3,6.53,1,TRUE,21644,54183,1.28,0.000542205791743685,0.00229205175600739,0.00157732593961799,0.000862600123228589,0.0864818237831177,0,0.00308071472581639,0.00325323475046211,0.0252125693160813,1,0.148983364140481,6.712158808933,0.148983364140481,46620
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14154",4.7,11.7,11.7,558,6.52,1,TRUE,22350,54778,1.21,0.00072386835247563,0.00308850497056269,0.00212334716726185,0.000554965736897983,0.0705771643663739,0,0.00178554193610655,0.00221986294759193,0.0237670109062832,1,0.148296496477174,6.74324764074195,0.148296496477174,47590
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14155",4.8,11.8,11.8,563.2,6.5,1,TRUE,22652,55547,1.29,0.000190068899976241,0.00220955096222381,0.00175813732478023,0.00123544784984557,0.0629365645046329,0.00121168923734854,0,0.00334996436208125,0.0252791636968401,1,0.149322879543835,6.69689737470167,0.149322879543835,48375
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14156",4.9,11.9,11.9,568.5,6.49,1,TRUE,22376,54447,1.23,0.000406912729187611,0.00234573220355211,0.00134041840202978,0.00110105797309589,0.053736416295658,0.000287232514720666,0.00373402269136866,0.00234573220355211,0.0231700895208004,1,0.142730623773278,7.00620493040416,0.142730623773278,47741
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14157",5,12,12,573.8,6.49,1,TRUE,21661,52206,1.33,0.00066594317284925,0.00194850039463299,0.0014552091554854,0.00064127861089187,0.0505870165745856,0,0,0,0.0235299921073402,1,0.145964877663773,6.85096316323082,0.145964877663773,46462
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14158",5.1,12.1,12.1,579.2,6.48,1,TRUE,21492,52419,1.47,0.000838305636372602,0.00160264312835939,0,0.000246560481286059,0.0446274471127768,0,0.000493120962572119,0.00212042013906011,0.0239903348291336,1,0.148577346022979,6.73050116163292,0.148577346022979,46584
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14159",5.2,12.2,12.2,584.5,6.47,1,TRUE,21422,52856,1.33,0.000910612325260878,0.00223961409726324,0.00076294546170506,0.000615278598149242,0.0458013388462296,0,0.000713723173853121,0.0027564481197086,0.0201565268753692,1,0.15126009056901,6.61112918971689,0.15126009056901,46778
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14160",5.3,12.3,12.3,589.9,6.49,1,TRUE,21821,52979,1.37,0.000245152116888529,0.00137285185457576,0.00105415410262068,0,0.052168370473879,0,0,0.000956093255865264,0.0232404206810326,1,0.147115785344806,6.79736710548242,0.147115785344806,46792
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14161",5.4,12.4,12.4,595.2,6.49,1,TRUE,21838,53121,1.38,0.000366470401407246,0.00217439104834966,0.000464195841782512,0,0.0513302875571083,0,0.00158803840609807,0.00332266497275903,0.0236984192910019,1,0.146954630964306,6.804821280133,0.146954630964306,46946
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14162",5.5,12.5,12.5,600.8,6.5,1,TRUE,21354,52573,1.37,0.000446008226373953,0.00235393230586253,0.000520342930769612,0.000446008226373953,0.0518608454333713,0,0.00183358937509292,0.00156102879230884,0.0238614401110065,1,0.15154368402795,6.59875735775016,0.15154368402795,46474
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14163",5.6,12.6,12.6,605.9,6.52,1,TRUE,21654,52470,1.33,0.00034344029045236,0.00242861348248454,0.000613286232950643,0.000760474928858797,0.0471494455892454,0,0.00314002551270729,0.0034344029045236,0.021906584240997,1,0.144931802570896,6.89979688557888,0.144931802570896,46672
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14164",5.7,12.7,12.7,611.3,6.52,1,TRUE,22030,52892,1.44,0.000289673152126684,0.00197943320619901,0.00132766861391397,0.000458649157533916,0.0404094047216724,0,0.00183459663013566,0.000265533722782793,0.0183942451600444,1,0.152295659730604,6.56617530511967,0.152295659730604,47735
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14165",5.8,12.8,12.8,616.3,6.52,1,TRUE,22665,54228,1.26,0,0.00151817060442167,0.00123351361609261,0.000877692380681279,0.050052187114527,0,0,0,0.0222981307524433,1,0.144249928835753,6.93241243216576,0.144249928835753,48237
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14166",5.9,12.9,12.9,621.8,6.54,1,TRUE,22437,54093,1.27,0.000480076812289966,0.00223235717714834,0.00028804608737398,0.0013682189150264,0.0477916466634662,0,0.00057609217474796,0.00110417666826692,0.0258041286605857,1,0.148319731156985,6.7421912930895,0.148319731156985,47839
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14167",6,13,13,627.2,6.54,1,TRUE,22515,54307,1.26,0.000214148047683632,0.00173697860898946,0.000166559592642825,0.000547267232969282,0.0500630547029291,0,0,0.000356913412806053,0.0196064434768125,1,0.153472767506603,6.51581395348837,0.153472767506603,48477
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14168",6.1,13.1,13.1,632.4,6.56,1,TRUE,22416,54193,1.31,0.00047530776177575,0.0024716003612339,0.00106944246399544,0.000594134702219687,0.0423261561861305,0,0,0,0.024383288179096,1,0.144517324967917,6.91958559447459,0.144517324967917,48159
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14169",6.2,13.2,13.2,637.6,6.57,1,TRUE,22828,54548,1.3,0.000258665287118469,0.00148144664440578,0.00091708601796548,0.000634905704745332,0.0426797723745473,0,0.00176362695762592,0,0.0255138033203217,1,0.146381037482952,6.8314859437751,0.146381037482952,48751
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14170",6.3,13.3,13.3,642.9,6.58,1,TRUE,22773,55050,1.36,0,0.00180607027255242,0.000938218323403856,0.000774030116808181,0.0451283013557255,0,0,0.00558239902425294,0.0215790214382887,1,0.145517661959938,6.87201805286912,0.145517661959938,48838
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14171",6.4,13.4,13.4,647.8,6.59,1,TRUE,22643,54167,1.23,0.000431272012842322,0.00273138941466804,0.000790665356877591,0.000790665356877591,0.0466492560557778,0,0.0022761578455567,0.00246783429570884,0.0219469535424204,1,0.149914943575245,6.67044909701135,0.149914943575245,47994
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14172",6.5,13.5,13.5,653.1,6.6,1,TRUE,23106,55141,1.44,0.000587682181476258,0.00188058298072402,0.00173953925716972,0.000822755054066761,0.050470145745181,0,0.00072872590503056,0.00362012223789375,0.019605077574048,1,0.15371415138693,6.50558189325585,0.15371415138693,49079
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14173",6.6,13.6,13.6,658.4,6.6,1,TRUE,22783,54226,1.17,0.00014262283391571,0.00152131022843424,0.00014262283391571,0.00052295039102427,0.0419786541158573,0,0,0.0014262283391571,0.0204188357222658,1,0.148708074829447,6.72458439897698,0.148708074829447,48325
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14174",6.7,13.7,13.7,663.8,6.59,1,TRUE,22786,54352,1.25,0.00021286660359508,0.00184484389782403,0.000425733207190161,0.000804162724692526,0.0403500473036897,0,0,0,0.0229895931882687,1,0.145056764427625,6.8938529267895,0.145056764427625,48413
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14175",6.8,13.8,13.8,669,6.58,1,TRUE,22732,53817,1.24,0.000354710556186152,0.0013951948543322,0.000898600075671585,0,0.0326570185395384,0,0,0,0.0226778282255013,1,0.145667801740446,6.86493506493507,0.145667801740446,48448
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14176",6.9,13.9,13.9,674.2,6.57,1,TRUE,23180,55434,1.41,0.000694267663326468,0.00173566915831617,0.000601698641549605,0.000856263451435977,0.0304320659091435,0,0,0.0032630580176344,0.0245539330263127,1,0.149128694082525,6.70561762880199,0.149128694082525,49655
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14177",7,14,14,679.6,6.56,1,TRUE,23355,55912,1.35,0.000390131956397017,0.00165232358003442,0.00100975329890993,0.00057372346528973,0.0347905909351693,0,0.000665519219736087,0.00227194492254733,0.0227653471026965,1,0.14859437751004,6.72972972972973,0.14859437751004,50050
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14178",7.1,14.1,14.1,684.8,6.55,1,TRUE,23646,56025,1.2,0,0.0015506704369242,0.000752531241448509,0.000570099425339779,0.0317203320259053,0,0.00168749429900575,0.00164188634497856,0.0220742497491563,1,0.151235975554137,6.61218335343788,0.151235975554137,50484
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14179",7.2,14.2,14.2,690.1,6.56,1,TRUE,23799,56299,1.44,0,0.001575090738923,0.00100440568858858,0,0.0341497934120118,0,0.00241970461341795,0.00210012098523067,0.0260688930992764,1,0.149633620197685,6.68299008390542,0.149633620197685,50362
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14180",7.3,14.3,14.3,695.7,6.57,1,TRUE,23618,55470,1.34,0.000230435984883399,0.00119826712139368,0.00016130518941838,0.000530002765231819,0.0333671306111162,0,0,0.0001152179924417,0.0237118628445018,1,0.146972071158632,6.80401379742866,0.146972071158632,49774
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14181",7.4,14.4,14.4,700.9,6.57,1,TRUE,23793,56770,1.32,0.00052066826640105,0.00203739756417802,0.00117716303708064,0.00126771403993299,0.03986507900575,0,0.00119980078779372,0,0.0174763435505048,1,0.147462308145063,6.781393920786,0.147462308145063,50688
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14182",7.5,14.5,14.5,705.9,6.59,1,TRUE,23447,55463,1.36,0.000231894812513044,0.00164645316884261,0.00115947406256522,0.000301463256266957,0.0424367506898871,0,0,0.00417410662523479,0.01760081626974,1,0.152215754933562,6.56962218159659,0.152215754933562,49687
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14183",7.6,14.6,14.6,711,6.61,1,TRUE,23025,55365,1.42,0.000232547323380308,0.00127901027859169,0.00116273661690154,0.000813915631831078,0.0427189433049626,0,0,0.00397655922980327,0.021115296962932,1,0.144295614157481,6.93021756647865,0.144295614157481,49207
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14184",7.7,14.7,14.7,716.5,6.64,1,TRUE,22871,55357,1.34,0,0.00118140332182816,0,0.00138988626097431,0.0378975653825662,0,0.00298825546109477,0.00229331233060761,0.0285853274340383,1,0.148300864045959,6.74304904717276,0.148300864045959,49571
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14185",7.8,14.8,14.8,721.6,6.65,1,TRUE,22734,53983,1.24,0.000163869185570148,0.00124072383360255,0.000632066858627713,0,0.0293325842170564,0,0,0.000678886625933469,0.0201559098251282,1,0.149050729217876,6.70912517669232,0.149050729217876,49084
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14186",7.9,14.9,14.9,726.7,6.68,1,TRUE,22628,53972,1.28,0,0.00161812297734628,0.000703531729280991,0.000586276441067492,0.0320341447399278,0,0,0.000281412691712396,0.0244829041789785,1,0.146944327189156,6.80529843600383,0.146944327189156,48908
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14187",8,15,15,732.1,6.69,1,TRUE,22022,52848,1.29,0.000217344055640078,0.000893525562075877,0.000265642734671207,0.000144896037093386,0.0330362964572919,0,0,0.00120746697577821,0.0228211258422082,1,0.145886160013524,6.85465982453236,0.145886160013524,47450
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14188",8.1,15.1,15.1,737.3,6.7,1,TRUE,22275,52961,1.39,0,0.00124158349649014,0.000453655508332935,0.000573038536841603,0.0305143020868153,0,0.00169523900482307,0,0.0208920299890168,1,0.149921207201184,6.67017040930084,0.149921207201184,48161
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14189",8.2,15.2,15.2,742.6,6.7,1,TRUE,22103,53100,1.23,0.000359807143371153,0.00136726714481038,0.000143922857348461,0.000863537144090767,0.0331502314759289,0,0.000863537144090767,0.00350212286214589,0.0232915157475593,1,0.1496797716424,6.68092948717949,0.1496797716424,47929
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14190",8.3,15.3,15.3,748,6.72,1,TRUE,22133,52520,1.43,0.00031283087881413,0.00117913177399172,0,0.000529406102608528,0.0337616709981711,0,0,0,0.0219944171720089,1,0.147752430455289,6.76807817589577,0.147752430455289,47696
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14191",8.4,15.4,15.4,753.3,6.73,1,TRUE,22007,52463,1.38,0.000458826370441922,0.00161796667471625,0.000458826370441922,0.00082105771552765,0.0350156966916204,0,0,0,0.0199951702487322,1,0.148056025114707,6.75419996737889,0.148056025114707,47541
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14192",8.5,15.5,15.5,758.8,6.72,1,TRUE,22037,52576,1.32,0.000238509790826913,0.0013833567867961,0.000787082309728814,0.00071552937248074,0.0286211748992296,0,0.000143105874496148,0.00114484699596918,0.0259975672001336,1,0.146397309609559,6.8307266210492,0.146397309609559,48065
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14193",8.6,15.6,15.6,764.1,6.73,1,TRUE,21955,52225,1.23,0,0.00130211473077572,0,0.00024113235755106,0.0331556991632707,0,0.00238721033975549,0.000675170601142967,0.0196040606689012,1,0.151575799956596,6.59735921094496,0.151575799956596,47757
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14194",8.7,15.7,15.7,769.5,6.72,1,TRUE,22193,53276,1.21,0.000189304306672977,0.00127780407004259,0,0,0.0378608613345954,0,0,0,0.0212967345007099,1,0.142569805963086,7.01410788381743,0.142569805963086,48285
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14195",8.8,15.8,15.8,774.6,6.71,1,TRUE,22619,54239,1.2,0,0.000469296290212826,0.000211183330595772,0.000586620362766032,0.0483844475209423,0.00053969073374475,0,0,0.0220803904545135,1,0.141633620386231,7.0604705102717,0.141633620386231,48653
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14196",8.9,15.9,15.9,780.1,6.7,1,TRUE,22819,55402,1.33,0,0.00127761388185556,0.000371669492903436,0.00083625635903273,0.0583056516992265,0,0,0.000534274896048689,0.0222537108875932,1,0.144277451276452,6.93109000161005,0.144277451276452,49260
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14197",9,16,16,785.2,6.7,1,TRUE,22677,54378,1.37,0.000235826808791623,0.00179228374681634,0.00127346476747477,0.000731063107254033,0.0439345344778794,0,0.000613149702858221,0,0.0243373266672955,1,0.146542778983115,6.82394592854844,0.146542778983115,48618
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14198",9.1,16.1,16.1,790.6,6.7,1,TRUE,22689,54940,1.27,0.000629693549139419,0.00109613321516862,0.00121274313167592,0.000419795699426279,0.0420961798591352,0,0.000979523298661318,0,0.0252810298987826,1,0.143010401604552,6.9924983692107,0.143010401604552,49010
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14199",9.2,16.2,16.2,795.8,6.7,1,TRUE,22726,55011,1.22,0.000116490377894786,0.00153767298821117,0,0.000792134569684544,0.044079958995387,0,0.0011416057033689,0,0.0196868738642188,1,0.14701085690322,6.80221870047544,0.14701085690322,49232
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14200",9.3,16.3,16.3,801.2,6.69,1,TRUE,22816,54419,1.34,0.000210575573233505,0.000631726719700515,0.000584932147870847,0,0.0423256902199345,0,0,0,0.0170098268600842,1,0.145273748245204,6.883556128201,0.145273748245204,48949
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14201",9.4,16.4,16.4,806.3,6.69,1,TRUE,22346,53734,1.19,0.000261487626880928,0.00187795659305394,0.000475432048874415,0.000522975253761856,0.0423372239522666,0,0.00097463570019255,0.00468300568141298,0.0208239237406994,1,0.143057503506311,6.99019607843137,0.143057503506311,48085
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14202",9.5,16.5,16.5,811.8,6.68,1,TRUE,22400,52772,1.36,0,0.00127305918524212,0.00168139892390469,0.000192159877017679,0.0362221368178324,0,0.00535645657186779,0.0021858186010761,0.0173424289008455,1,0.142942928516526,6.99579902537389,0.142942928516526,47583
"Kerguelen","KER3","CAT2-S3-1A","ACE_ITRAX_14203",9.6,16.6,16.6,817.1,6.67,1,TRUE,22867,54228,1.43,0.00011764152275187,0.00202343419133217,0.000564679309208978,0.0013646416639217,0.0353865700437626,0,0.000564679309208978,0,0.0185167756811444,1,0.14714601665804,6.79597057882955,0.14714601665804,48756
