Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,dry_mass_pc,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,dry_mass_err
Kerguelen,KER3,CAT2-S3-1E,163,183.8,184.9,184.3,9717.925,23110.5,55527.41667,1.431666667,-6.492051344,-5.279362283,-5.598183132,-6.275454836,-2.723545788,-6.494912407,-5.346855643,-6.160887979,-9.213198766,-5.954421252,-5.227365084,-3.301096955,-1.901399028,0.149359515,-6.93698444,-6.972855054,-7.007052519,-6.839181186,-3.209976256,-6.544836413,-7.583048953,-6.69219899,-8.5824085,-5.445086021,-6.267964274,-4.582029039,-4.674448467,0.00933067,10.25429199,9.17342865,7.878576999,5.966560661,9.353775171,-0.815957346,0.850692844,1.467002702,4.779011324,4.32037064,3.778192217,5.927646081,29.20476316,8.461406596,5.458477344,4.191427518,2.276970622,5.668576317,-4.66250771,-3.582521005,-2.450925033,0.690081493,0.177972164,-1.301026326,1.911535381,2.920476316
Kerguelen,KER3,CAT2-S3-1E,165,186.4,187.5,187,9857.625,23307.41667,55448.83333,1.350833333,-8.879480638,-5.676546415,-6.176139322,-6.999845266,-4.284010562,-6.649029728,-5.249023711,-6.234116697,-9.995063496,-7.015693898,-5.092958043,-3.589204316,-1.902045486,0.149262991,-8.871877601,-7.697472034,-7.831556583,-8.152489268,-6.275281672,-7.231304418,-7.130253502,-6.8797862,-11.88715831,-6.428508188,-5.94645603,-6.277993074,-5.866796923,0.00283193,6.90536605,9.117791419,6.765572685,3.189137149,7.935056944,0.330157744,2.074004314,1.774739961,3.015788474,-0.527367274,4.518808858,5.004162671,12.99938484,4.82036858,5.212080958,2.880102628,-0.769535403,4.212562624,-3.643504487,-1.772830523,-2.001716511,-0.554085565,-5.2596089,1.290756534,1.048333053,1.299938484
Kerguelen,KER3,CAT2-S3-1E,168,190.4,191.5,190.9,10071.14167,22089.83333,54170.16667,1.274166667,-6.021325273,-5.091502567,-4.937509741,-6.042505237,-2.543655688,-6.442203108,-5.24181735,-6.264824862,-8.780958833,-5.66415893,-4.405439846,-3.317517805,-1.832996205,0.159933655,-6.396596063,-6.621854526,-6.372012678,-6.96742322,-3.247223687,-7.088491483,-7.566114122,-6.853718306,-8.260577261,-6.248602535,-6.359431397,-5.514485139,-4.711938992,0.008987334,9.818142964,9.313009738,7.8849661,5.052065277,8.452177506,-0.260629253,1.422485357,1.124118222,3.331093179,3.557179121,4.546610135,5.199550191,27.21596234,8.159575371,5.526382531,4.23669215,1.49461193,4.853664142,-3.920595041,-2.427575328,-2.622407552,-0.527020904,-1.569505659,-1.068092633,-0.515591653,2.721596234
Kerguelen,KER3,CAT2-S3-1E,171,194,195,194.5,10256.17273,19908.45455,50475.81818,1.320909091,-5.613594389,-4.799147164,-4.967790961,-5.670456756,-1.718374651,-5.862031698,-5.068711431,-5.612236104,-7.579040614,-5.351354154,-4.638252669,-3.174809055,-1.751299888,0.173548204,-5.692512985,-6.439874095,-6.092188647,-6.159586634,-2.164928064,-6.141454709,-6.758471924,-6.400766555,-7.130097333,-5.507213316,-5.610415224,-4.896366994,-3.979948616,0.0186866,7.85664404,9.642277865,7.801873787,4.388178543,8.012797509,0.914473269,2.693416385,1.894176791,3.752685535,1.653910638,5.341286228,5.731422903,19.68051247,6.034057837,5.548861404,3.800265288,0.709473621,4.288096386,-3.424061464,-1.260312953,-2.052685685,-0.028738459,-1.986226632,0.33794495,0.816617203,1.968051247
Kerguelen,KER3,CAT2-S3-1E,174,197.7,198.6,198.1,10446.9,13682.1,38366.3,1.392,-3.450924633,-3.841681388,-3.869276236,-4.515669354,-0.819459611,-4.953419513,-4.849008446,-5.250399227,-6.102881127,-3.766413116,-4.380677032,-2.933987316,-1.354423956,0.258095926,-5.108292198,-5.066216965,-4.578562124,-5.924088435,-2.662115187,-5.741651452,-6.43438132,-5.952299587,-5.909517405,-5.785351057,-5.953715141,-5.060721836,-4.831330349,0.007975903,10.55546705,9.378857453,7.901431047,5.690499163,9.301065976,0.939717562,1.462211512,1.802762373,4.006274084,4.033926642,3.918041402,5.466612203,61.00575571,8.802859486,6.307810593,4.444026953,2.500010405,6.161680237,-2.39527106,-1.752848077,-1.586181863,0.508983165,-0.284885072,-0.981654105,1.278822369,6.100575571
Kerguelen,KER3,CAT2-S3-1E,177,201.6,202.7,202.1,10658.89167,23686,56209.83333,1.290833333,-7.602848336,-5.539620323,-5.875033514,-6.973448935,-3.436485,-6.3773719,-5.174125136,-5.826867963,-6.091849937,-8.241594044,-5.24708418,-3.255642496,-1.902388014,0.149211874,-7.221426834,-7.125365437,-7.246596616,-7.633224499,-5.03019353,-6.866238052,-7.234546786,-6.606046496,-6.215517429,-8.000678837,-6.293894661,-5.62648301,-5.479977803,0.004169422,8.553695784,9.095219807,7.607539933,4.838434909,8.564291551,0.540380054,2.390370771,2.573525717,4.335222059,2.758982405,4.400559803,6.406646913,25.27742393,6.791703671,5.51913937,4.044469853,1.446882302,5.305943224,-3.105890212,-1.091237206,-1.285415215,0.497983147,-1.238472197,-2.149223542,1.74900405,2.527742393
Kerguelen,KER3,CAT2-S3-1E,181,207,208.1,207.5,10924.02,24427,62999.2,1.34,-9.516988444,-5.411734995,-6.390790311,-7.149967172,-1.595183327,-6.358608369,-5.067911112,-5.805069215,-6.576128609,-9.107134466,-5.388629482,-3.520550138,-1.901219964,0.149386262,-10.00581184,-8.259869814,-8.78650067,-7.88287456,-2.543450456,-6.566813046,-7.486433552,-6.509747289,-6.176585756,-9.25794871,-5.725328243,-5.891245546,-5.161419945,0.005733552,7.655175712,9.172948496,6.830839544,4.000244244,9.110680056,2.344874979,3.319703451,1.726901713,4.499075522,0.822864673,4.515431111,5.27421263,16.55729191,5.791990924,5.687738848,3.269400488,0.687699659,5.878444537,-1.123951469,-0.257029757,-1.761056223,1.176049853,-3.09682772,-2.448450628,1.167891254,1.655729191
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,154.78,21886.23077,51097.61538,1.358461538,-6.414176735,-5.844537035,-7.193677567,-6.585286347,-3.668450474,-6.441785399,-5.285126549,-5.946368053,-9.976058245,-6.994607032,-6.455551634,-3.811213204,-1.930190675,0.145120525,-7.12067131,-7.044716547,-7.653036107,-7.67573377,-4.838007571,-6.826461047,-7.067051173,-6.921983015,-11.88715831,-6.668281003,-6.622444766,-6.602361735,-5.817788589,0.002974175,7.665900873,8.237679199,6.181888576,4.506343572,8.023071541,0.525254678,1.237618319,2.281822235,3.472744283,-0.140878434,4.395255366,1.931149156,28.41964251,3.561505975,1.799927549,2.254751933,0.500009887,3.548929617,-3.036111449,-2.910127016,-2.218987934,-0.803122155,-3.845887292,-0.105554806,-2.517017286,2.841964251
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,1.264285714,-7.121438719,-5.725771368,-6.370800611,-7.403618401,-2.571735293,-6.192516426,-5.20444258,-5.709917455,-9.275412369,-7.477784347,-5.427033628,-3.785156197,-1.911353016,0.147880167,-8.301215252,-7.255044408,-7.661004968,-7.921675378,-4.504933615,-6.689100989,-7.420440965,-6.518681782,-8.87456838,-6.776363048,-5.969795036,-5.818961703,-5.695036631,0.003362614,7.644891917,8.783483859,7.250174348,4.459683732,8.968423708,1.04777793,1.674258564,2.595266027,3.460136744,0.291805085,4.652801614,2.844121268,70.38997719,3.686824974,4.962215217,2.843855021,0.704664475,5.529524459,-2.413169451,-1.625285164,-1.400138588,-0.22077454,-3.381201008,0.735766067,-0.990940695,7.038997719
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,1.322307692,-7.641603628,-5.870098959,-6.592318458,-7.385518536,-2.692468484,-6.461161663,-5.265416195,-6.007927318,-9.567015316,-8.660792236,-5.741772545,-3.838268349,-1.913015275,0.147634556,-8.170031859,-7.571535909,-7.468277227,-7.890621271,-4.590584477,-6.862846925,-7.073637505,-6.799982176,-9.376394956,-8.019844981,-6.295048927,-5.967757396,-6.044719343,0.002370346,7.483830639,8.505208251,7.124045746,4.022008636,9.029408728,0.75842225,1.720875976,2.483177279,3.190334215,0.013948442,4.548982246,2.757794695,24.25268384,2.927450617,4.3187484,3.001301709,-0.434741546,5.107335387,-3.026968112,-1.663464291,-3.549109268,-1.520196488,-4.360110008,-0.441850422,-3.233669844,2.425268384
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,704.72,21344,55060.5,1.252142857,-7.803826804,-5.737418786,-5.607682153,-7.65633272,-1.865302486,-6.433345745,-5.303867339,-5.879801892,-8.409891561,-7.099864176,-5.821791986,-3.77882867,-1.904166225,0.148946779,-8.252201612,-7.166173738,-7.206092584,-7.961720259,-2.768213523,-6.63261604,-7.296252657,-6.704127324,-8.110482193,-6.694872995,-6.122531322,-6.046474212,-5.818182053,0.002973005,7.288103692,8.721143066,7.730726547,4.141580132,9.277245775,1.098230821,2.111552015,2.419481482,3.059844936,0.368828223,4.52529037,3.298187353,28.08949975,3.25954687,4.731158519,2.490678089,-0.724954818,5.319178832,-2.808804641,-1.630728216,-1.672865078,-1.976108165,-3.02142921,-0.152450509,-0.855907214,2.808949975
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,810.69,20499.53846,50354,1.313076923,-7.895952946,-5.924529899,-5.629768271,-7.477922286,-2.993171336,-6.358633215,-5.321460925,-6.074145532,-8.681631609,-7.777155268,-5.4915893,-3.866265244,-1.913245071,0.147600634,-8.573165838,-7.443269849,-7.390294755,-7.967030515,-3.240769809,-6.692933457,-7.383731911,-6.706060926,-8.178530498,-7.090570558,-5.966719643,-6.285838292,-5.522388098,0.003996293,7.211264959,8.845561956,7.959500485,4.269914209,8.985522905,1.272969079,2.041292778,2.451375103,3.113544397,0.548094079,4.712525879,3.515536163,32.86456422,2.737123035,3.897901461,4.147322814,-0.286465812,5.00629115,-2.62416531,-1.578060614,-1.588481275,-0.943504379,-3.874754533,0.193533389,-0.501847358,3.286456422
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,862.94,21543,53523.92308,1.347692308,-8.522653069,-5.975667973,-5.938910048,-7.662511941,-2.265439262,-6.661038961,-5.285191489,-5.943050073,-8.54065631,-6.993246721,-5.573407057,-3.726152836,-1.916270831,0.147154705,-8.779675463,-7.99776567,-7.48406209,-7.93267018,-2.317790715,-6.871898873,-7.15042702,-6.897621797,-7.765475261,-6.759574958,-6.181301474,-6.069462414,-5.456562852,0.004268201,7.005124056,8.784852211,7.697428116,4.187369702,9.056050675,1.233861101,2.085015503,2.43636451,3.071929801,0.340867202,4.618696606,3.302424524,31.47956371,3.232862992,4.66826204,2.358288755,-0.945433227,3.401058365,-2.901305447,-2.001360891,-1.790369238,-1.38482038,-4.187341951,0.236669971,-2.244354204,3.147956371
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,-8.276123282,-5.627333787,-5.750542062,-7.144608632,-3.414330859,-6.709927074,-5.201751612,-5.838426257,-9.976058245,-6.887456696,-5.325615801,-3.804749625,-1.903008213,0.149119361,-8.469680033,-7.428629555,-7.261759507,-7.788705412,-5.031889523,-6.984183942,-6.759753465,-6.747931578,-11.88715831,-6.57670342,-6.382085773,-5.935931832,-5.69669356,0.003357047,7.042967566,9.029435613,7.976665975,4.421726549,9.032600173,1.403174709,2.189087163,2.606627222,2.89533336,0.665487099,4.867365205,3.539946229,40.47366511,2.375921976,5.230741293,3.420285953,0.463659605,2.76669878,-1.921061633,-2.302754337,-1.325598491,-1.11650998,-2.841070804,0.477306399,-0.332856063,4.047366511
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,-7.621388881,-4.629761386,-3.914736283,-6.149284885,-1.660718233,-5.978023682,-5.202622897,-5.757470951,-8.368583549,-7.836974221,-4.022385231,-3.731114655,-1.843513305,0.158260431,-8.087972495,-6.628330454,-6.140645065,-7.449622754,-3.410904473,-6.941987575,-7.04037052,-6.543660232,-8.007671417,-7.596171667,-5.665358714,-6.205486824,-5.593432865,0.003722228,8.079546852,10.06197271,9.223158852,5.780473615,10.17003098,2.562692721,3.136989323,3.502132134,3.962789399,1.822264414,5.601791353,4.759649759,36.81900645,4.441360512,5.496023242,4.713298846,0.647670687,6.626117297,-0.920799903,-0.661704998,-1.630670793,-0.387738568,-2.803108484,0.810291589,-0.019873813,3.681900645
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,-7.2743002,-3.766534664,-2.866574074,-5.280933741,-0.502732311,-4.870974009,-4.926143514,-5.244221872,-6.524470342,-5.954847605,-2.873729513,-3.405668884,-1.667147601,0.188784788,-7.838616649,-5.36637225,-4.259579081,-6.631648948,-1.837457432,-5.85893881,-6.270928217,-6.53897836,-6.352461962,-6.379456799,-3.939368149,-5.388074911,-4.788533926,0.008324653,8.427983352,10.54034891,9.679665122,6.261007672,10.64286917,2.943281724,3.441745435,3.82356931,4.470304448,2.150952496,5.955106922,5.28623665,41.3738341,3.899774207,6.313615162,5.205523199,0.982492933,3.041966708,-3.782151991,-1.897393929,-1.124091187,0.328868279,-1.959521449,1.062254664,0.219031004,4.13738341
Marion Island,PB1,PB1_1B,39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,-7.223699661,-3.965896626,-3.25531149,-5.3970861,-0.475272831,-5.033405427,-4.984558567,-5.417929624,-6.447473757,-6.576403271,-3.112852914,-3.498298368,-1.694260412,0.183735067,-7.761691122,-5.26410591,-4.61101433,-6.598850265,-2.141911939,-6.320098067,-6.919297636,-6.774933013,-6.382727978,-6.464253492,-5.219729501,-5.888633989,-4.742750335,0.008714645,8.398152911,10.48515158,9.557751906,6.248775724,10.64023706,3.101549115,3.721914577,3.789679121,4.353728669,2.153411967,5.833071619,5.173322719,27.67460241,3.314946924,5.849522184,5.252686312,2.13830178,4.263110027,-1.098155962,-0.451473193,-0.675729122,-1.3908758,-2.602581112,1.332261448,-0.540510092,2.767460241
Marion Island,PB1,PB1_1B,41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,1.356363636,-5.428123592,-2.458007241,-1.968838281,-4.131913853,0.858702171,-4.192715694,-4.553254625,-5.075513073,-5.627444683,-5.373849645,-2.223222863,-3.106974899,-1.395816521,0.247630758,-5.824830735,-3.228541714,-3.288359326,-5.30040795,-0.543915124,-5.053364575,-6.430698457,-5.910122008,-6.082757806,-5.922103423,-3.84112312,-5.193161272,-3.958130454,0.019098787,9.057111587,11.00870716,9.871975912,6.961576716,11.21629731,3.559342294,3.857424824,3.918315313,4.643093037,2.800329416,6.237770534,5.495675185,26.73751232,4.690958302,6.393486637,4.399305159,1.985342849,7.023236775,-0.783463628,-0.548894504,-2.033928521,-0.655224328,-1.756050608,1.602141141,1.105616378,2.673751232
Marion Island,PB1,PB1_1B,42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,1.354615385,-5.269976587,-2.324245597,-1.856323008,-4.107501233,0.842120344,-4.409046978,-4.550976267,-4.8405174,-5.313911526,-5.595300426,-2.288133532,-3.126848619,-1.416823192,0.242483117,-6.153106685,-3.472703222,-3.724660302,-5.202474783,-0.722978326,-5.716249972,-6.423972643,-6.032839194,-6.242569912,-5.825582041,-4.011337447,-4.981856165,-3.851500036,0.02124784,8.71835749,10.85567111,9.811033189,6.780545304,11.0947835,3.476544117,4.283757844,3.94592929,4.5577533,2.464192173,6.087657662,5.433571487,24.29736534,4.405856918,5.63431478,4.450840418,2.214595832,6.947038158,-0.070835775,0.838608575,-0.798502963,-0.845924581,-3.008478584,1.181382383,0.923711481,2.429736534
Marion Island,PB1,PB1_1B,44,53.3,54.5,53.9,1980.2,16945.46154,76043.46154,1.376923077,-4.869924845,-1.958515646,-1.668821254,-3.830704159,1.057853865,-4.287968365,-4.271809571,-4.722770751,-4.843727293,-5.593718756,-2.206134082,-3.165382879,-1.383925784,0.250592846,-5.612097586,-2.834083824,-3.23750956,-4.842064218,-0.464851362,-5.199066779,-6.470513119,-5.823170247,-5.816335125,-5.5416223,-3.754783216,-5.067491083,-3.673926292,0.025376638,8.713738278,10.83305221,9.754494002,6.69352457,11.02728008,3.791183704,4.450473484,4.014443649,4.574857203,2.516353877,6.082178197,5.387145113,31.01118031,4.057274797,5.992159691,4.372795027,1.994043705,6.604431446,-0.254370694,0.882040183,-1.101552161,-2.070533814,-1.637740689,1.784492711,0.82119564,3.101118031
Marion Island,PB1,PB1_1B,45,54.7,55.8,55.2,2030.05,16674,77864.16667,1.378333333,-4.806502834,-1.888560383,-1.483060016,-3.777806323,1.184528308,-4.067803279,-4.416451468,-4.944035103,-4.964876434,-5.421224709,-1.959340171,-3.044846533,-1.311174009,0.26950347,-5.662748599,-3.368061857,-3.449779691,-5.072302103,-0.769574937,-5.164906156,-6.085687758,-6.0905859,-6.334633396,-5.380194456,-4.205951681,-5.346044396,-4.452150603,0.011653478,8.694798914,10.86163532,9.772192846,6.678441348,11.0363438,3.836610191,4.704185635,3.994657638,4.599290885,2.477765397,6.131930723,5.39392029,19.89352741,4.426100965,6.959562645,5.56579878,1.181673043,5.833336617,-0.249766201,0.562749465,-0.82123358,-0.133712672,-1.95345148,1.239078465,0.134823637,1.989352741
Marion Island,PB1,PB1_1B,46,56,57.7,56.8,2091.11,15703.22222,77928,1.403888889,-4.252194034,-1.434077042,-1.34414114,-3.342525602,1.396518595,-4.136618548,-4.441435381,-4.553255005,-4.74903536,-4.991175225,-1.836736779,-2.958657284,-1.222749583,0.294419522,-5.161680302,-2.573302011,-3.208184284,-4.690005024,-0.299571152,-5.069467249,-5.950233548,-5.558791878,-5.328858845,-5.709048818,-3.611870488,-5.004730561,-3.486153621,0.030618416,8.892286672,10.99689009,9.81836541,6.873276869,11.1421895,3.599513423,4.134153031,4.134983251,4.591409649,2.701971266,6.211203844,5.461430696,27.0545809,3.633190018,5.929684448,4.479226049,1.27385441,5.902141044,-0.02357829,-1.050835649,-0.841250616,-0.384824219,-3.289493292,0.58438241,0.645539479,2.70545809
Marion Island,PB1,PB1_1B,52,64.3,65.4,64.9,2400.08,15811.5,71909.25,1.430833333,-5.065406471,-1.803030331,-1.385401056,-3.924553688,1.064844032,-4.207426881,-4.692309498,-4.697834639,-4.747320674,-5.486018005,-1.768279095,-2.943124017,-1.315882683,0.26823745,-6.531051165,-3.717311892,-3.359373655,-5.789474686,-1.07282095,-5.034208471,-6.155254402,-5.965019714,-6.017882858,-6.100100198,-4.206987128,-5.281600672,-4.492160837,0.011196424,8.627322898,10.88749881,9.891390976,6.51552973,10.91772333,3.162611814,3.622939645,3.871671761,4.581274062,2.322237215,6.312553146,5.44933827,43.90873382,4.070942876,6.231035329,5.86843641,2.348614475,6.19601933,-0.960132223,-1.076541219,-0.629138409,-0.352400191,-2.570615046,1.579549589,1.242944204,4.390873382
Marion Island,PB1,PB1_1B,54,66.9,68.1,67.5,2499.09,17487.38462,67951.38462,1.383846154,-5.817524013,-2.606757954,-1.884078331,-4.444413829,0.525093556,-4.434608422,-4.840731646,-4.982264333,-5.758999774,-5.940524315,-2.274588073,-3.13282894,-1.490966181,0.22515501,-6.775615354,-3.993541731,-3.921433142,-5.862328249,-1.381081929,-5.478122013,-6.582192333,-6.027712021,-6.138915454,-6.098541646,-4.007611204,-5.671665975,-4.269478182,0.013989081,8.544661212,10.78341447,9.905249699,6.434120304,10.8139321,3.066853972,3.78436684,3.805704286,4.451864362,2.30861684,6.208145808,5.563242781,51.53906898,3.553828546,6.440608551,4.914417032,1.654596731,6.423873292,-1.389896208,-0.520698753,-1.492613078,-0.389028157,-2.82418608,1.497615106,0.244722707,5.153906898
Marion Island,PB1,PB1_1B,57,70.8,72,71.4,2647.86,15893.23077,68179,1.410769231,-5.17563984,-2.134233175,-1.60115932,-3.908285947,0.891247799,-4.120410281,-4.74654909,-4.911025598,-5.236576756,-5.235274401,-1.926512284,-3.001969364,-1.331480842,0.264085902,-5.822110371,-3.267860523,-3.537410447,-5.526361406,-1.203168911,-5.488566907,-6.425443334,-6.280426371,-5.688901645,-5.642125163,-4.009779836,-5.027710397,-4.161327027,0.01558686,8.693256736,10.77540988,9.979692186,6.560109946,10.9603071,3.132838841,3.455299274,3.794855103,4.62811691,2.371907979,6.262556125,5.591387851,22.75250175,4.27870691,6.019416806,3.947405644,2.262424459,6.964902486,-1.695474897,-0.295455584,-2.1196484,0.428411832,-1.782186588,1.300710995,1.456221294,2.275250175
Marion Island,PB1,PB1_1B,62,77.7,78.9,78.3,2906.71,18248.84615,66842.23077,1.417692308,-6.159204139,-3.008932332,-2.12026467,-4.711653665,0.333276783,-4.341192608,-4.921057102,-5.088561106,-5.739042466,-6.034373301,-2.526522021,-3.267892423,-1.557886013,0.210580766,-6.577472874,-3.970582689,-3.442153104,-6.029188429,-1.24441223,-5.874820293,-6.773981666,-5.928197209,-6.350039581,-6.050497187,-4.28256168,-5.453915827,-4.471076714,0.011434997,8.568713673,10.57056295,9.908105155,6.355281285,10.87450904,3.185195624,3.621460685,3.676611401,4.548109537,2.245076315,6.144015443,5.534801944,29.03795177,3.835710115,5.754671728,6.001069691,1.750111099,7.32712915,-0.895246033,-0.507475322,-0.97985208,0.279411587,-1.789114323,1.808872394,1.060660021,2.903795177
Marion Island,PB1,PB1_1B,64,80.4,81.5,81,3009.64,19450.58333,64025.41667,1.3575,-6.907308379,-3.544995896,-2.410129414,-5.209355842,-0.17044998,-5.069813806,-5.034309991,-5.430687833,-6.400367959,-6.661181961,-2.943710214,-3.306869329,-1.683410038,0.185739516,-7.246539787,-4.949343883,-4.16511082,-6.777327197,-2.093527468,-6.030963251,-7.038455255,-6.459109999,-6.519348846,-6.41307733,-4.718052811,-5.602490946,-5.072545592,0.006266448,8.179552993,10.37412538,9.795657027,6.123870852,10.67240263,2.886196718,3.441806443,3.783885467,4.428590128,1.892774282,5.957182091,5.477316762,23.17770367,4.272517529,6.147391628,5.285797021,2.320702251,7.10041693,-2.412120645,-0.44552395,-0.442848283,0.516567123,-2.55539215,1.939798569,1.726561904,2.317770367
Marion Island,PB1,PB1_1B,65,81.7,82.8,82.3,3058.43,18342.75,67634.66667,1.411666667,-6.246009502,-3.048769087,-2.152629053,-4.773126578,0.316722907,-4.476792978,-5.105178363,-5.462303725,-5.916912331,-6.533596472,-2.4816118,-3.184482128,-1.560434866,0.21004471,-6.834168443,-4.606944659,-4.10165526,-6.427913949,-1.399463819,-5.613985007,-6.55354487,-6.261757884,-6.192633811,-6.290718382,-4.666699054,-5.245082428,-4.652696165,0.009535857,8.376314057,10.49343735,9.814262621,6.244130659,10.68095973,2.93705143,3.416745134,3.695765735,4.481739695,2.04716642,6.061275503,5.462146562,36.17742954,3.324856768,5.857807961,5.840364212,1.351278401,6.298933097,-1.658168425,-0.134113022,-1.183841296,-0.37189185,-1.483001342,2.216911146,0.961336391,3.617742954
Marion Island,PB1,PB1_1B,66,83,84.1,83.6,3107.49,18904.33333,63114.5,1.319166667,-6.429018024,-3.339758494,-2.541314183,-5.186318494,-0.130753659,-5.15815985,-5.040523376,-5.343810043,-6.087155079,-6.618091671,-2.83610537,-3.343302789,-1.664822401,0.18922426,-7.245628096,-4.688062567,-4.162409036,-6.61311522,-1.984168933,-6.270830891,-6.821893229,-6.389163292,-6.827157341,-6.41761697,-4.986993282,-5.785574912,-4.796567644,0.008258043,8.29634683,10.42296787,9.722972468,6.171918186,10.68755461,2.893849318,3.383026691,3.718730299,4.371569074,2.055085217,5.991715491,5.427891763,23.1665181,4.20400027,6.287801317,5.300123839,2.229435973,5.636097322,-1.367731164,-1.57881844,-0.687589028,0.508336233,-2.736414553,1.641187523,1.819670212,2.31665181
Marion Island,PB1,PB1_1B,67,84.3,85.4,84.9,3155.81,17636.09091,64678.36364,1.339090909,-6.097471939,-2.961172096,-2.163960702,-4.747448407,0.265124409,-4.915216484,-4.933203947,-5.286637839,-6.065315199,-5.805413952,-2.515088588,-3.166248911,-1.567770076,0.208509625,-6.766369438,-4.054948787,-3.751171157,-6.333006573,-1.189410064,-5.601347284,-6.642089547,-6.258331694,-6.120434928,-6.1042884,-4.285884074,-5.346816883,-4.68206095,0.00925991,8.490061297,11.02242833,9.833386386,6.64334969,10.94791474,3.290101076,4.117305605,3.600079622,4.411382164,2.253724876,6.027225848,5.44719597,23.1665181,4.427215402,6.855513078,5.267436913,2.700867477,6.081379787,-0.68913068,0.815048171,-0.626654129,-0.193788022,-1.844627711,1.120950569,-0.467307536,2.31665181
Marion Island,PB1,PB1_1B,68,85.6,86.6,86.1,3200.37,18191.66667,64933,1.381666667,-6.456111668,-2.97428635,-1.923134035,-4.809836989,0.18699404,-4.52443664,-4.850469882,-5.060082189,-5.222760273,-6.176885622,-2.446514461,-3.179429056,-1.571006612,0.207835867,-7.687484838,-5.155478944,-4.14861179,-7.052199717,-2.749937091,-5.988281618,-6.653573632,-6.030933707,-5.887886098,-5.826911588,-4.299642842,-5.304982529,-5.299186344,0.004995657,8.155536349,10.4479138,9.839701057,6.118279718,10.59826599,2.724325746,3.383016595,3.66548259,4.316605227,1.836094189,5.990266948,5.541009787,24.02293655,3.339645131,5.822540906,4.84886839,1.813214124,6.216239355,-2.055197826,-0.236336797,-1.175409928,-1.802692692,-2.53796427,1.070386017,1.221018544,2.402293655
Marion Island,PB1,PB1_1C,77,89.2,90.3,89.7,3335.04,17434.41667,64597.41667,1.366666667,-6.10445409,-2.798328675,-1.720080347,-4.852642932,0.255210536,-4.638464336,-4.856429816,-5.036398278,-4.994865789,-5.853520256,-2.277665501,-3.003144093,-1.523053559,0.218045056,-7.368323561,-4.666147376,-3.880889182,-6.819890017,-2.691784896,-5.563414542,-6.855495901,-6.23257046,-6.793002608,-6.201270935,-4.952081096,-5.768053192,-5.194189991,0.005548709,8.016872494,10.40422907,10.00531344,5.924138776,10.54189667,2.529698177,3.357207081,3.83721166,4.626400836,1.65224981,6.109874066,5.748254972,15.44962422,0.192826483,4.690396264,5.79218534,1.441186223,5.926676143,-1.580775769,-0.288612884,-0.778008863,-0.712738524,-3.532738881,1.581664921,0.064275124,1.544962422
Marion Island,PB1,PB1_1C,79,91.8,92.9,92.4,3436.21,17075.33333,66607.58333,1.385833333,-6.287565963,-2.709987461,-1.602096933,-4.648341605,0.465451065,-4.394157031,-4.836645349,-5.009805788,-4.928345283,-6.164327617,-2.162654652,-2.911059673,-1.480686877,0.227481383,-7.240104228,-4.926415247,-4.266665231,-6.650992056,-2.255373717,-6.026511168,-7.124125571,-6.581827007,-5.854600713,-6.204474121,-5.190661527,-5.56785387,-4.964764817,0.006979592,7.975729281,10.40025827,10.10690217,5.868439638,10.53479299,2.514771692,3.22093424,3.857936692,4.781294591,1.551544971,6.159381317,5.861632259,19.87159939,3.287177486,5.178901946,5.550522144,1.899846281,6.120243167,-1.626664476,-0.163406024,-1.523762283,0.453756141,-3.484408125,1.279774286,1.183891381,1.987159939
