"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_sd","K_sd_pc","K_se_pc","Ca","Ca_sd","Ca_sd_pc","Ca_se_pc","Ti","Ti_sd","Ti_sd_pc","Ti_se_pc","Mn","Mn_sd","Mn_sd_pc","Mn_SE","Fe","Fe_sd","Fe_sd_pc","Fe_se_pc","Co","Co_sd","Co_sd_pc","Co_se_pc","Ni","Ni_sd","Ni_sd_pc","Ni_se_pc","Cu","Cu_sd","Cu_sd_pc","Cu_se_pc","Zn","Zn_sd","Zn_sd_pc","Zn_SE","Rb","Rb_sd","Rb_sd_pc","Rb_se_pc","Sr","Sr_sd","Sr_sd_pc","Sr_se_pc","Zr","Zr_sd","Zr_sd_pc","Zr_se_pc","Mo_inc","Mo_inc_sd","Mo_inc_sd_pc","Mo_inc_se_pc","Mo_coh","Mo_coh_sd","Mo_coh_sd_pc","Mo_coh_se_pc","coh_inc","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","dry_mass_err"
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,1.32875,49.375,59.03544133,119.565450794937,7.22321304242034,320.6875,347.5542584,108.377862685636,6.54734612762971,307.6875,290.9542275,94.5616014625228,5.71267526241932,74.6875,40.70989847,54.5069770309623,3.29288690650448,9088,5483.486348,60.3376578785211,3.64513121842122,77.25,56.51135579,73.1538586278317,4.41938622094255,227.6875,27.98265832,12.2899405193522,0.74246245934544,125.1875,45.20061762,36.1063345941088,2.18126344374728,12.5,31.63331577,253.06652616,15.2883079535575,63.375,61.51300675,97.0619435897436,5.86372645441315,385.125,258.4089459,67.0974218500487,4.05350349451094,852.4375,111.0771316,13.0305308717648,0.787203158745404,35799.1875,4346.571756,12.1415374469043,0.733497101867059,5683.0625,412.5288626,12.1415374469043,0.438527290581494,0.160042134,0.013361597,3048.627916,548.75302488,8068.846686,1048.95006918,3112.020149,435.68282086,137.6502423,16.518029076,13008.32214,2341.4979852,5.221829427,0.36552805989,13.60485991,7.3466243514,19.18499137,2.6858987918,28.74841778,2.5873576002,4.22647584,0.6762361344,73.24363877,1.4648727754,41.3224873,2.066124365,19.1429554,1.91429554
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.5266667,21094.13333,53044.6,1.298,20.2,8.929885618,44.2073545445545,2.67066395680455,153.2,39.87874479,26.0305122650131,1.57256075599965,143.6666667,63.92033733,44.4921141404891,2.68786691312374,45.2,18.70905052,41.3917046902655,2.50056432839877,4948.333333,1018.377818,20.58021862045,1.24329647541789,86.8,49.87441371,57.4590019700461,3.4712252550807,212.8,28.09727999,13.2036090178571,0.797659191938106,104.2666667,52.57439174,50.4230099646985,3.0461654331882,9.333333333,18.99498681,203.517715828697,12.2949548516209,83.86666667,71.53407446,85.2950013400121,5.15285947601284,300.3333333,109.9335297,36.6038389718761,2.21131878236105,879.7333333,95.80446356,10.8901709112947,0.657899284765476,37836.93333,1429.231985,3.77734625725282,0.228197832816448,5968.2,208.73914,3.77734625725282,0.211293063598306,0.157802914,0.004309572,2675.023484,481.50422712,7023.833905,913.09840765,3257.609478,456.06532692,116.7959682,14.015516184,9929.222192,1787.25999456,4.215243411,0.29506703877,10.86332373,5.8661948142,10.81206248,1.5136887472,28.98839799,2.6089558191,2.954910964,0.47278575424,66.66000584,1.3332001168,46.13258291,2.3066291455,19.77031081,1.977031081
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,23650.53333,61225.33333,1.335333333,10.33333333,8.682220475,84.0214884948456,5.07592375142235,162.3333333,78.84402928,48.5692172255789,2.93417371817248,84.73333333,40.10783085,47.3341827516654,2.85956255700093,46.46666667,18.38037255,39.5560384835326,2.38966767725207,8375.6,3817.866285,45.5831974425713,2.75378166596889,92.73333333,61.37876164,66.18845612028,3.99859086656761,242.2,34.96978287,14.4383909454996,0.872255096231468,116.5333333,41.75073424,35.8272891177996,2.16440569001905,4.333333333,10.92615909,252.142132865549,15.2324633123471,40.86666667,52.57357656,128.646598423438,7.77182523393742,125.2666667,87.9402936,70.2024695928147,4.24108628873593,936.3333333,122.2787604,13.0593193739074,0.788942335763228,42160.4,1503.870758,3.5670220348953,0.215491681867582,6328.666667,213.7139833,3.5670220348953,0.204007172060981,0.150175611,0.004295984,458.1692768,82.470469824,1842.298409,239.49879317,338.8842864,47.443800096,22.55582026,2.7066984312,4020.387316,723.66971688,1.572869736,0.11010088152,7.487431173,4.04321283342,3.298222114,0.46175109596,11.6740324,1.050662916,0.811121884,0.12977950144,28.31046928,0.5662093856,11.60409855,0.5802049275,15.96344101,1.596344101
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21313.25,55199.625,1.315625,21.6875,17.04393832,78.5887645878962,4.74772089750724,220.25,74.42177101,33.7896803677639,2.04130924367311,287,110.0327224,38.3389276655052,2.31613932373192,69,20.17919721,29.2452133478261,1.76676795075763,8722.1875,1065.458225,12.2154932463903,0.737964935106996,178.4375,64.83617175,36.3355078108581,2.19510830409106,217.1875,30.77058931,14.1677533513669,0.85590528124134,108.375,48.66466891,44.9039620853518,2.71274755738216,0.9375,2.568235451,273.945114773333,16.5496296194442,58.25,56.41926385,96.8571053218884,5.85135172209607,486.3125,136.0787609,27.9817526590413,1.69043949914272,894.4375,63.23814118,7.07015763314932,0.42712384295125,36190,2959.502886,8.17768136501796,0.494031798482183,5810.9375,340.313085,8.17768136501796,0.353799457140694,0.160899843,0.00513953,5071.624524,912.89241432,15295.91562,1988.4690306,6877.170886,962.80392404,213.3189091,25.598269092,18207.37633,3277.3277394,6.986589224,0.48906124568,16.48989021,8.9045407134,22.07333655,3.090267117,44.32511103,3.9892599927,3.976518253,0.63624292048,114.3906738,2.287813476,97.8771987,4.893859935,31.65256708,3.165256708
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,22599.8,56713.06667,1.3,7.466666667,8.4504156,113.175208923519,6.83716441279564,118.2,28.52367438,24.131704213198,1.45784956649018,102.4666667,33.68947836,32.8784759424598,1.98626137118647,41,13.26111394,32.3441803414634,1.95398339349336,6654.933333,1094.213447,16.4421398719968,0.993305995829829,96.6,62.8806125,65.0938017598344,3.93246037819707,235.8,32.9874435,13.9895858778626,0.845141790535663,125.8666667,43.98841839,34.9484256183929,2.11131160431775,2.666666667,10.32795559,387.298334576588,23.3975480627699,28.33333333,51.43465572,181.534079033122,10.9668747836255,198.1333333,115.0893235,58.0868052755866,3.50915223979497,911.6,124.1161898,13.6152029179465,0.822524488790495,39933.73333,953.2722192,2.38713523557253,0.14421211355763,6159,174.0824928,2.38713523557253,0.170753498883701,0.154267967,0.004276096,2197.636489,395.57456802,5707.668952,741.99696376,2119.195067,296.68730938,70.00844714,8.4010136568,11359.78762,2044.7617716,5.66932153,0.3968525071,15.34618164,8.2869380856,18.88934963,2.6445089482,29.368275,2.64314475,3.67902566,0.5886441056,64.93648567,1.2987297134,51.11187666,2.555593833,18.16693615,1.816693615
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.7466667,16717.46667,50758.26667,1.342,88.93333333,86.81463559,97.6176562143035,5.89729828181706,637.4,313.1386731,49.1274981330405,2.96790070122068,732.4666667,385.0808573,52.5731579069549,3.17606062077275,136.0666667,58.45323731,42.9592630786479,2.59526399389946,17414.86667,4863.549378,27.9275717130713,1.68716630849293,175.5333333,53.37584615,30.4078120927474,1.83700310950612,189.8666667,24.63698343,12.9759393042528,0.783905161541053,117.7333333,51.95529214,44.1296365979982,2.66596884394827,36.6,43.0328778,117.576168852459,7.10303612528899,108.7333333,70.3800567,64.727213416532,3.91031396646244,1101.8,374.9495585,34.0306370030859,2.05586596636636,707.0666667,73.21735417,10.3550849754688,0.62557356119921,23130.73333,3777.320242,16.330309065908,0.986550049762512,4665.066667,365.484701,16.330309065908,0.473299522620249,0.204718977,0.022146714,12528.03678,2255.0466204,27130.75859,3526.9986167,12890.21714,1804.6303996,417.5692893,50.108314716,33851.35179,6093.2433222,18.88507004,1.3219549028,39.37891077,21.2646118158,37.94363653,5.3121091142,93.54908632,8.4194177688,7.20558062,1.1528928992,171.3250337,3.426500674,160.3937624,8.01968812,42.20795768,4.220795768
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.1928571,16771.35714,52420.35714,1.327142857,94.42857143,64.41776426,68.218509805322,4.12123089474563,645.8571429,209.7191738,32.4714491595352,1.96167198397228,819.3571429,292.0272925,35.6410260202786,2.1531531247806,132.2857143,40.23092682,30.4121477008194,1.83726503316856,18397.85714,3910.224327,21.2536943691041,1.2839826333263,159.5714286,65.30721987,40.926637332869,2.47246858184978,182.2857143,30.56752568,16.7690187886545,1.0130534733695,100.7142857,36.13953423,35.8832254816856,2.16778492934346,31.85714286,52.20500586,163.872215689339,9.89988259808976,102.3571429,75.25812723,73.5250370396964,4.44180992886002,1007.928571,199.567403,19.7997565246119,1.19614703590764,712.4285714,91.43447783,12.8341958058085,0.775342123641439,23955,2201.814287,9.19146018367773,0.555276416692436,4661.785714,287.885976,9.19146018367773,0.373072228393553,0.195298392,0.010733828,3483.960682,627.11292276,10116.20827,1315.1070751,4855.040059,679.70560826,141.6979167,17.003750004,14577.34124,2623.9214232,7.044092268,0.49308645876,18.00861913,9.7246543302,18.73001453,2.6222020342,40.14643479,3.6131791311,2.109290233,0.33748643728,69.55534929,1.3911069858,63.51816441,3.1759082205,30.87167578,3.087167578
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.4133333,17734.86667,51774.86667,1.346,46.2,22.77592714,49.2985435930736,2.97823393535766,449.6666667,106.9864255,23.7923852095039,1.43735055580834,543.2666667,132.246235,24.3427846960153,1.47060140480426,109.6,32.05530934,29.2475450182482,1.76690881211927,16626.73333,2634.83354,15.8469705846903,0.957350504256485,186.9333333,59.29643047,31.7206297150001,1.91631332251773,196.2666667,30.41725701,15.4979230663217,0.936263772509629,118.6,60.51658568,51.0257889376054,3.082580642681,22.66666667,27.7480158,122.417716746703,7.3955247301719,71.8,79.29618978,110.440375738162,6.67194709791094,896.1333333,151.9411854,16.9551984904387,1.02430100048725,721.8666667,112.0662219,15.5245043260286,0.937869605135379,25354.33333,2464.787608,9.72136626871427,0.587289214028504,4805.866667,306.5927654,9.72136626871427,0.385402833801373,0.190547723,0.014773897,11659.94441,2098.7899938,21714.33708,2822.8638204,10403.61788,1456.5065032,371.3797605,44.56557126,29657.04588,5338.2682584,14.92378146,1.0446647022,32.14134367,17.3563255818,34.08990898,4.7725872572,81.59730828,7.3437577452,3.963633199,0.63418131184,130.2536735,2.60507347,121.174026,6.0587013,45.92488524,4.592488524
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,15955.78571,48824.78571,1.318571429,71.35714286,33.9289011,47.5480095476457,2.8724803061607,459.0714286,148.3190243,32.3084851419133,1.95182696762596,587.0714286,209.0055076,35.6013761559508,2.1507577888768,110.5714286,30.1118793,27.2329657681569,1.6452036287448,17408.78571,4565.243631,26.2237912916443,1.58423716901618,193.3571429,82.81825063,42.8317513322131,2.58756072758142,173.6428571,28.179663,16.2285183915003,0.980400650232041,123.3571429,42.37126592,34.3484494889351,2.07506572079013,13.42857143,25.00065933,186.175122650407,11.2472504821566,106,64.40377438,60.7582777169811,3.67054179215189,1016.285714,191.0684245,18.8006602737702,1.13578942405796,722.4285714,68.79927804,9.52333293057241,0.575325582549761,22037.28571,1741.735449,7.90358427948158,0.477472987973189,4461.571429,187.5595144,7.90358427948158,0.253966227519787,0.203191631,0.012095968,7647.184074,1376.49313332,20341.20911,2644.3571843,9675.703494,1354.59848916,341.5130418,40.981565016,27516.05179,4952.8893222,16.64731905,1.1653123335,38.36122731,20.7150627474,29.17767688,4.0848747632,79.93730908,7.1943578172,4.206801091,0.67308817456,131.8879867,2.637759734,116.499276,5.8249638,37.28461474,3.728461474
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.7333333,16688.2,50340.73333,1.355333333,44.2,33.67958262,76.1981507239819,4.60329863232603,415,154.2794311,37.1757665301205,2.24587018973303,478.8,129.0659853,26.9561372807018,1.62847980821132,109.8,44.07493619,40.1411076411658,2.4250129976773,16520.4,2635.316538,15.9518930413307,0.96368910167078,233.2,64.43512795,27.6308438893654,1.66924032509227,186.6666667,36.79803307,19.7132319982655,1.19091989810956,140.8,36.39309197,25.8473664559659,1.56149651304503,21.6,29.20322878,135.200133240741,8.16773875119151,112,66.50134263,59.3761987767857,3.58704734990205,937.3333333,217.1627654,23.1681470918623,1.39963895197173,715.1333333,128.4099833,17.9560897696446,1.08476705396623,24122.2,4143.115015,17.1755271699928,1.03761154279854,4729.866667,428.4151636,17.1755271699928,0.547193152936339,0.199006737,0.019218049,5002.720293,900.48965274,12514.93162,1626.9411106,8232.043472,1152.48608608,241.2793604,28.953523248,18335.53114,3300.3956052,10.18252838,0.7127769866,22.13806966,11.9545576164,20.22360626,2.8313048764,53.3476494,4.801288446,1.945757248,0.31132115968,87.98899619,1.7597799238,91.14020217,4.5570101085,54.6526961,5.46526961
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,15616.08333,49393.83333,1.421666667,77,54.69419115,71.0314170779221,4.29116483773232,524.6666667,226.4313395,43.1571803339799,2.60722061255919,610.25,259.22371,42.4782810323638,2.56620680583392,144.5,34.12943278,23.6189846228374,1.42687504326818,19037.33333,3587.529064,18.8447037293117,1.13845018651387,316,95.43298458,30.2003115759494,1.82446754484861,185.6666667,34.97098364,18.8353592282163,1.13788566455759,122.25,31.04871539,25.397722200409,1.53433251015294,17.91666667,26.52086086,148.023409423624,8.94242119628693,137.8333333,46.91352457,34.0364144483764,2.05621499460066,1089,101.2826827,9.30052182736455,0.561865071541048,685.5833333,94.56451221,13.7932921669524,0.833283253781401,20472.41667,1778.473219,8.68716794732959,0.524811008545157,4455,287.7574736,8.68716794732959,0.390214696571572,0.218104392,0.009289858,9110.578774,1639.90417932,26333.16952,3423.3120376,13294.3136,1861.203904,477.955413,57.35464956,37854.28444,6813.7711992,19.97407233,1.3981850631,43.41924078,23.4463900212,37.92341421,5.3092779894,105.4949459,9.494545131,5.765444277,0.92247108432,183.5186364,3.670372728,153.3915035,7.669575175,54.98885363,5.498885363
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.453333,17542.06667,52529.06667,1.407333333,54.26666667,28.52684617,52.5678983444369,3.17574287898091,416.1333333,118.3172893,28.4325430894291,1.71767274498863,529.4666667,147.2713078,27.8150291722604,1.68036736495859,127.4666667,35.31666273,27.7065868625244,1.67381612544226,17317.93333,2596.03171,14.9904244376716,0.905604659119403,233.3333333,39.487189,16.9230810024176,1.02236071207767,185.4,40.39766613,21.7894639320388,1.31634965631657,146.3333333,61.40924391,41.965314754434,2.53521737967084,42.13333333,40.25963357,95.5529277844583,5.77256347569742,81.33333333,63.82640146,78.4750837655113,4.74085318786817,924.0666667,206.4061415,22.3367154057306,1.34941032690304,761,103.1011986,13.5481207095926,0.818471904376903,24853.13333,2421.379857,9.74275486655509,0.588581346478603,4822.2,265.281037,9.74275486655509,0.332342365296421,0.194959698,0.011529893,9163.233327,1649.38199886,20694.032,2690.22416,10841.15992,1517.7623888,375.4268958,45.051227496,31170.92403,5610.7663254,19.40135717,1.3580950019,37.71061641,20.3637328614,31.57899132,4.4210587848,88.37360202,7.9536241818,2.362468842,0.37799501472,127.4096231,2.548192462,135.8916128,6.79458064,40.20040958,4.020040958
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.321429,15258.5,51210.85714,1.39,84.07142857,47.79678825,56.8525943510085,3.43459083105827,590.7857143,163.7433163,27.716194270881,1.67439653020705,774,288.1207012,37.2248967958656,2.24883825763181,163.9285714,29.06084939,17.7277512649634,1.07097262042264,22231.78571,3933.363313,17.6925208092067,1.06884427075457,275.5714286,78.72709854,28.5686723547363,1.72589661466072,184.6428571,26.03136316,14.0982237649744,0.851704845313361,131.2857143,45.26575981,34.4788159559871,2.08294144708768,27.42857143,28.17995547,102.739420979024,6.20671540693783,129.3571429,91.69817307,70.8875992575745,4.28247648546366,1241.357143,184.94931,14.8989604678176,0.900079118626152,677.0714286,79.9773663,11.8122494794045,0.713604088243613,18871.42857,2082.372896,11.0345270803206,0.666620159867178,4335.5,231.4963864,11.0345270803206,0.322574285665643,0.231535365,0.019715073,12647.00276,2276.4604968,27857.81305,3621.5156965,11278.11655,1578.936317,457.3151082,54.877812984,33869.91213,6096.5841834,16.69197316,1.1684381212,33.88638281,18.2986467174,33.08146631,4.6314052834,81.69604829,7.3526443461,14.53891486,2.3262263776,171.3204442,3.426408884,150.100816,7.5050408,52.07309242,5.207309242
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.842857,20697.5,57365.5,1.327142857,27.28571429,14.15533915,51.8782063007521,3.13407705886251,227.5714286,31.84509209,13.9934491275589,0.845375177985022,318.2857143,43.27271048,13.5955553566609,0.821337536205227,79,24.53568829,31.057833278481,1.87627232544956,12460.35714,1835.183605,14.7281782085421,0.889761785028435,165.5,50.73877292,30.6578688338369,1.85210958969395,209.2142857,32.43260129,15.5020968962446,0.936515922796653,144.8571429,24.7692649,17.0990980521403,1.0329942909317,10.5,22.12464689,210.710922761905,12.7295123746455,39,47.30262637,121.288785564103,7.32732350324606,286.2857143,136.0584877,47.5254198529179,2.87111561279403,939.5714286,93.52804128,9.95433007359117,0.601363072175743,34586.57143,1183.50605,3.42186577352805,0.206722471419865,5638.642857,130.2628155,3.42186577352805,0.139563094841604,0.163122271,0.003918103,3713.686646,668.46359628,7587.711479,986.40249227,3746.441884,524.50186376,143.4324445,17.21189334,12808.45152,2305.5212736,6.554846441,0.45883925087,13.83972022,7.4734489188,14.52619027,2.0336666378,30.18599746,2.7167397714,7.56864323,1.2109829168,76.14964032,1.5229928064,105.1968675,5.259843375,21.37694093,2.137694093
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.626667,18806.46667,52188.2,1.295333333,83,31.29810583,37.7085612409639,2.27805749533603,217.8666667,47.07875873,21.6089773819448,1.30544606507049,268.3333333,56.76853589,21.1559761107026,1.27807925744409,131.0666667,50.8393361,38.7889135964423,2.34332396798861,10805.73333,1570.158839,14.5307938947629,0.877837362545352,153.4,60.10799804,39.1838318383312,2.36718185148703,183.8666667,29.3351731,15.9545901530177,0.963852040146606,91.33333333,31.73251299,34.7436273625819,2.09893928921666,31.6,33.92175871,107.347337689873,6.48508983586277,239.9333333,123.9847149,51.6746519521637,3.12177989094495,145.8666667,98.35567139,67.4284767144816,4.07350325028177,1402.333333,197.1245678,14.0568981112567,0.84920827127014,31054.26667,3604.98499,11.6086624369804,0.701304945219197,5426,249.476595,11.6086624369804,0.277763219329681,0.176164448,0.014053807,15479.98661,2786.3975898,4034.917626,524.53929138,2161.427163,302.59980282,346.3897576,41.566770912,14380.32761,2588.4589698,1.249641147,0.08747488029,9.064108327,4.89461849658,4.195291116,0.58734075624,64.2076509,5.778688581,36.56109383,5.8497750128,34.6500895,0.69300179,338.8652331,16.943261655,27.74511597,2.774511597
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.321429,23322.57143,61836.21429,1.356428571,105.5,33.14942858,31.4212593175355,1.89822769539799,181,25.27692776,13.9651534585635,0.843665774106456,199.2857143,29.16907892,14.6368137939328,0.884242258887472,110.7142857,30.39845282,27.4566670667686,1.6587179184246,9963,658.3052834,6.60750058616882,0.399173708579668,148.3571429,61.33590634,41.3434130241666,2.49764692215736,241,25.04150401,10.3906655643154,0.627723063180798,122.1428571,47.67172544,39.0294828300688,2.35785728688954,9.928571429,20.82699537,209.768298681593,12.6725663713834,29.42857143,45.11474991,153.302548230422,9.26134563498131,138.4285714,76.865231,55.5269986698714,3.35450866727847,1065.071429,106.7682352,10.0245140647745,0.605603042142939,40818.78571,454.0540765,1.11236546752238,0.0672004554787821,6144.214286,133.0275729,1.11236546752238,0.130797677408644,0.150520749,0.002587245,1332.507255,239.8513059,3370.327372,438.14255836,1321.532644,185.01457016,59.66146775,7.15937613,4883.677754,879.06199572,1.332416753,0.09326917271,11.80880582,6.3767551428,2.938278701,0.41135901814,10.51247544,0.9461227896,2.802966071,0.44847457136,47.97809994,0.9595619988,48.56850259,2.4284251295,17.98223463,1.798223463
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,23107.93333,57691.73333,1.326666667,14.06666667,10.56589302,75.1129835367031,4.53774128504682,157.6666667,30.93002856,19.6173542622373,1.18512771225025,87.2,29.51803323,33.8509555389908,2.04501101214419,46.73333333,17.62087507,37.7051535048292,2.27785162646731,5039.933333,412.7132292,8.18886286645252,0.494707297687505,94.93333333,52.46286669,55.2628511501146,3.33855093202012,232.8666667,38.79960726,16.6617265621727,1.00657171292348,114.8,49.35758735,42.9944140679443,2.59738754282309,0.181818182,0.603022689,331.662478618338,20.0364630861985,26.6,35.84450546,134.753779924812,8.14077356123314,63.06666667,67.65507759,107.27549300173,6.48074953952317,906.7333333,80.41807425,8.86898841110466,0.535795184463763,42678,515.9241362,1.20887608650827,0.0730308751958169,6341.6,166.7310923,1.20887608650827,0.158833632684974,0.148592771,0.003488414,442.9078563,79.723414134,5249.86072,682.4818936,498.7916112,69.830825568,76.30468085,9.156561702,8920.913751,1605.76447518,3.179077437,0.22253542059,9.288903341,5.01600780414,5.504167322,0.77058342508,11.403039,1.02627351,1.221309035,0.1954094456,70.88337203,1.4176674406,20.51940777,1.0259703885,13.12565828,1.312565828
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.746667,23417.13333,58329,1.412,15.33333333,6.443897076,42.0254157221794,2.5388482119154,162.4666667,28.17766762,17.3436608212262,1.04776886813277,75.8,39.83394102,52.5513733773087,3.17474456920755,44.66666667,21.16488556,47.3840721457176,2.8625764855179,5143.2,684.5140299,13.3091077519832,0.804032603548498,40.4,40.33927544,99.8496916831683,6.03214047580084,237.2666667,33.39261395,14.0738749418272,0.850233879112378,101.6,44.16656783,43.4710313287402,2.62618104455402,0.181818182,0.603022689,331.662478618338,20.0364630861985,44.73333333,51.56336832,115.268334554044,6.96361475654721,125.4,79.43263093,63.343405845295,3.82671509379226,917.6666667,122.1759075,13.3137567194583,0.804313457944784,43233.86667,483.1422249,1.11750870813332,0.0675111700072204,6307.533333,133.5439289,1.11750870813332,0.127905527595892,0.145892131,0.00256107,323.9790116,58.316222088,3883.986282,504.91821666,291.56336,40.8188704,55.46225053,6.6554700636,6816.274673,1226.92944114,2.133265234,0.14932856638,4.959823644,2.67830476776,4.052348853,0.56732883942,8.987606637,0.80888459733,0.934094849,0.14945517584,56.90823166,1.1381646332,13.72149586,0.686074793,12.56793451,1.256793451
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.135714,21919.64286,55028.5,1.295714286,16.21428571,9.374093363,57.8137916813605,3.49265888538983,142.8571429,29.8118643,20.8683050037395,1.26070041031117,70.07142857,17.88193883,25.5195865061268,1.54169460210019,42.07142857,24.53400869,58.3151310138647,3.52294590209195,4582.571429,391.9811052,8.55373694165281,0.516750146698696,56.5,31.15902141,55.148710460177,3.3316554407662,207.4285714,27.00345928,13.0181966243827,0.78645801961059,95.35714286,31.96538306,33.5217500244638,2.025122979687,1.214285714,3.142232705,258.772105178535,15.6329945875913,28.78571429,38.16599084,132.586568655198,8.00984754034435,88.64285714,99.53090525,112.283051856963,6.78326723333294,881.2857143,65.2456053,7.4034565908996,0.447259169357336,40754.64286,598.7366966,1.46912512190764,0.0887530944010797,6081.428571,145.133209,1.46912512190764,0.144173654280689,0.149229965,0.003312639,487.3846201,87.729231618,3407.375544,442.95882072,755.0023464,105.700328496,56.20523213,6.7446278556,5710.94941,1027.9708938,1.579837083,0.11058859581,3.437486028,1.85624245512,4.450254187,0.62303558618,9.510397791,0.85593580119,1.203244441,0.19251911056,52.38105472,1.0476210944,16.75001654,0.837500827,13.46785804,1.346785804
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3940.826667,22842.73333,56752.8,1.344666667,18,32.72395366,181.799742555556,10.9829241039549,156.6,33.89858826,21.6466080842912,1.30771941893799,90.26666667,81.36905929,90.1429755764349,5.44573631042469,36.26666667,16.24133469,44.7830919719868,2.70544552679145,4491.666667,1303.046796,29.0103182761402,1.75257742051565,88.86666667,49.77501764,56.0108975672914,3.38374206876542,231.7333333,30.31139971,13.0802933174742,0.790209418032521,118,34.51707652,29.2517597627119,1.76716343414409,13.13333333,26.43824791,201.306456218606,12.1613677731664,27.4,55.14629893,201.263864708029,12.1587947259136,68.26666667,68.58724024,100.469590190407,6.06958991418535,957.0666667,84.78836398,8.85919099788036,0.535203301085134,42424.2,564.2894647,1.33011221119078,0.0803550173388606,6334.133333,143.6343904,1.33011221119078,0.13699223562374,0.149304916,0.002732735,196.5150343,35.372706174,2189.505993,284.63577909,223.979161,31.35708254,29.73641755,3.568370106,3225.774563,580.63942134,0.923007687,0.06461053809,2.13136205,1.150935507,2.622442469,0.36714194566,5.963937738,0.53675439642,0.700899472,0.11214391552,36.49555291,0.7299110582,8.929101824,0.4464550912,12.25687847,1.225687847
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,4208.64,23327.13333,56259.46667,1.338,6.8,7.282071919,107.089292926471,6.46950078159879,130.8,23.35502393,17.855522882263,1.07869158611376,37.13333333,25.82597437,69.5493026184515,4.20162702875129,25.26666667,16.84579925,66.6720286851356,4.02780455358337,3302.533333,287.4364195,8.70351304641927,0.525798452092931,102.6,41.05884279,40.0183652923977,2.4175978612095,217.7333333,23.57803659,10.8288594275611,0.654195322575641,117.3333333,41.78801377,35.614784473186,2.15156781494442,0.181818182,0.603022689,331.662478618338,20.0364630861985,38.93333333,62.32457285,160.080238498295,9.67080087823837,54.86666667,71.29602941,129.94416052066,7.85021382697734,993.4666667,99.28448783,9.99374122533909,0.603743986925194,43221.4,818.434551,1.89358639701629,0.114395737806703,6328.066667,201.1241502,1.89358639701629,0.192007368177237,0.146391761,0.002854314,299.9494325,53.99089785,3711.15207,482.4497691,334.2205693,46.790879702,46.8799998,5.625599976,4542.425909,817.63666362,1.049747683,0.07348233781,2.791826174,1.50758613396,5.41452311,0.7580332354,10.45252365,0.9407271285,1.072921849,0.17166749584,65.73504848,1.3147009696,14.23345251,0.7116726255,13.92959389,1.392959389
