"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00043598449849414,0.00031424346706563,1824.238565,12.03997453,3703.80177617334,-8241.60441703072,15649.2079693774
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.00239141141541148,0.00076460012130442,6392.588844,82.46439609,6001.92131730467,-5942.92429119814,17946.7669258075
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.00247700892270092,0.00109865700864389,4495.825694,27.8741193,6102.51996534011,-5842.83048701358,18047.8704176938
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.00397878484987617,0.00111843559165637,7640.061698,169.6093697,7867.48523956414,-4093.93481458553,19828.9052937138
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.00243266554961242,0.0007130228831083,7405.052803,51.83536962,6050.40532411639,-5894.67805583492,17995.4887040677
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.00076351855557959,0.00038595388225181,6938.306145,81.87201251,4088.73685631468,-7854.95972619884,16032.4334388282
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00079461894177538,0.00027920369466851,8950.558177,82.34513523,4125.28764971684,-7818.28038858586,16068.8556880195
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.00091962197772041,0.00062361283343608,2336.807871,32.71531019,4272.19772706143,-7670.9127724212,16215.308226544
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.00279778902926516,0.0006731147526524,4675.210641,39.73929045,6479.51745111862,-5468.11965751771,18427.154559755
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.00141605463948787,0.00048755239668188,3450.956197,49.34867362,4855.63124277786,-7086.59708832705,16797.8595738828
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.00190805288138042,0.00069550055037629,6847.805483,156.129965,5433.853197336,-6508.97472174163,17376.6811164136
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.00114087654462153,0.00032605147309641,6749.372655,1924.888147,4532.22761586013,-7410.30519327279,16474.7604249931
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.00246865981622709,0.00200984282131423,8470.459825,2421.09846,6092.70766063442,-5852.59159636523,18038.0069176341
