"Site","depth","SH20_mean_age","SH20_mean_95CI","K","K_ICP","Ca","Ca_ICP","Ti","Ti_ICP","Mn","Mn_ICP","Fe","Fe_ICP","Zn","Zn_ICP","Rb","Rb_ICP","Sr","Sr_ICP","Zr","Zr_ICP","Mo_inc","Mo_coh","inc_coh","coh_inc","Dry_mass","Ti_predicted"
"KER1",135.2,4718,194,13.1538461538462,238.5346084,162.461538461538,3486.528107,56.0769230769231,386.7326744,22.2307692307692,38.5256522,3247.53846153846,3167.607313,0.384615384615385,5.798802064,3,0.994535425,74.3076923076923,70.05573441,928.615384615385,13.26053158,41812.0769230769,6176.84615384615,6.77185180991998,0.147728606088097,11.61,729.397830134964
"KER1",138.2,4787,167,10.9230769230769,35.89186233,140.461538461538,2595.371312,52.5384615384615,218.0937453,31.3076923076923,28.24261491,3051,2284.889729,5.53846153846154,4.641441298,30.2307692307692,0.562762357,81.6923076923077,53.9478412,936.461538461538,10.56346884,42000.5384615385,6175.84615384615,6.80496227569725,0.14702977520711,12.07,770.601288088445
"KER1",144,4932,94,6.15384615384615,157.0594404,146.615384615385,3949.674648,55.9230769230769,441.6354183,25.1538461538462,41.11180496,2559.61538461538,3412.493629,2.23076923076923,6.264222559,20.2307692307692,0.765652204,113.384615384615,79.92720242,955.769230769231,23.41796688,43080.0769230769,6317,6.82401971292237,0.146626676127896,10.35,857.003983134565
"KER1",148.4,5096,227,22.5833333333333,7255.583194,199.5,5683.67778,205.75,2787.737038,63.0833333333333,103.2608758,3836.66666666667,4977.113764,5,28.72260097,80.5,10.74847022,345.666666666667,109.6646554,954.75,97.07584026,40863.0833333333,6265,6.52015268440393,0.153631200958811,15.67,2123.83327883468
"KER1",151.3,5215,309,13.3333333333333,293.8266765,161.833333333333,3599.827864,86.5,435.4794317,29.5833333333333,33.50696137,2368.33333333333,2637.046993,3.33333333333333,21.92880594,24.3333333333333,0.706861739,92.9166666666667,74.39152898,906.583333333333,23.61796449,43054.3333333333,6227.08333333333,6.91562326292536,0.144629064508895,10.16,935.392604990679
"KER1",157.1,5456,388,4.38461538461539,199.7601332,140.846153846154,4640.523522,43.6923076923077,337.7373781,38.1538461538462,41.49307617,2061.84615384615,3560.842802,6.61538461538462,9.708856297,9.53846153846154,0.749489114,152.230769230769,89.12411225,894.692307692308,16.00076454,43283.8461538462,6268.07692307692,6.9085535766883,0.144808216658733,11.98,902.723337292429
"KER1",158.6,5519,409,6,973.6824666,131.615384615385,3761.690452,37.0769230769231,439.2617094,34.8461538461538,42.17796203,1867.30769230769,2748.553456,0.192307692307692,10.21776865,44.0769230769231,1.919467031,113,71.42068742,940.538461538462,20.00078753,44059,6357.76923076923,6.93287124533179,0.144329003302955,13.99,786.190114157748
"KER1",161.7,5646,439,13.2857142857143,4674.018055,148.214285714286,15500.47502,37.5,4823.395579,30.7142857142857,275.8213156,1555.57142857143,24110.30848,0.192307692307692,53.70010907,37.2857142857143,6.739390951,89.2857142857143,139.1876948,962.428571428571,82.65655708,44798,6569.07142857143,6.82222018070238,0.146645263036175,10.3,697.498625908196
"KER1",169.4,5954,455,35.3076923076923,214.2359607,158.230769230769,3865.367321,109.692307692308,314.2119789,56.7692307692308,40.30371929,4515.15384615385,2886.473191,0.192307692307692,10.03284659,42.5384615384615,0.841708562,129.923076923077,71.47093889,1001.15384615385,15.55587576,42551.1538461538,6192.69230769231,6.87520785027827,0.145546949729339,11.8,1156.03424838909
"KER1",179.6,6389,361,14,4531.40776,177.384615384615,3481.392137,89.1538461538462,904.1879244,52.8461538461538,84.65981172,2592.23076923077,3168.819664,0.192307692307692,18.29158675,34.1538461538462,7.805442382,150,46.22785062,977.923076923077,83.4623728,42318.3846153846,6246.38461538462,6.77699731132199,0.147650222977479,14.9,1064.8839381941
"KER1",181,6444,341,60.5384615384615,23278.04767,203.307692307692,3903.380519,196,2923.188804,79.0769230769231,121.9300211,3589.30769230769,4456.928381,9.07692307692308,30.48216342,169.538461538462,16.42557783,352.461538461538,35.5730101,866,90.16911624,31582.7692307692,5394.23076923077,5.80799732981707,0.174344314281171,41.87,2083.44186334699
"KER1",182.4,6497,318,464.166666666667,34328.60153,364.333333333333,4312.186563,523.583333333333,3433.05248,172.666666666667,397.1365916,8320,13289.58227,36.8333333333333,87.59499317,391.5,53.67294845,449.5,37.52281834,827,334.5208848,20285.25,4924.75,4.10359935600525,0.244724512191938,35.96,3728.28287705965
"KER1",183.8,6551,309,143.166666666667,1154.260764,195.25,4541.333436,247.833333333333,1119.777227,121,77.89836317,5463.16666666667,3562.901422,34.75,34.97989363,84.25,2.833581675,126,86.72448526,1174.16666666667,123.6786369,41365.9166666667,6449.58333333333,6.41595888393597,0.156258563140354,11.79,1793.39095953832
"KER1",189.7,6805,107,7.85714285714286,519.0692231,143.785714285714,4164.183528,69.2857142857143,617.9743965,31.2142857142857,48.62589017,1883.64285714286,2793.818462,0.192307692307692,8.670290595,19.3571428571429,1.131785621,100.285714285714,76.44263413,947.214285714286,32.53643781,43516.4285714286,6467.14285714286,6.73044821890345,0.148631763118932,11.99,898.335639932584
"KER1",199,6984,193,10.7857142857143,510.1301471,226.214285714286,4449.195182,72.3571428571429,449.3132406,42.6428571428571,54.95773967,2470.35714285714,3045.373357,1.78571428571429,8.265161932,33.4285714285714,1.396313321,159.071428571429,83.80568894,1007.28571428571,18.45759727,43491.4285714286,6470.5,6.72411352400391,0.148796514636532,12.08,910.163326603065
"KER1",205,7089,221,14.8571428571429,714.0118801,183.928571428571,4530.875865,97.1428571428571,602.974911,46,66.72545229,3490.14285714286,3136.839356,3.64285714285714,6.808603707,31.1428571428571,2.016254156,234.357142857143,85.69090324,964.5,24.14841652,41752.2142857143,6226,6.70802668374592,0.14916464352526,16.4,1307.83796499897
"KER1",211,7193,236,7.13333333333333,104.6756783,225.6,3609.129673,57.8666666666667,168.1798853,37.4,45.5523502,2783.46666666667,2342.824007,0.192307692307692,3.679275906,38.1333333333333,0.501927094,119.933333333333,65.96855978,930.066666666667,7.956881626,40604.4,5896.53333333333,6.89452800086897,0.145198940791091,14.89,737.05247316942
"KER1",221.6,7382,249,10.4285714285714,265.0120521,163.642857142857,4843.721178,38.3571428571429,347.1872575,41.9285714285714,63.73055929,2087.92857142857,3080.073609,0.192307692307692,6.792163379,51.2857142857143,0.931349705,164.142857142857,88.8200419,1015.28571428571,16.13112281,44417.5714285714,6560.14285714286,6.77254141901742,0.147714315454501,6.9,862.929512053313
"KER1",224.7,7438,248,7.93333333333333,407.8905822,192.733333333333,4217.330448,54.8,426.0420821,52.4666666666667,57.48518576,2727,2688.500619,0.192307692307692,6.692282931,25.2666666666667,1.320375223,219.2,81.43967116,987.866666666667,30.53520566,42823.1333333333,6404.26666666667,6.69285389450804,0.149477817310879,15.13,1033.62716026854
"KER1",226.2,7465,240,102.538461538462,11517.71875,204.846153846154,5766.308811,115.461538461538,1197.40653,155.615384615385,302.9854865,6905.61538461538,9844.625786,11.3846153846154,34.35259618,155.076923076923,27.76757005,170.923076923077,77.12979485,1171.69230769231,206.5821768,37253.1538461538,6019.69230769231,6.18418023455251,0.162081096727532,19.85,1203.26855572472
"KER1",233.8,7601,237,314.071428571429,14262.12932,197.785714285714,4269.933331,336.857142857143,1951.217642,253.714285714286,266.7521665,11141.7857142857,8604.12931,51.7142857142857,38.16917132,413.642857142857,28.3155083,200.285714285714,50.91367477,1391.21428571429,239.7215992,25927.5714285714,5199.07142857143,4.96954432967531,0.203764710190411,30.51,2438.29124734155
"KER1",235.3,7628,234,182.076923076923,12958.49641,198.230769230769,4367.99759,255.153846153846,2239.96755,146.076923076923,230.5568311,6947.92307692308,7609.566894,6.69230769230769,34.52282262,123.153846153846,27.8515667,315.307692307692,78.81628528,1237.30769230769,218.7388146,39065.9230769231,6056.92307692308,6.45546161377896,0.155197158127511,32.25,2305.353807469
"KER1",238.4,7681,220,68.3571428571429,88.32467556,194.642857142857,3298.121333,139.857142857143,436.639577,76.6428571428571,45.81121632,3832.78571428571,2064.749015,1.71428571428571,3.835435411,25,0.79837406,198,59.19980605,1049.35714285714,27.53210666,42459.3571428571,6253.64285714286,6.79229226873813,0.147301620939255,17.33,1417.24640717767
"KER1",242.6,7750,204,16.5,-28.65886723,238.428571428571,3835.783216,74.8571428571429,238.2842793,55.5,55.07802735,3141.14285714286,2497.527268,5.5,5.547621978,21.0714285714286,0.651451824,198.928571428571,67.02513333,979.714285714286,17.73546585,42303.5714285714,6187.85714285714,6.83781324711523,0.146277830032497,16.02,1001.41431692408
"KER3",8.5,79,186,19.4615384615385,2433.469353,94.4615384615385,8525.391032,47.3076923076923,1493.72135,31.8461538461538,73.97054275,1533.30769230769,7043.906744,1.46153846153846,33.9867472,59.2307692307692,6.303556106,81.0769230769231,77.55523489,986.615384615385,51.12144032,41542.6923076923,6149.15384615385,6.7574077845328,0.148017348443578,13.41,827.31751131036
"KER3",12.9,160,210,13.2307692307692,1807.885973,83.7692307692308,7727.272205,35.7692307692308,1028.300333,26,53.9884387,1979.76923076923,5806.724977,0.181818181818182,22.83873715,43.6923076923077,3.688021304,72.6923076923077,68.05571381,935.076923076923,28.2096257,41663.6923076923,6181.92307692308,6.74280432263029,0.148379162270068,12.35,766.119165744189
"KER3",18.7,272,258,13.1538461538462,2390.397694,65.1538461538462,8370.564722,42.1538461538462,1383.034771,27.1538461538462,65.55518428,2056.69230769231,5950.241077,0.181818181818182,21.31018792,47.6153846153846,6.207609895,48.6153846153846,78.5344764,973.384615384615,45.24542121,42155.0769230769,6218.76923076923,6.78123892066894,0.147539398940865,13.8,772.775116224037
"KER3",21.6,325,270,13,2551.414712,70.0833333333333,8528.540345,35.8333333333333,1475.406854,25.1666666666667,59.93308415,2116.75,6187.963748,0.833333333333333,19.50535782,32.25,5.547019557,84.75,79.19188077,946.75,39.22303086,41939.5833333333,6185.75,6.78309073288999,0.147500188404781,13.11,822.400194756663
"KER3",28.8,448,269,9.38461538461538,1463.774697,94.0769230769231,7489.032735,44.5384615384615,937.5899962,24.4615384615385,37.80142795,2376.46153846154,5072.990401,0.181818181818182,14.3729798,20.0769230769231,2.92778834,84.1538461538462,72.04904865,991.153846153846,42.85323212,41845.0769230769,6153.76923076923,6.8025600286906,0.147061792571985,14.61,821.472428704388
"KER3",30.2,472,271,8.08333333333333,1742.201387,74.8333333333333,7060.636584,47.6666666666667,1221.194979,25.25,47.42694669,2253.91666666667,5217.251998,0.833333333333333,13.07843571,45.0833333333333,4.597352978,61,63.78046606,978.333333333333,54.84725556,41017.1666666667,6018.5,6.81863178670015,0.146726371857775,15.61,814.754213563879
"KER3",31.6,494,259,26.4166666666667,4461.087959,92.6666666666667,7896.234296,115.666666666667,2205.724776,43.5,119.7043062,3442.5,6488.988438,0.181818181818182,25.41388525,70,17.22708873,162.333333333333,67.625654,1033.41666666667,113.2387274,38993.3333333333,5853,6.66749272447167,0.150084062731512,18.94,1390.80472912643
"KER3",38.7,610,215,110.916666666667,3566.70755,209.083333333333,7653.796312,300.25,2003.194081,98.5833333333333,86.51921621,5658.58333333333,5349.432635,7.41666666666667,20.72720657,109.583333333333,12.64697374,219.416666666667,68.96032566,1118.66666666667,116.3395336,38935.6666666667,5856.16666666667,6.64862693013285,0.150540635158131,19.02,2276.04063957477
"KER3",40.1,633,216,116.538461538462,8937.293284,208,9775.180899,338.769230769231,3299.904326,103.307692307692,206.5622145,6021.15384615385,8197.149421,10.4615384615385,39.26943077,109.384615384615,30.0068369,267.076923076923,79.88473282,1132.76923076923,158.7616528,37608.0769230769,5983.76923076923,6.27596497421279,0.159710844116687,25.06,2598.43655736033
"KER3",45.6,746,110,36.6428571428571,4770.599596,127.357142857143,10152.65951,210.571428571429,3690.444085,55.0714285714286,115.6050883,3844.21428571429,6337.843662,0.181818181818182,27.51857011,45.0714285714286,14.07224116,195.714285714286,95.06307262,1084.28571428571,117.9588143,40495.9285714286,6241.57142857143,6.49015260645217,0.154140085281537,18.9,1902.88054459082
"KER3",47,775,90,45.8461538461538,3732.955372,150.076923076923,8677.270529,258.153846153846,2737.714004,61.1538461538462,87.44930657,4195.23076923077,4793.106432,0.923076923076923,22.31535337,67.3076923076923,12.29867694,214.846153846154,80.95231282,1110.76923076923,111.6058313,39486.2307692308,6091.69230769231,6.48408720450257,0.154355481023982,18.01,2155.80050857384
"KER3",52.2,927,135,47.9166666666667,3515.939224,174.916666666667,9459.400389,270.25,2833.675864,69.75,86.14961589,3994.16666666667,5197.712813,0.916666666666667,20.69108587,108.75,10.32724622,314.416666666667,86.09850052,1049.66666666667,96.16087645,38108.8333333333,5952.66666666667,6.40357905362792,0.156329377842197,19.2,2424.61956020533
"KER3",55.9,1078,273,139.846153846154,13911.44149,502,17303.92837,820.230769230769,7876.665965,158.538461538462,212.8364779,10666.5384615385,12610.90951,19,41.60383738,165.846153846154,15.69566935,1254,150.3131973,855.769230769231,102.9146045,24373.6923076923,4755.30769230769,5.12456501349768,0.196528091310677,29.97,7048.27133202587
"KER3",58.7,1193,394,9.15384615384615,1680.089191,156.230769230769,9172.659013,80.2307692307692,1708.112446,31.1538461538462,45.25246798,1483.38461538462,3682.282642,0.181818181818182,31.83349681,27.4615384615385,3.465695798,58.2307692307692,90.88637985,1061.46153846154,53.04194313,44530.8461538462,6783.23076923077,6.56567663026283,0.152334579011916,14.72,825.431754106785
"KER3",65.1,1413,430,10.6666666666667,1510.227592,119.333333333333,9132.722834,52,895.5841879,31.5833333333333,44.65236078,1255.58333333333,2906.84201,1.41666666666667,44.45209818,15,3.393843761,87.6666666666667,100.2782265,1020.25,54.90010413,43549.1666666667,6502.25,6.70264901586896,0.149286387582556,13.88,822.163608595415
"KER3",68.9,1538,467,70.4166666666667,33527.2042,118.583333333333,8158.141307,77.3333333333333,1828.049201,86,522.6884223,4226.83333333333,17287.12417,15.4166666666667,108.0616059,139.833333333333,83.78057199,79.0833333333333,25.74171216,1359.75,365.03667,40367.25,6222,6.48066699442885,0.154840936453831,26.92,933.120082583859
"KER3",70.1,1577,485,7.92307692307692,1775.555422,99,9008.025253,31.6153846153846,927.5947566,38.6923076923077,41.27915274,2242.69230769231,5699.532307,3.76923076923077,74.84515086,45.2307692307692,3.510079214,92.6923076923077,89.95098118,1101.15384615385,128.8325087,43208.4615384615,6354.84615384615,6.80139114902289,0.147072530110825,13.15,766.980768161433
"KER3",77.7,1833,349,8.72727272727273,1616.540504,136.545454545455,9066.503042,48.2727272727273,1011.744965,31.2727272727273,33.03452813,1101.54545454545,8290.436014,0.181818181818182,18.47659493,29.4545454545455,2.572375363,131.363636363636,90.16944152,955.181818181818,25.49660435,42425.7272727273,6407.90909090909,6.62237031175926,0.151061059229905,14.69,881.587267146816
"KER3",81.4,1962,292,11.0833333333333,1287.60712,137.416666666667,10908.71895,29.3333333333333,577.1550241,12.8333333333333,32.69465354,1135.58333333333,4160.753842,0.181818181818182,13.02478337,8.58333333333333,1.737402116,45.5,123.0745887,1067.5,23.82046817,43874.5833333333,6320.33333333333,6.94543645874372,0.144091433637354,5.7,564.294726893893
"KER3",85.1,2098,156,13.4166666666667,1236.883197,183,9373.127177,81.9166666666667,952.6036137,28.0833333333333,32.37937778,1494.08333333333,2308.505037,0.181818181818182,8.90748345,36.3333333333333,2.185976834,215.166666666667,105.1299282,1067.25,27.19994924,43386.5833333333,6448.83333333333,6.72962037345325,0.14864535310971,15.19,1182.02825454051
"KER3",89.7,2268,247,22.1818181818182,1349.077299,210.090909090909,9886.937315,125.545454545455,1037.181165,47.2727272727273,34.06839062,2664.81818181818,2944.227671,1.18181818181818,9.240124767,43.9090909090909,2.353416213,267.272727272727,111.2389984,955.727272727273,28.03668733,43350.6363636364,6477,6.69391898023502,0.149408722617377,14.55,1489.87180253022
"KER3",96.2,2781,717,10.6666666666667,1255.647618,152.25,10946.62033,79.3333333333333,583.3137913,20.0833333333333,32.56708798,1765.66666666667,5323.150885,1.41666666666667,15.43833055,36.25,1.352744031,201.583333333333,133.8523408,987,21.02405945,44643.4166666667,6662.5,6.70421902109213,0.149243394772034,11.93,1191.30866345793
"KER3",98.8,2992,960,5.72727272727273,1448.382036,165.636363636364,11092.71634,79.6363636363636,1077.5868,26.7272727272727,38.34074029,1471.09090909091,8013.424384,0.363636363636364,12.52057742,21,2.218682082,169.363636363636,134.8474469,997.636363636364,27.13714506,44076.6363636364,6605,6.67725949666323,0.149864645069621,12.41,1086.41238249557
"KER3",104.1,3627,1107,12.3076923076923,1497.257302,153.384615384615,10339.94536,74.3076923076923,788.19654,37.1538461538462,34.08187302,3526.23076923077,6526.147644,2.23076923076923,319.6209724,37.3846153846154,2.192335728,151.769230769231,116.7067894,964.923076923077,25.82706213,43168,6521.30769230769,6.62120711284203,0.151085723286847,11.61,1036.96512144609
"KER3",106.7,3969,1140,45.6666666666667,1476.40484,240.916666666667,9977.828112,229.583333333333,1181.094722,43.5833333333333,43.07396664,3079,2614.362638,4.25,10.57375526,21.25,3.100416737,236.75,116.4661719,1065.08333333333,29.63852974,44531,6737.41666666667,6.61110833715622,0.15130779206191,14.63,1894.58003076619
"KER3",113.3,4631,1428,45.6666666666667,1832.481065,262.083333333333,10347.70994,225,1033.481684,60.9166666666667,44.78488634,3184.58333333333,1688.980811,0.181818181818182,12.60844943,32.25,3.23903741,264.083333333333,111.5989159,1021.16666666667,39.55317102,43069.6666666667,6516.66666666667,6.61108837467717,0.151296956307064,16.49,1900.77377353734
"KER3",119.4,5055,1364,31.0909090909091,1088.069624,234.090909090909,9801.974577,186.363636363636,594.3690449,45.6363636363636,33.56124216,2381.90909090909,894.52222,0.181818181818182,7.807563922,50.9090909090909,1.576869911,235.636363636364,113.2452164,970.090909090909,28.80809979,43717.7272727273,6573.09090909091,6.65370727902854,0.150367749180928,16.76,1680.41330608926
"KER3",123,5370,955,10.8333333333333,1139.245415,152.416666666667,8923.834015,55.1666666666667,701.3821602,25.75,32.52542874,925.25,982.6222745,0.181818181818182,7.549441951,32.25,1.773412408,220.5,94.94394762,936.833333333333,36.29405638,41313.75,6037.66666666667,6.84722049310826,0.146149677984701,14.71,1113.65834584216
"KER3",129.5,5962,173,18.75,1052.078106,178.583333333333,11078.42102,77.75,551.7054476,40.9166666666667,33.53908928,1364.66666666667,1026.542813,2.91666666666667,16.14366288,48.5833333333333,1.262753928,287.166666666667,153.9080871,940.916666666667,22.10224896,42960.75,6283.25,6.84046751022904,0.146265786802542,14.23,1351.01967972841
"KER3",131.9,6154,163,20.0909090909091,1369.881307,221.818181818182,13215.71252,101.363636363636,666.0439538,36.4545454545455,45.7392364,1324.09090909091,940.0408553,0.181818181818182,10.41672528,68.1818181818182,1.508044061,282.909090909091,203.7536927,917.909090909091,26.33105145,42687.3636363636,6205.09090909091,6.88300165779166,0.145364724348332,12.86,1382.37402673358
"KER3",137.1,6554,483,17.0833333333333,1905.039024,298.75,10983.42711,101.416666666667,1277.650304,40.9166666666667,48.95495609,1611.25,1412.625853,1,9.172328677,44.1666666666667,3.948114024,158.166666666667,143.0455433,924.416666666667,31.70817962,43329.5,6352.58333333333,6.82584831347022,0.146602392485397,13.35,923.848529525982
"KER3",141,6841,670,9.91666666666667,1172.723456,253.416666666667,10474.5502,63.5,551.7275601,32.5833333333333,34.43938134,1618.41666666667,1493.608743,0.181818181818182,8.062815032,14.25,1.526329795,249.333333333333,123.0309909,951.666666666667,21.99268344,41712.3333333333,6153.25,6.78154000529975,0.147516230813184,12.88,1042.41134432937
"KER3",148.9,7346,663,26.0833333333333,1668.833707,270.75,10175.81245,140.333333333333,1250.404357,59.1666666666667,58.05521047,1086.58333333333,1219.508653,0.181818181818182,9.555585218,34.4166666666667,4.097635166,304,124.2977188,979.25,62.50131563,41857.0833333333,6174.25,6.78200174148028,0.147510019752141,16.53,1546.95932239505
"KER3",152.8,7606,508,39.1666666666667,2102.277758,317,10563.03941,183.833333333333,1550.668939,61.5,68.57980204,1700.66666666667,1754.957543,0.181818181818182,12.17608051,74.0833333333333,5.543690999,469.333333333333,132.9506239,1106.33333333333,86.08478295,42330.4166666667,6283,6.74075133955352,0.148416220394589,20.86,2105.39754963799
"KER3",154.2,7700,419,45.6153846153846,3216.421278,324.692307692308,14186.97308,197.538461538462,2482.480732,69.4615384615385,99.68880033,2018.53846153846,2776.371193,2.07692307692308,20.20440283,58.3846153846154,9.271372537,455.153846153846,206.9438485,1080.07692307692,142.986496,42036.6923076923,6231.61538461538,6.75218963236165,0.148242751150993,21.27,2126.23572298374
"KER3",157,7889,242,37.3076923076923,2409.761443,313.461538461538,12437.46462,202.923076923077,2058.571835,58.6153846153846,78.14911625,1843.84615384615,2063.954537,0.181818181818182,15.78135257,55.6153846153846,6.530373442,436.384615384615,171.8039896,1082,108.6647317,42602.2307692308,6322.38461538462,6.74017480012519,0.148421200110741,20.88,2127.44623157872
"KER3",160.9,8255,140,18,1087.584239,320.5,10755.33611,126.25,823.5410759,44.1666666666667,40.47458511,1139,922.1577841,0.181818181818182,7.801664241,29.3333333333333,1.196850042,297.583333333333,133.8686841,1028.08333333333,51.6087618,44809.9166666667,6644.41666666667,6.74647883556338,0.148284217924634,17.19,1365.35998877814
"KER3",163.5,8726,361,17.5,962.7736169,295.75,10528.61814,106.666666666667,464.8436599,47.75,35.49509925,971.5,892.1897853,0.181818181818182,7.362706322,26.4166666666667,0.766206838,359,132.8334633,997,32.68616841,43939.5833333333,6614.83333333333,6.64456842939672,0.150538667044934,14.92,1465.37790941426
"KER3",164.9,8979,490,10.3076923076923,1130.73032,295.230769230769,11573.18648,79.2307692307692,465.2383663,41.8461538461538,39.76382213,942.923076923077,1079.067648,0.181818181818182,8.349818929,24.5384615384615,1.004100827,260.153846153846,158.8010154,977.923076923077,35.9483757,44709.3076923077,6701.15384615385,6.67342058378626,0.149889080363368,14.6,1073.74019252479
"KER3",167.6,9468,750,7.38461538461539,1320.408365,213.615384615385,12213.0194,67,824.966145,31.7692307692308,49.16188154,668.769230769231,962.6720227,0.181818181818182,8.318544287,21.0769230769231,1.1035724,253.307692307692,162.2061418,1020.23076923077,52.72711269,43406.6923076923,6446.15384615385,6.73669659103154,0.148501229648992,15.36,1144.50117361453
"KER3",175.6,10366,434,11,1283.586316,222.25,11679.15184,69.25,493.835685,44.1666666666667,42.00968918,1723.16666666667,1655.247904,0.181818181818182,7.409196191,48.4166666666667,1.239803204,313.5,146.3233767,1023.33333333333,37.80938757,44009.25,6592.33333333333,6.67922168148062,0.149776010500579,15.67,1292.61393147767
"KER3",178.2,10582,216,5.91666666666667,1186.056597,223.166666666667,10593.10427,41.9166666666667,541.1782668,36.1666666666667,45.03243353,11826.9166666667,4196.122168,3.25,13.53520131,22.8333333333333,1.357751212,205.25,125.1519053,1064.16666666667,49.06428939,42722.8333333333,6336,6.74391031353061,0.148419540103018,17.43,875.020724470784
"KER3",179.5,10689,194,8.08333333333333,956.4968488,164.5,9607.16883,53.75,363.0065924,31.5,32.82676736,811.166666666667,2097.411436,0.583333333333333,9.220712284,9.66666666666667,0.717833958,265.333333333333,109.4298921,1119.33333333333,40.56232656,42762.5,6406.25,6.67756974479419,0.149797393003298,29.2,1197.4572183914
"KER3",184.8,10790,195,28.0909090909091,28404.1912,190.727272727273,9637.612103,125.363636363636,2640.113003,46.1818181818182,390.1614629,1330.45454545455,11542.31551,0.181818181818182,118.9866526,36.5454545454545,75.21650139,210.454545454545,43.73690339,1306.63636363636,375.2701178,43784.6363636364,6295.36363636364,6.95697008965928,0.143766851597958,24.17,1380.94179769696
"KER3",187.4,10822,198,13.4545454545455,997.6136229,147.363636363636,9116.045845,103.454545454545,867.4628485,47.7272727272727,24.26747918,875.636363636364,2793.517809,0.181818181818182,20.40517355,55,0.590156647,220.909090909091,91.72627388,1173.09090909091,149.0322419,41983.3636363636,6315.63636363636,6.64579671093467,0.150605561815869,21.95,1374.35959552102
"KER3",190.9,10865,205,100.454545454545,18363.9166,245,11081.24965,283.272727272727,2657.03495,96.0909090909091,156.345027,3202.81818181818,4685.263824,5.09090909090909,27.9689,136.090909090909,35.06414579,489.545454545455,94.3121603,1419.54545454545,181.1907224,39218.0909090909,6278.27272727273,6.24780807023662,0.160527252182867,33.68,2805.66154746296
"KER3",194.6,10909,191,112.75,2582.837915,277.833333333333,15402.38837,248.083333333333,2445.179433,111,80.49366959,6044.66666666667,3019.351972,13.6666666666667,42.63542732,152.583333333333,5.22738231,341.416666666667,208.7810778,1400.83333333333,308.4077906,33392.8333333333,5758.41666666667,5.78003224943934,0.17478477049029,61.78,2187.08325726119
"KER3",198.6,10956,191,696.727272727273,38386.72772,424.363636363636,11835.48443,424.272727272727,2701.145029,203.909090909091,296.0413566,8329.63636363636,10949.68509,33.7272727272727,54.94178027,454.363636363636,56.48226198,216.272727272727,50.30182718,1002.27272727273,236.657087,18757,4882.63636363636,3.84312876201823,0.260504011329035,18.1,2511.29732646144
"PB1",5.7,-55.5,12,64.6923076923077,2134.314662,115.615384615385,3780.755735,30.7692307692308,483.9049853,55.0769230769231,90.58997647,1038.23076923077,3050.532794,0.538461538461539,32.22505588,34.5384615384615,0.868594897,62.3076923076923,81.06532941,886.692307692308,6.897431912,40130.0769230769,5827.07692307692,6.89354275687666,0.145120525004858,6.36,654.782807852047
"PB1",10.4,-2.1,76,34.4285714285714,2089.942677,138.571428571429,6525.57179,72.7857142857143,1408.35037,25.7857142857143,86.46016016,3249.71428571429,7851.216036,2.28571428571429,31.8213276,22.2857142857143,1.338842032,187.571428571429,104.8784032,968.857142857143,17.18644975,42628.8571428571,6302.28571428571,6.76544611957738,0.147880167010355,11.52,1147.26704808401
"PB1",13.2,29.6,84,19.7692307692308,1779.04261,115.692307692308,4940.432966,56.6153846153846,1241.462931,25.1538461538462,55.81310149,2784.92307692308,8344.923993,1.07692307692308,24.29654636,5.23076923076923,1.014046175,133.538461538462,94.53614478,883.307692307692,15.76503787,41067.1538461538,6062.53846153846,6.77507839719695,0.14763455560404,10.63,969.046607577929
"PB1",20.1,112.8,109,15.7142857142857,1462.794157,126,6131.18343,143.285714285714,2277.256134,18.1428571428571,62.90213663,6043.85714285714,10691.94331,7.5,21.32425029,31.0714285714286,1.446039186,116,92.32272965,892.357142857143,27.06353779,39068.7857142857,5818.5,6.7163379726948,0.148946779368051,10.33,1354.71363790107
"PB1",22.9,145.3,102,14.3076923076923,1354.604703,103.692307692308,6943.504909,139.153846153846,2862.642661,21.6923076923077,71.5155,1944.07692307692,7986.619879,5.23076923076923,22.50065448,14.9230769230769,1.729952721,159.461538461538,111.3330188,810.769230769231,33.63395636,38739.1538461538,5718.15384615385,6.77965061782147,0.147600633928766,11.73,1484.80219198197
"PB1",24.3,161.6,105,7.15384615384615,1102.266789,100.615384615385,6534.507184,104.153846153846,2202.675675,18.2307692307692,65.84935956,4082.76923076923,8570.237082,6.15384615384615,21.58351439,35.6153846153846,1.406166493,150.153846153846,101.3618316,954.384615384615,27.17845392,39635.1538461538,5831.30769230769,6.80089057109989,0.147154705216793,11.45,1285.52388043134
"PB1",31,256.4,107,10.3846153846154,1144.77978,153.384615384615,8345.148352,135.538461538462,2912.205495,33.6153846153846,83.23987912,1401.69230769231,8371.598901,0.538461538461539,18.08953077,43.0769230769231,1.945437912,207.153846153846,129.978,950.076923076923,34.46506593,42683.0769230769,6365.84615384615,6.70920055272213,0.149119361265731,10.72,1494.63561308817
"PB1",39.2,472.8,229,18.2857142857143,3227.770248,370.214285714286,23434.69076,757.642857142857,10129.00989,80.8571428571429,323.9125641,7204.21428571429,26108.88564,7.5,52.60385462,13.7142857142857,6.18584993,680,270.9112707,909.714285714286,116.7050439,37951.3571428571,6005.21428571429,6.32202576952553,0.158260431466344,14.38,5514.44177236135
